,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
51,RV,<,NR,Syracuse,Ind,,0.0,,Week 2Oct 5[4],1964
52,RV,<,NR,UCLA,AAWU,,0.0,,Week 2Oct 5[4],1964
53,RV,<,NR,Wyoming,WAC,,0.0,,Week 2Oct 5[4],1964
54,NR,<,6,Navy,Ind,,0.0,,Week 2Oct 5[4],1964
55,1,<,1,Texas (30),Southwest,4-0,387.0,W 28-7 N Oklahoma,Week 3Oct 12[5],1964
56,2,<,4,Ohio State (7),Big Ten,3-0,344.0,,Week 3Oct 12[5],1964
57,3,<,3,Alabama (2),SEC,4-0,307.0,,Week 3Oct 12[5],1964
58,4,<,6,Notre Dame (1),Ind,3-0,281.0,,Week 3Oct 12[5],1964
59,5,<,7,Michigan,Big Ten,3-0,233.0,,Week 3Oct 12[5],1964
60,6,<,8,Nebraska,Big 8,4-0,142.0,,Week 3Oct 12[5],1964
61,7,<,NR,Syracuse,Ind,3-1,89.0,,Week 3Oct 12[5],1964
62,8,<,9,Arkansas,Southwest,4-0,86.0,,Week 3Oct 12[5],1964
63,9,<,NR,LSU,SEC,3-0,59.0,,Week 3Oct 12[5],1964
64,10,<,NR,Florida State,Ind,4-0,56.0,,Week 3Oct 12[5],1964
65,NR,<,2,Illinois,Big Ten,,0.0,,Week 3Oct 12[5],1964
66,NR,<,5,Kentucky,SEC,,0.0,,Week 3Oct 12[5],1964
67,NR,<,9,Michigan State,Big Ten,,0.0,,Week 3Oct 12[5],1964
68,1,<,2,Ohio State (35),Big Ten,4-0,447.0,W 17-0 H USC,Week 4Oct 19[6],1964
69,2,<,4,Notre Dame (2),Ind,4-0,380.0,,Week 4Oct 19[6],1964
70,3,<,3,Alabama (5),SEC,5-0,365.0,,Week 4Oct 19[6],1964
71,4,<,8,Arkansas (2),Southwest,5-0,297.0,,Week 4Oct 19[6],1964
72,5,<,6,Nebraska,Big 8,5-0,230.0,,Week 4Oct 19[6],1964
73,6,<,1,Texas,Southwest,4-1,194.0,L 14-13 H #8 Arkansas,Week 4Oct 19[6],1964
74,7,<,9,LSU,SEC,4-0,174.0,,Week 4Oct 19[6],1964
75,8,<,7,Syracuse,Ind,4-1,123.0,,Week 4Oct 19[6],1964
76,9,<,NR,Florida,SEC,4-0,82.0,,Week 4Oct 19[6],1964
77,10,<,10,Florida State,Ind,5-0,64.0,,Week 4Oct 19[6],1964
78,NR,<,5,Michigan,Big Ten,,0.0,,Week 4Oct 19[6],1964
79,1,<,1,Ohio State (32),Big Ten,5-0,439.0,W 28-3 H Wisconsin,Week 5Oct 26[7],1964
80,2,<,2,Notre Dame (6),Ind,5-0,387.0,,Week 5Oct 26[7],1964
81,3,<,3,Alabama (8),SEC,6-0,380.0,,Week 5Oct 26[7],1964
82,4,<,4,Arkansas (1),Southwest,6-0,311.0,,Week 5Oct 26[7],1964
83,5,<,5,Nebraska,Big 8,6-0,242.0,,Week 5Oct 26[7],1964
84,6,<,6,Texas,Southwest,5-1,195.0,,Week 5Oct 26[7],1964
85,7,<,NR,Oregon,Pac-10,6-0,119.0,,Week 5Oct 26[7],1964
86,8,<,NR,Georgia Tech,Ind,6-0,80.0,,Week 5Oct 26[7],1964
87,9,<,7,LSU,SEC,4-0-1,72.0,,Week 5Oct 26[7],1964
88,10,<,9,Florida,SEC,4-1,60.0,,Week 5Oct 26[7],1964
89,NR,<,8,Syracuse,Ind,,0.0,,Week 5Oct 26[7],1964
90,NR,<,10,Florida State,Ind,,0.0,,Week 5Oct 26[7],1964
91,1,<,2,Notre Dame (29),Ind,6-0,460.0,W 40-0 N Navy,Week 6Nov 2[8],1964
92,2,<,1,Ohio State (11),Big Ten,6-0,424.0,W 21-19 A Iowa,Week 6Nov 2[8],1964
93,3,<,3,Alabama (7),SEC,7-0,385.0,,Week 6Nov 2[8],1964
94,4,<,4,Arkansas (1),Southwest,7-0,310.0,,Week 6Nov 2[8],1964
95,5,<,5,Nebraska,Big 8,7-0,259.0,,Week 6Nov 2[8],1964
96,6,<,6,Texas,Southwest,6-1,175.0,,Week 6Nov 2[8],1964
97,7,<,8,Georgia Tech,Ind,7-0,174.0,,Week 6Nov 2[8],1964
98,8,<,9,LSU,SEC,5-0-1,116.0,,Week 6Nov 2[8],1964
99,9,<,10,Florida,SEC,5-1,90.0,,Week 6Nov 2[8],1964
100,10,<,NR,Purdue,Big Ten,5-1,85.0,,Week 6Nov 2[8],1964
101,NR,<,7,Oregon,Pac-10,,0.0,,Week 6Nov 2[8],1964
102,1,<,1,Notre Dame (26),Ind,7-0,380.0,W 17-15 A Pittsburgh,Week 7Nov 9[9],1964
103,2,<,3,Alabama (11),SEC,8-0,367.0,,Week 7Nov 9[9],1964
104,3,<,4,Arkansas (3),Southwest,8-0,334.0,,Week 7Nov 9[9],1964
105,4,<,5,Nebraska,Big 8,8-0,283.0,,Week 7Nov 9[9],1964
106,5,<,6,Texas,Southwest,7-1,220.0,,Week 7Nov 9[9],1964
107,6,<,NR,Michigan,Big Ten,6-1,184.0,,Week 7Nov 9[9],1964
108,7,<,2,Ohio State,Big Ten,6-1,138.0,,Week 7Nov 9[9],1964
109,8,<,NR,Oregon State (1),AAWU,7-1,114.0,,Week 7Nov 9[9],1964
110,9,<,8,LSU,SEC,5-1-1,69.0,,Week 7Nov 9[9],1964
111,10,<,7,Georgia Tech,Ind,7-1,50.0,,Week 7Nov 9[9],1964
112,NR,<,9,Florida,SEC,,0.0,,Week 7Nov 9[9],1964
113,NR,<,10,Purdue,Big Ten,,0.0,,Week 7Nov 9[9],1964
114,1,<,1,Notre Dame (34),Ind,8-0,433.0,W 34-7 H Michigan State,Week 8Nov 16[10],1964
115,2,<,2,Alabama (9),SEC,9-0,400.0,,Week 8Nov 16[10],1964
116,3,<,3,Arkansas (2),Southwest,9-0,361.0,,Week 8Nov 16[10],1964
117,4,<,4,Nebraska,Big 8,9-0,307.0,,Week 8Nov 16[10],1964
118,5,<,5,Texas,Southwest,8-1,246.0,,Week 8Nov 16[10],1964
119,6,<,6,Michigan,Big Ten,7-1,235.0,,Week 8Nov 16[10],1964
120,7,<,7,Ohio State,Big Ten,7-1,185.0,,Week 8Nov 16[10],1964
121,8,<,9,LSU,SEC,6-1-1,132.0,,Week 8Nov 16[10],1964
122,9,<,NR,Syracuse,Ind,7-2,95.0,,Week 8Nov 16[10],1964
123,10,<,NR,Oregon,Pac-10,7-1-1,32.0,,Week 8Nov 16[10],1964
124,NR,<,8,Oregon State,AAWU,,0.0,,Week 8Nov 16[10],1964
125,NR,<,10,Georgia Tech,Ind,,0.0,,Week 8Nov 16[10],1964
126,1,<,1,Notre Dame (36),Ind,9-0,437.0,W 28-0 H Iowa,Week 9Nov 23[11],1964
127,2,<,2,Alabama (6),SEC,9-0,385.0,,Week 9Nov 23[11],1964
128,3,<,3,Arkansas (4),Southwest,10-0,345.0,,Week 9Nov 23[11],1964
129,4,<,6,Michigan (1),Big Ten,8-1,315.0,,Week 9Nov 23[11],1964
130,5,<,5,Texas,Southwest,8-1,247.0,,Week 9Nov 23[11],1964
131,6,<,8,LSU,SEC,7-1-1,189.0,,Week 9Nov 23[11],1964
132,7,<,4,Nebraska,Big 8,9-1,158.0,,Week 9Nov 23[11],1964
133,8,<,NR,Oregon State,AAWU,8-2,91.0,,Week 9Nov 23[11],1964
134,9,<,7,Ohio State,Big Ten,7-2,84.0,,Week 9Nov 23[11],1964
135,10,<,NR,Florida State,Ind,8-1-1,58.0,,Week 9Nov 23[11],1964
136,NR,<,9,Syracuse,Ind,,0.0,,Week 9Nov 23[11],1964
137,NR,<,10,Oregon,Pac-10,,0.0,,Week 9Nov 23[11],1964
138,1,<,2,Alabama (34.5),SEC,10-0,515.5,W 21-14 N Auburn,Week 10 (Final)Nov 30[12],1964
139,2,<,3,Arkansas (11.5),Southwest,10-0,486.5,,Week 10 (Final)Nov 30[12],1964
140,3,<,1,Notre Dame (6),Ind,9-1,442.0,L 20-17 A USC,Week 10 (Final)Nov 30[12],1964
141,4,<,4,Michigan (3),Big Ten,8-1,400.0,,Week 10 (Final)Nov 30[12],1964
142,5,<,5,Texas,Southwest,9-1,322.0,,Week 10 (Final)Nov 30[12],1964
143,6,<,7,Nebraska,Big 8,9-1,235.0,,Week 10 (Final)Nov 30[12],1964
144,7,<,6,LSU,SEC,7-1-1,202.0,,Week 10 (Final)Nov 30[12],1964
145,8,<,8,Oregon State,AAWU,8-2,133.0,,Week 10 (Final)Nov 30[12],1964
146,9,<,9,Ohio State,Big Ten,7-2,97.0,,Week 10 (Final)Nov 30[12],1964
147,10,<,NR,USC,AAWU,7-3,63.0,,Week 10 (Final)Nov 30[12],1964
148,NR,<,10,Florida State,Ind,,0.0,,Week 10 (Final)Nov 30[12],1964
