,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
305,19,<,NR,Notre Dame,Ind,7-4,116.0,,Week 13Nov 27[2],1984
306,20,<,14,USC,Pac-10,8-3,83.0,,Week 13Nov 27[2],1984
307,NR,<,17,TCU,Southwest,,0.0,,Week 13Nov 27[2],1984
308,1,<,1,BYU (33.5),WAC,12-0,1091.5,DNP,Week 14Dec 4[2],1984
309,2,<,2,Oklahoma (16.5),Big 8,9-1-1,1083.5,DNP,Week 14Dec 4[2],1984
310,3,<,3,Florida (6),SEC,9-1-1,1033.0,,Week 14Dec 4[2],1984
311,4,<,4,Washington (1),Pac-10,10-1,963.0,,Week 14Dec 4[2],1984
312,5,<,5,Nebraska,Big 8,9-2,888.0,,Week 14Dec 4[2],1984
313,6,<,6,Ohio State,Big Ten,9-2,811.0,,Week 14Dec 4[2],1984
314,7,<,7,South Carolina,Ind,10-1,808.0,DNP,Week 14Dec 4[2],1984
315,8,<,8,Boston College,Ind,9-2,767.0,,Week 14Dec 4[2],1984
316,9,<,9,Oklahoma State,Big 8,9-2,725.0,DNP,Week 14Dec 4[2],1984
317,10,<,10,SMU,Southwest,9-2,608.0,,Week 14Dec 4[2],1984
318,11,<,14,LSU,SEC,8-2-1,525.0,,Week 14Dec 4[2],1984
319,12,<,15,Maryland,ACC,8-3,484.0,,Week 14Dec 4[2],1984
320,13,<,16,Miami (FL),Ind,8-4,416.0,,Week 14Dec 4[2],1984
321,14,<,17,UCLA,Pac-10,8-3,342.0,,Week 14Dec 4[2],1984
322,15,<,12,Florida State,Ind,7-3-1,271.0,,Week 14Dec 4[2],1984
323,16,<,11,Auburn,SEC,8-3,213.0,,Week 14Dec 4[2],1984
324,17,<,19,Notre Dame,Ind,7-4,210.0,,Week 14Dec 4[2],1984
325,18,<,20,USC,Pac-10,8-3,191.0,,Week 14Dec 4[2],1984
326,19,<,13,Texas,Southwest,7-3-1,136.0,,Week 14Dec 4[2],1984
327,20,<,NR,Wisconsin,Big Ten,7-3-1,74.0,,Week 14Dec 4[2],1984
328,NR,<,18,Georgia,SEC,,0.0,,Week 14Dec 4[2],1984
329,1,<,1,BYU (38),WAC,13-0,1160.0,W 24-17 N Michigan (Holiday),Week 15 (Final)Jan 2[3],1984
330,2,<,4,Washington (16),Pac-10,11-1,1140.0,,Week 15 (Final)Jan 2[3],1984
331,3,<,3,Florida (6),SEC,9-1-1,1092.0,,Week 15 (Final)Jan 2[3],1984
332,4,<,5,Nebraska,Big 8,10-2,1017.0,,Week 15 (Final)Jan 2[3],1984
333,5,<,8,Boston College,Ind,10-2,932.0,,Week 15 (Final)Jan 2[3],1984
334,6,<,2,Oklahoma,Big 8,9-2-1,883.0,L 28-17 N #4 Washington (Orange),Week 15 (Final)Jan 2[3],1984
335,7,<,9,Oklahoma State,Big 8,10-2,864.0,W 21-14 N South Carolina (Gator),Week 15 (Final)Jan 2[3],1984
336,8,<,10,SMU,Southwest,10-2,761.0,,Week 15 (Final)Jan 2[3],1984
337,9,<,14,UCLA,Pac-10,9-3,613.0,,Week 15 (Final)Jan 2[3],1984
338,10,<,18,USC,Pac-10,9-3,596.0,,Week 15 (Final)Jan 2[3],1984
339,11,<,7,South Carolina,Ind,10-2,557.0,L 21-14 N Oklahoma State (Gator),Week 15 (Final)Jan 2[3],1984
340,12,<,12,Maryland,ACC,9-3,552.0,,Week 15 (Final)Jan 2[3],1984
341,13,<,6,Ohio State,Big Ten,9-3,497.0,,Week 15 (Final)Jan 2[3],1984
342,14,<,16,Auburn,SEC,9-4,432.0,,Week 15 (Final)Jan 2[3],1984
343,15,<,11,LSU,SEC,8-3-1,314.0,,Week 15 (Final)Jan 2[3],1984
344,16,<,NR,Iowa,Big Ten,8-4-1,228.0,,Week 15 (Final)Jan 2[3],1984
345,17,<,15,Florida State,Ind,7-3-2,207.0,,Week 15 (Final)Jan 2[3],1984
346,18,<,13,Miami (FL),Ind,8-5,166.0,,Week 15 (Final)Jan 2[3],1984
347,19,<,NR,Kentucky,SEC,9-3,152.0,,Week 15 (Final)Jan 2[3],1984
348,20,<,NR,Virginia,ACC,8-2-2,119.0,,Week 15 (Final)Jan 2[3],1984
349,NR,<,17,Notre Dame,Ind,,0.0,,Week 15 (Final)Jan 2[3],1984
350,NR,<,19,Texas,Southwest,,0.0,,Week 15 (Final)Jan 2[3],1984
351,NR,<,20,Wisconsin,Big Ten,,0.0,,Week 15 (Final)Jan 2[3],1984
