,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
78,10,<,6,Army,Ind,3-1-1,208,,Week 4Oct 27[5],1947
79,11,<,5,Illinois,Big Ten,3-1-1,206,,Week 4Oct 27[5],1947
80,12,<,13,Virginia,Ind,5-0,193,,Week 4Oct 27[5],1947
81,13,<,14,Kentucky,SEC,5-1,79,,Week 4Oct 27[5],1947
82,14,<,4,California,PCC,5-1,65,,Week 4Oct 27[5],1947
83,15,<,11,Wake Forest,Southern,4-1,61,L 13-6 H Duke,Week 4Oct 27[5],1947
84,16,<,NR,Purdue,Big Ten,3-2,45,,Week 4Oct 27[5],1947
85,17,<,18,LSU,SEC,4-1,35,,Week 4Oct 27[5],1947
86,18,<,NR,Alabama,SEC,4-2,33,,Week 4Oct 27[5],1947
87,19,<,16,UCLA,PCC,3-2,28,,Week 4Oct 27[5],1947
88,20,<,NR,Columbia,Ind,3-2,27,W 21-20 H Army,Week 4Oct 27[5],1947
89,NR,<,17,Baylor,Southwest,,0,,Week 4Oct 27[5],1947
90,NR,<,19,Vanderbilt,SEC,,0,,Week 4Oct 27[5],1947
91,NR,<,20,San Francisco,Ind,,0,,Week 4Oct 27[5],1947
92,1,<,1,Notre Dame (106),Ind,5-0,1731,W 27-0 N Navy,Week 5Nov 3[6],1947
93,2,<,2,Michigan (56),Big Ten,6-0,1661,,Week 5Nov 3[6],1947
94,3,<,8,SMU (7),Southwest,6-0,1187,,Week 5Nov 3[6],1947
95,4,<,4,Penn (8),Ind,5-0,1136,,Week 5Nov 3[6],1947
96,5,<,5,USC (2),PCC,5-0-1,1082,,Week 5Nov 3[6],1947
97,6,<,6,Georgia Tech (6),SEC,6-0,1041,,Week 5Nov 3[6],1947
98,7,<,7,Penn State (2),Ind,6-0,701,,Week 5Nov 3[6],1947
99,8,<,3,Texas,Southwest,6-1,553,,Week 5Nov 3[6],1947
100,9,<,10,Army,Ind,4-1-1,291,,Week 5Nov 3[6],1947
101,10,<,12,Virginia,Ind,6-0,248,,Week 5Nov 3[6],1947
102,11,<,11,Illinois,Big Ten,3-2-1,177,,Week 5Nov 3[6],1947
103,12,<,14,California,PCC,6-1,86,,Week 5Nov 3[6],1947
104,13,<,9,Duke,Southern,4-1-1,71,,Week 5Nov 3[6],1947
105,14,<,16,Purdue,Big Ten,4-2,66,,Week 5Nov 3[6],1947
106,15,<,NR,William & Mary,Southern,5-1,44,W 21-0 H Wake Forest,Week 5Nov 3[6],1947
107,16,<,18,Alabama,SEC,4-2,41,,Week 5Nov 3[6],1947
108,17,<,20,Columbia,Ind,4-2,27,W 22-0 A Cornell,Week 5Nov 3[6],1947
109,18,<,NR,North Carolina,Southern,4-2,18,,Week 5Nov 3[6],1947
110,19,<,NR,Wisconsin,Big Ten,4-1-1,17,,Week 5Nov 3[6],1947
111,20,<,NR,Yale,Ind,5-1,13,W 23-14 H Dartmouth,Week 5Nov 3[6],1947
112,NR,<,13,Kentucky,SEC,,0,,Week 5Nov 3[6],1947
113,NR,<,15,Wake Forest,Southern,,0,,Week 5Nov 3[6],1947
114,NR,<,17,LSU,SEC,,0,,Week 5Nov 3[6],1947
115,NR,<,19,UCLA,PCC,,0,,Week 5Nov 3[6],1947
116,1,<,1,Notre Dame (117),Ind,6-0,1612,W 27-7 H #9 Army,Week 6Nov 10[7],1947
117,2,<,2,Michigan (34),Big Ten,7-0,1528,,Week 6Nov 10[7],1947
118,3,<,4,Penn (7),Ind,6-0,1145,,Week 6Nov 10[7],1947
119,4,<,3,SMU (2),Southwest,7-0,1137,,Week 6Nov 10[7],1947
120,5,<,5,USC (5),PCC,6-0-1,995,,Week 6Nov 10[7],1947
121,6,<,6,Georgia Tech (1),SEC,7-0,826,,Week 6Nov 10[7],1947
122,7,<,8,Texas,Southwest,7-1,570,,Week 6Nov 10[7],1947
123,8,<,7,Penn State (3),Ind,7-0,539,,Week 6Nov 10[7],1947
124,9,<,19,Wisconsin,Big Ten,5-1-1,122,,Week 6Nov 10[7],1947
125,10,<,12,California,PCC,7-1,102,,Week 6Nov 10[7],1947
126,11,<,11,Illinois,Big Ten,4-2-1,97,,Week 6Nov 10[7],1947
127,12,<,15,William & Mary,Southern,6-1,85,W 28-20 H VMI,Week 6Nov 10[7],1947
128,13,<,9,Army,Ind,4-2-1,64,,Week 6Nov 10[7],1947
129,14,<,16,Alabama,SEC,5-2,61,,Week 6Nov 10[7],1947
130,15,<,10,Virginia,Ind,6-1,46,,Week 6Nov 10[7],1947
131,15,<,NR,Mississippi,SEC,6-2,46,,Week 6Nov 10[7],1947
132,17,<,NR,Missouri,Big 6,6-2,42,,Week 6Nov 10[7],1947
133,18,<,NR,Utah,MSAC,7-0,36,W 19-0 H Colorado State,Week 6Nov 10[7],1947
134,19,<,18,North Carolina,Southern,5-2,33,,Week 6Nov 10[7],1947
135,20,<,NR,Minnesota,Big Ten,5-2,32,,Week 6Nov 10[7],1947
136,NR,<,13,Duke,Southern,,0,,Week 6Nov 10[7],1947
137,NR,<,14,Purdue,Big Ten,,0,,Week 6Nov 10[7],1947
138,NR,<,17,Columbia,Ind,,0,,Week 6Nov 10[7],1947
139,NR,<,20,Yale,Ind,,0,,Week 6Nov 10[7],1947
140,1,<,2,Michigan (140),Big Ten,8-0,2341,W 40-6 A #9 Wisconsin,Week 7Nov 17[8],1947
141,2,<,1,Notre Dame (87),Ind,7-0,2261,W 26-19 A Northwestern,Week 7Nov 17[8],1947
142,3,<,4,SMU (9),Southwest,8-0,1801,,Week 7Nov 17[8],1947
143,4,<,5,USC (3),PCC,6-0-1,1522,,Week 7Nov 17[8],1947
144,5,<,8,Penn State (6),Ind,8-0,1371,,Week 7Nov 17[8],1947
145,6,<,3,Penn,Ind,6-0-1,1009,,Week 7Nov 17[8],1947
146,7,<,7,Texas,Southwest,8-1,953,,Week 7Nov 17[8],1947
147,8,<,14,Alabama,SEC,6-2,477,,Week 7Nov 17[8],1947
148,9,<,10,California,PCC,8-1,308,,Week 7Nov 17[8],1947
149,10,<,6,Georgia Tech,SEC,7-1,302,,Week 7Nov 17[8],1947
150,11,<,13,Army,Ind,4-2-2,277,,Week 7Nov 17[8],1947
151,12,<,11,Illinois,Big Ten,5-2-1,195,,Week 7Nov 17[8],1947
152,13,<,19,North Carolina (1),Southern,6-2,109,,Week 7Nov 17[8],1947
153,14,<,12,William & Mary,Southern,7-1,99,W 45-6 A Washington & Lee,Week 7Nov 17[8],1947
154,15,<,15,Mississippi,SEC,7-2,84,,Week 7Nov 17[8],1947
155,16,<,15,Virginia,Ind,7-1,66,,Week 7Nov 17[8],1947
156,17,<,NR,Kansas,Big 6,6-0-2,56,W 13-7 A Oklahoma State,Week 7Nov 17[8],1947
157,18,<,NR,UCLA,PCC,5-3,39,,Week 7Nov 17[8],1947
158,19,<,NR,Columbia,Ind,6-2,35,W 10-0 H Holy Cross (MA),Week 7Nov 17[8],1947
159,20,<,NR,Rice,Southwest,4-3-1,32,,Week 7Nov 17[8],1947
160,NR,<,9,Wisconsin,Big Ten,,0,,Week 7Nov 17[8],1947
161,NR,<,17,Missouri,Big 6,,0,,Week 7Nov 17[8],1947
162,NR,<,18,Utah,MSAC,,0,,Week 7Nov 17[8],1947
163,NR,<,20,Minnesota,Big Ten,,0,,Week 7Nov 17[8],1947
164,1,<,2,Notre Dame (97),Ind,8-0,1798,W 59-6 H Tulane,Week 8Nov 24[9],1947
165,2,<,1,Michigan (81),Big Ten,9-0,1768,W 21-0 H Ohio State,Week 8Nov 24[9],1947
166,3,<,3,SMU (6),Southwest,9-0,1365,,Week 8Nov 24[9],1947
167,4,<,4,USC (3),PCC,7-0-1,1227,,Week 8Nov 24[9],1947
168,5,<,5,Penn State (1),Ind,9-0,1109,,Week 8Nov 24[9],1947
169,6,<,8,Alabama,SEC,7-2,798,,Week 8Nov 24[9],1947
170,7,<,7,Texas,Southwest,8-1,737,,Week 8Nov 24[9],1947
171,8,<,6,Penn,Ind,6-0-1,703,,Week 8Nov 24[9],1947
172,9,<,10,Georgia Tech,SEC,8-1,227,,Week 8Nov 24[9],1947
173,10,<,13,North Carolina (3),Southern,7-2,192,,Week 8Nov 24[9],1947
174,11,<,9,California,PCC,9-1,179,,Week 8Nov 24[9],1947
175,12,<,11,Army,Ind,4-2-2,114,,Week 8Nov 24[9],1947
176,13,<,17,Kansas,Big 6,7-0-2,94,W 20-14 H Missouri,Week 8Nov 24[9],1947
177,14,<,14,William & Mary,Southern,8-1,66,W 20-0 H Bowling Green,Week 8Nov 24[9],1947
178,15,<,15,Mississippi,SEC,7-2,48,,Week 8Nov 24[9],1947
179,16,<,19,Columbia (1),Ind,7-2,41,W 28-8 H Syracuse,Week 8Nov 24[9],1947
180,17,<,18,UCLA,PCC,5-4,32,,Week 8Nov 24[9],1947
181,18,<,20,Rice,Southwest,5-3-1,17,,Week 8Nov 24[9],1947
182,19,<,NR,Minnesota,Big Ten,6-3,15,,Week 8Nov 24[9],1947
183,20,<,NR,Oklahoma,Big 6,6-2-1,12,W 14-13 A Nebraska,Week 8Nov 24[9],1947
184,NR,<,12,Illinois,Big Ten,,0,,Week 8Nov 24[9],1947
185,NR,<,16,Virginia,Ind,,0,,Week 8Nov 24[9],1947
186,1,<,1,Notre Dame (58.5),Ind,8-0,1184,DNP,Week 9Dec 1[10],1947
187,2,<,2,Michigan (54.5),Big Ten,9-0,1176,DNP,Week 9Dec 1[10],1947
188,3,<,4,USC (2),PCC,7-0-1,836,DNP,Week 9Dec 1[10],1947
189,4,<,3,SMU,Southwest,9-0-1,745,T 19-19 A TCU,Week 9Dec 1[10],1947
190,5,<,5,Penn State,Ind,9-0,651,DNP,Week 9Dec 1[10],1947
191,6,<,7,Texas (2),Southwest,9-1,565,W 32-13 A Texas A&M,Week 9Dec 1[10],1947
192,7,<,6,Alabama,SEC,8-2,531,W 21-6 A Miami (FL),Week 9Dec 1[10],1947
193,8,<,8,Penn,Ind,7-0-1,473,W 21-0 H Cornell,Week 9Dec 1[10],1947
194,9,<,9,Georgia Tech,SEC,9-1,208,W 7-0 H Georgia,Week 9Dec 1[10],1947
195,10,<,10,North Carolina (9),Southern,8-2,207,W 40-7 H Virginia,Week 9Dec 1[10],1947
196,11,<,12,Army,Ind,5-2-2,121,W 21-0 N Navy,Week 9Dec 1[10],1947
197,12,<,15,Mississippi,SEC,8-2,80,W 33-14 A Mississippi State,Week 9Dec 1[10],1947
198,13,<,13,Kansas,Big 6,8-0-2,64,W 54-28 A Arizona,Week 9Dec 1[10],1947
199,13,<,14,William & Mary (3),Southern,9-1,64,W 35-0 A Richmond,Week 9Dec 1[10],1947
200,15,<,11,California,PCC,9-1,55,DNP,Week 9Dec 1[10],1947
201,16,<,NR,NC State,Southern,5-3-1,12,T 0-0 A Maryland,Week 9Dec 1[10],1947
202,17,<,18,Rice,Southwest,6-3-1,11,W 34-6 H Baylor,Week 9Dec 1[10],1947
203,18,<,20,Oklahoma,Big 6,7-2-1,10,W 21-13 H Oklahoma State,Week 9Dec 1[10],1947
204,19,<,17,UCLA,PCC,5-4,8,DNP,Week 9Dec 1[10],1947
205,20,<,NR,Catawba,Other,9-1,7,W 6-0 A Lenoir-Rhyne,Week 9Dec 1[10],1947
206,RV,<,16,Columbia,Ind,,6,,Week 9Dec 1[10],1947
207,RV,<,NR,Missouri,Big 6,,5,,Week 9Dec 1[10],1947
208,RV,<,NR,Kentucky,SEC,,4,,Week 9Dec 1[10],1947
209,RV,<,NR,Oregon,PCC,,4,,Week 9Dec 1[10],1947
210,RV,<,NR,Utah,MSAC,,4,,Week 9Dec 1[10],1947
211,RV,<,19,Minnesota,Big Ten,,3,,Week 9Dec 1[10],1947
212,RV,<,NR,New Hampshire,Yankee,,3,DNP,Week 9Dec 1[10],1947
213,RV,<,NR,Wesleyan,Other,,3,,Week 9Dec 1[10],1947
214,RV,<,NR,Illinois,Big Ten,,2,,Week 9Dec 1[10],1947
215,RV,<,NR,Tennessee,SEC,,2,,Week 9Dec 1[10],1947
216,RV,<,NR,Michigan State,Ind,,1,,Week 9Dec 1[10],1947
217,RV,<,NR,Muhlenberg,Other,,1,,Week 9Dec 1[10],1947
218,1,<,1,Notre Dame (107),Ind,9-0,1410,W 38-7 A #3 USC,Week 10 (Final)Dec 8[11],1947
219,2,<,2,Michigan (25),Big Ten,9-0,1289,,Week 10 (Final)Dec 8[11],1947
220,3,<,4,SMU,Southwest,9-0-1,975,,Week 10 (Final)Dec 8[11],1947
221,4,<,5,Penn State (1),Ind,9-0,853,,Week 10 (Final)Dec 8[11],1947
222,5,<,6,Texas,Southwest,9-1,757,,Week 10 (Final)Dec 8[11],1947
223,6,<,7,Alabama (1),SEC,8-2,617,,Week 10 (Final)Dec 8[11],1947
224,7,<,8,Penn,Ind,7-0-1,525,,Week 10 (Final)Dec 8[11],1947
225,8,<,3,USC,PCC,7-1-1,354,,Week 10 (Final)Dec 8[11],1947
226,9,<,10,North Carolina (7),Southern,8-2,295,,Week 10 (Final)Dec 8[11],1947
227,10,<,9,Georgia Tech,SEC,9-1,278,,Week 10 (Final)Dec 8[11],1947
228,11,<,11,Army,Ind,5-2-2,151,,Week 10 (Final)Dec 8[11],1947
229,12,<,13,Kansas,Big 6,8-0-2,81,DNP,Week 10 (Final)Dec 8[11],1947
230,13,<,12,Mississippi,SEC,8-2,67,,Week 10 (Final)Dec 8[11],1947
231,14,<,13,William & Mary,Southern,9-1,52,DNP,Week 10 (Final)Dec 8[11],1947
232,15,<,15,California,PCC,9-1,36,,Week 10 (Final)Dec 8[11],1947
233,16,<,18,Oklahoma (1),Big 6,7-2-1,30,DNP,Week 10 (Final)Dec 8[11],1947
234,17,<,16,NC State,Southern,5-3-1,29,,Week 10 (Final)Dec 8[11],1947
235,18,<,17,Rice,Southwest,6-3-1,21,,Week 10 (Final)Dec 8[11],1947
236,19,<,NR,Duke,Southern,4-3-2,11,,Week 10 (Final)Dec 8[11],1947
237,20,<,NR,Columbia,Ind,7-2,7,DNP,Week 10 (Final)Dec 8[11],1947
238,NR,<,19,UCLA,PCC,,0,,Week 10 (Final)Dec 8[11],1947
239,NR,<,20,Catawba,Other,,0,,Week 10 (Final)Dec 8[11],1947
