,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
52,7,<,8,Kentucky (3),SEC,5-0,798,,Week 3Oct 17[3],1949
53,8,<,14,Cornell,Ind,4-0,345,W 48-14 A Yale,Week 3Oct 17[3],1949
54,9,<,NR,Rice,Southwest,3-1,166,,Week 3Oct 17[3],1949
55,10,<,16,Texas,Southwest,4-1,136,,Week 3Oct 17[3],1949
56,11,<,20,Baylor,Southwest,4-0,120,,Week 3Oct 17[3],1949
57,12,<,7,Michigan,Big Ten,2-2,119,,Week 3Oct 17[3],1949
58,13,<,NR,Northwestern,Big Ten,2-2,99,,Week 3Oct 17[3],1949
59,14,<,NR,Penn,Ind,3-0,71,,Week 3Oct 17[3],1949
60,15,<,19,Michigan State,Ind,3-1,67,,Week 3Oct 17[3],1949
61,16,<,15,Pittsburgh,Ind,4-0,65,,Week 3Oct 17[3],1949
62,17,<,10,SMU,Southwest,2-1,42,,Week 3Oct 17[3],1949
63,18,<,NR,Missouri,Big 7,2-2,37,,Week 3Oct 17[3],1949
64,19,<,12,USC,PCC,2-1-1,36,,Week 3Oct 17[3],1949
65,20,<,4,Tulane,SEC,3-1,35,L 46-7 A Notre Dame,Week 3Oct 17[3],1949
66,NR,<,11,Ohio State,Big Ten,,0,,Week 3Oct 17[3],1949
67,NR,<,13,UCLA,PCC,,0,,Week 3Oct 17[3],1949
68,NR,<,17,Villanova,Ind,,0,,Week 3Oct 17[3],1949
69,NR,<,18,Navy,Ind,,0,,Week 3Oct 17[3],1949
70,1,<,1,Notre Dame (120),Ind,4-0,1387,DNP,Week 4Oct 24[4],1949
71,2,<,2,Army (12),Ind,5-0,1218,,Week 4Oct 24[4],1949
72,3,<,4,Oklahoma (10),Big 7,5-0,1143,W 48-0 A Nebraska,Week 4Oct 24[4],1949
73,4,<,5,California,PCC,6-0,919,,Week 4Oct 24[4],1949
74,5,<,9,Rice,Southwest,4-1,468,,Week 4Oct 24[4],1949
75,6,<,12,Michigan,Big Ten,3-2,451,,Week 4Oct 24[4],1949
76,7,<,3,Minnesota,Big Ten,4-1,423,,Week 4Oct 24[4],1949
77,8,<,8,Cornell,Ind,5-0,357,W 14-12 H Princeton,Week 4Oct 24[4],1949
78,9,<,14,Penn,Ind,4-0,284,,Week 4Oct 24[4],1949
79,10,<,11,Baylor,Southwest,5-0,261,,Week 4Oct 24[4],1949
80,11,<,17,SMU,Southwest,3-1,148,,Week 4Oct 24[4],1949
81,12,<,15,Michigan State (1),Ind,4-1,130,,Week 4Oct 24[4],1949
82,13,<,6,North Carolina,Southern,4-1,114,,Week 4Oct 24[4],1949
83,14,<,7,Kentucky,SEC,5-1,83,,Week 4Oct 24[4],1949
84,15,<,19,USC,PCC,3-1-1,75,,Week 4Oct 24[4],1949
85,16,<,18,Missouri,Big 7,3-2,52,,Week 4Oct 24[4],1949
86,17,<,NR,LSU,SEC,3-2,41,,Week 4Oct 24[4],1949
87,18,<,NR,Ohio State,Big Ten,3-1-1,39,,Week 4Oct 24[4],1949
88,19,<,10,Texas,Southwest,4-2,31,,Week 4Oct 24[4],1949
89,20,<,NR,UCLA,PCC,5-1,26,,Week 4Oct 24[4],1949
90,NR,<,13,Northwestern,Big Ten,,0,,Week 4Oct 24[4],1949
91,NR,<,16,Pittsburgh,Ind,,0,,Week 4Oct 24[4],1949
92,NR,<,20,Tulane,SEC,,0,,Week 4Oct 24[4],1949
93,1,<,1,Notre Dame (133),Ind,5-0,1569,W 40-0 N Navy,Week 5Oct 31[5],1949
94,2,<,2,Army (10),Ind,6-0,1323,,Week 5Oct 31[5],1949
95,3,<,3,Oklahoma (11),Big 7,6-0,1308,W 34-7 H Iowa State,Week 5Oct 31[5],1949
96,4,<,4,California (4),PCC,7-0,1070,,Week 5Oct 31[5],1949
97,5,<,6,Michigan,Big Ten,4-2,625,,Week 5Oct 31[5],1949
98,6,<,10,Baylor,Southwest,6-0,591,,Week 5Oct 31[5],1949
99,7,<,8,Cornell (1),Ind,6-0,484,W 54-0 H Columbia,Week 5Oct 31[5],1949
100,8,<,5,Rice,Southwest,5-1,447,,Week 5Oct 31[5],1949
101,9,<,11,SMU,Southwest,4-1,269,,Week 5Oct 31[5],1949
102,10,<,12,Michigan State (2),Ind,5-1,249,,Week 5Oct 31[5],1949
103,11,<,18,Ohio State,Big Ten,4-1-1,118,,Week 5Oct 31[5],1949
104,12,<,15,USC,PCC,4-1-1,110,,Week 5Oct 31[5],1949
105,13,<,14,Kentucky,SEC,6-1,75,,Week 5Oct 31[5],1949
106,14,<,NR,Tennessee,SEC,4-1-1,57,,Week 5Oct 31[5],1949
107,15,<,NR,Iowa,Big Ten,4-2,54,,Week 5Oct 31[5],1949
108,16,<,NR,Duke,Southern,5-1,48,,Week 5Oct 31[5],1949
109,17,<,17,LSU,SEC,4-2,38,,Week 5Oct 31[5],1949
110,18,<,NR,Boston,Ind,5-0,36,W 46-6 H Scranton (PA),Week 5Oct 31[5],1949
111,19,<,NR,Virginia,Ind,6-0,34,,Week 5Oct 31[5],1949
112,20,<,9,Penn,Ind,4-1,28,,Week 5Oct 31[5],1949
113,20,<,NR,Fordham,Ind,4-0,28,W 42-0 A Georgetown,Week 5Oct 31[5],1949
114,NR,<,7,Minnesota,Big Ten,,0,,Week 5Oct 31[5],1949
115,NR,<,13,North Carolina,Southern,,0,,Week 5Oct 31[5],1949
116,NR,<,16,Missouri,Big 7,,0,,Week 5Oct 31[5],1949
117,NR,<,19,Texas,Southwest,,0,,Week 5Oct 31[5],1949
118,NR,<,20,UCLA,PCC,,0,,Week 5Oct 31[5],1949
119,1,<,1,Notre Dame (137),Ind,6-0,1378,W 34-21 A #10 Michigan State,Week 6Nov 7[6],1949
120,2,<,2,Army (13),Ind,7-0,1144,,Week 6Nov 7[6],1949
121,3,<,3,Oklahoma (9),Big 7,7-0,1108,W 39-0 A Kansas State,Week 6Nov 7[6],1949
122,4,<,4,California (3),PCC,8-0,943,,Week 6Nov 7[6],1949
123,5,<,5,Michigan,Big Ten,5-2,605,,Week 6Nov 7[6],1949
124,6,<,7,Cornell (1),Ind,7-0,500,W 33-7 H Syracuse,Week 6Nov 7[6],1949
125,7,<,8,Rice,Southwest,6-1,467,,Week 6Nov 7[6],1949
126,8,<,10,Michigan State,Ind,5-2,225,,Week 6Nov 7[6],1949
127,9,<,NR,Minnesota,Big Ten,5-2,200,,Week 6Nov 7[6],1949
128,10,<,19,Virginia,Ind,7-0,199,,Week 6Nov 7[6],1949
129,11,<,11,Ohio State,Big Ten,5-1-1,188,,Week 6Nov 7[6],1949
130,12,<,9,SMU,Southwest,4-1-1,97,,Week 6Nov 7[6],1949
131,13,<,NR,Texas,Southwest,5-3,90,,Week 6Nov 7[6],1949
132,14,<,13,Kentucky,SEC,7-1,79,,Week 6Nov 7[6],1949
133,15,<,18,Boston,Ind,6-0,66,W 28-7 H Temple,Week 6Nov 7[6],1949
134,16,<,17,LSU,SEC,5-2,44,,Week 6Nov 7[6],1949
135,17,<,NR,Stanford,PCC,5-2-1,39,,Week 6Nov 7[6],1949
136,18,<,NR,Wake Forest,Southern,4-4,33,W 27-7 A Duke,Week 6Nov 7[6],1949
137,19,<,NR,Pacific,Ind,7-0,30,DNP,Week 6Nov 7[6],1949
138,20,<,NR,Santa Clara,Ind,6-1-1,28,,Week 6Nov 7[6],1949
139,NR,<,6,Baylor,Southwest,,0,,Week 6Nov 7[6],1949
140,NR,<,12,USC,PCC,,0,,Week 6Nov 7[6],1949
141,NR,<,14,Tennessee,SEC,,0,,Week 6Nov 7[6],1949
142,NR,<,15,Iowa,Big Ten,,0,,Week 6Nov 7[6],1949
143,NR,<,16,Duke,Southern,,0,,Week 6Nov 7[6],1949
144,NR,<,20,Fordham,Ind,,0,,Week 6Nov 7[6],1949
145,NR,<,20,Penn,Ind,,0,,Week 6Nov 7[6],1949
146,1,<,1,Notre Dame (140),Ind,7-0,1592,W 42-6 N North Carolina,Week 7Nov 14[7],1949
147,2,<,3,Oklahoma (15),Big 7,8-0,1298,W 27-7 A Missouri,Week 7Nov 14[7],1949
148,3,<,4,California (5),PCC,9-0,1252,,Week 7Nov 14[7],1949
149,4,<,2,Army (1),Ind,8-0,1130,,Week 7Nov 14[7],1949
150,5,<,5,Michigan,Big Ten,6-2,768,,Week 7Nov 14[7],1949
151,6,<,7,Rice,Southwest,7-1,566,,Week 7Nov 14[7],1949
152,7,<,11,Ohio State,Big Ten,6-1-1,486,,Week 7Nov 14[7],1949
153,8,<,9,Minnesota,Big Ten,6-2,428,,Week 7Nov 14[7],1949
154,9,<,10,Virginia (1),Ind,7-0,276,,Week 7Nov 14[7],1949
155,10,<,12,SMU,Southwest,5-1-1,194,,Week 7Nov 14[7],1949
156,11,<,14,Kentucky,SEC,8-1,150,,Week 7Nov 14[7],1949
157,12,<,17,Stanford,PCC,6-2-1,105,,Week 7Nov 14[7],1949
158,13,<,16,LSU,SEC,6-2,87,,Week 7Nov 14[7],1949
159,14,<,NR,Dartmouth,Ind,6-1,75,W 16-7 H Cornell,Week 7Nov 14[7],1949
160,15,<,NR,Baylor,Southwest,7-1,64,,Week 7Nov 14[7],1949
161,16,<,NR,Maryland,Southern,6-1,52,,Week 7Nov 14[7],1949
162,17,<,6,Cornell,Ind,7-1,49,L 16-7 A Dartmouth,Week 7Nov 14[7],1949
163,18,<,8,Michigan State,Ind,5-3,46,,Week 7Nov 14[7],1949
164,19,<,20,Santa Clara,Ind,7-1-1,44,,Week 7Nov 14[7],1949
165,19,<,NR,Tulane,SEC,6-1-1,44,W 41-14 A Vanderbilt,Week 7Nov 14[7],1949
166,NR,<,13,Texas,Southwest,,0,,Week 7Nov 14[7],1949
167,NR,<,15,Boston,Ind,6-1,0,L 14-13 H Maryland,Week 7Nov 14[7],1949
168,NR,<,18,Wake Forest,Southern,,0,,Week 7Nov 14[7],1949
169,NR,<,19,Pacific,Ind,,0,,Week 7Nov 14[7],1949
170,1,<,1,Notre Dame (113),Ind,8-0,1459,W 28-7 H Iowa,Week 8Nov 21[8],1949
171,2,<,3,California (24),PCC,10-0,1266,,Week 8Nov 21[8],1949
172,3,<,2,Oklahoma (11),Big 7,9-0,1173,W 28-21 H #19 Santa Clara,Week 8Nov 21[8],1949
173,4,<,4,Army (1),Ind,8-0,963,,Week 8Nov 21[8],1949
174,5,<,7,Ohio State,Big Ten,6-1-2,618,,Week 8Nov 21[8],1949
175,6,<,5,Michigan,Big Ten,6-2-1,590,,Week 8Nov 21[8],1949
176,7,<,6,Rice,Southwest,8-1,519,,Week 8Nov 21[8],1949
177,8,<,8,Minnesota,Big Ten,7-2,368,,Week 8Nov 21[8],1949
178,9,<,15,Baylor,Southwest,8-1,268,,Week 8Nov 21[8],1949
179,10,<,19,Tulane,SEC,7-1-1,158,W 28-14 A Virginia,Week 8Nov 21[8],1949
180,11,<,NR,Pacific (2),Ind,9-0,125,W 45-0 H Fresno State,Week 8Nov 21[8],1949
181,12,<,12,Stanford,PCC,6-3-1,79,,Week 8Nov 21[8],1949
182,13,<,13,LSU,SEC,7-2,71,,Week 8Nov 21[8],1949
183,14,<,19,Santa Clara,Ind,7-2-1,63,,Week 8Nov 21[8],1949
184,15,<,16,Maryland,Southern,6-1,54,,Week 8Nov 21[8],1949
185,16,<,NR,Villanova,Ind,8-1,51,W 45-21 H NC State,Week 8Nov 21[8],1949
186,17,<,NR,USC,PCC,5-2-1,41,,Week 8Nov 21[8],1949
187,18,<,NR,Tennessee,SEC,6-2-1,39,,Week 8Nov 21[8],1949
188,19,<,NR,North Carolina,Southern,6-3,32,,Week 8Nov 21[8],1949
189,20,<,11,Kentucky,SEC,8-2,28,,Week 8Nov 21[8],1949
190,20,<,17,Cornell,Ind,7-1,28,DNP,Week 8Nov 21[8],1949
191,NR,<,9,Virginia,Ind,,0,,Week 8Nov 21[8],1949
192,NR,<,10,SMU,Southwest,,0,,Week 8Nov 21[8],1949
193,NR,<,14,Dartmouth,Ind,,0,,Week 8Nov 21[8],1949
194,NR,<,18,Michigan State,Ind,,0,,Week 8Nov 21[8],1949
195,1,<,1,Notre Dame (172),Ind,9-0,2402,W 32-0 H #17 USC,Week 9 (Final)Nov 28[9],1949
196,2,<,3,Oklahoma (18),Big 7,10-0,2018,W 41-0 H Oklahoma State,Week 9 (Final)Nov 28[9],1949
197,3,<,2,California,PCC,10-0,1900,,Week 9 (Final)Nov 28[9],1949
198,4,<,4,Army (12),Ind,9-0,1838,,Week 9 (Final)Nov 28[9],1949
199,5,<,7,Rice,Southwest,9-1,1062,,Week 9 (Final)Nov 28[9],1949
200,6,<,5,Ohio State,Big Ten,6-1-2,998,,Week 9 (Final)Nov 28[9],1949
201,7,<,6,Michigan,Big Ten,6-2-1,848,,Week 9 (Final)Nov 28[9],1949
202,8,<,8,Minnesota,Big Ten,7-2,522,,Week 9 (Final)Nov 28[9],1949
203,9,<,13,LSU,SEC,8-2,516,,Week 9 (Final)Nov 28[9],1949
204,10,<,11,Pacific (4),Ind,10-0,248,W 88-0 A Cal Poly,Week 9 (Final)Nov 28[9],1949
205,11,<,20,Kentucky,SEC,9-2,222,,Week 9 (Final)Nov 28[9],1949
206,12,<,20,Cornell,Ind,8-1,188,W 29-21 A Penn,Week 9 (Final)Nov 28[9],1949
207,13,<,16,Villanova (2),Ind,8-1,148,DNP,Week 9 (Final)Nov 28[9],1949
208,14,<,15,Maryland,Southern,7-1,134,,Week 9 (Final)Nov 28[9],1949
209,15,<,14,Santa Clara,Ind,7-2-1,128,,Week 9 (Final)Nov 28[9],1949
210,16,<,19,North Carolina,Southern,7-3,106,,Week 9 (Final)Nov 28[9],1949
211,17,<,18,Tennessee,SEC,7-2-1,82,,Week 9 (Final)Nov 28[9],1949
212,18,<,NR,Princeton,Ind,6-3,46,DNP,Week 9 (Final)Nov 28[9],1949
213,19,<,NR,Michigan State,Ind,6-3,30,,Week 9 (Final)Nov 28[9],1949
214,20,<,9,Baylor,Southwest,8-2,20,,Week 9 (Final)Nov 28[9],1949
215,20,<,NR,Missouri,Big 7,7-3,20,,Week 9 (Final)Nov 28[9],1949
216,NR,<,10,Tulane,SEC,,0,,Week 9 (Final)Nov 28[9],1949
217,NR,<,12,Stanford,PCC,,0,,Week 9 (Final)Nov 28[9],1949
218,NR,<,17,USC,PCC,,0,,Week 9 (Final)Nov 28[9],1949
