,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
133,21,<,19,BYU,WAC,3-0,360,,Week 4Sep 21[5],1993
134,22,<,25,Virginia,ACC,3-0,279,,Week 4Sep 21[5],1993
135,23,<,24,Wisconsin,Big Ten,3-0,238,,Week 4Sep 21[5],1993
136,24,<,NR,Louisville,Ind,3-0,235,W 35-17 H Arizona State,Week 4Sep 21[5],1993
137,25,<,NR,Auburn,SEC,3-0,63,,Week 4Sep 21[5],1993
138,NR,<,22,Boston College,Big East,,0,,Week 4Sep 21[5],1993
139,NR,<,23,Arizona State,Pac-10,,0,,Week 4Sep 21[5],1993
140,1,<,1,Florida State (58),ACC,4-0,1545,DNP,Week 5Sep 28[6],1993
141,2,<,2,Alabama (4),SEC,4-0,1482,,Week 5Sep 28[6],1993
142,3,<,3,Miami (FL),Big East,3-0,1414,,Week 5Sep 28[6],1993
143,4,<,4,Notre Dame,Ind,4-0,1361,,Week 5Sep 28[6],1993
144,5,<,5,Florida,SEC,3-0,1297,,Week 5Sep 28[6],1993
145,6,<,6,Nebraska,Big 8,4-0,1180,W 48-13 H Colorado State,Week 5Sep 28[6],1993
146,7,<,7,Ohio State,Big Ten,3-0,1157,,Week 5Sep 28[6],1993
147,8,<,8,Michigan,Big Ten,2-1,1077,,Week 5Sep 28[6],1993
148,9,<,9,Penn State,Big Ten,4-0,1058,,Week 5Sep 28[6],1993
149,10,<,10,Oklahoma,Big 8,3-0,1006,W 41-20 H Tulsa,Week 5Sep 28[6],1993
150,11,<,11,Tennessee,SEC,3-1,943,,Week 5Sep 28[6],1993
151,12,<,15,Arizona,Pac-10,4-0,782,W 33-0 A Oregon State,Week 5Sep 28[6],1993
152,13,<,12,Syracuse,Big East,3-0-1,750,,Week 5Sep 28[6],1993
153,14,<,14,Texas A&M,Southwest,2-1,718,,Week 5Sep 28[6],1993
154,15,<,16,Washington,Pac-10,2-1,688,,Week 5Sep 28[6],1993
155,16,<,18,North Carolina,ACC,4-1,648,,Week 5Sep 28[6],1993
156,17,<,20,California,Pac-10,4-0,514,,Week 5Sep 28[6],1993
157,18,<,24,Louisville,Ind,4-0,429,W 41-10 H Texas,Week 5Sep 28[6],1993
158,19,<,13,Colorado,Big 8,2-2,426,,Week 5Sep 28[6],1993
159,20,<,21,BYU,WAC,4-0,415,,Week 5Sep 28[6],1993
160,21,<,22,Virginia,ACC,4-0,390,,Week 5Sep 28[6],1993
161,22,<,23,Wisconsin,Big Ten,4-0,338,,Week 5Sep 28[6],1993
162,23,<,25,Auburn,SEC,4-0,188,,Week 5Sep 28[6],1993
163,24,<,19,NC State,ACC,2-1,73,,Week 5Sep 28[6],1993
164,25,<,NR,West Virginia,Big East,3-0,71,,Week 5Sep 28[6],1993
165,NR,<,17,Stanford,Pac-10,,0,,Week 5Sep 28[6],1993
166,1,<,1,Florida State (61),ACC,5-0,1548,W 51-0 H Georgia Tech,Week 6Oct 5[7],1993
167,2,<,2,Alabama (1),SEC,5-0,1473,,Week 6Oct 5[7],1993
168,3,<,3,Miami (FL),Big East,4-0,1407,,Week 6Oct 5[7],1993
169,4,<,4,Notre Dame,Ind,5-0,1368,,Week 6Oct 5[7],1993
170,5,<,5,Florida,SEC,4-0,1285,,Week 6Oct 5[7],1993
171,6,<,7,Ohio State,Big Ten,4-0,1203,,Week 6Oct 5[7],1993
172,7,<,6,Nebraska,Big 8,4-0,1140,DNP,Week 6Oct 5[7],1993
173,8,<,9,Penn State,Big Ten,5-0,1091,,Week 6Oct 5[7],1993
174,9,<,8,Michigan,Big Ten,3-1,1040,,Week 6Oct 5[7],1993
175,10,<,10,Oklahoma,Big 8,4-0,989,W 24-7 A Iowa State,Week 6Oct 5[7],1993
176,11,<,11,Tennessee,SEC,4-1,948,,Week 6Oct 5[7],1993
177,12,<,12,Arizona,Pac-10,5-0,914,W 38-7 H USC,Week 6Oct 5[7],1993
178,13,<,15,Washington,Pac-10,3-1,746,,Week 6Oct 5[7],1993
179,14,<,14,Texas A&M,Southwest,3-1,742,,Week 6Oct 5[7],1993
180,15,<,16,North Carolina,ACC,5-1,584,,Week 6Oct 5[7],1993
181,16,<,17,California,Pac-10,5-0,571,,Week 6Oct 5[7],1993
182,17,<,18,Louisville,Ind,5-0,553,W 29-7 A Pittsburgh,Week 6Oct 5[7],1993
183,18,<,21,Virginia,ACC,5-0,460,,Week 6Oct 5[7],1993
184,19,<,20,BYU,WAC,4-0,455,,Week 6Oct 5[7],1993
185,20,<,19,Colorado,Big 8,2-2,394,,Week 6Oct 5[7],1993
186,21,<,22,Wisconsin,Big Ten,4-0,380,,Week 6Oct 5[7],1993
187,22,<,23,Auburn,SEC,5-0,258,,Week 6Oct 5[7],1993
188,23,<,13,Syracuse,Big East,3-1-1,214,,Week 6Oct 5[7],1993
189,24,<,25,West Virginia,Big East,4-0,209,,Week 6Oct 5[7],1993
190,25,<,NR,UCLA,Pac-10,2-2,52,,Week 6Oct 5[7],1993
191,NR,<,24,NC State,ACC,,0,,Week 6Oct 5[7],1993
192,1,<,1,Florida State (61),ACC,6-0,1549,W 28-10 H #3 Miami (FL),Week 7Oct 12[8],1993
193,2,<,2,Alabama (1),SEC,5-0,1480,,Week 7Oct 12[8],1993
194,3,<,4,Notre Dame,Ind,6-0,1413,,Week 7Oct 12[8],1993
195,4,<,5,Florida,SEC,5-0,1365,,Week 7Oct 12[8],1993
196,5,<,6,Ohio State,Big Ten,5-0,1245,,Week 7Oct 12[8],1993
197,6,<,7,Nebraska,Big 8,5-0,1169,W 27-13 A Oklahoma State,Week 7Oct 12[8],1993
198,7,<,8,Penn State,Big Ten,5-0,1163,,Week 7Oct 12[8],1993
199,8,<,3,Miami (FL),Big East,4-1,1156,,Week 7Oct 12[8],1993
200,9,<,10,Oklahoma,Big 8,5-0,1073,W 38-17 N Texas,Week 7Oct 12[8],1993
201,10,<,11,Tennessee,SEC,5-1,1021,,Week 7Oct 12[8],1993
202,11,<,12,Arizona,Pac-10,5-0,957,DNP,Week 7Oct 12[8],1993
203,12,<,13,Washington,Pac-10,4-1,828,,Week 7Oct 12[8],1993
204,13,<,14,Texas A&M,Southwest,4-1,809,,Week 7Oct 12[8],1993
205,14,<,15,North Carolina,ACC,6-1,697,,Week 7Oct 12[8],1993
206,15,<,18,Virginia,ACC,5-0,613,,Week 7Oct 12[8],1993
207,16,<,21,Wisconsin,Big Ten,5-0,556,,Week 7Oct 12[8],1993
208,17,<,24,West Virginia,Big East,5-0,470,,Week 7Oct 12[8],1993
209,18,<,9,Michigan,Big Ten,3-2,451,,Week 7Oct 12[8],1993
210,19,<,22,Auburn,SEC,6-0,426,,Week 7Oct 12[8],1993
211,20,<,20,Colorado,Big 8,3-2,408,,Week 7Oct 12[8],1993
212,21,<,16,California,Pac-10,5-1,346,,Week 7Oct 12[8],1993
213,22,<,25,UCLA,Pac-10,3-2,287,,Week 7Oct 12[8],1993
214,23,<,17,Louisville,Ind,5-1,212,L 36-34 A West Virginia,Week 7Oct 12[8],1993
215,24,<,23,Syracuse,Big East,3-1-1,178,,Week 7Oct 12[8],1993
216,25,<,NR,Michigan State,Big Ten,3-1,142,,Week 7Oct 12[8],1993
217,NR,<,19,BYU,WAC,,0,,Week 7Oct 12[8],1993
218,1,<,1,Florida State (62),ACC,7-0,1550,W 40-14 H #15 Virginia,Week 8Oct 19[9],1993
219,2,<,3,Notre Dame,Ind,7-0,1485,,Week 8Oct 19[9],1993
220,3,<,5,Ohio State,Big Ten,6-0,1366,,Week 8Oct 19[9],1993
221,4,<,2,Alabama,SEC,5-0-1,1307,,Week 8Oct 19[9],1993
222,5,<,6,Nebraska,Big 8,6-0,1292,W 45-28 H Kansas State,Week 8Oct 19[9],1993
223,6,<,8,Miami (FL),Big East,4-1,1269,,Week 8Oct 19[9],1993
224,7,<,11,Arizona,Pac-10,6-0,1117,W 27-24 H Stanford,Week 8Oct 19[9],1993
225,8,<,10,Tennessee,SEC,5-1-1,1089,,Week 8Oct 19[9],1993
226,9,<,4,Florida,SEC,5-1,998,,Week 8Oct 19[9],1993
227,10,<,19,Auburn,SEC,7-0,994,,Week 8Oct 19[9],1993
228,11,<,13,Texas A&M,Southwest,5-1,841,,Week 8Oct 19[9],1993
229,12,<,14,North Carolina,ACC,7-1,837,,Week 8Oct 19[9],1993
230,13,<,18,Michigan,Big Ten,4-2,790,,Week 8Oct 19[9],1993
231,14,<,7,Penn State,Big Ten,5-1,752,,Week 8Oct 19[9],1993
232,15,<,16,Wisconsin,Big Ten,6-0,748,,Week 8Oct 19[9],1993
233,16,<,20,Colorado,Big 8,4-2,666,,Week 8Oct 19[9],1993
234,17,<,9,Oklahoma,Big 8,5-1,539,L 27-10 H #20 Colorado,Week 8Oct 19[9],1993
235,18,<,17,West Virginia,Big East,5-0,531,,Week 8Oct 19[9],1993
236,19,<,22,UCLA,Pac-10,4-2,520,,Week 8Oct 19[9],1993
237,20,<,23,Louisville,Ind,6-1,323,W 35-27 H Southern Miss,Week 8Oct 19[9],1993
238,21,<,15,Virginia,ACC,5-1,315,,Week 8Oct 19[9],1993
239,22,<,12,Washington,Pac-10,4-2,256,,Week 8Oct 19[9],1993
240,23,<,24,Syracuse,Big East,4-1-1,207,,Week 8Oct 19[9],1993
241,24,<,25,Michigan State,Big Ten,3-2,117,,Week 8Oct 19[9],1993
242,25,<,NR,Washington State,Pac-10,5-2,58,W 34-7 H California,Week 8Oct 19[9],1993
243,NR,<,21,California,Pac-10,,0,,Week 8Oct 19[9],1993
244,1,<,1,Florida State (62),ACC,7-0,1550,DNP,Week 9Oct 26[10],1993
245,2,<,2,Notre Dame,Ind,8-0,1484,,Week 9Oct 26[10],1993
246,3,<,3,Ohio State,Big Ten,7-0,1380,,Week 9Oct 26[10],1993
247,4,<,6,Miami (FL),Big East,5-1,1311,,Week 9Oct 26[10],1993
248,5,<,4,Alabama,SEC,6-0-1,1299,,Week 9Oct 26[10],1993
249,6,<,5,Nebraska,Big 8,7-0,1288,W 49-7 H Missouri,Week 9Oct 26[10],1993
250,7,<,7,Arizona,Pac-10,7-0,1143,W 9-6 H Washington State,Week 9Oct 26[10],1993
251,8,<,8,Tennessee,SEC,5-1-1,1101,,Week 9Oct 26[10],1993
252,9,<,10,Auburn,SEC,7-0,1043,,Week 9Oct 26[10],1993
253,10,<,9,Florida,SEC,5-1,1041,,Week 9Oct 26[10],1993
254,11,<,11,Texas A&M,Southwest,6-1,923,,Week 9Oct 26[10],1993
255,12,<,14,Penn State,Big Ten,5-1,806,,Week 9Oct 26[10],1993
256,13,<,18,West Virginia,Big East,6-0,741,,Week 9Oct 26[10],1993
257,14,<,17,Oklahoma,Big 8,6-1,709,W 38-23 H Kansas,Week 9Oct 26[10],1993
258,15,<,19,UCLA,Pac-10,5-2,653,,Week 9Oct 26[10],1993
259,16,<,21,Virginia,ACC,6-1,651,,Week 9Oct 26[10],1993
260,17,<,20,Louisville,Ind,7-1,496,W 28-0 H Navy,Week 9Oct 26[10],1993
261,18,<,12,North Carolina,ACC,7-2,440,,Week 9Oct 26[10],1993
262,19,<,22,Washington,Pac-10,5-2,417,,Week 9Oct 26[10],1993
263,20,<,16,Colorado,Big 8,4-2-1,412,,Week 9Oct 26[10],1993
264,21,<,15,Wisconsin,Big Ten,6-1,315,,Week 9Oct 26[10],1993
265,22,<,24,Michigan State,Big Ten,4-2,303,,Week 9Oct 26[10],1993
266,23,<,NR,Indiana,Big Ten,6-1,179,W 24-0 A Northwestern,Week 9Oct 26[10],1993
267,24,<,13,Michigan,Big Ten,4-3,145,,Week 9Oct 26[10],1993
268,25,<,NR,Kansas State,Big 8,5-1-1,128,,Week 9Oct 26[10],1993
269,NR,<,23,Syracuse,Big East,,0,,Week 9Oct 26[10],1993
270,NR,<,25,Washington State,Pac-10,,0,,Week 9Oct 26[10],1993
271,1,<,1,Florida State (62),ACC,8-0,1550,W 54-0 H Wake Forest,Week 10Nov 2[11],1993
272,2,<,2,Notre Dame,Ind,9-0,1480,,Week 10Nov 2[11],1993
273,3,<,3,Ohio State,Big Ten,8-0,1396,,Week 10Nov 2[11],1993
274,4,<,4,Miami (FL),Big East,6-1,1324,,Week 10Nov 2[11],1993
275,5,<,5,Alabama,SEC,7-0-1,1305,,Week 10Nov 2[11],1993
276,6,<,6,Nebraska,Big 8,8-0,1282,W 21-17 A #20 Colorado,Week 10Nov 2[11],1993
277,7,<,8,Tennessee,SEC,6-1-1,1133,,Week 10Nov 2[11],1993
278,8,<,9,Auburn,SEC,8-0,1118,,Week 10Nov 2[11],1993
279,9,<,10,Florida,SEC,6-1,1058,,Week 10Nov 2[11],1993
280,10,<,11,Texas A&M,Southwest,7-1,951,,Week 10Nov 2[11],1993
281,11,<,13,West Virginia,Big East,7-0,947,,Week 10Nov 2[11],1993
282,12,<,15,UCLA,Pac-10,6-2,911,,Week 10Nov 2[11],1993
283,13,<,17,Louisville,Ind,7-1,739,DNP,Week 10Nov 2[11],1993
284,14,<,7,Arizona,Pac-10,7-1,705,L 37-17 A UCLA,Week 10Nov 2[11],1993
285,15,<,21,Wisconsin,Big Ten,7-1,683,,Week 10Nov 2[11],1993
286,16,<,18,North Carolina,ACC,7-2,599,,Week 10Nov 2[11],1993
287,17,<,23,Indiana,Big Ten,7-1,516,W 10-0 H Michigan State,Week 10Nov 2[11],1993
288,18,<,25,Kansas State,Big 8,6-1-1,509,,Week 10Nov 2[11],1993
289,19,<,12,Penn State,Big Ten,5-2,450,,Week 10Nov 2[11],1993
290,20,<,14,Oklahoma,Big 8,6-2,320,L 21-7 A #25 Kansas State,Week 10Nov 2[11],1993
291,21,<,16,Virginia,ACC,6-2,288,,Week 10Nov 2[11],1993
292,22,<,NR,NC State,ACC,6-2,210,,Week 10Nov 2[11],1993
293,23,<,20,Colorado,Big 8,4-3-1,145,,Week 10Nov 2[11],1993
294,24,<,NR,Wyoming,WAC,7-1,129,W 32-28 H Fresno State,Week 10Nov 2[11],1993
295,25,<,NR,Virginia Tech,Big East,6-2,120,,Week 10Nov 2[11],1993
296,NR,<,19,Washington,Pac-10,,0,,Week 10Nov 2[11],1993
297,NR,<,22,Michigan State,Big Ten,,0,,Week 10Nov 2[11],1993
298,NR,<,24,Michigan,Big Ten,,0,,Week 10Nov 2[11],1993
299,1,<,1,Florida State (62),ACC,9-0,1550,W 49-20 A Maryland,Week 11Nov 9[12],1993
300,2,<,2,Notre Dame,Ind,9-0,1485,,Week 11Nov 9[12],1993
301,3,<,4,Miami (FL),Big East,7-1,1386,,Week 11Nov 9[12],1993
302,4,<,6,Nebraska,Big 8,9-0,1305,W 21-20 A Kansas,Week 11Nov 9[12],1993
303,5,<,3,Ohio State,Big Ten,8-0-1,1249,,Week 11Nov 9[12],1993
304,6,<,7,Tennessee,SEC,7-1-1,1241,,Week 11Nov 9[12],1993
305,7,<,8,Auburn,SEC,9-0,1197,,Week 11Nov 9[12],1993
306,8,<,9,Florida,SEC,7-1,1133,,Week 11Nov 9[12],1993
307,9,<,11,West Virginia,Big East,8-0,1029,,Week 11Nov 9[12],1993
308,10,<,12,UCLA,Pac-10,7-2,953,,Week 11Nov 9[12],1993
309,11,<,10,Texas A&M,Southwest,7-1,948,,Week 11Nov 9[12],1993
310,12,<,5,Alabama,SEC,7-1-1,902,,Week 11Nov 9[12],1993
311,13,<,14,Arizona,Pac-10,8-1,796,W 31-10 H Oregon,Week 11Nov 9[12],1993
312,14,<,15,Wisconsin,Big Ten,7-1-1,773,,Week 11Nov 9[12],1993
313,15,<,16,North Carolina,ACC,8-2,704,,Week 11Nov 9[12],1993
314,16,<,19,Penn State,Big Ten,6-2,623,,Week 11Nov 9[12],1993
315,17,<,20,Oklahoma,Big 8,7-2,477,W 42-23 A Missouri,Week 11Nov 9[12],1993
316,18,<,21,Virginia,ACC,7-2,451,,Week 11Nov 9[12],1993
317,19,<,17,Indiana,Big Ten,7-2,380,L 38-31 A Penn State,Week 11Nov 9[12],1993
318,20,<,13,Louisville,Ind,7-2,367,L 45-10 A Tennessee,Week 11Nov 9[12],1993
319,21,<,23,Colorado,Big 8,5-3-1,297,,Week 11Nov 9[12],1993
320,22,<,NR,Boston College,Big East,6-2,264,,Week 11Nov 9[12],1993
