,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,CP,Last Week,Date,Year,CFP
255,21,<,NR,Baylor,Big 12,4-0,233,24,W 31-29 H #14 Iowa State,Week 4Sep 26[5],2021,
256,22,<,23,Auburn,SEC,3-1,197,22,W 34-24 H Georgia State,Week 4Sep 26[5],2021,
257,23,<,NR,NC State,ACC,3-1,145,RV,W 27-21 (2OT) H #9 Clemson,Week 4Sep 26[5],2021,
258,24,<,NR,Wake Forest,ACC,4-0,142,25,W 37-17 A Virginia,Week 4Sep 26[5],2021,
259,25,<,9,Clemson,ACC,2-2,138,19,L 27-21 (2OT) A NC State,Week 4Sep 26[5],2021,
260,RV,<,NR,Texas,Big 12,,131,RV,W 70-35 H Texas Tech,Week 4Sep 26[5],2021,
261,RV,<,NR,Maryland,Big Ten,,91,RV,W 37-16 H Kent State,Week 4Sep 26[5],2021,
262,RV,<,NR,San Diego State,MWC,,57,RV,W 48-21 H Towson,Week 4Sep 26[5],2021,
263,RV,<,NR,Boston College,ACC,,55,RV,W 41-34 (1OT) H Missouri,Week 4Sep 26[5],2021,
264,RV,<,NR,SMU,AAC,,44,RV,W 42-34 A TCU,Week 4Sep 26[5],2021,
265,RV,<,NR,Kentucky,SEC,,26,23,W 16-10 A South Carolina,Week 4Sep 26[5],2021,
266,RV,<,14,Iowa State,Big 12,,25,RV,L 31-29 A Baylor,Week 4Sep 26[5],2021,
267,RV,<,NR,LSU,SEC,,24,RV,W 28-25 A Mississippi State,Week 4Sep 26[5],2021,
268,RV,<,NR,Arizona State,Pac-12,,23,RV,W 35-13 H Colorado,Week 4Sep 26[5],2021,
269,RV,<,NR,Virginia Tech,ACC,,20,RV,W 21-10 H Richmond,Week 4Sep 26[5],2021,
270,RV,<,18,Wisconsin,Big Ten,,13,RV,L 41-13 N #12 Notre Dame,Week 4Sep 26[5],2021,
271,RV,<,NR,Rutgers,Big Ten,,6,NR,L 20-13 A #19 Michigan,Week 4Sep 26[5],2021,
272,RV,<,25,Kansas State,Big 12,,5,NR,L 31-20 A Oklahoma State,Week 4Sep 26[5],2021,
273,RV,<,NR,Oregon State,Pac-12,,4,RV,W 45-27 A USC,Week 4Sep 26[5],2021,
274,RV,<,NR,UTSA,CUSA,,4,RV,W 31-28 A Memphis,Week 4Sep 26[5],2021,
275,RV,<,NR,Louisville,ACC,,3,RV,W 31-23 A Florida State,Week 4Sep 26[5],2021,
276,RV,<,21,North Carolina,ACC,,1,RV,L 45-22 A Georgia Tech,Week 4Sep 26[5],2021,
277,NR,<,NR,Appalachian State,Sun Belt,,0,RV,W 31-30 H Marshall,Week 4Sep 26[5],2021,
278,NR,<,NR,Army,Ind,,0,RV,W 23-10 H Miami (OH),Week 4Sep 26[5],2021,
279,NR,<,NR,Indiana,Big Ten,,0,RV,W 33-31 A Western Kentucky,Week 4Sep 26[5],2021,
280,NR,<,NR,Liberty,Ind,,0,RV,L 24-21 A Syracuse,Week 4Sep 26[5],2021,
281,NR,<,NR,Louisiana,Sun Belt,,0,RV,W 28-20 A Georgia Southern,Week 4Sep 26[5],2021,
282,NR,<,NR,UCF,AAC,,0,RV,DNP,Week 4Sep 26[5],2021,
283,NR,<,NR,Wyoming,MWC,,0,RV,W 24-22 A Connecticut,Week 4Sep 26[5],2021,
284,1,<,1,Alabama (53),SEC,5-0,1541,*1,W 42-21 H #12 Mississippi,Week 5Oct 3[6],2021,
285,2,<,2,Georgia (9),SEC,5-0,1497,*2,W 37-0 H #8 Arkansas,Week 5Oct 3[6],2021,
286,3,<,5,Iowa,Big Ten,5-0,1381,3,W 51-14 A Maryland,Week 5Oct 3[6],2021,
287,4,<,4,Penn State,Big Ten,5-0,1360,4,W 24-0 H Indiana,Week 5Oct 3[6],2021,
288,5,<,7,Cincinnati,AAC,4-0,1320,6,W 24-13 A #9 Notre Dame,Week 5Oct 3[6],2021,
289,6,<,6,Oklahoma,Big 12,5-0,1248,5,W 37-31 A Kansas State,Week 5Oct 3[6],2021,
290,7,<,11,Ohio State,Big Ten,4-1,1094,7,W 52-13 A Rutgers,Week 5Oct 3[6],2021,
291,8,<,3,Oregon,Pac-12,4-1,1069,9,L 31-24 (1OT) A Stanford,Week 5Oct 3[6],2021,
292,9,<,14,Michigan,Big Ten,5-0,1053,8,W 38-17 A Wisconsin,Week 5Oct 3[6],2021,
293,10,<,13,BYU,Ind,5-0,990,10,W 34-20 A Utah State,Week 5Oct 3[6],2021,
294,11,<,17,Michigan State,Big Ten,5-0,852,11,W 48-31 H Western Kentucky,Week 5Oct 3[6],2021,
295,12,<,19,Oklahoma State,Big 12,5-0,749,12,W 24-14 H #21 Baylor,Week 5Oct 3[6],2021,
296,13,<,8,Arkansas,SEC,4-1,745,16,L 37-0 A #2 Georgia,Week 5Oct 3[6],2021,
297,14,<,9,Notre Dame,Ind,4-1,701,13,L 24-13 H #7 Cincinnati,Week 5Oct 3[6],2021,
298,15,<,16,Coastal Carolina,Sun Belt,5-0,694,15,W 59-6 H Louisiana Monroe,Week 5Oct 3[6],2021,
299,16,<,NR,Kentucky,SEC,5-0,662,14,W 20-13 H #10 Florida,Week 5Oct 3[6],2021,
300,17,<,12,Mississippi,SEC,3-1,601,17,L 42-21 A #1 Alabama,Week 5Oct 3[6],2021,
301,18,<,22,Auburn,SEC,4-1,448,19,W 24-19 A LSU,Week 5Oct 3[6],2021,
302,19,<,24,Wake Forest,ACC,5-0,412,20,W 37-34 H Louisville,Week 5Oct 3[6],2021,
303,20,<,10,Florida,SEC,3-2,343,18,L 20-13 A Kentucky,Week 5Oct 3[6],2021,
304,21,<,NR,Texas,Big 12,4-1,303,23,W 32-27 A TCU,Week 5Oct 3[6],2021,
305,22,<,NR,Arizona State,Pac-12,4-1,297,25,W 42-23 A #20 UCLA,Week 5Oct 3[6],2021,
306,23,<,23,NC State,ACC,4-1,279,22,W 34-27 H Louisiana Tech,Week 5Oct 3[6],2021,
307,24,<,NR,SMU,AAC,5-0,136,24,W 41-17 H South Florida,Week 5Oct 3[6],2021,
308,25,<,NR,San Diego State,MWC,4-0,111,RV,DNP,Week 5Oct 3[6],2021,
309,RV,<,25,Clemson,ACC,,96,21,W 19-13 H Boston College,Week 5Oct 3[6],2021,
310,RV,<,15,Texas A&M,SEC,,41,RV,L 26-22 H Mississippi State,Week 5Oct 3[6],2021,
311,RV,<,NR,Oregon State,Pac-12,,27,RV,,Week 5Oct 3[6],2021,
312,RV,<,21,Baylor,Big 12,,24,RV,L 24-14 A #19 Oklahoma State,Week 5Oct 3[6],2021,
313,RV,<,NR,Mississippi State,SEC,,18,RV,W 26-22 A #15 Texas A&M,Week 5Oct 3[6],2021,
314,RV,<,NR,Virginia Tech,ACC,,13,RV,DNP,Week 5Oct 3[6],2021,
315,RV,<,NR,Stanford,Pac-12,,11,NR,W 31-24 (1OT) H #3 Oregon,Week 5Oct 3[6],2021,
316,RV,<,NR,UTSA,CUSA,,10,RV,W 24-17 H UNLV,Week 5Oct 3[6],2021,
317,RV,<,NR,Pittsburgh,ACC,,6,RV,W 52-21 A Georgia Tech,Week 5Oct 3[6],2021,
318,RV,<,18,Fresno State,MWC,,5,RV,L 27-24 A Hawaii,Week 5Oct 3[6],2021,
319,RV,<,NR,Texas Tech,Big 12,,4,RV,W 23-20 A West Virginia,Week 5Oct 3[6],2021,
320,RV,<,NR,Western Michigan,MAC,,3,RV,W 24-17 A Buffalo,Week 5Oct 3[6],2021,
321,RV,<,NR,Appalachian State,Sun Belt,,2,RV,W 45-16 A Georgia State,Week 5Oct 3[6],2021,
322,RV,<,NR,Kansas State,Big 12,,2,NR,L 37-31 H #6 Oklahoma,Week 5Oct 3[6],2021,
323,RV,<,20,UCLA,Pac-12,,1,NR,L 42-23 H Arizona State,Week 5Oct 3[6],2021,
324,RV,<,NR,Boston College,ACC,,1,RV,L 19-13 A #25 Clemson,Week 5Oct 3[6],2021,
325,NR,<,NR,Iowa State,Big 12,,0,RV,W 59-7 H Kansas,Week 5Oct 3[6],2021,
326,NR,<,NR,Liberty,Ind,,0,RV,W 36-12 A UAB,Week 5Oct 3[6],2021,
327,NR,<,NR,Louisiana,Sun Belt,,0,RV,W 20-18 A South Alabama,Week 5Oct 3[6],2021,
328,NR,<,NR,Maryland,Big Ten,,0,RV,L 51-14 H #5 Iowa,Week 5Oct 3[6],2021,
329,NR,<,NR,Nevada,MWC,,0,RV,W 41-31 A Boise State,Week 5Oct 3[6],2021,
330,NR,<,NR,North Carolina,ACC,,0,RV,W 38-7 H Duke,Week 5Oct 3[6],2021,
331,1,<,2,Georgia (62),SEC,6-0,1550,*1,W 34-10 A #18 Auburn,Week 6Oct 10[7],2021,
332,2,<,3,Iowa,Big Ten,6-0,1476,*2,W 23-20 H #4 Penn State,Week 6Oct 10[7],2021,
333,3,<,5,Cincinnati,AAC,5-0,1407,4,W 52-3 H Temple,Week 6Oct 10[7],2021,
334,4,<,6,Oklahoma,Big 12,6-0,1336,3,W 55-48 N #21 Texas,Week 6Oct 10[7],2021,
335,5,<,1,Alabama,SEC,5-1,1286,5,L 41-38 A Texas A&M,Week 6Oct 10[7],2021,
336,6,<,7,Ohio State,Big Ten,5-1,1157,6,W 66-17 H Maryland,Week 6Oct 10[7],2021,
337,7,<,4,Penn State,Big Ten,5-1,1147,8,L 23-20 A #3 Iowa,Week 6Oct 10[7],2021,
338,8,<,9,Michigan,Big Ten,6-0,1139,7,W 32-29 A Nebraska,Week 6Oct 10[7],2021,
339,9,<,8,Oregon,Pac-12,4-1,1057,10,DNP,Week 6Oct 10[7],2021,
340,10,<,11,Michigan State,Big Ten,6-0,992,9,W 31-13 A Rutgers,Week 6Oct 10[7],2021,
341,11,<,16,Kentucky,SEC,6-0,918,11,W 42-21 H LSU,Week 6Oct 10[7],2021,
342,12,<,12,Oklahoma State,Big 12,5-0,830,12,DNP,Week 6Oct 10[7],2021,
343,13,<,17,Mississippi,SEC,4-1,779,14,W 52-51 H #13 Arkansas,Week 6Oct 10[7],2021,
344,14,<,14,Notre Dame,Ind,5-1,732,13,W 32-29 A Virginia Tech,Week 6Oct 10[7],2021,
345,15,<,15,Coastal Carolina,Sun Belt,6-0,712,15,W 52-20 A Arkansas State,Week 6Oct 10[7],2021,
346,16,<,19,Wake Forest,ACC,6-0,526,16,W 40-37 (1OT) A Syracuse,Week 6Oct 10[7],2021,
347,17,<,13,Arkansas,SEC,4-2,470,19,L 52-51 A #17 Mississippi,Week 6Oct 10[7],2021,
348,18,<,22,Arizona State,Pac-12,5-1,428,22,W 28-10 H Stanford,Week 6Oct 10[7],2021,
349,19,<,10,BYU,Ind,5-1,421,20,L 26-17 H Boise State,Week 6Oct 10[7],2021,
350,20,<,20,Florida,SEC,4-2,397,17,W 42-0 H Vanderbilt,Week 6Oct 10[7],2021,
351,21,<,NR,Texas A&M,SEC,4-2,348,18,W 41-38 H #1 Alabama,Week 6Oct 10[7],2021,
352,22,<,23,NC State,ACC,4-1,265,21,DNP,Week 6Oct 10[7],2021,
353,23,<,24,SMU,AAC,6-0,225,23,W 31-24 A Navy,Week 6Oct 10[7],2021,
354,24,<,25,San Diego State,MWC,5-0,176,24,W 31-7 H New Mexico,Week 6Oct 10[7],2021,
355,25,<,21,Texas,Big 12,4-2,108,RV,L 55-48 N #6 Oklahoma,Week 6Oct 10[7],2021,
356,RV,<,18,Auburn,SEC,,106,RV,L 34-10 H #2 Georgia,Week 6Oct 10[7],2021,
357,RV,<,NR,Clemson,ACC,,63,25,DNP,Week 6Oct 10[7],2021,
358,RV,<,NR,Baylor,Big 12,,62,RV,W 45-20 H West Virginia,Week 6Oct 10[7],2021,
359,RV,<,NR,UTSA,CUSA,,22,RV,W 52-46 A Western Kentucky,Week 6Oct 10[7],2021,
360,RV,<,NR,Mississippi State,SEC,,7,RV,DNP,Week 6Oct 10[7],2021,
361,RV,<,NR,Kansas State,Big 12,,3,NR,DNP,Week 6Oct 10[7],2021,
362,RV,<,NR,Air Force,MWC,,2,RV,W 24-14 H Wyoming,Week 6Oct 10[7],2021,
363,RV,<,NR,Appalachian State,Sun Belt,,2,RV,DNP,Week 6Oct 10[7],2021,
364,RV,<,NR,Pittsburgh,ACC,,1,RV,DNP,Week 6Oct 10[7],2021,
365,NR,<,NR,Boston College,ACC,,0,RV,DNP,Week 6Oct 10[7],2021,
366,NR,<,NR,Fresno State,MWC,,0,RV,DNP,Week 6Oct 10[7],2021,
367,NR,<,NR,Houston,AAC,,0,RV,W 40-22 A Tulane,Week 6Oct 10[7],2021,
368,NR,<,NR,Iowa State,Big 12,,0,RV,DNP,Week 6Oct 10[7],2021,
369,NR,<,NR,Liberty,Ind,,0,RV,W 41-13 H Middle Tennessee,Week 6Oct 10[7],2021,
370,NR,<,NR,Louisiana,Sun Belt,,0,RV,DNP,Week 6Oct 10[7],2021,
371,NR,<,NR,Nevada,MWC,,0,RV,W 55-28 H New Mexico State,Week 6Oct 10[7],2021,
372,NR,<,NR,Tennessee,SEC,,0,RV,W 45-20 H South Carolina,Week 6Oct 10[7],2021,
373,NR,<,NR,UCLA,Pac-12,,0,RV,W 34-16 A Arizona,Week 6Oct 10[7],2021,
374,1,<,1,Georgia (63),SEC,7-0,1575,1,W 30-13 H #11 Kentucky,Week 7Oct 17[8],2021,
375,2,<,3,Cincinnati,AAC,6-0,1483,3,W 56-21 H UCF,Week 7Oct 17[8],2021,
376,3,<,4,Oklahoma,Big 12,7-0,1434,2,W 52-31 H TCU,Week 7Oct 17[8],2021,
377,4,<,5,Alabama,SEC,6-1,1393,4,W 49-9 A Mississippi State,Week 7Oct 17[8],2021,
378,5,<,6,Ohio State,Big Ten,5-1,1252,5,DNP,Week 7Oct 17[8],2021,
379,6,<,8,Michigan,Big Ten,6-0,1214,6,DNP,Week 7Oct 17[8],2021,
380,7,<,7,Penn State,Big Ten,5-1,1116,8,DNP,Week 7Oct 17[8],2021,
381,8,<,12,Oklahoma State,Big 12,6-0,1082,9,W 32-24 A #25 Texas,Week 7Oct 17[8],2021,
382,9,<,10,Michigan State,Big Ten,7-0,1076,7,W 20-15 A Indiana,Week 7Oct 17[8],2021,
383,10,<,9,Oregon,Pac-12,5-1,1054,10,W 24-17 H California,Week 7Oct 17[8],2021,
384,11,<,2,Iowa,Big Ten,6-1,1048,11,L 24-7 H Purdue,Week 7Oct 17[8],2021,
385,12,<,13,Mississippi,SEC,5-1,879,12,W 31-26 A Tennessee,Week 7Oct 17[8],2021,
386,13,<,14,Notre Dame,Ind,5-1,763,13,DNP,Week 7Oct 17[8],2021,
387,14,<,15,Coastal Carolina,Sun Belt,6-0,736,16,DNP,Week 7Oct 17[8],2021,
388,15,<,11,Kentucky,SEC,6-1,723,14,L 30-13 A #1 Georgia,Week 7Oct 17[8],2021,
389,16,<,16,Wake Forest,ACC,6-0,629,15,DNP,Week 7Oct 17[8],2021,
390,17,<,21,Texas A&M,SEC,5-2,536,17,W 35-14 A Missouri,Week 7Oct 17[8],2021,
391,18,<,22,NC State,ACC,5-1,485,18,W 33-7 A Boston College,Week 7Oct 17[8],2021,
392,19,<,NR,Auburn,SEC,5-2,397,22,W 38-23 A #17 Arkansas,Week 7Oct 17[8],2021,
393,20,<,NR,Baylor,Big 12,6-1,378,20,W 38-24 H #19 BYU,Week 7Oct 17[8],2021,
394,21,<,23,SMU,AAC,6-0,358,19,DNP,Week 7Oct 17[8],2021,
395,22,<,24,San Diego State,MWC,6-0,284,21,W 19-13 (2OT) A San Jose State,Week 7Oct 17[8],2021,
396,23,<,NR,Pittsburgh,ACC,5-1,177,23,W 28-7 A Virginia Tech,Week 7Oct 17[8],2021,
397,24,<,NR,UTSA,CUSA,7-0,104,25,W 45-0 H Rice,Week 7Oct 17[8],2021,
398,25,<,NR,Purdue,Big Ten,4-2,68,RV,W 24-7 A #2 Iowa,Week 7Oct 17[8],2021,
399,RV,<,NR,Clemson,ACC,,64,24,W 17-14 A Syracuse,Week 7Oct 17[8],2021,
400,RV,<,NR,Utah,Pac-12,,43,RV,W 35-21 H #18 Arizona State,Week 7Oct 17[8],2021,
401,RV,<,17,Arkansas,SEC,,29,RV,L 38-23 H Auburn,Week 7Oct 17[8],2021,
402,RV,<,19,BYU,Ind,,21,RV,L 38-24 A Baylor,Week 7Oct 17[8],2021,
403,RV,<,NR,Air Force,MWC,,19,RV,W 24-17 A Boise State,Week 7Oct 17[8],2021,
404,RV,<,NR,Iowa State,Big 12,,14,RV,W 33-20 A Kansas State,Week 7Oct 17[8],2021,
405,RV,<,NR,Louisiana,Sun Belt,,13,RV,W 41-13 H Appalachian State,Week 7Oct 17[8],2021,
406,RV,<,18,Arizona State,Pac-12,,7,RV,L 35-21 A Utah,Week 7Oct 17[8],2021,
407,RV,<,20,Florida,SEC,,7,RV,L 49-42 A LSU,Week 7Oct 17[8],2021,
408,RV,<,25,Texas,Big 12,,5,RV,L 32-24 H #12 Oklahoma State,Week 7Oct 17[8],2021,
409,RV,<,NR,UCLA,Pac-12,,4,NR,W 24-17 A Washington,Week 7Oct 17[8],2021,
410,RV,<,NR,Houston,AAC,,2,RV,DNP,Week 7Oct 17[8],2021,
411,RV,<,NR,LSU,SEC,,2,RV,W 49-42 H #20 Florida,Week 7Oct 17[8],2021,
412,RV,<,NR,Virginia,ACC,,1,RV,W 48-0 H Duke,Week 7Oct 17[8],2021,
413,NR,<,NR,Fresno State,MWC,,0,RV,W 17-0 A Wyoming,Week 7Oct 17[8],2021,
414,1,<,1,Georgia (63),SEC,7-0,1575,*1,DNP,Week 8Oct 24[9],2021,
415,2,<,2,Cincinnati,AAC,7-0,1477,2,W 27-20 A Navy,Week 8Oct 24[9],2021,
416,3,<,4,Alabama,SEC,7-1,1417,3,W 52-24 H Tennessee,Week 8Oct 24[9],2021,
417,4,<,3,Oklahoma,Big 12,8-0,1383,4,W 35-23 A Kansas,Week 8Oct 24[9],2021,
418,5,<,5,Ohio State,Big Ten,6-1,1311,5,W 54-7 A Indiana,Week 8Oct 24[9],2021,
419,6,<,6,Michigan,Big Ten,7-0,1270,6,W 33-7 H Northwestern,Week 8Oct 24[9],2021,
420,7,<,10,Oregon,Pac-12,6-1,1165,8,W 34-31 A UCLA,Week 8Oct 24[9],2021,
421,8,<,9,Michigan State,Big Ten,7-0,1160,7,DNP,Week 8Oct 24[9],2021,
422,9,<,11,Iowa,Big Ten,6-1,1035,10,DNP,Week 8Oct 24[9],2021,
423,10,<,12,Mississippi,SEC,6-1,1034,9,W 31-17 H LSU,Week 8Oct 24[9],2021,
424,11,<,13,Notre Dame,Ind,6-1,922,11,W 31-16 H USC,Week 8Oct 24[9],2021,
425,12,<,15,Kentucky,SEC,6-1,849,12,DNP,Week 8Oct 24[9],2021,
426,13,<,16,Wake Forest,ACC,7-0,801,13,W 70-56 A Army,Week 8Oct 24[9],2021,
427,14,<,17,Texas A&M,SEC,6-2,700,14,W 44-14 H South Carolina,Week 8Oct 24[9],2021,
428,15,<,8,Oklahoma State,Big 12,6-1,682,15,L 24-21 A Iowa State,Week 8Oct 24[9],2021,
429,16,<,20,Baylor,Big 12,6-1,513,18,DNP,Week 8Oct 24[9],2021,
430,17,<,23,Pittsburgh,ACC,6-1,510,19,W 27-17 H Clemson,Week 8Oct 24[9],2021,
431,18,<,19,Auburn,SEC,5-2,481,21,DNP,Week 8Oct 24[9],2021,
432,19,<,21,SMU,AAC,7-0,473,16,W 55-26 H Tulane,Week 8Oct 24[9],2021,
433,20,<,7,Penn State,Big Ten,5-2,471,17,L 20-18 (9OT) H Illinois,Week 8Oct 24[9],2021,
434,21,<,22,San Diego State,MWC,7-0,390,20,W 20-14 A Air Force,Week 8Oct 24[9],2021,
435,22,<,NR,Iowa State,Big 12,5-2,298,23,W 24-21 H #8 Oklahoma State,Week 8Oct 24[9],2021,
436,23,<,24,UTSA,CUSA,8-0,235,22,W 45-16 A Louisiana Tech,Week 8Oct 24[9],2021,
437,24,<,14,Coastal Carolina,Sun Belt,6-1,132,24,L 30-27 A Appalachian State,Week 8Oct 24[9],2021,
438,25,<,NR,BYU,Ind,6-2,44,RV,W 21-19 A Washington State,Week 8Oct 24[9],2021,
439,RV,<,NR,Arkansas,SEC,,36,RV,W 45-3 H Arkansas-Pine Bluff,Week 8Oct 24[9],2021,
440,RV,<,NR,Louisiana,Sun Belt,,32,RV,W 28-27 A Arkansas State,Week 8Oct 24[9],2021,
441,RV,<,18,NC State,ACC,,28,25,L 31-30 A Miami (FL),Week 8Oct 24[9],2021,
442,RV,<,NR,Houston,AAC,,12,RV,W 31-24 (1OT) H East Carolina,Week 8Oct 24[9],2021,
443,RV,<,NR,Virginia,ACC,,9,RV,W 48-40 H Georgia Tech,Week 8Oct 24[9],2021,
444,RV,<,NR,Arizona State,Pac-12,,7,RV,DNP,Week 8Oct 24[9],2021,
445,RV,<,NR,Oregon State,Pac-12,,7,RV,W 42-34 H Utah,Week 8Oct 24[9],2021,
446,RV,<,NR,Texas,Big 12,,6,RV,DNP,Week 8Oct 24[9],2021,
447,RV,<,NR,Appalachian State,Sun Belt,,5,RV,W 30-27 H #14 Coastal Carolina,Week 8Oct 24[9],2021,
448,RV,<,NR,Florida,SEC,,3,RV,DNP,Week 8Oct 24[9],2021,
449,RV,<,NR,Minnesota,Big Ten,,1,NR,W 34-16 H Maryland,Week 8Oct 24[9],2021,
450,RV,<,NR,UCLA,Pac-12,,1,NR,L 34-31 H #10 Oregon,Week 8Oct 24[9],2021,
451,NR,<,25,Purdue,Big Ten,,0,NR,L 30-13 H Wisconsin,Week 8Oct 24[9],2021,
452,NR,<,NR,Air Force,MWC,,0,RV,L 20-14 H #22 San Diego State,Week 8Oct 24[9],2021,
453,NR,<,NR,Fresno State,MWC,,0,RV,W 34-32 H Nevada,Week 8Oct 24[9],2021,
454,NR,<,NR,Liberty,Ind,,0,RV,W 35-26 A North Texas,Week 8Oct 24[9],2021,
455,NR,<,NR,Utah,Pac-12,,0,RV,L 42-34 A Oregon State,Week 8Oct 24[9],2021,
456,1,<,1,Georgia (63),SEC,8-0,1575,*1,W 34-7 N Florida,Week 9Oct 31[10],2021,1
457,2,<,2,Cincinnati,AAC,8-0,1455,2,W 31-12 A Tulane,Week 9Oct 31[10],2021,6
458,3,<,3,Alabama,SEC,7-1,1413,3,DNP,Week 9Oct 31[10],2021,2
459,4,<,4,Oklahoma,Big 12,9-0,1382,4,W 52-21 H Texas Tech,Week 9Oct 31[10],2021,8
460,5,<,8,Michigan State,Big Ten,8-0,1340,6,W 37-33 H #6 Michigan,Week 9Oct 31[10],2021,3
461,6,<,5,Ohio State,Big Ten,7-1,1296,5,W 33-24 H #20 Penn State,Week 9Oct 31[10],2021,5
462,7,<,7,Oregon,Pac-12,7-1,1233,7,W 52-29 H Colorado,Week 9Oct 31[10],2021,4
463,8,<,11,Notre Dame,Ind,7-1,1067,8,W 44-34 H North Carolina,Week 9Oct 31[10],2021,10
464,9,<,6,Michigan,Big Ten,7-1,1048,10,L 37-33 A #8 Michigan State,Week 9Oct 31[10],2021,7
465,10,<,13,Wake Forest,ACC,8-0,1025,9,W 45-7 H Duke,Week 9Oct 31[10],2021,9
466,11,<,15,Oklahoma State,Big 12,7-1,915,11,W 55-3 H Kansas,Week 9Oct 31[10],2021,11
467,12,<,18,Auburn,SEC,6-2,853,14,W 31-20 H #10 Mississippi,Week 9Oct 31[10],2021,13
468,13,<,14,Texas A&M,SEC,6-2,847,12,DNP,Week 9Oct 31[10],2021,14
469,14,<,16,Baylor,Big 12,7-1,833,13,W 31-24 H Texas,Week 9Oct 31[10],2021,12
470,15,<,10,Mississippi,SEC,6-2,678,15,L 31-20 A #18 Auburn,Week 9Oct 31[10],2021,16
471,16,<,23,UTSA,CUSA,8-0,460,18,DNP,Week 9Oct 31[10],2021,NR
472,17,<,25,BYU,Ind,7-2,450,20,W 66-49 H Virginia,Week 9Oct 31[10],2021,15
473,18,<,12,Kentucky,SEC,6-2,409,17,L 31-17 A Mississippi State,Week 9Oct 31[10],2021,18
474,19,<,9,Iowa,Big Ten,6-2,342,16,L 27-7 A Wisconsin,Week 9Oct 31[10],2021,22
475,20,<,NR,Houston,AAC,7-1,338,19,W 44-37 H #19 SMU,Week 9Oct 31[10],2021,NR
476,21,<,24,Coastal Carolina,Sun Belt,7-1,237,21,W 35-28 H Troy,Week 9Oct 31[10],2021,NR
477,22,<,20,Penn State,Big Ten,5-3,182,23,L 33-24 A #5 Ohio State,Week 9Oct 31[10],2021,NR
478,23,<,19,SMU,AAC,7-1,176,24,L 44-37 A Houston,Week 9Oct 31[10],2021,NR
479,24,<,NR,Louisiana,Sun Belt,7-1,161,RV,W 45-0 H Texas State,Week 9Oct 31[10],2021,NR
480,25,<,NR,Fresno State,MWC,7-2,151,RV,W 30-20 A #21 San Diego State,Week 9Oct 31[10],2021,23
481,RV,<,17,Pittsburgh,ACC,,117,25,L 38-34 H Miami (FL),Week 9Oct 31[10],2021,25
482,RV,<,NR,NC State,ACC,,104,22,W 28-13 H Louisville,Week 9Oct 31[10],2021,19
483,RV,<,NR,Wisconsin,Big Ten,,91,RV,W 27-7 H #9 Iowa,Week 9Oct 31[10],2021,21
484,RV,<,NR,Mississippi State,SEC,,79,RV,W 31-17 H #12 Kentucky,Week 9Oct 31[10],2021,17
485,RV,<,NR,Arkansas,SEC,,72,RV,DNP,Week 9Oct 31[10],2021,NR
486,RV,<,NR,Minnesota,Big Ten,,51,RV,W 41-14 A Northwestern,Week 9Oct 31[10],2021,20
487,RV,<,21,San Diego State,MWC,,50,RV,L 30-20 H Fresno State,Week 9Oct 31[10],2021,24
488,RV,<,NR,Appalachian State,Sun Belt,,23,RV,W 59-28 H Louisiana Monroe,Week 9Oct 31[10],2021,NR
489,RV,<,NR,Utah,Pac-12,,11,RV,W 44-24 H UCLA,Week 9Oct 31[10],2021,NR
490,RV,<,22,Iowa State,Big 12,,9,RV,L 38-31 A West Virginia,Week 9Oct 31[10],2021,NR
491,RV,<,NR,Nevada,MWC,,2,NR,W 51-20 H UNLV,Week 9Oct 31[10],2021,NR
492,NR,<,NR,Air Force,MWC,,0,RV,DNP,Week 9Oct 31[10],2021,NR
493,NR,<,NR,Arizona State,Pac-12,,0,RV,L 34-21 H Washington State,Week 9Oct 31[10],2021,NR
494,NR,<,NR,Clemson,ACC,,0,RV,W 30-20 H Florida State,Week 9Oct 31[10],2021,NR
495,NR,<,NR,Liberty,Ind,,0,RV,W 62-17 H Massachusetts,Week 9Oct 31[10],2021,NR
496,1,<,1,Georgia (63),SEC,9-0,1575,*1,W 43-6 H Missouri,Week 10Nov 7[11],2021,1
497,2,<,2,Cincinnati,AAC,9-0,1440,3,W 28-20 H Tulsa,Week 10Nov 7[11],2021,5
498,3,<,3,Alabama,SEC,8-1,1436,2,W 20-14 H LSU,Week 10Nov 7[11],2021,2
499,4,<,4,Oklahoma,Big 12,9-0,1406,4,DNP,Week 10Nov 7[11],2021,8
500,5,<,7,Oregon,Pac-12,8-1,1318,6,W 26-16 A Washington,Week 10Nov 7[11],2021,3
501,6,<,6,Ohio State,Big Ten,8-1,1314,5,W 26-17 A Nebraska,Week 10Nov 7[11],2021,4
502,7,<,8,Notre Dame,Ind,8-1,1138,7,W 34-6 H Navy,Week 10Nov 7[11],2021,9
503,8,<,5,Michigan State,Big Ten,8-1,1095,9,L 40-29 A Purdue,Week 10Nov 7[11],2021,7
504,9,<,9,Michigan,Big Ten,8-1,1071,8,W 29-7 H Indiana,Week 10Nov 7[11],2021,6
505,10,<,11,Oklahoma State,Big 12,8-1,1037,10,W 24-3 A West Virginia,Week 10Nov 7[11],2021,10
506,11,<,13,Texas A&M,SEC,7-2,1005,11,W 20-3 H #12 Auburn,Week 10Nov 7[11],2021,11
