,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
113,NR,<,25,Mississippi State,SEC,,0.0,,Week 3Sep 19[4],1989
114,1,<,1,Notre Dame (57),Ind,3-0,1497.0,W 21-13 H Michigan State,Week 4Sep 26[5],1989
115,2,<,2,Miami (FL) (3),Ind,3-0,1432.0,,Week 4Sep 26[5],1989
116,3,<,3,Nebraska,Big 8,3-0,1315.0,,Week 4Sep 26[5],1989
117,4,<,4,Auburn,SEC,2-0,1284.0,,Week 4Sep 26[5],1989
118,5,<,6,Colorado,Big 8,3-0,1236.0,,Week 4Sep 26[5],1989
119,6,<,5,Michigan,Big Ten,1-1,1193.0,,Week 4Sep 26[5],1989
120,7,<,7,Clemson,ACC,4-0,1186.0,,Week 4Sep 26[5],1989
121,8,<,8,Arkansas,Southwest,2-0,1030.0,,Week 4Sep 26[5],1989
122,9,<,9,West Virginia,Ind,4-0,955.0,,Week 4Sep 26[5],1989
123,10,<,13,Pittsburgh,Ind,3-0,943.0,,Week 4Sep 26[5],1989
124,11,<,12,USC,Pac-10,2-1,852.0,,Week 4Sep 26[5],1989
125,12,<,14,Tennessee,SEC,3-0,803.0,,Week 4Sep 26[5],1989
126,13,<,15,Alabama,SEC,2-0,725.0,,Week 4Sep 26[5],1989
127,14,<,17,Houston,Southwest,2-0,659.0,,Week 4Sep 26[5],1989
128,15,<,18,NC State,ACC,4-0,565.0,,Week 4Sep 26[5],1989
129,16,<,16,Oklahoma,Big 8,2-1,544.0,DNP,Week 4Sep 26[5],1989
130,17,<,23,Arizona,Pac-10,3-1,495.0,W 20-17 H Washington,Week 4Sep 26[5],1989
131,18,<,10,Syracuse,Ind,2-1,462.0,,Week 4Sep 26[5],1989
132,19,<,19,Washington State,Pac-10,4-0,422.0,W 29-23 A Wyoming,Week 4Sep 26[5],1989
133,20,<,20,Illinois,Big Ten,2-1,366.0,,Week 4Sep 26[5],1989
134,21,<,11,Washington,Pac-10,2-1,320.0,,Week 4Sep 26[5],1989
135,22,<,21,Texas A&M,Southwest,2-1,233.0,,Week 4Sep 26[5],1989
136,23,<,NR,Georgia,SEC,2-0,213.0,,Week 4Sep 26[5],1989
137,24,<,NR,Air Force,WAC,4-0,163.0,,Week 4Sep 26[5],1989
138,25,<,NR,Florida State,Ind,2-2,145.0,,Week 4Sep 26[5],1989
139,NR,<,22,Oregon,Pac-10,,0.0,,Week 4Sep 26[5],1989
140,NR,<,24,UCLA,Pac-10,,0.0,,Week 4Sep 26[5],1989
141,NR,<,25,Ohio State,Big Ten,,0.0,,Week 4Sep 26[5],1989
142,1,<,1,Notre Dame (57),Ind,4-0,1497.0,W 40-7 A Purdue,Week 5Oct 3[6],1989
143,2,<,2,Miami (FL) (3),Ind,4-0,1426.0,,Week 5Oct 3[6],1989
144,3,<,5,Colorado,Big 8,4-0,1344.0,,Week 5Oct 3[6],1989
145,4,<,3,Nebraska,Big 8,4-0,1324.0,,Week 5Oct 3[6],1989
146,5,<,6,Michigan,Big Ten,2-1,1234.0,,Week 5Oct 3[6],1989
147,6,<,12,Tennessee,SEC,4-0,1193.0,,Week 5Oct 3[6],1989
148,7,<,8,Arkansas,Southwest,3-0,1118.0,,Week 5Oct 3[6],1989
149,8,<,10,Pittsburgh,Ind,3-0-1,961.0,,Week 5Oct 3[6],1989
150,9,<,9,West Virginia,Ind,4-0-1,939.0,,Week 5Oct 3[6],1989
151,9,<,11,USC,Pac-10,3-1,939.0,,Week 5Oct 3[6],1989
152,11,<,4,Auburn,SEC,2-1,892.0,,Week 5Oct 3[6],1989
153,12,<,14,Houston,Southwest,3-0,879.0,,Week 5Oct 3[6],1989
154,13,<,13,Alabama,SEC,3-0,807.0,,Week 5Oct 3[6],1989
155,14,<,15,NC State,ACC,5-0,669.0,,Week 5Oct 3[6],1989
156,15,<,7,Clemson,ACC,4-1,665.0,,Week 5Oct 3[6],1989
157,16,<,16,Oklahoma,Big 8,3-1,637.0,W 45-6 A Kansas,Week 5Oct 3[6],1989
158,17,<,18,Syracuse,Ind,2-1,496.0,,Week 5Oct 3[6],1989
159,18,<,20,Illinois,Big Ten,2-1,419.0,,Week 5Oct 3[6],1989
160,19,<,22,Texas A&M,Southwest,3-1,375.0,,Week 5Oct 3[6],1989
161,20,<,24,Air Force,WAC,5-0,371.0,,Week 5Oct 3[6],1989
162,21,<,19,Washington State,Pac-10,4-1,334.0,L 18-17 H USC,Week 5Oct 3[6],1989
163,22,<,25,Florida State,Ind,2-2,171.0,,Week 5Oct 3[6],1989
164,23,<,NR,Oregon,Pac-10,3-1,162.0,,Week 5Oct 3[6],1989
165,24,<,NR,Michigan State,Big Ten,1-2,128.0,,Week 5Oct 3[6],1989
166,25,<,NR,UCLA,Pac-10,2-2,103.0,,Week 5Oct 3[6],1989
167,NR,<,17,Arizona,Pac-10,3-2,0.0,L 16-10 A Oregon,Week 5Oct 3[6],1989
168,NR,<,21,Washington,Pac-10,,0.0,,Week 5Oct 3[6],1989
169,NR,<,23,Georgia,SEC,,0.0,,Week 5Oct 3[6],1989
170,1,<,1,Notre Dame (54),Ind,5-0,1494.0,W 27-17 A Stanford,Week 6Oct 10[7],1989
171,2,<,2,Miami (FL) (4),Ind,5-0,1428.0,,Week 6Oct 10[7],1989
172,3,<,3,Colorado (2),Big 8,5-0,1371.0,,Week 6Oct 10[7],1989
173,4,<,4,Nebraska,Big 8,5-0,1298.0,,Week 6Oct 10[7],1989
174,5,<,5,Michigan,Big Ten,3-1,1232.0,,Week 6Oct 10[7],1989
175,6,<,6,Tennessee,SEC,5-0,1205.0,,Week 6Oct 10[7],1989
176,7,<,7,Arkansas,Southwest,4-0,1108.0,,Week 6Oct 10[7],1989
177,8,<,12,Houston,Southwest,4-0,1002.0,,Week 6Oct 10[7],1989
178,9,<,8,Pittsburgh,Ind,4-0-1,994.0,,Week 6Oct 10[7],1989
179,10,<,9,USC,Pac-10,4-1,951.0,,Week 6Oct 10[7],1989
180,11,<,13,Alabama,SEC,4-0,888.0,,Week 6Oct 10[7],1989
181,12,<,11,Auburn,SEC,3-1,869.0,,Week 6Oct 10[7],1989
182,13,<,14,NC State,ACC,6-0,727.0,,Week 6Oct 10[7],1989
183,14,<,15,Clemson,ACC,5-1,684.0,,Week 6Oct 10[7],1989
184,15,<,16,Oklahoma,Big 8,4-1,679.0,W 37-15 H Oklahoma State,Week 6Oct 10[7],1989
185,16,<,18,Illinois,Big Ten,3-1,593.0,,Week 6Oct 10[7],1989
186,17,<,20,Air Force,WAC,6-0,498.0,,Week 6Oct 10[7],1989
187,17,<,21,Washington State,Pac-10,5-1,498.0,W 51-38 A Oregon,Week 6Oct 10[7],1989
188,19,<,22,Florida State,Ind,3-2,470.0,,Week 6Oct 10[7],1989
189,20,<,9,West Virginia,Ind,4-1-1,394.0,,Week 6Oct 10[7],1989
190,21,<,24,Michigan State,Big Ten,2-2,273.0,,Week 6Oct 10[7],1989
191,22,<,25,UCLA,Pac-10,3-2,226.0,,Week 6Oct 10[7],1989
192,23,<,NR,Penn State,Ind,4-1,82.0,,Week 6Oct 10[7],1989
193,24,<,NR,South Carolina,Ind,4-1-1,77.0,W 47-14 H East Carolina,Week 6Oct 10[7],1989
194,25,<,NR,BYU,WAC,4-1,66.0,,Week 6Oct 10[7],1989
195,25,<,NR,Florida,SEC,4-1,66.0,,Week 6Oct 10[7],1989
196,NR,<,17,Syracuse,Ind,,0.0,,Week 6Oct 10[7],1989
197,NR,<,19,Texas A&M,Southwest,,0.0,,Week 6Oct 10[7],1989
198,NR,<,23,Oregon,Pac-10,,0.0,,Week 6Oct 10[7],1989
199,1,<,1,Notre Dame (52),Ind,6-0,1443.0,W 41-27 A #17 Air Force,Week 7Oct 17[8],1989
200,2,<,2,Miami (FL) (3),Ind,6-0,1374.0,,Week 7Oct 17[8],1989
201,3,<,3,Colorado (3),Big 8,6-0,1352.0,,Week 7Oct 17[8],1989
202,4,<,4,Nebraska,Big 8,6-0,1243.0,,Week 7Oct 17[8],1989
203,5,<,5,Michigan,Big Ten,4-1,1187.0,,Week 7Oct 17[8],1989
204,6,<,6,Tennessee,SEC,5-0,1162.0,,Week 7Oct 17[8],1989
205,7,<,7,Arkansas,Southwest,5-0,1118.0,,Week 7Oct 17[8],1989
206,8,<,9,Pittsburgh,Ind,5-0-1,1011.0,,Week 7Oct 17[8],1989
207,9,<,10,USC,Pac-10,5-1,983.0,,Week 7Oct 17[8],1989
208,10,<,11,Alabama,SEC,5-0,900.0,,Week 7Oct 17[8],1989
209,11,<,12,Auburn,SEC,4-1,873.0,,Week 7Oct 17[8],1989
210,12,<,13,NC State,ACC,6-0,779.0,,Week 7Oct 17[8],1989
211,13,<,16,Illinois,Big Ten,4-1,680.0,,Week 7Oct 17[8],1989
212,14,<,19,Florida State,Ind,4-2,644.0,,Week 7Oct 17[8],1989
213,15,<,17,Washington State,Pac-10,6-1,627.0,W 31-13 H Stanford,Week 7Oct 17[8],1989
214,16,<,8,Houston,Southwest,4-1,611.0,,Week 7Oct 17[8],1989
215,17,<,23,Penn State,Ind,5-1,434.0,,Week 7Oct 17[8],1989
216,18,<,20,West Virginia,Ind,4-1-1,419.0,,Week 7Oct 17[8],1989
217,19,<,17,Air Force,WAC,6-1,317.0,,Week 7Oct 17[8],1989
218,20,<,25,Florida,SEC,5-1,272.0,,Week 7Oct 17[8],1989
219,21,<,25,BYU,WAC,5-1,260.0,,Week 7Oct 17[8],1989
220,22,<,NR,Arizona,Pac-10,4-2,245.0,W 42-7 H UCLA,Week 7Oct 17[8],1989
221,23,<,NR,Texas A&M,Southwest,4-2,203.0,,Week 7Oct 17[8],1989
222,24,<,24,South Carolina,Ind,4-1-1,173.0,DNP,Week 7Oct 17[8],1989
223,25,<,15,Oklahoma,Big 8,4-2,151.0,L 28-24 N Texas,Week 7Oct 17[8],1989
224,NR,<,14,Clemson,ACC,,0.0,,Week 7Oct 17[8],1989
225,NR,<,21,Michigan State,Big Ten,,0.0,,Week 7Oct 17[8],1989
226,NR,<,22,UCLA,Pac-10,,0.0,,Week 7Oct 17[8],1989
227,1,<,1,Notre Dame (56),Ind,7-0,1496.0,W 28-24 H #9 USC,Week 8Oct 24[9],1989
228,2,<,2,Miami (FL) (3),Ind,6-0,1424.0,,Week 8Oct 24[9],1989
229,3,<,3,Colorado (1),Big 8,7-0,1379.0,,Week 8Oct 24[9],1989
230,4,<,4,Nebraska,Big 8,7-0,1295.0,,Week 8Oct 24[9],1989
231,5,<,5,Michigan,Big Ten,5-1,1234.0,,Week 8Oct 24[9],1989
232,6,<,10,Alabama,SEC,6-0,1217.0,,Week 8Oct 24[9],1989
233,7,<,8,Pittsburgh,Ind,5-0-1,1117.0,,Week 8Oct 24[9],1989
234,8,<,13,Illinois,Big Ten,5-1,997.0,,Week 8Oct 24[9],1989
235,9,<,14,Florida State,Ind,5-2,961.0,,Week 8Oct 24[9],1989
236,10,<,9,USC,Pac-10,5-2,917.0,,Week 8Oct 24[9],1989
237,11,<,6,Tennessee,SEC,5-1,853.0,,Week 8Oct 24[9],1989
238,12,<,16,Houston,Southwest,5-1,814.0,,Week 8Oct 24[9],1989
239,13,<,7,Arkansas,Southwest,5-1,683.0,,Week 8Oct 24[9],1989
240,14,<,17,Penn State,Ind,5-1,651.0,,Week 8Oct 24[9],1989
241,15,<,18,West Virginia,Ind,5-1-1,612.0,,Week 8Oct 24[9],1989
242,16,<,11,Auburn,SEC,4-2,538.0,,Week 8Oct 24[9],1989
243,17,<,22,Arizona,Pac-10,5-2,535.0,W 23-21 A Washington State,Week 8Oct 24[9],1989
244,18,<,21,BYU,WAC,6-1,443.0,,Week 8Oct 24[9],1989
245,19,<,20,Florida,SEC,6-1,436.0,,Week 8Oct 24[9],1989
246,20,<,12,NC State,ACC,6-1,313.0,,Week 8Oct 24[9],1989
247,21,<,23,Texas A&M,Southwest,5-2,300.0,,Week 8Oct 24[9],1989
248,22,<,NR,Clemson,ACC,6-2,266.0,,Week 8Oct 24[9],1989
249,23,<,15,Washington State,Pac-10,6-2,246.0,L 23-21 H Arizona,Week 8Oct 24[9],1989
250,24,<,NR,Texas,Southwest,4-2,211.0,,Week 8Oct 24[9],1989
251,25,<,24,South Carolina,Ind,5-1-1,183.0,W 24-3 H Western Carolina,Week 8Oct 24[9],1989
252,NR,<,19,Air Force,WAC,,0.0,,Week 8Oct 24[9],1989
253,NR,<,25,Oklahoma,Big 8,5-2,0.0,W 43-40 A Iowa State,Week 8Oct 24[9],1989
254,1,<,1,Notre Dame (58),Ind,8-0,1498.0,W 45-7 H #7 Pittsburgh,Week 9Oct 31[10],1989
255,2,<,3,Colorado (2),Big 8,8-0,1432.0,,Week 9Oct 31[10],1989
256,3,<,4,Nebraska,Big 8,8-0,1366.0,,Week 9Oct 31[10],1989
257,4,<,5,Michigan,Big Ten,6-1,1312.0,,Week 9Oct 31[10],1989
258,5,<,6,Alabama,SEC,7-0,1260.0,,Week 9Oct 31[10],1989
259,6,<,9,Florida State,Ind,6-2,1159.0,,Week 9Oct 31[10],1989
260,7,<,2,Miami (FL),Ind,6-1,1114.0,,Week 9Oct 31[10],1989
261,8,<,8,Illinois,Big Ten,6-1,1083.0,,Week 9Oct 31[10],1989
262,9,<,10,USC,Pac-10,6-2,1038.0,,Week 9Oct 31[10],1989
263,10,<,11,Tennessee,SEC,6-1,927.0,,Week 9Oct 31[10],1989
264,11,<,13,Arkansas,Southwest,6-1,912.0,,Week 9Oct 31[10],1989
265,12,<,16,Auburn,SEC,5-2,711.0,,Week 9Oct 31[10],1989
266,13,<,15,West Virginia,Ind,6-1-1,694.0,,Week 9Oct 31[10],1989
267,14,<,7,Pittsburgh,Ind,5-1-1,653.0,,Week 9Oct 31[10],1989
268,15,<,17,Arizona,Pac-10,6-2,638.0,W 38-14 H Pacific,Week 9Oct 31[10],1989
269,16,<,14,Penn State,Ind,5-2,525.0,,Week 9Oct 31[10],1989
270,17,<,12,Houston,Southwest,5-2,460.0,,Week 9Oct 31[10],1989
271,18,<,20,NC State,ACC,7-1,457.0,,Week 9Oct 31[10],1989
272,19,<,19,Florida,SEC,6-1,449.0,,Week 9Oct 31[10],1989
273,20,<,21,Texas A&M,Southwest,6-2,437.0,,Week 9Oct 31[10],1989
274,21,<,22,Clemson,ACC,7-2,412.0,,Week 9Oct 31[10],1989
275,22,<,24,Texas,Southwest,4-2,286.0,,Week 9Oct 31[10],1989
276,23,<,18,BYU,WAC,6-2,113.0,,Week 9Oct 31[10],1989
277,24,<,NR,Virginia,ACC,7-2,112.0,,Week 9Oct 31[10],1989
278,25,<,NR,Fresno State,Big West,8-0,91.0,W 31-17 H UNLV,Week 9Oct 31[10],1989
279,NR,<,23,Washington State,Pac-10,,0.0,,Week 9Oct 31[10],1989
280,NR,<,25,South Carolina,Ind,,0.0,,Week 9Oct 31[10],1989
281,1,<,1,Notre Dame (56),Ind,9-0,1496.0,W 41-0 H Navy,Week 10Nov 7[11],1989
282,2,<,2,Colorado (4),Big 8,9-0,1441.0,,Week 10Nov 7[11],1989
283,3,<,4,Michigan,Big Ten,7-1,1343.0,,Week 10Nov 7[11],1989
284,4,<,5,Alabama,SEC,8-0,1310.0,,Week 10Nov 7[11],1989
285,5,<,6,Florida State,Ind,7-2,1220.0,,Week 10Nov 7[11],1989
286,6,<,3,Nebraska,Big 8,8-1,1180.0,,Week 10Nov 7[11],1989
287,7,<,7,Miami (FL),Ind,7-1,1147.0,,Week 10Nov 7[11],1989
288,8,<,8,Illinois,Big Ten,7-1,1104.0,,Week 10Nov 7[11],1989
289,9,<,9,USC,Pac-10,7-2,1042.0,,Week 10Nov 7[11],1989
290,10,<,11,Arkansas,Southwest,7-1,921.0,,Week 10Nov 7[11],1989
291,11,<,10,Tennessee,SEC,6-1,902.0,,Week 10Nov 7[11],1989
292,12,<,12,Auburn,SEC,6-2,829.0,,Week 10Nov 7[11],1989
293,13,<,16,Penn State,Ind,6-2,744.0,,Week 10Nov 7[11],1989
294,14,<,14,Pittsburgh,Ind,5-1-1,683.0,,Week 10Nov 7[11],1989
295,15,<,17,Houston,Southwest,6-2,610.0,,Week 10Nov 7[11],1989
296,16,<,20,Texas A&M,Southwest,7-2,590.0,,Week 10Nov 7[11],1989
297,17,<,21,Clemson,ACC,8-2,557.0,,Week 10Nov 7[11],1989
298,18,<,24,Virginia,ACC,8-2,436.0,,Week 10Nov 7[11],1989
299,19,<,13,West Virginia,Ind,6-2-1,412.0,,Week 10Nov 7[11],1989
300,20,<,19,Florida,SEC,6-2,317.0,,Week 10Nov 7[11],1989
301,21,<,23,BYU,WAC,7-2,193.0,,Week 10Nov 7[11],1989
302,22,<,18,NC State,ACC,7-2,156.0,,Week 10Nov 7[11],1989
303,23,<,NR,Texas Tech,Southwest,6-2,145.0,,Week 10Nov 7[11],1989
304,24,<,25,Fresno State,Big West,9-0,140.0,W 31-30 H San Jose State,Week 10Nov 7[11],1989
305,25,<,15,Arizona,Pac-10,6-3,124.0,L 29-28 A California,Week 10Nov 7[11],1989
306,NR,<,22,Texas,Southwest,,0.0,,Week 10Nov 7[11],1989
307,1,<,1,Notre Dame (57),Ind,10-0,1497.0,W 59-6 H SMU,Week 11Nov 14[12],1989
308,2,<,2,Colorado (3),Big 8,10-0,1439.0,,Week 11Nov 14[12],1989
309,3,<,3,Michigan,Big Ten,8-1,1360.0,,Week 11Nov 14[12],1989
