,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
21,2,<,3,Army (1),Ind,3-0,847.0,W 51-0 H Temple,Week 2Oct 11[2],1943
22,3,<,4,Navy (1),Ind,3-0,669.0,,Week 2Oct 11[2],1943
23,4,<,6,Penn (1),Ind,3-0,408.0,,Week 2Oct 11[2],1943
24,5,<,7,Purdue,Big Ten,4-0,398.0,,Week 2Oct 11[2],1943
25,6,<,5,Duke,Southern,3-1,370.0,,Week 2Oct 11[2],1943
26,7,<,8,Iowa Pre-Flight,Ind,4-0,325.0,,Week 2Oct 11[2],1943
27,8,<,10,USC,PCC,3-0,309.0,,Week 2Oct 11[2],1943
28,9,<,2,Michigan,Big Ten,3-1,273.0,L 35-12 H #1 Notre Dame,Week 2Oct 11[2],1943
29,10,<,20,Pacific,Ind,4-0,125.0,W 12-6 A California,Week 2Oct 11[2],1943
30,11,<,15,Del Monte Pre-Flight (6),Ind,3-0,124.0,,Week 2Oct 11[2],1943
31,12,<,16,March Field/4th AF (4),Ind,3-0,110.0,W 47-7 H UCLA,Week 2Oct 11[2],1943
32,13,<,9,Minnesota,Big Ten,2-0,109.0,,Week 2Oct 11[2],1943
33,14,<,12,Great Lakes Naval,Ind,3-1,70.5,,Week 2Oct 11[2],1943
34,15,<,13,Memphis Naval,Ind,3-0,51.0,,Week 2Oct 11[2],1943
35,16,<,14,Dartmouth,Ind,2-1,48.5,L 7-6 A Penn,Week 2Oct 11[2],1943
36,17,<,11,Southwestern,Other,4-0,34.0,,Week 2Oct 11[2],1943
37,18,<,NR,Texas A&M,Southwest,3-0,13.0,,Week 2Oct 11[2],1943
38,19,<,NR,Washington,PCC,2-0,9.0,,Week 2Oct 11[2],1943
39,20,<,NR,Georgia,SEC,3-1,8.0,,Week 2Oct 11[2],1943
40,NR,<,17,LSU,SEC,,0.0,,Week 2Oct 11[2],1943
41,NR,<,18,Ohio State,Big Ten,,0.0,,Week 2Oct 11[2],1943
42,NR,<,19,Northwestern,Big Ten,,0.0,,Week 2Oct 11[2],1943
43,1,<,1,Notre Dame (98),Ind,4-0,1075.0,W 50-0 A Wisconsin,Week 3Oct 18[3],1943
44,2,<,2,Army (5),Ind,4-0,926.0,W 52-0 A Columbia,Week 3Oct 18[3],1943
45,3,<,3,Navy,Ind,4-0,643.0,,Week 3Oct 18[3],1943
46,4,<,5,Purdue (1),Big Ten,5-0,613.0,,Week 3Oct 18[3],1943
47,5,<,4,Penn (4),Ind,4-0,568.0,,Week 3Oct 18[3],1943
48,6,<,10,Pacific (4),Ind,5-0,438.0,W 16-7 H Del Monte Pre-Flight,Week 3Oct 18[3],1943
49,7,<,8,USC (2),PCC,4-0,326.0,,Week 3Oct 18[3],1943
50,8,<,7,Iowa Pre-Flight,Ind,5-0,308.0,,Week 3Oct 18[3],1943
51,9,<,6,Duke,Southern,4-1,291.5,,Week 3Oct 18[3],1943
52,10,<,9,Michigan,Big Ten,3-1,269.0,,Week 3Oct 18[3],1943
53,11,<,13,Minnesota,Big Ten,3-0,182.5,,Week 3Oct 18[3],1943
54,12,<,17,Southwestern,Other,5-0,71.0,,Week 3Oct 18[3],1943
55,13,<,18,Texas A&M,Southwest,4-0,58.0,,Week 3Oct 18[3],1943
56,14,<,12,March Field/4th AF,Ind,4-0,45.0,W 7-0 A San Diego Naval,Week 3Oct 18[3],1943
57,15,<,11,Del Monte Pre-Flight,Ind,3-1,43.0,,Week 3Oct 18[3],1943
58,16,<,NR,Texas,Southwest,3-1,41.0,,Week 3Oct 18[3],1943
59,17,<,NR,Northwestern,Big Ten,2-1,34.0,,Week 3Oct 18[3],1943
60,18,<,NR,Colorado College,Ind,4-0,16.0,,Week 3Oct 18[3],1943
61,19,<,15,Memphis Naval,Ind,3-0,12.0,,Week 3Oct 18[3],1943
62,20,<,NR,Camp Grant,Ind,1-3,8.0,,Week 3Oct 18[3],1943
63,NR,<,14,Great Lakes Naval,Ind,,0.0,,Week 3Oct 18[3],1943
64,NR,<,16,Dartmouth,Ind,,0.0,,Week 3Oct 18[3],1943
65,NR,<,19,Washington,PCC,,0.0,,Week 3Oct 18[3],1943
66,NR,<,20,Georgia,SEC,,0.0,,Week 3Oct 18[3],1943
67,1,<,1,Notre Dame (97),Ind,5-0,1023.0,W 47-0 H Illinois,Week 4Oct 25[4],1943
68,2,<,2,Army (5),Ind,5-0,891.0,W 39-7 A Yale,Week 4Oct 25[4],1943
69,3,<,3,Navy,Ind,5-0,683.0,,Week 4Oct 25[4],1943
70,4,<,4,Purdue (1),Big Ten,6-0,598.0,,Week 4Oct 25[4],1943
71,5,<,7,USC,PCC,5-0,521.0,,Week 4Oct 25[4],1943
72,6,<,5,Penn,Ind,5-0,502.0,,Week 4Oct 25[4],1943
73,7,<,10,Michigan,Big Ten,4-1,431.0,,Week 4Oct 25[4],1943
74,8,<,9,Duke,Southern,4-1,229.0,,Week 4Oct 25[4],1943
75,9,<,8,Iowa Pre-Flight,Ind,6-0,215.0,,Week 4Oct 25[4],1943
76,10,<,6,Pacific,Ind,5-1,162.0,L 6-0 A USC,Week 4Oct 25[4],1943
77,11,<,NR,Washington,PCC,4-0,92.0,,Week 4Oct 25[4],1943
78,12,<,16,Texas,Southwest,4-1,42.0,,Week 4Oct 25[4],1943
79,13,<,NR,Tulsa,MVC,4-0,41.0,W 55-0 H Utah,Week 4Oct 25[4],1943
80,14,<,NR,Louisiana,LIC,4-0,39.0,,Week 4Oct 25[4],1943
81,15,<,17,Northwestern,Big Ten,3-1,35.0,,Week 4Oct 25[4],1943
82,16,<,18,Colorado College,Ind,5-0,21.0,,Week 4Oct 25[4],1943
83,17,<,15,Del Monte Pre-Flight,Ind,4-1,19.0,,Week 4Oct 25[4],1943
84,18,<,NR,Great Lakes Naval,Ind,4-2,11.0,,Week 4Oct 25[4],1943
85,19,<,13,Texas A&M,Southwest,5-0,7.0,,Week 4Oct 25[4],1943
86,20,<,NR,California,PCC,2-3,5.0,,Week 4Oct 25[4],1943
87,NR,<,11,Minnesota,Big Ten,,0.0,,Week 4Oct 25[4],1943
88,NR,<,12,Southwestern,Other,,0.0,,Week 4Oct 25[4],1943
89,NR,<,14,March Field/4th AF,Ind,,0.0,,Week 4Oct 25[4],1943
90,NR,<,19,Memphis Naval,Ind,,0.0,,Week 4Oct 25[4],1943
91,NR,<,20,Camp Grant,Ind,,0.0,,Week 4Oct 25[4],1943
92,1,<,1,Notre Dame (97),Ind,6-0,1005.0,W 33-6 N #3 Navy,Week 5Nov 1[5],1943
93,2,<,4,Purdue,Big Ten,7-0,726.0,,Week 5Nov 1[5],1943
94,3,<,2,Army,Ind,5-0-1,695.0,T 13-13 A #6 Penn,Week 5Nov 1[5],1943
95,4,<,5,USC (2),PCC,6-0,659.0,,Week 5Nov 1[5],1943
96,5,<,6,Penn (2),Ind,5-0-1,559.0,,Week 5Nov 1[5],1943
97,6,<,7,Michigan,Big Ten,5-1,470.0,,Week 5Nov 1[5],1943
98,7,<,3,Navy,Ind,5-1,284.0,,Week 5Nov 1[5],1943
99,8,<,9,Iowa Pre-Flight,Ind,6-0,276.0,,Week 5Nov 1[5],1943
100,9,<,8,Duke,Southern,5-1,187.0,,Week 5Nov 1[5],1943
101,10,<,10,Pacific,Ind,5-1,155.0,DNP,Week 5Nov 1[5],1943
102,11,<,11,Washington,PCC,4-0,140.0,,Week 5Nov 1[5],1943
103,12,<,15,Northwestern,Big Ten,4-1,106.0,,Week 5Nov 1[5],1943
104,13,<,12,Texas,Southwest,5-1,85.0,,Week 5Nov 1[5],1943
105,14,<,17,Del Monte Pre-Flight,Ind,4-1,57.0,,Week 5Nov 1[5],1943
106,15,<,14,Louisiana,LIC,5-0,32.0,,Week 5Nov 1[5],1943
107,16,<,19,Texas A&M,Southwest,6-0,22.0,,Week 5Nov 1[5],1943
108,17,<,16,Colorado College,Ind,5-0,20.0,,Week 5Nov 1[5],1943
109,17,<,NR,Arkansas-Monticello,Other,5-0,20.0,W 35-0 A Miami (OH),Week 5Nov 1[5],1943
110,19,<,13,Tulsa,MVC,4-0-1,19.0,T 6-6 H Southwestern,Week 5Nov 1[5],1943
111,20,<,NR,LSU,SEC,5-1,15.0,,Week 5Nov 1[5],1943
112,NR,<,18,Great Lakes Naval,Ind,,0.0,,Week 5Nov 1[5],1943
113,NR,<,20,California,PCC,,0.0,,Week 5Nov 1[5],1943
114,1,<,1,Notre Dame (91),Ind,7-0,910.0,W 26-0 N #3 Army,Week 6Nov 8[6],1943
115,2,<,2,Purdue,Big Ten,8-0,570.0,,Week 6Nov 8[6],1943
116,3,<,7,Navy,Ind,6-1,518.0,,Week 6Nov 8[6],1943
117,4,<,6,Michigan,Big Ten,6-1,486.0,,Week 6Nov 8[6],1943
118,5,<,8,Iowa Pre-Flight,Ind,7-0,459.0,,Week 6Nov 8[6],1943
119,6,<,3,Army,Ind,5-1-1,404.0,L 26-0 N #1 Notre Dame,Week 6Nov 8[6],1943
120,7,<,9,Duke,Southern,6-1,308.0,,Week 6Nov 8[6],1943
121,8,<,12,Northwestern,Big Ten,5-1,285.0,,Week 6Nov 8[6],1943
122,9,<,4,USC,PCC,6-1,250.0,,Week 6Nov 8[6],1943
123,10,<,5,Penn,Ind,5-1-1,131.0,,Week 6Nov 8[6],1943
124,11,<,10,Pacific,Ind,6-1,113.0,W 19-7 A St. Mary's,Week 6Nov 8[6],1943
125,12,<,11,Washington,PCC,4-0,79.0,,Week 6Nov 8[6],1943
126,13,<,14,Del Monte Pre-Flight,Ind,5-1,78.0,,Week 6Nov 8[6],1943
127,14,<,16,Texas A&M,Southwest,6-0-1,56.0,,Week 6Nov 8[6],1943
128,15,<,NR,March Field/4th AF,Ind,5-1,48.0,W 72-0 H Pomona Ordinance Base,Week 6Nov 8[6],1943
129,16,<,13,Texas,Southwest,5-1,34.0,,Week 6Nov 8[6],1943
130,17,<,19,Tulsa,MVC,5-0-1,31.0,W 55-6 H Oklahoma State,Week 6Nov 8[6],1943
131,18,<,NR,Dartmouth,Ind,4-1,30.0,W 47-13 H Columbia,Week 6Nov 8[6],1943
132,19,<,NR,Georgia Tech,SEC,4-3,23.0,,Week 6Nov 8[6],1943
133,20,<,NR,San Diego Naval,Ind,4-1,20.0,,Week 6Nov 8[6],1943
134,NR,<,15,Louisiana,LIC,,0.0,,Week 6Nov 8[6],1943
135,NR,<,17,Arkansas-Monticello,Other,,0.0,,Week 6Nov 8[6],1943
136,NR,<,17,Colorado College,Ind,,0.0,,Week 6Nov 8[6],1943
137,NR,<,20,LSU,SEC,,0.0,,Week 6Nov 8[6],1943
138,1,<,1,Notre Dame (87),Ind,8-0,897.0,W 25-6 A #8 Northwestern,Week 7Nov 15[7],1943
139,2,<,5,Iowa Pre-Flight,Ind,8-0,631.0,,Week 7Nov 15[7],1943
140,3,<,2,Purdue,Big Ten,8-0,585.0,,Week 7Nov 15[7],1943
141,4,<,4,Michigan,Big Ten,7-1,542.0,,Week 7Nov 15[7],1943
142,5,<,3,Navy,Ind,7-1,508.0,,Week 7Nov 15[7],1943
143,6,<,7,Duke (1),Southern,7-1,372.0,,Week 7Nov 15[7],1943
144,7,<,6,Army,Ind,6-1-1,321.0,W 16-7 H Sampson Naval (NY),Week 7Nov 15[7],1943
145,8,<,15,March Field/4th AF,Ind,6-1,143.0,W 35-0 A #9 USC,Week 7Nov 15[7],1943
146,9,<,8,Northwestern,Big Ten,5-2,121.0,,Week 7Nov 15[7],1943
147,10,<,16,Texas,Southwest,6-1,112.0,,Week 7Nov 15[7],1943
148,11,<,12,Washington,PCC,4-0,97.0,,Week 7Nov 15[7],1943
149,12,<,14,Texas A&M,Southwest,7-0-1,74.0,,Week 7Nov 15[7],1943
150,13,<,11,Pacific,Ind,7-1,71.0,W 43-0 H Yuma AAF,Week 7Nov 15[7],1943
151,14,<,13,Del Monte Pre-Flight,Ind,5-1,65.0,,Week 7Nov 15[7],1943
152,15,<,19,Georgia Tech,SEC,5-3,54.0,,Week 7Nov 15[7],1943
153,16,<,17,Tulsa,MVC,5-0-1,44.0,DNP,Week 7Nov 15[7],1943
154,17,<,20,San Diego Naval,Ind,5-1,33.0,,Week 7Nov 15[7],1943
155,17,<,NR,Bainbridge Naval,Ind,7-0,33.0,,Week 7Nov 15[7],1943
156,19,<,10,Penn,Ind,5-2-1,31.0,,Week 7Nov 15[7],1943
157,20,<,18,Dartmouth,Ind,5-1,29.0,W 20-0 N Cornell,Week 7Nov 15[7],1943
158,NR,<,9,USC,PCC,,0.0,,Week 7Nov 15[7],1943
159,1,<,1,Notre Dame (97),Ind,9-0,1014.0,W 14-13 H #2 Iowa Pre-Flight,Week 8Nov 22[8],1943
160,2,<,2,Iowa Pre-Flight (1),Ind,8-1,821.0,L 14-13 A #1 Notre Dame,Week 8Nov 22[8],1943
161,3,<,4,Michigan,Big Ten,8-1,628.0,,Week 8Nov 22[8],1943
162,4,<,3,Purdue,Big Ten,9-0,548.0,,Week 8Nov 22[8],1943
163,5,<,6,Duke (2),Southern,8-1,500.0,,Week 8Nov 22[8],1943
164,6,<,5,Navy,Ind,7-1,432.0,,Week 8Nov 22[8],1943
165,7,<,7,Army,Ind,7-1-1,410.0,W 59-0 H Brown,Week 8Nov 22[8],1943
166,8,<,9,Northwestern,Big Ten,6-2,197.0,,Week 8Nov 22[8],1943
167,9,<,8,March Field/4th AF,Ind,6-1,166.0,DNP,Week 8Nov 22[8],1943
168,10,<,14,Del Monte Pre-Flight,Ind,6-1,114.0,,Week 8Nov 22[8],1943
169,11,<,11,Washington,PCC,4-0,88.0,,Week 8Nov 22[8],1943
170,12,<,10,Texas,Southwest,6-1,79.0,,Week 8Nov 22[8],1943
171,13,<,20,Dartmouth,Ind,6-1,64.0,W 42-13 A Princeton,Week 8Nov 22[8],1943
172,14,<,15,Georgia Tech,SEC,6-3,36.0,,Week 8Nov 22[8],1943
173,15,<,17,Bainbridge Naval,Ind,7-0,30.0,,Week 8Nov 22[8],1943
174,16,<,12,Texas A&M,Southwest,7-0-1,28.0,,Week 8Nov 22[8],1943
175,17,<,NR,Colorado College (2),Ind,7-0,27.0,,Week 8Nov 22[8],1943
176,18,<,19,Penn,Ind,5-2-1,26.0,,Week 8Nov 22[8],1943
177,18,<,NR,Randolph Field,Ind,9-0,26.0,,Week 8Nov 22[8],1943
178,20,<,16,Tulsa,MVC,5-0-1,23.0,DNP,Week 8Nov 22[8],1943
179,NR,<,13,Pacific,Ind,,0.0,,Week 8Nov 22[8],1943
180,NR,<,17,San Diego Naval,Ind,,0.0,,Week 8Nov 22[8],1943
181,1,<,1,Notre Dame (86),Ind,9-1,1259.0,L 19-14 A Great Lakes Naval (IL),Week 9 (Final)Nov 29[9],1943
182,2,<,2,Iowa Pre-Flight (12),Ind,9-1,1028.0,,Week 9 (Final)Nov 29[9],1943
183,3,<,3,Michigan (1),Big Ten,8-1,762.0,,Week 9 (Final)Nov 29[9],1943
184,4,<,6,Navy,Ind,8-1,717.0,,Week 9 (Final)Nov 29[9],1943
185,5,<,4,Purdue (12),Big Ten,9-0,707.0,,Week 9 (Final)Nov 29[9],1943
186,6,<,NR,Great Lakes Naval (1),Ind,8-2,642.0,,Week 9 (Final)Nov 29[9],1943
187,7,<,5,Duke (7),Southern,8-1,522.0,,Week 9 (Final)Nov 29[9],1943
188,8,<,10,Del Monte Pre-Flight (9),Ind,7-1,240.0,,Week 9 (Final)Nov 29[9],1943
189,9,<,8,Northwestern,Big Ten,6-2,233.0,,Week 9 (Final)Nov 29[9],1943
190,10,<,9,March Field/4th AF,Ind,6-1,212.0,DNP,Week 9 (Final)Nov 29[9],1943
191,11,<,7,Army,Ind,7-2-1,156.0,L 13-0 H #6 Navy,Week 9 (Final)Nov 29[9],1943
192,12,<,11,Washington (1),PCC,4-0,115.0,,Week 9 (Final)Nov 29[9],1943
193,13,<,14,Georgia Tech,SEC,7-3,108.0,,Week 9 (Final)Nov 29[9],1943
194,14,<,12,Texas,Southwest,7-1,80.0,,Week 9 (Final)Nov 29[9],1943
195,15,<,20,Tulsa,MVC,6-0-1,77.0,W 61-0 H Arkansas,Week 9 (Final)Nov 29[9],1943
196,16,<,13,Dartmouth,Ind,6-1,71.0,DNP,Week 9 (Final)Nov 29[9],1943
197,17,<,15,Bainbridge Naval,Ind,7-0,46.0,,Week 9 (Final)Nov 29[9],1943
198,18,<,17,Colorado College (2),Ind,7-0,37.0,,Week 9 (Final)Nov 29[9],1943
199,19,<,NR,Pacific,Ind,7-1,36.0,DNP,Week 9 (Final)Nov 29[9],1943
200,20,<,18,Penn,Ind,6-2-1,31.0,,Week 9 (Final)Nov 29[9],1943
201,NR,<,16,Texas A&M,Southwest,,0.0,,Week 9 (Final)Nov 29[9],1943
202,NR,<,18,Randolph Field,Ind,,0.0,,Week 9 (Final)Nov 29[9],1943
