,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
43,20,<,9,Purdue,Big Ten,0-1,107.0,,Week 1Sep 6[2],1980
44,1,<,2,Alabama (30),SEC,1-0,1232.0,DNP,Week 2Sep 13[2],1980
45,2,<,1,Ohio State (30),Big Ten,1-0,1216.0,W 31-21 H Syracuse,Week 2Sep 13[2],1980
46,3,<,4,Oklahoma (2),Big 8,1-0,1077.0,W 29-7 H Kentucky,Week 2Sep 13[2],1980
47,4,<,5,USC (1),Pac-10,1-0,1011.0,,Week 2Sep 13[2],1980
48,5,<,3,Pittsburgh (1),Ind,1-0,996.0,,Week 2Sep 13[2],1980
49,6,<,8,Nebraska,Big 8,1-0,957.0,,Week 2Sep 13[2],1980
50,7,<,6,Texas,Southwest,1-0,949.0,,Week 2Sep 13[2],1980
51,8,<,7,Notre Dame,Ind,1-0,790.0,,Week 2Sep 13[2],1980
52,9,<,10,Florida State,Ind,2-0,740.0,,Week 2Sep 13[2],1980
53,10,<,12,Georgia,SEC,2-0,717.0,,Week 2Sep 13[2],1980
54,11,<,13,Stanford,Pac-10,2-0,464.0,,Week 2Sep 13[2],1980
55,12,<,14,Penn State,Ind,1-0,440.0,,Week 2Sep 13[2],1980
56,13,<,15,North Carolina,ACC,2-0,427.0,,Week 2Sep 13[2],1980
57,14,<,11,Michigan,Big Ten,1-0,397.0,,Week 2Sep 13[2],1980
58,15,<,17,Missouri,Big 8,1-0,338.0,,Week 2Sep 13[2],1980
59,16,<,19,Washington,Pac-10,1-0,334.0,,Week 2Sep 13[2],1980
60,17,<,16,Arkansas,Southwest,0-1,306.0,,Week 2Sep 13[2],1980
61,18,<,9,Houston,Southwest,0-1,202.0,,Week 2Sep 13[2],1980
62,19,<,18,Auburn,SEC,1-0,183.0,,Week 2Sep 13[2],1980
63,20,<,NR,South Carolina,Ind,2-0,117.0,W 73-0 H Wichita State,Week 2Sep 13[2],1980
64,NR,<,20,Purdue,Big Ten,,0.0,,Week 2Sep 13[2],1980
65,1,<,1,Alabama (34),SEC,2-0,1215.0,W 59-35 A Mississippi,Week 3Sep 20[2],1980
66,2,<,2,Ohio State (26),Big Ten,2-0,1183.0,,Week 3Sep 20[2],1980
67,3,<,6,Nebraska (2),Big 8,2-0,1053.0,,Week 3Sep 20[2],1980
68,4,<,3,Oklahoma,Big 8,1-0,1018.0,DNP,Week 3Sep 20[2],1980
69,5,<,4,USC,Pac-10,2-0,999.0,,Week 3Sep 20[2],1980
70,6,<,5,Pittsburgh (1),Ind,2-0,913.0,,Week 3Sep 20[2],1980
71,7,<,7,Texas,Southwest,2-0,902.0,,Week 3Sep 20[2],1980
72,8,<,8,Notre Dame,Ind,2-0,835.0,,Week 3Sep 20[2],1980
73,9,<,9,Florida State,Ind,3-0,770.0,,Week 3Sep 20[2],1980
74,10,<,10,Georgia,SEC,3-0,718.0,,Week 3Sep 20[2],1980
75,11,<,12,Penn State,Ind,2-0,569.0,,Week 3Sep 20[2],1980
76,12,<,15,Missouri,Big 8,2-0,535.0,,Week 3Sep 20[2],1980
77,13,<,16,Washington,Pac-10,2-0,462.0,,Week 3Sep 20[2],1980
78,14,<,13,North Carolina,ACC,2-0,434.0,,Week 3Sep 20[2],1980
79,15,<,17,Arkansas,Southwest,1-1,326.0,,Week 3Sep 20[2],1980
80,16,<,NR,UCLA,Pac-10,1-1,280.0,,Week 3Sep 20[2],1980
81,17,<,14,Michigan,Big Ten,1-1,259.0,,Week 3Sep 20[2],1980
82,18,<,19,Auburn,SEC,2-0,216.0,,Week 3Sep 20[2],1980
83,19,<,NR,Maryland,ACC,3-0,83.0,,Week 3Sep 20[2],1980
84,20,<,NR,Arizona State,Pac-10,2-0,76.0,,Week 3Sep 20[2],1980
85,NR,<,11,Stanford,Pac-10,,0.0,,Week 3Sep 20[2],1980
86,NR,<,18,Houston,Southwest,,0.0,,Week 3Sep 20[2],1980
87,NR,<,20,South Carolina,Ind,,0.0,,Week 3Sep 20[2],1980
88,1,<,1,Alabama (36),SEC,3-0,1254.0,W 41-0 H Vanderbilt,Week 4Sep 27[2],1980
89,2,<,2,Ohio State (22),Big Ten,3-0,1245.0,,Week 4Sep 27[2],1980
90,3,<,3,Nebraska (7),Big 8,3-0,1181.0,,Week 4Sep 27[2],1980
91,4,<,5,USC,Pac-10,3-0,1061.0,,Week 4Sep 27[2],1980
92,5,<,7,Texas,Southwest,3-0,1004.0,,Week 4Sep 27[2],1980
93,6,<,6,Pittsburgh (1),Ind,3-0,992.0,,Week 4Sep 27[2],1980
94,7,<,8,Notre Dame,Ind,2-0,895.0,,Week 4Sep 27[2],1980
95,8,<,10,Georgia,SEC,4-0,864.0,,Week 4Sep 27[2],1980
96,9,<,12,Missouri,Big 8,3-0,755.0,,Week 4Sep 27[2],1980
97,10,<,14,North Carolina,ACC,3-0,649.0,,Week 4Sep 27[2],1980
98,11,<,16,UCLA,Pac-10,3-0,615.0,,Week 4Sep 27[2],1980
99,12,<,4,Oklahoma,Big 8,1-1,489.0,L 31-14 H Stanford,Week 4Sep 27[2],1980
100,13,<,NR,Miami (FL),Ind,4-0,399.0,,Week 4Sep 27[2],1980
101,14,<,15,Arkansas,Southwest,2-1,360.0,,Week 4Sep 27[2],1980
102,15,<,NR,Stanford,Pac-10,3-1,342.0,,Week 4Sep 27[2],1980
103,16,<,9,Florida State,Ind,3-1,308.0,,Week 4Sep 27[2],1980
104,17,<,11,Penn State,Ind,2-1,294.0,,Week 4Sep 27[2],1980
105,18,<,NR,South Carolina,Ind,3-1,269.0,W 17-14 A Michigan,Week 4Sep 27[2],1980
106,19,<,NR,Florida,SEC,3-0,151.0,,Week 4Sep 27[2],1980
107,20,<,NR,Baylor,Southwest,3-0,120.0,,Week 4Sep 27[2],1980
108,NR,<,13,Washington,Pac-10,,0.0,,Week 4Sep 27[2],1980
109,NR,<,17,Michigan,Big Ten,,0.0,,Week 4Sep 27[2],1980
110,NR,<,18,Auburn,SEC,,0.0,,Week 4Sep 27[2],1980
111,NR,<,19,Maryland,ACC,,0.0,,Week 4Sep 27[2],1980
112,NR,<,20,Arizona State,Pac-10,,0.0,,Week 4Sep 27[2],1980
113,1,<,1,Alabama (60),SEC,4-0,1252.0,W 45-0 H Kentucky,Week 5Oct 4[2],1980
114,2,<,4,USC (1),Pac-10,4-0,1127.0,,Week 5Oct 4[2],1980
115,3,<,5,Texas,Southwest,4-0,1088.0,,Week 5Oct 4[2],1980
116,4,<,6,Pittsburgh (1),Ind,4-0,1087.0,,Week 5Oct 4[2],1980
117,5,<,11,UCLA (1),Pac-10,4-0,991.0,,Week 5Oct 4[2],1980
118,6,<,8,Georgia,SEC,4-0,896.0,,Week 5Oct 4[2],1980
119,7,<,7,Notre Dame,Ind,3-0,882.0,,Week 5Oct 4[2],1980
120,8,<,10,North Carolina,ACC,4-0,731.0,,Week 5Oct 4[2],1980
121,9,<,2,Ohio State,Big Ten,3-1,705.0,,Week 5Oct 4[2],1980
122,10,<,3,Nebraska,Big 8,3-1,635.0,,Week 5Oct 4[2],1980
123,11,<,16,Florida State,Ind,4-1,609.0,,Week 5Oct 4[2],1980
124,12,<,12,Oklahoma,Big 8,2-1,563.0,W 82-42 A Colorado,Week 5Oct 4[2],1980
125,13,<,13,Miami (FL),Ind,4-0,519.0,,Week 5Oct 4[2],1980
126,14,<,17,Penn State,Ind,3-1,424.0,,Week 5Oct 4[2],1980
127,15,<,14,Arkansas,Southwest,3-1,353.0,,Week 5Oct 4[2],1980
128,16,<,15,Stanford,Pac-10,4-1,351.0,,Week 5Oct 4[2],1980
129,17,<,18,South Carolina,Ind,4-1,323.0,W 30-10 H NC State,Week 5Oct 4[2],1980
130,18,<,20,Baylor,Southwest,4-0,252.0,,Week 5Oct 4[2],1980
131,19,<,9,Missouri,Big 8,3-1,205.0,,Week 5Oct 4[2],1980
132,20,<,NR,SMU,Southwest,4-0,66.0,,Week 5Oct 4[2],1980
133,NR,<,19,Florida,SEC,,0.0,,Week 5Oct 4[2],1980
134,1,<,1,Alabama (52),SEC,5-0,1327.0,W 17-13 A Rutgers,Week 6Oct 11[2],1980
135,2,<,2,USC (8),Pac-10,5-0,1224.0,,Week 6Oct 11[2],1980
136,3,<,3,Texas (4),Southwest,5-0,1201.0,,Week 6Oct 11[2],1980
137,4,<,5,UCLA (4),Pac-10,5-0,1186.0,,Week 6Oct 11[2],1980
138,5,<,7,Notre Dame,Ind,4-0,1052.0,,Week 6Oct 11[2],1980
139,6,<,6,Georgia,SEC,5-0,1028.0,,Week 6Oct 11[2],1980
140,7,<,11,Florida State,Ind,5-1,921.0,,Week 6Oct 11[2],1980
141,8,<,8,North Carolina,ACC,5-0,856.0,,Week 6Oct 11[2],1980
142,9,<,9,Ohio State,Big Ten,4-1,819.0,,Week 6Oct 11[2],1980
143,10,<,10,Nebraska,Big 8,4-1,811.0,,Week 6Oct 11[2],1980
144,11,<,4,Pittsburgh,Ind,4-1,615.0,,Week 6Oct 11[2],1980
145,12,<,14,Penn State,Ind,4-1,549.0,,Week 6Oct 11[2],1980
146,13,<,18,Baylor,Southwest,5-0,472.0,,Week 6Oct 11[2],1980
147,14,<,15,Arkansas,Southwest,4-1,463.0,,Week 6Oct 11[2],1980
148,15,<,17,South Carolina,Ind,5-1,461.0,W 20-7 H Duke,Week 6Oct 11[2],1980
149,16,<,19,Missouri,Big 8,4-1,319.0,,Week 6Oct 11[2],1980
150,17,<,12,Oklahoma,Big 8,2-2,229.0,L 20-13 N #3 Texas,Week 6Oct 11[2],1980
151,18,<,13,Miami (FL),Ind,4-0,179.0,,Week 6Oct 11[2],1980
152,19,<,NR,Iowa State,Big 8,5-0,129.0,W 31-7 H Kansas State,Week 6Oct 11[2],1980
153,20,<,16,Stanford,Pac-10,4-2,84.0,,Week 6Oct 11[2],1980
154,NR,<,20,SMU,Southwest,,0.0,,Week 6Oct 11[2],1980
155,1,<,1,Alabama (57),SEC,6-0,1250.0,W 27-0 A Tennessee,Week 7Oct 18[2],1980
156,2,<,3,Texas (2),Southwest,5-0,1147.0,,Week 7Oct 18[2],1980
157,3,<,4,UCLA (4),Pac-10,5-0,1108.0,,Week 7Oct 18[2],1980
158,4,<,5,Notre Dame,Ind,5-0,1042.0,,Week 7Oct 18[2],1980
159,5,<,6,Georgia,SEC,6-0,990.0,,Week 7Oct 18[2],1980
160,6,<,7,Florida State,Ind,6-1,901.0,,Week 7Oct 18[2],1980
161,7,<,8,North Carolina,ACC,6-0,833.0,,Week 7Oct 18[2],1980
162,8,<,2,USC,Pac-10,5-0-1,817.0,,Week 7Oct 18[2],1980
163,9,<,10,Nebraska,Big 8,5-1,735.0,,Week 7Oct 18[2],1980
164,10,<,9,Ohio State,Big Ten,5-1,728.0,,Week 7Oct 18[2],1980
165,11,<,13,Baylor,Southwest,6-0,595.0,,Week 7Oct 18[2],1980
166,12,<,11,Pittsburgh,Ind,5-1,571.0,,Week 7Oct 18[2],1980
167,13,<,12,Penn State,Ind,5-1,508.0,,Week 7Oct 18[2],1980
168,14,<,15,South Carolina,Ind,6-1,447.0,W 49-7 H Cincinnati,Week 7Oct 18[2],1980
169,15,<,14,Arkansas,Southwest,4-1,426.0,,Week 7Oct 18[2],1980
170,16,<,16,Missouri,Big 8,5-1,334.0,,Week 7Oct 18[2],1980
171,17,<,17,Oklahoma,Big 8,3-2,238.0,W 35-21 H Kansas State,Week 7Oct 18[2],1980
172,18,<,NR,Washington,Pac-10,5-1,147.0,,Week 7Oct 18[2],1980
173,19,<,NR,BYU,WAC,5-1,106.0,,Week 7Oct 18[2],1980
174,20,<,NR,Southern Miss,Ind,6-0,71.0,W 35-0 H Arkansas State,Week 7Oct 18[2],1980
175,NR,<,18,Miami (FL),Ind,,0.0,,Week 7Oct 18[2],1980
176,NR,<,19,Iowa State,Big 8,,0.0,,Week 7Oct 18[2],1980
177,NR,<,20,Stanford,Pac-10,,0.0,,Week 7Oct 18[2],1980
178,1,<,1,Alabama (57),SEC,7-0,1289.0,W 42-7 H #20 Southern Miss,Week 8Oct 25[2],1980
179,2,<,3,UCLA (8),Pac-10,6-0,1222.0,,Week 8Oct 25[2],1980
180,3,<,4,Notre Dame,Ind,6-0,1141.0,,Week 8Oct 25[2],1980
181,4,<,5,Georgia,SEC,7-0,1105.0,,Week 8Oct 25[2],1980
182,5,<,6,Florida State,Ind,7-1,985.0,,Week 8Oct 25[2],1980
183,6,<,7,North Carolina,ACC,7-0,940.0,,Week 8Oct 25[2],1980
184,7,<,8,USC,Pac-10,5-0-1,859.0,,Week 8Oct 25[2],1980
185,8,<,9,Nebraska,Big 8,6-1,852.0,,Week 8Oct 25[2],1980
186,9,<,10,Ohio State,Big Ten,6-1,771.0,,Week 8Oct 25[2],1980
187,10,<,11,Baylor,Southwest,7-0,719.0,,Week 8Oct 25[2],1980
188,11,<,12,Pittsburgh,Ind,6-1,644.0,,Week 8Oct 25[2],1980
189,12,<,2,Texas,Southwest,5-1,623.0,,Week 8Oct 25[2],1980
190,13,<,13,Penn State,Ind,6-1,539.0,,Week 8Oct 25[2],1980
191,14,<,14,South Carolina,Ind,6-1,493.0,DNP,Week 8Oct 25[2],1980
192,15,<,16,Missouri,Big 8,6-1,387.0,,Week 8Oct 25[2],1980
193,16,<,17,Oklahoma,Big 8,4-2,310.0,W 42-7 A Iowa State,Week 8Oct 25[2],1980
194,17,<,19,BYU,WAC,6-1,197.0,,Week 8Oct 25[2],1980
195,18,<,NR,Michigan,Big Ten,5-2,135.0,,Week 8Oct 25[2],1980
196,19,<,NR,SMU,Southwest,5-2,131.0,,Week 8Oct 25[2],1980
197,20,<,NR,Purdue,Big Ten,5-2,90.0,,Week 8Oct 25[2],1980
198,NR,<,15,Arkansas,Southwest,,0.0,,Week 8Oct 25[2],1980
199,NR,<,18,Washington,Pac-10,,0.0,,Week 8Oct 25[2],1980
200,NR,<,20,Southern Miss,Ind,,0.0,,Week 8Oct 25[2],1980
201,1,<,3,Notre Dame (47),Ind,7-0,1281.0,W 33-0 N Navy,Week 9Nov 1[2],1980
202,2,<,4,Georgia (15),SEC,8-0,1238.0,,Week 9Nov 1[2],1980
203,3,<,5,Florida State (1),Ind,8-1,1094.0,,Week 9Nov 1[2],1980
204,4,<,7,USC (1),Pac-10,6-0-1,1077.0,,Week 9Nov 1[2],1980
205,5,<,8,Nebraska,Big 8,7-1,1025.0,,Week 9Nov 1[2],1980
206,6,<,1,Alabama,SEC,7-1,986.0,L 6-3 A Mississippi State,Week 9Nov 1[2],1980
207,7,<,9,Ohio State (1),Big Ten,7-1,908.0,,Week 9Nov 1[2],1980
208,8,<,2,UCLA,Pac-10,6-1,867.0,,Week 9Nov 1[2],1980
209,9,<,11,Pittsburgh,Ind,7-1,812.0,,Week 9Nov 1[2],1980
210,10,<,13,Penn State,Ind,7-1,717.0,,Week 9Nov 1[2],1980
211,11,<,16,Oklahoma,Big 8,5-2,612.0,W 41-7 H #6 North Carolina,Week 9Nov 1[2],1980
212,12,<,18,Michigan,Big Ten,6-2,420.0,,Week 9Nov 1[2],1980
213,13,<,17,BYU,WAC,7-1,395.0,,Week 9Nov 1[2],1980
214,14,<,6,North Carolina,ACC,7-1,357.0,,Week 9Nov 1[2],1980
215,15,<,14,South Carolina,Ind,6-2,354.0,L 13-10 A Georgia,Week 9Nov 1[2],1980
216,16,<,10,Baylor,Southwest,7-1,335.0,,Week 9Nov 1[2],1980
217,17,<,20,Purdue,Big Ten,6-2,260.0,,Week 9Nov 1[2],1980
218,18,<,19,SMU,Southwest,6-2,242.0,,Week 9Nov 1[2],1980
219,19,<,NR,Mississippi State,SEC,7-2,209.0,,Week 9Nov 1[2],1980
220,20,<,NR,Florida,SEC,6-1,138.0,,Week 9Nov 1[2],1980
221,NR,<,12,Texas,Southwest,,0.0,,Week 9Nov 1[2],1980
222,NR,<,15,Missouri,Big 8,,0.0,,Week 9Nov 1[2],1980
223,1,<,2,Georgia (54.5),SEC,9-0,1299.5,W 26-21 N #20 Florida,Week 10Nov 8[2],1980
224,2,<,4,USC (6),Pac-10,7-0-1,1180.0,,Week 10Nov 8[2],1980
225,3,<,3,Florida State (3),Ind,9-1,1172.0,,Week 10Nov 8[2],1980
226,4,<,5,Nebraska (2),Big 8,8-1,1105.0,,Week 10Nov 8[2],1980
227,5,<,6,Alabama,SEC,8-1,1067.0,W 28-7 H LSU,Week 10Nov 8[2],1980
228,6,<,1,Notre Dame,Ind,7-0-1,1045.0,T 3-3 A Georgia Tech,Week 10Nov 8[2],1980
229,7,<,7,Ohio State (0.5),Big Ten,8-1,924.5,,Week 10Nov 8[2],1980
230,8,<,9,Pittsburgh,Ind,8-1,868.0,,Week 10Nov 8[2],1980
231,9,<,10,Penn State,Ind,8-1,765.0,,Week 10Nov 8[2],1980
232,10,<,11,Oklahoma,Big 8,6-2,618.0,W 21-19 A Kansas,Week 10Nov 8[2],1980
233,11,<,12,Michigan,Big Ten,7-2,577.0,,Week 10Nov 8[2],1980
234,12,<,16,Baylor,Southwest,8-1,550.0,,Week 10Nov 8[2],1980
235,13,<,13,BYU,WAC,8-1,464.5,,Week 10Nov 8[2],1980
236,14,<,15,South Carolina,Ind,7-2,455.0,W 45-24 H Citadel,Week 10Nov 8[2],1980
237,15,<,14,North Carolina,ACC,8-1,454.0,,Week 10Nov 8[2],1980
238,16,<,17,Purdue,Big Ten,7-2,339.0,,Week 10Nov 8[2],1980
239,17,<,8,UCLA,Pac-10,6-2,251.0,,Week 10Nov 8[2],1980
240,18,<,18,SMU,Southwest,7-2,243.0,,Week 10Nov 8[2],1980
241,19,<,19,Mississippi State,SEC,7-2,225.0,,Week 10Nov 8[2],1980
242,20,<,20,Florida,SEC,6-2,90.5,,Week 10Nov 8[2],1980
243,1,<,1,Georgia (55),SEC,10-0,1306.0,W 31-21 A Auburn,Week 11Nov 15[2],1980
244,2,<,6,Notre Dame (4),Ind,8-0-1,1188.0,,Week 11Nov 15[2],1980
245,3,<,3,Florida State (3),Ind,9-1,1175.0,,Week 11Nov 15[2],1980
246,4,<,4,Nebraska (4),Big 8,9-1,1173.0,,Week 11Nov 15[2],1980
247,5,<,7,Ohio State,Big Ten,9-1,1012.0,,Week 11Nov 15[2],1980
248,6,<,8,Pittsburgh,Ind,9-1,978.0,,Week 11Nov 15[2],1980
249,7,<,9,Penn State,Ind,9-1,896.0,,Week 11Nov 15[2],1980
250,8,<,5,Alabama,SEC,8-2,735.0,L 7-0 H #6 Notre Dame,Week 11Nov 15[2],1980
251,9,<,10,Oklahoma,Big 8,7-2,719.0,W 17-7 H Missouri,Week 11Nov 15[2],1980
252,10,<,11,Michigan,Big Ten,8-2,685.0,,Week 11Nov 15[2],1980
253,11,<,12,Baylor,Southwest,9-1,682.0,,Week 11Nov 15[2],1980
254,12,<,2,USC,Pac-10,7-1-1,650.0,,Week 11Nov 15[2],1980
255,13,<,13,BYU,WAC,9-1,469.0,,Week 11Nov 15[2],1980
256,14,<,14,South Carolina,Ind,8-2,452.0,W 39-38 H Wake Forest,Week 11Nov 15[2],1980
257,15,<,15,North Carolina,ACC,9-1,436.0,,Week 11Nov 15[2],1980
258,16,<,NR,Washington,Pac-10,8-2,347.0,,Week 11Nov 15[2],1980
259,17,<,19,Mississippi State,SEC,8-2,346.0,,Week 11Nov 15[2],1980
260,18,<,17,UCLA,Pac-10,7-2,239.0,,Week 11Nov 15[2],1980
261,19,<,20,Florida,SEC,7-2,141.0,,Week 11Nov 15[2],1980
262,20,<,NR,Texas,Southwest,7-2,124.0,,Week 11Nov 15[2],1980
263,NR,<,16,Purdue,Big Ten,,0.0,,Week 11Nov 15[2],1980
264,NR,<,18,SMU,Southwest,,0.0,,Week 11Nov 15[2],1980
265,1,<,1,Georgia (59),SEC,10-0,1311.0,DNP,Week 12Nov 22[2],1980
266,2,<,2,Notre Dame (3),Ind,9-0-1,1222.0,,Week 12Nov 22[2],1980
267,3,<,3,Florida State (4),Ind,9-1,1206.0,,Week 12Nov 22[2],1980
268,4,<,6,Pittsburgh,Ind,9-1,1079.0,,Week 12Nov 22[2],1980
269,5,<,7,Penn State,Ind,9-1,990.0,,Week 12Nov 22[2],1980
270,6,<,9,Oklahoma,Big 8,8-2,940.0,W 21-17 A #4 Nebraska,Week 12Nov 22[2],1980
271,7,<,10,Michigan,Big Ten,9-2,902.0,,Week 12Nov 22[2],1980
272,8,<,11,Baylor,Southwest,10-1,863.0,,Week 12Nov 22[2],1980
273,9,<,8,Alabama,SEC,8-2,784.0,DNP,Week 12Nov 22[2],1980
274,10,<,4,Nebraska,Big 8,9-2,728.0,,Week 12Nov 22[2],1980
275,11,<,5,Ohio State,Big Ten,9-2,582.0,,Week 12Nov 22[2],1980
276,12,<,13,BYU,WAC,10-1,534.0,,Week 12Nov 22[2],1980
277,13,<,15,North Carolina,ACC,10-1,521.0,,Week 12Nov 22[2],1980
278,14,<,18,UCLA,Pac-10,8-2,502.0,,Week 12Nov 22[2],1980
279,15,<,16,Washington,Pac-10,9-2,460.0,,Week 12Nov 22[2],1980
280,16,<,17,Mississippi State,SEC,9-2,378.0,,Week 12Nov 22[2],1980
281,17,<,12,USC,Pac-10,7-2-1,282.0,,Week 12Nov 22[2],1980
282,18,<,19,Florida,SEC,7-2,213.0,,Week 12Nov 22[2],1980
283,19,<,14,South Carolina,Ind,8-3,85.0,L 27-6 A Clemson,Week 12Nov 22[2],1980
284,20,<,NR,SMU,Southwest,8-3,75.0,,Week 12Nov 22[2],1980
285,NR,<,20,Texas,Southwest,,0.0,,Week 12Nov 22[2],1980
286,1,<,1,Georgia (54),SEC,11-0,1187.0,W 38-20 H Georgia Tech,Week 13Nov 29[2],1980
287,2,<,2,Notre Dame (4),Ind,9-0-1,1116.0,,Week 13Nov 29[2],1980
288,3,<,3,Florida State (4),Ind,9-1,1092.0,,Week 13Nov 29[2],1980
289,4,<,4,Pittsburgh,Ind,10-1,1007.0,,Week 13Nov 29[2],1980
290,5,<,6,Oklahoma,Big 8,9-2,926.0,W 63-14 H Oklahoma State,Week 13Nov 29[2],1980
291,6,<,7,Michigan,Big Ten,9-2,865.0,,Week 13Nov 29[2],1980
292,7,<,8,Baylor,Southwest,10-1,843.0,,Week 13Nov 29[2],1980
293,8,<,9,Alabama,SEC,9-2,728.0,W 34-18 N Auburn,Week 13Nov 29[2],1980
294,9,<,10,Nebraska,Big 8,9-2,682.0,,Week 13Nov 29[2],1980
295,10,<,5,Penn State,Ind,9-2,627.0,,Week 13Nov 29[2],1980
296,11,<,11,Ohio State,Big Ten,9-2,550.0,,Week 13Nov 29[2],1980
297,12,<,13,North Carolina,ACC,10-1,498.0,,Week 13Nov 29[2],1980
298,13,<,12,BYU,WAC,10-1,491.0,,Week 13Nov 29[2],1980
299,14,<,14,UCLA,Pac-10,9-2,459.0,,Week 13Nov 29[2],1980
300,15,<,15,Washington,Pac-10,9-2,437.0,,Week 13Nov 29[2],1980
301,16,<,16,Mississippi State,SEC,9-2,359.0,,Week 13Nov 29[2],1980
302,17,<,17,USC,Pac-10,7-2-1,265.0,,Week 13Nov 29[2],1980
303,18,<,19,South Carolina,Ind,8-3,135.0,DNP,Week 13Nov 29[2],1980
304,19,<,20,SMU,Southwest,8-3,124.0,,Week 13Nov 29[2],1980
305,20,<,NR,Miami (FL),Ind,8-3,73.5,,Week 13Nov 29[2],1980
306,NR,<,18,Florida,SEC,,0.0,,Week 13Nov 29[2],1980
307,1,<,1,Georgia (60),SEC,11-0,1274.0,DNP,Week 14Dec 6[2],1980
308,2,<,3,Florida State (4),Ind,10-1,1208.0,,Week 14Dec 6[2],1980
309,3,<,4,Pittsburgh,Ind,10-1,1127.0,,Week 14Dec 6[2],1980
310,4,<,5,Oklahoma,Big 8,9-2,1027.0,DNP,Week 14Dec 6[2],1980
