,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
0,1,<,1,Miami (FL) (24),Ind,0-0,1431.0,DNP,PreseasonAug 26[1],1990
1,2,<,2,Notre Dame (22),Ind,0-0,1406.0,DNP,PreseasonAug 26[1],1990
2,3,<,6,Auburn (3),SEC,0-0,1311.0,DNP,PreseasonAug 26[1],1990
3,4,<,3,Florida State (6),Ind,0-0,1268.0,DNP,PreseasonAug 26[1],1990
4,5,<,4,Colorado (4),Big 8,0-0,1258.0,DNP,PreseasonAug 26[1],1990
5,6,<,7,Michigan,Big Ten,0-0,1116.0,DNP,PreseasonAug 26[1],1990
6,7,<,11,Nebraska,Big 8,0-0,1019.0,DNP,PreseasonAug 26[1],1990
7,8,<,5,Tennessee,SEC,0-0,982.0,DNP,PreseasonAug 26[1],1990
8,9,<,8,USC,Pac-10,0-0,977.0,DNP,PreseasonAug 26[1],1990
9,10,<,12,Clemson,ACC,0-0,919.0,DNP,PreseasonAug 26[1],1990
10,11,<,10,Illinois,Big Ten,0-0,900.0,DNP,PreseasonAug 26[1],1990
11,12,<,9,Alabama,SEC,0-0,728.0,DNP,PreseasonAug 26[1],1990
12,13,<,20,Texas A&M,Southwest,0-0,719.0,DNP,PreseasonAug 26[1],1990
13,14,<,13,Arkansas,Southwest,0-0,629.0,DNP,PreseasonAug 26[1],1990
14,15,<,18,Virginia,ACC,0-0,575.0,DNP,PreseasonAug 26[1],1990
15,16,<,22,BYU,WAC,0-0,557.0,DNP,PreseasonAug 26[1],1990
16,17,<,24,Ohio State,Big Ten,0-0,502.0,DNP,PreseasonAug 26[1],1990
17,18,<,17,Pittsburgh,Ind,0-0,459.0,DNP,PreseasonAug 26[1],1990
18,19,<,NR,UCLA,Pac-10,0-0,404.0,DNP,PreseasonAug 26[1],1990
19,20,<,23,Washington,Pac-10,0-0,394.0,DNP,PreseasonAug 26[1],1990
20,21,<,15,Penn State,Ind,0-0,362.0,DNP,PreseasonAug 26[1],1990
21,22,<,NR,Oklahoma,Big 8,0-0,311.0,DNP,PreseasonAug 26[1],1990
22,23,<,16,Michigan State (1),Big Ten,0-0,288.0,DNP,PreseasonAug 26[1],1990
23,24,<,14,Houston,Southwest,0-0,195.0,DNP,PreseasonAug 26[1],1990
24,25,<,21,West Virginia,Ind,0-0,119.0,DNP,PreseasonAug 26[1],1990
25,RV,<,25,Arizona,Pac-10,0-0,114.0,DNP,PreseasonAug 26[1],1990
26,RV,<,NR,Syracuse,Ind,0-0,97.0,DNP,PreseasonAug 26[1],1990
27,RV,<,NR,Arizona State,Pac-10,0-0,72.0,DNP,PreseasonAug 26[1],1990
28,RV,<,NR,Georgia,SEC,0-0,59.0,DNP,PreseasonAug 26[1],1990
29,RV,<,NR,Fresno State,Big West,0-0,50.0,DNP,PreseasonAug 26[1],1990
30,RV,<,NR,Florida,SEC,0-0,47.0,DNP,PreseasonAug 26[1],1990
31,RV,<,NR,Hawaii,WAC,0-0,34.0,DNP,PreseasonAug 26[1],1990
32,RV,<,NR,Louisville,Ind,0-0,34.0,DNP,PreseasonAug 26[1],1990
33,RV,<,NR,Georgia Tech,ACC,0-0,27.0,DNP,PreseasonAug 26[1],1990
34,RV,<,NR,Texas,Southwest,0-0,27.0,DNP,PreseasonAug 26[1],1990
35,RV,<,NR,Mississippi,SEC,0-0,21.0,DNP,PreseasonAug 26[1],1990
36,RV,<,NR,Oregon,Pac-10,0-0,21.0,DNP,PreseasonAug 26[1],1990
37,RV,<,NR,Washington State,Pac-10,0-0,15.0,DNP,PreseasonAug 26[1],1990
38,RV,<,NR,South Carolina,Ind,0-0,13.0,DNP,PreseasonAug 26[1],1990
39,RV,<,19,Texas Tech,Southwest,0-0,12.0,DNP,PreseasonAug 26[1],1990
40,RV,<,NR,LSU,SEC,0-0,10.0,DNP,PreseasonAug 26[1],1990
41,RV,<,NR,Kentucky,SEC,0-0,9.0,DNP,PreseasonAug 26[1],1990
42,RV,<,NR,Colorado State,WAC,0-0,4.0,DNP,PreseasonAug 26[1],1990
43,RV,<,NR,Duke,ACC,0-0,3.0,DNP,PreseasonAug 26[1],1990
44,RV,<,NR,Purdue,Big Ten,0-0,1.0,DNP,PreseasonAug 26[1],1990
