,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
216,NR,<,25,Arizona State,Pac-10,,0.0,,Week 7Oct 6[8],1997
217,1,<,2,Penn State (51),Big Ten,5-0,1724.0,W 31-27 H #7 Ohio State,Week 8Oct 13[9],1997
218,2,<,3,Nebraska (14),Big 12,5-0,1668.0,,Week 8Oct 13[9],1997
219,3,<,4,Florida State (3),ACC,5-0,1603.0,,Week 8Oct 13[9],1997
220,4,<,5,North Carolina (2),ACC,6-0,1521.0,,Week 8Oct 13[9],1997
221,5,<,6,Michigan,Big Ten,5-0,1490.0,,Week 8Oct 13[9],1997
222,6,<,8,Auburn,SEC,6-0,1366.0,,Week 8Oct 13[9],1997
223,7,<,1,Florida,SEC,5-1,1280.0,L 28-21 A #14 LSU,Week 8Oct 13[9],1997
224,8,<,14,LSU,SEC,5-1,1199.0,,Week 8Oct 13[9],1997
225,9,<,9,Tennessee,SEC,4-1,1126.0,,Week 8Oct 13[9],1997
226,10,<,10,Washington,Pac-10,4-1,1121.0,,Week 8Oct 13[9],1997
227,11,<,7,Ohio State,Big Ten,5-1,1113.0,,Week 8Oct 13[9],1997
228,12,<,11,Michigan State,Big Ten,5-0,1058.0,,Week 8Oct 13[9],1997
229,13,<,12,Washington State,Pac-10,5-0,958.0,DNP,Week 8Oct 13[9],1997
230,14,<,15,Texas A&M,Big 12,5-0,827.0,,Week 8Oct 13[9],1997
231,15,<,17,Iowa,Big Ten,4-1,703.0,,Week 8Oct 13[9],1997
232,16,<,20,Oklahoma State,Big 12,6-0,665.0,W 33-29 H Colorado,Week 8Oct 13[9],1997
233,17,<,18,UCLA,Pac-10,4-2,637.0,,Week 8Oct 13[9],1997
234,18,<,19,Air Force,WAC,7-0,516.0,,Week 8Oct 13[9],1997
235,19,<,13,Georgia,SEC,4-1,446.0,,Week 8Oct 13[9],1997
236,20,<,22,Kansas State,Big 12,4-1,388.0,,Week 8Oct 13[9],1997
237,21,<,25,Georgia Tech,ACC,4-1,281.0,,Week 8Oct 13[9],1997
238,22,<,23,Virginia Tech,Big East,5-1,274.0,,Week 8Oct 13[9],1997
239,23,<,NR,West Virginia,Big East,5-1,182.0,,Week 8Oct 13[9],1997
240,24,<,NR,Wisconsin,Big Ten,6-1,134.0,,Week 8Oct 13[9],1997
241,25,<,16,Stanford,Pac-10,4-2,119.0,,Week 8Oct 13[9],1997
242,NR,<,21,BYU,WAC,,0.0,,Week 8Oct 13[9],1997
243,NR,<,24,Colorado,Big 12,,0.0,,Week 8Oct 13[9],1997
244,1,<,2,Nebraska (33),Big 12,6-0,1698.0,W 29-0 H Texas Tech,Week 9Oct 20[10],1997
245,2,<,1,Penn State (26),Big Ten,6-0,1668.0,W 16-15 H Minnesota,Week 9Oct 20[10],1997
246,3,<,3,Florida State (9),ACC,6-0,1629.0,,Week 9Oct 20[10],1997
247,4,<,4,North Carolina (2),ACC,7-0,1524.0,,Week 9Oct 20[10],1997
248,5,<,5,Michigan,Big Ten,6-0,1494.0,,Week 9Oct 20[10],1997
249,6,<,7,Florida,SEC,6-1,1401.0,,Week 9Oct 20[10],1997
250,7,<,10,Washington,Pac-10,5-1,1264.0,,Week 9Oct 20[10],1997
251,8,<,9,Tennessee,SEC,5-1,1253.0,,Week 9Oct 20[10],1997
252,9,<,11,Ohio State,Big Ten,6-1,1222.0,,Week 9Oct 20[10],1997
253,10,<,13,Washington State,Pac-10,6-0,1155.0,W 63-37 H California,Week 9Oct 20[10],1997
254,11,<,6,Auburn,SEC,6-1,1048.0,,Week 9Oct 20[10],1997
255,12,<,16,Oklahoma State,Big 12,6-0,883.0,DNP,Week 9Oct 20[10],1997
256,13,<,17,UCLA,Pac-10,5-2,868.0,,Week 9Oct 20[10],1997
257,14,<,20,Kansas State,Big 12,5-1,806.0,,Week 9Oct 20[10],1997
258,15,<,12,Michigan State,Big Ten,5-1,666.0,,Week 9Oct 20[10],1997
259,16,<,19,Georgia,SEC,5-1,664.0,,Week 9Oct 20[10],1997
260,17,<,8,LSU,SEC,5-2,642.0,,Week 9Oct 20[10],1997
261,18,<,15,Iowa,Big Ten,4-2,561.0,,Week 9Oct 20[10],1997
262,19,<,22,Virginia Tech,Big East,5-1,415.0,,Week 9Oct 20[10],1997
263,20,<,14,Texas A&M,Big 12,5-1,376.0,,Week 9Oct 20[10],1997
264,21,<,23,West Virginia,Big East,5-1,366.0,,Week 9Oct 20[10],1997
265,22,<,NR,Purdue,Big Ten,5-1,304.0,,Week 9Oct 20[10],1997
266,23,<,NR,Arizona State,Pac-10,5-2,290.0,,Week 9Oct 20[10],1997
267,24,<,NR,Toledo,MAC,6-0,134.0,W 41-14 H Northern Illinois,Week 9Oct 20[10],1997
268,25,<,NR,Mississippi,SEC,4-2,114.0,,Week 9Oct 20[10],1997
269,NR,<,18,Air Force,WAC,,0.0,,Week 9Oct 20[10],1997
270,NR,<,21,Georgia Tech,ACC,,0.0,,Week 9Oct 20[10],1997
271,NR,<,24,Wisconsin,Big Ten,,0.0,,Week 9Oct 20[10],1997
272,NR,<,25,Stanford,Pac-10,,0.0,,Week 9Oct 20[10],1997
273,1,<,1,Nebraska (35),Big 12,7-0,1704.0,W 35-0 A Kansas,Week 10Oct 27[11],1997
274,2,<,2,Penn State (25),Big Ten,6-0,1665.0,,Week 10Oct 27[11],1997
275,3,<,3,Florida State (8),ACC,7-0,1629.0,,Week 10Oct 27[11],1997
276,4,<,5,Michigan,Big Ten,7-0,1514.0,,Week 10Oct 27[11],1997
277,5,<,4,North Carolina (2),ACC,7-0,1507.0,,Week 10Oct 27[11],1997
278,6,<,6,Florida,SEC,6-1,1400.0,,Week 10Oct 27[11],1997
279,7,<,7,Washington,Pac-10,6-1,1281.0,,Week 10Oct 27[11],1997
280,8,<,8,Tennessee,SEC,5-1,1245.0,,Week 10Oct 27[11],1997
281,9,<,9,Ohio State,Big Ten,7-1,1233.0,,Week 10Oct 27[11],1997
282,10,<,10,Washington State,Pac-10,7-0,1143.0,W 35-34 H Arizona,Week 10Oct 27[11],1997
283,11,<,11,Auburn,SEC,7-1,1049.0,,Week 10Oct 27[11],1997
284,12,<,13,UCLA,Pac-10,6-2,942.0,,Week 10Oct 27[11],1997
285,13,<,14,Kansas State,Big 12,6-1,894.0,,Week 10Oct 27[11],1997
286,14,<,16,Georgia,SEC,6-1,789.0,,Week 10Oct 27[11],1997
287,15,<,18,Iowa,Big Ten,5-2,727.0,,Week 10Oct 27[11],1997
288,16,<,17,LSU,SEC,5-2,714.0,,Week 10Oct 27[11],1997
289,17,<,21,West Virginia,Big East,6-1,579.0,,Week 10Oct 27[11],1997
290,18,<,22,Purdue,Big Ten,6-1,522.0,,Week 10Oct 27[11],1997
291,19,<,12,Oklahoma State,Big 12,6-1,463.0,L 51-50 H Missouri,Week 10Oct 27[11],1997
292,20,<,23,Arizona State,Pac-10,5-2,444.0,,Week 10Oct 27[11],1997
293,21,<,15,Michigan State,Big Ten,5-2,405.0,,Week 10Oct 27[11],1997
294,22,<,24,Toledo,MAC,7-0,290.0,W 35-20 A Bowling Green,Week 10Oct 27[11],1997
295,23,<,19,Virginia Tech,Big East,5-2,124.0,,Week 10Oct 27[11],1997
296,24,<,NR,Southern Miss,CUSA,5-2,64.0,W 34-13 H Tulane,Week 10Oct 27[11],1997
297,25,<,20,Texas A&M,Big 12,5-2,55.0,,Week 10Oct 27[11],1997
298,NR,<,25,Mississippi,SEC,,0.0,,Week 10Oct 27[11],1997
299,1,<,1,Nebraska (46),Big 12,8-0,1719.0,W 69-7 H Oklahoma,Week 11Nov 3[12],1997
300,2,<,2,Penn State (16),Big Ten,7-0,1643.0,W 30-27 A Northwestern,Week 11Nov 3[12],1997
301,3,<,3,Florida State (5),ACC,8-0,1627.0,W 48-35 H NC State,Week 11Nov 3[12],1997
302,4,<,4,Michigan (1),Big Ten,8-0,1561.0,W 24-3 H Minnesota,Week 11Nov 3[12],1997
303,5,<,5,North Carolina (2),ACC,8-0,1481.0,DNP,Week 11Nov 3[12],1997
304,6,<,7,Washington,Pac-10,7-1,1362.0,W 27-0 H USC,Week 11Nov 3[12],1997
305,7,<,9,Ohio State,Big Ten,8-1,1324.0,W 37-13 A #21 Michigan State,Week 11Nov 3[12],1997
306,8,<,8,Tennessee,SEC,6-1,1312.0,W 22-7 H South Carolina,Week 11Nov 3[12],1997
