,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
76,NR,<,15,Miami (FL),Ind,,0,,Week 2Sep 29[3],1958
77,NR,<,17,Kentucky,SEC,,0,,Week 2Sep 29[3],1958
78,NR,<,18,Florida,SEC,,0,,Week 2Sep 29[3],1958
79,NR,<,18,South Carolina,ACC,,0,,Week 2Sep 29[3],1958
80,1,<,2,Auburn (43),SEC,2-0,813,W 30-8 H Chattanooga,Week 3Oct 6[4],1958
81,2,<,1,Oklahoma (24),Big 8,2-0,714,W 6-0 H Oregon,Week 3Oct 6[4],1958
82,3,<,5,Army (7),Ind,2-0,678,,Week 3Oct 6[4],1958
83,4,<,7,Notre Dame (7),Ind,2-0,654,,Week 3Oct 6[4],1958
84,5,<,3,Ohio State (6),Big Ten,2-0,589,,Week 3Oct 6[4],1958
85,6,<,9,Wisconsin (6),Big Ten,2-0,456,,Week 3Oct 6[4],1958
86,7,<,6,Mississippi (1),SEC,3-0,357,,Week 3Oct 6[4],1958
87,8,<,10,Clemson (4),ACC,3-0,301,,Week 3Oct 6[4],1958
88,9,<,4,Michigan State (1),Big Ten,1-0-1,248,,Week 3Oct 6[4],1958
89,10,<,12,Pittsburgh (2),Ind,3-0,214,,Week 3Oct 6[4],1958
90,11,<,13,LSU,SEC,3-0,101,,Week 3Oct 6[4],1958
91,12,<,15,Navy,Ind,2-0,94,,Week 3Oct 6[4],1958
92,13,<,14,Purdue,Big Ten,2-0,93,,Week 3Oct 6[4],1958
93,14,<,16,Michigan (1),Big Ten,1-0-1,81,,Week 3Oct 6[4],1958
94,15,<,NR,Oregon,PCC,1-1,68,,Week 3Oct 6[4],1958
95,16,<,17,Texas,Southwest,3-0,63,,Week 3Oct 6[4],1958
96,17,<,8,Iowa,Big Ten,1-0-1,32,,Week 3Oct 6[4],1958
97,18,<,17,SMU (1),Southwest,0-2,23,,Week 3Oct 6[4],1958
98,19,<,19,Houston,MVC,2-0,22,,Week 3Oct 6[4],1958
99,19,<,NR,Colorado,Big 7,2-0,22,,Week 3Oct 6[4],1958
100,NR,<,11,Mississippi State,SEC,,0,,Week 3Oct 6[4],1958
101,NR,<,20,Vanderbilt,SEC,,0,,Week 3Oct 6[4],1958
102,1,<,3,Army (77),Ind,3-0,1611,W 14-2 A #4 Notre Dame,Week 4Oct 13[5],1958
103,2,<,1,Auburn (54),SEC,3-0,1434,W 8-0 A Kentucky,Week 4Oct 13[5],1958
104,3,<,5,Ohio State (9),Big Ten,3-0,1087,,Week 4Oct 13[5],1958
105,4,<,6,Wisconsin (16),Big Ten,3-0,1073,,Week 4Oct 13[5],1958
106,5,<,9,Michigan State (4),Big Ten,2-0-1,733,,Week 4Oct 13[5],1958
107,6,<,12,Navy (1),Ind,3-0,706,,Week 4Oct 13[5],1958
108,7,<,16,Texas (3),Southwest,4-0,702,,Week 4Oct 13[5],1958
109,8,<,7,Mississippi (2),SEC,4-0,652,,Week 4Oct 13[5],1958
110,9,<,11,LSU (2),SEC,4-0,456,,Week 4Oct 13[5],1958
111,10,<,8,Clemson (7),ACC,4-0,404,,Week 4Oct 13[5],1958
112,11,<,2,Oklahoma,Big 8,3-1,348,L 15-14 N #16 Texas,Week 4Oct 13[5],1958
113,12,<,4,Notre Dame (1),Ind,2-1,234,,Week 4Oct 13[5],1958
114,13,<,17,Iowa (1),Big Ten,2-0-1,170,,Week 4Oct 13[5],1958
115,14,<,15,Oregon,PCC,2-1,81,,Week 4Oct 13[5],1958
116,15,<,19,Houston (1),MVC,3-0,38,,Week 4Oct 13[5],1958
117,16,<,18,SMU,Southwest,1-2,35,,Week 4Oct 13[5],1958
118,17,<,NR,Northwestern,Big Ten,3-0,29,,Week 4Oct 13[5],1958
119,18,<,NR,Florida,SEC,2-1,18,,Week 4Oct 13[5],1958
120,19,<,14,Michigan,Big Ten,1-1-1,12,,Week 4Oct 13[5],1958
121,20,<,NR,TCU,Southwest,3-1,11,W 26-0 H Texas Tech,Week 4Oct 13[5],1958
122,NR,<,10,Pittsburgh,Ind,,0,,Week 4Oct 13[5],1958
123,NR,<,13,Purdue,Big Ten,,0,,Week 4Oct 13[5],1958
124,NR,<,19,Colorado,Big 7,,0,,Week 4Oct 13[5],1958
125,1,<,1,Army (90),Ind,4-0,1446,W 35-6 H Virginia,Week 5Oct 20[6],1958
126,2,<,3,Ohio State (14),Big Ten,4-0,1188,,Week 5Oct 20[6],1958
127,3,<,9,LSU (22),SEC,5-0,963,,Week 5Oct 20[6],1958
128,4,<,7,Texas (2),Southwest,5-0,861,,Week 5Oct 20[6],1958
129,5,<,2,Auburn (5),SEC,3-0-1,706,,Week 5Oct 20[6],1958
130,6,<,8,Mississippi (4),SEC,5-0,693,,Week 5Oct 20[6],1958
131,7,<,13,Iowa (13),Big Ten,3-0-1,632,,Week 5Oct 20[6],1958
132,8,<,17,Northwestern (3),Big Ten,4-0,618,,Week 5Oct 20[6],1958
133,9,<,11,Oklahoma (1),Big 8,4-1,441,W 43-0 A Kansas,Week 5Oct 20[6],1958
134,10,<,10,Clemson (5),ACC,4-0,371,,Week 5Oct 20[6],1958
135,11,<,12,Notre Dame,Ind,3-1,183,,Week 5Oct 20[6],1958
136,12,<,NR,Colorado (1),Big 7,4-0,157,,Week 5Oct 20[6],1958
137,13,<,4,Wisconsin,Big Ten,3-1,131,,Week 5Oct 20[6],1958
138,14,<,NR,Air Force,Ind,3-0-1,122,,Week 5Oct 20[6],1958
139,15,<,NR,Purdue,Big Ten,3-1,62,,Week 5Oct 20[6],1958
140,16,<,20,TCU,Southwest,4-1,37,W 24-8 A Texas A&M,Week 5Oct 20[6],1958
141,17,<,NR,Georgia Tech,SEC,3-1-1,35,,Week 5Oct 20[6],1958
142,18,<,6,Navy,Ind,3-1,31,,Week 5Oct 20[6],1958
143,19,<,NR,Mississippi State,SEC,3-1,30,,Week 5Oct 20[6],1958
144,20,<,5,Michigan State,Big Ten,2-1-1,24,,Week 5Oct 20[6],1958
145,NR,<,14,Oregon,PCC,,0,,Week 5Oct 20[6],1958
146,NR,<,15,Houston,MVC,,0,,Week 5Oct 20[6],1958
147,NR,<,16,SMU,Southwest,,0,,Week 5Oct 20[6],1958
148,NR,<,18,Florida,SEC,,0,,Week 5Oct 20[6],1958
149,NR,<,19,Michigan,Big Ten,,0,,Week 5Oct 20[6],1958
150,1,<,3,LSU (54),SEC,6-0,1194,W 10-7 H Florida,Week 6Oct 27[7],1958
151,2,<,7,Iowa (33),Big Ten,4-0-1,1055,,Week 6Oct 27[7],1958
152,3,<,1,Army (20),Ind,4-0-1,980,T 14-14 A Pittsburgh,Week 6Oct 27[7],1958
153,4,<,5,Auburn (23),SEC,4-0-1,951,,Week 6Oct 27[7],1958
154,5,<,2,Ohio State (9),Big Ten,4-0-1,925,,Week 6Oct 27[7],1958
155,6,<,6,Mississippi (7),SEC,6-0,790,,Week 6Oct 27[7],1958
156,7,<,9,Oklahoma (5),Big 8,5-1,616,W 40-6 H Kansas State,Week 6Oct 27[7],1958
157,8,<,13,Wisconsin,Big Ten,3-1-1,383,,Week 6Oct 27[7],1958
158,9,<,12,Colorado (2),Big 7,5-0,338,,Week 6Oct 27[7],1958
159,10,<,15,Purdue,Big Ten,4-1,292,,Week 6Oct 27[7],1958
160,11,<,8,Northwestern,Big Ten,4-1,178,,Week 6Oct 27[7],1958
161,12,<,NR,Pittsburgh,Ind,4-1-1,144,,Week 6Oct 27[7],1958
162,13,<,14,Air Force,Ind,4-0-1,136,,Week 6Oct 27[7],1958
163,14,<,NR,Rice,Southwest,4-2,118,,Week 6Oct 27[7],1958
164,15,<,18,Navy,Ind,4-1,74,,Week 6Oct 27[7],1958
165,16,<,4,Texas,Southwest,5-1,55,,Week 6Oct 27[7],1958
166,17,<,NR,North Carolina (1),ACC,5-2,52,,Week 6Oct 27[7],1958
167,18,<,16,TCU,Southwest,4-1,50,DNP,Week 6Oct 27[7],1958
168,19,<,10,Clemson,ACC,4-1,26,,Week 6Oct 27[7],1958
169,20,<,NR,Rutgers (1),MID3,5-0,23,,Week 6Oct 27[7],1958
170,NR,<,11,Notre Dame,Ind,,0,,Week 6Oct 27[7],1958
171,NR,<,17,Georgia Tech,SEC,,0,,Week 6Oct 27[7],1958
172,NR,<,19,Mississippi State,SEC,,0,,Week 6Oct 27[7],1958
173,NR,<,20,Michigan State,Big Ten,,0,,Week 6Oct 27[7],1958
174,1,<,1,LSU (82),SEC,7-0,1443,W 14-0 H #6 Mississippi,Week 7Nov 3[8],1958
175,2,<,2,Iowa (54),Big Ten,5-0-1,1379,,Week 7Nov 3[8],1958
176,3,<,3,Army (7),Ind,5-0-1,1105,,Week 7Nov 3[8],1958
177,4,<,11,Northwestern,Big Ten,5-1,815,,Week 7Nov 3[8],1958
178,5,<,4,Auburn (7),SEC,5-0-1,812,,Week 7Nov 3[8],1958
179,6,<,7,Oklahoma (8),Big 8,5-1,733,W 23-7 A #9 Colorado,Week 7Nov 3[8],1958
180,7,<,8,Wisconsin,Big Ten,4-1-1,584,,Week 7Nov 3[8],1958
181,8,<,10,Purdue,Big Ten,5-1,465,,Week 7Nov 3[8],1958
182,9,<,6,Mississippi,SEC,6-1,279,,Week 7Nov 3[8],1958
183,10,<,13,Air Force,Ind,5-0-1,228,,Week 7Nov 3[8],1958
184,11,<,18,TCU,Southwest,5-1,209,W 22-0 H Baylor,Week 7Nov 3[8],1958
185,12,<,NR,Syracuse (3),Ind,5-1,125,,Week 7Nov 3[8],1958
186,13,<,14,Rice,Southwest,4-2,116,,Week 7Nov 3[8],1958
187,14,<,NR,Notre Dame,Ind,4-2,114,,Week 7Nov 3[8],1958
188,15,<,17,North Carolina (1),ACC,5-2,108,,Week 7Nov 3[8],1958
189,16,<,5,Ohio State (1),Big Ten,4-1-1,103,,Week 7Nov 3[8],1958
190,17,<,19,Clemson,ACC,5-1,69,,Week 7Nov 3[8],1958
191,18,<,20,Rutgers (1),MID3,6-0,45,,Week 7Nov 3[8],1958
192,19,<,NR,Florida,SEC,2-3-1,39,,Week 7Nov 3[8],1958
193,20,<,NR,SMU,Southwest,3-3,36,,Week 7Nov 3[8],1958
194,NR,<,9,Colorado,Big 7,,0,,Week 7Nov 3[8],1958
195,NR,<,12,Pittsburgh,Ind,,0,,Week 7Nov 3[8],1958
196,NR,<,15,Navy,Ind,,0,,Week 7Nov 3[8],1958
197,NR,<,16,Texas,Southwest,,0,,Week 7Nov 3[8],1958
198,1,<,1,LSU (95),SEC,8-0,1532,W 50-18 H Duke,Week 8Nov 10[9],1958
199,2,<,2,Iowa (52),Big Ten,6-0-1,1441,,Week 8Nov 10[9],1958
200,3,<,3,Army,Ind,6-0-1,999,,Week 8Nov 10[9],1958
201,4,<,5,Auburn (6),SEC,6-0-1,976,,Week 8Nov 10[9],1958
202,5,<,7,Wisconsin,Big Ten,5-1-1,786,,Week 8Nov 10[9],1958
203,6,<,6,Oklahoma (3),Big 8,6-1,783,W 20-0 A Iowa State,Week 8Nov 10[9],1958
204,7,<,9,Mississippi (2),SEC,7-1,535,,Week 8Nov 10[9],1958
205,8,<,8,Purdue,Big Ten,5-1-1,289,,Week 8Nov 10[9],1958
206,9,<,11,TCU,Southwest,6-1,287,W 36-8 H Marquette,Week 8Nov 10[9],1958
207,10,<,10,Air Force,Ind,6-0-1,249,,Week 8Nov 10[9],1958
208,11,<,15,North Carolina (2),ACC,6-2,218,,Week 8Nov 10[9],1958
209,12,<,12,Syracuse,Ind,6-1,179,,Week 8Nov 10[9],1958
210,13,<,4,Northwestern,Big Ten,5-2,166,,Week 8Nov 10[9],1958
211,14,<,NR,Pittsburgh,Ind,5-2-1,152,,Week 8Nov 10[9],1958
212,15,<,20,SMU,Southwest,4-3,67,,Week 8Nov 10[9],1958
213,16,<,16,Ohio State,Big Ten,4-1-2,59,,Week 8Nov 10[9],1958
214,17,<,13,Rice,Southwest,4-3,43,,Week 8Nov 10[9],1958
215,18,<,19,Florida,SEC,3-3-1,37,,Week 8Nov 10[9],1958
216,19,<,18,Rutgers (1),MID3,7-0,35,,Week 8Nov 10[9],1958
217,20,<,NR,Georgia Tech,SEC,5-2-1,19,,Week 8Nov 10[9],1958
218,NR,<,14,Notre Dame,Ind,,0,,Week 8Nov 10[9],1958
219,NR,<,17,Clemson,ACC,,0,,Week 8Nov 10[9],1958
220,1,<,1,LSU (114),SEC,9-0,1640,W 7-6 A Mississippi State,Week 9Nov 17[10],1958
221,2,<,4,Auburn (21),SEC,7-0-1,1218,,Week 9Nov 17[10],1958
222,3,<,3,Army (12),Ind,7-0-1,1162,,Week 9Nov 17[10],1958
223,4,<,6,Oklahoma (22),Big 8,7-1,1146,W 39-0 H Missouri,Week 9Nov 17[10],1958
224,5,<,5,Wisconsin,Big Ten,6-1-1,872,,Week 9Nov 17[10],1958
225,6,<,2,Iowa (4),Big Ten,6-1-1,812,,Week 9Nov 17[10],1958
226,7,<,9,TCU,Southwest,7-1,647,W 22-8 H Texas,Week 9Nov 17[10],1958
227,8,<,8,Purdue (8),Big Ten,6-1-1,630,,Week 9Nov 17[10],1958
228,9,<,10,Air Force,Ind,7-0-1,498,,Week 9Nov 17[10],1958
229,10,<,12,Syracuse,Ind,7-1,460,,Week 9Nov 17[10],1958
230,11,<,16,Ohio State (6),Big Ten,5-1-2,426,,Week 9Nov 17[10],1958
231,12,<,18,Florida,SEC,4-3-1,208,,Week 9Nov 17[10],1958
232,13,<,7,Mississippi,SEC,7-2,197,,Week 9Nov 17[10],1958
233,14,<,NR,Vanderbilt,SEC,5-1-3,164,W 12-0 H Tulane,Week 9Nov 17[10],1958
234,15,<,NR,Notre Dame,Ind,5-3,157,,Week 9Nov 17[10],1958
235,16,<,NR,Clemson,ACC,6-2,152,,Week 9Nov 17[10],1958
236,17,<,11,North Carolina (1),ACC,6-3,128,,Week 9Nov 17[10],1958
237,18,<,NR,Mississippi State,SEC,3-5,97,,Week 9Nov 17[10],1958
238,19,<,NR,California,PCC,6-3,85,,Week 9Nov 17[10],1958
239,20,<,13,Northwestern,Big Ten,5-3,76,,Week 9Nov 17[10],1958
240,NR,<,14,Pittsburgh,Ind,,0,,Week 9Nov 17[10],1958
241,NR,<,15,SMU,Southwest,,0,,Week 9Nov 17[10],1958
242,NR,<,17,Rice,Southwest,,0,,Week 9Nov 17[10],1958
243,NR,<,19,Rutgers,MID3,,0,,Week 9Nov 17[10],1958
244,NR,<,20,Georgia Tech,SEC,,0,,Week 9Nov 17[10],1958
245,1,<,1,LSU (115),SEC,10-0,1445,W 62-0 A Tulane,Week 10Nov 24[11],1958
246,2,<,2,Auburn (5),SEC,8-0-1,1083,,Week 10Nov 24[11],1958
247,3,<,4,Oklahoma (9),Big 8,8-1,1007,W 40-7 H Nebraska,Week 10Nov 24[11],1958
248,4,<,6,Iowa (16),Big Ten,7-1-1,982,,Week 10Nov 24[11],1958
249,5,<,3,Army (1),Ind,7-0-1,941,,Week 10Nov 24[11],1958
250,6,<,5,Wisconsin (3),Big Ten,7-1-1,736,,Week 10Nov 24[11],1958
251,7,<,7,TCU,Southwest,8-1,722,W 22-10 A Rice,Week 10Nov 24[11],1958
252,8,<,9,Air Force (1),Ind,8-0-1,512,,Week 10Nov 24[11],1958
253,9,<,11,Ohio State (4),Big Ten,6-1-2,360,,Week 10Nov 24[11],1958
254,10,<,10,Syracuse (1),Ind,8-1,318,,Week 10Nov 24[11],1958
255,11,<,8,Purdue,Big Ten,6-1-2,254,,Week 10Nov 24[11],1958
256,12,<,16,Clemson (1),ACC,7-2,242,,Week 10Nov 24[11],1958
257,13,<,13,Mississippi,SEC,7-2,177,,Week 10Nov 24[11],1958
258,14,<,12,Florida,SEC,5-3-1,174,,Week 10Nov 24[11],1958
259,15,<,14,Vanderbilt,SEC,5-1-3,169,DNP,Week 10Nov 24[11],1958
260,16,<,NR,South Carolina,ACC,5-3,126,W 12-7 H NC State,Week 10Nov 24[11],1958
261,17,<,19,California,PCC,7-3,103,,Week 10Nov 24[11],1958
262,18,<,15,Notre Dame,Ind,5-4,95,,Week 10Nov 24[11],1958
263,19,<,NR,Pittsburgh,Ind,5-3-1,91,,Week 10Nov 24[11],1958
264,20,<,NR,Rutgers,MID3,8-0,83,,Week 10Nov 24[11],1958
265,NR,<,17,North Carolina,ACC,,0,,Week 10Nov 24[11],1958
266,NR,<,18,Mississippi State,SEC,,0,,Week 10Nov 24[11],1958
267,NR,<,20,Northwestern,Big Ten,,0,,Week 10Nov 24[11],1958
268,1,<,1,LSU (130),SEC,10-0,1904,DNP,Week 11 (Final)Dec 1[12],1958
269,2,<,4,Iowa (17),Big Ten,7-1-1,1459,,Week 11 (Final)Dec 1[12],1958
270,3,<,5,Army (13),Ind,8-0-1,1429,,Week 11 (Final)Dec 1[12],1958
271,4,<,2,Auburn (9),SEC,9-0-1,1396,,Week 11 (Final)Dec 1[12],1958
272,5,<,3,Oklahoma (10),Big 8,9-1,1200,W 7-0 A Oklahoma State,Week 11 (Final)Dec 1[12],1958
273,6,<,8,Air Force (2),Ind,9-0-1,800,,Week 11 (Final)Dec 1[12],1958
274,7,<,6,Wisconsin (13),Big Ten,7-1-1,797,,Week 11 (Final)Dec 1[12],1958
275,8,<,9,Ohio State (3),Big Ten,6-1-2,571,,Week 11 (Final)Dec 1[12],1958
276,9,<,10,Syracuse (1),Ind,8-1,340,,Week 11 (Final)Dec 1[12],1958
277,10,<,7,TCU,Southwest,8-2,311,L 20-13 A SMU,Week 11 (Final)Dec 1[12],1958
278,11,<,13,Mississippi (2),SEC,8-2,303,,Week 11 (Final)Dec 1[12],1958
279,12,<,12,Clemson (1),ACC,8-2,246,,Week 11 (Final)Dec 1[12],1958
280,13,<,11,Purdue,Big Ten,6-1-2,196,,Week 11 (Final)Dec 1[12],1958
281,14,<,14,Florida,SEC,6-3-1,134,,Week 11 (Final)Dec 1[12],1958
282,15,<,16,South Carolina,ACC,6-3,101,W 24-7 H Wake Forest,Week 11 (Final)Dec 1[12],1958
283,16,<,17,California,PCC,7-3,78,,Week 11 (Final)Dec 1[12],1958
284,17,<,18,Notre Dame (1),Ind,6-4,61,,Week 11 (Final)Dec 1[12],1958
285,18,<,NR,SMU,Southwest,6-4,52,,Week 11 (Final)Dec 1[12],1958
286,19,<,NR,Oklahoma State,Ind,7-3,49,L 7-0 H Oklahoma,Week 11 (Final)Dec 1[12],1958
287,20,<,20,Rutgers (1),MID3,8-1,46,,Week 11 (Final)Dec 1[12],1958
288,NR,<,15,Vanderbilt,SEC,,0,,Week 11 (Final)Dec 1[12],1958
289,NR,<,19,Pittsburgh,Ind,,0,,Week 11 (Final)Dec 1[12],1958
