,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
34,11,<,12,Michigan State,Big Ten,0-0,280,DNP,Week 1Sep 8[2],1975
35,12,<,11,Texas,Southwest,0-0,257,DNP,Week 1Sep 8[2],1975
36,13,<,2,Alabama,SEC,0-1,196,,Week 1Sep 8[2],1975
37,14,<,17,Maryland,ACC,1-0,125,,Week 1Sep 8[2],1975
38,15,<,13,NC State,ACC,1-0,124,,Week 1Sep 8[2],1975
39,16,<,14,UCLA,Pac-8,0-0,85,DNP,Week 1Sep 8[2],1975
40,17,<,16,Arizona,WAC,0-0,71,DNP,Week 1Sep 8[2],1975
41,18,<,NR,Pittsburgh,Ind,1-0,63,,Week 1Sep 8[2],1975
42,19,<,15,Florida,SEC,0-0,59,DNP,Week 1Sep 8[2],1975
43,20,<,18,Tennessee,SEC,0-0,50,DNP,Week 1Sep 8[2],1975
44,NR,<,19,Arkansas,Southwest,,0,,Week 1Sep 8[2],1975
45,NR,<,20,Stanford,Pac-8,,0,,Week 1Sep 8[2],1975
46,1,<,1,Oklahoma (53),Big 8,1-0,1138,W 62-7 H Oregon,Week 2Sep 15[3],1975
47,2,<,2,Michigan (2),Big Ten,1-0,931,,Week 2Sep 15[3],1975
48,3,<,3,Ohio State (2),Big Ten,1-0,922,,Week 2Sep 15[3],1975
49,4,<,4,USC,Pac-8,1-0,685,,Week 2Sep 15[3],1975
50,5,<,5,Missouri,Big 8,1-0,632,,Week 2Sep 15[3],1975
51,6,<,6,Nebraska,Big 8,1-0,478,,Week 2Sep 15[3],1975
52,7,<,10,Penn State,Ind,2-0,433,,Week 2Sep 15[3],1975
53,8,<,12,Texas,Southwest,1-0,427,,Week 2Sep 15[3],1975
54,9,<,9,Notre Dame,Ind,1-0,392,,Week 2Sep 15[3],1975
55,10,<,20,Tennessee,SEC,1-0,310,,Week 2Sep 15[3],1975
56,11,<,8,Texas A&M,Southwest,1-0,272,,Week 2Sep 15[3],1975
57,12,<,16,UCLA,Pac-8,1-0,217,,Week 2Sep 15[3],1975
58,13,<,19,Florida,SEC,1-0,205,,Week 2Sep 15[3],1975
59,14,<,13,Alabama,SEC,0-1,109,,Week 2Sep 15[3],1975
60,15,<,18,Pittsburgh,Ind,1-0,71,,Week 2Sep 15[3],1975
61,16,<,NR,Arkansas,Southwest,1-0,64,,Week 2Sep 15[3],1975
62,17,<,17,Arizona,WAC,0-0,56,DNP,Week 2Sep 15[3],1975
63,18,<,NR,Arizona State,WAC,1-0,51,,Week 2Sep 15[3],1975
64,19,<,NR,Miami (OH),MAC,1-0,42,,Week 2Sep 15[3],1975
65,20,<,NR,West Virginia,Ind,1-0,29,,Week 2Sep 15[3],1975
66,NR,<,7,Auburn,SEC,,0,L 31-20 H Memphis,Week 2Sep 15[3],1975
67,NR,<,11,Michigan State,Big Ten,,0,,Week 2Sep 15[3],1975
68,NR,<,14,Maryland,ACC,,0,,Week 2Sep 15[3],1975
69,NR,<,15,NC State,ACC,,0,,Week 2Sep 15[3],1975
70,1,<,1,Oklahoma (56),Big 8,2-0,1192,W 46-10 H #15 Pittsburgh,Week 3Sep 22[4],1975
71,2,<,3,Ohio State (3),Big Ten,2-0,1031,,Week 3Sep 22[4],1975
72,3,<,4,USC (1),Pac-8,2-0,954,,Week 3Sep 22[4],1975
73,4,<,6,Nebraska,Big 8,2-0,700,,Week 3Sep 22[4],1975
74,5,<,5,Missouri,Big 8,2-0,697,,Week 3Sep 22[4],1975
75,6,<,8,Texas,Southwest,2-0,530,,Week 3Sep 22[4],1975
76,7,<,9,Notre Dame,Ind,2-0,500,,Week 3Sep 22[4],1975
77,8,<,11,Texas A&M,Southwest,2-0,472,,Week 3Sep 22[4],1975
78,9,<,2,Michigan,Big Ten,1-0-1,457,,Week 3Sep 22[4],1975
79,10,<,12,UCLA,Pac-8,2-0,441,,Week 3Sep 22[4],1975
80,11,<,14,Alabama,SEC,1-1,284,,Week 3Sep 22[4],1975
81,12,<,7,Penn State,Ind,2-1,278,,Week 3Sep 22[4],1975
82,13,<,18,Arizona State,WAC,2-0,115,,Week 3Sep 22[4],1975
83,14,<,20,West Virginia,Ind,2-0,99,,Week 3Sep 22[4],1975
84,15,<,17,Arizona,WAC,1-0,79,W 16-0 H Pacific,Week 3Sep 22[4],1975
85,16,<,10,Tennessee,SEC,1-1,60,,Week 3Sep 22[4],1975
86,17,<,NR,Oklahoma State,Big 8,2-0,41,W 20-13 H Arkansas,Week 3Sep 22[4],1975
87,18,<,NR,Stanford,Pac-8,0-1-1,24,,Week 3Sep 22[4],1975
88,19,<,13,Florida,SEC,1-1,19,,Week 3Sep 22[4],1975
89,20,<,NR,Maryland,ACC,2-1,18,,Week 3Sep 22[4],1975
90,NR,<,15,Pittsburgh,Ind,,0,,Week 3Sep 22[4],1975
91,NR,<,16,Arkansas,Southwest,,0,,Week 3Sep 22[4],1975
92,NR,<,19,Miami (OH),MAC,,0,,Week 3Sep 22[4],1975
93,1,<,1,Oklahoma (30),Big 8,3-0,1086,W 20-17 A Miami (FL),Week 4Sep 29[5],1975
94,2,<,2,Ohio State (26),Big Ten,3-0,1065,,Week 4Sep 29[5],1975
95,3,<,3,USC (1),Pac-8,3-0,878,,Week 4Sep 29[5],1975
96,4,<,4,Nebraska,Big 8,3-0,715,,Week 4Sep 29[5],1975
97,5,<,5,Missouri,Big 8,3-0,650,,Week 4Sep 29[5],1975
98,6,<,8,Texas A&M (1),Southwest,3-0,593,,Week 4Sep 29[5],1975
99,7,<,6,Texas,Southwest,3-0,565,,Week 4Sep 29[5],1975
100,8,<,7,Notre Dame,Ind,3-0,529,,Week 4Sep 29[5],1975
101,9,<,11,Alabama,SEC,2-1,328,,Week 4Sep 29[5],1975
102,10,<,12,Penn State,Ind,3-1,296,,Week 4Sep 29[5],1975
103,11,<,14,West Virginia,Ind,3-0,207,,Week 4Sep 29[5],1975
104,12,<,9,Michigan,Big Ten,1-0-2,194,,Week 4Sep 29[5],1975
105,13,<,10,UCLA,Pac-8,2-0-1,146,,Week 4Sep 29[5],1975
106,14,<,13,Arizona State,WAC,3-0,145,,Week 4Sep 29[5],1975
107,15,<,17,Oklahoma State,Big 8,3-0,116,W 61-7 H North Texas,Week 4Sep 29[5],1975
108,16,<,16,Tennessee,SEC,2-1,86,,Week 4Sep 29[5],1975
109,17,<,15,Arizona,WAC,2-0,56,W 14-0 A Wyoming,Week 4Sep 29[5],1975
110,18,<,NR,Baylor,Southwest,1-0-2,49,,Week 4Sep 29[5],1975
111,19,<,NR,Colorado,Big 8,3-0,47,,Week 4Sep 29[5],1975
112,20,<,19,Florida,SEC,2-1,38,,Week 4Sep 29[5],1975
113,NR,<,18,Stanford,Pac-8,,0,,Week 4Sep 29[5],1975
114,NR,<,20,Maryland,ACC,,0,,Week 4Sep 29[5],1975
115,1,<,2,Ohio State (47),Big Ten,4-0,1178,W 41-20 A #13 UCLA,Week 5Oct 6[6],1975
116,2,<,1,Oklahoma (14),Big 8,4-0,1072,W 21-20 H #19 Colorado,Week 5Oct 6[6],1975
117,3,<,3,USC (1),Pac-8,4-0,975,,Week 5Oct 6[6],1975
118,4,<,4,Nebraska,Big 8,4-0,858,,Week 5Oct 6[6],1975
119,5,<,7,Texas,Southwest,4-0,722,,Week 5Oct 6[6],1975
120,6,<,6,Texas A&M,Southwest,4-0,657,,Week 5Oct 6[6],1975
121,7,<,9,Alabama,SEC,3-1,451,,Week 5Oct 6[6],1975
122,8,<,12,Michigan,Big Ten,2-0-2,444,,Week 5Oct 6[6],1975
123,9,<,10,Penn State,Ind,4-1,383,,Week 5Oct 6[6],1975
124,10,<,11,West Virginia,Ind,4-0,321,,Week 5Oct 6[6],1975
125,11,<,14,Arizona State,WAC,4-0,179,,Week 5Oct 6[6],1975
126,12,<,5,Missouri,Big 8,3-1,175,,Week 5Oct 6[6],1975
127,13,<,19,Colorado,Big 8,3-1,153,,Week 5Oct 6[6],1975
128,14,<,15,Oklahoma State,Big 8,4-0,144,W 17-16 H Texas Tech,Week 5Oct 6[6],1975
129,15,<,8,Notre Dame,Ind,3-1,141,,Week 5Oct 6[6],1975
130,15,<,NR,Michigan State,Big Ten,3-1,141,,Week 5Oct 6[6],1975
131,17,<,17,Arizona,WAC,3-0,116,W 41-6 H Northwestern,Week 5Oct 6[6],1975
132,18,<,20,Florida,SEC,3-1,98,,Week 5Oct 6[6],1975
133,19,<,16,Tennessee,SEC,2-1,66,,Week 5Oct 6[6],1975
134,20,<,NR,Miami (OH),MAC,3-1,17,,Week 5Oct 6[6],1975
135,NR,<,13,UCLA,Pac-8,,0,,Week 5Oct 6[6],1975
136,NR,<,18,Baylor,Southwest,,0,,Week 5Oct 6[6],1975
137,1,<,1,Ohio State (42),Big Ten,5-0,1066,W 49-0 H Iowa,Week 6Oct 13[7],1975
138,2,<,2,Oklahoma (12),Big 8,5-0,982,W 24-17 N #5 Texas,Week 6Oct 13[7],1975
139,3,<,3,USC (1),Pac-8,5-0,844,,Week 6Oct 13[7],1975
140,4,<,4,Nebraska,Big 8,5-0,762,,Week 6Oct 13[7],1975
141,5,<,6,Texas A&M,Southwest,5-0,649,,Week 6Oct 13[7],1975
142,6,<,7,Alabama,SEC,4-1,486,,Week 6Oct 13[7],1975
143,7,<,8,Michigan,Big Ten,3-0-2,449,,Week 6Oct 13[7],1975
144,8,<,5,Texas,Southwest,4-1,445,,Week 6Oct 13[7],1975
145,9,<,9,Penn State,Ind,5-1,434,W 39-0 H #10 West Virginia,Week 6Oct 13[7],1975
146,10,<,12,Missouri,Big 8,4-1,241,,Week 6Oct 13[7],1975
147,11,<,11,Arizona State,WAC,5-0,226,,Week 6Oct 13[7],1975
148,12,<,13,Colorado,Big 8,4-1,220,,Week 6Oct 13[7],1975
149,13,<,17,Arizona,WAC,4-0,134,W 36-0 A UTEP,Week 6Oct 13[7],1975
150,14,<,18,Florida,SEC,4-1,130,,Week 6Oct 13[7],1975
151,15,<,15,Notre Dame,Ind,4-1,117,,Week 6Oct 13[7],1975
152,16,<,19,Tennessee,SEC,3-1,61,,Week 6Oct 13[7],1975
153,17,<,15,Michigan State,Big Ten,3-2,33,,Week 6Oct 13[7],1975
154,18,<,NR,UCLA,Pac-8,3-1-1,26,,Week 6Oct 13[7],1975
155,19,<,NR,Maryland,ACC,4-1-1,22,,Week 6Oct 13[7],1975
156,20,<,NR,Arkansas,Southwest,4-1,15,,Week 6Oct 13[7],1975
157,NR,<,10,West Virginia,Ind,,0,L 39-0 A #9 Penn State,Week 6Oct 13[7],1975
158,NR,<,14,Oklahoma State,Big 8,4-1,0,L 41-14 A Missouri,Week 6Oct 13[7],1975
159,NR,<,20,Miami (OH),MAC,,0,,Week 6Oct 13[7],1975
160,1,<,1,Ohio State (51),Big Ten,6-0,1164,W 56-0 H Wisconsin,Week 7Oct 20[8],1975
161,2,<,2,Oklahoma (8),Big 8,6-0,1053,W 25-3 A Kansas State,Week 7Oct 20[8],1975
162,3,<,3,USC,Pac-8,6-0,851,,Week 7Oct 20[8],1975
163,4,<,4,Nebraska,Big 8,6-0,828,,Week 7Oct 20[8],1975
164,5,<,5,Texas A&M,Southwest,6-0,616,,Week 7Oct 20[8],1975
165,6,<,6,Alabama,SEC,5-1,572,,Week 7Oct 20[8],1975
166,7,<,7,Michigan,Big Ten,4-0-2,555,,Week 7Oct 20[8],1975
167,8,<,8,Texas,Southwest,5-1,478,,Week 7Oct 20[8],1975
168,9,<,9,Penn State,Ind,6-1,418,,Week 7Oct 20[8],1975
169,10,<,12,Colorado,Big 8,5-1,367,,Week 7Oct 20[8],1975
170,11,<,11,Arizona State,WAC,6-0,290,,Week 7Oct 20[8],1975
171,12,<,14,Florida,SEC,5-1,221,,Week 7Oct 20[8],1975
172,13,<,13,Arizona,WAC,5-0,178,W 32-28 H Texas Tech,Week 7Oct 20[8],1975
173,14,<,15,Notre Dame,Ind,5-1,84,,Week 7Oct 20[8],1975
174,15,<,10,Missouri,Big 8,4-2,59,,Week 7Oct 20[8],1975
175,16,<,17,Michigan State,Big Ten,4-2,50,,Week 7Oct 20[8],1975
176,17,<,NR,Pittsburgh,Ind,5-1,43,,Week 7Oct 20[8],1975
177,18,<,19,Maryland,ACC,5-1-1,42,,Week 7Oct 20[8],1975
178,19,<,18,UCLA,Pac-8,4-1-1,39,,Week 7Oct 20[8],1975
179,20,<,NR,South Carolina,Ind,5-1,23,W 35-29 A Mississippi,Week 7Oct 20[8],1975
180,NR,<,16,Tennessee,SEC,,0,,Week 7Oct 20[8],1975
181,NR,<,20,Arkansas,Southwest,,0,,Week 7Oct 20[8],1975
182,1,<,1,Ohio State (50),Big Ten,7-0,1190,W 35-6 A Purdue,Week 8Oct 27[9],1975
183,2,<,2,Oklahoma (8),Big 8,7-0,1084,W 39-7 H Iowa State,Week 8Oct 27[9],1975
184,3,<,4,Nebraska (2),Big 8,7-0,939,,Week 8Oct 27[9],1975
185,4,<,3,USC (1),Pac-8,7-0,890,,Week 8Oct 27[9],1975
186,5,<,5,Texas A&M,Southwest,7-0,632,,Week 8Oct 27[9],1975
187,6,<,6,Alabama,SEC,6-1,609,,Week 8Oct 27[9],1975
188,7,<,7,Michigan,Big Ten,5-0-2,584,,Week 8Oct 27[9],1975
189,8,<,8,Texas,Southwest,6-1,516,,Week 8Oct 27[9],1975
190,9,<,9,Penn State,Ind,7-1,459,,Week 8Oct 27[9],1975
191,10,<,11,Arizona State,WAC,7-0,342,,Week 8Oct 27[9],1975
192,11,<,12,Florida,SEC,6-1,293,,Week 8Oct 27[9],1975
193,12,<,15,Missouri,Big 8,5-2,183,,Week 8Oct 27[9],1975
194,13,<,19,UCLA,Pac-8,5-1-1,151,,Week 8Oct 27[9],1975
195,14,<,18,Maryland,ACC,5-1-1,108,,Week 8Oct 27[9],1975
196,15,<,14,Notre Dame,Ind,5-2,62,,Week 8Oct 27[9],1975
197,16,<,10,Colorado,Big 8,5-2,52,,Week 8Oct 27[9],1975
198,17,<,13,Arizona,WAC,5-1,41,L 44-34 H New Mexico,Week 8Oct 27[9],1975
199,18,<,NR,San Diego State,Big West,7-0,34,DNP,Week 8Oct 27[9],1975
200,19,<,NR,Miami (OH),MAC,6-1,33,,Week 8Oct 27[9],1975
201,19,<,NR,Oklahoma State,Big 8,5-2,33,W 35-19 A Kansas,Week 8Oct 27[9],1975
202,NR,<,16,Michigan State,Big Ten,,0,,Week 8Oct 27[9],1975
203,NR,<,17,Pittsburgh,Ind,,0,,Week 8Oct 27[9],1975
204,NR,<,20,South Carolina,Ind,,0,,Week 8Oct 27[9],1975
205,1,<,1,Ohio State (38),Big Ten,8-0,1188,W 24-14 H Indiana,Week 9Nov 3[10],1975
206,2,<,2,Oklahoma (19),Big 8,8-0,1139,W 27-7 A #19 Oklahoma State,Week 9Nov 3[10],1975
207,3,<,3,Nebraska (6),Big 8,8-0,1058,,Week 9Nov 3[10],1975
208,4,<,5,Texas A&M,Southwest,7-0,802,,Week 9Nov 3[10],1975
209,5,<,6,Alabama,SEC,7-1,665,,Week 9Nov 3[10],1975
210,6,<,7,Michigan,Big Ten,6-0-2,619,,Week 9Nov 3[10],1975
211,7,<,8,Texas,Southwest,7-1,587,,Week 9Nov 3[10],1975
212,8,<,9,Penn State,Ind,8-1,492,,Week 9Nov 3[10],1975
213,9,<,4,USC,Pac-8,7-1,426,,Week 9Nov 3[10],1975
214,10,<,10,Arizona State,WAC,8-0,400,,Week 9Nov 3[10],1975
215,11,<,11,Florida,SEC,7-1,384,,Week 9Nov 3[10],1975
216,12,<,15,Notre Dame,Ind,6-2,147,,Week 9Nov 3[10],1975
217,13,<,18,San Diego State,Big West,8-0,114,W 31-13 A Pacific,Week 9Nov 3[10],1975
218,14,<,16,Colorado,Big 8,6-2,104,,Week 9Nov 3[10],1975
219,15,<,17,Arizona,WAC,6-1,100,W 36-20 A BYU,Week 9Nov 3[10],1975
220,16,<,14,Maryland,ACC,5-2-1,63,,Week 9Nov 3[10],1975
221,17,<,19,Miami (OH),MAC,7-1,57,,Week 9Nov 3[10],1975
222,18,<,NR,California,Pac-8,5-3,50,,Week 9Nov 3[10],1975
223,19,<,12,Missouri,Big 8,5-3,36,,Week 9Nov 3[10],1975
224,20,<,NR,Pittsburgh,Ind,6-2,21,,Week 9Nov 3[10],1975
225,NR,<,13,UCLA,Pac-8,,0,,Week 9Nov 3[10],1975
226,NR,<,19,Oklahoma State,Big 8,5-3,0,L 27-7 H Oklahoma,Week 9Nov 3[10],1975
227,1,<,1,Ohio State (49),Big Ten,9-0,1138,W 40-3 A Illinois,Week 10Nov 10[11],1975
228,2,<,3,Nebraska (8),Big 8,9-0,1054,,Week 10Nov 10[11],1975
229,3,<,4,Texas A&M (1),Southwest,8-0,875,,Week 10Nov 10[11],1975
230,4,<,6,Michigan,Big Ten,7-0-2,721,,Week 10Nov 10[11],1975
231,5,<,5,Alabama,SEC,8-1,687,,Week 10Nov 10[11],1975
232,6,<,2,Oklahoma,Big 8,8-1,621,L 23-3 H Kansas,Week 10Nov 10[11],1975
233,7,<,7,Texas,Southwest,8-1,605,,Week 10Nov 10[11],1975
234,8,<,10,Arizona State,WAC,9-0,393,,Week 10Nov 10[11],1975
235,9,<,12,Notre Dame,Ind,7-2,252,,Week 10Nov 10[11],1975
236,10,<,14,Colorado,Big 8,7-2,223,,Week 10Nov 10[11],1975
237,11,<,8,Penn State,Ind,8-2,214,,Week 10Nov 10[11],1975
238,12,<,15,Arizona,WAC,7-1,206,W 31-24 A San Diego State,Week 10Nov 10[11],1975
239,13,<,9,USC,Pac-8,7-2,186,,Week 10Nov 10[11],1975
240,14,<,11,Florida,SEC,7-2,111,,Week 10Nov 10[11],1975
241,15,<,18,California,Pac-8,6-3,107,,Week 10Nov 10[11],1975
242,16,<,17,Miami (OH),MAC,8-1,88,,Week 10Nov 10[11],1975
243,17,<,NR,Kansas,Big 8,6-3,56,W 23-3 A #2 Oklahoma,Week 10Nov 10[11],1975
244,18,<,19,Missouri,Big 8,6-3,53,,Week 10Nov 10[11],1975
245,19,<,NR,UCLA,Pac-8,6-2-1,50,,Week 10Nov 10[11],1975
246,20,<,NR,Georgia,SEC,7-2,47,,Week 10Nov 10[11],1975
247,NR,<,13,San Diego State,Big West,,0,,Week 10Nov 10[11],1975
248,NR,<,16,Maryland,ACC,,0,,Week 10Nov 10[11],1975
249,NR,<,20,Pittsburgh,Ind,,0,,Week 10Nov 10[11],1975
250,1,<,1,Ohio State (46),Big Ten,10-0,1136,W 38-6 H Minnesota,Week 11Nov 17[12],1975
251,2,<,2,Nebraska (11),Big 8,10-0,1058,,Week 11Nov 17[12],1975
252,3,<,3,Texas A&M (1),Southwest,9-0,887,,Week 11Nov 17[12],1975
253,4,<,4,Michigan,Big Ten,8-0-2,756,,Week 11Nov 17[12],1975
254,5,<,5,Alabama,SEC,9-1,671,,Week 11Nov 17[12],1975
255,6,<,7,Texas,Southwest,9-1,609,,Week 11Nov 17[12],1975
256,7,<,6,Oklahoma,Big 8,9-1,590,W 28-27 A #18 Missouri,Week 11Nov 17[12],1975
257,8,<,8,Arizona State,WAC,10-0,432,,Week 11Nov 17[12],1975
258,9,<,10,Colorado,Big 8,8-2,326,,Week 11Nov 17[12],1975
259,10,<,11,Penn State,Ind,8-2,308,,Week 11Nov 17[12],1975
260,11,<,12,Arizona,WAC,8-1,222,W 31-9 A Colorado State,Week 11Nov 17[12],1975
261,12,<,14,Florida,SEC,8-2,196,,Week 11Nov 17[12],1975
262,13,<,15,California,Pac-8,7-3,140,,Week 11Nov 17[12],1975
263,14,<,19,UCLA,Pac-8,7-2-1,121,,Week 11Nov 17[12],1975
264,15,<,20,Georgia,SEC,8-2,89,,Week 11Nov 17[12],1975
265,16,<,16,Miami (OH),MAC,9-1,68,,Week 11Nov 17[12],1975
266,17,<,NR,Pittsburgh,Ind,7-3,62,W 34-20 H #9 Notre Dame,Week 11Nov 17[12],1975
267,18,<,18,Missouri,Big 8,6-4,46,,Week 11Nov 17[12],1975
268,19,<,NR,Arkansas,Southwest,7-2,33,,Week 11Nov 17[12],1975
269,20,<,NR,Maryland,ACC,7-2-1,30,,Week 11Nov 17[12],1975
270,NR,<,9,Notre Dame,Ind,,0,L 34-20 A Pittsburgh,Week 11Nov 17[12],1975
271,NR,<,13,USC,Pac-8,,0,,Week 11Nov 17[12],1975
272,NR,<,17,Kansas,Big 8,,0,,Week 11Nov 17[12],1975
273,1,<,1,Ohio State (56),Big Ten,11-0,1160,W 21-14 A #4 Michigan,Week 12Nov 24[13],1975
274,2,<,3,Texas A&M (1),Southwest,9-0,1010,,Week 12Nov 24[13],1975
275,3,<,7,Oklahoma (2),Big 8,10-1,904,W 35-10 H #2 Nebraska,Week 12Nov 24[13],1975
276,4,<,5,Alabama,SEC,9-1,707,,Week 12Nov 24[13],1975
277,5,<,6,Texas,Southwest,9-1,682,,Week 12Nov 24[13],1975
278,6,<,4,Michigan,Big Ten,8-1-2,601,,Week 12Nov 24[13],1975
279,7,<,2,Nebraska,Big 8,10-1,596,,Week 12Nov 24[13],1975
280,8,<,8,Arizona State,WAC,10-0,469,,Week 12Nov 24[13],1975
281,9,<,9,Colorado,Big 8,9-2,375,,Week 12Nov 24[13],1975
282,10,<,10,Penn State,Ind,9-2,329,,Week 12Nov 24[13],1975
283,11,<,13,California,Pac-8,8-3,251,,Week 12Nov 24[13],1975
284,12,<,11,Arizona,WAC,9-1,242,W 38-14 H Utah,Week 12Nov 24[13],1975
285,13,<,12,Florida,SEC,8-2,153,,Week 12Nov 24[13],1975
286,14,<,14,UCLA,Pac-8,7-2-1,110,,Week 12Nov 24[13],1975
287,15,<,15,Georgia,SEC,8-2,101,,Week 12Nov 24[13],1975
288,16,<,16,Miami (OH),MAC,10-1,57,,Week 12Nov 24[13],1975
289,17,<,20,Maryland,ACC,8-2-1,48,,Week 12Nov 24[13],1975
290,18,<,NR,Kansas,Big 8,7-4,42,W 42-24 H Missouri,Week 12Nov 24[13],1975
291,19,<,19,Arkansas,Southwest,8-2,38,,Week 12Nov 24[13],1975
292,20,<,NR,San Jose State,Big West,9-1,28,DNP,Week 12Nov 24[13],1975
293,NR,<,17,Pittsburgh,Ind,,0,,Week 12Nov 24[13],1975
294,NR,<,18,Missouri,Big 8,,0,,Week 12Nov 24[13],1975
295,1,<,1,Ohio State (50),Big Ten,11-0,1144,DNP,Week 13Dec 1[14],1975
296,2,<,2,Texas A&M (7),Southwest,10-0,1038,,Week 13Dec 1[14],1975
297,3,<,3,Oklahoma (1),Big 8,10-1,890,DNP,Week 13Dec 1[14],1975
298,4,<,4,Alabama,SEC,10-1,761,,Week 13Dec 1[14],1975
299,5,<,6,Michigan,Big Ten,8-1-2,619,,Week 13Dec 1[14],1975
300,6,<,7,Nebraska,Big 8,10-1,612,,Week 13Dec 1[14],1975
301,7,<,8,Arizona State,WAC,11-0,553,,Week 13Dec 1[14],1975
302,8,<,10,Penn State,Ind,9-2,382,,Week 13Dec 1[14],1975
303,9,<,5,Texas,Southwest,9-2,353,,Week 13Dec 1[14],1975
304,10,<,9,Colorado,Big 8,9-3,340,,Week 13Dec 1[14],1975
305,11,<,14,UCLA,Pac-8,8-2-1,240,,Week 13Dec 1[14],1975
306,12,<,15,Georgia,SEC,9-2,202,,Week 13Dec 1[14],1975
307,13,<,13,Florida,SEC,9-2,179,,Week 13Dec 1[14],1975
308,14,<,11,California,Pac-8,8-3,174,,Week 13Dec 1[14],1975
309,15,<,12,Arizona,WAC,9-2,66,L 24-21 A Arizona State,Week 13Dec 1[14],1975
310,16,<,16,Miami (OH),MAC,10-1,64,,Week 13Dec 1[14],1975
311,17,<,17,Maryland,ACC,8-2-1,57,,Week 13Dec 1[14],1975
312,18,<,19,Arkansas,Southwest,8-2,53,,Week 13Dec 1[14],1975
313,19,<,18,Kansas,Big 8,7-4,43,DNP,Week 13Dec 1[14],1975
314,20,<,NR,Pittsburgh,Ind,7-4,16,,Week 13Dec 1[14],1975
315,NR,<,20,San Jose State,Big West,,0,,Week 13Dec 1[14],1975
316,1,<,3,Oklahoma (54.5),Big 8,11-1,1257,W 14-6 N #5 Michigan (Orange),Week 14  (Final)Jan 2[15],1975
317,2,<,7,Arizona State (5),WAC,12-0,1038,,Week 14  (Final)Jan 2[15],1975
318,3,<,4,Alabama (3.5),SEC,11-1,964,,Week 14  (Final)Jan 2[15],1975
319,4,<,1,Ohio State,Big Ten,11-1,957,L 23-10 N #11 UCLA (Rose),Week 14  (Final)Jan 2[15],1975
320,5,<,11,UCLA,Pac-8,9-2-1,658,,Week 14  (Final)Jan 2[15],1975
321,6,<,9,Texas,Southwest,10-2,542,,Week 14  (Final)Jan 2[15],1975
322,7,<,18,Arkansas,Southwest,10-2,534,,Week 14  (Final)Jan 2[15],1975
