,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
35,10,<,NR,Mississippi,SEC,1-0-1,45,,Week 2Sep 30[4],1963
36,NR,<,8,Arkansas,Southwest,,0,,Week 2Sep 30[4],1963
37,1,<,1,Oklahoma (40),Big 8,2-0,508,DNP,Week 3Oct 7[5],1963
38,2,<,3,Texas (5),Southwest,3-0,435,,Week 3Oct 7[5],1963
39,3,<,2,Alabama (4),SEC,3-0,430,W 21-6 A Vanderbilt,Week 3Oct 7[5],1963
40,4,<,6,Navy (3),Ind,3-0,346,,Week 3Oct 7[5],1963
41,5,<,4,Wisconsin (1),Big Ten,2-0,279,,Week 3Oct 7[5],1963
42,6,<,9,Pittsburgh (1),Ind,3-0,228,,Week 3Oct 7[5],1963
43,7,<,8,USC,AAWU,2-1,157,,Week 3Oct 7[5],1963
44,8,<,NR,Ohio State,Big Ten,2-0,155,,Week 3Oct 7[5],1963
45,9,<,NR,Penn State,Ind,3-0,120,,Week 3Oct 7[5],1963
46,10,<,10,Mississippi,SEC,2-0-1,88,,Week 3Oct 7[5],1963
47,NR,<,4,Northwestern,Big Ten,,0,,Week 3Oct 7[5],1963
48,NR,<,7,Georgia Tech,SEC,,0,,Week 3Oct 7[5],1963
49,1,<,2,Texas (51),Southwest,4-0,546,W 28-7 N #1 Oklahoma,Week 4Oct 14[6],1963
50,2,<,5,Wisconsin (5),Big Ten,3-0,487,,Week 4Oct 14[6],1963
51,3,<,6,Pittsburgh,Ind,3-0,413,,Week 4Oct 14[6],1963
52,4,<,8,Ohio State,Big Ten,2-0-1,238,,Week 4Oct 14[6],1963
53,5,<,10,Mississippi,SEC,2-0-1,218,,Week 4Oct 14[6],1963
54,6,<,1,Oklahoma,Big 8,2-1,191,L 28-7 N #2 Texas,Week 4Oct 14[6],1963
55,7,<,NR,Illinois,Big Ten,2-0-1,147,,Week 4Oct 14[6],1963
56,8,<,NR,Georgia Tech,SEC,3-1,146,,Week 4Oct 14[6],1963
57,9,<,3,Alabama,SEC,3-1,145,L 10-6 H Florida,Week 4Oct 14[6],1963
58,10,<,4,Navy,Ind,3-1,103,,Week 4Oct 14[6],1963
59,10,<,NR,Northwestern,Big Ten,3-1,103,,Week 4Oct 14[6],1963
60,NR,<,7,USC,AAWU,,0,,Week 4Oct 14[6],1963
61,NR,<,9,Penn State,Ind,,0,,Week 4Oct 14[6],1963
62,1,<,1,Texas (50),Southwest,5-0,527,W 17-13 A Arkansas,Week 5Oct 21[7],1963
63,2,<,2,Wisconsin (3),Big Ten,4-0,470,,Week 5Oct 21[7],1963
64,3,<,3,Pittsburgh,Ind,4-0,383,,Week 5Oct 21[7],1963
65,4,<,7,Illinois,Big Ten,3-0-1,264,,Week 5Oct 21[7],1963
66,5,<,5,Mississippi,SEC,3-0-1,249,,Week 5Oct 21[7],1963
67,6,<,9,Alabama,SEC,4-1,215,W 35-0 H Tennessee,Week 5Oct 21[7],1963
68,7,<,6,Oklahoma,Big 8,3-1,210,W 21-18 H Kansas,Week 5Oct 21[7],1963
69,8,<,NR,Auburn,SEC,5-0,177,,Week 5Oct 21[7],1963
70,9,<,10,Northwestern,Big Ten,4-1,141,,Week 5Oct 21[7],1963
71,10,<,10,Navy,Ind,4-1,96,,Week 5Oct 21[7],1963
72,NR,<,4,Ohio State,Big Ten,,0,,Week 5Oct 21[7],1963
73,NR,<,8,Georgia Tech,SEC,,0,,Week 5Oct 21[7],1963
74,1,<,1,Texas (49),Southwest,6-0,508,W 10-6 H Rice,Week 6Oct 28[8],1963
75,2,<,4,Illinois (1),Big Ten,4-0-1,358,,Week 6Oct 28[8],1963
76,3,<,5,Mississippi,SEC,4-0-1,306,,Week 6Oct 28[8],1963
77,4,<,10,Navy (1),Ind,5-1,278,,Week 6Oct 28[8],1963
78,5,<,8,Auburn,SEC,5-0,266,,Week 6Oct 28[8],1963
79,6,<,7,Oklahoma,Big 8,4-1,246,W 34-9 A Kansas State,Week 6Oct 28[8],1963
80,7,<,6,Alabama,SEC,5-1,213,W 21-13 H Houston,Week 6Oct 28[8],1963
81,8,<,2,Wisconsin,Big Ten,4-1,181,,Week 6Oct 28[8],1963
82,9,<,NR,Ohio State,Big Ten,3-1-1,83,,Week 6Oct 28[8],1963
83,10,<,3,Pittsburgh,Ind,4-1,76,,Week 6Oct 28[8],1963
84,NR,<,9,Northwestern,Big Ten,,0,,Week 6Oct 28[8],1963
85,1,<,1,Texas (45),Southwest,7-0,502,W 17-12 A SMU,Week 7Nov 4[9],1963
86,2,<,2,Illinois (4),Big Ten,5-0-1,425,,Week 7Nov 4[9],1963
87,3,<,3,Mississippi (1),SEC,5-0-1,343,,Week 7Nov 4[9],1963
88,4,<,4,Navy (1),Ind,6-1,322,,Week 7Nov 4[9],1963
89,5,<,5,Auburn (2),SEC,6-0,310,,Week 7Nov 4[9],1963
90,6,<,6,Oklahoma,Big 8,5-1,209,W 35-0 H Colorado,Week 7Nov 4[9],1963
91,7,<,7,Alabama,SEC,6-1,168,W 20-19 H Mississippi State,Week 7Nov 4[9],1963
92,8,<,10,Pittsburgh,Ind,5-1,115,,Week 7Nov 4[9],1963
93,9,<,NR,Michigan State,Big Ten,4-1-1,109,,Week 7Nov 4[9],1963
94,10,<,9,Ohio State,Big Ten,4-1-1,98,,Week 7Nov 4[9],1963
95,NR,<,8,Wisconsin,Big Ten,,0,,Week 7Nov 4[9],1963
96,1,<,1,Texas (48),Southwest,8-0,526,W 7-0 H Baylor,Week 8Nov 11[10],1963
97,2,<,4,Navy (4),Ind,7-1,446,,Week 8Nov 11[10],1963
98,3,<,3,Mississippi,SEC,6-0-1,361,,Week 8Nov 11[10],1963
99,4,<,9,Michigan State (1),Big Ten,5-1-1,303,,Week 8Nov 11[10],1963
100,5,<,6,Oklahoma,Big 8,6-1,284,W 24-14 H Iowa State,Week 8Nov 11[10],1963
101,6,<,8,Pittsburgh,Ind,6-1,281,,Week 8Nov 11[10],1963
102,7,<,7,Alabama,SEC,6-1,253,DNP,Week 8Nov 11[10],1963
103,8,<,2,Illinois,Big Ten,5-1-1,133,,Week 8Nov 11[10],1963
104,9,<,5,Auburn,SEC,6-1,91,,Week 8Nov 11[10],1963
105,10,<,NR,Nebraska,Big 8,7-1,84,,Week 8Nov 11[10],1963
106,NR,<,10,Ohio State,Big Ten,,0,,Week 8Nov 11[10],1963
107,1,<,1,Texas (45),Southwest,9-0,503,W 17-0 H TCU,Week 9Nov 18[11],1963
108,2,<,2,Navy (6),Ind,8-1,423,,Week 9Nov 18[11],1963
109,3,<,3,Mississippi,SEC,7-0-1,350,,Week 9Nov 18[11],1963
110,4,<,4,Michigan State,Big Ten,6-1-1,305,,Week 9Nov 18[11],1963
111,5,<,6,Pittsburgh,Ind,7-1,287,,Week 9Nov 18[11],1963
112,6,<,5,Oklahoma,Big 8,7-1,254,W 13-3 A Missouri,Week 9Nov 18[11],1963
113,7,<,7,Alabama,SEC,7-1,222,W 27-11 H Georgia Tech,Week 9Nov 18[11],1963
114,8,<,8,Illinois,Big Ten,6-1-1,180,,Week 9Nov 18[11],1963
115,9,<,9,Auburn,SEC,7-1,117,,Week 9Nov 18[11],1963
116,10,<,10,Nebraska,Big 8,8-1,59,,Week 9Nov 18[11],1963
117,1,<,1,Texas (20),Southwest,9-0,218,DNP,Week 10Nov 25[12],1963
118,2,<,2,Navy (2),Ind,8-1,170,,Week 10Nov 25[12],1963
119,3,<,3,Mississippi,SEC,7-0-1,157,,Week 10Nov 25[12],1963
120,4,<,4,Michigan State,Big Ten,6-1-1,155,,Week 10Nov 25[12],1963
121,5,<,5,Pittsburgh,Ind,7-1,123,,Week 10Nov 25[12],1963
122,6,<,7,Alabama,SEC,7-1,118,DNP,Week 10Nov 25[12],1963
123,7,<,10,Nebraska,Big 8,9-1,82,,Week 10Nov 25[12],1963
124,8,<,8,Illinois,Big Ten,6-1-1,76,,Week 10Nov 25[12],1963
125,9,<,9,Auburn,SEC,8-1,74,,Week 10Nov 25[12],1963
126,10,<,6,Oklahoma,Big 8,7-2,12,L 29-20 A #10 Nebraska,Week 10Nov 25[12],1963
127,1,<,1,Texas (42),Southwest,10-0,485,W 15-13 A Texas A&M,Week 11Dec 2[13],1963
128,2,<,2,Navy (8),Ind,8-1,432,,Week 11Dec 2[13],1963
129,3,<,8,Illinois,Big Ten,7-1-1,356,,Week 11Dec 2[13],1963
130,4,<,5,Pittsburgh (1),Ind,8-1,335,,Week 11Dec 2[13],1963
131,5,<,9,Auburn,SEC,9-1,226,,Week 11Dec 2[13],1963
132,6,<,7,Nebraska,Big 8,9-1,217,,Week 11Dec 2[13],1963
133,7,<,3,Mississippi,SEC,7-0-2,168,,Week 11Dec 2[13],1963
134,8,<,10,Oklahoma,Big 8,8-2,108,W 34-10 H Oklahoma State,Week 11Dec 2[13],1963
135,9,<,6,Alabama,SEC,7-2,72,L 10-8 N #9 Auburn,Week 11Dec 2[13],1963
136,10,<,4,Michigan State,Big Ten,6-2-1,54,,Week 11Dec 2[13],1963
137,1,<,1,Texas (34),Southwest,10-0,460,DNP,Week 12 (Final)Dec 9[14],1963
138,2,<,2,Navy (10),Ind,9-1,418,,Week 12 (Final)Dec 9[14],1963
139,3,<,3,Illinois,Big Ten,7-1-1,361,,Week 12 (Final)Dec 9[14],1963
140,4,<,4,Pittsburgh (5),Ind,9-1,340,,Week 12 (Final)Dec 9[14],1963
141,5,<,5,Auburn,SEC,9-1,247,,Week 12 (Final)Dec 9[14],1963
142,6,<,6,Nebraska,Big 8,9-1,241,,Week 12 (Final)Dec 9[14],1963
143,7,<,7,Mississippi,SEC,7-0-2,198,,Week 12 (Final)Dec 9[14],1963
144,8,<,9,Alabama,SEC,8-2,116,W 17-12 A Miami (FL),Week 12 (Final)Dec 9[14],1963
145,9,<,10,Michigan State,Big Ten,6-2-1,109,,Week 12 (Final)Dec 9[14],1963
146,10,<,8,Oklahoma,Big 8,8-2,60,DNP,Week 12 (Final)Dec 9[14],1963
