,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
38,16,<,16,West Virginia,Ind,0-0,270.0,DNP,Week 1Aug 30[2][3],1988
39,17,<,18,LSU,SEC,0-0,267.0,DNP,Week 1Aug 30[2][3],1988
40,18,<,17,Tennessee,SEC,0-0,232.0,DNP,Week 1Aug 30[2][3],1988
41,19,<,19,South Carolina,Ind,0-0,157.0,DNP,Week 1Aug 30[2][3],1988
42,20,<,20,Penn State,Ind,0-0,153.0,DNP,Week 1Aug 30[2][3],1988
43,1,<,6,Miami (FL) (38),Ind,1-0,1149.0,W 31-0 H #1 Florida State,Week 2Sep 6[4][5],1988
44,2,<,2,Nebraska (14),Big 8,2-0,1113.0,,Week 2Sep 6[4][5],1988
45,3,<,4,Clemson (3),ACC,1-0,1003.0,,Week 2Sep 6[4][5],1988
46,4,<,3,Oklahoma (2),Big 8,0-0,969.0,DNP,Week 2Sep 6[4][5],1988
47,5,<,5,UCLA (2),Pac-10,1-0,941.0,,Week 2Sep 6[4][5],1988
48,6,<,8,USC (1),Pac-10,1-0,878.0,,Week 2Sep 6[4][5],1988
49,7,<,7,Auburn,SEC,0-0,768.0,DNP,Week 2Sep 6[4][5],1988
50,8,<,12,Georgia,SEC,1-0,703.0,,Week 2Sep 6[4][5],1988
51,9,<,10,Michigan,Big Ten,0-0,639.0,DNP,Week 2Sep 6[4][5],1988
52,10,<,1,Florida State,Ind,0-1,600.0,L 31-0 A #6 Miami (FL),Week 2Sep 6[4][5],1988
53,11,<,17,LSU,SEC,1-0,587.0,W 27-0 H #10 Texas A&M,Week 2Sep 6[4][5],1988
54,12,<,16,West Virginia,Ind,1-0,438.0,,Week 2Sep 6[4][5],1988
55,13,<,13,Notre Dame,Ind,0-0,421.0,DNP,Week 2Sep 6[4][5],1988
56,14,<,14,Alabama,SEC,0-0,411.0,DNP,Week 2Sep 6[4][5],1988
57,15,<,15,Michigan State,Big Ten,0-0,381.0,DNP,Week 2Sep 6[4][5],1988
58,16,<,19,South Carolina,Ind,1-0,335.0,W 31-10 H North Carolina,Week 2Sep 6[4][5],1988
59,17,<,9,Iowa,Big Ten,0-1,218.0,,Week 2Sep 6[4][5],1988
60,18,<,20,Penn State,Ind,0-0,205.0,DNP,Week 2Sep 6[4][5],1988
61,19,<,NR,Texas,Southwest,0-0,175.0,DNP,Week 2Sep 6[4][5],1988
62,20,<,NR,Washington,Pac-10,0-0,113.0,DNP,Week 2Sep 6[4][5],1988
63,NR,<,11,Texas A&M,Southwest,,0.0,L 27-0 A #17 LSU,Week 2Sep 6[4][5],1988
64,NR,<,18,Tennessee,SEC,,0.0,,Week 2Sep 6[4][5],1988
65,1,<,1,Miami (FL) (46),Ind,1-0,1082.0,DNP,Week 3Sep 13[6][7],1988
66,2,<,5,UCLA (3),Pac-10,2-0,1019.0,,Week 3Sep 13[6][7],1988
67,3,<,3,Clemson (3),ACC,2-0,940.0,,Week 3Sep 13[6][7],1988
68,4,<,4,Oklahoma (2),Big 8,1-0,918.0,W 28-0 A North Carolina,Week 3Sep 13[6][7],1988
69,5,<,6,USC (1),Pac-10,2-0,795.0,,Week 3Sep 13[6][7],1988
70,6,<,7,Auburn,SEC,1-0,758.0,,Week 3Sep 13[6][7],1988
71,7,<,8,Georgia,SEC,2-0,753.0,,Week 3Sep 13[6][7],1988
72,8,<,13,Notre Dame,Ind,1-0,643.0,,Week 3Sep 13[6][7],1988
73,9,<,11,LSU,SEC,1-0,608.0,,Week 3Sep 13[6][7],1988
74,10,<,10,Florida State,Ind,1-1,599.0,,Week 3Sep 13[6][7],1988
75,11,<,2,Nebraska,Big 8,2-1,581.0,,Week 3Sep 13[6][7],1988
76,12,<,12,West Virginia,Ind,2-0,495.0,,Week 3Sep 13[6][7],1988
77,13,<,14,Alabama,SEC,1-0,448.0,,Week 3Sep 13[6][7],1988
78,14,<,16,South Carolina,Ind,2-0,370.0,W 38-0 H Western Carolina,Week 3Sep 13[6][7],1988
79,15,<,9,Michigan,Big Ten,0-1,329.0,,Week 3Sep 13[6][7],1988
80,16,<,18,Penn State,Ind,1-0,321.0,,Week 3Sep 13[6][7],1988
81,17,<,20,Washington,Pac-10,1-0,165.5,,Week 3Sep 13[6][7],1988
82,18,<,NR,Ohio State,Big Ten,1-0,141.0,,Week 3Sep 13[6][7],1988
83,19,<,17,Iowa,Big Ten,1-1,130.0,,Week 3Sep 13[6][7],1988
84,20,<,NR,Oklahoma State,Big 8,1-0,111.0,W 52-20 H Miami (OH),Week 3Sep 13[6][7],1988
85,NR,<,15,Michigan State,Big Ten,,0.0,,Week 3Sep 13[6][7],1988
86,NR,<,19,Texas,Southwest,,0.0,,Week 3Sep 13[6][7],1988
87,1,<,1,Miami (FL) (46),Ind,2-0,1171.0,W 31-30 A #15 Michigan,Week 4Sep 20[8][9],1988
88,2,<,2,UCLA (3),Pac-10,3-0,1104.0,,Week 4Sep 20[8][9],1988
89,3,<,4,Oklahoma (3),Big 8,2-0,1016.0,W 28-10 H Arizona,Week 4Sep 20[8][9],1988
90,4,<,6,Auburn (2),SEC,2-0,900.0,,Week 4Sep 20[8][9],1988
91,5,<,5,USC (1),Pac-10,2-0,859.0,,Week 4Sep 20[8][9],1988
92,6,<,7,Georgia,SEC,3-0,802.0,,Week 4Sep 20[8][9],1988
93,7,<,9,LSU,SEC,2-0,794.0,,Week 4Sep 20[8][9],1988
94,8,<,8,Notre Dame,Ind,2-0,753.0,,Week 4Sep 20[8][9],1988
95,9,<,10,Florida State,Ind,2-1,739.0,,Week 4Sep 20[8][9],1988
96,10,<,11,Nebraska,Big 8,2-1,639.0,,Week 4Sep 20[8][9],1988
97,11,<,12,West Virginia,Ind,3-0,609.0,,Week 4Sep 20[8][9],1988
98,12,<,3,Clemson,ACC,2-1,577.0,,Week 4Sep 20[8][9],1988
99,13,<,13,Alabama,SEC,1-0,455.0,,Week 4Sep 20[8][9],1988
100,14,<,14,South Carolina,Ind,3-0,417.0,W 17-0 H East Carolina,Week 4Sep 20[8][9],1988
101,15,<,16,Penn State,Ind,2-0,354.0,,Week 4Sep 20[8][9],1988
102,16,<,NR,Pittsburgh,Ind,2-0,230.0,,Week 4Sep 20[8][9],1988
103,17,<,17,Washington,Pac-10,2-0,229.0,,Week 4Sep 20[8][9],1988
104,18,<,20,Oklahoma State,Big 8,1-0,175.0,DNP,Week 4Sep 20[8][9],1988
105,19,<,15,Michigan,Big Ten,0-2,169.0,,Week 4Sep 20[8][9],1988
106,20,<,NR,Florida,SEC,3-0,89.0,,Week 4Sep 20[8][9],1988
107,NR,<,18,Ohio State,Big Ten,,0.0,,Week 4Sep 20[8][9],1988
108,NR,<,19,Iowa,Big Ten,,0.0,,Week 4Sep 20[8][9],1988
109,1,<,1,Miami (FL) (55),Ind,3-0,1193.0,W 23-3 H Wisconsin,Week 5Sep 27[10],1988
110,2,<,2,UCLA (3),Pac-10,3-0,1130.0,,Week 5Sep 27[10],1988
111,3,<,5,USC (2),Pac-10,3-0,1050.0,,Week 5Sep 27[10],1988
112,4,<,4,Auburn,SEC,3-0,1001.0,,Week 5Sep 27[10],1988
113,5,<,8,Notre Dame,Ind,3-0,902.0,,Week 5Sep 27[10],1988
114,6,<,9,Florida State,Ind,3-1,815.0,,Week 5Sep 27[10],1988
115,7,<,11,West Virginia,Ind,4-0,791.0,,Week 5Sep 27[10],1988
116,8,<,14,South Carolina,Ind,4-0,742.0,W 23-10 H Georgia,Week 5Sep 27[10],1988
117,9,<,10,Nebraska,Big 8,3-1,727.0,,Week 5Sep 27[10],1988
118,10,<,3,Oklahoma,Big 8,2-1,620.0,L 23-7 A #5 USC,Week 5Sep 27[10],1988
119,11,<,12,Clemson,ACC,3-1,609.0,,Week 5Sep 27[10],1988
120,12,<,13,Alabama,SEC,2-0,568.0,,Week 5Sep 27[10],1988
121,13,<,18,Oklahoma State,Big 8,2-0,407.0,W 52-15 H Texas A&M,Week 5Sep 27[10],1988
122,14,<,7,LSU,SEC,2-1,403.0,,Week 5Sep 27[10],1988
123,15,<,6,Georgia,SEC,3-1,388.0,,Week 5Sep 27[10],1988
124,16,<,17,Washington,Pac-10,3-0,286.0,,Week 5Sep 27[10],1988
125,17,<,20,Florida,SEC,4-0,240.0,,Week 5Sep 27[10],1988
126,18,<,NR,Wyoming,WAC,4-0,161.0,W 48-45 A Air Force,Week 5Sep 27[10],1988
127,19,<,19,Michigan,Big Ten,1-2,155.0,,Week 5Sep 27[10],1988
128,20,<,NR,Oregon,Pac-10,3-0,82.0,,Week 5Sep 27[10],1988
129,NR,<,15,Penn State,Ind,,0.0,,Week 5Sep 27[10],1988
130,NR,<,16,Pittsburgh,Ind,,0.0,,Week 5Sep 27[10],1988
131,1,<,1,Miami (FL) (53),Ind,4-0,1153.0,W 55-0 H Missouri,Week 6Oct 4[11],1988
132,2,<,2,UCLA (3),Pac-10,4-0,1088.0,,Week 6Oct 4[11],1988
133,3,<,3,USC (2),Pac-10,4-0,1037.0,,Week 6Oct 4[11],1988
134,4,<,4,Auburn,SEC,4-0,959.0,,Week 6Oct 4[11],1988
135,5,<,5,Notre Dame,Ind,4-0,910.0,,Week 6Oct 4[11],1988
136,6,<,6,Florida State,Ind,4-1,778.0,,Week 6Oct 4[11],1988
137,7,<,7,West Virginia,Ind,5-0,758.0,,Week 6Oct 4[11],1988
138,8,<,8,South Carolina,Ind,5-0,732.0,W 35-9 H Appalachian State,Week 6Oct 4[11],1988
139,9,<,9,Nebraska,Big 8,4-1,692.0,,Week 6Oct 4[11],1988
140,10,<,10,Oklahoma,Big 8,3-1,606.0,W 35-7 H Iowa State,Week 6Oct 4[11],1988
141,11,<,11,Clemson,ACC,3-1,574.0,,Week 6Oct 4[11],1988
142,12,<,12,Alabama,SEC,3-0,501.0,,Week 6Oct 4[11],1988
143,13,<,13,Oklahoma State,Big 8,3-0,485.0,W 56-35 H Tulsa,Week 6Oct 4[11],1988
144,14,<,17,Florida,SEC,5-0,424.0,,Week 6Oct 4[11],1988
145,15,<,15,Georgia,SEC,4-1,395.0,,Week 6Oct 4[11],1988
146,16,<,18,Wyoming,WAC,5-0,237.0,W 35-16 H Cal Fullerton,Week 6Oct 4[11],1988
147,17,<,19,Michigan,Big Ten,2-2,196.0,,Week 6Oct 4[11],1988
148,18,<,20,Oregon,Pac-10,4-0,132.0,,Week 6Oct 4[11],1988
149,19,<,16,Washington,Pac-10,3-1,128.0,,Week 6Oct 4[11],1988
150,20,<,NR,Arkansas,Southwest,4-0,82.0,,Week 6Oct 4[11],1988
151,NR,<,14,LSU,SEC,,0.0,,Week 6Oct 4[11],1988
152,1,<,1,Miami (FL) (52),Ind,4-0,1115.0,DNP,Week 7Oct 11[12][13],1988
153,2,<,2,UCLA (1),Pac-10,5-0,1051.0,,Week 7Oct 11[12][13],1988
154,3,<,3,USC (3),Pac-10,5-0,1012.0,,Week 7Oct 11[12][13],1988
155,4,<,5,Notre Dame,Ind,5-0,932.0,,Week 7Oct 11[12][13],1988
156,5,<,6,Florida State,Ind,5-1,817.0,,Week 7Oct 11[12][13],1988
157,6,<,7,West Virginia,Ind,6-0,811.0,,Week 7Oct 11[12][13],1988
158,7,<,9,Nebraska,Big 8,5-1,747.0,,Week 7Oct 11[12][13],1988
159,8,<,8,South Carolina,Ind,6-0,704.0,W 26-24 A Virginia Tech,Week 7Oct 11[12][13],1988
160,9,<,10,Oklahoma,Big 8,4-1,663.0,W 28-13 N Texas,Week 7Oct 11[12][13],1988
161,10,<,13,Oklahoma State,Big 8,4-0,599.0,W 41-21 A Colorado,Week 7Oct 11[12][13],1988
162,11,<,11,Clemson,ACC,4-1,564.0,,Week 7Oct 11[12][13],1988
163,12,<,4,Auburn,SEC,4-1,538.0,,Week 7Oct 11[12][13],1988
164,13,<,15,Georgia,SEC,5-1,452.0,,Week 7Oct 11[12][13],1988
165,14,<,16,Wyoming,WAC,6-0,323.0,W 55-27 A San Diego State,Week 7Oct 11[12][13],1988
166,15,<,17,Michigan,Big Ten,3-2,298.0,,Week 7Oct 11[12][13],1988
167,16,<,19,Washington,Pac-10,4-1,257.0,,Week 7Oct 11[12][13],1988
168,17,<,20,Arkansas,Southwest,5-0,239.0,,Week 7Oct 11[12][13],1988
169,18,<,NR,Indiana,Big Ten,4-0-1,147.0,W 41-7 H Ohio State,Week 7Oct 11[12][13],1988
170,19,<,NR,LSU,SEC,3-2,130.0,,Week 7Oct 11[12][13],1988
171,20,<,14,Florida,SEC,5-1,77.0,,Week 7Oct 11[12][13],1988
172,NR,<,12,Alabama,SEC,,0.0,,Week 7Oct 11[12][13],1988
173,NR,<,18,Oregon,Pac-10,,0.0,,Week 7Oct 11[12][13],1988
174,1,<,2,UCLA (33),Pac-10,6-0,1169.0,W 38-21 A California,Week 8Oct 18[14][15],1988
175,2,<,4,Notre Dame (22),Ind,6-0,1142.0,,Week 8Oct 18[14][15],1988
176,3,<,3,USC (5),Pac-10,6-0,1091.0,,Week 8Oct 18[14][15],1988
177,4,<,1,Miami (FL),Ind,4-1,1001.0,L 31-30 A #4 Notre Dame,Week 8Oct 18[14][15],1988
178,5,<,7,Nebraska,Big 8,6-1,879.0,,Week 8Oct 18[14][15],1988
179,6,<,6,West Virginia,Ind,6-0,874.0,,Week 8Oct 18[14][15],1988
180,7,<,5,Florida State,Ind,6-1,872.0,,Week 8Oct 18[14][15],1988
181,8,<,9,Oklahoma,Big 8,5-1,777.0,W 70-24 H Kansas State,Week 8Oct 18[14][15],1988
182,9,<,11,Clemson,ACC,5-1,700.0,,Week 8Oct 18[14][15],1988
183,10,<,12,Auburn,SEC,5-1,656.0,,Week 8Oct 18[14][15],1988
184,11,<,13,Georgia,SEC,5-1,544.0,,Week 8Oct 18[14][15],1988
185,12,<,14,Wyoming,WAC,7-0,525.0,W 55-7 H New Mexico,Week 8Oct 18[14][15],1988
186,13,<,17,Arkansas,Southwest,6-0,440.0,,Week 8Oct 18[14][15],1988
187,14,<,18,Indiana,Big Ten,5-0-1,396.0,W 33-13 H Minnesota,Week 8Oct 18[14][15],1988
188,15,<,10,Oklahoma State,Big 8,4-1,344.0,L 63-42 A Nebraska,Week 8Oct 18[14][15],1988
189,16,<,19,LSU,SEC,4-2,230.0,,Week 8Oct 18[14][15],1988
190,17,<,16,Washington,Pac-10,4-2,227.0,,Week 8Oct 18[14][15],1988
191,18,<,8,South Carolina,Ind,6-1,211.0,L 34-0 A Georgia Tech,Week 8Oct 18[14][15],1988
192,19,<,NR,Syracuse,Ind,5-1,120.0,,Week 8Oct 18[14][15],1988
193,20,<,15,Michigan,Big Ten,3-2-1,117.0,,Week 8Oct 18[14][15],1988
194,NR,<,20,Florida,SEC,,0.0,,Week 8Oct 18[14][15],1988
195,1,<,1,UCLA (35),Pac-10,7-0,1171.0,W 24-3 A Arizona,Week 9Oct 25[16],1988
196,2,<,2,Notre Dame (19),Ind,7-0,1144.0,,Week 9Oct 25[16],1988
197,3,<,3,USC (5),Pac-10,6-0,1086.0,,Week 9Oct 25[16],1988
198,4,<,4,Miami (FL),Ind,5-1,1024.0,,Week 9Oct 25[16],1988
199,5,<,5,Nebraska,Big 8,7-1,893.0,,Week 9Oct 25[16],1988
200,6,<,7,Florida State,Ind,7-1,889.0,,Week 9Oct 25[16],1988
201,7,<,6,West Virginia (1),Ind,7-0,885.0,,Week 9Oct 25[16],1988
202,8,<,8,Oklahoma,Big 8,6-1,762.0,W 17-14 A Colorado,Week 9Oct 25[16],1988
203,9,<,10,Auburn,SEC,6-1,706.0,,Week 9Oct 25[16],1988
204,10,<,12,Wyoming,WAC,8-0,653.0,W 61-18 H Utah,Week 9Oct 25[16],1988
205,11,<,13,Arkansas,Southwest,7-0,586.0,,Week 9Oct 25[16],1988
206,12,<,15,Oklahoma State,Big 8,5-1,498.0,W 49-21 H Missouri,Week 9Oct 25[16],1988
207,13,<,16,LSU,SEC,4-2,342.0,,Week 9Oct 25[16],1988
208,14,<,20,Michigan,Big Ten,4-2-1,338.0,,Week 9Oct 25[16],1988
209,15,<,9,Clemson,ACC,5-2,287.0,,Week 9Oct 25[16],1988
210,16,<,19,Syracuse,Ind,6-1,269.0,,Week 9Oct 25[16],1988
211,17,<,18,South Carolina,Ind,6-1,251.0,DNP,Week 9Oct 25[16],1988
212,18,<,11,Georgia,SEC,5-2,172.0,,Week 9Oct 25[16],1988
213,19,<,NR,Alabama,SEC,5-1,158.0,,Week 9Oct 25[16],1988
214,20,<,NR,Oregon,Pac-10,6-1,151.0,,Week 9Oct 25[16],1988
215,NR,<,14,Indiana,Big Ten,,0.0,,Week 9Oct 25[16],1988
216,NR,<,17,Washington,Pac-10,,0.0,,Week 9Oct 25[16],1988
217,1,<,2,Notre Dame (44),Ind,8-0,1144.0,W 22-7 N Navy (Baltimore),Week 10Nov 1[17],1988
218,2,<,3,USC (11),Pac-10,7-0,1097.0,,Week 10Nov 1[17],1988
219,3,<,4,Miami (FL) (1),Ind,6-1,1041.0,,Week 10Nov 1[17],1988
220,4,<,7,West Virginia (2),Ind,8-0,950.0,,Week 10Nov 1[17],1988
221,5,<,6,Florida State,Ind,7-1,886.0,,Week 10Nov 1[17],1988
222,6,<,1,UCLA,Pac-10,7-1,847.0,L 34-30 H Washington State,Week 10Nov 1[17],1988
223,7,<,5,Nebraska,Big 8,8-1,835.0,,Week 10Nov 1[17],1988
224,8,<,8,Oklahoma,Big 8,7-1,739.0,W 63-14 H Kansas,Week 10Nov 1[17],1988
225,9,<,9,Auburn,SEC,7-1,715.0,,Week 10Nov 1[17],1988
226,10,<,10,Wyoming,WAC,9-0,658.0,W 48-14 A Colorado State,Week 10Nov 1[17],1988
227,11,<,11,Arkansas,Southwest,8-0,564.0,,Week 10Nov 1[17],1988
228,12,<,12,Oklahoma State,Big 8,6-1,490.0,W 45-27 A Kansas State,Week 10Nov 1[17],1988
229,13,<,13,LSU,SEC,5-2,379.0,,Week 10Nov 1[17],1988
230,14,<,14,Michigan,Big Ten,5-2-1,352.0,,Week 10Nov 1[17],1988
231,15,<,17,South Carolina,Ind,7-1,301.0,W 23-7 A NC State,Week 10Nov 1[17],1988
232,16,<,16,Syracuse,Ind,6-1,281.0,,Week 10Nov 1[17],1988
233,17,<,15,Clemson,ACC,6-2,266.0,,Week 10Nov 1[17],1988
234,18,<,19,Alabama,SEC,6-1,216.0,,Week 10Nov 1[17],1988
235,19,<,18,Georgia,SEC,6-2,162.0,,Week 10Nov 1[17],1988
236,20,<,NR,BYU,WAC,7-1,81.0,,Week 10Nov 1[17],1988
237,20,<,NR,Indiana,Big Ten,6-1-1,81.0,W 45-34 H Iowa,Week 10Nov 1[17],1988
238,NR,<,20,Oregon,Pac-10,,0.0,,Week 10Nov 1[17],1988
239,1,<,1,Notre Dame (42),Ind,9-0,1160.0,W 54-11 H Rice,Week 11Nov 8[18],1988
240,2,<,2,USC (15),Pac-10,8-0,1122.0,,Week 11Nov 8[18],1988
241,3,<,3,Miami (FL) (1),Ind,7-1,1065.0,,Week 11Nov 8[18],1988
242,4,<,4,West Virginia (1),Ind,9-0,979.0,,Week 11Nov 8[18],1988
243,5,<,5,Florida State,Ind,8-1,933.0,,Week 11Nov 8[18],1988
244,6,<,6,UCLA,Pac-10,8-1,864.0,,Week 11Nov 8[18],1988
245,7,<,7,Nebraska,Big 8,9-1,840.0,,Week 11Nov 8[18],1988
246,8,<,8,Oklahoma,Big 8,8-1,752.0,W 31-28 A #12 Oklahoma State,Week 11Nov 8[18],1988
247,9,<,9,Auburn,SEC,8-1,719.0,,Week 11Nov 8[18],1988
248,10,<,10,Wyoming,WAC,10-0,665.0,W 51-6 H UTEP,Week 11Nov 8[18],1988
249,11,<,11,Arkansas,Southwest,9-0,593.0,,Week 11Nov 8[18],1988
250,12,<,13,LSU,SEC,6-2,469.0,,Week 11Nov 8[18],1988
251,13,<,14,Michigan,Big Ten,6-2-1,425.0,,Week 11Nov 8[18],1988
252,14,<,12,Oklahoma State,Big 8,6-2,386.0,L 31-28 H Oklahoma,Week 11Nov 8[18],1988
253,15,<,16,Syracuse,Ind,7-1,384.0,,Week 11Nov 8[18],1988
254,16,<,17,Clemson,ACC,7-2,321.0,,Week 11Nov 8[18],1988
255,17,<,19,Georgia,SEC,7-2,298.0,,Week 11Nov 8[18],1988
256,18,<,18,Alabama,SEC,6-2,95.0,,Week 11Nov 8[18],1988
257,19,<,NR,Colorado,Big 8,7-2,66.0,,Week 11Nov 8[18],1988
258,20,<,NR,Washington State,Pac-10,5-3,61.0,W 24-21 A Stanford,Week 11Nov 8[18],1988
259,NR,<,15,South Carolina,Ind,,0.0,,Week 11Nov 8[18],1988
260,NR,<,20,BYU,WAC,,0.0,,Week 11Nov 8[18],1988
261,NR,<,20,Indiana,Big Ten,,0.0,,Week 11Nov 8[18],1988
262,1,<,1,Notre Dame (40),Ind,9-0,1156.0,DNP,Week 12Nov 15[19],1988
263,2,<,2,USC (18),Pac-10,9-0,1131.0,,Week 12Nov 15[19],1988
264,3,<,3,Miami (FL) (1),Ind,7-1,1060.0,,Week 12Nov 15[19],1988
265,4,<,4,West Virginia,Ind,10-0,977.0,,Week 12Nov 15[19],1988
266,5,<,5,Florida State,Ind,9-1,937.0,,Week 12Nov 15[19],1988
267,6,<,6,UCLA,Pac-10,9-1,866.0,,Week 12Nov 15[19],1988
268,7,<,7,Nebraska,Big 8,10-1,805.0,,Week 12Nov 15[19],1988
269,8,<,9,Auburn,SEC,9-1,769.0,,Week 12Nov 15[19],1988
270,9,<,8,Oklahoma,Big 8,9-1,750.0,W 16-7 A Missouri,Week 12Nov 15[19],1988
271,10,<,11,Arkansas,Southwest,10-0,657.0,,Week 12Nov 15[19],1988
272,11,<,12,LSU,SEC,7-2,524.0,,Week 12Nov 15[19],1988
273,12,<,13,Michigan,Big Ten,7-2-1,508.0,,Week 12Nov 15[19],1988
274,13,<,14,Oklahoma State,Big 8,7-2,464.0,W 63-24 H Kansas,Week 12Nov 15[19],1988
275,14,<,15,Syracuse,Ind,8-1,436.0,,Week 12Nov 15[19],1988
276,15,<,16,Clemson,ACC,8-2,377.0,,Week 12Nov 15[19],1988
277,16,<,10,Wyoming,WAC,10-1,223.0,L 34-10 A Houston,Week 12Nov 15[19],1988
278,17,<,NR,Houston,Southwest,7-2,207.0,,Week 12Nov 15[19],1988
279,18,<,18,Alabama,SEC,7-2,192.0,,Week 12Nov 15[19],1988
280,19,<,20,Washington State,Pac-10,7-3,122.0,W 36-27 H Oregon State,Week 12Nov 15[19],1988
281,20,<,17,Georgia,SEC,7-3,57.0,,Week 12Nov 15[19],1988
282,NR,<,19,Colorado,Big 8,,0.0,,Week 12Nov 15[19],1988
283,1,<,1,Notre Dame (35),Ind,10-0,1167.0,W 21-3 H Penn State,Week 13Nov 22[20],1988
284,2,<,2,USC (22),Pac-10,10-0,1158.0,,Week 13Nov 22[20],1988
285,3,<,3,Miami (FL) (1),Ind,8-1,1081.0,,Week 13Nov 22[20],1988
286,4,<,4,West Virginia (2),Ind,11-0,1016.0,,Week 13Nov 22[20],1988
287,5,<,5,Florida State,Ind,9-1,954.0,,Week 13Nov 22[20],1988
288,6,<,7,Nebraska,Big 8,11-1,883.0,,Week 13Nov 22[20],1988
289,7,<,8,Auburn,SEC,9-1,846.0,,Week 13Nov 22[20],1988
290,8,<,10,Arkansas,Southwest,10-0,755.0,,Week 13Nov 22[20],1988
291,9,<,6,UCLA,Pac-10,9-2,720.0,,Week 13Nov 22[20],1988
292,10,<,9,Oklahoma,Big 8,9-2,637.0,L 7-3 H #7 Nebraska,Week 13Nov 22[20],1988
293,11,<,12,Michigan,Big Ten,8-2-1,590.0,,Week 13Nov 22[20],1988
294,12,<,13,Oklahoma State,Big 8,8-2,558.0,W 49-28 A Iowa State,Week 13Nov 22[20],1988
295,13,<,15,Clemson,ACC,9-2,498.0,,Week 13Nov 22[20],1988
296,14,<,17,Houston,Southwest,8-2,338.0,,Week 13Nov 22[20],1988
297,15,<,16,Wyoming,WAC,11-1,291.0,W 28-22 A Hawaii,Week 13Nov 22[20],1988
