,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
146,NR,<,20,NC State,Southern,,0.0,,Week 6Nov 11[6],1946
147,1,<,1,Army (58),Ind,8-0-1,1053.0,W 34-7 A #5 Penn,Week 7Nov 18[7],1946
148,2,<,2,Notre Dame (16),Ind,6-0-1,1003.0,,Week 7Nov 18[7],1946
149,3,<,3,Georgia (8),SEC,8-0,835.0,,Week 7Nov 18[7],1946
150,4,<,4,UCLA (5),PCC,8-0,760.0,,Week 7Nov 18[7],1946
151,5,<,9,Illinois,Big Ten,6-2,527.0,,Week 7Nov 18[7],1946
152,6,<,7,Georgia Tech,SEC,7-1,425.0,,Week 7Nov 18[7],1946
153,7,<,8,Tennessee,SEC,7-1,328.0,,Week 7Nov 18[7],1946
154,8,<,10,Michigan,Big Ten,5-2-1,267.0,,Week 7Nov 18[7],1946
155,9,<,11,LSU,SEC,7-1,139.0,,Week 7Nov 18[7],1946
156,10,<,12,USC,PCC,5-2,107.0,,Week 7Nov 18[7],1946
157,11,<,17,Arkansas,Southwest,6-2-1,99.0,,Week 7Nov 18[7],1946
158,12,<,14,Rice,Southwest,6-2,98.0,,Week 7Nov 18[7],1946
159,13,<,5,Penn,Ind,5-2,70.0,,Week 7Nov 18[7],1946
160,14,<,15,North Carolina,Southern,6-1-1,60.0,,Week 7Nov 18[7],1946
161,15,<,18,Yale,Ind,6-1-1,43.0,W 30-2 H Princeton,Week 7Nov 18[7],1946
162,16,<,NR,Delaware,MDC,8-0,31.0,W 61-0 H Washington (MD),Week 7Nov 18[7],1946
163,17,<,6,Texas,Southwest,7-2,27.0,,Week 7Nov 18[7],1946
164,18,<,NR,Oklahoma,Big 6,6-2,20.0,W 27-6 H Missouri,Week 7Nov 18[7],1946
165,19,<,NR,Muhlenberg,Other,8-0,19.0,,Week 7Nov 18[7],1946
166,19,<,NR,Tulsa,MVC,8-1,19.0,W 17-0 H Baylor,Week 7Nov 18[7],1946
167,NR,<,13,Ohio State,Big Ten,,0.0,,Week 7Nov 18[7],1946
168,NR,<,16,Iowa,Big Ten,,0.0,,Week 7Nov 18[7],1946
169,NR,<,19,Holy Cross,Ind,,0.0,,Week 7Nov 18[7],1946
170,NR,<,20,Duke,Southern,,0.0,,Week 7Nov 18[7],1946
171,1,<,1,Army (72),Ind,8-0-1,1173.0,DNP,Week 8Nov 25[8],1946
172,2,<,2,Notre Dame (38),Ind,7-0-1,1144.0,,Week 8Nov 25[8],1946
173,3,<,3,Georgia (5),SEC,9-0,902.0,,Week 8Nov 25[8],1946
174,4,<,4,UCLA (5),PCC,9-0,838.0,,Week 8Nov 25[8],1946
175,5,<,5,Illinois,Big Ten,7-2,590.0,,Week 8Nov 25[8],1946
176,6,<,8,Michigan,Big Ten,6-2-1,510.0,,Week 8Nov 25[8],1946
177,7,<,6,Georgia Tech (1),SEC,8-1,452.0,,Week 8Nov 25[8],1946
178,8,<,7,Tennessee (1),SEC,8-1,356.0,,Week 8Nov 25[8],1946
179,9,<,9,LSU,SEC,8-1,155.0,,Week 8Nov 25[8],1946
180,10,<,11,Arkansas,Southwest,6-2-1,95.0,,Week 8Nov 25[8],1946
181,11,<,14,North Carolina,Southern,7-1-1,94.0,,Week 8Nov 25[8],1946
182,12,<,15,Yale,Ind,7-1-1,80.0,W 27-14 A Harvard,Week 8Nov 25[8],1946
183,13,<,12,Rice,Southwest,7-2,76.0,,Week 8Nov 25[8],1946
184,14,<,13,Penn,Ind,5-2,75.0,,Week 8Nov 25[8],1946
185,15,<,16,Delaware (2),MDC,9-0,47.0,W 20-12 H Muhlenberg,Week 8Nov 25[8],1946
186,16,<,10,USC,PCC,5-3,37.0,,Week 8Nov 25[8],1946
187,17,<,18,Oklahoma,Big 6,6-3,20.0,W 27-6 H Nebraska,Week 8Nov 25[8],1946
188,17,<,NR,Boston College,Ind,6-2,20.0,,Week 8Nov 25[8],1946
189,19,<,NR,Mississippi State,SEC,8-1,19.0,,Week 8Nov 25[8],1946
190,20,<,17,Texas,Southwest,7-2,18.0,,Week 8Nov 25[8],1946
191,NR,<,19,Muhlenberg,Other,,0.0,,Week 8Nov 25[8],1946
192,NR,<,19,Tulsa,MVC,,0.0,,Week 8Nov 25[8],1946
193,1,<,2,Notre Dame (104.5),Ind,8-0-1,1730.5,W 26-6 H #16 USC,Week 9 (Final)Dec 2[9],1946
194,2,<,1,Army (52.5),Ind,9-0-1,1659.5,W 21-18 N Navy,Week 9 (Final)Dec 2[9],1946
195,3,<,3,Georgia (23),SEC,10-0,1448.0,,Week 9 (Final)Dec 2[9],1946
196,4,<,4,UCLA (2),PCC,10-0,1141.0,,Week 9 (Final)Dec 2[9],1946
197,5,<,5,Illinois,Big Ten,7-2,893.0,,Week 9 (Final)Dec 2[9],1946
198,6,<,6,Michigan,Big Ten,6-2-1,778.0,,Week 9 (Final)Dec 2[9],1946
199,7,<,8,Tennessee,SEC,9-1,507.0,,Week 9 (Final)Dec 2[9],1946
200,8,<,9,LSU,SEC,9-1,402.0,,Week 9 (Final)Dec 2[9],1946
201,9,<,11,North Carolina,Southern,8-1-1,394.0,,Week 9 (Final)Dec 2[9],1946
202,10,<,13,Rice,Southwest,8-2,207.0,,Week 9 (Final)Dec 2[9],1946
203,11,<,7,Georgia Tech,SEC,8-2,120.0,,Week 9 (Final)Dec 2[9],1946
204,12,<,12,Yale,Ind,7-1-1,92.0,DNP,Week 9 (Final)Dec 2[9],1946
205,13,<,14,Penn,Ind,6-2,84.0,,Week 9 (Final)Dec 2[9],1946
206,14,<,17,Oklahoma,Big 6,7-3,76.0,W 73-12 A Oklahoma State,Week 9 (Final)Dec 2[9],1946
207,15,<,20,Texas (1),Southwest,8-2,68.0,,Week 9 (Final)Dec 2[9],1946
208,16,<,10,Arkansas,Southwest,6-3-1,64.0,,Week 9 (Final)Dec 2[9],1946
209,17,<,NR,Tulsa,MVC,9-1,52.0,W 14-13 H Arkansas,Week 9 (Final)Dec 2[9],1946
210,18,<,NR,NC State,Southern,8-2,43.0,,Week 9 (Final)Dec 2[9],1946
211,19,<,15,Delaware,MDC,9-0,36.0,DNP,Week 9 (Final)Dec 2[9],1946
212,20,<,NR,Indiana (1),Big Ten,6-3,25.0,DNP,Week 9 (Final)Dec 2[9],1946
213,RV,<,NR,St. Norbert,Other,8-0,4.0,DNP,Week 9 (Final)Dec 2[9],1946
214,NR,<,16,USC,PCC,,22.0,,Week 9 (Final)Dec 2[9],1946
215,NR,<,NR,Oregon State,PCC,,20.0,,Week 9 (Final)Dec 2[9],1946
216,NR,<,NR,Wake Forest,Southern,,11.0,,Week 9 (Final)Dec 2[9],1946
217,NR,<,NR,Duke,Southern,,9.0,,Week 9 (Final)Dec 2[9],1946
218,NR,<,NR,Navy,Ind,,9.0,,Week 9 (Final)Dec 2[9],1946
219,NR,<,NR,Hardin-Simmons,Other,,8.0,,Week 9 (Final)Dec 2[9],1946
220,NR,<,19,Mississippi State,SEC,,6.0,,Week 9 (Final)Dec 2[9],1946
221,NR,<,NR,Northwestern,Big Ten,,5.0,,Week 9 (Final)Dec 2[9],1946
222,NR,<,NR,Kentucky,SEC,,3.0,,Week 9 (Final)Dec 2[9],1946
223,NR,<,NR,Rutgers,Other,,3.0,,Week 9 (Final)Dec 2[9],1946
224,NR,<,NR,Holy Cross,Other,,2.0,,Week 9 (Final)Dec 2[9],1946
225,NR,<,NR,Catawba,Other,,1.0,,Week 9 (Final)Dec 2[9],1946
226,NR,<,NR,Kansas,Big 6,,1.0,,Week 9 (Final)Dec 2[9],1946
227,NR,<,NR,Missouri Valley,Other,,1.0,,Week 9 (Final)Dec 2[9],1946
228,NR,<,NR,St. Bonaventure,Other,,1.0,,Week 9 (Final)Dec 2[9],1946
229,NR,<,NR,William & Mary,Other,,1.0,,Week 9 (Final)Dec 2[9],1946
230,NR,<,17,Boston College,Ind,,0.0,,Week 9 (Final)Dec 2[9],1946
