,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
98,11,<,12,Oklahoma State,Big 8,3-0,299.0,W 70-7 H Southern Illinois,Week 4Oct 1[5],1973
99,12,<,13,Arizona State,WAC,3-0,163.0,,Week 4Oct 1[5],1973
100,13,<,14,Texas,Southwest,1-1,135.0,,Week 4Oct 1[5],1973
101,14,<,15,Houston,Ind,3-0,134.0,,Week 4Oct 1[5],1973
102,15,<,20,Missouri,Big 8,3-0,101.5,,Week 4Oct 1[5],1973
103,16,<,17,UCLA,Pac-8,2-1,71.0,,Week 4Oct 1[5],1973
104,17,<,18,Miami (FL),Ind,2-0,52.0,,Week 4Oct 1[5],1973
105,18,<,NR,Colorado,Big 8,2-1,32.0,,Week 4Oct 1[5],1973
106,19,<,NR,SMU,Southwest,3-0,30.5,,Week 4Oct 1[5],1973
107,20,<,NR,West Virginia,Ind,3-0,30.0,,Week 4Oct 1[5],1973
108,NR,<,11,Auburn,SEC,,0.0,,Week 4Oct 1[5],1973
109,NR,<,16,Florida,SEC,,0.0,,Week 4Oct 1[5],1973
110,NR,<,19,NC State,ACC,,0.0,,Week 4Oct 1[5],1973
111,1,<,1,Ohio State (41),Big Ten,3-0,1150.0,W 27-3 H Washington State,Week 5Oct 8[6],1973
112,2,<,2,Nebraska (9),Big 8,4-0,1032.0,,Week 5Oct 8[6],1973
113,3,<,3,Alabama (6),SEC,4-0,876.0,,Week 5Oct 8[6],1973
114,4,<,4,USC (1),Pac-8,3-0-1,782.0,,Week 5Oct 8[6],1973
115,5,<,5,Michigan (1),Big Ten,4-0,697.0,,Week 5Oct 8[6],1973
116,6,<,6,Oklahoma,Big 8,2-0-1,632.0,W 24-20 H #17 Miami (FL),Week 5Oct 8[6],1973
117,7,<,7,Penn State (3),Ind,4-0,620.0,,Week 5Oct 8[6],1973
118,8,<,9,Tennessee,SEC,4-0,419.0,,Week 5Oct 8[6],1973
119,9,<,8,Notre Dame,Ind,3-0,417.0,,Week 5Oct 8[6],1973
120,10,<,10,LSU,SEC,4-0,416.0,,Week 5Oct 8[6],1973
121,11,<,12,Arizona State,WAC,4-0,241.0,,Week 5Oct 8[6],1973
122,12,<,15,Missouri,Big 8,4-0,215.5,,Week 5Oct 8[6],1973
123,13,<,13,Texas,Southwest,2-1,161.5,,Week 5Oct 8[6],1973
124,14,<,14,Houston,Ind,4-0,124.0,,Week 5Oct 8[6],1973
125,15,<,16,UCLA,Pac-8,3-1,103.0,,Week 5Oct 8[6],1973
126,16,<,17,Miami (FL),Ind,2-1,63.5,,Week 5Oct 8[6],1973
127,17,<,18,Colorado,Big 8,3-1,34.0,,Week 5Oct 8[6],1973
128,18,<,NR,Tulane,Ind,3-0,28.0,W 24-6 A Pittsburgh,Week 5Oct 8[6],1973
129,19,<,NR,Kansas,Big 8,3-1,21.0,L 28-27 N Tennessee,Week 5Oct 8[6],1973
130,20,<,NR,Miami (OH),MAC,4-0,9.0,,Week 5Oct 8[6],1973
131,NR,<,11,Oklahoma State,Big 8,3-1,0.0,L 20-7 H Texas Tech,Week 5Oct 8[6],1973
132,NR,<,19,SMU,Southwest,,0.0,,Week 5Oct 8[6],1973
133,NR,<,20,West Virginia,Ind,,0.0,,Week 5Oct 8[6],1973
134,1,<,1,Ohio State (39),Big Ten,4-0,1113.0,W 24-0 A Wisconsin,Week 6Oct 15[7],1973
135,2,<,3,Alabama (6),SEC,5-0,930.0,,Week 6Oct 15[7],1973
136,3,<,6,Oklahoma (8),Big 8,3-0-1,869.0,W 52-13 N #13 Texas,Week 6Oct 15[7],1973
137,4,<,5,Michigan (1),Big Ten,5-0,855.0,,Week 6Oct 15[7],1973
138,5,<,7,Penn State (4),Ind,5-0,657.0,,Week 6Oct 15[7],1973
139,6,<,4,USC,Pac-8,4-0-1,627.0,,Week 6Oct 15[7],1973
140,7,<,12,Missouri (1),Big 8,5-0,528.0,,Week 6Oct 15[7],1973
141,8,<,9,Notre Dame,Ind,4-0,442.5,,Week 6Oct 15[7],1973
142,9,<,10,LSU,SEC,5-0,418.0,,Week 6Oct 15[7],1973
143,10,<,8,Tennessee,SEC,5-0,400.5,,Week 6Oct 15[7],1973
144,11,<,2,Nebraska,Big 8,4-1,386.0,,Week 6Oct 15[7],1973
145,12,<,11,Arizona State,WAC,5-0,189.0,,Week 6Oct 15[7],1973
146,13,<,15,UCLA,Pac-8,4-1,163.0,,Week 6Oct 15[7],1973
147,14,<,14,Houston,Ind,5-0,140.0,,Week 6Oct 15[7],1973
148,15,<,16,Miami (FL),Ind,3-1,58.0,,Week 6Oct 15[7],1973
149,16,<,17,Colorado,Big 8,4-1,54.0,,Week 6Oct 15[7],1973
150,17,<,18,Tulane,Ind,4-0,52.0,W 24-17 A Duke,Week 6Oct 15[7],1973
151,18,<,19,Kansas,Big 8,4-1,23.0,W 25-18 H Kansas State,Week 6Oct 15[7],1973
152,19,<,NR,Arizona,WAC,5-0,15.0,W 22-14 H New Mexico,Week 6Oct 15[7],1973
153,20,<,20,Miami (OH),MAC,5-0,14.0,,Week 6Oct 15[7],1973
154,NR,<,13,Texas,Southwest,,0.0,,Week 6Oct 15[7],1973
155,1,<,1,Ohio State (35),Big Ten,5-0,1126.0,W 37-7 A Indiana,Week 7Oct 22[8],1973
156,2,<,2,Alabama (12),SEC,6-0,1042.0,,Week 7Oct 22[8],1973
157,3,<,3,Oklahoma (8),Big 8,4-0-1,953.0,W 34-7 H #16 Colorado,Week 7Oct 22[8],1973
158,4,<,4,Michigan (1),Big Ten,6-0,857.0,,Week 7Oct 22[8],1973
159,5,<,5,Penn State (4),Ind,6-0,709.0,,Week 7Oct 22[8],1973
160,6,<,6,USC,Pac-8,5-0-1,629.0,,Week 7Oct 22[8],1973
161,7,<,7,Missouri (1),Big 8,6-0,541.0,,Week 7Oct 22[8],1973
162,8,<,8,Notre Dame,Ind,5-0,508.0,,Week 7Oct 22[8],1973
163,9,<,9,LSU,SEC,6-0,402.0,,Week 7Oct 22[8],1973
164,10,<,11,Nebraska,Big 8,5-1,300.0,,Week 7Oct 22[8],1973
165,11,<,12,Arizona State,WAC,6-0,283.0,,Week 7Oct 22[8],1973
166,12,<,14,Houston,Ind,6-0,280.0,,Week 7Oct 22[8],1973
167,13,<,13,UCLA,Pac-8,5-1,207.0,,Week 7Oct 22[8],1973
168,14,<,10,Tennessee,SEC,5-1,148.0,,Week 7Oct 22[8],1973
169,15,<,17,Tulane,Ind,5-0,88.0,W 16-0 H North Carolina,Week 7Oct 22[8],1973
170,16,<,20,Miami (OH),MAC,6-0,31.0,,Week 7Oct 22[8],1973
171,17,<,18,Kansas,Big 8,4-2,21.0,L 10-9 A Nebraska,Week 7Oct 22[8],1973
172,18,<,NR,Texas Tech,Southwest,5-1,20.0,,Week 7Oct 22[8],1973
173,19,<,NR,Texas,Southwest,3-2,16.0,,Week 7Oct 22[8],1973
174,20,<,NR,Richmond,Southern,6-0,13.0,W 38-17 H West Virginia,Week 7Oct 22[8],1973
175,NR,<,15,Miami (FL),Ind,,0.0,,Week 7Oct 22[8],1973
176,NR,<,16,Colorado,Big 8,,0.0,,Week 7Oct 22[8],1973
177,NR,<,19,Arizona,WAC,5-1,0.0,L 31-17 H Texas Tech,Week 7Oct 22[8],1973
178,1,<,1,Ohio State (36),Big Ten,6-0,1148.0,W 60-0 H Northwestern,Week 8Oct 29[9],1973
179,2,<,2,Alabama (12),SEC,7-0,1052.0,,Week 8Oct 29[9],1973
180,3,<,3,Oklahoma (9),Big 8,5-0-1,961.0,W 56-14 A Kansas State,Week 8Oct 29[9],1973
181,4,<,4,Michigan (1),Big Ten,7-0,876.0,,Week 8Oct 29[9],1973
182,5,<,8,Notre Dame,Ind,6-0,754.0,,Week 8Oct 29[9],1973
183,6,<,5,Penn State (4),Ind,7-0,740.0,,Week 8Oct 29[9],1973
184,7,<,9,LSU,SEC,7-0,518.0,,Week 8Oct 29[9],1973
185,8,<,11,Arizona State,WAC,7-0,432.0,,Week 8Oct 29[9],1973
186,9,<,6,USC,Pac-8,5-1-1,331.0,,Week 8Oct 29[9],1973
187,10,<,13,UCLA,Pac-8,6-1,307.0,,Week 8Oct 29[9],1973
188,11,<,14,Tennessee,SEC,6-1,287.0,,Week 8Oct 29[9],1973
189,12,<,7,Missouri,Big 8,6-1,243.0,,Week 8Oct 29[9],1973
190,13,<,10,Nebraska,Big 8,5-1-1,196.0,,Week 8Oct 29[9],1973
191,14,<,15,Tulane,Ind,6-0,185.0,W 23-14 H Georgia Tech,Week 8Oct 29[9],1973
192,15,<,18,Texas Tech,Southwest,6-1,79.0,,Week 8Oct 29[9],1973
193,16,<,16,Miami (OH),MAC,7-0,54.0,,Week 8Oct 29[9],1973
194,17,<,NR,Colorado,Big 8,5-2,50.0,,Week 8Oct 29[9],1973
195,18,<,12,Houston,Ind,6-1,46.0,,Week 8Oct 29[9],1973
196,19,<,19,Texas,Southwest,4-2,33.0,,Week 8Oct 29[9],1973
197,19,<,NR,Auburn,SEC,5-2,33.0,,Week 8Oct 29[9],1973
198,NR,<,17,Kansas,Big 8,,0.0,,Week 8Oct 29[9],1973
199,NR,<,20,Richmond,Southern,,0.0,,Week 8Oct 29[9],1973
200,1,<,1,Ohio State (35),Big Ten,7-0,1146.0,W 30-0 A Illinois,Week 9Nov 5[10],1973
201,2,<,2,Alabama (14),SEC,8-0,1096.0,,Week 9Nov 5[10],1973
202,3,<,3,Oklahoma (7),Big 8,6-0-1,910.0,W 34-17 H Iowa State,Week 9Nov 5[10],1973
203,4,<,4,Michigan (1),Big Ten,8-0,888.0,,Week 9Nov 5[10],1973
204,5,<,5,Notre Dame (1),Ind,7-0,746.0,,Week 9Nov 5[10],1973
205,6,<,6,Penn State (4),Ind,8-0,714.0,,Week 9Nov 5[10],1973
206,7,<,7,LSU,SEC,8-0,580.0,,Week 9Nov 5[10],1973
207,8,<,9,USC,Pac-8,6-1-1,450.0,,Week 9Nov 5[10],1973
208,9,<,10,UCLA,Pac-8,7-1,431.0,,Week 9Nov 5[10],1973
209,10,<,12,Missouri,Big 8,7-1,352.0,,Week 9Nov 5[10],1973
210,11,<,13,Nebraska,Big 8,6-1-1,310.0,,Week 9Nov 5[10],1973
211,12,<,15,Texas Tech,Southwest,7-1,133.0,,Week 9Nov 5[10],1973
212,13,<,19,Texas,Southwest,5-2,129.0,,Week 9Nov 5[10],1973
213,14,<,8,Arizona State,WAC,7-1,126.0,,Week 9Nov 5[10],1973
214,15,<,18,Houston,Ind,7-1,112.0,,Week 9Nov 5[10],1973
215,16,<,11,Tennessee,SEC,6-2,80.0,,Week 9Nov 5[10],1973
216,17,<,16,Miami (OH),MAC,8-0,75.0,,Week 9Nov 5[10],1973
217,18,<,NR,Kansas,Big 8,5-2-1,15.0,T 10-10 H Oklahoma State,Week 9Nov 5[10],1973
218,19,<,NR,Kent State,MAC,7-1,14.0,W 35-3 H Marshall,Week 9Nov 5[10],1973
219,20,<,NR,Pittsburgh,Ind,5-2-1,13.0,,Week 9Nov 5[10],1973
220,NR,<,14,Tulane,Ind,,0.0,,Week 9Nov 5[10],1973
221,NR,<,17,Colorado,Big 8,,0.0,,Week 9Nov 5[10],1973
222,NR,<,19,Auburn,SEC,,0.0,,Week 9Nov 5[10],1973
223,1,<,1,Ohio State (35),Big Ten,8-0,1130.0,W 35-0 H Michigan State,Week 10Nov 12[11],1973
224,2,<,2,Alabama (13),SEC,8-0,1068.0,,Week 10Nov 12[11],1973
225,3,<,3,Oklahoma (10),Big 8,7-0-1,966.0,W 31-3 A #10 Missouri,Week 10Nov 12[11],1973
226,4,<,4,Michigan (1),Big Ten,9-0,834.0,,Week 10Nov 12[11],1973
227,5,<,5,Notre Dame (1),Ind,8-0,767.0,,Week 10Nov 12[11],1973
228,6,<,6,Penn State (1),Ind,9-0,648.0,,Week 10Nov 12[11],1973
229,7,<,7,LSU,SEC,8-0,572.0,,Week 10Nov 12[11],1973
230,8,<,9,UCLA,Pac-8,8-1,469.0,,Week 10Nov 12[11],1973
231,9,<,8,USC,Pac-8,7-1-1,407.0,,Week 10Nov 12[11],1973
232,10,<,11,Nebraska,Big 8,7-1-1,358.0,,Week 10Nov 12[11],1973
233,11,<,13,Texas,Southwest,6-2,188.0,,Week 10Nov 12[11],1973
234,12,<,12,Texas Tech,Southwest,8-1,176.0,,Week 10Nov 12[11],1973
235,13,<,14,Arizona State,WAC,8-1,167.0,,Week 10Nov 12[11],1973
236,14,<,10,Missouri,Big 8,7-2,115.0,,Week 10Nov 12[11],1973
237,15,<,15,Houston,Ind,8-1,112.0,,Week 10Nov 12[11],1973
238,16,<,16,Tennessee,SEC,6-2,80.0,,Week 10Nov 12[11],1973
239,17,<,17,Miami (OH),MAC,9-0,71.0,,Week 10Nov 12[11],1973
240,18,<,18,Kansas,Big 8,6-2-1,44.0,W 17-15 H Colorado,Week 10Nov 12[11],1973
241,19,<,NR,Arizona,WAC,8-1,16.0,W 24-10 A BYU,Week 10Nov 12[11],1973
242,20,<,NR,NC State,ACC,6-3,15.0,,Week 10Nov 12[11],1973
243,NR,<,19,Kent State,MAC,,0.0,,Week 10Nov 12[11],1973
244,NR,<,20,Pittsburgh,Ind,,0.0,,Week 10Nov 12[11],1973
245,1,<,1,Ohio State (34),Big Ten,9-0,1142.0,W 55-13 H Iowa,Week 11Nov 19[12],1973
246,2,<,2,Alabama (16),SEC,9-0,1082.0,,Week 11Nov 19[12],1973
247,3,<,3,Oklahoma (9),Big 8,8-0-1,973.0,W 48-20 H #18 Kansas,Week 11Nov 19[12],1973
248,4,<,4,Michigan (1),Big Ten,10-0,845.0,,Week 11Nov 19[12],1973
249,5,<,5,Notre Dame (1),Ind,8-0,760.0,,Week 11Nov 19[12],1973
250,6,<,6,Penn State (1),Ind,10-0,672.0,,Week 11Nov 19[12],1973
251,7,<,7,LSU,SEC,9-0,577.0,,Week 11Nov 19[12],1973
252,8,<,8,UCLA,Pac-8,9-1,496.0,,Week 11Nov 19[12],1973
253,9,<,9,USC,Pac-8,8-1-1,407.0,,Week 11Nov 19[12],1973
254,10,<,10,Nebraska,Big 8,8-1-1,391.0,,Week 11Nov 19[12],1973
255,11,<,11,Texas,Southwest,7-2,283.0,,Week 11Nov 19[12],1973
256,12,<,12,Texas Tech,Southwest,9-1,215.0,,Week 11Nov 19[12],1973
257,13,<,13,Arizona State,WAC,9-1,195.0,,Week 11Nov 19[12],1973
258,14,<,15,Houston,Ind,8-1,114.0,,Week 11Nov 19[12],1973
259,15,<,17,Miami (OH),MAC,10-0,70.0,,Week 11Nov 19[12],1973
260,16,<,20,NC State,ACC,7-3,30.0,,Week 11Nov 19[12],1973
261,17,<,NR,Tulane,Ind,8-1,29.0,W 24-3 H Vanderbilt,Week 11Nov 19[12],1973
262,18,<,NR,Oklahoma State,Big 8,5-2-2,16.0,W 38-24 A Colorado,Week 11Nov 19[12],1973
263,19,<,14,Missouri,Big 8,7-3,15.0,,Week 11Nov 19[12],1973
264,20,<,18,Kansas,Big 8,6-3-1,14.0,L 48-20 A Oklahoma,Week 11Nov 19[12],1973
265,20,<,NR,Pittsburgh,Ind,6-3-1,14.0,,Week 11Nov 19[12],1973
266,NR,<,16,Tennessee,SEC,,0.0,,Week 11Nov 19[12],1973
267,NR,<,19,Arizona,WAC,8-2,0.0,L 27-26 H Air Force,Week 11Nov 19[12],1973
268,1,<,2,Alabama (36),SEC,10-0,1176.0,W 21-7 A #7 LSU,Week 12Nov 26[13],1973
269,2,<,3,Oklahoma (20),Big 8,9-0-1,1095.0,W 27-0 H #10 Nebraska,Week 12Nov 26[13],1973
270,3,<,1,Ohio State (2),Big Ten,9-0-1,892.0,T 10-10 A #4 Michigan,Week 12Nov 26[13],1973
271,4,<,4,Michigan (1),Big Ten,10-0-1,876.0,,Week 12Nov 26[13],1973
272,5,<,5,Notre Dame (2),Ind,9-0,832.0,,Week 12Nov 26[13],1973
273,6,<,6,Penn State (2),Ind,11-0,726.0,,Week 12Nov 26[13],1973
274,7,<,9,USC,Pac-8,9-1-1,570.0,,Week 12Nov 26[13],1973
275,8,<,7,LSU,SEC,9-1,436.0,,Week 12Nov 26[13],1973
276,9,<,11,Texas,Southwest,8-2,369.0,,Week 12Nov 26[13],1973
277,10,<,8,UCLA,Pac-8,9-2,312.0,,Week 12Nov 26[13],1973
278,11,<,13,Arizona State,WAC,10-1,288.0,,Week 12Nov 26[13],1973
279,12,<,12,Texas Tech,Southwest,10-1,266.0,,Week 12Nov 26[13],1973
280,13,<,10,Nebraska,Big 8,8-2-1,209.0,,Week 12Nov 26[13],1973
281,14,<,14,Houston,Ind,9-1,171.0,,Week 12Nov 26[13],1973
282,15,<,15,Miami (OH),MAC,10-0,86.0,,Week 12Nov 26[13],1973
283,16,<,16,NC State,ACC,8-3,57.0,,Week 12Nov 26[13],1973
284,17,<,20,Kansas,Big 8,7-3-1,41.0,W 14-13 H Missouri,Week 12Nov 26[13],1973
285,18,<,NR,Maryland,ACC,8-3,23.0,,Week 12Nov 26[13],1973
286,19,<,NR,Tennessee,SEC,7-3,8.0,,Week 12Nov 26[13],1973
287,20,<,19,Missouri,Big 8,7-4,7.0,,Week 12Nov 26[13],1973
288,NR,<,17,Tulane,Ind,,0.0,,Week 12Nov 26[13],1973
289,NR,<,18,Oklahoma State,Big 8,5-3-2,0.0,L 28-12 A Iowa State,Week 12Nov 26[13],1973
290,NR,<,20,Pittsburgh,Ind,,0.0,,Week 12Nov 26[13],1973
291,1,<,1,Alabama (34),SEC,11-0,1090.0,W 35-0 N Auburn,Week 13Dec 3[14],1973
292,2,<,2,Oklahoma (16),Big 8,10-0-1,1023.0,W 45-18 A Oklahoma State,Week 13Dec 3[14],1973
293,3,<,5,Notre Dame (2),Ind,10-0,810.0,,Week 13Dec 3[14],1973
294,4,<,3,Ohio State (2),Big Ten,9-0-1,799.0,,Week 13Dec 3[14],1973
295,5,<,4,Michigan (1),Big Ten,10-0-1,780.0,,Week 13Dec 3[14],1973
296,6,<,6,Penn State (3),Ind,11-0,679.0,,Week 13Dec 3[14],1973
297,7,<,7,USC,Pac-8,9-1-1,523.0,,Week 13Dec 3[14],1973
298,8,<,9,Texas,Southwest,8-2,412.0,,Week 13Dec 3[14],1973
299,9,<,10,UCLA,Pac-8,9-2,312.0,,Week 13Dec 3[14],1973
300,10,<,11,Arizona State,WAC,10-1,293.0,,Week 13Dec 3[14],1973
301,11,<,12,Texas Tech,Southwest,10-1,255.0,,Week 13Dec 3[14],1973
302,12,<,13,Nebraska,Big 8,8-2-1,222.0,,Week 13Dec 3[14],1973
303,13,<,8,LSU,SEC,9-2,193.0,,Week 13Dec 3[14],1973
304,14,<,14,Houston,Ind,10-1,161.0,,Week 13Dec 3[14],1973
305,15,<,15,Miami (OH),MAC,10-0,85.0,,Week 13Dec 3[14],1973
306,16,<,16,NC State,ACC,8-3,56.0,,Week 13Dec 3[14],1973
