,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
306,10,<,5,Georgia,SEC,10-2,388.0,,Week 13 (Final)Jan[14],1976
307,11,<,16,Alabama,SEC,9-3,331.0,,Week 13 (Final)Jan[14],1976
308,12,<,15,Notre Dame,Ind,9-3,321.0,,Week 13 (Final)Jan[14],1976
309,13,<,9,Texas Tech,Southwest,10-2,276.0,,Week 13 (Final)Jan[14],1976
310,14,<,14,Oklahoma State,Big 8,9-3,190.0,W 49-21 N BYU (Tangerine),Week 13 (Final)Jan[14],1976
311,15,<,7,UCLA,Pac-8,9-2-1,172.0,,Week 13 (Final)Jan[14],1976
312,16,<,12,Colorado,Big 8,8-4,52.0,,Week 13 (Final)Jan[14],1976
313,17,<,17,Rutgers,Ind,11-0,50.0,,Week 13 (Final)Jan[14],1976
314,18,<,NR,Kentucky,SEC,8-4,30.0,,Week 13 (Final)Jan[14],1976
315,19,<,NR,Iowa State,Big 8,8-3,14.0,DNP,Week 13 (Final)Jan[14],1976
316,20,<,20,Mississippi State,SEC,9-2,13.0,,Week 13 (Final)Jan[14],1976
317,NR,<,18,Baylor,Southwest,,0.0,,Week 13 (Final)Jan[14],1976
318,NR,<,19,North Carolina,ACC,,0.0,,Week 13 (Final)Jan[14],1976
319,NR,<,20,Penn State,Ind,,0.0,,Week 13 (Final)Jan[14],1976
