,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
25,6,<,3,Oklahoma (2),Big 6,3-0-1,493.0,W 27-7 H Kansas,Week 2Oct 23[2],1939
26,7,<,12,Cornell (1),Ind,3-0,438.0,W 47-0 H Penn State,Week 2Oct 23[2],1939
27,8,<,7,USC,PCC,2-0-1,319.0,,Week 2Oct 23[2],1939
28,9,<,4,Tulane (1),SEC,3-0-1,241.0,T 14-14 H North Carolina,Week 2Oct 23[2],1939
29,10,<,16,Nebraska,Big 6,3-0-1,160.0,,Week 2Oct 23[2],1939
30,11,<,NR,Duquesne,Ind,4-0,117.0,W 21-13 N Pittsburgh,Week 2Oct 23[2],1939
31,12,<,13,Duke,Southern,3-1,114.0,,Week 2Oct 23[2],1939
32,13,<,14,North Carolina,Southern,4-0-1,111.0,,Week 2Oct 23[2],1939
33,14,<,17,Mississippi,SEC,4-0,84.0,,Week 2Oct 23[2],1939
34,15,<,NR,Oregon State,PCC,4-0,67.0,,Week 2Oct 23[2],1939
35,16,<,NR,Penn,Ind,3-0,63.0,,Week 2Oct 23[2],1939
36,17,<,18,SMU,Southwest,2-1-1,49.0,,Week 2Oct 23[2],1939
37,18,<,1,Pittsburgh,Ind,3-1,33.0,L 21-13 H Duquesne,Week 2Oct 23[2],1939
38,19,<,NR,New York,Ind,3-1,25.0,W 6-0 H Carnegie Mellon,Week 2Oct 23[2],1939
39,20,<,8,Alabama,SEC,3-1,17.0,,Week 2Oct 23[2],1939
40,NR,<,11,Oregon,PCC,,0.0,,Week 2Oct 23[2],1939
41,NR,<,15,Carnegie Mellon,Ind,,0.0,,Week 2Oct 23[2],1939
42,NR,<,19,Baylor,Southwest,,0.0,,Week 2Oct 23[2],1939
43,NR,<,20,St. Mary's,Ind,,0.0,,Week 2Oct 23[2],1939
44,1,<,1,Tennessee (67),SEC,5-0,1120.0,W 17-0 H Mercer,Week 3Oct 30[3],1939
45,2,<,3,Michigan (20),Big Ten,4-0,1005.0,,Week 3Oct 30[3],1939
46,3,<,7,Cornell (18),Ind,4-0,933.0,W 23-14 A Ohio State,Week 3Oct 30[3],1939
47,4,<,2,Notre Dame (12),Ind,5-0,858.0,,Week 3Oct 30[3],1939
48,5,<,5,Texas A&M (6),Southwest,6-0,714.0,W 20-0 H Baylor,Week 3Oct 30[3],1939
49,6,<,6,Oklahoma (2),Big 6,4-0-1,605.5,W 41-0 H Oklahoma State,Week 3Oct 30[3],1939
50,7,<,8,USC (1),PCC,3-0-1,598.0,,Week 3Oct 30[3],1939
51,8,<,9,Tulane (1),SEC,4-0-1,419.0,W 18-6 H Mississippi,Week 3Oct 30[3],1939
52,9,<,13,North Carolina (1),Southern,5-0-1,314.0,,Week 3Oct 30[3],1939
53,10,<,10,Nebraska,Big 6,4-0-1,180.5,,Week 3Oct 30[3],1939
54,11,<,15,Oregon State,PCC,5-0,76.0,,Week 3Oct 30[3],1939
55,12,<,12,Duke,Southern,4-1,46.0,,Week 3Oct 30[3],1939
56,13,<,11,Duquesne,Ind,5-0,44.0,W 13-0 H Texas Tech,Week 3Oct 30[3],1939
57,14,<,4,Ohio State,Big Ten,3-1,25.0,,Week 3Oct 30[3],1939
58,15,<,NR,Kentucky,SEC,5-0,22.0,,Week 3Oct 30[3],1939
59,16,<,17,SMU,Southwest,2-1-1,21.0,,Week 3Oct 30[3],1939
60,17,<,19,New York,Ind,4-1,20.0,W 14-13 H Georgia,Week 3Oct 30[3],1939
61,18,<,NR,LSU,SEC,4-1,17.0,,Week 3Oct 30[3],1939
62,19,<,20,Alabama,SEC,4-1,14.0,,Week 3Oct 30[3],1939
63,19,<,NR,UCLA,PCC,4-0-1,14.0,,Week 3Oct 30[3],1939
64,NR,<,14,Mississippi,SEC,,0.0,,Week 3Oct 30[3],1939
65,NR,<,16,Penn,Ind,,0.0,,Week 3Oct 30[3],1939
66,NR,<,18,Pittsburgh,Ind,,0.0,,Week 3Oct 30[3],1939
67,1,<,1,Tennessee (81),SEC,6-0,1017.0,W 20-0 A #18 LSU,Week 4Nov 6[4],1939
68,2,<,5,Texas A&M (6),Southwest,7-0,787.0,W 27-0 A Arkansas,Week 4Nov 6[4],1939
69,3,<,4,Notre Dame (11),Ind,6-0,785.0,,Week 4Nov 6[4],1939
70,4,<,7,USC (5),PCC,4-0-1,718.0,,Week 4Nov 6[4],1939
71,5,<,3,Cornell (1),Ind,5-0,655.0,W 13-7 H Columbia,Week 4Nov 6[4],1939
72,6,<,6,Oklahoma (3),Big 6,5-0-1,582.0,W 38-6 H Iowa State,Week 4Nov 6[4],1939
73,7,<,8,Tulane,SEC,4-0-1,378.5,DNP,Week 4Nov 6[4],1939
74,8,<,9,North Carolina (1),Southern,6-0-1,360.5,,Week 4Nov 6[4],1939
75,9,<,14,Ohio State,Big Ten,4-1,96.0,,Week 4Nov 6[4],1939
76,10,<,2,Michigan,Big Ten,4-1,94.0,,Week 4Nov 6[4],1939
77,11,<,19,UCLA,PCC,5-0-1,91.0,,Week 4Nov 6[4],1939
78,12,<,13,Duquesne,Ind,6-0,74.0,W 21-13 H Marquette,Week 4Nov 6[4],1939
79,13,<,16,SMU,Southwest,3-1-1,69.0,,Week 4Nov 6[4],1939
80,14,<,NR,Dartmouth,Ind,5-0-1,62.0,W 33-0 A Yale,Week 4Nov 6[4],1939
81,15,<,12,Duke,Southern,5-1,46.0,,Week 4Nov 6[4],1939
82,16,<,NR,Santa Clara,Ind,3-1-2,29.0,,Week 4Nov 6[4],1939
83,17,<,17,New York,Ind,5-1,24.0,W 14-0 H Lafayette,Week 4Nov 6[4],1939
84,18,<,15,Kentucky,SEC,5-0-1,23.0,,Week 4Nov 6[4],1939
85,19,<,NR,Mississippi,SEC,5-1,9.0,,Week 4Nov 6[4],1939
86,20,<,19,Alabama,SEC,4-1-1,8.0,,Week 4Nov 6[4],1939
87,NR,<,10,Nebraska,Big 6,,0.0,,Week 4Nov 6[4],1939
88,NR,<,11,Oregon State,PCC,,0.0,,Week 4Nov 6[4],1939
89,NR,<,18,LSU,SEC,,0.0,,Week 4Nov 6[4],1939
90,1,<,1,Tennessee (66),SEC,7-0,1014.0,W 34-0 H Citadel,Week 5Nov 13[5],1939
91,2,<,2,Texas A&M,Southwest,8-0,877.0,W 6-2 H #13 SMU,Week 5Nov 13[5],1939
92,3,<,4,USC (10),PCC,5-0-1,846.0,,Week 5Nov 13[5],1939
93,4,<,5,Cornell (3),Ind,6-0,645.0,W 14-12 H Colgate,Week 5Nov 13[5],1939
94,5,<,6,Oklahoma (2),Big 6,6-0-1,631.0,W 13-10 A Kansas State,Week 5Nov 13[5],1939
95,6,<,7,Tulane (2),SEC,5-0-1,615.0,W 13-0 H Alabama,Week 5Nov 13[5],1939
96,7,<,8,North Carolina (1),Southern,7-0-1,457.0,,Week 5Nov 13[5],1939
97,8,<,9,Ohio State,Big Ten,5-1,250.0,,Week 5Nov 13[5],1939
98,9,<,3,Notre Dame,Ind,6-1,244.0,,Week 5Nov 13[5],1939
99,10,<,12,Duquesne,Ind,7-0,129.0,W 7-0 A NC State,Week 5Nov 13[5],1939
100,11,<,11,UCLA,PCC,5-0-1,85.0,,Week 5Nov 13[5],1939
101,12,<,NR,Missouri,Big 6,6-1,55.0,,Week 5Nov 13[5],1939
102,13,<,15,Duke,Southern,6-1,52.0,,Week 5Nov 13[5],1939
103,14,<,16,Santa Clara,Ind,4-1-2,48.0,,Week 5Nov 13[5],1939
104,15,<,NR,Iowa,Big Ten,5-1,37.0,,Week 5Nov 13[5],1939
105,16,<,NR,Clemson (1),Southern,6-1,33.0,,Week 5Nov 13[5],1939
106,17,<,13,SMU,Southwest,3-2-1,27.0,,Week 5Nov 13[5],1939
107,18,<,NR,Holy Cross,Ind,6-1,15.0,W 14-0 H Temple,Week 5Nov 13[5],1939
108,19,<,NR,Oregon State,PCC,6-1,10.0,,Week 5Nov 13[5],1939
109,20,<,14,Dartmouth,Ind,5-1-1,6.0,L 9-7 A Princeton,Week 5Nov 13[5],1939
110,20,<,NR,Minnesota,Big Ten,2-3-1,6.0,W 20-7 A #10 Michigan,Week 5Nov 13[5],1939
111,NR,<,10,Michigan,Big Ten,,0.0,,Week 5Nov 13[5],1939
112,NR,<,17,New York,Ind,,0.0,,Week 5Nov 13[5],1939
113,NR,<,18,Kentucky,SEC,,0.0,,Week 5Nov 13[5],1939
114,NR,<,19,Mississippi,SEC,,0.0,,Week 5Nov 13[5],1939
115,NR,<,20,Alabama,SEC,,0.0,,Week 5Nov 13[5],1939
116,1,<,2,Texas A&M (38),Southwest,9-0,963.0,W 19-0 A Rice,Week 6Nov 20[6],1939
117,2,<,1,Tennessee (33),SEC,8-0,898.0,W 13-0 H Vanderbilt,Week 6Nov 20[6],1939
118,3,<,4,Cornell (20),Ind,7-0,865.0,W 35-6 A Dartmouth,Week 6Nov 20[6],1939
119,4,<,3,USC (11),PCC,5-0-1,764.0,,Week 6Nov 20[6],1939
120,5,<,6,Tulane (3),SEC,6-0-1,659.0,W 25-0 A Columbia,Week 6Nov 20[6],1939
121,6,<,8,Ohio State (1),Big Ten,6-1,420.0,,Week 6Nov 20[6],1939
122,7,<,9,Notre Dame,Ind,7-1,314.5,,Week 6Nov 20[6],1939
123,8,<,13,Duke (2),Southern,7-1,259.0,,Week 6Nov 20[6],1939
124,9,<,15,Iowa (1),Big Ten,6-1,224.0,,Week 6Nov 20[6],1939
125,10,<,12,Missouri,Big 6,7-1,202.5,,Week 6Nov 20[6],1939
126,11,<,18,Holy Cross,Ind,7-1,133.0,W 21-0 H Carnegie Mellon,Week 6Nov 20[6],1939
127,12,<,10,Duquesne,Ind,7-0,110.0,DNP,Week 6Nov 20[6],1939
128,13,<,11,UCLA,PCC,5-0-2,62.0,,Week 6Nov 20[6],1939
129,14,<,5,Oklahoma,Big 6,6-1-1,61.0,L 7-6 A #12 Missouri,Week 6Nov 20[6],1939
130,15,<,16,Clemson (1),Southern,7-1,33.0,,Week 6Nov 20[6],1939
131,16,<,NR,Georgetown,Ind,7-0-1,17.0,W 14-0 A New York,Week 6Nov 20[6],1939
132,17,<,7,North Carolina,Southern,7-1-1,11.0,,Week 6Nov 20[6],1939
133,17,<,14,Santa Clara,Ind,4-1-3,11.0,,Week 6Nov 20[6],1939
134,19,<,NR,Georgia Tech,SEC,5-2,7.0,,Week 6Nov 20[6],1939
135,19,<,NR,Princeton,Ind,6-1,7.0,W 13-7 A Yale,Week 6Nov 20[6],1939
136,NR,<,17,SMU,Southwest,,0.0,,Week 6Nov 20[6],1939
137,NR,<,19,Oregon State,PCC,,0.0,,Week 6Nov 20[6],1939
138,NR,<,20,Dartmouth,Ind,,0.0,,Week 6Nov 20[6],1939
139,NR,<,20,Minnesota,Big Ten,,0.0,L 13-9 A #15 Iowa,Week 6Nov 20[6],1939
140,1,<,1,Texas A&M (27),Southwest,9-0,939.0,DNP,Week 7Nov 27[7],1939
141,1,<,4,USC (25),PCC,6-0-1,939.0,W 20-12 A #7 Notre Dame,Week 7Nov 27[7],1939
142,3,<,3,Cornell (34),Ind,8-0,909.0,W 26-0 A Penn,Week 7Nov 27[7],1939
143,4,<,2,Tennessee (18),SEC,8-0,871.0,,Week 7Nov 27[7],1939
144,5,<,5,Tulane (4),SEC,7-0-1,670.0,W 52-0 H Sewanee,Week 7Nov 27[7],1939
145,6,<,12,Duquesne,Ind,8-0,334.0,W 22-7 N Carnegie Mellon,Week 7Nov 27[7],1939
146,7,<,8,Duke (2),Southern,8-1,331.0,,Week 7Nov 27[7],1939
147,8,<,10,Missouri,Big 6,8-1,277.0,,Week 7Nov 27[7],1939
148,9,<,9,Iowa,Big Ten,6-1-1,129.0,,Week 7Nov 27[7],1939
149,10,<,11,Holy Cross,Ind,7-1,123.0,DNP,Week 7Nov 27[7],1939
150,11,<,7,Notre Dame,Ind,7-2,105.0,,Week 7Nov 27[7],1939
151,12,<,6,Ohio State,Big Ten,6-2,95.0,,Week 7Nov 27[7],1939
152,13,<,13,UCLA,PCC,5-0-3,75.5,,Week 7Nov 27[7],1939
153,14,<,15,Clemson (1),Southern,8-1,46.0,,Week 7Nov 27[7],1939
154,15,<,NR,Michigan,Big Ten,6-2,40.5,,Week 7Nov 27[7],1939
155,16,<,17,North Carolina,Southern,7-1-1,40.0,,Week 7Nov 27[7],1939
156,17,<,16,Georgetown,Ind,7-0-1,33.0,DNP,Week 7Nov 27[7],1939
157,18,<,NR,Nebraska,Big 6,7-1-1,30.0,,Week 7Nov 27[7],1939
158,19,<,NR,San Jose State,CCAA,12-0,29.0,W 42-7 H Fresno State,Week 7Nov 27[7],1939
159,20,<,17,Santa Clara,Ind,5-1-3,22.0,,Week 7Nov 27[7],1939
160,NR,<,14,Oklahoma,Big 6,6-2-1,0.0,L 13-7 A Nebraska,Week 7Nov 27[7],1939
161,NR,<,19,Georgia Tech,SEC,,0.0,,Week 7Nov 27[7],1939
162,NR,<,19,Princeton,Ind,,0.0,,Week 7Nov 27[7],1939
163,1,<,1,Texas A&M (28),Southwest,10-0,763.0,W 20-0 H Texas,Week 8Dec 4[8],1939
164,2,<,4,Tennessee (19),SEC,9-0,741.0,,Week 8Dec 4[8],1939
165,3,<,1,USC (18),PCC,7-0-1,709.0,W 9-7 H Washington,Week 8Dec 4[8],1939
166,4,<,3,Cornell (15),Ind,8-0,665.0,DNP,Week 8Dec 4[8],1939
167,5,<,5,Tulane (5),SEC,8-0-1,572.0,W 33-20 H LSU,Week 8Dec 4[8],1939
168,6,<,7,Duke (1),Southern,8-1,307.0,,Week 8Dec 4[8],1939
169,7,<,8,Missouri,Big 6,8-1,242.0,,Week 8Dec 4[8],1939
170,8,<,9,Iowa,Big Ten,6-1-1,138.0,,Week 8Dec 4[8],1939
171,9,<,13,UCLA,PCC,6-0-3,99.5,,Week 8Dec 4[8],1939
172,10,<,6,Duquesne,Ind,8-0-1,90.0,T 10-10 A Detroit Mercy,Week 8Dec 4[8],1939
173,11,<,11,Notre Dame,Ind,7-2,88.5,,Week 8Dec 4[8],1939
174,12,<,12,Ohio State,Big Ten,6-2,82.0,,Week 8Dec 4[8],1939
175,13,<,NR,Georgia Tech,SEC,7-2,62.0,,Week 8Dec 4[8],1939
176,14,<,NR,Boston College,Ind,9-1,57.0,,Week 8Dec 4[8],1939
177,15,<,14,Clemson (1),Southern,8-1,46.0,,Week 8Dec 4[8],1939
178,16,<,20,Santa Clara,Ind,5-1-3,39.0,,Week 8Dec 4[8],1939
179,17,<,18,Nebraska,Big 6,7-1-1,21.0,,Week 8Dec 4[8],1939
180,18,<,19,San Jose State,CCAA,13-0,20.0,W 12-0 H Drake,Week 8Dec 4[8],1939
181,18,<,NR,Fordham,Ind,6-2,20.0,W 18-7 N New York,Week 8Dec 4[8],1939
182,20,<,17,Georgetown,Ind,7-0-1,19.0,DNP,Week 8Dec 4[8],1939
183,NR,<,10,Holy Cross,Ind,,0.0,,Week 8Dec 4[8],1939
184,NR,<,15,Michigan,Big Ten,,0.0,,Week 8Dec 4[8],1939
185,NR,<,16,North Carolina,Southern,,0.0,,Week 8Dec 4[8],1939
186,1,<,1,Texas A&M (55),Southwest,10-0,1091.0,DNP,Week 9 (Final)Dec 11[9],1939
187,2,<,2,Tennessee (26),SEC,10-0,970.0,,Week 9 (Final)Dec 11[9],1939
188,3,<,3,USC (9),PCC,7-0-2,891.0,,Week 9 (Final)Dec 11[9],1939
189,4,<,4,Cornell (16),Ind,8-0,889.0,DNP,Week 9 (Final)Dec 11[9],1939
190,5,<,5,Tulane,SEC,8-0-1,804.0,DNP,Week 9 (Final)Dec 11[9],1939
191,6,<,7,Missouri,Big 6,8-1,318.33,,Week 9 (Final)Dec 11[9],1939
192,7,<,9,UCLA,PCC,6-0-4,289.83,,Week 9 (Final)Dec 11[9],1939
193,8,<,6,Duke (2),Southern,8-1,232.0,,Week 9 (Final)Dec 11[9],1939
194,9,<,8,Iowa,Big Ten,6-1-1,220.83,,Week 9 (Final)Dec 11[9],1939
195,10,<,10,Duquesne,Ind,8-0-1,130.0,DNP,Week 9 (Final)Dec 11[9],1939
196,11,<,14,Boston College,Ind,9-1,120.5,,Week 9 (Final)Dec 11[9],1939
197,12,<,15,Clemson,Southern,8-1,112.0,,Week 9 (Final)Dec 11[9],1939
198,13,<,11,Notre Dame,Ind,7-2,92.0,,Week 9 (Final)Dec 11[9],1939
199,14,<,16,Santa Clara,Ind,5-1-3,87.0,,Week 9 (Final)Dec 11[9],1939
200,15,<,12,Ohio State,Big Ten,6-2,70.0,,Week 9 (Final)Dec 11[9],1939
201,16,<,13,Georgia Tech,SEC,8-2,59.0,,Week 9 (Final)Dec 11[9],1939
202,17,<,18,Fordham,Ind,6-2,26.0,DNP,Week 9 (Final)Dec 11[9],1939
203,18,<,17,Nebraska,Big 6,7-1-1,22.0,,Week 9 (Final)Dec 11[9],1939
204,19,<,NR,Oklahoma,Big 6,6-2-1,20.0,L 13-7 A Nebraska,Week 9 (Final)Dec 11[9],1939
205,20,<,NR,Michigan,Big Ten,6-2,18.0,,Week 9 (Final)Dec 11[9],1939
206,NR,<,18,San Jose State,CCAA,,0.0,,Week 9 (Final)Dec 11[9],1939
207,NR,<,20,Georgetown,Ind,,0.0,,Week 9 (Final)Dec 11[9],1939
