,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
44,NR,<,15,Texas A&M,Southwest,,0.0,,Week 1Sep 8[2],1987
45,NR,<,16,Iowa,Big Ten,,0.0,,Week 1Sep 8[2],1987
46,NR,<,19,USC,Pac-10,,0.0,,Week 1Sep 8[2],1987
47,NR,<,20,Florida,SEC,,0.0,,Week 1Sep 8[2],1987
48,1,<,1,Oklahoma (54),Big 8,2-0,1193.0,W 28-0 H North Carolina,Week 2Sep 15[3],1987
49,2,<,2,Nebraska (6),Big 8,2-0,1127.0,,Week 2Sep 15[3],1987
50,3,<,4,Auburn,SEC,2-0,1027.0,,Week 2Sep 15[3],1987
51,4,<,6,LSU,SEC,2-0,926.0,,Week 2Sep 15[3],1987
52,5,<,5,Ohio State,Big Ten,1-0,908.0,,Week 2Sep 15[3],1987
53,6,<,7,Miami (FL),Ind,1-0,873.0,,Week 2Sep 15[3],1987
54,7,<,8,Florida State,Ind,2-0,830.0,,Week 2Sep 15[3],1987
55,8,<,10,Clemson,ACC,2-0,689.0,,Week 2Sep 15[3],1987
56,9,<,16,Notre Dame,Ind,1-0,619.0,,Week 2Sep 15[3],1987
57,10,<,12,Washington,Pac-10,2-0,608.0,,Week 2Sep 15[3],1987
58,11,<,19,Alabama,SEC,2-0,563.0,,Week 2Sep 15[3],1987
59,12,<,13,Arkansas,Southwest,1-0,556.0,,Week 2Sep 15[3],1987
60,13,<,3,UCLA,Pac-10,1-1,550.0,,Week 2Sep 15[3],1987
61,14,<,14,Tennessee,SEC,3-0,525.0,,Week 2Sep 15[3],1987
62,15,<,15,Arizona State,Pac-10,1-0,434.0,,Week 2Sep 15[3],1987
63,16,<,18,Pittsburgh,Ind,2-0,286.0,,Week 2Sep 15[3],1987
64,17,<,17,Michigan State,Big Ten,1-0,251.0,,Week 2Sep 15[3],1987
65,18,<,20,Georgia,SEC,2-0,187.0,,Week 2Sep 15[3],1987
66,19,<,9,Michigan,Big Ten,0-1,183.0,,Week 2Sep 15[3],1987
67,20,<,11,Penn State,Ind,1-1,140.0,,Week 2Sep 15[3],1987
68,1,<,1,Oklahoma (53),Big 8,2-0,1193.0,DNP,Week 3Sep 22[4],1987
69,2,<,2,Nebraska (7),Big 8,2-0,1129.0,,Week 3Sep 22[4],1987
70,3,<,3,Auburn,SEC,2-0,1028.0,,Week 3Sep 22[4],1987
71,4,<,4,LSU,SEC,3-0,995.0,,Week 3Sep 22[4],1987
72,5,<,6,Miami (FL),Ind,1-0,888.0,,Week 3Sep 22[4],1987
73,6,<,7,Florida State,Ind,3-0,869.0,,Week 3Sep 22[4],1987
74,7,<,5,Ohio State,Big Ten,2-0,867.0,,Week 3Sep 22[4],1987
75,8,<,9,Notre Dame,Ind,2-0,788.0,,Week 3Sep 22[4],1987
76,9,<,8,Clemson,ACC,3-0,777.0,,Week 3Sep 22[4],1987
77,10,<,12,Arkansas,Southwest,2-0,643.0,,Week 3Sep 22[4],1987
78,11,<,14,Tennessee,SEC,3-0,587.0,,Week 3Sep 22[4],1987
79,12,<,15,Arizona State,Pac-10,2-0,547.0,,Week 3Sep 22[4],1987
80,13,<,13,UCLA,Pac-10,2-1,507.0,,Week 3Sep 22[4],1987
81,14,<,19,Michigan,Big Ten,1-1,307.0,,Week 3Sep 22[4],1987
82,15,<,20,Penn State,Ind,2-1,231.0,,Week 3Sep 22[4],1987
83,16,<,NR,Texas A&M,Southwest,1-1,223.0,,Week 3Sep 22[4],1987
84,17,<,11,Alabama,SEC,2-1,214.0,,Week 3Sep 22[4],1987
85,18,<,10,Washington,Pac-10,2-1,176.0,,Week 3Sep 22[4],1987
86,19,<,NR,Iowa,Big Ten,2-1,164.0,,Week 3Sep 22[4],1987
87,20,<,18,Georgia,SEC,2-1,145.0,,Week 3Sep 22[4],1987
88,NR,<,16,Pittsburgh,Ind,,0.0,,Week 3Sep 22[4],1987
89,NR,<,17,Michigan State,Big Ten,,0.0,,Week 3Sep 22[4],1987
90,1,<,1,Oklahoma (44),Big 8,3-0,1181.0,W 65-0 A Tulsa,Week 4Sep 29[5],1987
91,2,<,2,Nebraska (12),Big 8,3-0,1136.0,,Week 4Sep 29[5],1987
92,3,<,5,Miami (FL) (4),Ind,2-0,1088.0,W 51-7 A #10 Arkansas,Week 4Sep 29[5],1987
93,4,<,6,Florida State,Ind,4-0,965.0,,Week 4Sep 29[5],1987
94,5,<,8,Notre Dame,Ind,3-0,890.0,,Week 4Sep 29[5],1987
95,6,<,3,Auburn,SEC,2-0-1,859.5,,Week 4Sep 29[5],1987
96,7,<,4,LSU,SEC,3-0-1,821.5,,Week 4Sep 29[5],1987
97,8,<,9,Clemson,ACC,4-0,810.0,,Week 4Sep 29[5],1987
98,9,<,7,Ohio State,Big Ten,2-0-1,775.5,,Week 4Sep 29[5],1987
99,10,<,11,Tennessee,SEC,3-0-1,636.5,,Week 4Sep 29[5],1987
100,11,<,13,UCLA,Pac-10,3-1,564.0,,Week 4Sep 29[5],1987
101,12,<,14,Michigan,Big Ten,2-1,452.0,,Week 4Sep 29[5],1987
102,13,<,12,Arizona State,Pac-10,2-1,445.0,,Week 4Sep 29[5],1987
103,14,<,15,Penn State,Ind,3-1,372.0,,Week 4Sep 29[5],1987
104,15,<,16,Texas A&M,Southwest,2-1,320.0,,Week 4Sep 29[5],1987
105,16,<,18,Washington,Pac-10,3-1,225.0,,Week 4Sep 29[5],1987
106,17,<,17,Alabama,SEC,3-1,221.0,,Week 4Sep 29[5],1987
107,17,<,19,Iowa,Big Ten,3-1,221.0,,Week 4Sep 29[5],1987
108,19,<,NR,Florida,SEC,3-1,218.0,,Week 4Sep 29[5],1987
109,20,<,20,Georgia,SEC,3-1,179.0,,Week 4Sep 29[5],1987
110,NR,<,10,Arkansas,Southwest,,0.0,L 51-7 H #5 Miami (FL),Week 4Sep 29[5],1987
111,1,<,1,Oklahoma (46),Big 8,4-0,1183.0,W 56-3 A Iowa State,Week 5Oct 6[6],1987
112,2,<,2,Nebraska (8),Big 8,4-0,1120.0,,Week 5Oct 6[6],1987
113,3,<,3,Miami (FL) (6),Ind,3-0,1112.0,,Week 5Oct 6[6],1987
114,4,<,5,Notre Dame,Ind,3-0,951.0,,Week 5Oct 6[6],1987
115,5,<,6,Auburn,SEC,3-0-1,875.0,,Week 5Oct 6[6],1987
116,6,<,4,Florida State,Ind,4-1,863.0,,Week 5Oct 6[6],1987
117,7,<,7,LSU,SEC,4-0-1,858.0,,Week 5Oct 6[6],1987
118,8,<,8,Clemson,ACC,4-0,828.0,,Week 5Oct 6[6],1987
119,9,<,9,Ohio State,Big Ten,3-0-1,718.0,,Week 5Oct 6[6],1987
120,10,<,10,Tennessee,SEC,4-0-1,699.0,,Week 5Oct 6[6],1987
121,11,<,11,UCLA,Pac-10,4-1,584.0,,Week 5Oct 6[6],1987
122,12,<,12,Michigan,Big Ten,3-1,505.0,,Week 5Oct 6[6],1987
123,13,<,13,Arizona State,Pac-10,3-1,466.0,,Week 5Oct 6[6],1987
124,14,<,14,Penn State,Ind,4-1,413.0,,Week 5Oct 6[6],1987
125,15,<,17,Alabama,SEC,4-1,324.0,,Week 5Oct 6[6],1987
126,16,<,20,Georgia,SEC,4-1,321.0,,Week 5Oct 6[6],1987
127,17,<,NR,Syracuse,Ind,5-0,193.0,,Week 5Oct 6[6],1987
128,18,<,19,Florida,SEC,3-2,154.0,,Week 5Oct 6[6],1987
129,19,<,NR,Oklahoma State,Big 8,4-0,122.0,DNP,Week 5Oct 6[6],1987
130,20,<,NR,Arkansas,Southwest,3-1,70.0,,Week 5Oct 6[6],1987
131,NR,<,15,Texas A&M,Southwest,,0.0,,Week 5Oct 6[6],1987
132,NR,<,16,Washington,Pac-10,,0.0,,Week 5Oct 6[6],1987
133,NR,<,17,Iowa,Big Ten,,0.0,,Week 5Oct 6[6],1987
134,1,<,1,Oklahoma (47),Big 8,5-0,1184.0,W 44-9 N Texas,Week 6Oct 13[7],1987
135,2,<,2,Nebraska (7),Big 8,5-0,1122.0,,Week 6Oct 13[7],1987
136,3,<,3,Miami (FL) (6),Ind,4-0,1111.0,,Week 6Oct 13[7],1987
137,4,<,6,Florida State,Ind,5-1,935.0,,Week 6Oct 13[7],1987
138,5,<,5,Auburn,SEC,4-0-1,934.0,,Week 6Oct 13[7],1987
139,6,<,7,LSU,SEC,5-0-1,901.0,,Week 6Oct 13[7],1987
140,7,<,8,Clemson,ACC,5-0,880.0,,Week 6Oct 13[7],1987
141,8,<,10,Tennessee,SEC,4-0-1,752.0,,Week 6Oct 13[7],1987
142,9,<,11,UCLA,Pac-10,4-1,713.0,,Week 6Oct 13[7],1987
143,10,<,14,Penn State,Ind,5-1,606.0,,Week 6Oct 13[7],1987
144,11,<,4,Notre Dame,Ind,3-1,544.0,,Week 6Oct 13[7],1987
145,12,<,19,Oklahoma State,Big 8,5-0,439.0,W 42-17 H Colorado,Week 6Oct 13[7],1987
146,13,<,17,Syracuse,Ind,5-0,421.0,,Week 6Oct 13[7],1987
147,14,<,18,Florida,SEC,4-2,398.0,,Week 6Oct 13[7],1987
148,15,<,20,Arkansas,Southwest,4-1,285.0,,Week 6Oct 13[7],1987
149,16,<,NR,Oregon,Pac-10,4-1,229.0,,Week 6Oct 13[7],1987
150,17,<,9,Ohio State,Big Ten,3-1-1,211.0,,Week 6Oct 13[7],1987
151,18,<,16,Georgia,SEC,4-2,209.0,,Week 6Oct 13[7],1987
152,19,<,NR,Michigan State,Big Ten,3-2,133.0,,Week 6Oct 13[7],1987
153,20,<,NR,Indiana,Big Ten,4-1,114.0,W 31-10 A Ohio State,Week 6Oct 13[7],1987
154,NR,<,12,Michigan,Big Ten,,0.0,,Week 6Oct 13[7],1987
155,NR,<,13,Arizona State,Pac-10,,0.0,,Week 6Oct 13[7],1987
156,NR,<,15,Alabama,SEC,,0.0,,Week 6Oct 13[7],1987
157,1,<,1,Oklahoma (42),Big 8,6-0,1179.0,W 59-10 A Kansas State,Week 7Oct 20[8],1987
158,2,<,2,Nebraska (12),Big 8,6-0,1134.0,,Week 7Oct 20[8],1987
159,3,<,3,Miami (FL) (6),Ind,4-0,1106.0,,Week 7Oct 20[8],1987
160,4,<,4,Florida State,Ind,6-1,977.0,,Week 7Oct 20[8],1987
161,5,<,6,LSU,SEC,6-0-1,923.0,,Week 7Oct 20[8],1987
162,6,<,5,Auburn,SEC,5-0-1,893.0,,Week 7Oct 20[8],1987
163,7,<,7,Clemson,ACC,6-0,846.0,,Week 7Oct 20[8],1987
164,8,<,9,UCLA,Pac-10,5-1,802.0,,Week 7Oct 20[8],1987
165,9,<,13,Syracuse,Ind,6-0,722.0,,Week 7Oct 20[8],1987
166,10,<,11,Notre Dame,Ind,4-1,676.0,,Week 7Oct 20[8],1987
167,11,<,14,Florida,SEC,5-2,579.0,,Week 7Oct 20[8],1987
168,12,<,18,Georgia,SEC,5-2,436.0,,Week 7Oct 20[8],1987
169,13,<,8,Tennessee,SEC,4-1-1,370.0,,Week 7Oct 20[8],1987
170,14,<,19,Michigan State,Big Ten,4-2,362.0,,Week 7Oct 20[8],1987
171,15,<,20,Indiana,Big Ten,5-1,333.0,W 18-17 A Minnesota,Week 7Oct 20[8],1987
172,16,<,17,Ohio State,Big Ten,4-1-1,294.0,,Week 7Oct 20[8],1987
173,17,<,NR,Alabama,SEC,5-2,171.0,,Week 7Oct 20[8],1987
174,18,<,10,Penn State,Ind,5-2,170.0,,Week 7Oct 20[8],1987
175,19,<,12,Oklahoma State,Big 8,5-1,154.0,L 35-0 H Nebraska,Week 7Oct 20[8],1987
176,20,<,NR,Michigan,Big Ten,4-2,142.0,,Week 7Oct 20[8],1987
177,NR,<,15,Arkansas,Southwest,,0.0,,Week 7Oct 20[8],1987
178,NR,<,16,Oregon,Pac-10,,0.0,,Week 7Oct 20[8],1987
179,1,<,1,Oklahoma (40),Big 8,7-0,1176.0,W 24-6 H Colorado,Week 8Oct 27[9],1987
180,2,<,2,Nebraska (13),Big 8,7-0,1134.0,,Week 8Oct 27[9],1987
181,3,<,3,Miami (FL) (7),Ind,5-0,1108.0,,Week 8Oct 27[9],1987
182,4,<,4,Florida State,Ind,6-1,986.0,,Week 8Oct 27[9],1987
183,5,<,5,LSU,SEC,6-0-1,952.0,,Week 8Oct 27[9],1987
184,6,<,6,Auburn,SEC,6-0-1,900.0,,Week 8Oct 27[9],1987
185,7,<,8,UCLA,Pac-10,6-1,842.0,,Week 8Oct 27[9],1987
186,8,<,9,Syracuse,Ind,7-0,774.0,,Week 8Oct 27[9],1987
187,9,<,10,Notre Dame,Ind,5-1,732.0,,Week 8Oct 27[9],1987
188,10,<,11,Florida,SEC,5-2,612.0,,Week 8Oct 27[9],1987
189,11,<,15,Indiana,Big Ten,6-1,546.0,W 14-10 H Michigan,Week 8Oct 27[9],1987
190,12,<,12,Georgia,SEC,6-2,491.0,,Week 8Oct 27[9],1987
191,13,<,13,Tennessee,SEC,5-1-1,466.0,,Week 8Oct 27[9],1987
192,14,<,7,Clemson,ACC,6-1,459.0,,Week 8Oct 27[9],1987
193,15,<,16,Ohio State,Big Ten,5-1-1,327.0,,Week 8Oct 27[9],1987
194,16,<,17,Alabama,SEC,5-2,279.0,,Week 8Oct 27[9],1987
195,17,<,19,Oklahoma State,Big 8,6-1,187.0,W 24-20 A Missouri,Week 8Oct 27[9],1987
196,18,<,18,Penn State,Ind,5-2,184.0,,Week 8Oct 27[9],1987
197,19,<,NR,South Carolina,Ind,5-2,112.0,W 34-12 H East Carolina,Week 8Oct 27[9],1987
198,20,<,14,Michigan State,Big Ten,4-2-1,110.0,,Week 8Oct 27[9],1987
199,NR,<,20,Michigan,Big Ten,,0.0,,Week 8Oct 27[9],1987
200,1,<,1,Oklahoma (38),Big 8,8-0,1173.0,W 71-10 A Kansas,Week 9Nov 3[10],1987
201,2,<,2,Nebraska (15),Big 8,8-0,1137.0,,Week 9Nov 3[10],1987
202,3,<,3,Miami (FL) (7),Ind,6-0,1108.0,,Week 9Nov 3[10],1987
203,4,<,4,Florida State,Ind,7-1,987.0,,Week 9Nov 3[10],1987
204,5,<,5,LSU,SEC,7-0-1,943.0,,Week 9Nov 3[10],1987
205,6,<,6,Auburn,SEC,7-0-1,906.0,,Week 9Nov 3[10],1987
206,7,<,7,UCLA,Pac-10,7-1,835.0,,Week 9Nov 3[10],1987
207,8,<,8,Syracuse,Ind,8-0,798.0,,Week 9Nov 3[10],1987
208,9,<,9,Notre Dame,Ind,6-1,751.0,,Week 9Nov 3[10],1987
209,10,<,12,Georgia,SEC,6-2,599.0,,Week 9Nov 3[10],1987
210,10,<,14,Clemson,ACC,7-1,599.0,,Week 9Nov 3[10],1987
211,12,<,17,Oklahoma State,Big 8,7-1,437.0,W 56-7 H Kansas State,Week 9Nov 3[10],1987
212,13,<,16,Alabama,SEC,6-2,393.0,,Week 9Nov 3[10],1987
213,13,<,19,South Carolina,Ind,6-2,393.0,W 48-0 H NC State,Week 9Nov 3[10],1987
214,15,<,20,Michigan State,Big Ten,5-2-1,386.0,,Week 9Nov 3[10],1987
215,16,<,18,Penn State,Ind,6-2,309.0,,Week 9Nov 3[10],1987
216,17,<,10,Florida,SEC,5-3,229.0,,Week 9Nov 3[10],1987
217,18,<,11,Indiana,Big Ten,6-2,224.0,L 29-21 A Iowa,Week 9Nov 3[10],1987
218,19,<,13,Tennessee,SEC,5-2-1,90.0,,Week 9Nov 3[10],1987
219,20,<,NR,Texas A&M,Southwest,6-2,84.0,,Week 9Nov 3[10],1987
220,NR,<,15,Ohio State,Big Ten,,0.0,,Week 9Nov 3[10],1987
221,1,<,1,Oklahoma (36),Big 8,9-0,1164.0,W 29-10 H #12 Oklahoma State,Week 10Nov 10[11],1987
222,2,<,2,Nebraska (15),Big 8,9-0,1137.0,,Week 10Nov 10[11],1987
223,3,<,3,Miami (FL) (9),Ind,7-0,1111.0,,Week 10Nov 10[11],1987
224,4,<,4,Florida State,Ind,8-1,1021.0,,Week 10Nov 10[11],1987
225,5,<,7,UCLA,Pac-10,8-1,943.0,,Week 10Nov 10[11],1987
226,6,<,8,Syracuse,Ind,9-0,902.0,,Week 10Nov 10[11],1987
227,7,<,9,Notre Dame,Ind,7-1,856.0,,Week 10Nov 10[11],1987
228,8,<,10,Georgia,SEC,7-2,694.0,,Week 10Nov 10[11],1987
229,9,<,10,Clemson,ACC,8-1,646.0,,Week 10Nov 10[11],1987
230,10,<,5,LSU,SEC,7-1-1,632.0,,Week 10Nov 10[11],1987
231,11,<,13,Alabama,SEC,7-2,617.0,,Week 10Nov 10[11],1987
232,12,<,6,Auburn,SEC,7-1-1,567.0,,Week 10Nov 10[11],1987
233,13,<,15,Michigan State,Big Ten,6-2-1,460.0,,Week 10Nov 10[11],1987
234,14,<,13,South Carolina,Ind,6-2,450.0,DNP,Week 10Nov 10[11],1987
235,15,<,16,Penn State,Ind,7-2,328.0,,Week 10Nov 10[11],1987
236,16,<,18,Indiana,Big Ten,7-2,301.0,W 34-22 H Illinois,Week 10Nov 10[11],1987
237,17,<,12,Oklahoma State,Big 8,7-2,258.0,L 29-10 A Oklahoma,Week 10Nov 10[11],1987
238,18,<,19,Tennessee,SEC,6-2-1,166.0,,Week 10Nov 10[11],1987
239,19,<,20,Texas A&M,Southwest,6-2,114.0,,Week 10Nov 10[11],1987
240,20,<,NR,Arkansas,Southwest,7-2,58.0,,Week 10Nov 10[11],1987
241,NR,<,17,Florida,SEC,,0.0,,Week 10Nov 10[11],1987
242,1,<,2,Nebraska (32),Big 8,9-0,1164.0,DNP,Week 11Nov 17[12],1987
243,2,<,1,Oklahoma (20),Big 8,10-0,1128.0,W 17-13 H Missouri,Week 11Nov 17[12],1987
244,3,<,3,Miami (FL) (8),Ind,8-0,1101.0,,Week 11Nov 17[12],1987
245,4,<,4,Florida State,Ind,9-1,1025.0,,Week 11Nov 17[12],1987
246,5,<,5,UCLA,Pac-10,9-1,958.0,,Week 11Nov 17[12],1987
247,6,<,6,Syracuse,Ind,10-0,894.0,,Week 11Nov 17[12],1987
248,7,<,7,Notre Dame,Ind,8-1,834.0,,Week 11Nov 17[12],1987
249,8,<,9,Clemson,ACC,9-1,714.0,,Week 11Nov 17[12],1987
250,9,<,10,LSU,SEC,8-1-1,697.0,,Week 11Nov 17[12],1987
251,10,<,12,Auburn,SEC,8-1-1,689.0,,Week 11Nov 17[12],1987
252,11,<,13,Michigan State,Big Ten,7-2-1,611.0,,Week 11Nov 17[12],1987
253,12,<,14,South Carolina,Ind,7-2,530.0,W 30-0 A Wake Forest,Week 11Nov 17[12],1987
254,13,<,17,Oklahoma State,Big 8,8-2,405.0,W 49-17 A Kansas,Week 11Nov 17[12],1987
255,14,<,8,Georgia,SEC,7-3,371.0,,Week 11Nov 17[12],1987
256,15,<,18,Tennessee,SEC,7-2-1,332.0,,Week 11Nov 17[12],1987
257,16,<,19,Texas A&M,Southwest,7-2,319.0,,Week 11Nov 17[12],1987
258,17,<,11,Alabama,SEC,7-3,220.0,,Week 11Nov 17[12],1987
259,18,<,NR,Iowa,Big Ten,8-3,130.0,,Week 11Nov 17[12],1987
260,19,<,NR,Pittsburgh,Ind,7-3,103.0,,Week 11Nov 17[12],1987
261,20,<,16,Indiana,Big Ten,7-3,81.0,L 27-3 A Michigan State,Week 11Nov 17[12],1987
262,RV,<,NR,USC,Pac-10,7-3,80.0,,Week 11Nov 17[12],1987
263,RV,<,NR,Wyoming,WAC,8-2,49.0,,Week 11Nov 17[12],1987
264,RV,<,15,Penn State,Ind,7-3,43.0,,Week 11Nov 17[12],1987
265,RV,<,NR,San Jose State,Big West,10-1,38.0,,Week 11Nov 17[12],1987
266,RV,<,NR,Michigan,Big Ten,7-3,33.0,,Week 11Nov 17[12],1987
267,RV,<,NR,Florida,SEC,6-4,20.0,,Week 11Nov 17[12],1987
268,RV,<,NR,Eastern Michigan,MAC,9-2,16.0,W 38-18 H Bowling Green,Week 11Nov 17[12],1987
269,RV,<,20,Arkansas,Southwest,7-3,6.0,,Week 11Nov 17[12],1987
270,RV,<,NR,Air Force,WAC,8-3,6.0,,Week 11Nov 17[12],1987
271,RV,<,NR,Arizona State,Pac-10,6-4,3.0,,Week 11Nov 17[12],1987
272,1,<,2,Oklahoma (54),Big 8,11-0,1173.0,W 17-7 A #1 Nebraska,Week 12Nov 24[13],1987
273,2,<,3,Miami (FL) (4),Ind,9-0,1108.0,,Week 12Nov 24[13],1987
274,3,<,4,Florida State,Ind,9-1,1056.0,,Week 12Nov 24[13],1987
275,4,<,6,Syracuse (1),Ind,11-0,983.0,,Week 12Nov 24[13],1987
276,5,<,1,Nebraska,Big 8,9-1,979.0,L 17-7 H #2 Oklahoma,Week 12Nov 24[13],1987
277,6,<,9,LSU,SEC,9-1-1,830.0,,Week 12Nov 24[13],1987
278,7,<,10,Auburn,SEC,8-1-1,809.0,,Week 12Nov 24[13],1987
279,8,<,12,South Carolina,Ind,8-2,711.0,W 20-7 H Clemson,Week 12Nov 24[13],1987
280,9,<,11,Michigan State,Big Ten,8-2-1,680.0,,Week 12Nov 24[13],1987
281,10,<,7,Notre Dame,Ind,8-2,654.0,,Week 12Nov 24[13],1987
282,11,<,5,UCLA,Pac-10,9-2,620.0,,Week 12Nov 24[13],1987
283,12,<,13,Oklahoma State,Big 8,9-2,478.5,W 48-27 H Iowa State,Week 12Nov 24[13],1987
284,13,<,8,Clemson,ACC,9-2,347.0,,Week 12Nov 24[13],1987
285,14,<,14,Georgia,SEC,7-3,344.0,,Week 12Nov 24[13],1987
286,15,<,16,Texas A&M,Southwest,8-2,336.0,,Week 12Nov 24[13],1987
287,16,<,15,Tennessee,SEC,8-2-1,320.0,,Week 12Nov 24[13],1987
288,17,<,NR,USC,Pac-10,8-3,213.0,,Week 12Nov 24[13],1987
289,18,<,17,Alabama,SEC,7-3,175.0,,Week 12Nov 24[13],1987
290,19,<,18,Iowa,Big Ten,9-3,156.0,,Week 12Nov 24[13],1987
291,20,<,19,Pittsburgh,Ind,8-3,119.0,,Week 12Nov 24[13],1987
292,RV,<,NR,Penn State,Ind,8-3,99.5,,Week 12Nov 24[13],1987
293,RV,<,20,Indiana,Big Ten,8-3,83.0,,Week 12Nov 24[13],1987
294,RV,<,NR,Wyoming,WAC,9-2,54.0,,Week 12Nov 24[13],1987
295,RV,<,NR,San Jose State,Big West,10-1,24.0,,Week 12Nov 24[13],1987
296,RV,<,NR,Florida,SEC,6-4,11.0,,Week 12Nov 24[13],1987
297,RV,<,NR,Air Force,WAC,9-3,9.0,,Week 12Nov 24[13],1987
298,RV,<,NR,Eastern Michigan,MAC,9-2,9.0,,Week 12Nov 24[13],1987
299,RV,<,NR,Ohio State,Big Ten,6-4-1,6.0,,Week 12Nov 24[13],1987
300,RV,<,NR,Arkansas,Southwest,7-3,1.0,,Week 12Nov 24[13],1987
301,RV,<,NR,Michigan,Big Ten,7-4,1.0,,Week 12Nov 24[13],1987
302,RV,<,NR,Tulane,Ind,6-5,1.0,,Week 12Nov 24[13],1987
303,1,<,1,Oklahoma (48),Big 8,11-0,1090.0,DNP,Week 13Dec 1[14],1987
304,2,<,2,Miami (FL) (6),Ind,10-0,1049.0,,Week 13Dec 1[14],1987
305,3,<,3,Florida State,Ind,10-1,985.0,,Week 13Dec 1[14],1987
306,4,<,4,Syracuse (1),Ind,11-0,914.0,,Week 13Dec 1[14],1987
307,5,<,5,Nebraska,Big 8,10-1,904.0,,Week 13Dec 1[14],1987
308,6,<,7,Auburn,SEC,9-1-1,803.0,,Week 13Dec 1[14],1987
309,7,<,6,LSU,SEC,9-1-1,765.0,,Week 13Dec 1[14],1987
310,8,<,8,South Carolina,Ind,8-2,708.0,DNP,Week 13Dec 1[14],1987
