,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
62,4,<,3,Alabama (2),SEC,4-0,354,W 11-10 A Tennessee,Week 5Oct 17[7],1966
63,5,<,5,USC (1),AAWU,5-0,277,,Week 5Oct 17[7],1966
64,6,<,7,Georgia Tech,Ind,5-0,211,,Week 5Oct 17[7],1966
65,7,<,6,Nebraska,Big 8,5-0,184,,Week 5Oct 17[7],1966
66,8,<,8,Florida,SEC,5-0,130,,Week 5Oct 17[7],1966
67,9,<,9,Purdue,Big Ten,4-1,83,,Week 5Oct 17[7],1966
68,10,<,NR,Oklahoma,Big 8,4-0,69,W 35-0 A Kansas,Week 5Oct 17[7],1966
69,NR,<,10,Baylor,Southwest,,0,,Week 5Oct 17[7],1966
70,1,<,1,Notre Dame (32),Ind,5-0,397,W 38-0 A #10 Oklahoma,Week 6Oct 24[8],1966
71,2,<,2,Michigan State (5),Big Ten,6-0,364,,Week 6Oct 24[8],1966
72,3,<,3,UCLA (2),AAWU,6-0,310,,Week 6Oct 24[8],1966
73,4,<,4,Alabama (1),SEC,5-0,272,W 42-6 H Vanderbilt,Week 6Oct 24[8],1966
74,5,<,5,USC (1),AAWU,6-0,247,,Week 6Oct 24[8],1966
75,6,<,6,Georgia Tech,Ind,6-0,186,,Week 6Oct 24[8],1966
76,7,<,8,Florida,SEC,6-0,172,,Week 6Oct 24[8],1966
77,8,<,7,Nebraska,Big 8,6-0,151,,Week 6Oct 24[8],1966
78,9,<,NR,Arkansas,Southwest,5-1,50,,Week 6Oct 24[8],1966
79,10,<,NR,Wyoming,WAC,6-0,31,W 35-10 H Utah State,Week 6Oct 24[8],1966
80,NR,<,9,Purdue,Big Ten,,0,,Week 6Oct 24[8],1966
81,NR,<,10,Oklahoma,Big 8,4-1,0,L 38-0 H #1 Notre Dame,Week 6Oct 24[8],1966
82,1,<,1,Notre Dame (39),Ind,6-0,475,W 31-7 N Navy,Week 7Oct 31[9],1966
83,2,<,2,Michigan State (6),Big Ten,7-0,437,,Week 7Oct 31[9],1966
84,3,<,3,UCLA (3),AAWU,7-0,366,,Week 7Oct 31[9],1966
85,4,<,4,Alabama (1),SEC,6-0,347,W 27-14 H Mississippi State,Week 7Oct 31[9],1966
86,5,<,6,Georgia Tech,Ind,7-0,261,,Week 7Oct 31[9],1966
87,6,<,8,Nebraska,Big 8,7-0,246,,Week 7Oct 31[9],1966
88,7,<,7,Florida,SEC,7-0,209,,Week 7Oct 31[9],1966
89,8,<,9,Arkansas,Southwest,6-1,151,,Week 7Oct 31[9],1966
90,9,<,5,USC,AAWU,6-1,66,,Week 7Oct 31[9],1966
91,10,<,NR,Tennessee,SEC,4-2,48,,Week 7Oct 31[9],1966
92,NR,<,10,Wyoming,WAC,,0,,Week 7Oct 31[9],1966
93,1,<,1,Notre Dame (32),Ind,7-0,418,W 40-0 H Pittsburgh,Week 8Nov 7[10],1966
94,2,<,2,Michigan State (10),Big Ten,8-0,393,,Week 8Nov 7[10],1966
95,3,<,4,Alabama,SEC,7-0,333,W 21-0 H LSU,Week 8Nov 7[10],1966
96,4,<,6,Nebraska,Big 8,8-0,271,,Week 8Nov 7[10],1966
97,5,<,5,Georgia Tech,Ind,8-0,230,,Week 8Nov 7[10],1966
98,6,<,8,Arkansas (1),Southwest,7-1,188,,Week 8Nov 7[10],1966
99,7,<,9,USC,AAWU,7-1,144,,Week 8Nov 7[10],1966
100,8,<,3,UCLA,AAWU,7-1,142,,Week 8Nov 7[10],1966
101,9,<,NR,Georgia,SEC,7-1,71,,Week 8Nov 7[10],1966
102,10,<,10,Tennessee,SEC,5-2,68,,Week 8Nov 7[10],1966
103,NR,<,7,Florida,SEC,,0,,Week 8Nov 7[10],1966
104,1,<,1,Notre Dame (35),Ind,8-0,420,W 64-0 H Duke,Week 9Nov 14[11],1966
105,2,<,2,Michigan State (6),Big Ten,9-0,392,,Week 9Nov 14[11],1966
106,3,<,3,Alabama (1),SEC,8-0,327,W 24-0 H South Carolina,Week 9Nov 14[11],1966
107,4,<,4,Nebraska,Big 8,9-0,282,,Week 9Nov 14[11],1966
108,5,<,5,Georgia Tech,Ind,9-0,241,,Week 9Nov 14[11],1966
109,6,<,6,Arkansas (1),Southwest,8-1,206,,Week 9Nov 14[11],1966
110,7,<,7,USC,AAWU,7-1,172,,Week 9Nov 14[11],1966
111,8,<,8,UCLA,AAWU,8-1,136,,Week 9Nov 14[11],1966
112,9,<,9,Georgia,SEC,8-1,102,,Week 9Nov 14[11],1966
113,10,<,NR,Purdue,Big Ten,7-2,37,,Week 9Nov 14[11],1966
114,NR,<,10,Tennessee,SEC,,0,,Week 9Nov 14[11],1966
115,1,<,1,Notre Dame (37),Ind,8-0-1,556,T 10-10 A #2 Michigan State,Week 10Nov 21[12],1966
116,2,<,2,Michigan State (27),Big Ten,9-0-1,553,T 10-10 H #1 Notre Dame,Week 10Nov 21[12],1966
117,3,<,3,Alabama (8),SEC,8-0,467,DNP,Week 10Nov 21[12],1966
118,4,<,4,Nebraska (1),Big 8,9-0,401,,Week 10Nov 21[12],1966
119,5,<,5,Georgia Tech,Ind,9-0,336,,Week 10Nov 21[12],1966
120,6,<,8,UCLA,AAWU,9-1,278,,Week 10Nov 21[12],1966
121,7,<,9,Georgia,SEC,8-1,201,,Week 10Nov 21[12],1966
122,8,<,10,Purdue,Big Ten,8-2,136,,Week 10Nov 21[12],1966
123,9,<,NR,Florida,SEC,8-1,99,,Week 10Nov 21[12],1966
124,10,<,7,USC,AAWU,7-2,62,,Week 10Nov 21[12],1966
125,NR,<,6,Arkansas,Southwest,,0,,Week 10Nov 21[12],1966
126,1,<,1,Notre Dame (40),Ind,9-0-1,505,W 51-0 A #10 USC,Week 11Nov 28[13],1966
127,2,<,2,Michigan State (10),Big Ten,9-0-1,471,,Week 11Nov 28[13],1966
128,3,<,3,Alabama (7),SEC,9-0,427,W 34-0 N Southern Miss,Week 11Nov 28[13],1966
129,4,<,7,Georgia,SEC,9-1,336,,Week 11Nov 28[13],1966
130,5,<,6,UCLA,AAWU,9-1,286,,Week 11Nov 28[13],1966
131,6,<,4,Nebraska,Big 8,9-1,203,,Week 11Nov 28[13],1966
132,7,<,8,Purdue,Big Ten,8-2,194,,Week 11Nov 28[13],1966
133,8,<,5,Georgia Tech,Ind,9-1,159,,Week 11Nov 28[13],1966
134,9,<,NR,Miami (FL),Ind,7-2-1,62,,Week 11Nov 28[13],1966
135,10,<,NR,SMU,Southwest,8-2,45,,Week 11Nov 28[13],1966
136,NR,<,9,Florida,SEC,,0,,Week 11Nov 28[13],1966
137,NR,<,10,USC,AAWU,,0,,Week 11Nov 28[13],1966
138,1,<,1,Notre Dame (41),Ind,9-0-1,506,DNP,Week 12 (Final)Dec 5[14],1966
139,2,<,2,Michigan State (8),Big Ten,9-0-1,471,,Week 12 (Final)Dec 5[14],1966
140,3,<,3,Alabama (7),SEC,10-0,428,W 31-0 N Auburn,Week 12 (Final)Dec 5[14],1966
141,4,<,4,Georgia,SEC,9-1,332,,Week 12 (Final)Dec 5[14],1966
142,5,<,5,UCLA,AAWU,9-1,291,,Week 12 (Final)Dec 5[14],1966
143,6,<,6,Nebraska,Big 8,9-1,224,,Week 12 (Final)Dec 5[14],1966
144,7,<,7,Purdue,Big Ten,8-2,193,,Week 12 (Final)Dec 5[14],1966
145,8,<,8,Georgia Tech,Ind,9-1,165,,Week 12 (Final)Dec 5[14],1966
146,9,<,9,Miami (FL),Ind,7-2-1,76,,Week 12 (Final)Dec 5[14],1966
147,10,<,10,SMU,Southwest,8-2,62,,Week 12 (Final)Dec 5[14],1966
