,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
50,16,<,NR,Wisconsin,Big Ten,1-0,54,,Week 1Sep 28[2],1953
51,17,<,11,Texas,Southwest,1-1,53,,Week 1Sep 28[2],1953
52,18,<,NR,Georgia,SEC,2-0,49,,Week 1Sep 28[2],1953
53,19,<,NR,LSU,SEC,1-0-1,46,,Week 1Sep 28[2],1953
54,20,<,NR,Holy Cross,Ind,1-0,42,W 28-6 N Dartmouth,Week 1Sep 28[2],1953
55,NR,<,5,Alabama,SEC,,0,,Week 1Sep 28[2],1953
56,NR,<,13,Navy,Ind,,0,,Week 1Sep 28[2],1953
57,NR,<,14,California,PCC,,0,,Week 1Sep 28[2],1953
58,NR,<,15,Florida,SEC,,0,,Week 1Sep 28[2],1953
59,NR,<,17,Pittsburgh,Ind,,0,,Week 1Sep 28[2],1953
60,NR,<,17,Tennessee,SEC,,0,,Week 1Sep 28[2],1953
61,NR,<,19,Princeton,Ind,,0,,Week 1Sep 28[2],1953
62,1,<,1,Notre Dame (84),Ind,2-0,1190,W 37-7 A Purdue,Week 2Oct 5[3],1953
63,2,<,2,Michigan State (15),Big Ten,2-0,1022,,Week 2Oct 5[3],1953
64,3,<,6,Ohio State (11),Big Ten,2-0,769,,Week 2Oct 5[3],1953
65,4,<,3,Maryland (8),ACC,3-0,733,,Week 2Oct 5[3],1953
66,5,<,4,Michigan (4),Big Ten,2-0,626,,Week 2Oct 5[3],1953
67,6,<,5,UCLA (2),PCC,3-0,430,,Week 2Oct 5[3],1953
68,7,<,7,USC (2),PCC,3-0,424,,Week 2Oct 5[3],1953
69,8,<,12,Duke (4),ACC,3-0,311,,Week 2Oct 5[3],1953
70,9,<,10,Baylor,Southwest,2-0,288,,Week 2Oct 5[3],1953
71,10,<,9,Georgia Tech,SEC,2-0-1,277,,Week 2Oct 5[3],1953
72,11,<,14,Rice,Southwest,2-0,177,,Week 2Oct 5[3],1953
73,12,<,13,West Virginia (5),Southern,2-0,168,,Week 2Oct 5[3],1953
74,13,<,11,Mississippi State (3),SEC,3-0,164,,Week 2Oct 5[3],1953
75,14,<,19,LSU,SEC,2-0-1,84,,Week 2Oct 5[3],1953
76,15,<,17,Texas,Southwest,2-1,68,,Week 2Oct 5[3],1953
77,16,<,8,Oklahoma,Big 7,0-1-1,63,T 7-7 A Pittsburgh,Week 2Oct 5[3],1953
78,17,<,NR,Pittsburgh,Ind,0-1-1,32,,Week 2Oct 5[3],1953
79,18,<,NR,Northwestern,Big Ten,2-0,29,,Week 2Oct 5[3],1953
80,19,<,20,Holy Cross,Ind,2-0,23,W 19-6 A Colgate,Week 2Oct 5[3],1953
81,20,<,NR,Penn,Ind,2-0,21,,Week 2Oct 5[3],1953
82,20,<,NR,Southern Miss,Ind,3-0,21,W 42-6 H Tampa,Week 2Oct 5[3],1953
83,NR,<,15,Mississippi,SEC,,0,,Week 2Oct 5[3],1953
84,NR,<,16,Wisconsin,Big Ten,,0,,Week 2Oct 5[3],1953
85,NR,<,18,Georgia,SEC,,0,,Week 2Oct 5[3],1953
86,1,<,1,Notre Dame (74),Ind,2-0,1226,DNP,Week 3Oct 12[4],1953
87,2,<,2,Michigan State (14),Big Ten,3-0,977,,Week 3Oct 12[4],1953
88,3,<,4,Maryland (21),ACC,4-0,961,,Week 3Oct 12[4],1953
89,4,<,6,UCLA (8),PCC,4-0,755,,Week 3Oct 12[4],1953
90,5,<,5,Michigan,Big Ten,3-0,537,,Week 3Oct 12[4],1953
91,6,<,10,Georgia Tech,SEC,3-0-1,490,,Week 3Oct 12[4],1953
92,7,<,8,Duke (3),ACC,4-0,485,,Week 3Oct 12[4],1953
93,8,<,9,Baylor,Southwest,3-0,397,,Week 3Oct 12[4],1953
94,9,<,NR,Illinois,Big Ten,2-0-1,284,,Week 3Oct 12[4],1953
95,10,<,12,West Virginia (9),Southern,3-0,181,,Week 3Oct 12[4],1953
96,11,<,11,Rice,Southwest,3-0,170,,Week 3Oct 12[4],1953
97,12,<,16,Oklahoma (1),Big 7,1-1-1,152,W 19-14 N #15 Texas,Week 3Oct 12[4],1953
98,13,<,7,USC,PCC,3-0-1,148,,Week 3Oct 12[4],1953
99,14,<,NR,Navy,Ind,2-0-1,53,,Week 3Oct 12[4],1953
100,15,<,17,Pittsburgh,Ind,1-1-1,45,,Week 3Oct 12[4],1953
101,16,<,NR,California,PCC,3-1,44,,Week 3Oct 12[4],1953
102,17,<,3,Ohio State,Big Ten,2-1,42,,Week 3Oct 12[4],1953
103,17,<,20,Southern Miss (1),Ind,4-0,42,W 41-14 A Louisiana-Lafayette,Week 3Oct 12[4],1953
104,19,<,NR,Auburn,SEC,2-0-1,37,,Week 3Oct 12[4],1953
105,20,<,13,Mississippi State,SEC,3-0-1,36,,Week 3Oct 12[4],1953
106,NR,<,14,LSU,SEC,,0,,Week 3Oct 12[4],1953
107,NR,<,15,Texas,Southwest,,0,,Week 3Oct 12[4],1953
108,NR,<,18,Northwestern,Big Ten,,0,,Week 3Oct 12[4],1953
109,NR,<,19,Holy Cross,Ind,,0,,Week 3Oct 12[4],1953
110,NR,<,20,Penn,Ind,,0,,Week 3Oct 12[4],1953
111,1,<,1,Notre Dame (51),Ind,3-0,1153,W 23-14 H #15 Pittsburgh,Week 4Oct 19[5],1953
112,2,<,2,Michigan State (31),Big Ten,4-0,1107,,Week 4Oct 19[5],1953
113,3,<,3,Maryland (27),ACC,5-0,1104,,Week 4Oct 19[5],1953
114,4,<,6,Georgia Tech (3),SEC,4-0-1,769,,Week 4Oct 19[5],1953
115,5,<,5,Michigan,Big Ten,4-0,683,,Week 4Oct 19[5],1953
116,6,<,8,Baylor (1),Southwest,4-0,623,,Week 4Oct 19[5],1953
117,7,<,9,Illinois (1),Big Ten,3-0-1,531,,Week 4Oct 19[5],1953
118,8,<,10,West Virginia (12),Southern,4-0,299,,Week 4Oct 19[5],1953
119,9,<,12,Oklahoma,Big 7,2-1-1,277,W 45-0 H Kansas,Week 4Oct 19[5],1953
120,10,<,14,Navy,Ind,3-0-1,198,,Week 4Oct 19[5],1953
121,11,<,13,USC,PCC,4-0-1,162,,Week 4Oct 19[5],1953
122,12,<,4,UCLA,PCC,4-1,107,,Week 4Oct 19[5],1953
123,13,<,NR,SMU,Southwest,2-1,71,,Week 4Oct 19[5],1953
124,14,<,NR,LSU,SEC,3-0-2,58,,Week 4Oct 19[5],1953
125,15,<,NR,Texas A&M (1),Southwest,4-0-1,53,,Week 4Oct 19[5],1953
126,16,<,7,Duke,ACC,4-1,33,,Week 4Oct 19[5],1953
127,16,<,NR,Kentucky,SEC,2-2-1,33,,Week 4Oct 19[5],1953
128,18,<,15,Pittsburgh,Ind,1-2-1,29,,Week 4Oct 19[5],1953
129,19,<,17,Southern Miss,Ind,5-0,27,W 7-0 H Southeastern Louisiana,Week 4Oct 19[5],1953
130,20,<,NR,Stanford,PCC,3-2,21,,Week 4Oct 19[5],1953
131,NR,<,11,Rice,Southwest,,0,,Week 4Oct 19[5],1953
132,NR,<,16,California,PCC,,0,,Week 4Oct 19[5],1953
133,NR,<,17,Ohio State,Big Ten,,0,,Week 4Oct 19[5],1953
134,NR,<,19,Auburn,SEC,,0,,Week 4Oct 19[5],1953
135,NR,<,20,Mississippi State,SEC,,0,,Week 4Oct 19[5],1953
136,1,<,1,Notre Dame (82),Ind,4-0,1122,W 27-14 H #4 Georgia Tech,Week 5Oct 26[6],1953
137,2,<,3,Maryland (18),ACC,6-0,1016,,Week 5Oct 26[6],1953
138,3,<,6,Baylor (2),Southwest,5-0,748,,Week 5Oct 26[6],1953
139,4,<,7,Illinois,Big Ten,4-0-1,691,,Week 5Oct 26[6],1953
140,5,<,8,West Virginia (15),Southern,5-0,452,,Week 5Oct 26[6],1953
141,6,<,2,Michigan State,Big Ten,4-1,451,,Week 5Oct 26[6],1953
142,7,<,11,USC,PCC,5-0-1,405,,Week 5Oct 26[6],1953
143,8,<,4,Georgia Tech,SEC,4-1-1,376,,Week 5Oct 26[6],1953
144,9,<,9,Oklahoma (1),Big 7,3-1-1,354,W 27-20 H Colorado,Week 5Oct 26[6],1953
145,10,<,12,UCLA (1),PCC,5-1,235,,Week 5Oct 26[6],1953
146,11,<,13,SMU,Southwest,3-1,119,,Week 5Oct 26[6],1953
147,12,<,NR,Rice,Southwest,4-1,98,,Week 5Oct 26[6],1953
148,13,<,16,Duke,ACC,5-1,88,,Week 5Oct 26[6],1953
149,14,<,NR,Minnesota,Big Ten,2-3,58,,Week 5Oct 26[6],1953
150,15,<,NR,Army,Ind,4-1,57,,Week 5Oct 26[6],1953
151,16,<,5,Michigan (1),Big Ten,4-1,50,,Week 5Oct 26[6],1953
152,17,<,20,Stanford,PCC,4-2,44,,Week 5Oct 26[6],1953
153,18,<,NR,Mississippi,SEC,5-1,43,,Week 5Oct 26[6],1953
154,19,<,16,Kentucky,SEC,3-2-1,42,,Week 5Oct 26[6],1953
155,20,<,10,Navy,Ind,3-1-1,41,,Week 5Oct 26[6],1953
156,NR,<,14,LSU,SEC,,0,,Week 5Oct 26[6],1953
157,NR,<,15,Texas A&M,Southwest,,0,,Week 5Oct 26[6],1953
158,NR,<,18,Pittsburgh,Ind,,0,,Week 5Oct 26[6],1953
159,NR,<,19,Southern Miss,Ind,,0,,Week 5Oct 26[6],1953
160,1,<,1,Notre Dame (90),Ind,5-0,1243,W 38-7 H #20 Navy,Week 6Nov 2[7],1953
161,2,<,2,Maryland (21),ACC,7-0,1087,,Week 6Nov 2[7],1953
162,3,<,3,Baylor (7),Southwest,6-0,906,,Week 6Nov 2[7],1953
163,4,<,4,Illinois,Big Ten,5-0-1,782,,Week 6Nov 2[7],1953
164,5,<,6,Michigan State,Big Ten,5-1,553,,Week 6Nov 2[7],1953
165,6,<,8,Georgia Tech,SEC,5-1-1,545,,Week 6Nov 2[7],1953
166,7,<,5,West Virginia (10),Southern,6-0,504,,Week 6Nov 2[7],1953
167,8,<,9,Oklahoma (1),Big 7,4-1-1,499,W 34-0 H Kansas State,Week 6Nov 2[7],1953
168,9,<,10,UCLA (1),PCC,6-1,363,,Week 6Nov 2[7],1953
169,10,<,13,Duke,ACC,6-1,217,,Week 6Nov 2[7],1953
170,11,<,17,Stanford (1),PCC,5-2,183,,Week 6Nov 2[7],1953
171,12,<,18,Mississippi (1),SEC,6-1,180,,Week 6Nov 2[7],1953
172,13,<,14,Minnesota,Big Ten,3-3,171,,Week 6Nov 2[7],1953
173,14,<,19,Kentucky,SEC,4-2-1,159,,Week 6Nov 2[7],1953
174,15,<,NR,Auburn,SEC,4-1-1,97,,Week 6Nov 2[7],1953
175,16,<,NR,Ohio State,Big Ten,5-1,84,,Week 6Nov 2[7],1953
176,17,<,7,USC,PCC,5-1-1,79,,Week 6Nov 2[7],1953
177,17,<,16,Michigan,Big Ten,5-1,79,,Week 6Nov 2[7],1953
178,19,<,NR,Texas,Southwest,4-3,51,,Week 6Nov 2[7],1953
179,20,<,NR,Alabama,SEC,3-1-3,41,,Week 6Nov 2[7],1953
180,NR,<,11,SMU,Southwest,,0,,Week 6Nov 2[7],1953
181,NR,<,12,Rice,Southwest,,0,,Week 6Nov 2[7],1953
182,NR,<,15,Army,Ind,,0,,Week 6Nov 2[7],1953
183,NR,<,20,Navy,Ind,,0,,Week 6Nov 2[7],1953
184,1,<,1,Notre Dame (79),Ind,6-0,1159,W 28-20 A Penn,Week 7Nov 9[8],1953
185,2,<,2,Maryland (24),ACC,8-0,1034,,Week 7Nov 9[8],1953
186,3,<,4,Illinois (4),Big Ten,6-0-1,919,,Week 7Nov 9[8],1953
187,4,<,5,Michigan State (1),Big Ten,6-1,741,,Week 7Nov 9[8],1953
188,5,<,6,Georgia Tech,SEC,6-1-1,650,,Week 7Nov 9[8],1953
189,6,<,8,Oklahoma (1),Big 7,5-1-1,591,W 14-7 A Missouri,Week 7Nov 9[8],1953
190,7,<,9,UCLA,PCC,6-1,467,,Week 7Nov 9[8],1953
191,8,<,7,West Virginia (11),Southern,7-0,455,,Week 7Nov 9[8],1953
192,9,<,3,Baylor,Southwest,6-1,402,,Week 7Nov 9[8],1953
193,10,<,19,Texas,Southwest,5-3,240,,Week 7Nov 9[8],1953
194,11,<,12,Mississippi (2),SEC,7-1,127,,Week 7Nov 9[8],1953
195,12,<,17,USC,PCC,6-1-1,121,,Week 7Nov 9[8],1953
196,13,<,14,Kentucky (1),SEC,5-2-1,81,,Week 7Nov 9[8],1953
197,14,<,10,Duke,ACC,6-1-1,68,,Week 7Nov 9[8],1953
198,15,<,13,Minnesota,Big Ten,4-3,52,,Week 7Nov 9[8],1953
199,16,<,11,Stanford,PCC,5-3,50,,Week 7Nov 9[8],1953
200,16,<,NR,Rice,Southwest,5-2,50,,Week 7Nov 9[8],1953
201,18,<,NR,Tennessee,SEC,4-2-1,49,,Week 7Nov 9[8],1953
202,19,<,NR,Texas Tech,BIAA,7-1,47,,Week 7Nov 9[8],1953
203,20,<,15,Auburn,SEC,5-1-1,23,,Week 7Nov 9[8],1953
204,NR,<,16,Ohio State,Big Ten,,0,,Week 7Nov 9[8],1953
205,NR,<,17,Michigan,Big Ten,,0,,Week 7Nov 9[8],1953
206,NR,<,20,Alabama,SEC,,0,,Week 7Nov 9[8],1953
207,1,<,1,Notre Dame (93),Ind,7-0,1404,W 34-14 A North Carolina,Week 8Nov 16[9],1953
208,2,<,2,Maryland (42),ACC,9-0,1344,,Week 8Nov 16[9],1953
209,3,<,4,Michigan State (3),Big Ten,7-1,1091,,Week 8Nov 16[9],1953
210,4,<,6,Oklahoma (3),Big 7,6-1-1,920,W 47-0 H Iowa State,Week 8Nov 16[9],1953
211,5,<,7,UCLA,PCC,7-1,806,,Week 8Nov 16[9],1953
212,6,<,10,Texas,Southwest,6-3,348,,Week 8Nov 16[9],1953
213,7,<,3,Illinois,Big Ten,6-1-1,311,,Week 8Nov 16[9],1953
214,8,<,NR,Wisconsin (2),Big Ten,6-2,290,,Week 8Nov 16[9],1953
215,9,<,12,USC,PCC,6-1-1,201,,Week 8Nov 16[9],1953
216,10,<,16,Rice,Southwest,6-2,185,,Week 8Nov 16[9],1953
217,11,<,NR,Alabama (1),SEC,5-1-3,163,,Week 8Nov 16[9],1953
218,12,<,5,Georgia Tech,SEC,6-2-1,151,,Week 8Nov 16[9],1953
219,13,<,13,Kentucky (3),SEC,6-2-1,130,,Week 8Nov 16[9],1953
220,14,<,20,Auburn (1),SEC,6-1-1,126,,Week 8Nov 16[9],1953
221,15,<,14,Duke,ACC,6-1-1,117,,Week 8Nov 16[9],1953
222,16,<,16,Stanford,PCC,6-3,106,,Week 8Nov 16[9],1953
223,17,<,19,Texas Tech,BIAA,8-1,81,,Week 8Nov 16[9],1953
224,18,<,NR,South Carolina,ACC,6-2,78,W 20-14 A West Virginia,Week 8Nov 16[9],1953
225,19,<,8,West Virginia (1),Southern,7-1,74,,Week 8Nov 16[9],1953
226,20,<,NR,Iowa (1),Big Ten,5-3,71,,Week 8Nov 16[9],1953
227,NR,<,9,Baylor,Southwest,,0,,Week 8Nov 16[9],1953
228,NR,<,11,Mississippi,SEC,,0,,Week 8Nov 16[9],1953
229,NR,<,15,Minnesota,Big Ten,,0,,Week 8Nov 16[9],1953
230,NR,<,18,Tennessee,SEC,,0,,Week 8Nov 16[9],1953
231,1,<,2,Maryland (154),ACC,10-0,2347,W 21-0 H #11 Alabama,Week 9Nov 23[10],1953
232,2,<,1,Notre Dame (47),Ind,7-0-1,2009,T 14-14 H #20 Iowa,Week 9Nov 23[10],1953
233,3,<,3,Michigan State (8),Big Ten,8-1,1797,,Week 9Nov 23[10],1953
234,4,<,4,Oklahoma (9),Big 7,7-1-1,1553,W 30-7 A Nebraska,Week 9Nov 23[10],1953
235,5,<,5,UCLA (4),PCC,8-1,1440,,Week 9Nov 23[10],1953
236,6,<,7,Illinois,Big Ten,7-1-1,1111,,Week 9Nov 23[10],1953
237,7,<,6,Texas,Southwest,6-3,671,,Week 9Nov 23[10],1953
238,8,<,10,Rice,Southwest,7-2,490,,Week 9Nov 23[10],1953
239,9,<,20,Iowa (6),Big Ten,5-3-1,453,,Week 9Nov 23[10],1953
240,10,<,12,Georgia Tech,SEC,7-2-1,415,,Week 9Nov 23[10],1953
241,11,<,19,West Virginia (17),Southern,8-1,399,,Week 9Nov 23[10],1953
242,12,<,8,Wisconsin,Big Ten,6-2-1,257,,Week 9Nov 23[10],1953
243,13,<,13,Kentucky (5),SEC,7-2-1,237,,Week 9Nov 23[10],1953
244,14,<,17,Texas Tech,BIAA,9-1,219,,Week 9Nov 23[10],1953
245,15,<,18,South Carolina,ACC,7-2,170,W 49-0 H Wofford,Week 9Nov 23[10],1953
246,16,<,14,Auburn (1),SEC,7-1-1,164,,Week 9Nov 23[10],1953
247,17,<,NR,Baylor,Southwest,7-2,96,,Week 9Nov 23[10],1953
248,18,<,NR,Army,Ind,6-1-1,70,,Week 9Nov 23[10],1953
249,19,<,16,Stanford,PCC,6-3-1,59,,Week 9Nov 23[10],1953
250,20,<,9,USC,PCC,6-2-1,57,,Week 9Nov 23[10],1953
251,NR,<,11,Alabama,SEC,,0,,Week 9Nov 23[10],1953
252,NR,<,15,Duke,ACC,,0,,Week 9Nov 23[10],1953
253,1,<,1,Maryland (187),ACC,10-0,3365,DNP,Week 10 (Final)Nov 30[11],1953
254,2,<,2,Notre Dame (141),Ind,8-0-1,3149,,Week 10 (Final)Nov 30[11],1953
255,3,<,3,Michigan State (8),Big Ten,8-1,2756,,Week 10 (Final)Nov 30[11],1953
256,4,<,4,Oklahoma (10),Big 7,8-1-1,2591,W 42-7 H Oklahoma State,Week 10 (Final)Nov 30[11],1953
257,5,<,5,UCLA (1),PCC,8-1,2007,,Week 10 (Final)Nov 30[11],1953
258,6,<,8,Rice (2),Southwest,8-2,1388,,Week 10 (Final)Nov 30[11],1953
259,7,<,6,Illinois,Big Ten,7-1-1,1248,,Week 10 (Final)Nov 30[11],1953
260,8,<,10,Georgia Tech,SEC,7-2-1,839,,Week 10 (Final)Nov 30[11],1953
261,9,<,9,Iowa (10),Big Ten,5-3-1,576,,Week 10 (Final)Nov 30[11],1953
262,10,<,11,West Virginia (14),Southern,8-1,452,,Week 10 (Final)Nov 30[11],1953
263,11,<,7,Texas,Southwest,7-3,375,,Week 10 (Final)Nov 30[11],1953
264,12,<,14,Texas Tech,BIAA,10-1,264,,Week 10 (Final)Nov 30[11],1953
265,13,<,NR,Alabama (1),SEC,6-2-3,257,,Week 10 (Final)Nov 30[11],1953
266,14,<,18,Army,Ind,7-1-1,226,,Week 10 (Final)Nov 30[11],1953
267,15,<,12,Wisconsin,Big Ten,6-2-1,203,,Week 10 (Final)Nov 30[11],1953
268,16,<,13,Kentucky (3),SEC,7-2-1,155,,Week 10 (Final)Nov 30[11],1953
269,17,<,16,Auburn,SEC,7-2-1,119,,Week 10 (Final)Nov 30[11],1953
270,18,<,NR,Duke,ACC,7-2-1,102,,Week 10 (Final)Nov 30[11],1953
271,19,<,19,Stanford,PCC,6-3-1,41,,Week 10 (Final)Nov 30[11],1953
272,20,<,NR,Michigan (1),Big Ten,6-3,35,,Week 10 (Final)Nov 30[11],1953
273,NR,<,15,South Carolina,ACC,,0,,Week 10 (Final)Nov 30[11],1953
274,NR,<,17,Baylor,Southwest,,0,,Week 10 (Final)Nov 30[11],1953
275,NR,<,20,USC,PCC,,0,,Week 10 (Final)Nov 30[11],1953
