,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
30,2,<,2,Washington (9),Pac-10,0-0,1458.0,DNP,Week 1Sep 1[2],1992
31,3,<,3,Notre Dame (5),Ind,0-0,1404.0,DNP,Week 1Sep 1[2],1992
32,4,<,5,Florida State (1),ACC,0-0,1274.0,DNP,Week 1Sep 1[2],1992
33,5,<,6,Michigan (1),Big Ten,0-0,1260.0,DNP,Week 1Sep 1[2],1992
34,6,<,4,Florida,SEC,0-0,1241.0,DNP,Week 1Sep 1[2],1992
35,7,<,7,Texas A&M (1),Southwest,1-0,1163.0,,Week 1Sep 1[2],1992
36,8,<,8,Penn State (1),Ind,0-0,1125.0,DNP,Week 1Sep 1[2],1992
37,9,<,9,Alabama (1),SEC,0-0,1096.0,DNP,Week 1Sep 1[2],1992
38,10,<,10,Syracuse,Big East,0-0,957.0,DNP,Week 1Sep 1[2],1992
39,11,<,11,Nebraska,Big 8,0-0,857.0,DNP,Week 1Sep 1[2],1992
40,12,<,12,Colorado,Big 8,0-0,798.0,DNP,Week 1Sep 1[2],1992
41,13,<,13,Clemson,ACC,0-0,751.0,DNP,Week 1Sep 1[2],1992
42,14,<,14,Georgia,SEC,0-0,727.0,DNP,Week 1Sep 1[2],1992
43,15,<,15,Oklahoma,Big 8,0-0,676.0,DNP,Week 1Sep 1[2],1992
44,16,<,18,UCLA,Pac-10,0-0,553.0,DNP,Week 1Sep 1[2],1992
45,17,<,19,Ohio State,Big Ten,0-0,465.0,DNP,Week 1Sep 1[2],1992
46,18,<,NR,NC State,ACC,1-0,434.0,,Week 1Sep 1[2],1992
47,19,<,20,California,Pac-10,0-0,379.0,DNP,Week 1Sep 1[2],1992
48,20,<,17,Stanford,Pac-10,0-1,354.0,,Week 1Sep 1[2],1992
49,21,<,22,Mississippi State,SEC,0-0,315.0,DNP,Week 1Sep 1[2],1992
50,22,<,21,Tennessee,SEC,0-0,260.0,DNP,Week 1Sep 1[2],1992
51,23,<,16,Iowa,Big Ten,0-1,155.0,,Week 1Sep 1[2],1992
52,24,<,23,Georgia Tech,ACC,0-0,143.0,DNP,Week 1Sep 1[2],1992
53,25,<,NR,Virginia,ACC,0-0,129.0,DNP,Week 1Sep 1[2],1992
54,NR,<,24,BYU,WAC,,0.0,,Week 1Sep 1[2],1992
55,NR,<,25,Texas,Southwest,,0.0,,Week 1Sep 1[2],1992
56,1,<,1,Miami (FL) (45),Big East,1-0,1525.0,W 24-7 A #23 Iowa,Week 2Sep 8[3],1992
57,2,<,2,Washington (9),Pac-10,1-0,1469.0,W 31-7 A Arizona State,Week 2Sep 8[3],1992
58,3,<,3,Notre Dame (4),Ind,1-0,1382.0,,Week 2Sep 8[3],1992
59,4,<,6,Florida,SEC,0-0,1261.0,DNP,Week 2Sep 8[3],1992
60,5,<,4,Florida State (1),ACC,1-0,1260.0,,Week 2Sep 8[3],1992
61,6,<,5,Michigan (1),Big Ten,0-0,1256.0,DNP,Week 2Sep 8[3],1992
62,7,<,7,Texas A&M (1),Southwest,2-0,1213.0,,Week 2Sep 8[3],1992
63,8,<,9,Alabama (1),SEC,1-0,1101.0,,Week 2Sep 8[3],1992
64,9,<,10,Syracuse,Big East,1-0,1061.0,,Week 2Sep 8[3],1992
65,10,<,8,Penn State,Ind,1-0,939.0,,Week 2Sep 8[3],1992
66,11,<,11,Nebraska,Big 8,1-0,875.0,,Week 2Sep 8[3],1992
67,12,<,12,Colorado,Big 8,1-0,848.0,,Week 2Sep 8[3],1992
68,13,<,15,Oklahoma,Big 8,1-0,813.0,W 34-9 A Texas Tech,Week 2Sep 8[3],1992
69,14,<,14,Georgia,SEC,1-0,734.0,,Week 2Sep 8[3],1992
70,15,<,13,Clemson,ACC,1-0,684.0,,Week 2Sep 8[3],1992
71,16,<,16,UCLA,Pac-10,0-0,553.0,DNP,Week 2Sep 8[3],1992
72,17,<,19,California,Pac-10,1-0,513.0,,Week 2Sep 8[3],1992
73,18,<,21,Mississippi State,SEC,1-0,507.0,,Week 2Sep 8[3],1992
74,19,<,18,NC State,ACC,2-0,505.0,,Week 2Sep 8[3],1992
75,20,<,22,Tennessee,SEC,1-0,351.0,,Week 2Sep 8[3],1992
76,21,<,20,Stanford,Pac-10,0-1,288.0,,Week 2Sep 8[3],1992
77,22,<,17,Ohio State,Big Ten,1-0,273.0,,Week 2Sep 8[3],1992
78,23,<,25,Virginia,ACC,1-0,177.0,,Week 2Sep 8[3],1992
79,24,<,24,Georgia Tech,ACC,0-0,165.0,DNP,Week 2Sep 8[3],1992
80,25,<,NR,BYU,WAC,1-0,84.0,,Week 2Sep 8[3],1992
81,NR,<,23,Iowa,Big Ten,,0.0,,Week 2Sep 8[3],1992
82,1,<,1,Miami (FL) (47),Big East,1-0,1534.0,DNP,Week 3Sep 15[4],1992
83,2,<,2,Washington (11),Pac-10,2-0,1481.0,,Week 3Sep 15[4],1992
84,3,<,5,Florida State (2),ACC,2-0,1361.0,,Week 3Sep 15[4],1992
85,4,<,4,Florida,SEC,1-0,1300.0,,Week 3Sep 15[4],1992
86,5,<,7,Texas A&M (1),Southwest,3-0,1235.0,,Week 3Sep 15[4],1992
87,6,<,6,Michigan,Big Ten,0-0-1,1220.0,,Week 3Sep 15[4],1992
88,7,<,3,Notre Dame,Ind,1-0-1,1189.0,,Week 3Sep 15[4],1992
89,8,<,9,Syracuse,Big East,2-0,1126.0,,Week 3Sep 15[4],1992
90,9,<,8,Alabama (1),SEC,2-0,1039.0,,Week 3Sep 15[4],1992
91,10,<,10,Penn State,Ind,2-0,977.0,,Week 3Sep 15[4],1992
92,11,<,12,Colorado,Big 8,2-0,921.0,,Week 3Sep 15[4],1992
93,12,<,11,Nebraska,Big 8,2-0,893.0,,Week 3Sep 15[4],1992
94,13,<,13,Oklahoma,Big 8,2-0,868.0,W 61-0 H Arkansas State,Week 3Sep 15[4],1992
95,14,<,20,Tennessee,SEC,2-0,707.0,,Week 3Sep 15[4],1992
96,15,<,16,UCLA,Pac-10,1-0,626.0,,Week 3Sep 15[4],1992
97,16,<,19,NC State,ACC,3-0,586.0,,Week 3Sep 15[4],1992
98,17,<,15,Clemson,ACC,1-1,525.0,,Week 3Sep 15[4],1992
99,18,<,21,Stanford,Pac-10,1-1,425.0,,Week 3Sep 15[4],1992
100,19,<,14,Georgia,SEC,1-1,391.0,,Week 3Sep 15[4],1992
101,20,<,23,Virginia,ACC,2-0,385.0,,Week 3Sep 15[4],1992
102,21,<,22,Ohio State,Big Ten,2-0,317.0,,Week 3Sep 15[4],1992
103,22,<,24,Georgia Tech,ACC,1-0,268.0,,Week 3Sep 15[4],1992
104,23,<,NR,San Diego State,WAC,1-0-1,227.0,W 45-38 A BYU,Week 3Sep 15[4],1992
105,24,<,18,Mississippi State,SEC,1-1,79.0,,Week 3Sep 15[4],1992
106,25,<,NR,Mississippi,SEC,2-0,74.0,,Week 3Sep 15[4],1992
107,NR,<,17,California,Pac-10,,0.0,,Week 3Sep 15[4],1992
108,NR,<,25,BYU,WAC,,0.0,,Week 3Sep 15[4],1992
109,1,<,1,Miami (FL) (43),Big East,2-0,1528.0,W 38-0 H Florida A&M,Week 4Sep 22[5],1992
110,2,<,2,Washington (15),Pac-10,3-0,1491.0,,Week 4Sep 22[5],1992
111,3,<,3,Florida State (2),ACC,3-0,1418.0,,Week 4Sep 22[5],1992
112,4,<,6,Michigan,Big Ten,1-0-1,1283.0,,Week 4Sep 22[5],1992
113,5,<,5,Texas A&M (1),Southwest,4-0,1265.0,,Week 4Sep 22[5],1992
114,6,<,7,Notre Dame,Ind,2-0-1,1218.0,,Week 4Sep 22[5],1992
115,7,<,9,Alabama (1),SEC,3-0,1182.0,,Week 4Sep 22[5],1992
116,8,<,14,Tennessee,SEC,3-0,1138.0,,Week 4Sep 22[5],1992
117,9,<,10,Penn State,Ind,3-0,1126.0,,Week 4Sep 22[5],1992
118,10,<,11,Colorado,Big 8,3-0,924.0,,Week 4Sep 22[5],1992
119,11,<,15,UCLA,Pac-10,2-0,811.0,,Week 4Sep 22[5],1992
120,12,<,21,Ohio State,Big Ten,3-0,795.0,,Week 4Sep 22[5],1992
121,13,<,4,Florida,SEC,1-1,792.0,,Week 4Sep 22[5],1992
122,14,<,20,Virginia,ACC,3-0,664.0,,Week 4Sep 22[5],1992
123,15,<,12,Nebraska,Big 8,2-1,602.0,,Week 4Sep 22[5],1992
124,16,<,17,Clemson,ACC,1-1,578.0,,Week 4Sep 22[5],1992
125,17,<,8,Syracuse,Big East,2-1,574.0,,Week 4Sep 22[5],1992
126,18,<,19,Georgia,SEC,2-1,527.0,,Week 4Sep 22[5],1992
127,19,<,18,Stanford,Pac-10,2-1,482.0,,Week 4Sep 22[5],1992
128,20,<,13,Oklahoma,Big 8,2-1,331.0,L 20-10 H USC,Week 4Sep 22[5],1992
129,21,<,23,San Diego State,WAC,1-0-1,314.0,DNP,Week 4Sep 22[5],1992
130,22,<,NR,USC,Pac-10,1-0-1,289.0,,Week 4Sep 22[5],1992
131,23,<,16,NC State,ACC,3-1,213.0,,Week 4Sep 22[5],1992
132,24,<,NR,Kansas,Big 8,3-0,183.0,W 40-7 A Tulsa,Week 4Sep 22[5],1992
133,25,<,NR,Boston College,Big East,3-0,131.0,,Week 4Sep 22[5],1992
134,NR,<,22,Georgia Tech,ACC,,0.0,,Week 4Sep 22[5],1992
135,NR,<,24,Mississippi State,SEC,,0.0,,Week 4Sep 22[5],1992
136,NR,<,25,Mississippi,SEC,,0.0,,Week 4Sep 22[5],1992
137,1,<,2,Washington (44),Pac-10,3-0,1525.0,DNP,Week 5Sep 29[6],1992
138,2,<,1,Miami (FL) (12),Big East,3-0,1471.0,W 8-7 H Arizona,Week 5Sep 29[6],1992
139,3,<,3,Florida State (4),ACC,4-0,1431.0,,Week 5Sep 29[6],1992
140,4,<,4,Michigan,Big Ten,2-0-1,1321.0,,Week 5Sep 29[6],1992
141,5,<,5,Texas A&M (1),Southwest,4-0,1267.0,,Week 5Sep 29[6],1992
142,6,<,6,Notre Dame,Ind,3-0-1,1228.0,,Week 5Sep 29[6],1992
143,7,<,8,Tennessee,SEC,4-0,1172.0,,Week 5Sep 29[6],1992
144,8,<,9,Penn State,Ind,4-0,1127.0,,Week 5Sep 29[6],1992
145,9,<,7,Alabama (1),SEC,4-0,1123.0,,Week 5Sep 29[6],1992
146,10,<,10,Colorado,Big 8,4-0,955.0,,Week 5Sep 29[6],1992
147,11,<,11,UCLA,Pac-10,3-0,920.0,,Week 5Sep 29[6],1992
148,12,<,12,Ohio State,Big Ten,3-0,840.0,,Week 5Sep 29[6],1992
149,13,<,13,Florida,SEC,1-1,768.0,,Week 5Sep 29[6],1992
150,14,<,14,Virginia,ACC,4-0,761.0,,Week 5Sep 29[6],1992
151,15,<,15,Nebraska,Big 8,3-1,668.0,,Week 5Sep 29[6],1992
152,16,<,18,Georgia,SEC,3-1,607.0,,Week 5Sep 29[6],1992
153,17,<,17,Syracuse,Big East,2-1,553.0,,Week 5Sep 29[6],1992
154,18,<,19,Stanford,Pac-10,3-1,527.0,,Week 5Sep 29[6],1992
155,19,<,20,Oklahoma,Big 8,2-1,359.0,DNP,Week 5Sep 29[6],1992
156,20,<,22,USC,Pac-10,1-0-1,352.0,,Week 5Sep 29[6],1992
157,21,<,23,NC State,ACC,4-1,348.0,,Week 5Sep 29[6],1992
158,22,<,25,Boston College,Big East,4-0,297.0,,Week 5Sep 29[6],1992
159,23,<,NR,Georgia Tech,ACC,2-1,178.0,,Week 5Sep 29[6],1992
160,24,<,NR,Mississippi State,SEC,2-1,75.0,,Week 5Sep 29[6],1992
161,25,<,16,Clemson,ACC,1-2,64.0,,Week 5Sep 29[6],1992
162,NR,<,21,San Diego State,WAC,,0.0,,Week 5Sep 29[6],1992
163,NR,<,24,Kansas,Big 8,,0.0,,Week 5Sep 29[6],1992
164,1,<,1,Washington (42),Pac-10,4-0,1528.0,W 17-10 H #20 USC,Week 6Oct 6[7],1992
165,2,<,2,Miami (FL) (16),Big East,4-0,1497.0,,Week 6Oct 6[7],1992
166,3,<,4,Michigan (1),Big Ten,3-0-1,1393.0,,Week 6Oct 6[7],1992
167,4,<,7,Tennessee (2),SEC,5-0,1305.0,,Week 6Oct 6[7],1992
168,5,<,5,Texas A&M,Southwest,5-0,1252.0,,Week 6Oct 6[7],1992
169,6,<,9,Alabama (1),SEC,5-0,1224.0,,Week 6Oct 6[7],1992
170,7,<,8,Penn State,Ind,5-0,1217.0,,Week 6Oct 6[7],1992
171,8,<,3,Florida State,ACC,4-1,1197.0,,Week 6Oct 6[7],1992
172,9,<,10,Colorado,Big 8,4-0,1048.0,,Week 6Oct 6[7],1992
173,10,<,14,Virginia,ACC,5-0,953.0,,Week 6Oct 6[7],1992
174,11,<,18,Stanford,Pac-10,4-1,942.0,,Week 6Oct 6[7],1992
175,12,<,16,Georgia,SEC,4-1,824.0,,Week 6Oct 6[7],1992
176,13,<,6,Notre Dame,Ind,3-1-1,774.0,,Week 6Oct 6[7],1992
177,14,<,15,Nebraska,Big 8,3-1,772.0,,Week 6Oct 6[7],1992
178,15,<,17,Syracuse,Big East,3-1,590.0,,Week 6Oct 6[7],1992
179,16,<,19,Oklahoma,Big 8,3-1,534.0,W 17-3 H Iowa State,Week 6Oct 6[7],1992
180,17,<,23,Georgia Tech,ACC,3-1,501.0,,Week 6Oct 6[7],1992
181,18,<,24,Mississippi State,SEC,3-1,478.0,,Week 6Oct 6[7],1992
182,19,<,11,UCLA,Pac-10,3-1,346.0,,Week 6Oct 6[7],1992
183,20,<,20,USC,Pac-10,1-1-1,288.0,,Week 6Oct 6[7],1992
184,21,<,12,Ohio State,Big Ten,3-1,271.0,,Week 6Oct 6[7],1992
185,21,<,22,Boston College,Big East,4-0-1,271.0,,Week 6Oct 6[7],1992
186,23,<,13,Florida,SEC,1-2,142.0,,Week 6Oct 6[7],1992
187,24,<,NR,California,Pac-10,3-1,121.0,,Week 6Oct 6[7],1992
188,25,<,21,NC State,ACC,4-2,118.0,,Week 6Oct 6[7],1992
189,25,<,25,Clemson,ACC,2-2,118.0,,Week 6Oct 6[7],1992
190,1,<,1,Washington (30.5),Pac-10,5-0,1517.5,W 35-16 H #24 California,Week 7Oct 13[8],1992
191,2,<,2,Miami (FL) (30.5),Big East,5-0,1516.5,,Week 7Oct 13[8],1992
192,3,<,3,Michigan,Big Ten,4-0-1,1410.0,,Week 7Oct 13[8],1992
193,4,<,6,Alabama (1),SEC,6-0,1315.0,,Week 7Oct 13[8],1992
194,5,<,5,Texas A&M,Southwest,5-0,1308.0,,Week 7Oct 13[8],1992
195,6,<,8,Florida State,ACC,5-1,1252.0,,Week 7Oct 13[8],1992
196,7,<,9,Colorado,Big 8,5-0,1142.0,,Week 7Oct 13[8],1992
197,8,<,11,Stanford,Pac-10,5-1,1101.0,,Week 7Oct 13[8],1992
198,9,<,7,Penn State,Ind,5-1,1033.0,,Week 7Oct 13[8],1992
199,10,<,12,Georgia,SEC,5-1,958.0,,Week 7Oct 13[8],1992
200,11,<,14,Nebraska,Big 8,4-1,905.0,,Week 7Oct 13[8],1992
201,12,<,13,Notre Dame,Ind,4-1-1,852.0,,Week 7Oct 13[8],1992
202,13,<,4,Tennessee,SEC,5-1,850.0,,Week 7Oct 13[8],1992
203,14,<,15,Syracuse,Big East,4-1,725.0,,Week 7Oct 13[8],1992
204,15,<,18,Mississippi State,SEC,4-1,623.0,,Week 7Oct 13[8],1992
205,16,<,17,Georgia Tech,ACC,4-1,598.0,,Week 7Oct 13[8],1992
206,17,<,10,Virginia,ACC,5-1,541.0,,Week 7Oct 13[8],1992
207,18,<,20,USC,Pac-10,2-1-1,497.0,,Week 7Oct 13[8],1992
208,19,<,25,Clemson,ACC,3-2,377.0,,Week 7Oct 13[8],1992
209,20,<,21,Boston College,Big East,4-0-1,370.0,,Week 7Oct 13[8],1992
210,21,<,25,NC State,ACC,5-2,273.0,,Week 7Oct 13[8],1992
211,22,<,NR,Washington State,Pac-10,5-0,209.0,W 35-10 A Oregon State,Week 7Oct 13[8],1992
212,23,<,23,Florida,SEC,2-2,180.0,,Week 7Oct 13[8],1992
213,24,<,NR,West Virginia,Big East,3-0-2,132.0,,Week 7Oct 13[8],1992
214,25,<,NR,Kansas,Big 8,4-1,85.0,W 31-7 H Kansas State,Week 7Oct 13[8],1992
215,NR,<,16,Oklahoma,Big 8,3-2,0.0,L 34-24 N Texas,Week 7Oct 13[8],1992
216,NR,<,19,UCLA,Pac-10,,0.0,,Week 7Oct 13[8],1992
217,NR,<,21,Ohio State,Big Ten,,0.0,,Week 7Oct 13[8],1992
218,NR,<,24,California,Pac-10,,0.0,,Week 7Oct 13[8],1992
219,1,<,1,Washington (30),Pac-10,6-0,1517.0,W 24-3 A Oregon,Week 8Oct 20[9],1992
220,1,<,2,Miami (FL) (31),Big East,6-0,1517.0,W 45-10 H TCU,Week 8Oct 20[9],1992
221,3,<,3,Michigan,Big Ten,5-0-1,1399.0,,Week 8Oct 20[9],1992
222,4,<,4,Alabama (1),SEC,7-0,1363.0,,Week 8Oct 20[9],1992
223,5,<,5,Texas A&M,Southwest,6-0,1302.0,,Week 8Oct 20[9],1992
224,6,<,6,Florida State,ACC,6-1,1265.0,,Week 8Oct 20[9],1992
225,7,<,10,Georgia,SEC,6-1,1109.0,,Week 8Oct 20[9],1992
226,8,<,11,Nebraska,Big 8,4-1,1030.0,,Week 8Oct 20[9],1992
227,9,<,7,Colorado,Big 8,5-0-1,1018.0,,Week 8Oct 20[9],1992
228,10,<,12,Notre Dame,Ind,4-1-1,969.0,,Week 8Oct 20[9],1992
229,11,<,20,Boston College,Big East,5-0-1,915.0,,Week 8Oct 20[9],1992
230,12,<,14,Syracuse,Big East,5-1,881.0,,Week 8Oct 20[9],1992
231,13,<,22,Washington State,Pac-10,6-0,689.0,W 30-17 H UCLA,Week 8Oct 20[9],1992
232,14,<,9,Penn State,Ind,5-2,686.0,,Week 8Oct 20[9],1992
233,15,<,18,USC,Pac-10,3-1-1,642.0,,Week 8Oct 20[9],1992
234,16,<,8,Stanford,Pac-10,5-2,618.0,,Week 8Oct 20[9],1992
235,17,<,13,Tennessee,SEC,5-2,594.0,,Week 8Oct 20[9],1992
236,18,<,19,Clemson,ACC,4-2,551.0,,Week 8Oct 20[9],1992
237,19,<,16,Georgia Tech,ACC,4-2,446.0,,Week 8Oct 20[9],1992
238,20,<,23,Florida,SEC,3-2,330.0,,Week 8Oct 20[9],1992
239,21,<,NR,Arizona,Pac-10,3-2-1,316.0,W 21-6 A Stanford,Week 8Oct 20[9],1992
240,22,<,25,Kansas,Big 8,5-1,269.0,W 50-47 A Iowa State,Week 8Oct 20[9],1992
241,23,<,21,NC State,ACC,5-2-1,136.0,,Week 8Oct 20[9],1992
242,24,<,17,Virginia,ACC,5-2,125.5,,Week 8Oct 20[9],1992
243,25,<,15,Mississippi State,SEC,4-2,92.0,,Week 8Oct 20[9],1992
244,NR,<,24,West Virginia,Big East,,0.0,,Week 8Oct 20[9],1992
245,1,<,1,Miami (FL) (32),Big East,7-0,1517.0,W 43-23 A Virginia Tech,Week 9Oct 27[10],1992
246,2,<,1,Washington (29),Pac-10,7-0,1516.0,W 31-7 H Pacific,Week 9Oct 27[10],1992
247,3,<,3,Michigan,Big Ten,6-0-1,1402.0,,Week 9Oct 27[10],1992
248,4,<,4,Alabama (1),SEC,8-0,1372.0,,Week 9Oct 27[10],1992
249,5,<,5,Texas A&M,Southwest,7-0,1247.0,,Week 9Oct 27[10],1992
250,6,<,6,Florida State,ACC,6-1,1245.0,,Week 9Oct 27[10],1992
251,7,<,7,Georgia,SEC,7-1,1144.0,,Week 9Oct 27[10],1992
252,8,<,8,Nebraska,Big 8,5-1,1046.0,,Week 9Oct 27[10],1992
253,8,<,9,Colorado,Big 8,6-0-1,1046.0,,Week 9Oct 27[10],1992
254,10,<,10,Notre Dame,Ind,5-1-1,981.0,,Week 9Oct 27[10],1992
255,11,<,11,Boston College,Big East,6-0-1,929.0,,Week 9Oct 27[10],1992
256,12,<,12,Syracuse,Big East,6-1,886.0,,Week 9Oct 27[10],1992
257,13,<,15,USC,Pac-10,4-1-1,795.0,,Week 9Oct 27[10],1992
258,14,<,14,Penn State,Ind,6-2,727.0,,Week 9Oct 27[10],1992
259,15,<,16,Stanford,Pac-10,6-2,642.0,,Week 9Oct 27[10],1992
260,16,<,17,Tennessee,SEC,5-2,580.0,,Week 9Oct 27[10],1992
261,17,<,21,Arizona,Pac-10,4-2-1,547.0,W 24-17 A California,Week 9Oct 27[10],1992
262,18,<,22,Kansas,Big 8,6-1,513.0,W 27-10 H Oklahoma,Week 9Oct 27[10],1992
263,19,<,13,Washington State,Pac-10,6-1,432.0,L 31-21 A USC,Week 9Oct 27[10],1992
264,20,<,20,Florida,SEC,4-2,428.0,,Week 9Oct 27[10],1992
265,21,<,23,NC State,ACC,6-2-1,350.0,,Week 9Oct 27[10],1992
266,22,<,NR,North Carolina,ACC,6-2,210.0,,Week 9Oct 27[10],1992
267,23,<,24,Virginia,ACC,6-2,206.0,,Week 9Oct 27[10],1992
268,24,<,25,Mississippi State,SEC,5-2,191.0,,Week 9Oct 27[10],1992
269,25,<,NR,Texas,Southwest,4-2,90.0,,Week 9Oct 27[10],1992
270,NR,<,18,Clemson,ACC,,0.0,,Week 9Oct 27[10],1992
271,NR,<,19,Georgia Tech,ACC,,0.0,,Week 9Oct 27[10],1992
272,1,<,2,Washington (33.5),Pac-10,8-0,1520.5,W 41-7 H #15 Stanford,Week 10Nov 3[11],1992
273,2,<,1,Miami (FL) (27.5),Big East,8-0,1514.5,W 35-23 H West Virginia,Week 10Nov 3[11],1992
274,3,<,4,Alabama (1),SEC,8-0,1388.0,,Week 10Nov 3[11],1992
275,4,<,3,Michigan,Big Ten,7-0-1,1374.0,,Week 10Nov 3[11],1992
276,5,<,5,Texas A&M,Southwest,8-0,1283.0,,Week 10Nov 3[11],1992
277,6,<,6,Florida State,ACC,7-1,1266.0,,Week 10Nov 3[11],1992
278,7,<,8,Nebraska,Big 8,6-1,1181.0,,Week 10Nov 3[11],1992
279,8,<,10,Notre Dame,Ind,6-1-1,1067.0,,Week 10Nov 3[11],1992
280,9,<,11,Boston College,Big East,7-0-1,1034.0,,Week 10Nov 3[11],1992
281,10,<,12,Syracuse,Big East,7-1,1013.0,,Week 10Nov 3[11],1992
282,11,<,13,USC,Pac-10,5-1-1,949.0,,Week 10Nov 3[11],1992
283,12,<,17,Arizona,Pac-10,5-2-1,767.0,W 30-0 H New Mexico State,Week 10Nov 3[11],1992
284,13,<,18,Kansas,Big 8,7-1,764.0,W 26-18 H Oklahoma State,Week 10Nov 3[11],1992
285,14,<,20,Florida,SEC,5-2,754.0,,Week 10Nov 3[11],1992
286,15,<,7,Georgia,SEC,7-2,739.0,,Week 10Nov 3[11],1992
287,16,<,8,Colorado,Big 8,6-1-1,596.0,,Week 10Nov 3[11],1992
288,17,<,21,NC State,ACC,6-2-1,499.0,,Week 10Nov 3[11],1992
289,18,<,22,North Carolina,ACC,7-2,477.0,,Week 10Nov 3[11],1992
290,19,<,24,Mississippi State,SEC,6-2,385.0,,Week 10Nov 3[11],1992
291,20,<,25,Texas,Southwest,5-2,324.0,,Week 10Nov 3[11],1992
292,21,<,15,Stanford,Pac-10,6-3,301.0,,Week 10Nov 3[11],1992
293,22,<,NR,Ohio State,Big Ten,6-2,221.0,,Week 10Nov 3[11],1992
294,23,<,14,Penn State,Ind,6-3,211.0,,Week 10Nov 3[11],1992
295,24,<,16,Tennessee,SEC,5-3,114.0,,Week 10Nov 3[11],1992
296,25,<,19,Washington State,Pac-10,6-2,108.0,L 34-17 H Oregon,Week 10Nov 3[11],1992
297,NR,<,23,Virginia,ACC,,0.0,,Week 10Nov 3[11],1992
298,1,<,2,Miami (FL) (61),Big East,8-0,1549.0,DNP,Week 11Nov 10[12],1992
299,2,<,3,Alabama (1),SEC,9-0,1463.0,,Week 11Nov 10[12],1992
300,3,<,4,Michigan,Big Ten,8-0-1,1424.0,,Week 11Nov 10[12],1992
301,4,<,5,Texas A&M,Southwest,9-0,1340.0,,Week 11Nov 10[12],1992
302,5,<,6,Florida State,ACC,8-1,1313.0,,Week 11Nov 10[12],1992
303,6,<,1,Washington,Pac-10,8-1,1201.0,L 16-3 A #12 Arizona,Week 11Nov 10[12],1992
304,7,<,7,Nebraska,Big 8,7-1,1192.0,,Week 11Nov 10[12],1992
305,8,<,8,Notre Dame,Ind,7-1-1,1092.0,,Week 11Nov 10[12],1992
306,9,<,12,Arizona,Pac-10,6-2-1,1074.0,W 16-3 H Washington,Week 11Nov 10[12],1992
307,10,<,10,Syracuse,Big East,8-1,1033.0,,Week 11Nov 10[12],1992
308,11,<,14,Florida,SEC,6-2,886.0,,Week 11Nov 10[12],1992
