,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
26,7,<,8,Notre Dame,Ind,4-0,354.0,,Week 2Oct 20[2],1941
27,8,<,9,Santa Clara,Ind,4-0,252.0,,Week 2Oct 20[2],1941
28,9,<,14,Texas A&M,Southwest,4-0,243.0,,Week 2Oct 20[2],1941
29,10,<,17,Tulane (1),SEC,3-1,220.0,W 52-6 H North Carolina,Week 2Oct 20[2],1941
30,11,<,10,Ohio State (1),Big Ten,3-0,206.0,,Week 2Oct 20[2],1941
31,12,<,11,Penn,Ind,3-0,139.0,,Week 2Oct 20[2],1941
32,13,<,5,Northwestern,Big Ten,2-1,96.0,,Week 2Oct 20[2],1941
33,14,<,13,Clemson (3),Southern,4-0,70.0,,Week 2Oct 20[2],1941
34,15,<,18,Vanderbilt,SEC,4-0,62.0,W 14-7 H Georgia Tech,Week 2Oct 20[2],1941
35,16,<,NR,Oregon,PCC,3-1,53.0,,Week 2Oct 20[2],1941
36,17,<,NR,Temple,Ind,4-0,51.0,W 14-0 H Penn State,Week 2Oct 20[2],1941
37,18,<,16,Oregon State,PCC,3-1,48.0,,Week 2Oct 20[2],1941
38,19,<,NR,Stanford,PCC,3-1,24.0,,Week 2Oct 20[2],1941
39,19,<,NR,Villanova,Ind,3-0,24.0,W 14-6 H Baylor,Week 2Oct 20[2],1941
40,NR,<,12,Rice,Southwest,,0.0,,Week 2Oct 20[2],1941
41,NR,<,15,Nebraska,Big 6,,0.0,,Week 2Oct 20[2],1941
42,NR,<,19,Mississippi State,SEC,,0.0,,Week 2Oct 20[2],1941
43,NR,<,20,Columbia,Ind,,0.0,,Week 2Oct 20[2],1941
44,1,<,1,Minnesota (60),Big Ten,4-0,1161.0,W 7-0 A #3 Michigan,Week 3Oct 27[3],1941
45,1,<,2,Texas (53),Southwest,5-0,1161.0,W 40-0 H Rice,Week 3Oct 27[3],1941
46,3,<,6,Fordham (7),Ind,4-0,784.0,W 28-14 H TCU,Week 3Oct 27[3],1941
47,4,<,4,Duke (5),Southern,5-0,702.0,,Week 3Oct 27[3],1941
48,5,<,9,Texas A&M,Southwest,5-0,663.0,,Week 3Oct 27[3],1941
49,6,<,7,Notre Dame,Ind,5-0,636.0,,Week 3Oct 27[3],1941
50,7,<,3,Michigan,Big Ten,4-1,396.0,,Week 3Oct 27[3],1941
51,8,<,12,Penn (1),Ind,4-0,315.0,,Week 3Oct 27[3],1941
52,9,<,13,Northwestern,Big Ten,3-1,231.0,,Week 3Oct 27[3],1941
53,10,<,15,Vanderbilt,SEC,5-0,190.0,W 46-7 H Princeton,Week 3Oct 27[3],1941
54,11,<,5,Navy,Ind,4-0-1,163.0,,Week 3Oct 27[3],1941
55,12,<,19,Stanford,PCC,4-1,156.0,,Week 3Oct 27[3],1941
56,13,<,17,Temple,Ind,5-0,107.0,W 41-14 H Bucknell,Week 3Oct 27[3],1941
57,14,<,NR,Army,Ind,4-0,55.0,,Week 3Oct 27[3],1941
58,15,<,NR,Alabama,SEC,4-1,42.0,,Week 3Oct 27[3],1941
59,16,<,NR,Duquesne,Ind,5-0,24.0,W 31-14 A Marquette,Week 3Oct 27[3],1941
60,17,<,NR,Mississippi,SEC,3-1-1,23.0,,Week 3Oct 27[3],1941
61,17,<,NR,Mississippi State,SEC,3-0-1,23.0,,Week 3Oct 27[3],1941
62,19,<,NR,Missouri,Big 6,4-1,22.0,,Week 3Oct 27[3],1941
63,20,<,NR,SMU,Southwest,3-1,16.0,,Week 3Oct 27[3],1941
64,NR,<,8,Santa Clara,Ind,,0.0,,Week 3Oct 27[3],1941
65,NR,<,10,Tulane,SEC,,0.0,,Week 3Oct 27[3],1941
66,NR,<,11,Ohio State,Big Ten,,0.0,,Week 3Oct 27[3],1941
67,NR,<,14,Clemson,Southern,,0.0,,Week 3Oct 27[3],1941
68,NR,<,16,Oregon,PCC,,0.0,,Week 3Oct 27[3],1941
69,NR,<,18,Oregon State,PCC,,0.0,,Week 3Oct 27[3],1941
70,NR,<,19,Villanova,Ind,,0.0,,Week 3Oct 27[3],1941
71,1,<,1,Texas (73.5),Southwest,6-0,1148.0,W 34-0 A #20 SMU,Week 4Nov 3[4],1941
72,2,<,1,Minnesota (34.5),Big Ten,5-0,1111.0,W 8-7 H #9 Northwestern,Week 4Nov 3[4],1941
73,3,<,3,Fordham (6),Ind,5-0,852.0,W 17-0 H Purdue,Week 4Nov 3[4],1941
74,4,<,4,Duke (7),Southern,6-0,740.0,,Week 4Nov 3[4],1941
75,5,<,5,Texas A&M,Southwest,6-0,585.0,,Week 4Nov 3[4],1941
76,6,<,11,Navy,Ind,5-0-1,500.33,,Week 4Nov 3[4],1941
77,7,<,6,Notre Dame,Ind,5-0-1,378.33,,Week 4Nov 3[4],1941
78,8,<,7,Michigan,Big Ten,5-1,368.5,,Week 4Nov 3[4],1941
79,9,<,12,Stanford,PCC,5-1,353.6,,Week 4Nov 3[4],1941
80,10,<,9,Northwestern,Big Ten,3-2,196.6,,Week 4Nov 3[4],1941
81,11,<,14,Army,Ind,4-0-1,158.33,,Week 4Nov 3[4],1941
82,12,<,16,Duquesne,Ind,6-0,89.0,W 7-0 H Villanova,Week 4Nov 3[4],1941
83,13,<,15,Alabama,SEC,5-1,70.5,,Week 4Nov 3[4],1941
84,14,<,NR,Tulane,SEC,4-2,53.0,W 34-14 A Vanderbilt,Week 4Nov 3[4],1941
85,15,<,17,Mississippi State,SEC,4-0-1,24.0,,Week 4Nov 3[4],1941
86,16,<,17,Mississippi,SEC,4-1-1,22.0,,Week 4Nov 3[4],1941
87,17,<,19,Missouri,Big 6,5-1,18.6,,Week 4Nov 3[4],1941
88,18,<,NR,Syracuse,Ind,5-1,11.0,,Week 4Nov 3[4],1941
89,19,<,8,Penn,Ind,4-1,4.6,,Week 4Nov 3[4],1941
90,20,<,NR,Ohio State,Big Ten,4-1,3.6,,Week 4Nov 3[4],1941
91,NR,<,10,Vanderbilt,SEC,,0.0,,Week 4Nov 3[4],1941
92,NR,<,13,Temple,Ind,,0.0,,Week 4Nov 3[4],1941
93,NR,<,20,SMU,Southwest,,0.0,,Week 4Nov 3[4],1941
94,1,<,2,Minnesota (99),Big Ten,6-0,1187.0,W 9-0 H Nebraska,Week 5Nov 10[5],1941
95,2,<,1,Texas (4),Southwest,6-0-1,881.0,T 7-7 A Baylor,Week 5Nov 10[5],1941
96,3,<,4,Duke (11),Southern,7-0,844.0,,Week 5Nov 10[5],1941
97,4,<,5,Texas A&M (6),Southwest,7-0,794.0,,Week 5Nov 10[5],1941
98,5,<,7,Notre Dame,Ind,6-0-1,751.0,,Week 5Nov 10[5],1941
99,6,<,9,Stanford (1),PCC,6-1,542.0,,Week 5Nov 10[5],1941
100,7,<,8,Michigan,Big Ten,5-1,469.0,,Week 5Nov 10[5],1941
101,8,<,10,Northwestern,Big Ten,4-2,286.67,,Week 5Nov 10[5],1941
102,9,<,13,Alabama,SEC,6-1,237.67,,Week 5Nov 10[5],1941
103,10,<,12,Duquesne,Ind,7-0,179.0,W 9-0 A St. Mary's,Week 5Nov 10[5],1941
104,11,<,3,Fordham,Ind,5-1,137.67,L 13-0 A Pittsburgh,Week 5Nov 10[5],1941
105,12,<,6,Navy,Ind,5-1-1,120.67,,Week 5Nov 10[5],1941
106,13,<,15,Mississippi State (0.5),SEC,5-0-1,111.17,,Week 5Nov 10[5],1941
107,14,<,19,Penn,Ind,5-1,34.67,,Week 5Nov 10[5],1941
108,15,<,16,Mississippi (0.5),SEC,5-1-1,30.5,,Week 5Nov 10[5],1941
109,16,<,17,Missouri,Big 6,6-1,25.67,,Week 5Nov 10[5],1941
110,17,<,NR,Harvard,Ind,3-2-1,24.0,W 20-6 H Army,Week 5Nov 10[5],1941
111,18,<,NR,Boston College,Ind,5-2,15.0,,Week 5Nov 10[5],1941
112,19,<,11,Army,Ind,4-1-1,10.0,,Week 5Nov 10[5],1941
113,20,<,20,Ohio State,Big Ten,5-1,9.67,,Week 5Nov 10[5],1941
114,NR,<,14,Tulane,SEC,,0.0,,Week 5Nov 10[5],1941
115,NR,<,18,Syracuse,Ind,,0.0,,Week 5Nov 10[5],1941
116,1,<,1,Minnesota (112),Big Ten,7-0,1279.0,W 34-13 A Iowa,Week 6Nov 17[6],1941
117,2,<,4,Texas A&M (5),Southwest,8-0,993.0,,Week 6Nov 17[6],1941
118,3,<,3,Duke (12),Southern,8-0,941.0,,Week 6Nov 17[6],1941
119,4,<,5,Notre Dame,Ind,7-0-1,938.0,,Week 6Nov 17[6],1941
120,5,<,7,Michigan,Big Ten,6-1,682.0,,Week 6Nov 17[6],1941
121,6,<,10,Duquesne,Ind,8-0,580.0,W 16-0 H Mississippi State,Week 6Nov 17[6],1941
122,7,<,9,Alabama,SEC,7-1,415.0,,Week 6Nov 17[6],1941
123,8,<,16,Missouri,Big 6,7-1,238.0,,Week 6Nov 17[6],1941
124,9,<,2,Texas,Southwest,6-1-1,228.0,,Week 6Nov 17[6],1941
125,10,<,8,Northwestern,Big Ten,4-3,204.0,,Week 6Nov 17[6],1941
126,11,<,11,Fordham,Ind,5-1,196.0,DNP,Week 6Nov 17[6],1941
127,12,<,12,Navy,Ind,5-1-1,117.0,,Week 6Nov 17[6],1941
128,13,<,14,Penn,Ind,6-1,83.0,,Week 6Nov 17[6],1941
129,14,<,20,Ohio State,Big Ten,6-1,48.0,,Week 6Nov 17[6],1941
130,15,<,15,Mississippi,SEC,5-1-1,46.0,,Week 6Nov 17[6],1941
131,16,<,NR,Oregon State,PCC,5-2,31.0,,Week 6Nov 17[6],1941
132,17,<,6,Stanford,PCC,6-2,28.0,,Week 6Nov 17[6],1941
133,18,<,NR,Clemson,Southern,6-1,18.0,,Week 6Nov 17[6],1941
134,19,<,NR,TCU,Southwest,6-2,16.0,W 14-7 A Texas,Week 6Nov 17[6],1941
135,20,<,NR,Georgia,SEC,6-1-1,13.0,,Week 6Nov 17[6],1941
136,20,<,NR,Washington,PCC,5-3,13.0,,Week 6Nov 17[6],1941
137,NR,<,13,Mississippi State,SEC,,0.0,,Week 6Nov 17[6],1941
138,NR,<,17,Harvard,Ind,,0.0,,Week 6Nov 17[6],1941
139,NR,<,18,Boston College,Ind,,0.0,L 14-7 H Tennessee,Week 6Nov 17[6],1941
140,NR,<,19,Army,Ind,,0.0,,Week 6Nov 17[6],1941
141,1,<,1,Minnesota (95),Big Ten,8-0,1124.0,W 41-6 H Wisconsin,Week 7Nov 24[7],1941
142,2,<,2,Texas A&M (2),Southwest,8-0,922.0,,Week 7Nov 24[7],1941
143,3,<,3,Duke (15),Southern,9-0,912.0,,Week 7Nov 24[7],1941
144,4,<,4,Notre Dame (2),Ind,8-0-1,778.0,,Week 7Nov 24[7],1941
145,5,<,6,Duquesne,Ind,8-0,465.75,DNP,Week 7Nov 24[7],1941
146,6,<,5,Michigan,Big Ten,6-1-1,378.0,,Week 7Nov 24[7],1941
147,7,<,8,Missouri (1),Big 6,8-1,349.0,,Week 7Nov 24[7],1941
148,8,<,11,Fordham,Ind,6-1,241.75,W 35-7 H St. Mary's,Week 7Nov 24[7],1941
149,9,<,10,Northwestern,Big Ten,5-3,182.75,,Week 7Nov 24[7],1941
150,10,<,9,Texas,Southwest,6-1-1,157.0,,Week 7Nov 24[7],1941
151,11,<,12,Navy,Ind,6-1-1,153.0,,Week 7Nov 24[7],1941
152,12,<,NR,Vanderbilt,SEC,8-1,124.75,W 7-0 H Alabama,Week 7Nov 24[7],1941
153,13,<,13,Penn,Ind,7-1,103.0,,Week 7Nov 24[7],1941
154,14,<,15,Mississippi,SEC,6-1-1,77.0,,Week 7Nov 24[7],1941
155,15,<,14,Ohio State,Big Ten,6-1-1,71.0,,Week 7Nov 24[7],1941
156,16,<,18,Clemson,Southern,7-1,70.0,,Week 7Nov 24[7],1941
157,17,<,16,Oregon State,PCC,6-2,63.0,,Week 7Nov 24[7],1941
158,18,<,7,Alabama,SEC,7-2,37.0,,Week 7Nov 24[7],1941
159,19,<,NR,Harvard,Ind,5-2-1,28.0,W 14-0 H Yale,Week 7Nov 24[7],1941
160,20,<,20,Georgia,SEC,7-1-1,27.0,,Week 7Nov 24[7],1941
161,NR,<,17,Stanford,PCC,,0.0,,Week 7Nov 24[7],1941
162,NR,<,19,TCU,Southwest,,0.0,,Week 7Nov 24[7],1941
163,NR,<,20,Washington,PCC,,0.0,,Week 7Nov 24[7],1941
164,1,<,1,Minnesota (84.5),Big Ten,8-0,945.5,DNP,Week 8 (Final)Dec 1[8],1941
165,2,<,3,Duke (9.5),Southern,9-0,725.5,,Week 8 (Final)Dec 1[8],1941
166,3,<,4,Notre Dame,Ind,8-0-1,675.0,,Week 8 (Final)Dec 1[8],1941
167,4,<,10,Texas (1),Southwest,7-1-1,494.67,,Week 8 (Final)Dec 1[8],1941
168,5,<,6,Michigan,Big Ten,6-1-1,455.0,,Week 8 (Final)Dec 1[8],1941
169,6,<,8,Fordham,Ind,7-1,399.33,W 30-9 N New York,Week 8 (Final)Dec 1[8],1941
170,7,<,7,Missouri (1),Big 6,8-1,328.0,,Week 8 (Final)Dec 1[8],1941
171,8,<,5,Duquesne,Ind,8-0,309.67,DNP,Week 8 (Final)Dec 1[8],1941
172,9,<,2,Texas A&M,Southwest,8-1,229.67,,Week 8 (Final)Dec 1[8],1941
173,10,<,11,Navy,Ind,7-1-1,220.67,,Week 8 (Final)Dec 1[8],1941
174,11,<,9,Northwestern,Big Ten,5-3,167.0,,Week 8 (Final)Dec 1[8],1941
175,12,<,17,Oregon State,PCC,7-2,132.67,,Week 8 (Final)Dec 1[8],1941
176,13,<,15,Ohio State,Big Ten,6-1-1,81.0,,Week 8 (Final)Dec 1[8],1941
177,14,<,20,Georgia,SEC,8-1-1,62.67,,Week 8 (Final)Dec 1[8],1941
178,15,<,13,Penn,Ind,7-1,61.67,,Week 8 (Final)Dec 1[8],1941
179,16,<,NR,Mississippi State,SEC,7-1-1,18.67,,Week 8 (Final)Dec 1[8],1941
180,17,<,14,Mississippi,SEC,6-2-1,10.0,,Week 8 (Final)Dec 1[8],1941
181,18,<,NR,Tennessee,SEC,8-2,8.0,,Week 8 (Final)Dec 1[8],1941
182,19,<,NR,Washington State,PCC,6-3,7.0,DNP,Week 8 (Final)Dec 1[8],1941
183,20,<,18,Alabama,SEC,8-2,6.0,,Week 8 (Final)Dec 1[8],1941
184,NR,<,12,Vanderbilt,SEC,,0.0,,Week 8 (Final)Dec 1[8],1941
185,NR,<,16,Clemson,Southern,,0.0,,Week 8 (Final)Dec 1[8],1941
186,NR,<,19,Harvard,Ind,,0.0,,Week 8 (Final)Dec 1[8],1941
