,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
34,2,<,1,Alabama (19),SEC,2-0,329.0,W 44-6 A Tulane,Week 2Oct 1[4],1962
35,3,<,3,Texas (3),Southwest,2-0,266.0,,Week 2Oct 1[4],1962
36,4,<,4,Penn State,Ind,2-0,227.0,,Week 2Oct 1[4],1962
37,5,<,8,Georgia Tech,SEC,2-0,178.0,,Week 2Oct 1[4],1962
38,6,<,9,USC,AAWU,2-0,125.0,,Week 2Oct 1[4],1962
39,7,<,7,Mississippi,SEC,2-0,107.0,,Week 2Oct 1[4],1962
40,8,<,NR,Washington,AAWU,1-0-1,71.0,,Week 2Oct 1[4],1962
41,9,<,NR,Miami (FL),Ind,2-0,63.0,,Week 2Oct 1[4],1962
42,10,<,NR,Army,Ind,2-0,61.0,,Week 2Oct 1[4],1962
43,NR,<,5,LSU,SEC,,0.0,,Week 2Oct 1[4],1962
44,NR,<,6,Michigan State,Big Ten,,0.0,,Week 2Oct 1[4],1962
45,NR,<,10,Missouri,Big 8,,0.0,,Week 2Oct 1[4],1962
46,1,<,2,Alabama (23),SEC,3-0,445.0,W 17-7 H Vanderbilt,Week 3Oct 8[5],1962
47,2,<,3,Texas (20),Southwest,3-0,422.0,,Week 3Oct 8[5],1962
48,3,<,4,Penn State (3),Ind,3-0,321.0,,Week 3Oct 8[5],1962
49,4,<,6,USC (1),AAWU,3-0,271.0,,Week 3Oct 8[5],1962
50,5,<,7,Mississippi (1),SEC,3-0,218.0,,Week 3Oct 8[5],1962
51,6,<,NR,LSU,SEC,2-0-1,159.0,,Week 3Oct 8[5],1962
52,7,<,8,Washington,AAWU,2-0-1,141.0,,Week 3Oct 8[5],1962
53,8,<,NR,Arkansas (1),Southwest,3-0,135.0,,Week 3Oct 8[5],1962
54,9,<,NR,Purdue,Big Ten,1-0-1,133.0,,Week 3Oct 8[5],1962
55,10,<,1,Ohio State,Big Ten,1-1,126.0,L 9-7 A UCLA,Week 3Oct 8[5],1962
56,NR,<,5,Georgia Tech,SEC,,0.0,,Week 3Oct 8[5],1962
57,NR,<,10,Army,Ind,,0.0,,Week 3Oct 8[5],1962
58,1,<,2,Texas (21),Southwest,4-0,458.0,W 9-6 N Oklahoma,Week 4Oct 15[6],1962
59,2,<,1,Alabama (24),SEC,4-0,437.0,W 14-3 H Houston,Week 4Oct 15[6],1962
60,3,<,4,USC,AAWU,3-0,302.0,,Week 4Oct 15[6],1962
61,4,<,6,LSU,SEC,3-0-1,273.0,,Week 4Oct 15[6],1962
62,5,<,5,Mississippi,SEC,3-0,256.0,,Week 4Oct 15[6],1962
63,6,<,10,Ohio State (2),Big Ten,2-1,218.0,,Week 4Oct 15[6],1962
64,7,<,8,Arkansas (1),Southwest,4-0,196.0,,Week 4Oct 15[6],1962
65,8,<,NR,Northwestern (3),Big Ten,3-0,165.0,,Week 4Oct 15[6],1962
66,9,<,7,Washington,AAWU,3-0-1,143.0,,Week 4Oct 15[6],1962
67,10,<,NR,Wisconsin,Big Ten,3-0,128.0,,Week 4Oct 15[6],1962
68,NR,<,3,Penn State,Ind,,0.0,,Week 4Oct 15[6],1962
69,NR,<,9,Purdue,Big Ten,,0.0,,Week 4Oct 15[6],1962
70,1,<,1,Texas (23),Southwest,5-0,491.0,W 7-3 H #7 Arkansas,Week 5Oct 22[7],1962
71,2,<,2,Alabama (18),SEC,5-0,465.0,,Week 5Oct 22[7],1962
72,3,<,8,Northwestern (8),Big Ten,4-0,390.0,,Week 5Oct 22[7],1962
73,4,<,3,USC (1),AAWU,4-0,363.0,,Week 5Oct 22[7],1962
74,5,<,10,Wisconsin (1),Big Ten,4-0,279.0,,Week 5Oct 22[7],1962
75,6,<,4,LSU,SEC,4-0-1,232.0,,Week 5Oct 22[7],1962
76,7,<,5,Mississippi,SEC,4-0,228.0,,Week 5Oct 22[7],1962
77,8,<,9,Washington,AAWU,4-0-1,170.0,,Week 5Oct 22[7],1962
78,9,<,7,Arkansas,Southwest,4-1,82.0,,Week 5Oct 22[7],1962
79,10,<,NR,Michigan State,Big Ten,3-1,79.0,,Week 5Oct 22[7],1962
80,NR,<,6,Ohio State,Big Ten,,0.0,,Week 5Oct 22[7],1962
81,1,<,3,Northwestern (34),Big Ten,5-0,494.0,W 35-6 H Notre Dame,Week 6Oct 29[8],1962
82,2,<,2,Alabama (15),SEC,6-0,445.0,,Week 6Oct 29[8],1962
83,3,<,4,USC (1),AAWU,5-0,351.0,,Week 6Oct 29[8],1962
84,4,<,6,LSU,SEC,5-0-1,304.0,,Week 6Oct 29[8],1962
85,5,<,1,Texas,Southwest,5-0-1,281.0,T 14-14 A Rice,Week 6Oct 29[8],1962
86,6,<,7,Mississippi (1),SEC,5-0,270.0,,Week 6Oct 29[8],1962
87,7,<,10,Michigan State (1),Big Ten,4-1,174.0,,Week 6Oct 29[8],1962
88,8,<,9,Arkansas,Southwest,5-1,126.0,,Week 6Oct 29[8],1962
89,9,<,8,Washington,AAWU,4-0-2,54.0,,Week 6Oct 29[8],1962
90,10,<,NR,Auburn,SEC,5-0,50.0,,Week 6Oct 29[8],1962
91,NR,<,5,Wisconsin,Big Ten,,0.0,,Week 6Oct 29[8],1962
92,1,<,1,Northwestern (24),Big Ten,6-0,442.0,W 26-21 A Indiana,Week 7Nov 5[9],1962
93,2,<,3,USC (6),AAWU,6-0,409.0,,Week 7Nov 5[9],1962
94,3,<,2,Alabama (9),SEC,7-0,397.0,,Week 7Nov 5[9],1962
95,4,<,6,Mississippi (9),SEC,6-0,372.0,,Week 7Nov 5[9],1962
96,5,<,5,Texas (1),Southwest,6-0-1,278.0,,Week 7Nov 5[9],1962
97,6,<,8,Arkansas,Southwest,6-1,179.0,,Week 7Nov 5[9],1962
98,7,<,NR,Missouri,Big 8,6-0-1,146.0,,Week 7Nov 5[9],1962
99,8,<,NR,Wisconsin,Big Ten,5-1,118.0,,Week 7Nov 5[9],1962
100,9,<,4,LSU,SEC,5-1-1,102.0,,Week 7Nov 5[9],1962
101,10,<,NR,Minnesota,Big Ten,4-1-1,93.0,,Week 7Nov 5[9],1962
102,NR,<,7,Michigan State,Big Ten,,0.0,,Week 7Nov 5[9],1962
103,NR,<,9,Washington,AAWU,,0.0,,Week 7Nov 5[9],1962
104,NR,<,10,Auburn,SEC,,0.0,,Week 7Nov 5[9],1962
105,1,<,3,Alabama (22),SEC,8-0,455.0,W 36-3 H Miami (FL),Week 8Nov 12[10],1962
106,2,<,2,USC (17),AAWU,7-0,445.0,,Week 8Nov 12[10],1962
107,3,<,4,Mississippi (3),SEC,7-0,375.0,,Week 8Nov 12[10],1962
108,4,<,8,Wisconsin (8),Big Ten,6-1,328.0,,Week 8Nov 12[10],1962
109,5,<,5,Texas,Southwest,7-0-1,301.0,,Week 8Nov 12[10],1962
110,6,<,7,Missouri,Big 8,7-0-1,224.0,,Week 8Nov 12[10],1962
111,7,<,6,Arkansas,Southwest,7-1,196.0,,Week 8Nov 12[10],1962
112,8,<,10,Minnesota,Big Ten,5-1-1,152.0,,Week 8Nov 12[10],1962
113,9,<,1,Northwestern,Big Ten,6-1,119.0,L 37-6 A #8 Wisconsin,Week 8Nov 12[10],1962
114,10,<,9,LSU,SEC,6-1-1,77.0,,Week 8Nov 12[10],1962
115,1,<,2,USC (20),AAWU,8-0,439.0,W 13-6 H Navy,Week 9Nov 19[11],1962
116,2,<,3,Mississippi (15),SEC,8-0,403.0,,Week 9Nov 19[11],1962
117,3,<,4,Wisconsin (7),Big Ten,7-1,384.0,,Week 9Nov 19[11],1962
118,4,<,5,Texas (3),Southwest,8-0-1,326.0,,Week 9Nov 19[11],1962
119,5,<,8,Minnesota (1),Big Ten,6-1-1,235.0,,Week 9Nov 19[11],1962
120,6,<,1,Alabama,SEC,8-1,232.0,L 7-6 A Georgia Tech,Week 9Nov 19[11],1962
121,7,<,7,Arkansas,Southwest,8-1,209.0,,Week 9Nov 19[11],1962
122,8,<,10,LSU,SEC,7-1-1,140.0,,Week 9Nov 19[11],1962
123,9,<,NR,Penn State (3),Ind,8-1,94.0,,Week 9Nov 19[11],1962
124,10,<,NR,Oklahoma,Big 8,6-2,43.0,W 13-0 H #6 Missouri,Week 9Nov 19[11],1962
125,NR,<,6,Missouri,Big 8,,0.0,,Week 9Nov 19[11],1962
126,NR,<,9,Northwestern,Big Ten,,0.0,,Week 9Nov 19[11],1962
127,1,<,1,USC (19),AAWU,9-0,397.0,W 14-3 A UCLA,Week 10Nov 26[12],1962
128,2,<,3,Wisconsin (9),Big Ten,8-1,360.0,,Week 10Nov 26[12],1962
129,3,<,2,Mississippi (12),SEC,8-0,350.0,,Week 10Nov 26[12],1962
130,4,<,4,Texas,Southwest,9-0-1,299.0,,Week 10Nov 26[12],1962
131,5,<,6,Alabama,SEC,8-1,230.0,,Week 10Nov 26[12],1962
132,6,<,7,Arkansas,Southwest,9-1,187.0,,Week 10Nov 26[12],1962
133,7,<,8,LSU,SEC,8-1-1,155.0,,Week 10Nov 26[12],1962
134,8,<,10,Oklahoma,Big 8,7-2,132.0,W 34-6 H Nebraska,Week 10Nov 26[12],1962
135,9,<,9,Penn State (3),Ind,9-1,129.0,,Week 10Nov 26[12],1962
136,10,<,5,Minnesota,Big Ten,6-2-1,64.0,,Week 10Nov 26[12],1962
137,1,<,1,USC (42),AAWU,10-0,509.0,W 25-0 H Notre Dame,Week 11 (Final)Dec 4[13],1962
138,2,<,2,Wisconsin (5),Big Ten,8-1,428.0,,Week 11 (Final)Dec 4[13],1962
139,3,<,3,Mississippi (2),SEC,9-0,393.0,,Week 11 (Final)Dec 4[13],1962
140,4,<,4,Texas,Southwest,9-0-1,343.0,,Week 11 (Final)Dec 4[13],1962
141,5,<,5,Alabama (1),SEC,9-1,322.0,,Week 11 (Final)Dec 4[13],1962
142,6,<,6,Arkansas,Southwest,9-1,228.0,,Week 11 (Final)Dec 4[13],1962
143,7,<,7,LSU,SEC,8-1-1,184.0,,Week 11 (Final)Dec 4[13],1962
144,8,<,8,Oklahoma,Big 8,8-2,173.0,W 37-6 A Oklahoma State,Week 11 (Final)Dec 4[13],1962
145,9,<,9,Penn State (2),Ind,9-1,135.0,,Week 11 (Final)Dec 4[13],1962
146,10,<,10,Minnesota,Big Ten,6-2-1,91.0,,Week 11 (Final)Dec 4[13],1962
