,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
33,13,<,12,Texas A&M,Southwest,0-0,116.0,DNP,Week 1Sep 16[2],1968
34,14,<,14,Nebraska,Big 8,1-0,106.0,,Week 1Sep 16[2],1968
35,15,<,13,Indiana,Big Ten,0-0,100.0,DNP,Week 1Sep 16[2],1968
36,16,<,15,Minnesota,Big Ten,0-0,68.0,DNP,Week 1Sep 16[2],1968
37,16,<,16,UCLA,Pac-8,0-0,68.0,DNP,Week 1Sep 16[2],1968
38,18,<,NR,Georgia,SEC,0-0-1,62.0,,Week 1Sep 16[2],1968
39,19,<,20,Miami (FL),Ind,0-0,42.0,DNP,Week 1Sep 16[2],1968
40,20,<,18,LSU,SEC,0-0,32.0,DNP,Week 1Sep 16[2],1968
41,NR,<,17,Arizona State,WAC,,0.0,,Week 1Sep 16[2],1968
42,NR,<,19,Syracuse,Ind,,0.0,,Week 1Sep 16[2],1968
43,1,<,1,Purdue (25),Big Ten,1-0,888.0,W 44-6 H Virginia,Week 2Sep 23[3],1968
44,2,<,3,Notre Dame (19),Ind,1-0,864.0,,Week 2Sep 23[3],1968
45,3,<,2,USC (4),Pac-8,1-0,794.0,,Week 2Sep 23[3],1968
46,4,<,10,Penn State (1),Ind,1-0,494.0,,Week 2Sep 23[3],1968
47,5,<,6,Florida,SEC,1-0,323.0,,Week 2Sep 23[3],1968
48,6,<,4,Texas,Southwest,0-0-1,310.0,,Week 2Sep 23[3],1968
49,7,<,7,Alabama,SEC,1-0,306.0,,Week 2Sep 23[3],1968
50,8,<,16,UCLA,Pac-8,1-0,284.0,,Week 2Sep 23[3],1968
51,9,<,14,Nebraska,Big 8,2-0,281.0,,Week 2Sep 23[3],1968
52,10,<,11,Houston,Ind,1-0-1,238.0,,Week 2Sep 23[3],1968
53,11,<,9,Ohio State,Big Ten,0-0,211.0,DNP,Week 2Sep 23[3],1968
54,12,<,NR,Kansas,Big 8,1-0,175.0,W 47-7 A Illinois,Week 2Sep 23[3],1968
55,13,<,15,Indiana,Big Ten,1-0,158.0,W 40-36 H Baylor,Week 2Sep 23[3],1968
56,14,<,20,LSU,SEC,1-0,121.0,,Week 2Sep 23[3],1968
57,15,<,19,Miami (FL),Ind,1-0,107.0,,Week 2Sep 23[3],1968
58,16,<,12,Tennessee,SEC,0-0-1,102.0,,Week 2Sep 23[3],1968
59,17,<,16,Minnesota,Big Ten,0-1,90.0,,Week 2Sep 23[3],1968
60,18,<,8,Oregon State (1),Pac-8,0-1,71.0,,Week 2Sep 23[3],1968
61,19,<,NR,Arizona State,WAC,1-0,69.0,,Week 2Sep 23[3],1968
62,20,<,NR,Wyoming,WAC,1-1,49.0,W 48-3 H Utah State,Week 2Sep 23[3],1968
63,NR,<,5,Oklahoma,Big 8,0-1,0.0,L 45-21 A #3 Notre Dame,Week 2Sep 23[3],1968
64,NR,<,13,Texas A&M,Southwest,,0.0,,Week 2Sep 23[3],1968
65,NR,<,18,Georgia,SEC,,0.0,,Week 2Sep 23[3],1968
66,1,<,1,Purdue (42),Big Ten,2-0,894.0,W 37-22 A #2 Notre Dame,Week 3Sep 30[4],1968
67,2,<,3,USC (2),Pac-8,2-0,797.0,,Week 3Sep 30[4],1968
68,3,<,4,Penn State (1),Ind,2-0,568.0,,Week 3Sep 30[4],1968
69,4,<,5,Florida,SEC,2-0,441.0,,Week 3Sep 30[4],1968
70,5,<,2,Notre Dame,Ind,1-1,430.0,L 37-22 H #1 Purdue,Week 3Sep 30[4],1968
71,6,<,11,Ohio State,Big Ten,1-0,398.0,,Week 3Sep 30[4],1968
72,7,<,9,Nebraska,Big 8,3-0,395.0,,Week 3Sep 30[4],1968
73,8,<,12,Kansas,Big 8,2-0,393.0,W 38-20 H Indiana,Week 3Sep 30[4],1968
74,9,<,8,UCLA,Pac-8,2-0,342.0,,Week 3Sep 30[4],1968
75,10,<,14,LSU,SEC,2-0,213.0,,Week 3Sep 30[4],1968
76,11,<,7,Alabama,SEC,2-0,196.0,,Week 3Sep 30[4],1968
77,12,<,10,Houston,Ind,1-0-1,163.0,,Week 3Sep 30[4],1968
78,13,<,15,Miami (FL),Ind,2-0,152.0,,Week 3Sep 30[4],1968
79,14,<,19,Arizona State,WAC,2-0,104.0,,Week 3Sep 30[4],1968
80,15,<,16,Tennessee,SEC,1-0-1,100.0,,Week 3Sep 30[4],1968
81,16,<,NR,Georgia,SEC,1-0-1,64.0,,Week 3Sep 30[4],1968
82,17,<,NR,Texas A&M,Southwest,1-1,49.0,,Week 3Sep 30[4],1968
83,18,<,NR,California,Pac-8,2-0,43.0,,Week 3Sep 30[4],1968
84,19,<,NR,Michigan State,Big Ten,2-0,39.0,,Week 3Sep 30[4],1968
85,20,<,NR,Arkansas,Southwest,2-0,37.0,,Week 3Sep 30[4],1968
86,NR,<,6,Texas,Southwest,,0.0,L 31-22 A Texas Tech,Week 3Sep 30[4],1968
87,NR,<,13,Indiana,Big Ten,,0.0,,Week 3Sep 30[4],1968
88,NR,<,17,Minnesota,Big Ten,,0.0,,Week 3Sep 30[4],1968
89,NR,<,18,Oregon State,Pac-8,,0.0,,Week 3Sep 30[4],1968
90,NR,<,20,Wyoming,WAC,,0.0,,Week 3Sep 30[4],1968
91,1,<,1,Purdue (35),Big Ten,3-0,736.0,W 43-6 A Northwestern,Week 4Oct 7[5],1968
92,2,<,2,USC (1),Pac-8,3-0,660.0,,Week 4Oct 7[5],1968
93,3,<,3,Penn State (1),Ind,3-0,492.0,,Week 4Oct 7[5],1968
94,4,<,6,Ohio State,Big Ten,2-0,424.0,,Week 4Oct 7[5],1968
95,5,<,5,Notre Dame,Ind,2-1,401.0,,Week 4Oct 7[5],1968
96,6,<,8,Kansas,Big 8,3-0,398.0,W 68-7 H New Mexico,Week 4Oct 7[5],1968
97,7,<,4,Florida,SEC,3-0,369.0,,Week 4Oct 7[5],1968
98,8,<,10,LSU,SEC,3-0,276.0,,Week 4Oct 7[5],1968
99,9,<,7,Nebraska,Big 8,3-0,244.0,,Week 4Oct 7[5],1968
100,10,<,15,Tennessee,SEC,2-0-1,184.0,,Week 4Oct 7[5],1968
101,11,<,12,Houston,Ind,2-0-1,183.0,,Week 4Oct 7[5],1968
102,12,<,19,Michigan State,Big Ten,3-0,118.0,,Week 4Oct 7[5],1968
103,13,<,NR,Mississippi,SEC,3-0,113.0,,Week 4Oct 7[5],1968
104,14,<,20,Arkansas,Southwest,3-0,85.0,,Week 4Oct 7[5],1968
105,15,<,NR,Syracuse,Ind,2-1,81.0,W 20-7 H #9 UCLA,Week 4Oct 7[5],1968
106,16,<,18,California,Pac-8,3-0,64.0,,Week 4Oct 7[5],1968
107,17,<,16,Georgia,SEC,2-0-1,62.0,,Week 4Oct 7[5],1968
108,18,<,NR,Stanford,Pac-8,3-0,42.0,,Week 4Oct 7[5],1968
109,19,<,NR,Florida State,Ind,2-1,29.0,,Week 4Oct 7[5],1968
110,20,<,NR,Oregon State,Pac-8,2-1,23.0,,Week 4Oct 7[5],1968
111,NR,<,9,UCLA,Pac-8,,0.0,L 20-7 A Syracuse,Week 4Oct 7[5],1968
112,NR,<,11,Alabama,SEC,,0.0,,Week 4Oct 7[5],1968
113,NR,<,13,Miami (FL),Ind,,0.0,,Week 4Oct 7[5],1968
114,NR,<,14,Arizona State,WAC,,0.0,,Week 4Oct 7[5],1968
115,NR,<,17,Texas A&M,Southwest,,0.0,,Week 4Oct 7[5],1968
116,1,<,2,USC (23),Pac-8,4-0,718.0,W 27-24 A #18 Stanford,Week 5Oct 14[6],1968
117,2,<,4,Ohio State (12),Big Ten,3-0,672.0,W 13-0 H #1 Purdue,Week 5Oct 14[6],1968
118,3,<,3,Penn State (3),Ind,4-0,606.0,,Week 5Oct 14[6],1968
119,4,<,6,Kansas (4),Big 8,4-0,540.0,W 23-13 A Nebraska,Week 5Oct 14[6],1968
120,5,<,1,Purdue,Big Ten,3-1,452.0,L 13-0 A #4 Ohio State,Week 5Oct 14[6],1968
121,6,<,5,Notre Dame,Ind,3-1,348.0,,Week 5Oct 14[6],1968
122,7,<,7,Florida,SEC,4-0,340.0,,Week 5Oct 14[6],1968
123,8,<,10,Tennessee,SEC,3-0-1,319.0,,Week 5Oct 14[6],1968
124,9,<,14,Arkansas,Southwest,4-0,243.0,,Week 5Oct 14[6],1968
125,10,<,17,Georgia,SEC,3-0-1,240.0,,Week 5Oct 14[6],1968
126,11,<,15,Syracuse,Ind,3-1,144.0,,Week 5Oct 14[6],1968
127,12,<,NR,Miami (FL),Ind,3-1,133.0,W 30-0 H #8 LSU,Week 5Oct 14[6],1968
128,13,<,9,Nebraska,Big 8,3-1,122.0,,Week 5Oct 14[6],1968
129,14,<,18,Stanford,Pac-8,3-1,70.0,,Week 5Oct 14[6],1968
130,15,<,NR,Texas Tech,Southwest,3-0-1,50.0,,Week 5Oct 14[6],1968
131,16,<,13,Mississippi,SEC,3-1,32.0,,Week 5Oct 14[6],1968
132,17,<,NR,Texas,Southwest,2-1-1,28.0,,Week 5Oct 14[6],1968
133,18,<,NR,Michigan,Big Ten,3-1,26.0,,Week 5Oct 14[6],1968
134,19,<,NR,Indiana,Big Ten,3-1,22.0,W 38-34 A Iowa,Week 5Oct 14[6],1968
135,20,<,8,LSU,SEC,3-1,21.0,L 30-0 A Miami (FL),Week 5Oct 14[6],1968
136,20,<,NR,Missouri,Big 8,3-1,21.0,,Week 5Oct 14[6],1968
137,NR,<,11,Houston,Ind,,0.0,,Week 5Oct 14[6],1968
138,NR,<,12,Michigan State,Big Ten,,0.0,,Week 5Oct 14[6],1968
139,NR,<,16,California,Pac-8,,0.0,,Week 5Oct 14[6],1968
140,NR,<,19,Florida State,Ind,,0.0,,Week 5Oct 14[6],1968
141,NR,<,20,Oregon State,Pac-8,,0.0,,Week 5Oct 14[6],1968
142,1,<,1,USC (21),Pac-8,5-0,800.0,W 14-7 H Washington,Week 6Oct 21[7],1968
143,2,<,2,Ohio State (15),Big Ten,4-0,784.0,,Week 6Oct 21[7],1968
144,3,<,4,Kansas (5),Big 8,5-0,660.0,W 49-14 H Oklahoma State,Week 6Oct 21[7],1968
145,4,<,3,Penn State (1),Ind,4-0,580.0,,Week 6Oct 21[7],1968
146,5,<,6,Notre Dame,Ind,4-1,442.0,,Week 6Oct 21[7],1968
147,6,<,8,Tennessee,SEC,4-0-1,418.0,,Week 6Oct 21[7],1968
148,7,<,5,Purdue,Big Ten,4-1,410.0,,Week 6Oct 21[7],1968
149,8,<,10,Georgia,SEC,4-0-1,369.0,,Week 6Oct 21[7],1968
150,9,<,12,Miami (FL),Ind,4-1,194.0,,Week 6Oct 21[7],1968
151,10,<,11,Syracuse,Ind,3-1,160.0,,Week 6Oct 21[7],1968
152,11,<,NR,California,Pac-8,4-1,138.0,,Week 6Oct 21[7],1968
153,12,<,18,Michigan,Big Ten,4-1,116.0,,Week 6Oct 21[7],1968
154,13,<,17,Texas,Southwest,3-1-1,112.0,,Week 6Oct 21[7],1968
155,14,<,20,Missouri,Big 8,4-1,103.0,,Week 6Oct 21[7],1968
156,15,<,7,Florida,SEC,4-1,73.0,,Week 6Oct 21[7],1968
157,16,<,9,Arkansas,Southwest,4-1,63.0,,Week 6Oct 21[7],1968
158,17,<,16,Mississippi,SEC,4-1,60.0,,Week 6Oct 21[7],1968
159,18,<,20,LSU,SEC,4-1,43.0,,Week 6Oct 21[7],1968
160,19,<,15,Texas Tech,Southwest,3-0-2,36.0,,Week 6Oct 21[7],1968
161,20,<,NR,Florida State,Ind,3-1,26.0,,Week 6Oct 21[7],1968
162,NR,<,13,Nebraska,Big 8,,0.0,,Week 6Oct 21[7],1968
163,NR,<,14,Stanford,Pac-8,,0.0,,Week 6Oct 21[7],1968
164,NR,<,19,Indiana,Big Ten,,0.0,,Week 6Oct 21[7],1968
165,1,<,1,USC (24),Pac-8,5-0,786.0,DNP,Week 7Oct 28[8],1968
166,2,<,2,Ohio State (12),Big Ten,5-0,722.0,,Week 7Oct 28[8],1968
167,3,<,3,Kansas (6),Big 8,6-0,686.0,W 46-25 A Iowa State,Week 7Oct 28[8],1968
168,4,<,4,Penn State (1),Ind,5-0,592.0,,Week 7Oct 28[8],1968
169,5,<,6,Tennessee,SEC,4-0-1,442.0,,Week 7Oct 28[8],1968
170,6,<,7,Purdue,Big Ten,5-1,420.0,,Week 7Oct 28[8],1968
171,7,<,8,Georgia,SEC,5-0-1,394.0,,Week 7Oct 28[8],1968
172,8,<,11,California,Pac-8,5-1,336.0,W 43-0 H #10 Syracuse,Week 7Oct 28[8],1968
173,9,<,12,Michigan,Big Ten,5-1,260.0,,Week 7Oct 28[8],1968
174,10,<,14,Missouri,Big 8,5-1,197.0,,Week 7Oct 28[8],1968
175,11,<,13,Texas,Southwest,4-1-1,153.0,,Week 7Oct 28[8],1968
176,12,<,5,Notre Dame,Ind,4-2,112.0,,Week 7Oct 28[8],1968
177,13,<,NR,SMU,Southwest,5-1,92.0,,Week 7Oct 28[8],1968
178,14,<,18,LSU,SEC,5-1,74.0,,Week 7Oct 28[8],1968
179,15,<,NR,Houston,Ind,3-1-1,67.0,,Week 7Oct 28[8],1968
180,16,<,NR,Michigan State,Big Ten,4-2,66.0,,Week 7Oct 28[8],1968
181,17,<,16,Arkansas,Southwest,5-1,63.0,,Week 7Oct 28[8],1968
182,18,<,20,Florida State,Ind,4-1,38.0,,Week 7Oct 28[8],1968
183,19,<,NR,Ohio,MAC,6-0,25.0,W 42-12 H Dayton,Week 7Oct 28[8],1968
184,20,<,15,Florida,SEC,4-1-1,20.0,,Week 7Oct 28[8],1968
185,NR,<,9,Miami (FL),Ind,,0.0,L 31-6 A Auburn,Week 7Oct 28[8],1968
186,NR,<,10,Syracuse,Ind,,0.0,L 43-0 A #11 California,Week 7Oct 28[8],1968
187,NR,<,17,Mississippi,SEC,,0.0,,Week 7Oct 28[8],1968
188,NR,<,19,Texas Tech,Southwest,,0.0,,Week 7Oct 28[8],1968
189,1,<,1,USC (19),Pac-8,6-0,816.0,W 20-13 A Oregon,Week 8Nov 4[9],1968
190,2,<,2,Ohio State (14),Big Ten,6-0,803.0,,Week 8Nov 4[9],1968
191,3,<,3,Kansas (10),Big 8,7-0,758.0,W 27-14 H Colorado,Week 8Nov 4[9],1968
192,4,<,4,Penn State (1),Ind,6-0,558.0,,Week 8Nov 4[9],1968
193,5,<,5,Tennessee (1),SEC,5-0-1,541.0,,Week 8Nov 4[9],1968
194,6,<,6,Purdue,Big Ten,6-1,415.0,,Week 8Nov 4[9],1968
195,7,<,9,Michigan,Big Ten,6-1,371.0,,Week 8Nov 4[9],1968
196,8,<,10,Missouri,Big 8,6-1,284.0,,Week 8Nov 4[9],1968
197,9,<,7,Georgia,SEC,5-0-2,277.5,,Week 8Nov 4[9],1968
198,10,<,11,Texas,Southwest,5-1-1,263.0,,Week 8Nov 4[9],1968
199,11,<,8,California,Pac-8,5-1-1,192.0,,Week 8Nov 4[9],1968
200,12,<,12,Notre Dame,Ind,5-2,183.0,,Week 8Nov 4[9],1968
201,13,<,15,Houston,Ind,3-1-2,140.5,,Week 8Nov 4[9],1968
202,14,<,17,Arkansas,Southwest,6-1,124.0,,Week 8Nov 4[9],1968
203,15,<,NR,Oregon State,Pac-8,5-2,48.0,,Week 8Nov 4[9],1968
204,16,<,19,Ohio,MAC,7-0,44.0,W 34-27 A Western Michigan,Week 8Nov 4[9],1968
205,17,<,16,Michigan State,Big Ten,4-3,34.0,,Week 8Nov 4[9],1968
206,18,<,NR,Auburn,SEC,5-2,31.0,,Week 8Nov 4[9],1968
207,19,<,NR,Wyoming,WAC,6-2,29.0,W 46-14 A Colorado State,Week 8Nov 4[9],1968
208,20,<,14,LSU,SEC,5-2,18.0,,Week 8Nov 4[9],1968
209,NR,<,13,SMU,Southwest,,0.0,,Week 8Nov 4[9],1968
210,NR,<,18,Florida State,Ind,,0.0,,Week 8Nov 4[9],1968
211,NR,<,20,Florida,SEC,,0.0,,Week 8Nov 4[9],1968
212,1,<,1,USC (32),Pac-8,7-0,908.0,W 35-17 H #11 California,Week 9Nov 11[10],1968
213,2,<,2,Ohio State (14),Big Ten,7-0,864.0,,Week 9Nov 11[10],1968
214,3,<,4,Penn State (1),Ind,7-0,744.0,,Week 9Nov 11[10],1968
215,4,<,7,Michigan,Big Ten,7-1,542.0,,Week 9Nov 11[10],1968
216,5,<,9,Georgia,SEC,6-0-2,530.0,,Week 9Nov 11[10],1968
217,6,<,8,Missouri,Big 8,7-1,492.0,,Week 9Nov 11[10],1968
218,7,<,3,Kansas,Big 8,7-1,387.0,L 27-23 H Oklahoma,Week 9Nov 11[10],1968
219,8,<,10,Texas,Southwest,6-1-1,371.0,,Week 9Nov 11[10],1968
220,9,<,12,Notre Dame,Ind,6-2,213.0,,Week 9Nov 11[10],1968
221,10,<,14,Arkansas,Southwest,7-1,193.0,,Week 9Nov 11[10],1968
222,11,<,5,Tennessee,SEC,5-1-1,188.0,,Week 9Nov 11[10],1968
223,12,<,18,Auburn,SEC,6-2,172.0,,Week 9Nov 11[10],1968
224,13,<,15,Oregon State,Pac-8,6-2,150.0,,Week 9Nov 11[10],1968
225,14,<,13,Houston,Ind,4-1-2,131.0,,Week 9Nov 11[10],1968
226,15,<,6,Purdue,Big Ten,6-2,111.0,,Week 9Nov 11[10],1968
227,16,<,NR,Alabama,SEC,6-2,63.0,,Week 9Nov 11[10],1968
228,17,<,16,Ohio,MAC,8-0,49.0,W 28-27 A Bowling Green,Week 9Nov 11[10],1968
229,18,<,11,California,Pac-8,5-2-1,31.0,,Week 9Nov 11[10],1968
230,19,<,NR,Indiana,Big Ten,6-2,30.0,W 24-22 A Michigan State,Week 9Nov 11[10],1968
231,20,<,19,Wyoming,WAC,6-2,26.0,DNP,Week 9Nov 11[10],1968
232,NR,<,17,Michigan State,Big Ten,,0.0,,Week 9Nov 11[10],1968
233,NR,<,20,LSU,SEC,,0.0,,Week 9Nov 11[10],1968
234,1,<,1,USC (27),Pac-8,8-0,704.0,W 17-13 H #13 Oregon State,Week 10Nov 18[11],1968
235,2,<,2,Ohio State (7),Big Ten,8-0,636.0,,Week 10Nov 18[11],1968
236,3,<,3,Penn State (2),Ind,8-0,571.0,,Week 10Nov 18[11],1968
237,4,<,4,Michigan,Big Ten,8-1,545.0,,Week 10Nov 18[11],1968
238,5,<,5,Georgia (1),SEC,7-0-2,530.0,,Week 10Nov 18[11],1968
239,6,<,8,Texas,Southwest,7-1-1,359.0,,Week 10Nov 18[11],1968
240,7,<,7,Kansas,Big 8,8-1,330.0,W 38-29 A Kansas State,Week 10Nov 18[11],1968
241,8,<,11,Tennessee,SEC,6-1-1,256.0,,Week 10Nov 18[11],1968
242,9,<,10,Arkansas,Southwest,8-1,236.0,,Week 10Nov 18[11],1968
243,10,<,9,Notre Dame,Ind,7-2,205.0,,Week 10Nov 18[11],1968
244,11,<,14,Houston,Ind,5-1-2,120.0,,Week 10Nov 18[11],1968
245,12,<,15,Purdue,Big Ten,7-2,118.0,,Week 10Nov 18[11],1968
246,13,<,6,Missouri,Big 8,7-2,110.0,,Week 10Nov 18[11],1968
247,14,<,NR,Oklahoma,Big 8,5-3,92.0,W 28-14 H #6 Missouri,Week 10Nov 18[11],1968
248,15,<,16,Alabama,SEC,7-2,65.0,,Week 10Nov 18[11],1968
249,16,<,13,Oregon State,Pac-8,6-3,56.0,,Week 10Nov 18[11],1968
250,17,<,17,Ohio,MAC,9-0,41.0,W 60-48 A Cincinnati,Week 10Nov 18[11],1968
251,18,<,18,California,Pac-8,6-2-1,26.0,,Week 10Nov 18[11],1968
252,19,<,12,Auburn,SEC,6-3,23.0,,Week 10Nov 18[11],1968
253,20,<,20,Wyoming,WAC,7-2,16.0,W 26-19 A UTEP,Week 10Nov 18[11],1968
254,NR,<,19,Indiana,Big Ten,,0.0,,Week 10Nov 18[11],1968
255,1,<,2,Ohio State (21.5),Big Ten,9-0,935.0,W 50-14 H #4 Michigan,Week 11Nov 25[12],1968
256,2,<,1,USC (24.5),Pac-8,9-0,925.0,W 28-16 H UCLA,Week 11Nov 25[12],1968
257,3,<,3,Penn State (3),Ind,9-0,773.0,,Week 11Nov 25[12],1968
258,4,<,5,Georgia (1),SEC,7-0-2,597.0,,Week 11Nov 25[12],1968
259,5,<,7,Kansas,Big 8,9-1,524.0,W 21-19 A Missouri,Week 11Nov 25[12],1968
260,6,<,6,Texas,Southwest,7-1-1,494.0,,Week 11Nov 25[12],1968
261,7,<,8,Tennessee,SEC,7-1-1,446.0,,Week 11Nov 25[12],1968
262,8,<,9,Arkansas,Southwest,9-1,394.0,,Week 11Nov 25[12],1968
263,9,<,10,Notre Dame,Ind,7-2,301.0,,Week 11Nov 25[12],1968
264,10,<,11,Houston,Ind,6-1-2,234.0,,Week 11Nov 25[12],1968
265,11,<,14,Oklahoma,Big 8,6-3,213.0,W 47-0 H Nebraska,Week 11Nov 25[12],1968
266,12,<,12,Purdue,Big Ten,8-2,210.0,,Week 11Nov 25[12],1968
267,13,<,4,Michigan,Big Ten,8-2,189.0,,Week 11Nov 25[12],1968
268,14,<,16,Oregon State,Pac-8,7-3,96.0,,Week 11Nov 25[12],1968
269,15,<,15,Alabama,SEC,7-2,76.0,,Week 11Nov 25[12],1968
270,16,<,13,Missouri,Big 8,7-3,66.0,,Week 11Nov 25[12],1968
271,17,<,17,Ohio,MAC,10-0,58.0,W 28-12 H Northern Illinois,Week 11Nov 25[12],1968
272,18,<,19,Auburn,SEC,6-3,38.0,,Week 11Nov 25[12],1968
273,19,<,NR,Arizona,WAC,8-1,19.0,W 14-7 H Wyoming,Week 11Nov 25[12],1968
274,20,<,NR,Arizona State,WAC,7-2,17.0,,Week 11Nov 25[12],1968
275,NR,<,18,California,Pac-8,,0.0,,Week 11Nov 25[12],1968
276,NR,<,20,Wyoming,WAC,,0.0,,Week 11Nov 25[12],1968
277,1,<,1,Ohio State (34),Big Ten,9-0,770.0,DNP,Week 12Dec 2[13],1968
278,2,<,2,USC (2),Pac-8,9-0-1,631.0,,Week 12Dec 2[13],1968
279,3,<,3,Penn State (3),Ind,9-0,618.0,,Week 12Dec 2[13],1968
280,4,<,4,Georgia,SEC,8-0-2,528.0,,Week 12Dec 2[13],1968
281,5,<,6,Texas,Southwest,8-1-1,399.0,,Week 12Dec 2[13],1968
282,6,<,5,Kansas,Big 8,9-1,394.0,DNP,Week 12Dec 2[13],1968
283,7,<,9,Notre Dame,Ind,7-2-1,335.0,,Week 12Dec 2[13],1968
284,8,<,7,Tennessee,SEC,8-1-1,312.0,,Week 12Dec 2[13],1968
285,9,<,8,Arkansas,Southwest,9-1,285.0,,Week 12Dec 2[13],1968
286,10,<,11,Oklahoma,Big 8,7-3,228.0,W 41-7 A Oklahoma State,Week 12Dec 2[13],1968
287,11,<,12,Purdue,Big Ten,8-2,173.0,,Week 12Dec 2[13],1968
288,12,<,15,Alabama,SEC,8-2,123.0,,Week 12Dec 2[13],1968
289,13,<,13,Michigan,Big Ten,8-2,115.0,,Week 12Dec 2[13],1968
290,14,<,14,Oregon State,Pac-8,7-3,87.0,,Week 12Dec 2[13],1968
291,15,<,17,Ohio,MAC,10-0,49.0,DNP,Week 12Dec 2[13],1968
292,16,<,16,Missouri,Big 8,7-3,44.0,,Week 12Dec 2[13],1968
293,17,<,20,Arizona State,WAC,8-2,26.0,,Week 12Dec 2[13],1968
294,18,<,10,Houston,Ind,6-2-2,25.0,,Week 12Dec 2[13],1968
295,19,<,NR,Florida State,Ind,8-2,20.0,,Week 12Dec 2[13],1968
296,20,<,NR,SMU,Southwest,7-3,14.0,,Week 12Dec 2[13],1968
297,NR,<,18,Auburn,SEC,,0.0,,Week 12Dec 2[13],1968
298,NR,<,19,Arizona,WAC,8-2,0.0,L 30-7 H Arizona State,Week 12Dec 2[13],1968
299,1,<,1,Ohio State (44),Big Ten,10-0,968.0,W 27-16 N #2 USC (Rose),Week 13 (Final)Jan[14],1968
300,2,<,3,Penn State (2),Ind,11-0,782.0,,Week 13 (Final)Jan[14],1968
301,3,<,5,Texas (2),Southwest,9-1-1,762.0,,Week 13 (Final)Jan[14],1968
302,4,<,2,USC,Pac-8,9-1-1,693.0,L 27-16 N #1 Ohio State (Rose),Week 13 (Final)Jan[14],1968
303,5,<,7,Notre Dame,Ind,7-2-1,482.0,,Week 13 (Final)Jan[14],1968
304,6,<,9,Arkansas (1),Southwest,10-1,476.0,,Week 13 (Final)Jan[14],1968
305,7,<,6,Kansas,Big 8,9-2,465.0,L 15-14 N Penn State (Orange),Week 13 (Final)Jan[14],1968
306,8,<,4,Georgia,SEC,8-1-2,349.0,,Week 13 (Final)Jan[14],1968
