,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
23,NR,<,19,Stanford,PCC,0-0,0,DNP,PreseasonAug[1],1954
24,NR,<,20,Michigan,Big Ten,0-0,0,DNP,PreseasonAug[1],1954
25,1,<,2,Oklahoma (56),Big 7,1-0,789,W 27-13 A #12 California,Week 1Sep 20[2],1954
26,2,<,1,Notre Dame (11),Ind,0-0,613,DNP,Week 1Sep 20[2],1954
27,3,<,3,Maryland (9),ACC,0-0,571,DNP,Week 1Sep 20[2],1954
28,4,<,4,Texas (3),Southwest,1-0,541,,Week 1Sep 20[2],1954
29,5,<,7,Georgia Tech (2),SEC,1-0,375,,Week 1Sep 20[2],1954
30,6,<,5,Illinois,Big Ten,0-0,273,DNP,Week 1Sep 20[2],1954
31,7,<,6,Michigan State,Big Ten,0-0,237,DNP,Week 1Sep 20[2],1954
32,8,<,8,UCLA (2),PCC,1-0,232,,Week 1Sep 20[2],1954
33,9,<,10,Mississippi (1),SEC,1-0,152,,Week 1Sep 20[2],1954
34,10,<,9,Wisconsin,Big Ten,0-0,142,DNP,Week 1Sep 20[2],1954
35,10,<,NR,Baylor,Southwest,1-0,142,,Week 1Sep 20[2],1954
36,12,<,11,Iowa,Big Ten,0-0,118,DNP,Week 1Sep 20[2],1954
37,13,<,16,Rice,Southwest,0-0,85,DNP,Week 1Sep 20[2],1954
38,14,<,19,Texas Tech (1),BIAA,1-0,76,,Week 1Sep 20[2],1954
39,15,<,17,USC,PCC,1-0,73,,Week 1Sep 20[2],1954
40,16,<,18,Oregon,PCC,1-0,49,,Week 1Sep 20[2],1954
41,17,<,12,California,PCC,0-1,44,,Week 1Sep 20[2],1954
42,18,<,13,Army,Ind,0-0,43,DNP,Week 1Sep 20[2],1954
43,19,<,15,Duke,ACC,0-0,42,DNP,Week 1Sep 20[2],1954
44,20,<,NR,TCU,Southwest,1-0,26,W 27-6 A Kansas,Week 1Sep 20[2],1954
45,NR,<,14,Alabama,SEC,,0,,Week 1Sep 20[2],1954
46,NR,<,20,Ohio State,Big Ten,,0,,Week 1Sep 20[2],1954
47,1,<,2,Notre Dame (94),Ind,1-0,1438,W 21-0 H #4 Texas,Week 2Sep 27[3],1954
48,2,<,1,Oklahoma (24),Big 7,2-0,1224,W 21-16 H #20 TCU,Week 2Sep 27[3],1954
49,3,<,12,Iowa (11),Big Ten,1-0,832,,Week 2Sep 27[3],1954
50,4,<,8,UCLA (3),PCC,2-0,746,,Week 2Sep 27[3],1954
51,5,<,10,Wisconsin (7),Big Ten,1-0,662,,Week 2Sep 27[3],1954
52,6,<,3,Maryland (3),ACC,1-0,621,,Week 2Sep 27[3],1954
53,7,<,19,Duke (7),ACC,1-0,617,,Week 2Sep 27[3],1954
54,8,<,9,Mississippi (3),SEC,2-0,328,,Week 2Sep 27[3],1954
55,9,<,15,USC,PCC,2-0,249,,Week 2Sep 27[3],1954
56,10,<,NR,Penn State,Ind,1-0,206,,Week 2Sep 27[3],1954
57,11,<,10,Baylor,Southwest,2-0,163,,Week 2Sep 27[3],1954
58,12,<,4,Texas,Southwest,1-1,141,,Week 2Sep 27[3],1954
59,13,<,7,Michigan State,Big Ten,0-1,132,,Week 2Sep 27[3],1954
60,14,<,NR,Ohio State (1),Big Ten,1-0,125,,Week 2Sep 27[3],1954
61,15,<,NR,South Carolina (1),ACC,1-0,120,W 34-20 A Army,Week 2Sep 27[3],1954
62,16,<,13,Rice,Southwest,1-0,102,,Week 2Sep 27[3],1954
63,17,<,14,Texas Tech,BIAA,2-0,93,,Week 2Sep 27[3],1954
64,18,<,17,California,PCC,1-1,61,,Week 2Sep 27[3],1954
65,19,<,NR,Purdue,Big Ten,1-0,59,,Week 2Sep 27[3],1954
66,20,<,NR,Florida,SEC,1-1,49,,Week 2Sep 27[3],1954
67,NR,<,5,Georgia Tech,SEC,,0,,Week 2Sep 27[3],1954
68,NR,<,6,Illinois,Big Ten,,0,,Week 2Sep 27[3],1954
69,NR,<,16,Oregon,PCC,,0,,Week 2Sep 27[3],1954
70,NR,<,18,Army,Ind,,0,,Week 2Sep 27[3],1954
71,NR,<,20,TCU,Southwest,,0,,Week 2Sep 27[3],1954
72,1,<,2,Oklahoma (77),Big 7,2-0,1369,DNP,Week 3Oct 4[4],1954
73,2,<,4,UCLA (20),PCC,3-0,1245,,Week 3Oct 4[4],1954
74,3,<,5,Wisconsin (17),Big Ten,2-0,1086,,Week 3Oct 4[4],1954
75,4,<,3,Iowa (15),Big Ten,2-0,1073,,Week 3Oct 4[4],1954
76,5,<,19,Purdue (22),Big Ten,2-0,1016,,Week 3Oct 4[4],1954
77,6,<,7,Duke (3),ACC,2-0,622,,Week 3Oct 4[4],1954
78,7,<,8,Mississippi (12),SEC,3-0,543,,Week 3Oct 4[4],1954
79,8,<,1,Notre Dame,Ind,1-1,467,L 27-14 H #19 Purdue,Week 3Oct 4[4],1954
80,9,<,9,USC,PCC,3-0,297,,Week 3Oct 4[4],1954
81,10,<,14,Ohio State (1),Big Ten,2-0,294,,Week 3Oct 4[4],1954
82,11,<,16,Rice,Southwest,2-0,270,,Week 3Oct 4[4],1954
83,12,<,10,Penn State,Ind,2-0,244,,Week 3Oct 4[4],1954
84,13,<,6,Maryland,ACC,1-1,145,,Week 3Oct 4[4],1954
85,14,<,20,Florida (1),SEC,2-1,140,,Week 3Oct 4[4],1954
86,15,<,12,Texas,Southwest,2-1,130,,Week 3Oct 4[4],1954
87,16,<,NR,West Virginia (5),Southern,1-0,115,,Week 3Oct 4[4],1954
88,17,<,NR,Stanford,PCC,3-0,76,,Week 3Oct 4[4],1954
89,18,<,NR,Minnesota,Big Ten,2-0,72,,Week 3Oct 4[4],1954
90,19,<,NR,Navy,Ind,2-0,35,,Week 3Oct 4[4],1954
91,19,<,NR,Virginia Tech,Southern,3-0,35,,Week 3Oct 4[4],1954
92,NR,<,11,Baylor,Southwest,,0,,Week 3Oct 4[4],1954
93,NR,<,13,Michigan State,Big Ten,,0,,Week 3Oct 4[4],1954
94,NR,<,15,South Carolina,ACC,,0,,Week 3Oct 4[4],1954
95,NR,<,17,Texas Tech,BIAA,,0,,Week 3Oct 4[4],1954
96,NR,<,18,California,PCC,,0,,Week 3Oct 4[4],1954
97,1,<,1,Oklahoma (118),Big 7,3-0,1797,W 14-7 N #15 Texas,Week 4Oct 11[5],1954
98,2,<,3,Wisconsin (21),Big Ten,4-0,1555,,Week 4Oct 11[5],1954
99,3,<,2,UCLA (10),PCC,4-0,1223,,Week 4Oct 11[5],1954
100,4,<,10,Ohio State (14),Big Ten,3-0,1180,,Week 4Oct 11[5],1954
101,5,<,5,Purdue (3),Big Ten,2-0-1,920,,Week 4Oct 11[5],1954
102,6,<,6,Duke (7),ACC,2-0-1,889,,Week 4Oct 11[5],1954
103,7,<,7,Mississippi (11),SEC,4-0,730,,Week 4Oct 11[5],1954
104,8,<,8,Notre Dame (2),Ind,2-1,729,,Week 4Oct 11[5],1954
105,9,<,12,Penn State (3),Ind,3-0,380,,Week 4Oct 11[5],1954
106,9,<,19,Navy (1),Ind,3-0,380,,Week 4Oct 11[5],1954
107,11,<,18,Minnesota (2),Big Ten,3-0,347,,Week 4Oct 11[5],1954
108,12,<,NR,Arkansas (1),Southwest,3-0,326,,Week 4Oct 11[5],1954
109,13,<,4,Iowa,Big Ten,2-1,116,,Week 4Oct 11[5],1954
110,14,<,16,West Virginia (6),Southern,2-0,112,,Week 4Oct 11[5],1954
111,15,<,11,Rice,Southwest,2-1,84,,Week 4Oct 11[5],1954
112,16,<,19,Virginia Tech,Southern,3-0,70,,Week 4Oct 11[5],1954
113,17,<,NR,Colorado (1),Big 7,4-0,52,,Week 4Oct 11[5],1954
114,18,<,NR,Army,Ind,2-1,51,,Week 4Oct 11[5],1954
115,19,<,NR,Georgia Tech,SEC,3-1,35,,Week 4Oct 11[5],1954
116,20,<,NR,Texas Tech,BIAA,3-0-1,30,,Week 4Oct 11[5],1954
117,NR,<,9,USC,PCC,,0,,Week 4Oct 11[5],1954
118,NR,<,13,Maryland,ACC,,0,,Week 4Oct 11[5],1954
119,NR,<,14,Florida,SEC,,0,,Week 4Oct 11[5],1954
120,NR,<,15,Texas,Southwest,,0,,Week 4Oct 11[5],1954
121,NR,<,17,Stanford,PCC,,0,,Week 4Oct 11[5],1954
122,1,<,1,Oklahoma (115),Big 7,4-0,1891,W 65-0 A Kansas,Week 5Oct 18[6],1954
123,2,<,2,Wisconsin (42),Big Ten,4-0,1732,,Week 5Oct 18[6],1954
124,3,<,3,UCLA (23),PCC,5-0,1590,,Week 5Oct 18[6],1954
125,4,<,4,Ohio State (8),Big Ten,4-0,1387,,Week 5Oct 18[6],1954
126,5,<,7,Mississippi (9),SEC,5-0,903,,Week 5Oct 18[6],1954
127,6,<,8,Notre Dame,Ind,3-1,787,,Week 5Oct 18[6],1954
128,7,<,12,Arkansas (4),Southwest,4-0,706,,Week 5Oct 18[6],1954
129,8,<,11,Minnesota,Big Ten,4-0,658,,Week 5Oct 18[6],1954
130,9,<,18,Army,Ind,3-1,487,,Week 5Oct 18[6],1954
131,10,<,14,West Virginia (9),Southern,3-0,350,,Week 5Oct 18[6],1954
132,11,<,17,Colorado (2),Big 7,5-0,212,,Week 5Oct 18[6],1954
133,12,<,NR,Alabama,SEC,4-1,155,,Week 5Oct 18[6],1954
134,13,<,5,Purdue,Big Ten,2-1-1,134,,Week 5Oct 18[6],1954
135,14,<,16,Virginia Tech,Southern,4-0,102,,Week 5Oct 18[6],1954
136,15,<,19,Georgia Tech,SEC,4-1,84,,Week 5Oct 18[6],1954
137,16,<,NR,Miami (FL),Ind,4-0,79,,Week 5Oct 18[6],1954
138,17,<,NR,USC,PCC,4-1,68,,Week 5Oct 18[6],1954
139,18,<,NR,Florida,SEC,3-2,47,,Week 5Oct 18[6],1954
140,19,<,6,Duke,ACC,2-1-1,34,,Week 5Oct 18[6],1954
141,20,<,NR,TCU,Southwest,3-2,25,W 21-20 A Texas A&M,Week 5Oct 18[6],1954
142,NR,<,9,Navy,Ind,,0,,Week 5Oct 18[6],1954
143,NR,<,9,Penn State,Ind,,0,,Week 5Oct 18[6],1954
144,NR,<,13,Iowa,Big Ten,,0,,Week 5Oct 18[6],1954
145,NR,<,15,Rice,Southwest,,0,,Week 5Oct 18[6],1954
146,NR,<,20,Texas Tech,BIAA,,0,,Week 5Oct 18[6],1954
147,1,<,4,Ohio State (64),Big Ten,5-0,1858,W 31-14 H #2 Wisconsin,Week 6Oct 25[7],1954
148,2,<,1,Oklahoma (74),Big 7,5-0,1834,W 21-0 H Kansas State,Week 6Oct 25[7],1954
149,3,<,3,UCLA (45),PCC,6-0,1800,,Week 6Oct 25[7],1954
150,4,<,7,Arkansas (16),Southwest,5-0,1351,,Week 6Oct 25[7],1954
151,5,<,9,Army (1),Ind,4-1,974,,Week 6Oct 25[7],1954
152,6,<,6,Notre Dame (1),Ind,3-1,727,,Week 6Oct 25[7],1954
153,7,<,10,West Virginia (6),Southern,4-0,478,,Week 6Oct 25[7],1954
154,8,<,2,Wisconsin,Big Ten,4-1,460,,Week 6Oct 25[7],1954
155,9,<,13,Purdue,Big Ten,3-1-1,393,,Week 6Oct 25[7],1954
156,10,<,16,Miami (FL) (6),Ind,5-0,369,,Week 6Oct 25[7],1954
157,11,<,NR,Michigan,Big Ten,4-1,344,,Week 6Oct 25[7],1954
158,12,<,5,Mississippi,SEC,5-1,318,,Week 6Oct 25[7],1954
159,13,<,17,USC,PCC,5-1,184,,Week 6Oct 25[7],1954
160,14,<,14,Virginia Tech (1),Southern,5-0,124,,Week 6Oct 25[7],1954
161,15,<,NR,Navy,Ind,4-1,78,,Week 6Oct 25[7],1954
162,16,<,19,Duke,ACC,3-1-1,75,,Week 6Oct 25[7],1954
163,17,<,20,TCU,Southwest,4-2,57,W 20-7 H Penn State,Week 6Oct 25[7],1954
164,18,<,NR,SMU,Southwest,3-1,53,,Week 6Oct 25[7],1954
165,19,<,NR,Rice,Southwest,3-2,51,,Week 6Oct 25[7],1954
166,20,<,NR,Cincinnati,Ind,6-0,39,W 33-0 H Xavier,Week 6Oct 25[7],1954
167,NR,<,8,Minnesota,Big Ten,,0,,Week 6Oct 25[7],1954
168,NR,<,11,Colorado,Big 7,,0,,Week 6Oct 25[7],1954
169,NR,<,12,Alabama,SEC,,0,,Week 6Oct 25[7],1954
170,NR,<,15,Georgia Tech,SEC,,0,,Week 6Oct 25[7],1954
171,NR,<,18,Florida,SEC,,0,,Week 6Oct 25[7],1954
172,1,<,3,UCLA (72),PCC,7-0,1931,W 27-6 A California,Week 7Nov 1[8],1954
173,2,<,1,Ohio State (69),Big Ten,6-0,1903,W 14-7 A Northwestern,Week 7Nov 1[8],1954
174,3,<,2,Oklahoma (42),Big 7,6-0,1666,W 13-6 A Colorado,Week 7Nov 1[8],1954
175,4,<,4,Arkansas (16),Southwest,6-0,1494,,Week 7Nov 1[8],1954
176,5,<,6,Notre Dame (4),Ind,4-1,957,,Week 7Nov 1[8],1954
177,6,<,10,Miami (FL) (14),Ind,6-0,870,,Week 7Nov 1[8],1954
178,7,<,5,Army (1),Ind,5-1,755,,Week 7Nov 1[8],1954
179,8,<,9,Purdue,Big Ten,4-1-1,685,,Week 7Nov 1[8],1954
180,9,<,12,Mississippi (2),SEC,6-1,529,,Week 7Nov 1[8],1954
181,10,<,13,USC,PCC,6-1,347,,Week 7Nov 1[8],1954
182,11,<,16,Duke,ACC,4-1-1,174,,Week 7Nov 1[8],1954
183,12,<,NR,Iowa,Big Ten,4-2,168,,Week 7Nov 1[8],1954
184,13,<,20,Cincinnati,Ind,7-0,94,W 13-7 H Pacific,Week 7Nov 1[8],1954
185,14,<,NR,Minnesota,Big Ten,5-1,80,,Week 7Nov 1[8],1954
186,15,<,19,Rice,Southwest,4-2,75,,Week 7Nov 1[8],1954
187,16,<,8,Wisconsin,Big Ten,4-2,67,,Week 7Nov 1[8],1954
188,17,<,7,West Virginia (1),Southern,4-1,58,,Week 7Nov 1[8],1954
189,18,<,14,Virginia Tech,Southern,5-0-1,55,,Week 7Nov 1[8],1954
190,19,<,15,Navy,Ind,4-2,28,,Week 7Nov 1[8],1954
191,20,<,NR,Baylor,Southwest,5-2,26,,Week 7Nov 1[8],1954
192,20,<,NR,Nebraska,Big 7,4-2,26,,Week 7Nov 1[8],1954
193,20,<,NR,Pittsburgh,Ind,3-3,26,,Week 7Nov 1[8],1954
194,NR,<,11,Michigan,Big Ten,,0,,Week 7Nov 1[8],1954
195,NR,<,17,TCU,Southwest,,0,,Week 7Nov 1[8],1954
196,NR,<,18,SMU,Southwest,,0,,Week 7Nov 1[8],1954
197,1,<,1,UCLA (117),PCC,8-0,2660,W 41-0 H Oregon,Week 8Nov 8[9],1954
198,2,<,2,Ohio State (80),Big Ten,7-0,2594,,Week 8Nov 8[9],1954
199,3,<,3,Oklahoma (44),Big 7,7-0,2292,W 40-0 A Iowa State,Week 8Nov 8[9],1954
200,4,<,4,Arkansas (43),Southwest,7-0,2207,,Week 8Nov 8[9],1954
201,5,<,5,Notre Dame (3),Ind,5-1,1480,,Week 8Nov 8[9],1954
202,6,<,7,Army (4),Ind,6-1,1452,,Week 8Nov 8[9],1954
203,7,<,9,Mississippi (5),SEC,7-1,729,,Week 8Nov 8[9],1954
204,8,<,10,USC,PCC,7-1,672,,Week 8Nov 8[9],1954
205,9,<,12,Iowa,Big Ten,5-2,564,,Week 8Nov 8[9],1954
206,10,<,19,Navy,Ind,5-2,495,,Week 8Nov 8[9],1954
207,11,<,6,Miami (FL),Ind,6-1,168,,Week 8Nov 8[9],1954
208,12,<,13,Cincinnati,Ind,8-0,155,W 34-7 A Arizona State,Week 8Nov 8[9],1954
209,13,<,14,Minnesota,Big Ten,6-1,148,,Week 8Nov 8[9],1954
210,14,<,16,Wisconsin,Big Ten,5-2,110,,Week 8Nov 8[9],1954
211,15,<,18,Virginia Tech,Southern,6-0-1,95,,Week 8Nov 8[9],1954
212,16,<,17,West Virginia (2),Southern,5-1,92,,Week 8Nov 8[9],1954
213,17,<,NR,Maryland,ACC,4-2-1,84,,Week 8Nov 8[9],1954
214,18,<,20,Baylor,Southwest,6-2,76,,Week 8Nov 8[9],1954
215,19,<,NR,SMU,Southwest,4-1-1,65,,Week 8Nov 8[9],1954
216,20,<,NR,Georgia,SEC,6-1-1,62,,Week 8Nov 8[9],1954
217,NR,<,8,Purdue,Big Ten,,0,,Week 8Nov 8[9],1954
218,NR,<,11,Duke,ACC,,0,,Week 8Nov 8[9],1954
219,NR,<,15,Rice,Southwest,,0,,Week 8Nov 8[9],1954
220,NR,<,20,Nebraska,Big 7,,0,,Week 8Nov 8[9],1954
221,NR,<,20,Pittsburgh,Ind,,0,,Week 8Nov 8[9],1954
222,1,<,2,Ohio State (87),Big Ten,8-0,2010,W 28-6 A Purdue,Week 9Nov 15[10],1954
223,2,<,1,UCLA (92),PCC,8-0,2003,DNP,Week 9Nov 15[10],1954
224,3,<,3,Oklahoma (28),Big 7,8-0,1761,W 34-13 H Missouri,Week 9Nov 15[10],1954
225,4,<,5,Notre Dame (2),Ind,6-1,1222,,Week 9Nov 15[10],1954
226,5,<,6,Army,Ind,7-1,1167,,Week 9Nov 15[10],1954
227,6,<,7,Mississippi (7),SEC,8-1,671,,Week 9Nov 15[10],1954
228,7,<,8,USC,PCC,8-1,670,,Week 9Nov 15[10],1954
229,7,<,10,Navy,Ind,6-2,670,,Week 9Nov 15[10],1954
230,9,<,4,Arkansas (5),Southwest,7-1,533,,Week 9Nov 15[10],1954
231,10,<,13,Minnesota,Big Ten,7-1,271,,Week 9Nov 15[10],1954
232,11,<,19,SMU,Southwest,5-1-1,270,,Week 9Nov 15[10],1954
233,12,<,NR,Michigan,Big Ten,6-2,244,,Week 9Nov 15[10],1954
234,13,<,17,Maryland,ACC,5-2-1,151,,Week 9Nov 15[10],1954
235,14,<,16,West Virginia,Southern,6-1,101,,Week 9Nov 15[10],1954
236,15,<,15,Virginia Tech,Southern,6-0-1,81,,Week 9Nov 15[10],1954
237,16,<,11,Miami (FL),Ind,6-1,71,,Week 9Nov 15[10],1954
238,17,<,14,Wisconsin,Big Ten,6-2,70,,Week 9Nov 15[10],1954
239,18,<,NR,Auburn,SEC,7-1,51,,Week 9Nov 15[10],1954
240,19,<,9,Iowa,Big Ten,5-3,35,,Week 9Nov 15[10],1954
241,20,<,18,Baylor,Southwest,6-2,27,,Week 9Nov 15[10],1954
242,NR,<,12,Cincinnati,Ind,,0,,Week 9Nov 15[10],1954
243,NR,<,20,Georgia,SEC,,0,,Week 9Nov 15[10],1954
244,1,<,1,Ohio State (115),Big Ten,9-0,2259,W 21-7 H #12 Michigan,Week 10Nov 22[11],1954
245,2,<,2,UCLA (85),PCC,9-0,2162,,Week 10Nov 22[11],1954
246,3,<,3,Oklahoma (31),Big 7,9-0,1953,W 55-7 H Nebraska,Week 10Nov 22[11],1954
247,4,<,4,Notre Dame (4),Ind,7-1,1569,,Week 10Nov 22[11],1954
248,5,<,5,Army,Ind,7-1,1296,,Week 10Nov 22[11],1954
249,6,<,7,Navy (2),Ind,6-2,914,,Week 10Nov 22[11],1954
250,7,<,6,Mississippi (6),SEC,8-1,873,,Week 10Nov 22[11],1954
251,8,<,17,Wisconsin,Big Ten,7-2,507,,Week 10Nov 22[11],1954
252,9,<,20,Baylor,Southwest,7-2,332,,Week 10Nov 22[11],1954
253,10,<,13,Maryland,ACC,6-2-1,317,,Week 10Nov 22[11],1954
254,11,<,16,Miami (FL) (2),Ind,7-1,310,,Week 10Nov 22[11],1954
255,12,<,14,West Virginia (3),Southern,7-1,238,,Week 10Nov 22[11],1954
256,13,<,9,Arkansas (2),Southwest,7-2,196,,Week 10Nov 22[11],1954
257,14,<,12,Michigan,Big Ten,6-3,173,,Week 10Nov 22[11],1954
258,15,<,18,Auburn,SEC,7-2,142,,Week 10Nov 22[11],1954
259,16,<,15,Virginia Tech,Southern,7-0-1,109,,Week 10Nov 22[11],1954
260,17,<,7,USC,PCC,8-2,94,,Week 10Nov 22[11],1954
261,18,<,NR,Kentucky,SEC,7-3,55,,Week 10Nov 22[11],1954
262,19,<,NR,Penn State,Ind,7-2,38,,Week 10Nov 22[11],1954
263,20,<,10,Minnesota,Big Ten,7-2,35,,Week 10Nov 22[11],1954
264,20,<,NR,Duke,ACC,6-2-1,35,,Week 10Nov 22[11],1954
265,NR,<,11,SMU,Southwest,,0,,Week 10Nov 22[11],1954
266,NR,<,19,Iowa,Big Ten,,0,,Week 10Nov 22[11],1954
267,1,<,1,Ohio State (204),Big Ten,9-0,3670,DNP,Week 11 (Final)Nov 29[12],1954
268,2,<,2,UCLA (133),PCC,9-0,3594,,Week 11 (Final)Nov 29[12],1954
269,3,<,3,Oklahoma (35),Big 7,10-0,3115,W 14-0 A Oklahoma State,Week 11 (Final)Nov 29[12],1954
270,4,<,4,Notre Dame (9),Ind,8-1,2641,,Week 11 (Final)Nov 29[12],1954
271,5,<,6,Navy (4),Ind,7-2,2375,,Week 11 (Final)Nov 29[12],1954
272,6,<,7,Mississippi (6),SEC,9-1,1556,,Week 11 (Final)Nov 29[12],1954
273,7,<,5,Army,Ind,7-2,1060,,Week 11 (Final)Nov 29[12],1954
274,8,<,10,Maryland (4),ACC,7-2-1,941,,Week 11 (Final)Nov 29[12],1954
275,9,<,8,Wisconsin,Big Ten,7-2,925,,Week 11 (Final)Nov 29[12],1954
276,10,<,13,Arkansas (4),Southwest,8-2,516,,Week 11 (Final)Nov 29[12],1954
277,11,<,11,Miami (FL) (7),Ind,8-1,455,,Week 11 (Final)Nov 29[12],1954
278,12,<,12,West Virginia (2),Southern,8-1,252,,Week 11 (Final)Nov 29[12],1954
279,13,<,15,Auburn (1),SEC,7-3,233,,Week 11 (Final)Nov 29[12],1954
280,14,<,20,Duke,ACC,7-2-1,160,,Week 11 (Final)Nov 29[12],1954
281,15,<,14,Michigan,Big Ten,6-3,156,,Week 11 (Final)Nov 29[12],1954
282,16,<,16,Virginia Tech,Southern,8-0-1,153,,Week 11 (Final)Nov 29[12],1954
283,17,<,17,USC,PCC,8-3,127,,Week 11 (Final)Nov 29[12],1954
284,18,<,9,Baylor,Southwest,7-3,122,,Week 11 (Final)Nov 29[12],1954
285,19,<,NR,Rice,Southwest,7-3,73,,Week 11 (Final)Nov 29[12],1954
286,20,<,19,Penn State,Ind,7-2,65,,Week 11 (Final)Nov 29[12],1954
287,NR,<,18,Kentucky,SEC,,0,,Week 11 (Final)Nov 29[12],1954
288,NR,<,20,Minnesota,Big Ten,,0,,Week 11 (Final)Nov 29[12],1954
