,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
46,3,<,3,California,PCC,7-0,692,,Week 3Oct 31[5],1938
47,4,<,7,Notre Dame,Ind,5-0,670,,Week 3Oct 31[5],1938
48,5,<,6,Dartmouth,Ind,6-0,624,W 24-6 A Yale,Week 3Oct 31[5],1938
49,6,<,8,Tennessee (1),SEC,6-0,610,,Week 3Oct 31[5],1938
50,7,<,12,Northwestern,Big Ten,4-0-1,406,,Week 3Oct 31[5],1938
51,8,<,5,Santa Clara,Ind,5-0,390,,Week 3Oct 31[5],1938
52,9,<,11,Duke,Southern,6-0,274,,Week 3Oct 31[5],1938
53,10,<,9,Fordham,Ind,3-1-1,149,,Week 3Oct 31[5],1938
54,11,<,10,Oklahoma,Big 6,5-0,139,W 28-6 H Tulsa,Week 3Oct 31[5],1938
55,12,<,2,Minnesota,Big Ten,4-1,125,,Week 3Oct 31[5],1938
56,13,<,14,Holy Cross,Ind,5-1,42,W 21-0 H Colgate,Week 3Oct 31[5],1938
57,13,<,19,USC,PCC,5-1,42,,Week 3Oct 31[5],1938
58,15,<,18,Alabama,SEC,5-1,13,,Week 3Oct 31[5],1938
59,16,<,13,Michigan,Big Ten,4-1,12,W 14-0 H Illinois,Week 3Oct 31[5],1938
60,16,<,17,Cornell,Ind,4-1,12,W 23-7 A Columbia,Week 3Oct 31[5],1938
61,18,<,NR,Iowa State,Big 6,6-0,11,W 7-0 A Marquette,Week 3Oct 31[5],1938
62,19,<,16,Carnegie Mellon,Ind,4-1,7,,Week 3Oct 31[5],1938
63,19,<,NR,Texas A&M,Southwest,3-2-1,7,,Week 3Oct 31[5],1938
64,NR,<,15,Villanova,Ind,,0,,Week 3Oct 31[5],1938
65,NR,<,20,Ohio State,Big Ten,,0,,Week 3Oct 31[5],1938
66,1,<,2,TCU (48),Southwest,7-0,986,W 21-0 A Tulsa,Week 4Nov 7[6],1938
67,2,<,4,Notre Dame (41),Ind,6-0,970,,Week 4Nov 7[6],1938
68,3,<,1,Pittsburgh (14),Ind,6-1,790,L 20-10 H #19 Carnegie Mellon,Week 4Nov 7[6],1938
69,4,<,6,Tennessee (6),SEC,7-0,667,,Week 4Nov 7[6],1938
70,5,<,5,Dartmouth,Ind,7-0,648,W 44-6 H Dickinson,Week 4Nov 7[6],1938
71,6,<,19,Carnegie Mellon,Ind,5-1,510,,Week 4Nov 7[6],1938
72,7,<,9,Duke,Southern,6-0,389,,Week 4Nov 7[6],1938
73,8,<,8,Santa Clara (1),Ind,6-0,379,,Week 4Nov 7[6],1938
74,9,<,13,USC (2),PCC,6-1,289,,Week 4Nov 7[6],1938
75,10,<,11,Oklahoma (1),Big 6,6-0,194,W 26-0 H Kansas State,Week 4Nov 7[6],1938
76,11,<,13,Holy Cross,Ind,6-1,166,W 33-0 H Temple,Week 4Nov 7[6],1938
77,12,<,12,Minnesota,Big Ten,5-1,163,,Week 4Nov 7[6],1938
78,13,<,10,Fordham,Ind,4-1-1,86,,Week 4Nov 7[6],1938
79,14,<,3,California,PCC,7-1,62,,Week 4Nov 7[6],1938
80,15,<,NR,Wisconsin,Big Ten,4-2,32,,Week 4Nov 7[6],1938
81,16,<,15,Alabama,SEC,6-1,31,,Week 4Nov 7[6],1938
82,17,<,7,Northwestern,Big Ten,4-1-1,29,,Week 4Nov 7[6],1938
83,18,<,16,Michigan (1),Big Ten,5-1,18,W 19-13 H Penn,Week 4Nov 7[6],1938
84,19,<,NR,Villanova,Ind,5-0-1,17,W 25-12 H Auburn,Week 4Nov 7[6],1938
85,20,<,16,Cornell,Ind,4-1,16,DNP,Week 4Nov 7[6],1938
86,NR,<,18,Iowa State,Big 6,,0,,Week 4Nov 7[6],1938
87,NR,<,19,Texas A&M,Southwest,,0,,Week 4Nov 7[6],1938
88,1,<,2,Notre Dame (60),Ind,7-0,887,W 19-0 H #12 Minnesota,Week 5Nov 14[7],1938
89,2,<,1,TCU (19),Southwest,8-0,786,W 28-6 H Texas,Week 5Nov 14[7],1938
90,3,<,4,Tennessee (5),SEC,8-0,639,,Week 5Nov 14[7],1938
91,4,<,7,Duke (5),Southern,7-0,586,,Week 5Nov 14[7],1938
92,5,<,3,Pittsburgh (2),Ind,7-1,532,,Week 5Nov 14[7],1938
93,6,<,6,Carnegie Mellon,Ind,6-1,407,,Week 5Nov 14[7],1938
94,7,<,10,Oklahoma (1),Big 6,7-0,315,W 21-0 H Missouri,Week 5Nov 14[7],1938
95,8,<,20,Cornell,Ind,5-1,194,W 14-7 H Dartmouth,Week 5Nov 14[7],1938
96,9,<,14,California,PCC,8-1,138,,Week 5Nov 14[7],1938
97,10,<,11,Holy Cross,Ind,7-1,130,W 14-12 H Brown,Week 5Nov 14[7],1938
98,11,<,8,Santa Clara,Ind,6-1,79,,Week 5Nov 14[7],1938
99,12,<,15,Wisconsin,Big Ten,5-2,52,,Week 5Nov 14[7],1938
100,13,<,9,USC,PCC,6-2,40,,Week 5Nov 14[7],1938
101,14,<,5,Dartmouth,Ind,7-1,38,L 14-7 A Cornell,Week 5Nov 14[7],1938
102,15,<,19,Villanova,Ind,6-0-1,26,W 20-7 N Temple,Week 5Nov 14[7],1938
103,16,<,17,Northwestern,Big Ten,4-1-2,23,,Week 5Nov 14[7],1938
104,17,<,18,Michigan,Big Ten,5-1-1,19,T 0-0 H Northwestern,Week 5Nov 14[7],1938
105,18,<,13,Fordham,Ind,4-1-2,18,,Week 5Nov 14[7],1938
106,19,<,NR,Texas Tech,BIAA,8-0,17,,Week 5Nov 14[7],1938
107,20,<,16,Alabama,SEC,6-1-1,16,,Week 5Nov 14[7],1938
108,NR,<,12,Minnesota,Big Ten,,0,,Week 5Nov 14[7],1938
109,1,<,1,Notre Dame (48),Ind,7-0,807,W 9-7 A #16 Northwestern,Week 6Nov 21[8],1938
110,2,<,2,TCU (28),Southwest,9-0,746,W 29-7 A Rice,Week 6Nov 21[8],1938
111,3,<,4,Duke (3),Southern,8-0,553,,Week 6Nov 21[8],1938
112,4,<,3,Tennessee (3),SEC,8-0,523,,Week 6Nov 21[8],1938
113,4,<,5,Pittsburgh (2),Ind,8-1,523,,Week 6Nov 21[8],1938
114,6,<,7,Oklahoma,Big 6,8-0,351,W 10-0 A Iowa State,Week 6Nov 21[8],1938
115,7,<,6,Carnegie Mellon,Ind,6-1,336,,Week 6Nov 21[8],1938
116,8,<,NR,Minnesota,Big Ten,6-2,152,,Week 6Nov 21[8],1938
117,9,<,9,California,PCC,9-1,151,,Week 6Nov 21[8],1938
118,10,<,8,Cornell,Ind,5-1,147,DNP,Week 6Nov 21[8],1938
119,11,<,10,Holy Cross,Ind,7-1,79,DNP,Week 6Nov 21[8],1938
120,12,<,17,Michigan,Big Ten,6-1-1,52,W 18-0 A Ohio State,Week 6Nov 21[8],1938
121,13,<,14,Dartmouth,Ind,7-1,38,DNP,Week 6Nov 21[8],1938
122,14,<,13,USC,PCC,6-2,36,,Week 6Nov 21[8],1938
123,15,<,16,Northwestern,Big Ten,4-2-2,35,,Week 6Nov 21[8],1938
124,16,<,15,Villanova,Ind,7-0-1,33,W 39-6 A Boston,Week 6Nov 21[8],1938
125,17,<,19,Texas Tech,BIAA,9-0,25,,Week 6Nov 21[8],1938
126,18,<,18,Fordham,Ind,5-1-2,21,,Week 6Nov 21[8],1938
127,19,<,11,Santa Clara,Ind,6-1,13,,Week 6Nov 21[8],1938
128,20,<,NR,Georgetown,Ind,8-0,11,W 14-7 A Maryland,Week 6Nov 21[8],1938
129,NR,<,12,Wisconsin,Big Ten,,0,,Week 6Nov 21[8],1938
130,NR,<,20,Alabama,SEC,,0,,Week 6Nov 21[8],1938
131,1,<,1,Notre Dame (48),Ind,8-0,823,DNP,Week 7 (Scheduled final)Nov 28[9],1938
132,2,<,2,TCU (23),Southwest,10-0,782,W 20-7 A SMU,Week 7 (Scheduled final)Nov 28[9],1938
133,3,<,3,Duke (15),Southern,9-0,733,,Week 7 (Scheduled final)Nov 28[9],1938
134,4,<,4,Tennessee (4),SEC,9-0,607,,Week 7 (Scheduled final)Nov 28[9],1938
135,5,<,6,Oklahoma,Big 6,9-0,363,W 19-0 A Oklahoma State,Week 7 (Scheduled final)Nov 28[9],1938
136,6,<,7,Carnegie Mellon,Ind,7-1,345,,Week 7 (Scheduled final)Nov 28[9],1938
137,7,<,4,Pittsburgh,Ind,8-2,251,,Week 7 (Scheduled final)Nov 28[9],1938
138,8,<,14,USC,PCC,7-2,194,,Week 7 (Scheduled final)Nov 28[9],1938
139,9,<,11,Holy Cross,Ind,8-1,189,W 29-7 A Boston College,Week 7 (Scheduled final)Nov 28[9],1938
140,10,<,8,Minnesota,Big Ten,6-2,177,,Week 7 (Scheduled final)Nov 28[9],1938
141,11,<,10,Cornell,Ind,5-1-1,52,T 0-0 A Penn,Week 7 (Scheduled final)Nov 28[9],1938
142,12,<,9,California,PCC,9-1,51,,Week 7 (Scheduled final)Nov 28[9],1938
143,13,<,18,Fordham,Ind,6-1-2,41,W 25-0 N New York,Week 7 (Scheduled final)Nov 28[9],1938
144,14,<,17,Texas Tech,BIAA,10-0,39,,Week 7 (Scheduled final)Nov 28[9],1938
145,15,<,16,Villanova,Ind,8-0-1,38,W 20-0 A Manhattan,Week 7 (Scheduled final)Nov 28[9],1938
146,16,<,12,Michigan,Big Ten,6-1-1,37,DNP,Week 7 (Scheduled final)Nov 28[9],1938
147,17,<,NR,Alabama,SEC,7-1-1,23,,Week 7 (Scheduled final)Nov 28[9],1938
148,18,<,NR,Tulane,SEC,7-2-1,17,W 14-0 A LSU,Week 7 (Scheduled final)Nov 28[9],1938
149,19,<,15,Northwestern,Big Ten,4-2-2,15,,Week 7 (Scheduled final)Nov 28[9],1938
150,20,<,13,Dartmouth,Ind,7-2,14,L 23-13 A Stanford,Week 7 (Scheduled final)Nov 28[9],1938
151,NR,<,19,Santa Clara,Ind,,0,,Week 7 (Scheduled final)Nov 28[9],1938
152,NR,<,20,Georgetown,Ind,,0,,Week 7 (Scheduled final)Nov 28[9],1938
153,1,<,2,TCU (55),Southwest,10-0,868,DNP,Week 8 (Extended final)Dec 6[2],1938
154,2,<,4,Tennessee (16),SEC,10-0,706,,Week 8 (Extended final)Dec 6[2],1938
155,3,<,3,Duke (11),Southern,9-0,679,,Week 8 (Extended final)Dec 6[2],1938
156,4,<,5,Oklahoma,Big 6,10-0,524,W 28-0 H Washington State,Week 8 (Extended final)Dec 6[2],1938
157,5,<,1,Notre Dame (4),Ind,8-1,490,L 13-0 A #8 USC,Week 8 (Extended final)Dec 6[2],1938
158,6,<,6,Carnegie Mellon,Ind,7-1,412,,Week 8 (Extended final)Dec 6[2],1938
159,7,<,8,USC (1),PCC,8-2,406,W 13-0 H #1 Notre Dame,Week 8 (Extended final)Dec 6[2],1938
160,8,<,7,Pittsburgh,Ind,8-2,290,,Week 8 (Extended final)Dec 6[2],1938
161,9,<,9,Holy Cross,Ind,8-1,149,DNP,Week 8 (Extended final)Dec 6[2],1938
162,10,<,10,Minnesota,Big Ten,6-2,111,,Week 8 (Extended final)Dec 6[2],1938
163,11,<,14,Texas Tech,BIAA,10-0,42,,Week 8 (Extended final)Dec 6[2],1938
164,12,<,11,Cornell,Ind,5-1-1,27,DNP,Week 8 (Extended final)Dec 6[2],1938
165,13,<,17,Alabama,SEC,7-1-1,25,,Week 8 (Extended final)Dec 6[2],1938
166,14,<,12,California,PCC,10-1,20,,Week 8 (Extended final)Dec 6[2],1938
167,15,<,13,Fordham,Ind,6-1-2,19,DNP,Week 8 (Extended final)Dec 6[2],1938
168,16,<,16,Michigan,Big Ten,6-1-1,16,DNP,Week 8 (Extended final)Dec 6[2],1938
169,17,<,19,Northwestern,Big Ten,4-2-2,15,,Week 8 (Extended final)Dec 6[2],1938
170,18,<,15,Villanova,Ind,8-0-1,13,DNP,Week 8 (Extended final)Dec 6[2],1938
171,19,<,18,Tulane,SEC,7-2-1,11,DNP,Week 8 (Extended final)Dec 6[2],1938
172,20,<,20,Dartmouth,Ind,7-2,10,DNP,Week 8 (Extended final)Dec 6[2],1938
