"Season","SeasonType","Week","Poll","Rank","School","Conference","FirstPlaceVotes","Points"
"2006","regular","4","AP Top 25","12","Notre Dame","FBS Independents","0","0"
"2006","regular","4","AP Top 25","13","Oregon","Pac-10","0","0"
"2006","regular","4","AP Top 25","14","Iowa","Big Ten","0","0"
"2006","regular","4","AP Top 25","15","Tennessee","SEC","0","0"
"2006","regular","4","AP Top 25","16","TCU","Mountain West","0","0"
"2006","regular","4","AP Top 25","17","Oklahoma","Big 12","0","0"
"2006","regular","4","AP Top 25","18","Florida State","ACC","0","0"
"2006","regular","4","AP Top 25","19","Clemson","ACC","0","0"
"2006","regular","4","AP Top 25","20","Boston College","ACC","0","0"
"2006","regular","4","AP Top 25","21","California","Pac-10","0","0"
"2006","regular","4","AP Top 25","22","Arizona State","Pac-10","0","0"
"2006","regular","4","AP Top 25","23","Nebraska","Big 12","0","0"
"2006","regular","4","AP Top 25","24","Penn State","Big Ten","0","0"
"2006","regular","4","AP Top 25","25","Boise State","Western Athletic","0","0"
"2006","regular","4","Coaches Poll","1","Ohio State","Big Ten","60","1572"
"2006","regular","4","Coaches Poll","2","USC","Pac-10","2","1493"
"2006","regular","4","Coaches Poll","3","Auburn","SEC","1","1432"
"2006","regular","4","Coaches Poll","4","West Virginia","Big East","0","1359"
"2006","regular","4","Coaches Poll","5","Florida","SEC","0","1282"
"2006","regular","4","Coaches Poll","6","Michigan","Big Ten","0","1181"
"2006","regular","4","Coaches Poll","7","Georgia","SEC","0","1178"
"2006","regular","4","Coaches Poll","8","Texas","Big 12","0","1144"
"2006","regular","4","Coaches Poll","9","Louisville","Big East","0","1106"
"2006","regular","4","Coaches Poll","10","Virginia Tech","ACC","0","964"
"2006","regular","4","Coaches Poll","11","LSU","SEC","0","911"
"2006","regular","4","Coaches Poll","12","Oregon","Pac-10","0","829"
"2006","regular","4","Coaches Poll","13","Notre Dame","FBS Independents","0","814"
"2006","regular","4","Coaches Poll","14","Iowa","Big Ten","0","781"
"2006","regular","4","Coaches Poll","15","TCU","Mountain West","0","621"
"2006","regular","4","Coaches Poll","16","Oklahoma","Big 12","0","508"
"2006","regular","4","Coaches Poll","17","Florida State","ACC","0","459"
"2006","regular","4","Coaches Poll","18","Arizona State","Pac-10","0","397"
"2006","regular","4","Coaches Poll","19","Tennessee","SEC","0","376"
"2006","regular","4","Coaches Poll","20","California","Pac-10","0","366"
"2006","regular","4","Coaches Poll","21","Boston College","ACC","0","348"
"2006","regular","4","Coaches Poll","22","Alabama","SEC","0","314"
"2006","regular","4","Coaches Poll","23","Clemson","ACC","0","283"
"2006","regular","4","Coaches Poll","24","Nebraska","Big 12","0","167"
"2006","regular","4","Coaches Poll","25","Boise State","Western Athletic","0","139"
"2006","regular","5","AP Top 25","1","Ohio State","Big Ten","59","0"
"2006","regular","5","AP Top 25","2","Auburn","SEC","2","0"
"2006","regular","5","AP Top 25","3","USC","Pac-10","2","0"
"2006","regular","5","AP Top 25","4","West Virginia","Big East","2","0"
"2006","regular","5","AP Top 25","5","Florida","SEC","0","0"
"2006","regular","5","AP Top 25","6","Michigan","Big Ten","0","0"
"2006","regular","5","AP Top 25","7","Texas","Big 12","0","0"
"2006","regular","5","AP Top 25","8","Louisville","Big East","0","0"
"2006","regular","5","AP Top 25","9","LSU","SEC","0","0"
"2006","regular","5","AP Top 25","10","Georgia","SEC","0","0"
"2006","regular","5","AP Top 25","11","Virginia Tech","ACC","0","0"
"2006","regular","5","AP Top 25","12","Notre Dame","FBS Independents","0","0"
"2006","regular","5","AP Top 25","13","Iowa","Big Ten","0","0"
"2006","regular","5","AP Top 25","14","Oregon","Pac-10","0","0"
"2006","regular","5","AP Top 25","15","Tennessee","SEC","0","0"
"2006","regular","5","AP Top 25","16","Oklahoma","Big 12","0","0"
"2006","regular","5","AP Top 25","17","TCU","Mountain West","0","0"
"2006","regular","5","AP Top 25","18","Clemson","ACC","0","0"
"2006","regular","5","AP Top 25","19","Florida State","ACC","0","0"
"2006","regular","5","AP Top 25","20","California","Pac-10","0","0"
"2006","regular","5","AP Top 25","21","Nebraska","Big 12","0","0"
"2006","regular","5","AP Top 25","22","Boise State","Western Athletic","0","0"
"2006","regular","5","AP Top 25","23","Rutgers","Big East","0","0"
"2006","regular","5","AP Top 25","24","Georgia Tech","ACC","0","0"
"2006","regular","5","AP Top 25","25","Missouri","Big 12","0","0"
"2006","regular","5","Coaches Poll","1","Ohio State","Big Ten","59","1570"
"2006","regular","5","Coaches Poll","2","USC","Pac-10","2","1489"
"2006","regular","5","Coaches Poll","3","Auburn","SEC","2","1441"
"2006","regular","5","Coaches Poll","4","West Virginia","Big East","0","1357"
"2006","regular","5","Coaches Poll","5","Florida","SEC","0","1294"
"2006","regular","5","Coaches Poll","6","Michigan","Big Ten","0","1239"
"2006","regular","5","Coaches Poll","7","Texas","Big 12","0","1155"
"2006","regular","5","Coaches Poll","8","Louisville","Big East","0","1105"
"2006","regular","5","Coaches Poll","9","Georgia","SEC","0","1079"
"2006","regular","5","Coaches Poll","10","LSU","SEC","0","963"
"2006","regular","5","Coaches Poll","10","Virginia Tech","ACC","0","963"
"2006","regular","5","Coaches Poll","12","Oregon","Pac-10","0","854"
"2006","regular","5","Coaches Poll","13","Iowa","Big Ten","0","802"
"2006","regular","5","Coaches Poll","14","Notre Dame","FBS Independents","0","758"
"2006","regular","5","Coaches Poll","15","TCU","Mountain West","0","647"
"2006","regular","5","Coaches Poll","16","Oklahoma","Big 12","0","615"
"2006","regular","5","Coaches Poll","17","Florida State","ACC","0","509"
"2006","regular","5","Coaches Poll","18","Tennessee","SEC","0","504"
"2006","regular","5","Coaches Poll","19","Clemson","ACC","0","477"
"2006","regular","5","Coaches Poll","20","California","Pac-10","0","452"
"2006","regular","5","Coaches Poll","21","Nebraska","Big 12","0","289"
"2006","regular","5","Coaches Poll","22","Boise State","Western Athletic","0","257"
"2006","regular","5","Coaches Poll","23","Rutgers","Big East","0","124"
"2006","regular","5","Coaches Poll","24","Texas Tech","Big 12","0","81"
"2006","regular","5","Coaches Poll","25","Boston College","ACC","0","78"
"2006","regular","6","AP Top 25","1","Ohio State","Big Ten","62","0"
"2006","regular","6","AP Top 25","2","Auburn","SEC","1","0"
"2006","regular","6","AP Top 25","3","USC","Pac-10","0","0"
"2006","regular","6","AP Top 25","4","West Virginia","Big East","2","0"
"2006","regular","6","AP Top 25","5","Florida","SEC","0","0"
"2006","regular","6","AP Top 25","6","Michigan","Big Ten","0","0"
"2006","regular","6","AP Top 25","7","Texas","Big 12","0","0"
"2006","regular","6","AP Top 25","8","Louisville","Big East","0","0"
"2006","regular","6","AP Top 25","9","LSU","SEC","0","0"
"2006","regular","6","AP Top 25","10","Georgia","SEC","0","0"
"2006","regular","6","AP Top 25","11","Oregon","Pac-10","0","0"
"2006","regular","6","AP Top 25","12","Notre Dame","FBS Independents","0","0"
"2006","regular","6","AP Top 25","13","Tennessee","SEC","0","0"
"2006","regular","6","AP Top 25","14","Oklahoma","Big 12","0","0"
"2006","regular","6","AP Top 25","15","Clemson","ACC","0","0"
"2006","regular","6","AP Top 25","16","California","Pac-10","0","0"
"2006","regular","6","AP Top 25","17","Florida State","ACC","0","0"
"2006","regular","6","AP Top 25","18","Georgia Tech","ACC","0","0"
"2006","regular","6","AP Top 25","19","Iowa","Big Ten","0","0"
"2006","regular","6","AP Top 25","20","Boise State","Western Athletic","0","0"
"2006","regular","6","AP Top 25","21","Virginia Tech","ACC","0","0"
"2006","regular","6","AP Top 25","22","Nebraska","Big 12","0","0"
"2006","regular","6","AP Top 25","23","Missouri","Big 12","0","0"
"2006","regular","6","AP Top 25","24","Rutgers","Big East","0","0"
"2006","regular","6","AP Top 25","25","Boston College","ACC","0","0"
"2006","regular","6","Coaches Poll","1","Ohio State","Big Ten","62","1574"
"2006","regular","6","Coaches Poll","2","USC","Pac-10","0","1475"
"2006","regular","6","Coaches Poll","3","Auburn","SEC","1","1418"
"2006","regular","6","Coaches Poll","4","West Virginia","Big East","0","1366"
"2006","regular","6","Coaches Poll","5","Florida","SEC","0","1309"
"2006","regular","6","Coaches Poll","6","Michigan","Big Ten","0","1277"
"2006","regular","6","Coaches Poll","7","Texas","Big 12","0","1178"
"2006","regular","6","Coaches Poll","8","Louisville","Big East","0","1140"
"2006","regular","6","Coaches Poll","9","Georgia","SEC","0","1039"
"2006","regular","6","Coaches Poll","10","LSU","SEC","0","1038"
"2006","regular","6","Coaches Poll","11","Oregon","Pac-10","0","946"
"2006","regular","6","Coaches Poll","12","Notre Dame","FBS Independents","0","851"
"2006","regular","6","Coaches Poll","13","Oklahoma","Big 12","0","706"
"2006","regular","6","Coaches Poll","14","Tennessee","SEC","0","673"
"2006","regular","6","Coaches Poll","15","Clemson","ACC","0","657"
"2006","regular","6","Coaches Poll","16","Florida State","ACC","0","601"
"2006","regular","6","Coaches Poll","17","California","Pac-10","0","588"
"2006","regular","6","Coaches Poll","18","Virginia Tech","ACC","0","421"
"2006","regular","6","Coaches Poll","19","Iowa","Big Ten","0","418"
"2006","regular","6","Coaches Poll","20","Georgia Tech","ACC","0","347"
"2006","regular","6","Coaches Poll","21","Boise State","Western Athletic","0","344"
"2006","regular","6","Coaches Poll","22","Nebraska","Big 12","0","326"
"2006","regular","6","Coaches Poll","23","Rutgers","Big East","0","192"
"2006","regular","6","Coaches Poll","24","Texas Tech","Big 12","0","141"
"2006","regular","6","Coaches Poll","25","Missouri","Big 12","0","136"
"2006","regular","7","AP Top 25","1","Ohio State","Big Ten","63","0"
"2006","regular","7","AP Top 25","2","Florida","SEC","0","0"
"2006","regular","7","AP Top 25","3","USC","Pac-10","0","0"
"2006","regular","7","AP Top 25","4","Michigan","Big Ten","0","0"
"2006","regular","7","AP Top 25","5","West Virginia","Big East","2","0"
"2006","regular","7","AP Top 25","6","Texas","Big 12","0","0"
"2006","regular","7","AP Top 25","7","Louisville","Big East","0","0"
"2006","regular","7","AP Top 25","8","Tennessee","SEC","0","0"
"2006","regular","7","AP Top 25","9","Notre Dame","FBS Independents","0","0"
"2006","regular","7","AP Top 25","10","California","Pac-10","0","0"
"2006","regular","7","AP Top 25","11","Auburn","SEC","0","0"
"2006","regular","7","AP Top 25","12","Clemson","ACC","0","0"
"2006","regular","7","AP Top 25","13","Georgia Tech","ACC","0","0"
"2006","regular","7","AP Top 25","14","LSU","SEC","0","0"
"2006","regular","7","AP Top 25","15","Iowa","Big Ten","0","0"
"2006","regular","7","AP Top 25","16","Georgia","SEC","0","0"
"2006","regular","7","AP Top 25","17","Arkansas","SEC","0","0"
"2006","regular","7","AP Top 25","18","Oregon","Pac-10","0","0"
"2006","regular","7","AP Top 25","19","Missouri","Big 12","0","0"
"2006","regular","7","AP Top 25","20","Boise State","Western Athletic","0","0"
"2006","regular","7","AP Top 25","21","Nebraska","Big 12","0","0"
"2006","regular","7","AP Top 25","22","Virginia Tech","ACC","0","0"
"2006","regular","7","AP Top 25","23","Oklahoma","Big 12","0","0"
"2006","regular","7","AP Top 25","24","Rutgers","Big East","0","0"
"2006","regular","7","AP Top 25","25","Wisconsin","Big Ten","0","0"
"2006","regular","7","Coaches Poll","1","Ohio State","Big Ten","62","1574"
"2006","regular","7","Coaches Poll","2","USC","Pac-10","0","1461"
"2006","regular","7","Coaches Poll","3","Florida","SEC","1","1412"
"2006","regular","7","Coaches Poll","4","West Virginia","Big East","0","1398"
"2006","regular","7","Coaches Poll","5","Michigan","Big Ten","0","1358"
"2006","regular","7","Coaches Poll","6","Texas","Big 12","0","1240"
"2006","regular","7","Coaches Poll","7","Louisville","Big East","0","1207"
"2006","regular","7","Coaches Poll","8","Notre Dame","FBS Independents","0","1044"
"2006","regular","7","Coaches Poll","9","Tennessee","SEC","0","1031"
"2006","regular","7","Coaches Poll","10","Auburn","SEC","0","958"
"2006","regular","7","Coaches Poll","11","California","Pac-10","0","911"
"2006","regular","7","Coaches Poll","12","Clemson","ACC","0","899"
"2006","regular","7","Coaches Poll","13","Iowa","Big Ten","0","672"
"2006","regular","7","Coaches Poll","14","Georgia","SEC","0","661"
"2006","regular","7","Coaches Poll","15","Georgia Tech","ACC","0","592"
"2006","regular","7","Coaches Poll","16","LSU","SEC","0","565"
"2006","regular","7","Coaches Poll","17","Virginia Tech","ACC","0","523"
"2006","regular","7","Coaches Poll","18","Oregon","Pac-10","0","510"
"2006","regular","7","Coaches Poll","19","Boise State","Western Athletic","0","472"
"2006","regular","7","Coaches Poll","20","Nebraska","Big 12","0","460"
"2006","regular","7","Coaches Poll","21","Missouri","Big 12","0","387"
"2006","regular","7","Coaches Poll","22","Oklahoma","Big 12","0","268"
"2006","regular","7","Coaches Poll","23","Arkansas","SEC","0","264"
"2006","regular","7","Coaches Poll","24","Rutgers","Big East","0","261"
"2006","regular","7","Coaches Poll","25","Boston College","ACC","0","108"
"2006","regular","8","AP Top 25","1","Ohio State","Big Ten","63","0"
"2006","regular","8","AP Top 25","2","Michigan","Big Ten","0","0"
"2006","regular","8","AP Top 25","3","USC","Pac-10","0","0"
"2006","regular","8","AP Top 25","4","West Virginia","Big East","2","0"
"2006","regular","8","AP Top 25","5","Texas","Big 12","0","0"
"2006","regular","8","AP Top 25","6","Louisville","Big East","0","0"
"2006","regular","8","AP Top 25","7","Tennessee","SEC","0","0"
"2006","regular","8","AP Top 25","8","Auburn","SEC","0","0"
"2006","regular","8","AP Top 25","9","Florida","SEC","0","0"
"2006","regular","8","AP Top 25","10","Notre Dame","FBS Independents","0","0"
"2006","regular","8","AP Top 25","11","California","Pac-10","0","0"
"2006","regular","8","AP Top 25","12","Clemson","ACC","0","0"
"2006","regular","8","AP Top 25","13","Georgia Tech","ACC","0","0"
"2006","regular","8","AP Top 25","14","LSU","SEC","0","0"
"2006","regular","8","AP Top 25","15","Arkansas","SEC","0","0"
"2006","regular","8","AP Top 25","16","Oregon","Pac-10","0","0"
"2006","regular","8","AP Top 25","17","Nebraska","Big 12","0","0"
"2006","regular","8","AP Top 25","18","Boise State","Western Athletic","0","0"
"2006","regular","8","AP Top 25","19","Rutgers","Big East","0","0"
"2006","regular","8","AP Top 25","20","Oklahoma","Big 12","0","0"
"2006","regular","8","AP Top 25","21","Wisconsin","Big Ten","0","0"
"2006","regular","8","AP Top 25","22","Boston College","ACC","0","0"
"2006","regular","8","AP Top 25","23","Texas A&M","Big 12","0","0"
"2006","regular","8","AP Top 25","24","Missouri","Big 12","0","0"
"2006","regular","8","AP Top 25","25","Wake Forest","ACC","0","0"
"2006","regular","8","Coaches Poll","1","Ohio State","Big Ten","63","1575"
"2006","regular","8","Coaches Poll","2","USC","Pac-10","0","1476"
"2006","regular","8","Coaches Poll","3","Michigan","Big Ten","0","1430"
"2006","regular","8","Coaches Poll","4","West Virginia","Big East","0","1411"
"2006","regular","8","Coaches Poll","5","Texas","Big 12","0","1314"
"2006","regular","8","Coaches Poll","6","Louisville","Big East","0","1205"
"2006","regular","8","Coaches Poll","7","Auburn","SEC","0","1122"
"2006","regular","8","Coaches Poll","8","Notre Dame","FBS Independents","0","1068"
"2006","regular","8","Coaches Poll","9","Tennessee","SEC","0","1060"
"2006","regular","8","Coaches Poll","10","Florida","SEC","0","1045"
"2006","regular","8","Coaches Poll","11","California","Pac-10","0","981"
"2006","regular","8","Coaches Poll","12","Clemson","ACC","0","896"
"2006","regular","8","Coaches Poll","13","Georgia Tech","ACC","0","703"
"2006","regular","8","Coaches Poll","14","LSU","SEC","0","682"
"2006","regular","8","Coaches Poll","15","Oregon","Pac-10","0","660"
"2006","regular","8","Coaches Poll","16","Nebraska","Big 12","0","596"
"2006","regular","8","Coaches Poll","17","Boise State","Western Athletic","0","575"
"2006","regular","8","Coaches Poll","18","Arkansas","SEC","0","532"
"2006","regular","8","Coaches Poll","19","Rutgers","Big East","0","415"
"2006","regular","8","Coaches Poll","20","Oklahoma","Big 12","0","354"
"2006","regular","8","Coaches Poll","21","Boston College","ACC","0","321"
"2006","regular","8","Coaches Poll","22","Wisconsin","Big Ten","0","288"
"2006","regular","8","Coaches Poll","23","Iowa","Big Ten","0","172"
"2006","regular","8","Coaches Poll","24","Georgia","SEC","0","139"
"2006","regular","8","Coaches Poll","25","Texas A&M","Big 12","0","111"
"2006","regular","9","AP Top 25","1","Ohio State","Big Ten","63","0"
"2006","regular","9","AP Top 25","2","Michigan","Big Ten","0","0"
"2006","regular","9","AP Top 25","3","USC","Pac-10","0","0"
"2006","regular","9","AP Top 25","4","West Virginia","Big East","2","0"
"2006","regular","9","AP Top 25","5","Texas","Big 12","0","0"
"2006","regular","9","AP Top 25","6","Louisville","Big East","0","0"
"2006","regular","9","AP Top 25","7","Auburn","SEC","0","0"
"2006","regular","9","AP Top 25","8","Tennessee","SEC","0","0"
"2006","regular","9","AP Top 25","9","Florida","SEC","0","0"
"2006","regular","9","AP Top 25","10","Clemson","ACC","0","0"
"2006","regular","9","AP Top 25","11","Notre Dame","FBS Independents","0","0"
