"Season","SeasonType","Week","Poll","Rank","School","Conference","FirstPlaceVotes","Points"
"1986","regular","5","AP Top 25","17","Michigan State","Big Ten","",""
"1986","regular","5","AP Top 25","18","LSU","SEC","",""
"1986","regular","5","AP Top 25","19","Fresno State","PCAA","",""
"1986","regular","5","AP Top 25","20","NC State","ACC","",""
"1986","regular","4","AP Top 25","1","Oklahoma","Big 8","",""
"1986","regular","4","AP Top 25","2","Miami","FBS Independents","",""
"1986","regular","4","AP Top 25","3","Alabama","SEC","",""
"1986","regular","4","AP Top 25","4","Nebraska","Big 8","",""
"1986","regular","4","AP Top 25","5","Michigan","Big Ten","",""
"1986","regular","4","AP Top 25","6","Washington","Pac-10","",""
"1986","regular","4","AP Top 25","7","Penn State","FBS Independents","",""
"1986","regular","4","AP Top 25","8","Auburn","SEC","",""
"1986","regular","4","AP Top 25","9","Arkansas","Southwest","",""
"1986","regular","4","AP Top 25","10","Arizona","Pac-10","",""
"1986","regular","4","AP Top 25","11","Arizona State","Pac-10","",""
"1986","regular","4","AP Top 25","12","USC","Pac-10","",""
"1986","regular","4","AP Top 25","13","Maryland","ACC","",""
"1986","regular","4","AP Top 25","14","Texas A&M","Southwest","",""
"1986","regular","4","AP Top 25","15","Iowa","Big Ten","",""
"1986","regular","4","AP Top 25","16","UCLA","Pac-10","",""
"1986","regular","4","AP Top 25","17","Baylor","Southwest","",""
"1986","regular","4","AP Top 25","18","LSU","SEC","",""
"1986","regular","4","AP Top 25","19","Michigan State","Big Ten","",""
"1986","regular","4","AP Top 25","20","Florida State","FBS Independents","",""
"1986","regular","3","AP Top 25","1","Oklahoma","Big 8","",""
"1986","regular","3","AP Top 25","2","Miami","FBS Independents","",""
"1986","regular","3","AP Top 25","3","Michigan","Big Ten","",""
"1986","regular","3","AP Top 25","4","Alabama","SEC","",""
"1986","regular","3","AP Top 25","5","Penn State","FBS Independents","",""
"1986","regular","3","AP Top 25","6","Nebraska","Big 8","",""
"1986","regular","3","AP Top 25","7","Washington","Pac-10","",""
"1986","regular","3","AP Top 25","8","LSU","SEC","",""
"1986","regular","3","AP Top 25","9","Baylor","Southwest","",""
"1986","regular","3","AP Top 25","10","Auburn","SEC","",""
"1986","regular","3","AP Top 25","11","BYU","Western Athletic","",""
"1986","regular","3","AP Top 25","12","Arkansas","Southwest","",""
"1986","regular","3","AP Top 25","13","Florida","SEC","",""
"1986","regular","3","AP Top 25","14","Georgia","SEC","",""
"1986","regular","3","AP Top 25","15","Florida State","FBS Independents","",""
"1986","regular","3","AP Top 25","16","Texas A&M","Southwest","",""
"1986","regular","3","AP Top 25","17","Arizona","Pac-10","",""
"1986","regular","3","AP Top 25","18","Arizona State","Pac-10","",""
"1986","regular","3","AP Top 25","19","UCLA","Pac-10","",""
"1986","regular","3","AP Top 25","20","Notre Dame","FBS Independents","",""
"1986","regular","2","AP Top 25","1","Oklahoma","Big 8","",""
"1986","regular","2","AP Top 25","2","Miami","FBS Independents","",""
"1986","regular","2","AP Top 25","3","Michigan","Big Ten","",""
"1986","regular","2","AP Top 25","4","Alabama","SEC","",""
"1986","regular","2","AP Top 25","5","Penn State","FBS Independents","",""
"1986","regular","2","AP Top 25","6","Nebraska","Big 8","",""
"1986","regular","2","AP Top 25","7","Texas A&M","Southwest","",""
"1986","regular","2","AP Top 25","8","Tennessee","SEC","",""
"1986","regular","2","AP Top 25","9","Auburn","SEC","",""
"1986","regular","2","AP Top 25","10","Ohio State","Big Ten","",""
"1986","regular","2","AP Top 25","11","BYU","Western Athletic","",""
"1986","regular","2","AP Top 25","12","Baylor","Southwest","",""
"1986","regular","2","AP Top 25","13","Florida","SEC","",""
"1986","regular","2","AP Top 25","14","LSU","SEC","",""
"1986","regular","2","AP Top 25","15","Florida State","FBS Independents","",""
"1986","regular","2","AP Top 25","16","UCLA","Pac-10","",""
"1986","regular","2","AP Top 25","17","Washington","Pac-10","",""
"1986","regular","2","AP Top 25","18","Arkansas","Southwest","",""
"1986","regular","2","AP Top 25","19","Georgia","SEC","",""
"1986","regular","2","AP Top 25","20","Michigan State","Big Ten","",""
"1986","regular","1","AP Top 25","1","Oklahoma","Big 8","",""
"1986","regular","1","AP Top 25","2","Michigan","Big Ten","",""
"1986","regular","1","AP Top 25","3","Miami","FBS Independents","",""
"1986","regular","1","AP Top 25","4","UCLA","Pac-10","",""
"1986","regular","1","AP Top 25","5","Alabama","SEC","",""
"1986","regular","1","AP Top 25","6","Penn State","FBS Independents","",""
"1986","regular","1","AP Top 25","7","Texas A&M","Southwest","",""
"1986","regular","1","AP Top 25","8","Nebraska","Big 8","",""
"1986","regular","1","AP Top 25","9","Ohio State","Big Ten","",""
"1986","regular","1","AP Top 25","10","Tennessee","SEC","",""
"1986","regular","1","AP Top 25","11","Florida State","FBS Independents","",""
"1986","regular","1","AP Top 25","12","Baylor","Southwest","",""
"1986","regular","1","AP Top 25","13","Florida","SEC","",""
"1986","regular","1","AP Top 25","14","Auburn","SEC","",""
"1986","regular","1","AP Top 25","15","LSU","SEC","",""
"1986","regular","1","AP Top 25","16","Georgia","SEC","",""
"1986","regular","1","AP Top 25","16","Washington","Pac-10","",""
"1986","regular","1","AP Top 25","18","BYU","Western Athletic","",""
"1986","regular","1","AP Top 25","19","Arkansas","Southwest","",""
"1986","regular","1","AP Top 25","20","Michigan State","Big Ten","",""
