"Season","SeasonType","Week","Poll","Rank","School","Conference","FirstPlaceVotes","Points"
"1983","regular","15","AP Top 25","1","Nebraska","Big 8","",""
"1983","regular","15","AP Top 25","2","Texas","Southwest","",""
"1983","regular","15","AP Top 25","3","Auburn","SEC","",""
"1983","regular","15","AP Top 25","4","Illinois","Big Ten","",""
"1983","regular","15","AP Top 25","5","Miami","FBS Independents","",""
"1983","regular","15","AP Top 25","6","SMU","Southwest","",""
"1983","regular","15","AP Top 25","7","Georgia","SEC","",""
"1983","regular","15","AP Top 25","8","Michigan","Big Ten","",""
"1983","regular","15","AP Top 25","9","BYU","Western Athletic","",""
"1983","regular","15","AP Top 25","10","Iowa","Big Ten","",""
"1983","regular","15","AP Top 25","11","Florida","SEC","",""
"1983","regular","15","AP Top 25","12","Clemson","ACC","",""
"1983","regular","15","AP Top 25","13","Boston College","FBS Independents","",""
"1983","regular","15","AP Top 25","14","Ohio State","Big Ten","",""
"1983","regular","15","AP Top 25","15","Pittsburgh","FBS Independents","",""
"1983","regular","15","AP Top 25","16","Air Force","Western Athletic","",""
"1983","regular","15","AP Top 25","16","Maryland","ACC","",""
"1983","regular","15","AP Top 25","18","West Virginia","FBS Independents","",""
"1983","regular","15","AP Top 25","19","East Carolina","FBS Independents","",""
"1983","regular","15","AP Top 25","20","Baylor","Southwest","",""
"1983","regular","15","AP Top 25","20","Oklahoma","Big 8","",""
"1983","regular","14","AP Top 25","1","Nebraska","Big 8","",""
"1983","regular","14","AP Top 25","2","Texas","Southwest","",""
"1983","regular","14","AP Top 25","3","Auburn","SEC","",""
"1983","regular","14","AP Top 25","4","Illinois","Big Ten","",""
"1983","regular","14","AP Top 25","5","Miami","FBS Independents","",""
"1983","regular","14","AP Top 25","6","SMU","Southwest","",""
"1983","regular","14","AP Top 25","7","Georgia","SEC","",""
"1983","regular","14","AP Top 25","8","Michigan","Big Ten","",""
"1983","regular","14","AP Top 25","9","BYU","Western Athletic","",""
"1983","regular","14","AP Top 25","10","Iowa","Big Ten","",""
"1983","regular","14","AP Top 25","11","Clemson","ACC","",""
"1983","regular","14","AP Top 25","12","Florida","SEC","",""
"1983","regular","14","AP Top 25","13","Boston College","FBS Independents","",""
"1983","regular","14","AP Top 25","14","Ohio State","Big Ten","",""
"1983","regular","14","AP Top 25","15","Pittsburgh","FBS Independents","",""
"1983","regular","14","AP Top 25","16","Maryland","ACC","",""
"1983","regular","14","AP Top 25","17","Air Force","Western Athletic","",""
"1983","regular","14","AP Top 25","18","West Virginia","FBS Independents","",""
"1983","regular","14","AP Top 25","19","Alabama","SEC","",""
"1983","regular","14","AP Top 25","20","East Carolina","FBS Independents","",""
"1983","regular","13","AP Top 25","1","Nebraska","Big 8","",""
"1983","regular","13","AP Top 25","2","Texas","Southwest","",""
"1983","regular","13","AP Top 25","3","Auburn","SEC","",""
"1983","regular","13","AP Top 25","4","Illinois","Big Ten","",""
"1983","regular","13","AP Top 25","5","Miami","FBS Independents","",""
"1983","regular","13","AP Top 25","6","SMU","Southwest","",""
"1983","regular","13","AP Top 25","7","Georgia","SEC","",""
"1983","regular","13","AP Top 25","8","Michigan","Big Ten","",""
"1983","regular","13","AP Top 25","9","BYU","Western Athletic","",""
"1983","regular","13","AP Top 25","10","Iowa","Big Ten","",""
"1983","regular","13","AP Top 25","11","Florida","SEC","",""
"1983","regular","13","AP Top 25","12","Clemson","ACC","",""
"1983","regular","13","AP Top 25","13","Alabama","SEC","",""
"1983","regular","13","AP Top 25","14","Ohio State","Big Ten","",""
"1983","regular","13","AP Top 25","15","Boston College","FBS Independents","",""
"1983","regular","13","AP Top 25","16","Pittsburgh","FBS Independents","",""
"1983","regular","13","AP Top 25","17","Maryland","ACC","",""
"1983","regular","13","AP Top 25","18","Air Force","Western Athletic","",""
"1983","regular","13","AP Top 25","19","West Virginia","FBS Independents","",""
"1983","regular","13","AP Top 25","20","East Carolina","FBS Independents","",""
"1983","regular","12","AP Top 25","1","Nebraska","Big 8","",""
"1983","regular","12","AP Top 25","2","Texas","Southwest","",""
"1983","regular","12","AP Top 25","3","Auburn","SEC","",""
"1983","regular","12","AP Top 25","4","Illinois","Big Ten","",""
"1983","regular","12","AP Top 25","5","Miami","FBS Independents","",""
"1983","regular","12","AP Top 25","6","SMU","Southwest","",""
"1983","regular","12","AP Top 25","7","Georgia","SEC","",""
"1983","regular","12","AP Top 25","8","Michigan","Big Ten","",""
"1983","regular","12","AP Top 25","9","BYU","Western Athletic","",""
"1983","regular","12","AP Top 25","10","Ohio State","Big Ten","",""
"1983","regular","12","AP Top 25","11","Iowa","Big Ten","",""
"1983","regular","12","AP Top 25","12","Florida","SEC","",""
"1983","regular","12","AP Top 25","13","Clemson","ACC","",""
"1983","regular","12","AP Top 25","14","West Virginia","FBS Independents","",""
"1983","regular","12","AP Top 25","15","Washington","Pac-10","",""
"1983","regular","12","AP Top 25","16","Alabama","SEC","",""
"1983","regular","12","AP Top 25","17","Pittsburgh","FBS Independents","",""
"1983","regular","12","AP Top 25","18","Boston College","FBS Independents","",""
"1983","regular","12","AP Top 25","19","Missouri","Big 8","",""
"1983","regular","12","AP Top 25","20","Maryland","ACC","",""
"1983","regular","11","AP Top 25","1","Nebraska","Big 8","",""
"1983","regular","11","AP Top 25","2","Texas","Southwest","",""
"1983","regular","11","AP Top 25","3","Auburn","SEC","",""
"1983","regular","11","AP Top 25","4","Georgia","SEC","",""
"1983","regular","11","AP Top 25","5","Illinois","Big Ten","",""
"1983","regular","11","AP Top 25","6","Miami","FBS Independents","",""
"1983","regular","11","AP Top 25","7","SMU","Southwest","",""
"1983","regular","11","AP Top 25","8","BYU","Western Athletic","",""
"1983","regular","11","AP Top 25","9","Michigan","Big Ten","",""
"1983","regular","11","AP Top 25","10","Ohio State","Big Ten","",""
"1983","regular","11","AP Top 25","11","Maryland","ACC","",""
"1983","regular","11","AP Top 25","12","Iowa","Big Ten","",""
"1983","regular","11","AP Top 25","13","Boston College","FBS Independents","",""
"1983","regular","11","AP Top 25","14","Florida","SEC","",""
"1983","regular","11","AP Top 25","15","West Virginia","FBS Independents","",""
