"Season","SeasonType","Week","Poll","Rank","School","Conference","FirstPlaceVotes","Points"
"2000","regular","16","AP Top 25","1","Oklahoma","Big 12","",""
"2000","regular","16","AP Top 25","2","Miami","Big East","",""
"2000","regular","16","AP Top 25","3","Florida State","ACC","",""
"2000","regular","16","AP Top 25","4","Washington","Pac-10","",""
"2000","regular","16","AP Top 25","5","Oregon State","Pac-10","",""
"2000","regular","16","AP Top 25","6","Virginia Tech","Big East","",""
"2000","regular","16","AP Top 25","7","Florida","SEC","",""
"2000","regular","16","AP Top 25","8","Oregon","Pac-10","",""
"2000","regular","16","AP Top 25","9","Nebraska","Big 12","",""
"2000","regular","16","AP Top 25","10","Notre Dame","FBS Independents","",""
"2000","regular","16","AP Top 25","11","Kansas State","Big 12","",""
"2000","regular","16","AP Top 25","12","Texas","Big 12","",""
"2000","regular","16","AP Top 25","13","TCU","Western Athletic","",""
"2000","regular","16","AP Top 25","14","Purdue","Big Ten","",""
"2000","regular","16","AP Top 25","15","Georgia Tech","ACC","",""
"2000","regular","16","AP Top 25","16","Clemson","ACC","",""
"2000","regular","16","AP Top 25","17","Michigan","Big Ten","",""
"2000","regular","16","AP Top 25","18","Northwestern","Big Ten","",""
"2000","regular","16","AP Top 25","19","Ohio State","Big Ten","",""
"2000","regular","16","AP Top 25","20","Auburn","SEC","",""
"2000","regular","16","AP Top 25","21","Tennessee","SEC","",""
"2000","regular","16","AP Top 25","22","Louisville","Conference USA","",""
"2000","regular","16","AP Top 25","23","Colorado State","Mountain West","",""
"2000","regular","16","AP Top 25","24","Georgia","SEC","",""
"2000","regular","16","AP Top 25","25","Toledo","Mid-American","",""
"2000","regular","15","AP Top 25","1","Oklahoma","Big 12","",""
"2000","regular","15","AP Top 25","2","Miami","Big East","",""
"2000","regular","15","AP Top 25","3","Florida State","ACC","",""
"2000","regular","15","AP Top 25","4","Washington","Pac-10","",""
"2000","regular","15","AP Top 25","5","Oregon State","Pac-10","",""
"2000","regular","15","AP Top 25","6","Virginia Tech","Big East","",""
"2000","regular","15","AP Top 25","7","Florida","SEC","",""
"2000","regular","15","AP Top 25","8","Kansas State","Big 12","",""
"2000","regular","15","AP Top 25","9","Oregon","Pac-10","",""
"2000","regular","15","AP Top 25","10","Nebraska","Big 12","",""
"2000","regular","15","AP Top 25","11","Notre Dame","FBS Independents","",""
"2000","regular","15","AP Top 25","12","Texas","Big 12","",""
"2000","regular","15","AP Top 25","13","TCU","Western Athletic","",""
"2000","regular","15","AP Top 25","14","Purdue","Big Ten","",""
"2000","regular","15","AP Top 25","15","Clemson","ACC","",""
"2000","regular","15","AP Top 25","16","Michigan","Big Ten","",""
"2000","regular","15","AP Top 25","17","Georgia Tech","ACC","",""
"2000","regular","15","AP Top 25","18","Auburn","SEC","",""
"2000","regular","15","AP Top 25","19","Northwestern","Big Ten","",""
"2000","regular","15","AP Top 25","20","Ohio State","Big Ten","",""
"2000","regular","15","AP Top 25","21","Tennessee","SEC","",""
"2000","regular","15","AP Top 25","22","Louisville","Conference USA","",""
"2000","regular","15","AP Top 25","23","Colorado State","Mountain West","",""
"2000","regular","15","AP Top 25","24","Georgia","SEC","",""
"2000","regular","15","AP Top 25","25","Toledo","Mid-American","",""
"2000","regular","14","AP Top 25","1","Oklahoma","Big 12","",""
"2000","regular","14","AP Top 25","2","Miami","Big East","",""
"2000","regular","14","AP Top 25","3","Florida State","ACC","",""
"2000","regular","14","AP Top 25","4","Washington","Pac-10","",""
"2000","regular","14","AP Top 25","5","Oregon State","Pac-10","",""
"2000","regular","14","AP Top 25","6","Virginia Tech","Big East","",""
"2000","regular","14","AP Top 25","7","Florida","SEC","",""
"2000","regular","14","AP Top 25","8","Kansas State","Big 12","",""
"2000","regular","14","AP Top 25","9","Nebraska","Big 12","",""
"2000","regular","14","AP Top 25","10","Oregon","Pac-10","",""
"2000","regular","14","AP Top 25","11","Notre Dame","FBS Independents","",""
"2000","regular","14","AP Top 25","12","Texas","Big 12","",""
"2000","regular","14","AP Top 25","13","TCU","Western Athletic","",""
"2000","regular","14","AP Top 25","14","Purdue","Big Ten","",""
"2000","regular","14","AP Top 25","15","Clemson","ACC","",""
"2000","regular","14","AP Top 25","16","Michigan","Big Ten","",""
"2000","regular","14","AP Top 25","17","Auburn","SEC","",""
"2000","regular","14","AP Top 25","18","Georgia Tech","ACC","",""
"2000","regular","14","AP Top 25","19","Georgia","SEC","",""
"2000","regular","14","AP Top 25","20","Northwestern","Big Ten","",""
"2000","regular","14","AP Top 25","21","Ohio State","Big Ten","",""
"2000","regular","14","AP Top 25","22","Texas A&M","Big 12","",""
"2000","regular","14","AP Top 25","23","Mississippi State","SEC","",""
"2000","regular","14","AP Top 25","24","LSU","SEC","",""
"2000","regular","14","AP Top 25","25","Tennessee","SEC","",""
"2000","regular","13","AP Top 25","1","Oklahoma","Big 12","",""
"2000","regular","13","AP Top 25","2","Miami","Big East","",""
"2000","regular","13","AP Top 25","3","Florida State","ACC","",""
"2000","regular","13","AP Top 25","4","Florida","SEC","",""
"2000","regular","13","AP Top 25","5","Oregon","Pac-10","",""
"2000","regular","13","AP Top 25","6","Washington","Pac-10","",""
"2000","regular","13","AP Top 25","7","Virginia Tech","Big East","",""
"2000","regular","13","AP Top 25","8","Oregon State","Pac-10","",""
"2000","regular","13","AP Top 25","9","Kansas State","Big 12","",""
"2000","regular","13","AP Top 25","10","Nebraska","Big 12","",""
"2000","regular","13","AP Top 25","11","Notre Dame","FBS Independents","",""
"2000","regular","13","AP Top 25","12","Ohio State","Big Ten","",""
"2000","regular","13","AP Top 25","13","Mississippi State","SEC","",""
"2000","regular","13","AP Top 25","14","Texas","Big 12","",""
"2000","regular","13","AP Top 25","15","TCU","Western Athletic","",""
"2000","regular","13","AP Top 25","16","Clemson","ACC","",""
"2000","regular","13","AP Top 25","17","Purdue","Big Ten","",""
"2000","regular","13","AP Top 25","18","Auburn","SEC","",""
"2000","regular","13","AP Top 25","19","Michigan","Big Ten","",""
"2000","regular","13","AP Top 25","20","Georgia Tech","ACC","",""
"2000","regular","13","AP Top 25","21","Texas A&M","Big 12","",""
"2000","regular","13","AP Top 25","22","Georgia","SEC","",""
"2000","regular","13","AP Top 25","23","Northwestern","Big Ten","",""
"2000","regular","13","AP Top 25","24","Southern Mississippi","Conference USA","",""
"2000","regular","13","AP Top 25","25","South Carolina","SEC","",""
"2000","regular","12","AP Top 25","1","Oklahoma","Big 12","",""
"2000","regular","12","AP Top 25","2","Miami","Big East","",""
"2000","regular","12","AP Top 25","3","Florida State","ACC","",""
"2000","regular","12","AP Top 25","4","Nebraska","Big 12","",""
"2000","regular","12","AP Top 25","5","Florida","SEC","",""
"2000","regular","12","AP Top 25","6","Oregon","Pac-10","",""
"2000","regular","12","AP Top 25","7","Washington","Pac-10","",""
"2000","regular","12","AP Top 25","8","Virginia Tech","Big East","",""
"2000","regular","12","AP Top 25","9","Purdue","Big Ten","",""
"2000","regular","12","AP Top 25","10","Oregon State","Pac-10","",""
"2000","regular","12","AP Top 25","11","Notre Dame","FBS Independents","",""
"2000","regular","12","AP Top 25","12","Northwestern","Big Ten","",""
"2000","regular","12","AP Top 25","13","Ohio State","Big Ten","",""
"2000","regular","12","AP Top 25","14","Georgia","SEC","",""
"2000","regular","12","AP Top 25","15","Mississippi State","SEC","",""
"2000","regular","12","AP Top 25","16","Kansas State","Big 12","",""
"2000","regular","12","AP Top 25","17","Clemson","ACC","",""
"2000","regular","12","AP Top 25","18","TCU","Western Athletic","",""
"2000","regular","12","AP Top 25","19","Texas","Big 12","",""
"2000","regular","12","AP Top 25","20","Michigan","Big Ten","",""
"2000","regular","12","AP Top 25","21","South Carolina","SEC","",""
"2000","regular","12","AP Top 25","22","Auburn","SEC","",""
"2000","regular","12","AP Top 25","23","Texas A&M","Big 12","",""
"2000","regular","12","AP Top 25","24","Georgia Tech","ACC","",""
"2000","regular","12","AP Top 25","25","Southern Mississippi","Conference USA","",""
"2000","regular","11","AP Top 25","1","Oklahoma","Big 12","",""
"2000","regular","11","AP Top 25","2","Virginia Tech","Big East","",""
"2000","regular","11","AP Top 25","3","Miami","Big East","",""
"2000","regular","11","AP Top 25","4","Florida State","ACC","",""
"2000","regular","11","AP Top 25","5","Nebraska","Big 12","",""
"2000","regular","11","AP Top 25","6","Florida","SEC","",""
"2000","regular","11","AP Top 25","7","Oregon","Pac-10","",""
"2000","regular","11","AP Top 25","8","Washington","Pac-10","",""
"2000","regular","11","AP Top 25","9","TCU","Western Athletic","",""
"2000","regular","11","AP Top 25","10","Clemson","ACC","",""
"2000","regular","11","AP Top 25","11","Purdue","Big Ten","",""
"2000","regular","11","AP Top 25","12","Michigan","Big Ten","",""
"2000","regular","11","AP Top 25","13","Southern Mississippi","Conference USA","",""
"2000","regular","11","AP Top 25","14","Oregon State","Pac-10","",""
"2000","regular","11","AP Top 25","15","Notre Dame","FBS Independents","",""
"2000","regular","11","AP Top 25","16","Ohio State","Big Ten","",""
"2000","regular","11","AP Top 25","17","Georgia","SEC","",""
"2000","regular","11","AP Top 25","18","Mississippi State","SEC","",""
"2000","regular","11","AP Top 25","19","Kansas State","Big 12","",""
"2000","regular","11","AP Top 25","20","Texas","Big 12","",""
"2000","regular","11","AP Top 25","21","Northwestern","Big Ten","",""
"2000","regular","11","AP Top 25","22","South Carolina","SEC","",""
"2000","regular","11","AP Top 25","23","Auburn","SEC","",""
"2000","regular","11","AP Top 25","24","Texas A&M","Big 12","",""
"2000","regular","11","AP Top 25","25","Georgia Tech","ACC","",""
"2000","regular","10","AP Top 25","1","Nebraska","Big 12","",""
"2000","regular","10","AP Top 25","2","Virginia Tech","Big East","",""
"2000","regular","10","AP Top 25","3","Oklahoma","Big 12","",""
"2000","regular","10","AP Top 25","4","Miami","Big East","",""
"2000","regular","10","AP Top 25","5","Clemson","ACC","",""
"2000","regular","10","AP Top 25","6","Florida State","ACC","",""
"2000","regular","10","AP Top 25","7","Oregon","Pac-10","",""
"2000","regular","10","AP Top 25","8","Florida","SEC","",""
"2000","regular","10","AP Top 25","9","Washington","Pac-10","",""
"2000","regular","10","AP Top 25","10","Kansas State","Big 12","",""
"2000","regular","10","AP Top 25","11","TCU","Western Athletic","",""
"2000","regular","10","AP Top 25","12","Ohio State","Big Ten","",""
"2000","regular","10","AP Top 25","13","Georgia","SEC","",""
"2000","regular","10","AP Top 25","14","Southern Mississippi","Conference USA","",""
"2000","regular","10","AP Top 25","15","Michigan","Big Ten","",""
"2000","regular","10","AP Top 25","16","Purdue","Big Ten","",""
"2000","regular","10","AP Top 25","17","South Carolina","SEC","",""
"2000","regular","10","AP Top 25","18","Oregon State","Pac-10","",""
"2000","regular","10","AP Top 25","19","Notre Dame","FBS Independents","",""
"2000","regular","10","AP Top 25","20","Mississippi State","SEC","",""
"2000","regular","10","AP Top 25","21","NC State","ACC","",""
"2000","regular","10","AP Top 25","22","Texas","Big 12","",""
"2000","regular","10","AP Top 25","23","Northwestern","Big Ten","",""
"2000","regular","10","AP Top 25","24","Arizona","Pac-10","",""
"2000","regular","10","AP Top 25","25","Auburn","SEC","",""
"2000","regular","9","AP Top 25","1","Nebraska","Big 12","",""
"2000","regular","9","AP Top 25","2","Virginia Tech","Big East","",""
"2000","regular","9","AP Top 25","3","Oklahoma","Big 12","",""
"2000","regular","9","AP Top 25","4","Miami","Big East","",""
"2000","regular","9","AP Top 25","5","Clemson","ACC","",""
"2000","regular","9","AP Top 25","6","Florida State","ACC","",""
"2000","regular","9","AP Top 25","7","Oregon","Pac-10","",""
"2000","regular","9","AP Top 25","8","Florida","SEC","",""
"2000","regular","9","AP Top 25","9","Washington","Pac-10","",""
"2000","regular","9","AP Top 25","10","Kansas State","Big 12","",""
"2000","regular","9","AP Top 25","11","TCU","Western Athletic","",""
"2000","regular","9","AP Top 25","12","Georgia","SEC","",""
"2000","regular","9","AP Top 25","13","Mississippi State","SEC","",""
"2000","regular","9","AP Top 25","14","Ohio State","Big Ten","",""
"2000","regular","9","AP Top 25","15","Southern Mississippi","Conference USA","",""
"2000","regular","9","AP Top 25","16","Michigan","Big Ten","",""
"2000","regular","9","AP Top 25","17","Purdue","Big Ten","",""
"2000","regular","9","AP Top 25","18","South Carolina","SEC","",""
"2000","regular","9","AP Top 25","19","Oregon State","Pac-10","",""
"2000","regular","9","AP Top 25","20","Notre Dame","FBS Independents","",""
"2000","regular","9","AP Top 25","21","Arizona","Pac-10","",""
"2000","regular","9","AP Top 25","22","Minnesota","Big Ten","",""
"2000","regular","9","AP Top 25","23","UCLA","Pac-10","",""
"2000","regular","9","AP Top 25","24","NC State","ACC","",""
"2000","regular","9","AP Top 25","25","Northwestern","Big Ten","",""
"2000","regular","8","AP Top 25","1","Nebraska","Big 12","",""
"2000","regular","8","AP Top 25","2","Kansas State","Big 12","",""
"2000","regular","8","AP Top 25","3","Virginia Tech","Big East","",""
"2000","regular","8","AP Top 25","4","Miami","Big East","",""
"2000","regular","8","AP Top 25","5","Clemson","ACC","",""
"2000","regular","8","AP Top 25","6","Ohio State","Big Ten","",""
"2000","regular","8","AP Top 25","7","Florida State","ACC","",""
"2000","regular","8","AP Top 25","8","Oklahoma","Big 12","",""
"2000","regular","8","AP Top 25","9","Oregon","Pac-10","",""
"2000","regular","8","AP Top 25","10","Florida","SEC","",""
"2000","regular","8","AP Top 25","11","Washington","Pac-10","",""
"2000","regular","8","AP Top 25","12","TCU","Western Athletic","",""
"2000","regular","8","AP Top 25","13","UCLA","Pac-10","",""
"2000","regular","8","AP Top 25","14","Georgia","SEC","",""
"2000","regular","8","AP Top 25","15","Mississippi State","SEC","",""
"2000","regular","8","AP Top 25","16","Southern Mississippi","Conference USA","",""
"2000","regular","8","AP Top 25","17","Northwestern","Big Ten","",""
"2000","regular","8","AP Top 25","18","Michigan","Big Ten","",""
"2000","regular","8","AP Top 25","19","Auburn","SEC","",""
"2000","regular","8","AP Top 25","20","Notre Dame","FBS Independents","",""
"2000","regular","8","AP Top 25","21","Purdue","Big Ten","",""
"2000","regular","8","AP Top 25","22","Arizona","Pac-10","",""
"2000","regular","8","AP Top 25","23","Oregon State","Pac-10","",""
"2000","regular","8","AP Top 25","24","South Carolina","SEC","",""
"2000","regular","8","AP Top 25","25","Texas","Big 12","",""
"2000","regular","7","AP Top 25","1","Florida State","ACC","",""
"2000","regular","7","AP Top 25","2","Nebraska","Big 12","",""
"2000","regular","7","AP Top 25","3","Virginia Tech","Big East","",""
"2000","regular","7","AP Top 25","4","Kansas State","Big 12","",""
"2000","regular","7","AP Top 25","5","Clemson","ACC","",""
"2000","regular","7","AP Top 25","6","Michigan","Big Ten","",""
"2000","regular","7","AP Top 25","7","Miami","Big East","",""
"2000","regular","7","AP Top 25","8","Ohio State","Big Ten","",""
