"Season","SeasonType","Week","Poll","Rank","School","Conference","FirstPlaceVotes","Points"
"1990","regular","14","AP Top 25","9","Washington","Pac-10","",""
"1990","regular","14","AP Top 25","10","Penn State","FBS Independents","",""
"1990","regular","14","AP Top 25","11","Houston","Southwest","",""
"1990","regular","14","AP Top 25","12","Tennessee","SEC","",""
"1990","regular","14","AP Top 25","13","Michigan","Big Ten","",""
"1990","regular","14","AP Top 25","14","Clemson","ACC","",""
"1990","regular","14","AP Top 25","15","Ole Miss","SEC","",""
"1990","regular","14","AP Top 25","16","Illinois","Big Ten","",""
"1990","regular","14","AP Top 25","17","Louisville","FBS Independents","",""
"1990","regular","14","AP Top 25","18","Iowa","Big Ten","",""
"1990","regular","14","AP Top 25","19","Nebraska","Big 8","",""
"1990","regular","14","AP Top 25","20","Auburn","SEC","",""
"1990","regular","14","AP Top 25","21","USC","Pac-10","",""
"1990","regular","14","AP Top 25","22","Oklahoma","Big 8","",""
"1990","regular","14","AP Top 25","23","Michigan State","Big Ten","",""
"1990","regular","14","AP Top 25","24","Southern Mississippi","FBS Independents","",""
"1990","regular","14","AP Top 25","25","Ohio State","Big Ten","",""
"1990","regular","13","AP Top 25","1","Colorado","Big 8","",""
"1990","regular","13","AP Top 25","2","Miami","FBS Independents","",""
"1990","regular","13","AP Top 25","3","Georgia Tech","ACC","",""
"1990","regular","13","AP Top 25","4","BYU","Western Athletic","",""
"1990","regular","13","AP Top 25","5","Florida","SEC","",""
"1990","regular","13","AP Top 25","6","Texas","Southwest","",""
"1990","regular","13","AP Top 25","7","Notre Dame","FBS Independents","",""
"1990","regular","13","AP Top 25","8","Florida State","FBS Independents","",""
"1990","regular","13","AP Top 25","9","Washington","Pac-10","",""
"1990","regular","13","AP Top 25","10","Nebraska","Big 8","",""
"1990","regular","13","AP Top 25","11","Penn State","FBS Independents","",""
"1990","regular","13","AP Top 25","12","Houston","Southwest","",""
"1990","regular","13","AP Top 25","13","Iowa","Big Ten","",""
"1990","regular","13","AP Top 25","14","Tennessee","SEC","",""
"1990","regular","13","AP Top 25","15","Michigan","Big Ten","",""
"1990","regular","13","AP Top 25","16","Clemson","ACC","",""
"1990","regular","13","AP Top 25","17","Virginia","ACC","",""
"1990","regular","13","AP Top 25","18","USC","Pac-10","",""
"1990","regular","13","AP Top 25","19","Ohio State","Big Ten","",""
"1990","regular","13","AP Top 25","20","Louisville","FBS Independents","",""
"1990","regular","13","AP Top 25","21","Ole Miss","SEC","",""
"1990","regular","13","AP Top 25","22","Illinois","Big Ten","",""
"1990","regular","13","AP Top 25","23","Auburn","SEC","",""
"1990","regular","13","AP Top 25","24","Michigan State","Big Ten","",""
"1990","regular","13","AP Top 25","25","Southern Mississippi","FBS Independents","",""
"1990","regular","12","AP Top 25","1","Notre Dame","FBS Independents","",""
"1990","regular","12","AP Top 25","2","Colorado","Big 8","",""
"1990","regular","12","AP Top 25","3","Miami","FBS Independents","",""
"1990","regular","12","AP Top 25","4","Georgia Tech","ACC","",""
"1990","regular","12","AP Top 25","5","BYU","Western Athletic","",""
"1990","regular","12","AP Top 25","6","Florida","SEC","",""
"1990","regular","12","AP Top 25","7","Texas","Southwest","",""
"1990","regular","12","AP Top 25","8","Virginia","ACC","",""
"1990","regular","12","AP Top 25","9","Florida State","FBS Independents","",""
"1990","regular","12","AP Top 25","10","Washington","Pac-10","",""
"1990","regular","12","AP Top 25","11","Nebraska","Big 8","",""
"1990","regular","12","AP Top 25","12","Houston","Southwest","",""
"1990","regular","12","AP Top 25","13","Iowa","Big Ten","",""
"1990","regular","12","AP Top 25","14","Tennessee","SEC","",""
"1990","regular","12","AP Top 25","15","Ole Miss","SEC","",""
"1990","regular","12","AP Top 25","16","Michigan","Big Ten","",""
"1990","regular","12","AP Top 25","17","Clemson","ACC","",""
"1990","regular","12","AP Top 25","18","Penn State","FBS Independents","",""
"1990","regular","12","AP Top 25","19","USC","Pac-10","",""
"1990","regular","12","AP Top 25","20","Louisville","FBS Independents","",""
"1990","regular","12","AP Top 25","21","Ohio State","Big Ten","",""
"1990","regular","12","AP Top 25","22","Illinois","Big Ten","",""
"1990","regular","12","AP Top 25","23","Michigan State","Big Ten","",""
"1990","regular","12","AP Top 25","24","Auburn","SEC","",""
"1990","regular","12","AP Top 25","25","Southern Mississippi","FBS Independents","",""
"1990","regular","11","AP Top 25","1","Notre Dame","FBS Independents","",""
"1990","regular","11","AP Top 25","2","Washington","Pac-10","",""
"1990","regular","11","AP Top 25","3","Houston","Southwest","",""
"1990","regular","11","AP Top 25","4","Colorado","Big 8","",""
"1990","regular","11","AP Top 25","5","Miami","FBS Independents","",""
"1990","regular","11","AP Top 25","6","Iowa","Big Ten","",""
"1990","regular","11","AP Top 25","7","Georgia Tech","ACC","",""
"1990","regular","11","AP Top 25","8","BYU","Western Athletic","",""
"1990","regular","11","AP Top 25","9","Tennessee","SEC","",""
"1990","regular","11","AP Top 25","10","Florida","SEC","",""
"1990","regular","11","AP Top 25","11","Virginia","ACC","",""
"1990","regular","11","AP Top 25","12","Florida State","FBS Independents","",""
"1990","regular","11","AP Top 25","13","Nebraska","Big 8","",""
"1990","regular","11","AP Top 25","14","Texas","Southwest","",""
"1990","regular","11","AP Top 25","15","Auburn","SEC","",""
"1990","regular","11","AP Top 25","16","Ole Miss","SEC","",""
"1990","regular","11","AP Top 25","17","Illinois","Big Ten","",""
"1990","regular","11","AP Top 25","18","Clemson","ACC","",""
"1990","regular","11","AP Top 25","19","Michigan","Big Ten","",""
"1990","regular","11","AP Top 25","20","Oregon","Pac-10","",""
"1990","regular","11","AP Top 25","21","Penn State","FBS Independents","",""
"1990","regular","11","AP Top 25","22","Louisville","FBS Independents","",""
"1990","regular","11","AP Top 25","23","USC","Pac-10","",""
"1990","regular","11","AP Top 25","24","Michigan State","Big Ten","",""
"1990","regular","11","AP Top 25","25","Wyoming","Western Athletic","",""
"1990","regular","10","AP Top 25","1","Virginia","ACC","",""
"1990","regular","10","AP Top 25","2","Notre Dame","FBS Independents","",""
"1990","regular","10","AP Top 25","3","Nebraska","Big 8","",""
"1990","regular","10","AP Top 25","4","Auburn","SEC","",""
"1990","regular","10","AP Top 25","5","Illinois","Big Ten","",""
"1990","regular","10","AP Top 25","6","Houston","Southwest","",""
"1990","regular","10","AP Top 25","7","Washington","Pac-10","",""
"1990","regular","10","AP Top 25","8","Miami","FBS Independents","",""
"1990","regular","10","AP Top 25","9","Colorado","Big 8","",""
"1990","regular","10","AP Top 25","10","BYU","Western Athletic","",""
"1990","regular","10","AP Top 25","11","Tennessee","SEC","",""
"1990","regular","10","AP Top 25","12","Florida State","FBS Independents","",""
"1990","regular","10","AP Top 25","13","Iowa","Big Ten","",""
"1990","regular","10","AP Top 25","14","Texas","Southwest","",""
"1990","regular","10","AP Top 25","15","Florida","SEC","",""
"1990","regular","10","AP Top 25","16","Georgia Tech","ACC","",""
"1990","regular","10","AP Top 25","17","Ole Miss","SEC","",""
"1990","regular","10","AP Top 25","18","Clemson","ACC","",""
"1990","regular","10","AP Top 25","19","Wyoming","Western Athletic","",""
"1990","regular","10","AP Top 25","20","Michigan","Big Ten","",""
"1990","regular","10","AP Top 25","21","USC","Pac-10","",""
"1990","regular","10","AP Top 25","22","Oregon","Pac-10","",""
"1990","regular","10","AP Top 25","23","Arizona","Pac-10","",""
"1990","regular","10","AP Top 25","24","Penn State","FBS Independents","",""
"1990","regular","10","AP Top 25","25","Louisville","FBS Independents","",""
"1990","regular","9","AP Top 25","1","Virginia","ACC","",""
"1990","regular","9","AP Top 25","2","Auburn","SEC","",""
"1990","regular","9","AP Top 25","3","Notre Dame","FBS Independents","",""
"1990","regular","9","AP Top 25","4","Nebraska","Big 8","",""
"1990","regular","9","AP Top 25","5","Illinois","Big Ten","",""
"1990","regular","9","AP Top 25","6","Houston","Southwest","",""
"1990","regular","9","AP Top 25","7","Washington","Pac-10","",""
"1990","regular","9","AP Top 25","8","Miami","FBS Independents","",""
"1990","regular","9","AP Top 25","9","BYU","Western Athletic","",""
"1990","regular","9","AP Top 25","10","Colorado","Big 8","",""
"1990","regular","9","AP Top 25","11","Tennessee","SEC","",""
"1990","regular","9","AP Top 25","12","Florida State","FBS Independents","",""
"1990","regular","9","AP Top 25","13","Texas","Southwest","",""
"1990","regular","9","AP Top 25","14","Florida","SEC","",""
"1990","regular","9","AP Top 25","15","Iowa","Big Ten","",""
"1990","regular","9","AP Top 25","16","Georgia Tech","ACC","",""
"1990","regular","9","AP Top 25","17","Ole Miss","SEC","",""
"1990","regular","9","AP Top 25","18","Wyoming","Western Athletic","",""
"1990","regular","9","AP Top 25","19","Clemson","ACC","",""
"1990","regular","9","AP Top 25","20","Michigan","Big Ten","",""
"1990","regular","9","AP Top 25","21","USC","Pac-10","",""
"1990","regular","9","AP Top 25","22","Oklahoma","Big 8","",""
"1990","regular","9","AP Top 25","23","Arizona","Pac-10","",""
"1990","regular","9","AP Top 25","24","TCU","Southwest","",""
"1990","regular","9","AP Top 25","25","Oregon","Pac-10","",""
"1990","regular","8","AP Top 25","1","Virginia","ACC","",""
"1990","regular","8","AP Top 25","2","Miami","FBS Independents","",""
"1990","regular","8","AP Top 25","3","Tennessee","SEC","",""
"1990","regular","8","AP Top 25","4","Nebraska","Big 8","",""
"1990","regular","8","AP Top 25","5","Auburn","SEC","",""
"1990","regular","8","AP Top 25","6","Notre Dame","FBS Independents","",""
"1990","regular","8","AP Top 25","7","Florida State","FBS Independents","",""
"1990","regular","8","AP Top 25","8","Illinois","Big Ten","",""
"1990","regular","8","AP Top 25","9","Houston","Southwest","",""
"1990","regular","8","AP Top 25","10","Michigan","Big Ten","",""
"1990","regular","8","AP Top 25","11","Georgia Tech","ACC","",""
"1990","regular","8","AP Top 25","12","BYU","Western Athletic","",""
"1990","regular","8","AP Top 25","13","Washington","Pac-10","",""
"1990","regular","8","AP Top 25","14","Colorado","Big 8","",""
"1990","regular","8","AP Top 25","15","USC","Pac-10","",""
"1990","regular","8","AP Top 25","16","Oklahoma","Big 8","",""
"1990","regular","8","AP Top 25","17","Florida","SEC","",""
"1990","regular","8","AP Top 25","18","Ole Miss","SEC","",""
"1990","regular","8","AP Top 25","19","Texas","Southwest","",""
"1990","regular","8","AP Top 25","20","Indiana","Big Ten","",""
"1990","regular","8","AP Top 25","21","Wyoming","Western Athletic","",""
"1990","regular","8","AP Top 25","22","Iowa","Big Ten","",""
"1990","regular","8","AP Top 25","22","Clemson","ACC","",""
"1990","regular","8","AP Top 25","24","Michigan State","Big Ten","",""
"1990","regular","8","AP Top 25","25","Texas A&M","Southwest","",""
"1990","regular","7","AP Top 25","1","Michigan","Big Ten","",""
"1990","regular","7","AP Top 25","2","Virginia","ACC","",""
"1990","regular","7","AP Top 25","3","Miami","FBS Independents","",""
"1990","regular","7","AP Top 25","4","Oklahoma","Big 8","",""
"1990","regular","7","AP Top 25","5","Tennessee","SEC","",""
"1990","regular","7","AP Top 25","6","Auburn","SEC","",""
"1990","regular","7","AP Top 25","7","Nebraska","Big 8","",""
"1990","regular","7","AP Top 25","8","Notre Dame","FBS Independents","",""
"1990","regular","7","AP Top 25","9","Florida","SEC","",""
"1990","regular","7","AP Top 25","10","Florida State","FBS Independents","",""
"1990","regular","7","AP Top 25","11","Illinois","Big Ten","",""
"1990","regular","7","AP Top 25","12","Houston","Southwest","",""
"1990","regular","7","AP Top 25","13","BYU","Western Athletic","",""
"1990","regular","7","AP Top 25","14","Colorado","Big 8","",""
"1990","regular","7","AP Top 25","15","Clemson","ACC","",""
"1990","regular","7","AP Top 25","16","USC","Pac-10","",""
"1990","regular","7","AP Top 25","17","Washington","Pac-10","",""
"1990","regular","7","AP Top 25","18","Georgia Tech","ACC","",""
"1990","regular","7","AP Top 25","19","Oregon","Pac-10","",""
"1990","regular","7","AP Top 25","20","Texas A&M","Southwest","",""
"1990","regular","7","AP Top 25","21","Arizona","Pac-10","",""
"1990","regular","7","AP Top 25","22","Indiana","Big Ten","",""
"1990","regular","7","AP Top 25","23","Wyoming","Western Athletic","",""
"1990","regular","7","AP Top 25","24","Ole Miss","SEC","",""
"1990","regular","7","AP Top 25","25","Iowa","Big Ten","",""
"1990","regular","6","AP Top 25","1","Notre Dame","FBS Independents","",""
"1990","regular","6","AP Top 25","2","Florida State","FBS Independents","",""
"1990","regular","6","AP Top 25","3","Michigan","Big Ten","",""
"1990","regular","6","AP Top 25","4","Virginia","ACC","",""
"1990","regular","6","AP Top 25","5","Auburn","SEC","",""
"1990","regular","6","AP Top 25","6","Tennessee","SEC","",""
"1990","regular","6","AP Top 25","7","Oklahoma","Big 8","",""
"1990","regular","6","AP Top 25","8","Nebraska","Big 8","",""
"1990","regular","6","AP Top 25","9","Miami","FBS Independents","",""
"1990","regular","6","AP Top 25","10","Florida","SEC","",""
"1990","regular","6","AP Top 25","11","BYU","Western Athletic","",""
"1990","regular","6","AP Top 25","12","Colorado","Big 8","",""
"1990","regular","6","AP Top 25","13","Illinois","Big Ten","",""
"1990","regular","6","AP Top 25","13","Houston","Southwest","",""
"1990","regular","6","AP Top 25","15","USC","Pac-10","",""
"1990","regular","6","AP Top 25","16","Clemson","ACC","",""
"1990","regular","6","AP Top 25","17","Washington","Pac-10","",""
"1990","regular","6","AP Top 25","18","Michigan State","Big Ten","",""
"1990","regular","6","AP Top 25","19","Texas A&M","Southwest","",""
"1990","regular","6","AP Top 25","20","Ohio State","Big Ten","",""
"1990","regular","6","AP Top 25","21","Arkansas","Southwest","",""
"1990","regular","6","AP Top 25","22","Oregon","Pac-10","",""
"1990","regular","6","AP Top 25","23","Georgia Tech","ACC","",""
"1990","regular","6","AP Top 25","24","Fresno State","Big West","",""
"1990","regular","6","AP Top 25","25","Arizona","Pac-10","",""
"1990","regular","5","AP Top 25","1","Notre Dame","FBS Independents","",""
"1990","regular","5","AP Top 25","2","Florida State","FBS Independents","",""
"1990","regular","5","AP Top 25","3","Auburn","SEC","",""
"1990","regular","5","AP Top 25","4","BYU","Western Athletic","",""
"1990","regular","5","AP Top 25","5","Tennessee","SEC","",""
"1990","regular","5","AP Top 25","6","Michigan","Big Ten","",""
"1990","regular","5","AP Top 25","7","Virginia","ACC","",""
"1990","regular","5","AP Top 25","8","Nebraska","Big 8","",""
"1990","regular","5","AP Top 25","9","Oklahoma","Big 8","",""
"1990","regular","5","AP Top 25","10","Miami","FBS Independents","",""
"1990","regular","5","AP Top 25","11","Texas A&M","Southwest","",""
"1990","regular","5","AP Top 25","12","Washington","Pac-10","",""
"1990","regular","5","AP Top 25","13","Houston","Southwest","",""
"1990","regular","5","AP Top 25","14","Illinois","Big Ten","",""
"1990","regular","5","AP Top 25","15","Ohio State","Big Ten","",""
"1990","regular","5","AP Top 25","16","Arizona","Pac-10","",""
"1990","regular","5","AP Top 25","17","Florida","SEC","",""
"1990","regular","5","AP Top 25","18","USC","Pac-10","",""
"1990","regular","5","AP Top 25","19","Clemson","ACC","",""
"1990","regular","5","AP Top 25","20","Colorado","Big 8","",""
"1990","regular","5","AP Top 25","21","Arizona State","Pac-10","",""
"1990","regular","5","AP Top 25","22","Michigan State","Big Ten","",""
"1990","regular","5","AP Top 25","23","Arkansas","Southwest","",""
"1990","regular","5","AP Top 25","24","Fresno State","Big West","",""
"1990","regular","5","AP Top 25","25","South Carolina","FBS Independents","",""
"1990","regular","4","AP Top 25","1","Notre Dame","FBS Independents","",""
"1990","regular","4","AP Top 25","2","Florida State","FBS Independents","",""
"1990","regular","4","AP Top 25","3","Auburn","SEC","",""
"1990","regular","4","AP Top 25","4","BYU","Western Athletic","",""
"1990","regular","4","AP Top 25","5","USC","Pac-10","",""
"1990","regular","4","AP Top 25","6","Tennessee","SEC","",""
"1990","regular","4","AP Top 25","7","Michigan","Big Ten","",""
"1990","regular","4","AP Top 25","8","Nebraska","Big 8","",""
"1990","regular","4","AP Top 25","9","Miami","FBS Independents","",""
"1990","regular","4","AP Top 25","10","Virginia","ACC","",""
"1990","regular","4","AP Top 25","11","Oklahoma","Big 8","",""
"1990","regular","4","AP Top 25","12","Texas A&M","Southwest","",""
"1990","regular","4","AP Top 25","13","Arkansas","Southwest","",""
"1990","regular","4","AP Top 25","14","Houston","Southwest","",""
"1990","regular","4","AP Top 25","15","Illinois","Big Ten","",""
"1990","regular","4","AP Top 25","16","Ohio State","Big Ten","",""
"1990","regular","4","AP Top 25","17","Clemson","ACC","",""
"1990","regular","4","AP Top 25","18","Arizona","Pac-10","",""
"1990","regular","4","AP Top 25","19","Florida","SEC","",""
"1990","regular","4","AP Top 25","20","Colorado","Big 8","",""
"1990","regular","4","AP Top 25","21","Washington","Pac-10","",""
"1990","regular","4","AP Top 25","22","Texas","Southwest","",""
"1990","regular","4","AP Top 25","23","Arizona State","Pac-10","",""
"1990","regular","4","AP Top 25","24","Michigan State","Big Ten","",""
"1990","regular","4","AP Top 25","25","Pittsburgh","FBS Independents","",""
"1990","regular","3","AP Top 25","1","Notre Dame","FBS Independents","",""
"1990","regular","3","AP Top 25","2","Auburn","SEC","",""
"1990","regular","3","AP Top 25","3","Florida State","FBS Independents","",""
"1990","regular","3","AP Top 25","4","Michigan","Big Ten","",""
"1990","regular","3","AP Top 25","5","BYU","Western Athletic","",""
"1990","regular","3","AP Top 25","6","USC","Pac-10","",""
"1990","regular","3","AP Top 25","7","Tennessee","SEC","",""
"1990","regular","3","AP Top 25","8","Nebraska","Big 8","",""
"1990","regular","3","AP Top 25","9","Colorado","Big 8","",""
"1990","regular","3","AP Top 25","10","Miami","FBS Independents","",""
"1990","regular","3","AP Top 25","11","Virginia","ACC","",""
"1990","regular","3","AP Top 25","12","Texas A&M","Southwest","",""
"1990","regular","3","AP Top 25","13","Pittsburgh","FBS Independents","",""
"1990","regular","3","AP Top 25","14","Oklahoma","Big 8","",""
"1990","regular","3","AP Top 25","15","Arkansas","Southwest","",""
"1990","regular","3","AP Top 25","16","Clemson","ACC","",""
"1990","regular","3","AP Top 25","17","Ohio State","Big Ten","",""
"1990","regular","3","AP Top 25","18","Houston","Southwest","",""
"1990","regular","3","AP Top 25","19","Michigan State","Big Ten","",""
"1990","regular","3","AP Top 25","20","Arizona","Pac-10","",""
"1990","regular","3","AP Top 25","21","Illinois","Big Ten","",""
"1990","regular","3","AP Top 25","22","Washington","Pac-10","",""
"1990","regular","3","AP Top 25","23","Texas","Southwest","",""
"1990","regular","3","AP Top 25","24","Florida","SEC","",""
"1990","regular","3","AP Top 25","25","Arizona State","Pac-10","",""
"1990","regular","2","AP Top 25","1","Miami","FBS Independents","",""
"1990","regular","2","AP Top 25","2","Notre Dame","FBS Independents","",""
"1990","regular","2","AP Top 25","3","Auburn","SEC","",""
"1990","regular","2","AP Top 25","3","Florida State","FBS Independents","",""
"1990","regular","2","AP Top 25","5","Michigan","Big Ten","",""
"1990","regular","2","AP Top 25","6","Colorado","Big 8","",""
"1990","regular","2","AP Top 25","7","USC","Pac-10","",""
"1990","regular","2","AP Top 25","8","Tennessee","SEC","",""
"1990","regular","2","AP Top 25","9","Clemson","ACC","",""
"1990","regular","2","AP Top 25","10","Nebraska","Big 8","",""
"1990","regular","2","AP Top 25","11","Illinois","Big Ten","",""
"1990","regular","2","AP Top 25","12","Texas A&M","Southwest","",""
"1990","regular","2","AP Top 25","13","Alabama","SEC","",""
"1990","regular","2","AP Top 25","14","Virginia","ACC","",""
"1990","regular","2","AP Top 25","15","Arkansas","Southwest","",""
"1990","regular","2","AP Top 25","16","BYU","Western Athletic","",""
"1990","regular","2","AP Top 25","17","Pittsburgh","FBS Independents","",""
"1990","regular","2","AP Top 25","18","Ohio State","Big Ten","",""
"1990","regular","2","AP Top 25","19","UCLA","Pac-10","",""
"1990","regular","2","AP Top 25","20","Washington","Pac-10","",""
"1990","regular","2","AP Top 25","21","Penn State","FBS Independents","",""
"1990","regular","2","AP Top 25","22","Michigan State","Big Ten","",""
"1990","regular","2","AP Top 25","23","Oklahoma","Big 8","",""
"1990","regular","2","AP Top 25","24","Houston","Southwest","",""
"1990","regular","2","AP Top 25","25","West Virginia","FBS Independents","",""
"1990","regular","1","AP Top 25","1","Miami","FBS Independents","",""
"1990","regular","1","AP Top 25","2","Notre Dame","FBS Independents","",""
"1990","regular","1","AP Top 25","3","Auburn","SEC","",""
"1990","regular","1","AP Top 25","4","Florida State","FBS Independents","",""
"1990","regular","1","AP Top 25","5","Colorado","Big 8","",""
"1990","regular","1","AP Top 25","6","Michigan","Big Ten","",""
"1990","regular","1","AP Top 25","7","Nebraska","Big 8","",""
"1990","regular","1","AP Top 25","8","Tennessee","SEC","",""
"1990","regular","1","AP Top 25","9","USC","Pac-10","",""
"1990","regular","1","AP Top 25","10","Clemson","ACC","",""
"1990","regular","1","AP Top 25","11","Illinois","Big Ten","",""
"1990","regular","1","AP Top 25","12","Alabama","SEC","",""
"1990","regular","1","AP Top 25","13","Texas A&M","Southwest","",""
"1990","regular","1","AP Top 25","14","Arkansas","Southwest","",""
"1990","regular","1","AP Top 25","15","Virginia","ACC","",""
"1990","regular","1","AP Top 25","16","BYU","Western Athletic","",""
"1990","regular","1","AP Top 25","17","Ohio State","Big Ten","",""
"1990","regular","1","AP Top 25","18","Pittsburgh","FBS Independents","",""
"1990","regular","1","AP Top 25","19","UCLA","Pac-10","",""
"1990","regular","1","AP Top 25","20","Washington","Pac-10","",""
"1990","regular","1","AP Top 25","21","Penn State","FBS Independents","",""
"1990","regular","1","AP Top 25","22","Oklahoma","Big 8","",""
"1990","regular","1","AP Top 25","23","Michigan State","Big Ten","",""
"1990","regular","1","AP Top 25","24","Houston","Southwest","",""
"1990","regular","1","AP Top 25","25","West Virginia","FBS Independents","",""
