"Season","SeasonType","Week","Poll","Rank","School","Conference","FirstPlaceVotes","Points"
"1982","regular","9","AP Top 25","11","UCLA","Pac-10","",""
"1982","regular","9","AP Top 25","12","USC","Pac-10","",""
"1982","regular","9","AP Top 25","13","LSU","SEC","",""
"1982","regular","9","AP Top 25","14","Florida State","FBS Independents","",""
"1982","regular","9","AP Top 25","15","Clemson","ACC","",""
"1982","regular","9","AP Top 25","16","Miami","FBS Independents","",""
"1982","regular","9","AP Top 25","17","Oklahoma","Big 8","",""
"1982","regular","9","AP Top 25","18","West Virginia","FBS Independents","",""
"1982","regular","9","AP Top 25","19","Auburn","SEC","",""
"1982","regular","9","AP Top 25","20","Michigan","Big Ten","",""
"1982","regular","8","AP Top 25","1","Washington","Pac-10","",""
"1982","regular","8","AP Top 25","2","Pittsburgh","FBS Independents","",""
"1982","regular","8","AP Top 25","3","Georgia","SEC","",""
"1982","regular","8","AP Top 25","4","SMU","Southwest","",""
"1982","regular","8","AP Top 25","5","Nebraska","Big 8","",""
"1982","regular","8","AP Top 25","6","Arkansas","Southwest","",""
"1982","regular","8","AP Top 25","7","Alabama","SEC","",""
"1982","regular","8","AP Top 25","8","Arizona State","Pac-10","",""
"1982","regular","8","AP Top 25","9","Penn State","FBS Independents","",""
"1982","regular","8","AP Top 25","10","North Carolina","ACC","",""
"1982","regular","8","AP Top 25","11","UCLA","Pac-10","",""
"1982","regular","8","AP Top 25","12","USC","Pac-10","",""
"1982","regular","8","AP Top 25","13","West Virginia","FBS Independents","",""
"1982","regular","8","AP Top 25","14","LSU","SEC","",""
"1982","regular","8","AP Top 25","15","Notre Dame","FBS Independents","",""
"1982","regular","8","AP Top 25","16","Miami","FBS Independents","",""
"1982","regular","8","AP Top 25","17","Florida State","FBS Independents","",""
"1982","regular","8","AP Top 25","18","Clemson","ACC","",""
"1982","regular","8","AP Top 25","19","Texas","Southwest","",""
"1982","regular","8","AP Top 25","20","Oklahoma","Big 8","",""
"1982","regular","7","AP Top 25","1","Washington","Pac-10","",""
"1982","regular","7","AP Top 25","2","Alabama","SEC","",""
"1982","regular","7","AP Top 25","3","Pittsburgh","FBS Independents","",""
"1982","regular","7","AP Top 25","4","Georgia","SEC","",""
"1982","regular","7","AP Top 25","5","SMU","Southwest","",""
"1982","regular","7","AP Top 25","6","Nebraska","Big 8","",""
"1982","regular","7","AP Top 25","7","Arkansas","Southwest","",""
"1982","regular","7","AP Top 25","8","Penn State","FBS Independents","",""
"1982","regular","7","AP Top 25","9","Notre Dame","FBS Independents","",""
"1982","regular","7","AP Top 25","10","Arizona State","Pac-10","",""
"1982","regular","7","AP Top 25","11","North Carolina","ACC","",""
"1982","regular","7","AP Top 25","12","UCLA","Pac-10","",""
"1982","regular","7","AP Top 25","13","West Virginia","FBS Independents","",""
"1982","regular","7","AP Top 25","14","USC","Pac-10","",""
"1982","regular","7","AP Top 25","15","Illinois","Big Ten","",""
"1982","regular","7","AP Top 25","16","LSU","SEC","",""
"1982","regular","7","AP Top 25","17","Miami","FBS Independents","",""
"1982","regular","7","AP Top 25","18","Texas","Southwest","",""
"1982","regular","7","AP Top 25","19","Florida State","FBS Independents","",""
"1982","regular","7","AP Top 25","20","Clemson","ACC","",""
"1982","regular","6","AP Top 25","1","Washington","Pac-10","",""
"1982","regular","6","AP Top 25","2","Pittsburgh","FBS Independents","",""
"1982","regular","6","AP Top 25","3","Penn State","FBS Independents","",""
"1982","regular","6","AP Top 25","4","Alabama","SEC","",""
"1982","regular","6","AP Top 25","5","Georgia","SEC","",""
"1982","regular","6","AP Top 25","6","SMU","Southwest","",""
"1982","regular","6","AP Top 25","7","Nebraska","Big 8","",""
"1982","regular","6","AP Top 25","8","UCLA","Pac-10","",""
"1982","regular","6","AP Top 25","9","Arkansas","Southwest","",""
"1982","regular","6","AP Top 25","10","Notre Dame","FBS Independents","",""
"1982","regular","6","AP Top 25","11","Arizona State","Pac-10","",""
"1982","regular","6","AP Top 25","12","North Carolina","ACC","",""
"1982","regular","6","AP Top 25","13","Texas","Southwest","",""
"1982","regular","6","AP Top 25","14","Florida","SEC","",""
"1982","regular","6","AP Top 25","15","USC","Pac-10","",""
"1982","regular","6","AP Top 25","16","West Virginia","FBS Independents","",""
"1982","regular","6","AP Top 25","17","Miami","FBS Independents","",""
"1982","regular","6","AP Top 25","18","LSU","SEC","",""
"1982","regular","6","AP Top 25","19","Boston College","FBS Independents","",""
"1982","regular","6","AP Top 25","20","Illinois","Big Ten","",""
"1982","regular","5","AP Top 25","1","Washington","Pac-10","",""
"1982","regular","5","AP Top 25","2","Pittsburgh","FBS Independents","",""
"1982","regular","5","AP Top 25","3","Penn State","FBS Independents","",""
"1982","regular","5","AP Top 25","4","Florida","SEC","",""
"1982","regular","5","AP Top 25","5","Alabama","SEC","",""
"1982","regular","5","AP Top 25","6","Georgia","SEC","",""
"1982","regular","5","AP Top 25","7","SMU","Southwest","",""
"1982","regular","5","AP Top 25","8","Nebraska","Big 8","",""
"1982","regular","5","AP Top 25","9","UCLA","Pac-10","",""
"1982","regular","5","AP Top 25","10","Arkansas","Southwest","",""
"1982","regular","5","AP Top 25","11","Notre Dame","FBS Independents","",""
"1982","regular","5","AP Top 25","12","North Carolina","ACC","",""
"1982","regular","5","AP Top 25","13","Arizona State","Pac-10","",""
"1982","regular","5","AP Top 25","14","West Virginia","FBS Independents","",""
"1982","regular","5","AP Top 25","15","Texas","Southwest","",""
"1982","regular","5","AP Top 25","16","USC","Pac-10","",""
"1982","regular","5","AP Top 25","17","Miami","FBS Independents","",""
"1982","regular","5","AP Top 25","18","Boston College","FBS Independents","",""
"1982","regular","5","AP Top 25","19","Minnesota","Big Ten","",""
"1982","regular","5","AP Top 25","20","Auburn","SEC","",""
"1982","regular","4","AP Top 25","1","Washington","Pac-10","",""
"1982","regular","4","AP Top 25","2","Nebraska","Big 8","",""
"1982","regular","4","AP Top 25","3","Pittsburgh","FBS Independents","",""
"1982","regular","4","AP Top 25","4","Alabama","SEC","",""
"1982","regular","4","AP Top 25","5","Florida","SEC","",""
"1982","regular","4","AP Top 25","6","SMU","Southwest","",""
"1982","regular","4","AP Top 25","7","Georgia","SEC","",""
"1982","regular","4","AP Top 25","8","Penn State","FBS Independents","",""
"1982","regular","4","AP Top 25","9","Arkansas","Southwest","",""
"1982","regular","4","AP Top 25","10","Notre Dame","FBS Independents","",""
"1982","regular","4","AP Top 25","11","North Carolina","ACC","",""
"1982","regular","4","AP Top 25","12","UCLA","Pac-10","",""
"1982","regular","4","AP Top 25","13","Ohio State","Big Ten","",""
"1982","regular","4","AP Top 25","14","Arizona State","Pac-10","",""
"1982","regular","4","AP Top 25","15","West Virginia","FBS Independents","",""
"1982","regular","4","AP Top 25","16","Miami","FBS Independents","",""
"1982","regular","4","AP Top 25","17","Texas","Southwest","",""
"1982","regular","4","AP Top 25","18","USC","Pac-10","",""
"1982","regular","4","AP Top 25","19","Illinois","Big Ten","",""
"1982","regular","4","AP Top 25","20","Michigan","Big Ten","",""
"1982","regular","3","AP Top 25","1","Washington","Pac-10","",""
"1982","regular","3","AP Top 25","2","Pittsburgh","FBS Independents","",""
"1982","regular","3","AP Top 25","3","Nebraska","Big 8","",""
"1982","regular","3","AP Top 25","4","Alabama","SEC","",""
"1982","regular","3","AP Top 25","5","Florida","SEC","",""
"1982","regular","3","AP Top 25","6","SMU","Southwest","",""
"1982","regular","3","AP Top 25","7","Georgia","SEC","",""
"1982","regular","3","AP Top 25","8","Penn State","FBS Independents","",""
"1982","regular","3","AP Top 25","9","Arkansas","Southwest","",""
"1982","regular","3","AP Top 25","10","Michigan","Big Ten","",""
"1982","regular","3","AP Top 25","11","North Carolina","ACC","",""
"1982","regular","3","AP Top 25","12","Ohio State","Big Ten","",""
"1982","regular","3","AP Top 25","13","Arizona State","Pac-10","",""
"1982","regular","3","AP Top 25","14","UCLA","Pac-10","",""
"1982","regular","3","AP Top 25","15","Miami","FBS Independents","",""
"1982","regular","3","AP Top 25","16","Clemson","ACC","",""
"1982","regular","3","AP Top 25","17","West Virginia","FBS Independents","",""
"1982","regular","3","AP Top 25","18","Texas","Southwest","",""
"1982","regular","3","AP Top 25","19","USC","Pac-10","",""
"1982","regular","3","AP Top 25","20","Notre Dame","FBS Independents","",""
"1982","regular","2","AP Top 25","1","Pittsburgh","FBS Independents","",""
"1982","regular","2","AP Top 25","2","Washington","Pac-10","",""
"1982","regular","2","AP Top 25","3","Nebraska","Big 8","",""
"1982","regular","2","AP Top 25","4","Alabama","SEC","",""
"1982","regular","2","AP Top 25","5","North Carolina","ACC","",""
"1982","regular","2","AP Top 25","6","Georgia","SEC","",""
"1982","regular","2","AP Top 25","7","Penn State","FBS Independents","",""
"1982","regular","2","AP Top 25","8","SMU","Southwest","",""
"1982","regular","2","AP Top 25","9","Oklahoma","Big 8","",""
"1982","regular","2","AP Top 25","10","USC","Pac-10","",""
"1982","regular","2","AP Top 25","11","Florida","SEC","",""
"1982","regular","2","AP Top 25","12","Michigan","Big Ten","",""
"1982","regular","2","AP Top 25","13","Arkansas","Southwest","",""
"1982","regular","2","AP Top 25","14","Ohio State","Big Ten","",""
"1982","regular","2","AP Top 25","15","Arizona State","Pac-10","",""
"1982","regular","2","AP Top 25","16","Clemson","ACC","",""
"1982","regular","2","AP Top 25","17","Texas","Southwest","",""
"1982","regular","2","AP Top 25","18","UCLA","Pac-10","",""
"1982","regular","2","AP Top 25","19","Miami","FBS Independents","",""
"1982","regular","2","AP Top 25","20","Notre Dame","FBS Independents","",""
"1982","regular","1","AP Top 25","1","Pittsburgh","FBS Independents","",""
"1982","regular","1","AP Top 25","2","Washington","Pac-10","",""
"1982","regular","1","AP Top 25","3","Alabama","SEC","",""
"1982","regular","1","AP Top 25","4","Nebraska","Big 8","",""
"1982","regular","1","AP Top 25","5","North Carolina","ACC","",""
"1982","regular","1","AP Top 25","6","SMU","Southwest","",""
"1982","regular","1","AP Top 25","7","Georgia","SEC","",""
"1982","regular","1","AP Top 25","8","Penn State","FBS Independents","",""
"1982","regular","1","AP Top 25","9","Oklahoma","Big 8","",""
"1982","regular","1","AP Top 25","10","USC","Pac-10","",""
"1982","regular","1","AP Top 25","11","Clemson","ACC","",""
"1982","regular","1","AP Top 25","12","Michigan","Big Ten","",""
"1982","regular","1","AP Top 25","13","Arkansas","Southwest","",""
"1982","regular","1","AP Top 25","14","Ohio State","Big Ten","",""
"1982","regular","1","AP Top 25","15","Miami","FBS Independents","",""
"1982","regular","1","AP Top 25","16","Florida","SEC","",""
"1982","regular","1","AP Top 25","17","Texas","Southwest","",""
"1982","regular","1","AP Top 25","18","Notre Dame","FBS Independents","",""
"1982","regular","1","AP Top 25","19","Arizona State","Pac-10","",""
"1982","regular","1","AP Top 25","20","UCLA","Pac-10","",""
