"Season","SeasonType","Week","Poll","Rank","School","Conference","FirstPlaceVotes","Points"
"2007","regular","3","Coaches Poll","12","Penn State","Big Ten","0","804"
"2007","regular","3","Coaches Poll","13","Rutgers","Big East","0","699"
"2007","regular","3","Coaches Poll","14","Nebraska","Big 12","0","677"
"2007","regular","3","Coaches Poll","15","Georgia Tech","ACC","0","582"
"2007","regular","3","Coaches Poll","16","Arkansas","SEC","0","493"
"2007","regular","3","Coaches Poll","17","Virginia Tech","ACC","0","371"
"2007","regular","3","Coaches Poll","18","Texas A&M","Big 12","0","325"
"2007","regular","3","Coaches Poll","19","Boston College","ACC","0","315"
"2007","regular","3","Coaches Poll","20","Clemson","ACC","0","311"
"2007","regular","3","Coaches Poll","21","Oregon","Pac-10","0","309"
"2007","regular","3","Coaches Poll","22","Hawai'i","Western Athletic","0","308"
"2007","regular","3","Coaches Poll","23","South Carolina","SEC","0","294"
"2007","regular","3","Coaches Poll","24","Tennessee","SEC","0","237"
"2007","regular","3","Coaches Poll","25","Georgia","SEC","0","199"
"2007","regular","4","AP Top 25","1","USC","Pac-10","46","0"
"2007","regular","4","AP Top 25","2","LSU","SEC","19","0"
"2007","regular","4","AP Top 25","3","Florida","SEC","0","0"
"2007","regular","4","AP Top 25","4","Oklahoma","Big 12","0","0"
"2007","regular","4","AP Top 25","5","West Virginia","Big East","0","0"
"2007","regular","4","AP Top 25","6","California","Pac-10","0","0"
"2007","regular","4","AP Top 25","7","Texas","Big 12","0","0"
"2007","regular","4","AP Top 25","8","Ohio State","Big Ten","0","0"
"2007","regular","4","AP Top 25","9","Wisconsin","Big Ten","0","0"
"2007","regular","4","AP Top 25","10","Penn State","Big Ten","0","0"
"2007","regular","4","AP Top 25","11","Rutgers","Big East","0","0"
"2007","regular","4","AP Top 25","12","South Carolina","SEC","0","0"
"2007","regular","4","AP Top 25","13","Oregon","Pac-10","0","0"
"2007","regular","4","AP Top 25","14","Boston College","ACC","0","0"
"2007","regular","4","AP Top 25","15","Clemson","ACC","0","0"
"2007","regular","4","AP Top 25","16","Alabama","SEC","0","0"
"2007","regular","4","AP Top 25","17","Virginia Tech","ACC","0","0"
"2007","regular","4","AP Top 25","18","Louisville","Big East","0","0"
"2007","regular","4","AP Top 25","19","Hawai'i","Western Athletic","0","0"
"2007","regular","4","AP Top 25","20","Texas A&M","Big 12","0","0"
"2007","regular","4","AP Top 25","21","Kentucky","SEC","0","0"
"2007","regular","4","AP Top 25","22","Georgia","SEC","0","0"
"2007","regular","4","AP Top 25","23","South Florida","Big East","0","0"
"2007","regular","4","AP Top 25","24","Nebraska","Big 12","0","0"
"2007","regular","4","AP Top 25","25","Missouri","Big 12","0","0"
"2007","regular","4","Coaches Poll","1","USC","Pac-10","44","1478"
"2007","regular","4","Coaches Poll","2","LSU","SEC","8","1438"
"2007","regular","4","Coaches Poll","3","Florida","SEC","7","1368"
"2007","regular","4","Coaches Poll","4","Oklahoma","Big 12","1","1308"
"2007","regular","4","Coaches Poll","5","West Virginia","Big East","0","1244"
"2007","regular","4","Coaches Poll","6","Texas","Big 12","0","1103"
"2007","regular","4","Coaches Poll","7","Wisconsin","Big Ten","0","1098"
"2007","regular","4","Coaches Poll","8","California","Pac-10","0","1093"
"2007","regular","4","Coaches Poll","9","Ohio State","Big Ten","0","1062"
"2007","regular","4","Coaches Poll","10","Penn State","Big Ten","0","942"
"2007","regular","4","Coaches Poll","11","Rutgers","Big East","0","863"
"2007","regular","4","Coaches Poll","12","Boston College","ACC","0","754"
"2007","regular","4","Coaches Poll","13","Oregon","Pac-10","0","702"
"2007","regular","4","Coaches Poll","14","South Carolina","SEC","0","595"
"2007","regular","4","Coaches Poll","14","Clemson","ACC","0","595"
"2007","regular","4","Coaches Poll","16","Texas A&M","Big 12","0","530"
"2007","regular","4","Coaches Poll","17","Virginia Tech","ACC","0","485"
"2007","regular","4","Coaches Poll","18","Hawai'i","Western Athletic","0","404"
"2007","regular","4","Coaches Poll","19","Louisville","Big East","0","383"
"2007","regular","4","Coaches Poll","20","Alabama","SEC","0","345"
"2007","regular","4","Coaches Poll","21","Georgia","SEC","0","271"
"2007","regular","4","Coaches Poll","22","Nebraska","Big 12","0","228"
"2007","regular","4","Coaches Poll","23","Kentucky","SEC","0","168"
"2007","regular","4","Coaches Poll","24","South Florida","Big East","0","165"
"2007","regular","4","Coaches Poll","25","Missouri","Big 12","0","145"
"2007","regular","5","AP Top 25","1","USC","Pac-10","43","0"
"2007","regular","5","AP Top 25","2","LSU","SEC","22","0"
"2007","regular","5","AP Top 25","3","Oklahoma","Big 12","0","0"
"2007","regular","5","AP Top 25","4","Florida","SEC","0","0"
"2007","regular","5","AP Top 25","5","West Virginia","Big East","0","0"
"2007","regular","5","AP Top 25","6","California","Pac-10","0","0"
"2007","regular","5","AP Top 25","7","Texas","Big 12","0","0"
"2007","regular","5","AP Top 25","8","Ohio State","Big Ten","0","0"
"2007","regular","5","AP Top 25","9","Wisconsin","Big Ten","0","0"
"2007","regular","5","AP Top 25","10","Rutgers","Big East","0","0"
"2007","regular","5","AP Top 25","11","Oregon","Pac-10","0","0"
"2007","regular","5","AP Top 25","12","Boston College","ACC","0","0"
"2007","regular","5","AP Top 25","13","Clemson","ACC","0","0"
"2007","regular","5","AP Top 25","14","Kentucky","SEC","0","0"
"2007","regular","5","AP Top 25","15","Georgia","SEC","0","0"
"2007","regular","5","AP Top 25","16","South Carolina","SEC","0","0"
"2007","regular","5","AP Top 25","17","Virginia Tech","ACC","0","0"
"2007","regular","5","AP Top 25","18","South Florida","Big East","0","0"
"2007","regular","5","AP Top 25","19","Hawai'i","Western Athletic","0","0"
"2007","regular","5","AP Top 25","20","Missouri","Big 12","0","0"
"2007","regular","5","AP Top 25","21","Penn State","Big Ten","0","0"
"2007","regular","5","AP Top 25","22","Alabama","SEC","0","0"
"2007","regular","5","AP Top 25","23","Arizona State","Pac-10","0","0"
"2007","regular","5","AP Top 25","24","Cincinnati","Big East","0","0"
"2007","regular","5","AP Top 25","25","Nebraska","Big 12","0","0"
"2007","regular","5","Coaches Poll","1","USC","Pac-10","44","1481"
"2007","regular","5","Coaches Poll","2","LSU","SEC","8","1438"
"2007","regular","5","Coaches Poll","3","Florida","SEC","4","1347"
"2007","regular","5","Coaches Poll","4","Oklahoma","Big 12","4","1336"
"2007","regular","5","Coaches Poll","5","West Virginia","Big East","0","1260"
"2007","regular","5","Coaches Poll","6","California","Pac-10","0","1137"
"2007","regular","5","Coaches Poll","7","Texas","Big 12","0","1103"
"2007","regular","5","Coaches Poll","8","Ohio State","Big Ten","0","1092"
"2007","regular","5","Coaches Poll","9","Wisconsin","Big Ten","0","1026"
"2007","regular","5","Coaches Poll","10","Rutgers","Big East","0","901"
"2007","regular","5","Coaches Poll","11","Boston College","ACC","0","881"
"2007","regular","5","Coaches Poll","12","Oregon","Pac-10","0","878"
"2007","regular","5","Coaches Poll","13","Clemson","ACC","0","767"
"2007","regular","5","Coaches Poll","14","Virginia Tech","ACC","0","585"
"2007","regular","5","Coaches Poll","15","Kentucky","SEC","0","545"
"2007","regular","5","Coaches Poll","16","Georgia","SEC","0","516"
"2007","regular","5","Coaches Poll","17","Hawai'i","Western Athletic","0","479"
"2007","regular","5","Coaches Poll","18","South Florida","Big East","0","451"
"2007","regular","5","Coaches Poll","19","Penn State","Big Ten","0","397"
"2007","regular","5","Coaches Poll","20","Missouri","Big 12","0","369"
"2007","regular","5","Coaches Poll","21","South Carolina","SEC","0","335"
"2007","regular","5","Coaches Poll","22","Nebraska","Big 12","0","209"
"2007","regular","5","Coaches Poll","23","Michigan State","Big Ten","0","167"
"2007","regular","5","Coaches Poll","24","Alabama","SEC","0","154"
"2007","regular","5","Coaches Poll","25","Purdue","Big Ten","0","151"
"2007","regular","5","Coaches Poll","25","Arizona State","Pac-10","0","151"
"2007","regular","6","AP Top 25","1","LSU","SEC","33","0"
"2007","regular","6","AP Top 25","2","USC","Pac-10","32","0"
"2007","regular","6","AP Top 25","3","California","Pac-10","0","0"
"2007","regular","6","AP Top 25","4","Ohio State","Big Ten","0","0"
"2007","regular","6","AP Top 25","5","Wisconsin","Big Ten","0","0"
"2007","regular","6","AP Top 25","6","South Florida","Big East","0","0"
"2007","regular","6","AP Top 25","7","Boston College","ACC","0","0"
"2007","regular","6","AP Top 25","8","Kentucky","SEC","0","0"
"2007","regular","6","AP Top 25","9","Florida","SEC","0","0"
"2007","regular","6","AP Top 25","10","Oklahoma","Big 12","0","0"
"2007","regular","6","AP Top 25","11","South Carolina","SEC","0","0"
"2007","regular","6","AP Top 25","12","Georgia","SEC","0","0"
"2007","regular","6","AP Top 25","13","West Virginia","Big East","0","0"
"2007","regular","6","AP Top 25","14","Oregon","Pac-10","0","0"
"2007","regular","6","AP Top 25","15","Virginia Tech","ACC","0","0"
"2007","regular","6","AP Top 25","16","Hawai'i","Western Athletic","0","0"
"2007","regular","6","AP Top 25","17","Missouri","Big 12","0","0"
"2007","regular","6","AP Top 25","18","Arizona State","Pac-10","0","0"
"2007","regular","6","AP Top 25","19","Texas","Big 12","0","0"
"2007","regular","6","AP Top 25","20","Cincinnati","Big East","0","0"
"2007","regular","6","AP Top 25","21","Rutgers","Big East","0","0"
"2007","regular","6","AP Top 25","22","Clemson","ACC","0","0"
"2007","regular","6","AP Top 25","23","Purdue","Big Ten","0","0"
"2007","regular","6","AP Top 25","24","Kansas State","Big 12","0","0"
"2007","regular","6","AP Top 25","25","Nebraska","Big 12","0","0"
"2007","regular","6","Coaches Poll","1","USC","Pac-10","45","1483"
"2007","regular","6","Coaches Poll","2","LSU","SEC","14","1454"
"2007","regular","6","Coaches Poll","3","California","Pac-10","0","1363"
"2007","regular","6","Coaches Poll","4","Ohio State","Big Ten","1","1313"
"2007","regular","6","Coaches Poll","5","Wisconsin","Big Ten","0","1251"
"2007","regular","6","Coaches Poll","6","Boston College","ACC","0","1138"
"2007","regular","6","Coaches Poll","7","Florida","SEC","0","1000"
"2007","regular","6","Coaches Poll","8","Kentucky","SEC","0","971"
"2007","regular","6","Coaches Poll","9","South Florida","Big East","0","960"
"2007","regular","6","Coaches Poll","10","Oklahoma","Big 12","0","925"
"2007","regular","6","Coaches Poll","11","Georgia","SEC","0","758"
"2007","regular","6","Coaches Poll","12","West Virginia","Big East","0","756"
"2007","regular","6","Coaches Poll","13","Oregon","Pac-10","0","697"
"2007","regular","6","Coaches Poll","14","Virginia Tech","ACC","0","661"
"2007","regular","6","Coaches Poll","15","Hawai'i","Western Athletic","0","585"
"2007","regular","6","Coaches Poll","16","Texas","Big 12","0","573"
"2007","regular","6","Coaches Poll","17","Missouri","Big 12","0","532"
"2007","regular","6","Coaches Poll","18","South Carolina","SEC","0","529"
"2007","regular","6","Coaches Poll","19","Arizona State","Pac-10","0","466"
"2007","regular","6","Coaches Poll","20","Purdue","Big Ten","0","423"
"2007","regular","6","Coaches Poll","21","Rutgers","Big East","0","347"
"2007","regular","6","Coaches Poll","22","Clemson","ACC","0","278"
"2007","regular","6","Coaches Poll","23","Nebraska","Big 12","0","261"
"2007","regular","6","Coaches Poll","24","Cincinnati","Big East","0","249"
"2007","regular","6","Coaches Poll","25","UCLA","Pac-10","0","79"
"2007","regular","7","AP Top 25","1","LSU","SEC","65","0"
"2007","regular","7","AP Top 25","2","California","Pac-10","0","0"
"2007","regular","7","AP Top 25","3","Ohio State","Big Ten","0","0"
"2007","regular","7","AP Top 25","4","Boston College","ACC","0","0"
"2007","regular","7","AP Top 25","5","South Florida","Big East","0","0"
"2007","regular","7","AP Top 25","6","Oklahoma","Big 12","0","0"
"2007","regular","7","AP Top 25","7","South Carolina","SEC","0","0"
"2007","regular","7","AP Top 25","8","West Virginia","Big East","0","0"
"2007","regular","7","AP Top 25","9","Oregon","Pac-10","0","0"
"2007","regular","7","AP Top 25","10","USC","Pac-10","0","0"
"2007","regular","7","AP Top 25","11","Missouri","Big 12","0","0"
"2007","regular","7","AP Top 25","12","Virginia Tech","ACC","0","0"
"2007","regular","7","AP Top 25","13","Florida","SEC","0","0"
"2007","regular","7","AP Top 25","14","Arizona State","Pac-10","0","0"
"2007","regular","7","AP Top 25","15","Cincinnati","Big East","0","0"
"2007","regular","7","AP Top 25","16","Hawai'i","Western Athletic","0","0"
"2007","regular","7","AP Top 25","17","Kentucky","SEC","0","0"
"2007","regular","7","AP Top 25","18","Illinois","Big Ten","0","0"
"2007","regular","7","AP Top 25","19","Wisconsin","Big Ten","0","0"
"2007","regular","7","AP Top 25","20","Kansas","Big 12","0","0"
"2007","regular","7","AP Top 25","21","Florida State","ACC","0","0"
"2007","regular","7","AP Top 25","22","Auburn","SEC","0","0"
"2007","regular","7","AP Top 25","23","Texas","Big 12","0","0"
"2007","regular","7","AP Top 25","24","Georgia","SEC","0","0"
"2007","regular","7","AP Top 25","25","Tennessee","SEC","0","0"
"2007","regular","7","Coaches Poll","1","LSU","SEC","58","1498"
"2007","regular","7","Coaches Poll","2","California","Pac-10","0","1416"
"2007","regular","7","Coaches Poll","3","Ohio State","Big Ten","2","1399"
"2007","regular","7","Coaches Poll","4","Boston College","ACC","0","1283"
"2007","regular","7","Coaches Poll","5","Oklahoma","Big 12","0","1145"
"2007","regular","7","Coaches Poll","5","South Florida","Big East","0","1145"
"2007","regular","7","Coaches Poll","7","USC","Pac-10","0","1000"
"2007","regular","7","Coaches Poll","8","Oregon","Pac-10","0","936"
"2007","regular","7","Coaches Poll","9","West Virginia","Big East","0","931"
"2007","regular","7","Coaches Poll","10","Virginia Tech","ACC","0","913"
"2007","regular","7","Coaches Poll","11","Missouri","Big 12","0","897"
"2007","regular","7","Coaches Poll","12","South Carolina","SEC","0","823"
"2007","regular","7","Coaches Poll","13","Arizona State","Pac-10","0","763"
"2007","regular","7","Coaches Poll","14","Florida","SEC","0","714"
"2007","regular","7","Coaches Poll","15","Wisconsin","Big Ten","0","689"
"2007","regular","7","Coaches Poll","16","Hawai'i","Western Athletic","0","632"
"2007","regular","7","Coaches Poll","17","Cincinnati","Big East","0","578"
"2007","regular","7","Coaches Poll","18","Kentucky","SEC","0","493"
"2007","regular","7","Coaches Poll","19","Illinois","Big Ten","0","425"
"2007","regular","7","Coaches Poll","20","Kansas","Big 12","0","390"
"2007","regular","7","Coaches Poll","21","Florida State","ACC","0","213"
"2007","regular","7","Coaches Poll","22","Texas","Big 12","0","195"
"2007","regular","7","Coaches Poll","23","Georgia","SEC","0","188"
"2007","regular","7","Coaches Poll","24","Purdue","Big Ten","0","149"
"2007","regular","7","Coaches Poll","25","Auburn","SEC","0","143"
"2007","regular","8","BCS Standings","1","Ohio State","Big Ten","0","0"
"2007","regular","8","BCS Standings","2","South Florida","Big East","0","0"
"2007","regular","8","BCS Standings","3","Boston College","ACC","0","0"
"2007","regular","8","BCS Standings","4","LSU","SEC","0","0"
"2007","regular","8","BCS Standings","5","Oklahoma","Big 12","0","0"
"2007","regular","8","BCS Standings","6","South Carolina","SEC","0","0"
"2007","regular","8","BCS Standings","7","Kentucky","SEC","0","0"
"2007","regular","8","BCS Standings","8","Arizona State","Pac-10","0","0"
"2007","regular","8","BCS Standings","9","West Virginia","Big East","0","0"
"2007","regular","8","BCS Standings","10","Oregon","Pac-10","0","0"
"2007","regular","8","BCS Standings","11","Virginia Tech","ACC","0","0"
"2007","regular","8","BCS Standings","12","California","Pac-10","0","0"
"2007","regular","8","BCS Standings","13","Kansas","Big 12","0","0"
"2007","regular","8","BCS Standings","14","USC","Pac-10","0","0"
"2007","regular","8","BCS Standings","15","Florida","SEC","0","0"
"2007","regular","8","BCS Standings","16","Missouri","Big 12","0","0"
"2007","regular","8","BCS Standings","17","Auburn","SEC","0","0"
"2007","regular","8","BCS Standings","18","Hawai'i","Western Athletic","0","0"
"2007","regular","8","BCS Standings","19","Virginia","ACC","0","0"
"2007","regular","8","BCS Standings","20","Georgia","SEC","0","0"
"2007","regular","8","BCS Standings","21","Tennessee","SEC","0","0"
"2007","regular","8","BCS Standings","22","Texas","Big 12","0","0"
"2007","regular","8","BCS Standings","23","Cincinnati","Big East","0","0"
"2007","regular","8","BCS Standings","24","Texas Tech","Big 12","0","0"
"2007","regular","8","BCS Standings","25","Michigan","Big Ten","0","0"
"2007","regular","8","AP Top 25","1","Ohio State","Big Ten","50","0"
"2007","regular","8","AP Top 25","2","South Florida","Big East","11","0"
"2007","regular","8","AP Top 25","3","Boston College","ACC","1","0"
"2007","regular","8","AP Top 25","4","Oklahoma","Big 12","1","0"
"2007","regular","8","AP Top 25","5","LSU","SEC","1","0"
"2007","regular","8","AP Top 25","6","South Carolina","SEC","0","0"
"2007","regular","8","AP Top 25","7","Oregon","Pac-10","0","0"
"2007","regular","8","AP Top 25","8","Kentucky","SEC","0","0"
"2007","regular","8","AP Top 25","9","West Virginia","Big East","0","0"
"2007","regular","8","AP Top 25","10","California","Pac-10","0","0"
"2007","regular","8","AP Top 25","11","Virginia Tech","ACC","0","0"
"2007","regular","8","AP Top 25","12","Arizona State","Pac-10","1","0"
"2007","regular","8","AP Top 25","13","USC","Pac-10","0","0"
"2007","regular","8","AP Top 25","14","Florida","SEC","0","0"
"2007","regular","8","AP Top 25","15","Missouri","Big 12","0","0"
"2007","regular","8","AP Top 25","15","Kansas","Big 12","0","0"
"2007","regular","8","AP Top 25","17","Hawai'i","Western Athletic","0","0"
"2007","regular","8","AP Top 25","18","Auburn","SEC","0","0"
"2007","regular","8","AP Top 25","19","Texas","Big 12","0","0"
"2007","regular","8","AP Top 25","20","Tennessee","SEC","0","0"
"2007","regular","8","AP Top 25","21","Georgia","SEC","0","0"
"2007","regular","8","AP Top 25","22","Texas Tech","Big 12","0","0"
"2007","regular","8","AP Top 25","23","Cincinnati","Big East","0","0"
"2007","regular","8","AP Top 25","24","Michigan","Big Ten","0","0"
"2007","regular","8","AP Top 25","25","Kansas State","Big 12","0","0"
"2007","regular","8","Coaches Poll","1","Ohio State","Big Ten","56","1495"
"2007","regular","8","Coaches Poll","2","Boston College","ACC","1","1383"
"2007","regular","8","Coaches Poll","3","South Florida","Big East","3","1320"
"2007","regular","8","Coaches Poll","4","Oklahoma","Big 12","0","1288"
"2007","regular","8","Coaches Poll","5","LSU","SEC","0","1173"
"2007","regular","8","Coaches Poll","6","Oregon","Pac-10","0","1077"
"2007","regular","8","Coaches Poll","7","West Virginia","Big East","0","1007"
"2007","regular","8","Coaches Poll","8","South Carolina","SEC","0","997"
"2007","regular","8","Coaches Poll","9","California","Pac-10","0","983"
