"Season","SeasonType","Week","Poll","Rank","School","Conference","FirstPlaceVotes","Points"
"2010","regular","1","Coaches Poll","10","Iowa","Big Ten","0","952"
"2010","regular","1","Coaches Poll","11","Oregon","Pac-10","0","940"
"2010","regular","1","Coaches Poll","12","Wisconsin","Big Ten","0","778"
"2010","regular","1","Coaches Poll","13","Miami","ACC","0","728"
"2010","regular","1","Coaches Poll","14","Penn State","Big Ten","0","508"
"2010","regular","1","Coaches Poll","15","Pittsburgh","Big East","0","492"
"2010","regular","1","Coaches Poll","16","LSU","SEC","0","476"
"2010","regular","1","Coaches Poll","17","Georgia Tech","ACC","0","455"
"2010","regular","1","Coaches Poll","18","North Carolina","ACC","0","445"
"2010","regular","1","Coaches Poll","19","Arkansas","SEC","0","438"
"2010","regular","1","Coaches Poll","20","Florida State","ACC","0","374"
"2010","regular","1","Coaches Poll","21","Georgia","SEC","0","312"
"2010","regular","1","Coaches Poll","22","Oregon State","Pac-10","0","263"
"2010","regular","1","Coaches Poll","23","Auburn","SEC","0","260"
"2010","regular","1","Coaches Poll","24","West Virginia","Big East","0","169"
"2010","regular","1","Coaches Poll","24","Utah","Mountain West","0","169"
"2010","regular","2","AP Top 25","1","Alabama","SEC","47","0"
"2010","regular","2","AP Top 25","2","Ohio State","Big Ten","4","0"
"2010","regular","2","AP Top 25","3","Boise State","Western Athletic","8","0"
"2010","regular","2","AP Top 25","4","TCU","Mountain West","0","0"
"2010","regular","2","AP Top 25","5","Texas","Big 12","1","0"
"2010","regular","2","AP Top 25","6","Nebraska","Big 12","0","0"
"2010","regular","2","AP Top 25","7","Oregon","Pac-10","0","0"
"2010","regular","2","AP Top 25","8","Florida","SEC","0","0"
"2010","regular","2","AP Top 25","9","Iowa","Big Ten","0","0"
"2010","regular","2","AP Top 25","10","Oklahoma","Big 12","0","0"
"2010","regular","2","AP Top 25","11","Wisconsin","Big Ten","0","0"
"2010","regular","2","AP Top 25","12","Miami","ACC","0","0"
"2010","regular","2","AP Top 25","13","Virginia Tech","ACC","0","0"
"2010","regular","2","AP Top 25","14","Arkansas","SEC","0","0"
"2010","regular","2","AP Top 25","15","Georgia Tech","ACC","0","0"
"2010","regular","2","AP Top 25","16","USC","Pac-10","0","0"
"2010","regular","2","AP Top 25","17","Florida State","ACC","0","0"
"2010","regular","2","AP Top 25","18","Penn State","Big Ten","0","0"
"2010","regular","2","AP Top 25","19","LSU","SEC","0","0"
"2010","regular","2","AP Top 25","20","Utah","Mountain West","0","0"
"2010","regular","2","AP Top 25","21","Auburn","SEC","0","0"
"2010","regular","2","AP Top 25","22","Georgia","SEC","0","0"
"2010","regular","2","AP Top 25","23","West Virginia","Big East","0","0"
"2010","regular","2","AP Top 25","24","South Carolina","SEC","0","0"
"2010","regular","2","AP Top 25","25","Stanford","Pac-10","0","0"
"2010","regular","2","Coaches Poll","1","Alabama","SEC","55","1470"
"2010","regular","2","Coaches Poll","2","Ohio State","Big Ten","4","1397"
"2010","regular","2","Coaches Poll","3","Boise State","Western Athletic","0","1304"
"2010","regular","2","Coaches Poll","4","Texas","Big 12","0","1264"
"2010","regular","2","Coaches Poll","5","TCU","Mountain West","0","1144"
"2010","regular","2","Coaches Poll","6","Florida","SEC","0","1130"
"2010","regular","2","Coaches Poll","7","Nebraska","Big 12","0","1085"
"2010","regular","2","Coaches Poll","8","Oregon","Pac-10","0","1054"
"2010","regular","2","Coaches Poll","9","Iowa","Big Ten","0","1027"
"2010","regular","2","Coaches Poll","10","Oklahoma","Big 12","0","969"
"2010","regular","2","Coaches Poll","11","Wisconsin","Big Ten","0","821"
"2010","regular","2","Coaches Poll","12","Miami","ACC","0","799"
"2010","regular","2","Coaches Poll","13","Virginia Tech","ACC","0","698"
"2010","regular","2","Coaches Poll","14","Penn State","Big Ten","0","655"
"2010","regular","2","Coaches Poll","15","Arkansas","SEC","0","531"
"2010","regular","2","Coaches Poll","16","LSU","SEC","0","527"
"2010","regular","2","Coaches Poll","17","Georgia Tech","ACC","0","519"
"2010","regular","2","Coaches Poll","18","Florida State","ACC","0","500"
"2010","regular","2","Coaches Poll","19","Georgia","SEC","0","458"
"2010","regular","2","Coaches Poll","20","Auburn","SEC","0","371"
"2010","regular","2","Coaches Poll","20","Utah","Mountain West","0","371"
"2010","regular","2","Coaches Poll","22","West Virginia","Big East","0","185"
"2010","regular","2","Coaches Poll","23","Arizona","Pac-10","0","128"
"2010","regular","2","Coaches Poll","24","BYU","Mountain West","0","113"
"2010","regular","2","Coaches Poll","25","South Carolina","SEC","0","90"
"2010","regular","3","AP Top 25","1","Alabama","SEC","52","0"
"2010","regular","3","AP Top 25","2","Ohio State","Big Ten","5","0"
"2010","regular","3","AP Top 25","3","Boise State","Western Athletic","1","0"
"2010","regular","3","AP Top 25","4","TCU","Mountain West","0","0"
"2010","regular","3","AP Top 25","5","Oregon","Pac-10","0","0"
"2010","regular","3","AP Top 25","6","Texas","Big 12","1","0"
"2010","regular","3","AP Top 25","7","Oklahoma","Big 12","0","0"
"2010","regular","3","AP Top 25","8","Nebraska","Big 12","0","0"
"2010","regular","3","AP Top 25","9","Iowa","Big Ten","0","0"
"2010","regular","3","AP Top 25","10","Florida","SEC","0","0"
"2010","regular","3","AP Top 25","11","Wisconsin","Big Ten","0","0"
"2010","regular","3","AP Top 25","12","Arkansas","SEC","0","0"
"2010","regular","3","AP Top 25","13","South Carolina","SEC","0","0"
"2010","regular","3","AP Top 25","14","Utah","Mountain West","0","0"
"2010","regular","3","AP Top 25","15","LSU","SEC","0","0"
"2010","regular","3","AP Top 25","16","Auburn","SEC","0","0"
"2010","regular","3","AP Top 25","17","Miami","ACC","0","0"
"2010","regular","3","AP Top 25","18","USC","Pac-10","0","0"
"2010","regular","3","AP Top 25","19","Stanford","Pac-10","0","0"
"2010","regular","3","AP Top 25","20","Michigan","Big Ten","0","0"
"2010","regular","3","AP Top 25","21","West Virginia","Big East","0","0"
"2010","regular","3","AP Top 25","22","Penn State","Big Ten","0","0"
"2010","regular","3","AP Top 25","23","Houston","Conference USA","0","0"
"2010","regular","3","AP Top 25","24","Arizona","Pac-10","0","0"
"2010","regular","3","AP Top 25","25","Oregon State","Pac-10","0","0"
"2010","regular","3","Coaches Poll","1","Alabama","SEC","55","1470"
"2010","regular","3","Coaches Poll","2","Ohio State","Big Ten","4","1410"
"2010","regular","3","Coaches Poll","3","Boise State","Western Athletic","0","1278"
"2010","regular","3","Coaches Poll","4","Texas","Big 12","0","1262"
"2010","regular","3","Coaches Poll","5","TCU","Mountain West","0","1168"
"2010","regular","3","Coaches Poll","6","Oregon","Pac-10","0","1122"
"2010","regular","3","Coaches Poll","7","Florida","SEC","0","1108"
"2010","regular","3","Coaches Poll","8","Nebraska","Big 12","0","1095"
"2010","regular","3","Coaches Poll","9","Oklahoma","Big 12","0","1062"
"2010","regular","3","Coaches Poll","10","Iowa","Big Ten","0","1050"
"2010","regular","3","Coaches Poll","11","Wisconsin","Big Ten","0","889"
"2010","regular","3","Coaches Poll","12","LSU","SEC","0","740"
"2010","regular","3","Coaches Poll","13","Arkansas","SEC","0","738"
"2010","regular","3","Coaches Poll","14","Utah","Mountain West","0","625"
"2010","regular","3","Coaches Poll","15","Auburn","SEC","0","618"
"2010","regular","3","Coaches Poll","16","South Carolina","SEC","0","527"
"2010","regular","3","Coaches Poll","17","Miami","ACC","0","417"
"2010","regular","3","Coaches Poll","18","Arizona","Pac-10","0","410"
"2010","regular","3","Coaches Poll","19","Stanford","Pac-10","0","338"
"2010","regular","3","Coaches Poll","20","Penn State","Big Ten","0","296"
"2010","regular","3","Coaches Poll","21","West Virginia","Big East","0","264"
"2010","regular","3","Coaches Poll","22","Michigan","Big Ten","0","254"
"2010","regular","3","Coaches Poll","23","Houston","Conference USA","0","220"
"2010","regular","3","Coaches Poll","24","California","Pac-10","0","131"
"2010","regular","3","Coaches Poll","25","Missouri","Big 12","0","82"
"2010","regular","4","AP Top 25","1","Alabama","SEC","53","0"
"2010","regular","4","AP Top 25","2","Ohio State","Big Ten","5","0"
"2010","regular","4","AP Top 25","3","Boise State","Western Athletic","1","0"
"2010","regular","4","AP Top 25","4","TCU","Mountain West","0","0"
"2010","regular","4","AP Top 25","5","Oregon","Pac-10","0","0"
"2010","regular","4","AP Top 25","6","Nebraska","Big 12","0","0"
"2010","regular","4","AP Top 25","7","Texas","Big 12","1","0"
"2010","regular","4","AP Top 25","8","Oklahoma","Big 12","0","0"
"2010","regular","4","AP Top 25","9","Florida","SEC","0","0"
"2010","regular","4","AP Top 25","10","Arkansas","SEC","0","0"
"2010","regular","4","AP Top 25","11","Wisconsin","Big Ten","0","0"
"2010","regular","4","AP Top 25","12","South Carolina","SEC","0","0"
"2010","regular","4","AP Top 25","13","Utah","Mountain West","0","0"
"2010","regular","4","AP Top 25","14","Arizona","Pac-10","0","0"
"2010","regular","4","AP Top 25","15","LSU","SEC","0","0"
"2010","regular","4","AP Top 25","16","Stanford","Pac-10","0","0"
"2010","regular","4","AP Top 25","17","Auburn","SEC","0","0"
"2010","regular","4","AP Top 25","18","Iowa","Big Ten","0","0"
"2010","regular","4","AP Top 25","19","Miami","ACC","0","0"
"2010","regular","4","AP Top 25","20","USC","Pac-10","0","0"
"2010","regular","4","AP Top 25","21","Michigan","Big Ten","0","0"
"2010","regular","4","AP Top 25","22","West Virginia","Big East","0","0"
"2010","regular","4","AP Top 25","23","Penn State","Big Ten","0","0"
"2010","regular","4","AP Top 25","24","Oregon State","Pac-10","0","0"
"2010","regular","4","AP Top 25","25","Michigan State","Big Ten","0","0"
"2010","regular","4","Coaches Poll","1","Alabama","SEC","55","1470"
"2010","regular","4","Coaches Poll","2","Ohio State","Big Ten","3","1410"
"2010","regular","4","Coaches Poll","3","Boise State","Western Athletic","0","1291"
"2010","regular","4","Coaches Poll","4","Texas","Big 12","0","1251"
"2010","regular","4","Coaches Poll","5","TCU","Mountain West","0","1188"
"2010","regular","4","Coaches Poll","6","Oregon","Pac-10","0","1181"
"2010","regular","4","Coaches Poll","7","Nebraska","Big 12","1","1135"
"2010","regular","4","Coaches Poll","8","Florida","SEC","0","1092"
"2010","regular","4","Coaches Poll","9","Oklahoma","Big 12","0","1060"
"2010","regular","4","Coaches Poll","10","Wisconsin","Big Ten","0","884"
"2010","regular","4","Coaches Poll","11","Arkansas","SEC","0","846"
"2010","regular","4","Coaches Poll","12","LSU","SEC","0","801"
"2010","regular","4","Coaches Poll","13","Utah","Mountain West","0","693"
"2010","regular","4","Coaches Poll","14","Auburn","SEC","0","655"
"2010","regular","4","Coaches Poll","15","South Carolina","SEC","0","612"
"2010","regular","4","Coaches Poll","16","Arizona","Pac-10","0","610"
"2010","regular","4","Coaches Poll","17","Stanford","Pac-10","0","541"
"2010","regular","4","Coaches Poll","18","Iowa","Big Ten","0","463"
"2010","regular","4","Coaches Poll","19","Miami","ACC","0","418"
"2010","regular","4","Coaches Poll","20","Penn State","Big Ten","0","335"
"2010","regular","4","Coaches Poll","21","West Virginia","Big East","0","315"
"2010","regular","4","Coaches Poll","22","Michigan","Big Ten","0","255"
"2010","regular","4","Coaches Poll","23","Michigan State","Big Ten","0","125"
"2010","regular","4","Coaches Poll","24","Missouri","Big 12","0","123"
"2010","regular","4","Coaches Poll","25","Oklahoma State","Big 12","0","103"
"2010","regular","5","AP Top 25","1","Alabama","SEC","57","0"
"2010","regular","5","AP Top 25","2","Ohio State","Big Ten","2","0"
"2010","regular","5","AP Top 25","3","Boise State","Western Athletic","1","0"
"2010","regular","5","AP Top 25","4","Oregon","Pac-10","0","0"
"2010","regular","5","AP Top 25","5","TCU","Mountain West","0","0"
"2010","regular","5","AP Top 25","6","Nebraska","Big 12","0","0"
"2010","regular","5","AP Top 25","7","Florida","SEC","0","0"
"2010","regular","5","AP Top 25","8","Oklahoma","Big 12","0","0"
"2010","regular","5","AP Top 25","9","Stanford","Pac-10","0","0"
"2010","regular","5","AP Top 25","10","Auburn","SEC","0","0"
"2010","regular","5","AP Top 25","11","Wisconsin","Big Ten","0","0"
"2010","regular","5","AP Top 25","12","LSU","SEC","0","0"
"2010","regular","5","AP Top 25","13","Utah","Mountain West","0","0"
"2010","regular","5","AP Top 25","14","Arizona","Pac-10","0","0"
"2010","regular","5","AP Top 25","15","Arkansas","SEC","0","0"
"2010","regular","5","AP Top 25","16","Miami","ACC","0","0"
"2010","regular","5","AP Top 25","17","Iowa","Big Ten","0","0"
"2010","regular","5","AP Top 25","18","USC","Pac-10","0","0"
"2010","regular","5","AP Top 25","19","Michigan","Big Ten","0","0"
"2010","regular","5","AP Top 25","20","South Carolina","SEC","0","0"
"2010","regular","5","AP Top 25","21","Texas","Big 12","0","0"
"2010","regular","5","AP Top 25","22","Penn State","Big Ten","0","0"
"2010","regular","5","AP Top 25","23","NC State","ACC","0","0"
"2010","regular","5","AP Top 25","24","Michigan State","Big Ten","0","0"
"2010","regular","5","AP Top 25","25","Nevada","Western Athletic","0","0"
"2010","regular","5","Coaches Poll","1","Alabama","SEC","57","1472"
"2010","regular","5","Coaches Poll","2","Ohio State","Big Ten","2","1412"
"2010","regular","5","Coaches Poll","3","Boise State","Western Athletic","0","1312"
"2010","regular","5","Coaches Poll","4","Oregon","Pac-10","0","1243"
"2010","regular","5","Coaches Poll","5","TCU","Mountain West","0","1221"
"2010","regular","5","Coaches Poll","6","Nebraska","Big 12","0","1164"
"2010","regular","5","Coaches Poll","7","Florida","SEC","0","1155"
"2010","regular","5","Coaches Poll","8","Oklahoma","Big 12","0","1083"
"2010","regular","5","Coaches Poll","9","Wisconsin","Big Ten","0","989"
"2010","regular","5","Coaches Poll","10","LSU","SEC","0","896"
"2010","regular","5","Coaches Poll","11","Auburn","SEC","0","828"
"2010","regular","5","Coaches Poll","12","Utah","Mountain West","0","790"
"2010","regular","5","Coaches Poll","13","Stanford","Pac-10","0","744"
"2010","regular","5","Coaches Poll","14","Arizona","Pac-10","0","689"
"2010","regular","5","Coaches Poll","15","Arkansas","SEC","0","576"
"2010","regular","5","Coaches Poll","16","Texas","Big 12","0","563"
"2010","regular","5","Coaches Poll","17","Miami","ACC","0","517"
"2010","regular","5","Coaches Poll","18","Iowa","Big Ten","0","509"
"2010","regular","5","Coaches Poll","19","Michigan","Big Ten","0","375"
"2010","regular","5","Coaches Poll","20","Penn State","Big Ten","0","347"
"2010","regular","5","Coaches Poll","21","Michigan State","Big Ten","0","278"
"2010","regular","5","Coaches Poll","22","South Carolina","SEC","0","272"
"2010","regular","5","Coaches Poll","23","Missouri","Big 12","0","182"
"2010","regular","5","Coaches Poll","24","Oklahoma State","Big 12","0","146"
"2010","regular","5","Coaches Poll","25","Nevada","Western Athletic","0","102"
"2010","regular","6","AP Top 25","1","Alabama","SEC","58","0"
"2010","regular","6","AP Top 25","2","Ohio State","Big Ten","1","0"
"2010","regular","6","AP Top 25","3","Oregon","Pac-10","0","0"
"2010","regular","6","AP Top 25","4","Boise State","Western Athletic","1","0"
"2010","regular","6","AP Top 25","5","TCU","Mountain West","0","0"
"2010","regular","6","AP Top 25","6","Oklahoma","Big 12","0","0"
"2010","regular","6","AP Top 25","7","Nebraska","Big 12","0","0"
"2010","regular","6","AP Top 25","8","Auburn","SEC","0","0"
"2010","regular","6","AP Top 25","9","Arizona","Pac-10","0","0"
"2010","regular","6","AP Top 25","10","Utah","Mountain West","0","0"
"2010","regular","6","AP Top 25","11","Arkansas","SEC","0","0"
"2010","regular","6","AP Top 25","12","LSU","SEC","0","0"
"2010","regular","6","AP Top 25","13","Miami","ACC","0","0"
"2010","regular","6","AP Top 25","14","Florida","SEC","0","0"
"2010","regular","6","AP Top 25","15","Iowa","Big Ten","0","0"
"2010","regular","6","AP Top 25","16","Stanford","Pac-10","0","0"
"2010","regular","6","AP Top 25","17","Michigan State","Big Ten","0","0"
"2010","regular","6","AP Top 25","18","Michigan","Big Ten","0","0"
"2010","regular","6","AP Top 25","19","South Carolina","SEC","0","0"
"2010","regular","6","AP Top 25","20","Wisconsin","Big Ten","0","0"
"2010","regular","6","AP Top 25","21","Nevada","Western Athletic","0","0"
"2010","regular","6","AP Top 25","22","Oklahoma State","Big 12","0","0"
"2010","regular","6","AP Top 25","23","Florida State","ACC","0","0"
"2010","regular","6","AP Top 25","24","Missouri","Big 12","0","0"
"2010","regular","6","AP Top 25","25","Air Force","Mountain West","0","0"
"2010","regular","6","Coaches Poll","1","Alabama","SEC","57","1449"
"2010","regular","6","Coaches Poll","2","Ohio State","Big Ten","1","1377"
"2010","regular","6","Coaches Poll","3","Oregon","Pac-10","0","1300"
"2010","regular","6","Coaches Poll","4","Boise State","Western Athletic","0","1276"
"2010","regular","6","Coaches Poll","5","TCU","Mountain West","0","1187"
"2010","regular","6","Coaches Poll","6","Nebraska","Big 12","0","1176"
"2010","regular","6","Coaches Poll","7","Oklahoma","Big 12","0","1132"
"2010","regular","6","Coaches Poll","8","Auburn","SEC","0","988"
"2010","regular","6","Coaches Poll","9","LSU","SEC","0","930"
"2010","regular","6","Coaches Poll","10","Utah","Mountain West","0","868"
"2010","regular","6","Coaches Poll","11","Arizona","Pac-10","0","835"
"2010","regular","6","Coaches Poll","12","Florida","SEC","0","705"
"2010","regular","6","Coaches Poll","13","Arkansas","SEC","0","683"
"2010","regular","6","Coaches Poll","14","Miami","ACC","0","679"
"2010","regular","6","Coaches Poll","15","Iowa","Big Ten","0","643"
"2010","regular","6","Coaches Poll","16","Michigan State","Big Ten","0","625"
"2010","regular","6","Coaches Poll","17","Michigan","Big Ten","0","541"
"2010","regular","6","Coaches Poll","18","Stanford","Pac-10","0","448"
"2010","regular","6","Coaches Poll","19","Wisconsin","Big Ten","0","414"
"2010","regular","6","Coaches Poll","20","South Carolina","SEC","0","345"
"2010","regular","6","Coaches Poll","21","Oklahoma State","Big 12","0","299"
"2010","regular","6","Coaches Poll","22","Missouri","Big 12","0","271"
"2010","regular","6","Coaches Poll","23","Nevada","Western Athletic","0","201"
"2010","regular","6","Coaches Poll","24","Florida State","ACC","0","164"
"2010","regular","6","Coaches Poll","25","Northwestern","Big Ten","0","67"
"2010","regular","7","AP Top 25","1","Ohio State","Big Ten","34","0"
"2010","regular","7","AP Top 25","2","Oregon","Pac-10","15","0"
"2010","regular","7","AP Top 25","3","Boise State","Western Athletic","8","0"
"2010","regular","7","AP Top 25","4","TCU","Mountain West","1","0"
"2010","regular","7","AP Top 25","5","Nebraska","Big 12","0","0"
"2010","regular","7","AP Top 25","6","Oklahoma","Big 12","2","0"
"2010","regular","7","AP Top 25","7","Auburn","SEC","0","0"
"2010","regular","7","AP Top 25","8","Alabama","SEC","0","0"
"2010","regular","7","AP Top 25","9","LSU","SEC","0","0"
"2010","regular","7","AP Top 25","10","South Carolina","SEC","0","0"
"2010","regular","7","AP Top 25","11","Utah","Mountain West","0","0"
"2010","regular","7","AP Top 25","12","Arkansas","SEC","0","0"
"2010","regular","7","AP Top 25","13","Michigan State","Big Ten","0","0"
"2010","regular","7","AP Top 25","14","Stanford","Pac-10","0","0"
"2010","regular","7","AP Top 25","15","Iowa","Big Ten","0","0"
"2010","regular","7","AP Top 25","16","Florida State","ACC","0","0"
"2010","regular","7","AP Top 25","17","Arizona","Pac-10","0","0"
"2010","regular","7","AP Top 25","18","Wisconsin","Big Ten","0","0"
"2010","regular","7","AP Top 25","19","Nevada","Western Athletic","0","0"
"2010","regular","7","AP Top 25","20","Oklahoma State","Big 12","0","0"
"2010","regular","7","AP Top 25","21","Missouri","Big 12","0","0"
"2010","regular","7","AP Top 25","22","Florida","SEC","0","0"
"2010","regular","7","AP Top 25","23","Air Force","Mountain West","0","0"
"2010","regular","7","AP Top 25","24","Oregon State","Pac-10","0","0"
"2010","regular","7","AP Top 25","25","West Virginia","Big East","0","0"
"2010","regular","7","Coaches Poll","1","Ohio State","Big Ten","49","1455"
"2010","regular","7","Coaches Poll","2","Oregon","Pac-10","6","1388"
"2010","regular","7","Coaches Poll","3","Boise State","Western Athletic","1","1335"
"2010","regular","7","Coaches Poll","4","Nebraska","Big 12","2","1272"
"2010","regular","7","Coaches Poll","5","TCU","Mountain West","1","1213"
"2010","regular","7","Coaches Poll","6","Oklahoma","Big 12","0","1193"
"2010","regular","7","Coaches Poll","7","Auburn","SEC","0","1060"
"2010","regular","7","Coaches Poll","8","Alabama","SEC","0","1029"
"2010","regular","7","Coaches Poll","9","LSU","SEC","0","1021"
"2010","regular","7","Coaches Poll","10","Utah","Mountain West","0","940"
"2010","regular","7","Coaches Poll","11","Michigan State","Big Ten","0","838"
"2010","regular","7","Coaches Poll","12","South Carolina","SEC","0","835"
"2010","regular","7","Coaches Poll","13","Arkansas","SEC","0","780"
"2010","regular","7","Coaches Poll","14","Iowa","Big Ten","0","710"
"2010","regular","7","Coaches Poll","15","Stanford","Pac-10","0","618"
"2010","regular","7","Coaches Poll","16","Wisconsin","Big Ten","0","542"
"2010","regular","7","Coaches Poll","17","Florida State","ACC","0","496"
"2010","regular","7","Coaches Poll","18","Oklahoma State","Big 12","0","478"
"2010","regular","7","Coaches Poll","19","Missouri","Big 12","0","434"
"2010","regular","7","Coaches Poll","20","Arizona","Pac-10","0","367"
"2010","regular","7","Coaches Poll","21","Nevada","Western Athletic","0","329"
"2010","regular","7","Coaches Poll","22","Florida","SEC","0","242"
"2010","regular","7","Coaches Poll","23","Air Force","Mountain West","0","151"
"2010","regular","7","Coaches Poll","24","Michigan","Big Ten","0","137"
"2010","regular","7","Coaches Poll","25","West Virginia","Big East","0","88"
"2010","regular","8","BCS Standings","1","Oklahoma","Big 12","0","0"
"2010","regular","8","BCS Standings","2","Oregon","Pac-10","0","0"
"2010","regular","8","BCS Standings","3","Boise State","Western Athletic","0","0"
"2010","regular","8","BCS Standings","4","Auburn","SEC","0","0"
"2010","regular","8","BCS Standings","5","TCU","Mountain West","0","0"
"2010","regular","8","BCS Standings","6","LSU","SEC","0","0"
"2010","regular","8","BCS Standings","7","Michigan State","Big Ten","0","0"
"2010","regular","8","BCS Standings","8","Alabama","SEC","0","0"
"2010","regular","8","BCS Standings","9","Utah","Mountain West","0","0"
"2010","regular","8","BCS Standings","10","Ohio State","Big Ten","0","0"
"2010","regular","8","BCS Standings","11","Missouri","Big 12","0","0"
"2010","regular","8","BCS Standings","12","Stanford","Pac-10","0","0"
"2010","regular","8","BCS Standings","13","Wisconsin","Big Ten","0","0"
"2010","regular","8","BCS Standings","14","Oklahoma State","Big 12","0","0"
"2010","regular","8","BCS Standings","15","Iowa","Big Ten","0","0"
"2010","regular","8","BCS Standings","16","Nebraska","Big 12","0","0"
"2010","regular","8","BCS Standings","17","Florida State","ACC","0","0"
"2010","regular","8","BCS Standings","18","Arizona","Pac-10","0","0"
"2010","regular","8","BCS Standings","19","Texas","Big 12","0","0"
"2010","regular","8","BCS Standings","20","West Virginia","Big East","0","0"
"2010","regular","8","BCS Standings","21","South Carolina","SEC","0","0"
"2010","regular","8","BCS Standings","22","Kansas State","Big 12","0","0"
"2010","regular","8","BCS Standings","23","Arkansas","SEC","0","0"
"2010","regular","8","BCS Standings","24","Mississippi State","SEC","0","0"
"2010","regular","8","BCS Standings","25","Virginia Tech","ACC","0","0"
"2010","regular","8","AP Top 25","1","Oregon","Pac-10","39","0"
"2010","regular","8","AP Top 25","2","Boise State","Western Athletic","15","0"
"2010","regular","8","AP Top 25","3","Oklahoma","Big 12","3","0"
"2010","regular","8","AP Top 25","4","TCU","Mountain West","3","0"
"2010","regular","8","AP Top 25","5","Auburn","SEC","0","0"
"2010","regular","8","AP Top 25","6","LSU","SEC","0","0"
"2010","regular","8","AP Top 25","7","Alabama","SEC","0","0"
"2010","regular","8","AP Top 25","8","Michigan State","Big Ten","0","0"
"2010","regular","8","AP Top 25","9","Utah","Mountain West","0","0"
"2010","regular","8","AP Top 25","10","Wisconsin","Big Ten","0","0"
"2010","regular","8","AP Top 25","11","Ohio State","Big Ten","0","0"
"2010","regular","8","AP Top 25","12","Stanford","Pac-10","0","0"
"2010","regular","8","AP Top 25","13","Iowa","Big Ten","0","0"
"2010","regular","8","AP Top 25","14","Nebraska","Big 12","0","0"
"2010","regular","8","AP Top 25","15","Arizona","Pac-10","0","0"
"2010","regular","8","AP Top 25","16","Florida State","ACC","0","0"
"2010","regular","8","AP Top 25","17","Oklahoma State","Big 12","0","0"
"2010","regular","8","AP Top 25","18","Missouri","Big 12","0","0"
"2010","regular","8","AP Top 25","19","South Carolina","SEC","0","0"
"2010","regular","8","AP Top 25","20","West Virginia","Big East","0","0"
"2010","regular","8","AP Top 25","21","Arkansas","SEC","0","0"
"2010","regular","8","AP Top 25","22","Texas","Big 12","0","0"
"2010","regular","8","AP Top 25","23","Virginia Tech","ACC","0","0"
"2010","regular","8","AP Top 25","24","Mississippi State","SEC","0","0"
"2010","regular","8","AP Top 25","25","Miami","ACC","0","0"
"2010","regular","8","Coaches Poll","1","Oregon","Pac-10","42","1452"
"2010","regular","8","Coaches Poll","2","Boise State","Western Athletic","11","1385"
"2010","regular","8","Coaches Poll","3","Oklahoma","Big 12","4","1334"
"2010","regular","8","Coaches Poll","4","TCU","Mountain West","1","1300"
"2010","regular","8","Coaches Poll","5","Auburn","SEC","1","1238"
"2010","regular","8","Coaches Poll","6","LSU","SEC","0","1132"
"2010","regular","8","Coaches Poll","7","Alabama","SEC","0","1085"
"2010","regular","8","Coaches Poll","8","Michigan State","Big Ten","0","1037"
