"Season","SeasonType","Week","Poll","Rank","School","Conference","FirstPlaceVotes","Points"
"1984","regular","15","AP Top 25","1","BYU","Western Athletic","",""
"1984","regular","15","AP Top 25","2","Oklahoma","Big 8","",""
"1984","regular","15","AP Top 25","3","Florida","SEC","",""
"1984","regular","15","AP Top 25","4","Washington","Pac-10","",""
"1984","regular","15","AP Top 25","5","Nebraska","Big 8","",""
"1984","regular","15","AP Top 25","6","Ohio State","Big Ten","",""
"1984","regular","15","AP Top 25","7","South Carolina","FBS Independents","",""
"1984","regular","15","AP Top 25","8","Boston College","FBS Independents","",""
"1984","regular","15","AP Top 25","9","Oklahoma State","Big 8","",""
"1984","regular","15","AP Top 25","10","SMU","Southwest","",""
"1984","regular","15","AP Top 25","11","LSU","SEC","",""
"1984","regular","15","AP Top 25","12","Maryland","ACC","",""
"1984","regular","15","AP Top 25","13","Miami","FBS Independents","",""
"1984","regular","15","AP Top 25","14","UCLA","Pac-10","",""
"1984","regular","15","AP Top 25","15","Florida State","FBS Independents","",""
"1984","regular","15","AP Top 25","16","Auburn","SEC","",""
"1984","regular","15","AP Top 25","17","Notre Dame","FBS Independents","",""
"1984","regular","15","AP Top 25","18","USC","Pac-10","",""
"1984","regular","15","AP Top 25","19","Texas","Southwest","",""
"1984","regular","15","AP Top 25","20","Wisconsin","Big Ten","",""
"1984","regular","14","AP Top 25","1","BYU","Western Athletic","",""
"1984","regular","14","AP Top 25","2","Oklahoma","Big 8","",""
"1984","regular","14","AP Top 25","3","Florida","SEC","",""
"1984","regular","14","AP Top 25","4","Washington","Pac-10","",""
"1984","regular","14","AP Top 25","5","Nebraska","Big 8","",""
"1984","regular","14","AP Top 25","6","Ohio State","Big Ten","",""
"1984","regular","14","AP Top 25","7","South Carolina","FBS Independents","",""
"1984","regular","14","AP Top 25","8","Boston College","FBS Independents","",""
"1984","regular","14","AP Top 25","9","Oklahoma State","Big 8","",""
"1984","regular","14","AP Top 25","10","SMU","Southwest","",""
"1984","regular","14","AP Top 25","11","Auburn","SEC","",""
"1984","regular","14","AP Top 25","12","Florida State","FBS Independents","",""
"1984","regular","14","AP Top 25","13","Texas","Southwest","",""
"1984","regular","14","AP Top 25","14","LSU","SEC","",""
"1984","regular","14","AP Top 25","15","Maryland","ACC","",""
"1984","regular","14","AP Top 25","16","Miami","FBS Independents","",""
"1984","regular","14","AP Top 25","17","UCLA","Pac-10","",""
"1984","regular","14","AP Top 25","18","Georgia","SEC","",""
"1984","regular","14","AP Top 25","19","Notre Dame","FBS Independents","",""
"1984","regular","14","AP Top 25","20","USC","Pac-10","",""
"1984","regular","13","AP Top 25","1","BYU","Western Athletic","",""
"1984","regular","13","AP Top 25","2","Oklahoma","Big 8","",""
"1984","regular","13","AP Top 25","3","Oklahoma State","Big 8","",""
"1984","regular","13","AP Top 25","4","Florida","SEC","",""
"1984","regular","13","AP Top 25","5","Washington","Pac-10","",""
"1984","regular","13","AP Top 25","6","Texas","Southwest","",""
"1984","regular","13","AP Top 25","7","Nebraska","Big 8","",""
"1984","regular","13","AP Top 25","8","Ohio State","Big Ten","",""
"1984","regular","13","AP Top 25","9","South Carolina","FBS Independents","",""
"1984","regular","13","AP Top 25","10","Boston College","FBS Independents","",""
"1984","regular","13","AP Top 25","11","SMU","Southwest","",""
"1984","regular","13","AP Top 25","12","Miami","FBS Independents","",""
"1984","regular","13","AP Top 25","13","Auburn","SEC","",""
"1984","regular","13","AP Top 25","14","USC","Pac-10","",""
"1984","regular","13","AP Top 25","15","Florida State","FBS Independents","",""
"1984","regular","13","AP Top 25","16","LSU","SEC","",""
"1984","regular","13","AP Top 25","17","TCU","Southwest","",""
"1984","regular","13","AP Top 25","18","Maryland","ACC","",""
"1984","regular","13","AP Top 25","19","UCLA","Pac-10","",""
"1984","regular","13","AP Top 25","20","Georgia","SEC","",""
"1984","regular","12","AP Top 25","1","Nebraska","Big 8","",""
"1984","regular","12","AP Top 25","2","South Carolina","FBS Independents","",""
"1984","regular","12","AP Top 25","3","BYU","Western Athletic","",""
"1984","regular","12","AP Top 25","4","Oklahoma State","Big 8","",""
"1984","regular","12","AP Top 25","5","Florida","SEC","",""
"1984","regular","12","AP Top 25","6","Oklahoma","Big 8","",""
"1984","regular","12","AP Top 25","7","USC","Pac-10","",""
"1984","regular","12","AP Top 25","8","Washington","Pac-10","",""
"1984","regular","12","AP Top 25","9","LSU","SEC","",""
"1984","regular","12","AP Top 25","10","Texas","Southwest","",""
"1984","regular","12","AP Top 25","11","Ohio State","Big Ten","",""
"1984","regular","12","AP Top 25","12","TCU","Southwest","",""
"1984","regular","12","AP Top 25","13","Boston College","FBS Independents","",""
