"Season","SeasonType","Week","Poll","Rank","School","Conference","FirstPlaceVotes","Points"
"2005","regular","1","AP Top 25","1","USC","Pac-10","60","0"
"2005","regular","1","AP Top 25","2","Texas","Big 12","4","0"
"2005","regular","1","AP Top 25","3","Tennessee","SEC","13","0"
"2005","regular","1","AP Top 25","4","Michigan","Big Ten","0","0"
"2005","regular","1","AP Top 25","5","LSU","SEC","0","0"
"2005","regular","1","AP Top 25","6","Ohio State","Big Ten","0","0"
"2005","regular","1","AP Top 25","7","Oklahoma","Big 12","0","0"
"2005","regular","1","AP Top 25","8","Virginia Tech","ACC","0","0"
"2005","regular","1","AP Top 25","9","Miami","ACC","0","0"
"2005","regular","1","AP Top 25","10","Florida","SEC","0","0"
"2005","regular","1","AP Top 25","11","Iowa","Big Ten","0","0"
"2005","regular","1","AP Top 25","12","Louisville","Big East","1","0"
"2005","regular","1","AP Top 25","13","Georgia","SEC","0","0"
"2005","regular","1","AP Top 25","14","Florida State","ACC","0","0"
"2005","regular","1","AP Top 25","15","Purdue","Big Ten","0","0"
"2005","regular","1","AP Top 25","16","Auburn","SEC","0","0"
"2005","regular","1","AP Top 25","17","Texas A&M","Big 12","0","0"
"2005","regular","1","AP Top 25","18","Boise State","Western Athletic","0","0"
"2005","regular","1","AP Top 25","19","California","Pac-10","0","0"
"2005","regular","1","AP Top 25","20","Arizona State","Pac-10","0","0"
"2005","regular","1","AP Top 25","21","Texas Tech","Big 12","0","0"
"2005","regular","1","AP Top 25","22","Boston College","ACC","0","0"
"2005","regular","1","AP Top 25","23","Pittsburgh","Big East","0","0"
"2005","regular","1","AP Top 25","24","Fresno State","Western Athletic","0","0"
"2005","regular","1","AP Top 25","25","Virginia","ACC","0","0"
"2005","regular","1","Coaches Poll","1","USC","Pac-10","60","1547"
"2005","regular","1","Coaches Poll","2","Texas","Big 12","2","1405"
"2005","regular","1","Coaches Poll","3","Tennessee","SEC","0","1259"
"2005","regular","1","Coaches Poll","4","Michigan","Big Ten","0","1242"
"2005","regular","1","Coaches Poll","5","Oklahoma","Big 12","0","1223"
"2005","regular","1","Coaches Poll","6","LSU","SEC","0","1109"
"2005","regular","1","Coaches Poll","7","Virginia Tech","ACC","0","1090"
"2005","regular","1","Coaches Poll","8","Miami","ACC","0","1080"
"2005","regular","1","Coaches Poll","9","Ohio State","Big Ten","0","1033"
"2005","regular","1","Coaches Poll","10","Iowa","Big Ten","0","1014"
"2005","regular","1","Coaches Poll","11","Florida","SEC","0","910"
"2005","regular","1","Coaches Poll","12","Florida State","ACC","0","879"
"2005","regular","1","Coaches Poll","13","Georgia","SEC","0","838"
"2005","regular","1","Coaches Poll","14","Louisville","Big East","0","758"
"2005","regular","1","Coaches Poll","15","Auburn","SEC","0","723"
"2005","regular","1","Coaches Poll","16","Purdue","Big Ten","0","616"
"2005","regular","1","Coaches Poll","17","Texas A&M","Big 12","0","366"
"2005","regular","1","Coaches Poll","18","Arizona State","Pac-10","0","304"
