"Season","SeasonType","Week","Poll","Rank","School","Conference","FirstPlaceVotes","Points"
"2002","regular","1","AP Top 25","1","Miami","Big East","27","0"
"2002","regular","1","AP Top 25","2","Oklahoma","Big 12","21","0"
"2002","regular","1","AP Top 25","3","Florida State","ACC","10","0"
"2002","regular","1","AP Top 25","4","Texas","Big 12","13","0"
"2002","regular","1","AP Top 25","5","Tennessee","SEC","3","0"
"2002","regular","1","AP Top 25","6","Florida","SEC","0","0"
"2002","regular","1","AP Top 25","7","Colorado","Big 12","0","0"
"2002","regular","1","AP Top 25","8","Georgia","SEC","0","0"
"2002","regular","1","AP Top 25","9","Washington","Pac-10","0","0"
"2002","regular","1","AP Top 25","10","Nebraska","Big 12","0","0"
"2002","regular","1","AP Top 25","11","Washington State","Pac-10","0","0"
"2002","regular","1","AP Top 25","12","Michigan","Big Ten","0","0"
"2002","regular","1","AP Top 25","13","Ohio State","Big Ten","0","0"
"2002","regular","1","AP Top 25","14","LSU","SEC","0","0"
"2002","regular","1","AP Top 25","15","Oregon","Pac-10","0","0"
"2002","regular","1","AP Top 25","16","Virginia Tech","Big East","0","0"
"2002","regular","1","AP Top 25","17","Louisville","Conference USA","0","0"
"2002","regular","1","AP Top 25","18","Michigan State","Big Ten","0","0"
"2002","regular","1","AP Top 25","19","Marshall","Mid-American","0","0"
"2002","regular","1","AP Top 25","20","USC","Pac-10","0","0"
"2002","regular","1","AP Top 25","21","Maryland","ACC","0","0"
"2002","regular","1","AP Top 25","22","South Carolina","SEC","0","0"
"2002","regular","1","AP Top 25","23","Texas A&M","Big 12","0","0"
"2002","regular","1","AP Top 25","24","Penn State","Big Ten","0","0"
"2002","regular","1","AP Top 25","25","Wisconsin","Big Ten","0","0"
"2002","regular","1","Coaches Poll","1","Miami","Big East","34","1444"
"2002","regular","1","Coaches Poll","2","Texas","Big 12","9","1399"
"2002","regular","1","Coaches Poll","3","Oklahoma","Big 12","11","1397"
"2002","regular","1","Coaches Poll","4","Florida State","ACC","7","1357"
"2002","regular","1","Coaches Poll","5","Tennessee","SEC","0","1255"
"2002","regular","1","Coaches Poll","6","Colorado","Big 12","0","1010"
"2002","regular","1","Coaches Poll","7","Florida","SEC","0","972"
"2002","regular","1","Coaches Poll","8","Nebraska","Big 12","0","951"
"2002","regular","1","Coaches Poll","9","Washington","Pac-10","0","914"
"2002","regular","1","Coaches Poll","10","Michigan","Big Ten","0","894"
"2002","regular","1","Coaches Poll","11","Georgia","SEC","0","858"
"2002","regular","1","Coaches Poll","12","Ohio State","Big Ten","0","761"
"2002","regular","1","Coaches Poll","13","LSU","SEC","0","749"
"2002","regular","1","Coaches Poll","14","Washington State","Pac-10","0","748"
"2002","regular","1","Coaches Poll","15","Oregon","Pac-10","0","663"
"2002","regular","1","Coaches Poll","16","Virginia Tech","Big East","0","550"
"2002","regular","1","Coaches Poll","17","Louisville","Conference USA","0","378"
"2002","regular","1","Coaches Poll","18","Michigan State","Big Ten","0","371"
"2002","regular","1","Coaches Poll","19","USC","Pac-10","0","349"
"2002","regular","1","Coaches Poll","20","Maryland","ACC","0","315"
"2002","regular","1","Coaches Poll","21","Marshall","Mid-American","0","280"
"2002","regular","1","Coaches Poll","22","South Carolina","SEC","0","213"
"2002","regular","1","Coaches Poll","23","Wisconsin","Big Ten","0","210"
"2002","regular","1","Coaches Poll","24","Penn State","Big Ten","0","206"
"2002","regular","1","Coaches Poll","25","NC State","ACC","0","174"
"2002","regular","2","AP Top 25","1","Oklahoma","Big 12","27","0"
"2002","regular","2","AP Top 25","1","Miami","Big East","27","0"
"2002","regular","2","AP Top 25","3","Texas","Big 12","13","0"
"2002","regular","2","AP Top 25","4","Tennessee","SEC","3","0"
"2002","regular","2","AP Top 25","5","Florida State","ACC","4","0"
"2002","regular","2","AP Top 25","6","Florida","SEC","0","0"
"2002","regular","2","AP Top 25","7","Colorado","Big 12","0","0"
"2002","regular","2","AP Top 25","8","Georgia","SEC","0","0"
"2002","regular","2","AP Top 25","9","Nebraska","Big 12","0","0"
"2002","regular","2","AP Top 25","10","Ohio State","Big Ten","0","0"
"2002","regular","2","AP Top 25","11","Washington","Pac-10","0","0"
"2002","regular","2","AP Top 25","12","Washington State","Pac-10","0","0"
"2002","regular","2","AP Top 25","13","Michigan","Big Ten","0","0"
"2002","regular","2","AP Top 25","14","LSU","SEC","0","0"
"2002","regular","2","AP Top 25","15","Oregon","Pac-10","0","0"
"2002","regular","2","AP Top 25","16","Virginia Tech","Big East","0","0"
"2002","regular","2","AP Top 25","17","Louisville","Conference USA","0","0"
"2002","regular","2","AP Top 25","18","Michigan State","Big Ten","0","0"
"2002","regular","2","AP Top 25","19","Marshall","Mid-American","0","0"
"2002","regular","2","AP Top 25","20","USC","Pac-10","0","0"
"2002","regular","2","AP Top 25","21","Maryland","ACC","0","0"
"2002","regular","2","AP Top 25","22","South Carolina","SEC","0","0"
"2002","regular","2","AP Top 25","23","Texas A&M","Big 12","0","0"
"2002","regular","2","AP Top 25","24","Penn State","Big Ten","0","0"
"2002","regular","2","AP Top 25","25","NC State","ACC","0","0"
"2002","regular","2","Coaches Poll","1","Miami","Big East","42","1466"
"2002","regular","2","Coaches Poll","2","Texas","Big 12","10","1424"
"2002","regular","2","Coaches Poll","3","Oklahoma","Big 12","7","1400"
"2002","regular","2","Coaches Poll","4","Tennessee","SEC","0","1266"
"2002","regular","2","Coaches Poll","5","Florida State","ACC","2","1216"
"2002","regular","2","Coaches Poll","6","Colorado","Big 12","0","1085"
"2002","regular","2","Coaches Poll","7","Florida","SEC","0","1072"
"2002","regular","2","Coaches Poll","8","Nebraska","Big 12","0","1037"
"2002","regular","2","Coaches Poll","9","Washington","Pac-10","0","936"
"2002","regular","2","Coaches Poll","10","Michigan","Big Ten","0","886"
"2002","regular","2","Coaches Poll","11","Ohio State","Big Ten","0","878"
"2002","regular","2","Coaches Poll","12","Georgia","SEC","0","858"
"2002","regular","2","Coaches Poll","13","Washington State","Pac-10","0","756"
"2002","regular","2","Coaches Poll","14","LSU","SEC","0","751"
"2002","regular","2","Coaches Poll","15","Oregon","Pac-10","0","663"
"2002","regular","2","Coaches Poll","16","Virginia Tech","Big East","0","644"
"2002","regular","2","Coaches Poll","17","Michigan State","Big Ten","0","414"
"2002","regular","2","Coaches Poll","18","Louisville","Conference USA","0","407"
"2002","regular","2","Coaches Poll","19","USC","Pac-10","0","359"
"2002","regular","2","Coaches Poll","20","Maryland","ACC","0","340"
"2002","regular","2","Coaches Poll","21","South Carolina","SEC","0","243"
"2002","regular","2","Coaches Poll","22","Marshall","Mid-American","0","240"
"2002","regular","2","Coaches Poll","23","Penn State","Big Ten","0","181"
"2002","regular","2","Coaches Poll","24","NC State","ACC","0","177"
"2002","regular","2","Coaches Poll","25","Wisconsin","Big Ten","0","176"
"2002","regular","3","AP Top 25","1","Miami","Big East","34","0"
"2002","regular","3","AP Top 25","2","Oklahoma","Big 12","21","0"
"2002","regular","3","AP Top 25","3","Texas","Big 12","10","0"
"2002","regular","3","AP Top 25","4","Tennessee","SEC","5","0"
"2002","regular","3","AP Top 25","5","Florida State","ACC","4","0"
"2002","regular","3","AP Top 25","6","Florida","SEC","0","0"
"2002","regular","3","AP Top 25","7","Michigan","Big Ten","0","0"
"2002","regular","3","AP Top 25","8","Ohio State","Big Ten","0","0"
"2002","regular","3","AP Top 25","9","Nebraska","Big 12","0","0"
"2002","regular","3","AP Top 25","10","Georgia","SEC","0","0"
"2002","regular","3","AP Top 25","11","Washington State","Pac-10","0","0"
"2002","regular","3","AP Top 25","12","Virginia Tech","Big East","0","0"
"2002","regular","3","AP Top 25","13","Oregon","Pac-10","0","0"
