"Season","SeasonType","Week","Poll","Rank","School","Conference","FirstPlaceVotes","Points"
"1998","regular","15","AP Top 25","1","Tennessee","SEC","",""
"1998","regular","15","AP Top 25","2","Florida State","ACC","",""
"1998","regular","15","AP Top 25","3","Ohio State","Big Ten","",""
"1998","regular","15","AP Top 25","4","Kansas State","Big 12","",""
"1998","regular","15","AP Top 25","5","Arizona","Pac-10","",""
"1998","regular","15","AP Top 25","6","UCLA","Pac-10","",""
"1998","regular","15","AP Top 25","7","Florida","SEC","",""
"1998","regular","15","AP Top 25","8","Texas A&M","Big 12","",""
"1998","regular","15","AP Top 25","9","Wisconsin","Big Ten","",""
"1998","regular","15","AP Top 25","10","Tulane","Conference USA","",""
"1998","regular","15","AP Top 25","11","Arkansas","SEC","",""
"1998","regular","15","AP Top 25","12","Georgia Tech","ACC","",""
"1998","regular","15","AP Top 25","13","Virginia","ACC","",""
"1998","regular","15","AP Top 25","14","Nebraska","Big 12","",""
"1998","regular","15","AP Top 25","15","Michigan","Big Ten","",""
"1998","regular","15","AP Top 25","16","Air Force","Western Athletic","",""
"1998","regular","15","AP Top 25","17","Notre Dame","FBS Independents","",""
"1998","regular","15","AP Top 25","18","Syracuse","Big East","",""
"1998","regular","15","AP Top 25","19","Georgia","SEC","",""
"1998","regular","15","AP Top 25","20","Texas","Big 12","",""
"1998","regular","15","AP Top 25","21","Oregon","Pac-10","",""
"1998","regular","15","AP Top 25","22","Penn State","Big Ten","",""
"1998","regular","15","AP Top 25","23","Missouri","Big 12","",""
"1998","regular","15","AP Top 25","24","Miami","Big East","",""
"1998","regular","15","AP Top 25","25","Mississippi State","SEC","",""
"1998","regular","14","AP Top 25","1","Tennessee","SEC","",""
"1998","regular","14","AP Top 25","2","Kansas State","Big 12","",""
"1998","regular","14","AP Top 25","3","UCLA","Pac-10","",""
"1998","regular","14","AP Top 25","4","Florida State","ACC","",""
"1998","regular","14","AP Top 25","5","Ohio State","Big Ten","",""
"1998","regular","14","AP Top 25","6","Arizona","Pac-10","",""
"1998","regular","14","AP Top 25","7","Florida","SEC","",""
"1998","regular","14","AP Top 25","8","Wisconsin","Big Ten","",""
"1998","regular","14","AP Top 25","9","Tulane","Conference USA","",""
"1998","regular","14","AP Top 25","10","Texas A&M","Big 12","",""
"1998","regular","14","AP Top 25","11","Arkansas","SEC","",""
"1998","regular","14","AP Top 25","12","Georgia Tech","ACC","",""
"1998","regular","14","AP Top 25","13","Nebraska","Big 12","",""
"1998","regular","14","AP Top 25","14","Virginia","ACC","",""
"1998","regular","14","AP Top 25","15","Michigan","Big Ten","",""
"1998","regular","14","AP Top 25","16","Notre Dame","FBS Independents","",""
"1998","regular","14","AP Top 25","17","Air Force","Western Athletic","",""
"1998","regular","14","AP Top 25","18","Syracuse","Big East","",""
"1998","regular","14","AP Top 25","19","Georgia","SEC","",""
