"Season","SeasonType","Week","Poll","Rank","School","Conference","FirstPlaceVotes","Points"
"1981","regular","10","AP Top 25","4","Georgia","SEC","",""
"1981","regular","10","AP Top 25","5","Texas","Southwest","",""
"1981","regular","10","AP Top 25","6","Penn State","FBS Independents","",""
"1981","regular","10","AP Top 25","7","Alabama","SEC","",""
"1981","regular","10","AP Top 25","8","North Carolina","ACC","",""
"1981","regular","10","AP Top 25","9","Arizona State","Pac-10","",""
"1981","regular","10","AP Top 25","10","SMU","Southwest","",""
"1981","regular","10","AP Top 25","11","Nebraska","Big 8","",""
"1981","regular","10","AP Top 25","12","Michigan","Big Ten","",""
"1981","regular","10","AP Top 25","13","Miami","FBS Independents","",""
"1981","regular","10","AP Top 25","14","Florida State","FBS Independents","",""
"1981","regular","10","AP Top 25","15","Mississippi State","SEC","",""
"1981","regular","10","AP Top 25","16","Washington","Pac-10","",""
"1981","regular","10","AP Top 25","17","Oklahoma","Big 8","",""
"1981","regular","10","AP Top 25","18","Ohio State","Big Ten","",""
"1981","regular","10","AP Top 25","19","Arkansas","Southwest","",""
"1981","regular","10","AP Top 25","20","Southern Mississippi","FBS Independents","",""
"1981","regular","9","AP Top 25","1","Penn State","FBS Independents","",""
"1981","regular","9","AP Top 25","2","Pittsburgh","FBS Independents","",""
"1981","regular","9","AP Top 25","3","Clemson","ACC","",""
"1981","regular","9","AP Top 25","4","USC","Pac-10","",""
"1981","regular","9","AP Top 25","5","Georgia","SEC","",""
"1981","regular","9","AP Top 25","6","Texas","Southwest","",""
"1981","regular","9","AP Top 25","7","Mississippi State","SEC","",""
"1981","regular","9","AP Top 25","8","Alabama","SEC","",""
"1981","regular","9","AP Top 25","9","North Carolina","ACC","",""
"1981","regular","9","AP Top 25","10","Arizona State","Pac-10","",""
"1981","regular","9","AP Top 25","11","Iowa State","Big 8","",""
"1981","regular","9","AP Top 25","12","Nebraska","Big 8","",""
"1981","regular","9","AP Top 25","13","SMU","Southwest","",""
"1981","regular","9","AP Top 25","14","Washington State","Pac-10","",""
"1981","regular","9","AP Top 25","15","Michigan","Big Ten","",""
"1981","regular","9","AP Top 25","16","Iowa","Big Ten","",""
"1981","regular","9","AP Top 25","17","Florida State","FBS Independents","",""
"1981","regular","9","AP Top 25","18","Washington","Pac-10","",""
"1981","regular","9","AP Top 25","19","Oklahoma","Big 8","",""
"1981","regular","9","AP Top 25","20","Arkansas","Southwest","",""
"1981","regular","8","AP Top 25","1","Penn State","FBS Independents","",""
"1981","regular","8","AP Top 25","2","Pittsburgh","FBS Independents","",""
"1981","regular","8","AP Top 25","3","North Carolina","ACC","",""
"1981","regular","8","AP Top 25","4","Clemson","ACC","",""
"1981","regular","8","AP Top 25","5","USC","Pac-10","",""
"1981","regular","8","AP Top 25","6","Iowa","Big Ten","",""
"1981","regular","8","AP Top 25","7","Georgia","SEC","",""
"1981","regular","8","AP Top 25","8","SMU","Southwest","",""
"1981","regular","8","AP Top 25","9","Mississippi State","SEC","",""
"1981","regular","8","AP Top 25","10","Texas","Southwest","",""
"1981","regular","8","AP Top 25","11","Alabama","SEC","",""
"1981","regular","8","AP Top 25","12","Arkansas","Southwest","",""
"1981","regular","8","AP Top 25","13","BYU","Western Athletic","",""
"1981","regular","8","AP Top 25","14","Iowa State","Big 8","",""
"1981","regular","8","AP Top 25","15","Nebraska","Big 8","",""
"1981","regular","8","AP Top 25","16","Washington State","Pac-10","",""
"1981","regular","8","AP Top 25","17","Arizona State","Pac-10","",""
"1981","regular","8","AP Top 25","18","Michigan","Big Ten","",""
"1981","regular","8","AP Top 25","19","Missouri","Big 8","",""
"1981","regular","8","AP Top 25","20","Florida State","FBS Independents","",""
"1981","regular","7","AP Top 25","1","Texas","Southwest","",""
"1981","regular","7","AP Top 25","2","Penn State","FBS Independents","",""
"1981","regular","7","AP Top 25","3","Pittsburgh","FBS Independents","",""
"1981","regular","7","AP Top 25","4","North Carolina","ACC","",""
"1981","regular","7","AP Top 25","5","Michigan","Big Ten","",""
"1981","regular","7","AP Top 25","6","Clemson","ACC","",""
"1981","regular","7","AP Top 25","7","USC","Pac-10","",""
"1981","regular","7","AP Top 25","8","Missouri","Big 8","",""
"1981","regular","7","AP Top 25","9","Georgia","SEC","",""
"1981","regular","7","AP Top 25","10","SMU","Southwest","",""
"1981","regular","7","AP Top 25","11","Florida State","FBS Independents","",""
"1981","regular","7","AP Top 25","12","Iowa","Big Ten","",""
"1981","regular","7","AP Top 25","13","Miami","FBS Independents","",""
"1981","regular","7","AP Top 25","14","Wisconsin","Big Ten","",""
"1981","regular","7","AP Top 25","15","Alabama","SEC","",""
"1981","regular","7","AP Top 25","16","Mississippi State","SEC","",""
"1981","regular","7","AP Top 25","17","BYU","Western Athletic","",""
"1981","regular","7","AP Top 25","18","Washington State","Pac-10","",""
"1981","regular","7","AP Top 25","19","Nebraska","Big 8","",""
"1981","regular","7","AP Top 25","20","Arizona State","Pac-10","",""
"1981","regular","6","AP Top 25","1","USC","Pac-10","",""
"1981","regular","6","AP Top 25","2","Penn State","FBS Independents","",""
"1981","regular","6","AP Top 25","3","Texas","Southwest","",""
"1981","regular","6","AP Top 25","4","Pittsburgh","FBS Independents","",""
"1981","regular","6","AP Top 25","5","North Carolina","ACC","",""
"1981","regular","6","AP Top 25","6","Michigan","Big Ten","",""
"1981","regular","6","AP Top 25","7","Alabama","SEC","",""
"1981","regular","6","AP Top 25","8","BYU","Western Athletic","",""
"1981","regular","6","AP Top 25","9","Clemson","ACC","",""
"1981","regular","6","AP Top 25","10","Oklahoma","Big 8","",""
"1981","regular","6","AP Top 25","11","Georgia","SEC","",""
"1981","regular","6","AP Top 25","12","Iowa State","Big 8","",""
"1981","regular","6","AP Top 25","13","Missouri","Big 8","",""
"1981","regular","6","AP Top 25","14","SMU","Southwest","",""
"1981","regular","6","AP Top 25","15","Iowa","Big Ten","",""
"1981","regular","6","AP Top 25","16","Miami","FBS Independents","",""
"1981","regular","6","AP Top 25","17","UCLA","Pac-10","",""
"1981","regular","6","AP Top 25","18","Ohio State","Big Ten","",""
"1981","regular","6","AP Top 25","19","Mississippi State","SEC","",""
"1981","regular","6","AP Top 25","20","Florida State","FBS Independents","",""
"1981","regular","5","AP Top 25","1","USC","Pac-10","",""
"1981","regular","5","AP Top 25","2","Penn State","FBS Independents","",""
"1981","regular","5","AP Top 25","3","Texas","Southwest","",""
"1981","regular","5","AP Top 25","4","Pittsburgh","FBS Independents","",""
"1981","regular","5","AP Top 25","5","Oklahoma","Big 8","",""
"1981","regular","5","AP Top 25","6","North Carolina","ACC","",""
"1981","regular","5","AP Top 25","7","Ohio State","Big Ten","",""
"1981","regular","5","AP Top 25","8","Michigan","Big Ten","",""
"1981","regular","5","AP Top 25","9","Mississippi State","SEC","",""
"1981","regular","5","AP Top 25","10","BYU","Western Athletic","",""
"1981","regular","5","AP Top 25","11","Alabama","SEC","",""
"1981","regular","5","AP Top 25","12","Washington","Pac-10","",""
"1981","regular","5","AP Top 25","13","Georgia","SEC","",""
"1981","regular","5","AP Top 25","14","Clemson","ACC","",""
"1981","regular","5","AP Top 25","15","SMU","Southwest","",""
"1981","regular","5","AP Top 25","16","UCLA","Pac-10","",""
"1981","regular","5","AP Top 25","17","Miami","FBS Independents","",""
"1981","regular","5","AP Top 25","18","Iowa","Big Ten","",""
"1981","regular","5","AP Top 25","19","Arkansas","Southwest","",""
"1981","regular","5","AP Top 25","20","Iowa State","Big 8","",""
"1981","regular","4","AP Top 25","1","USC","Pac-10","",""
"1981","regular","4","AP Top 25","2","Oklahoma","Big 8","",""
"1981","regular","4","AP Top 25","3","Penn State","FBS Independents","",""
"1981","regular","4","AP Top 25","4","Texas","Southwest","",""
"1981","regular","4","AP Top 25","5","Pittsburgh","FBS Independents","",""
"1981","regular","4","AP Top 25","6","UCLA","Pac-10","",""
"1981","regular","4","AP Top 25","7","Michigan","Big Ten","",""
"1981","regular","4","AP Top 25","8","Ohio State","Big Ten","",""
"1981","regular","4","AP Top 25","9","North Carolina","ACC","",""
"1981","regular","4","AP Top 25","10","Alabama","SEC","",""
"1981","regular","4","AP Top 25","11","BYU","Western Athletic","",""
"1981","regular","4","AP Top 25","12","Mississippi State","SEC","",""
"1981","regular","4","AP Top 25","13","Notre Dame","FBS Independents","",""
"1981","regular","4","AP Top 25","14","Miami","FBS Independents","",""
"1981","regular","4","AP Top 25","15","Nebraska","Big 8","",""
"1981","regular","4","AP Top 25","16","Washington","Pac-10","",""
"1981","regular","4","AP Top 25","17","Georgia","SEC","",""
"1981","regular","4","AP Top 25","18","Arizona State","Pac-10","",""
"1981","regular","4","AP Top 25","19","Clemson","ACC","",""
"1981","regular","4","AP Top 25","20","SMU","Southwest","",""
"1981","regular","3","AP Top 25","1","Notre Dame","FBS Independents","",""
"1981","regular","3","AP Top 25","2","USC","Pac-10","",""
"1981","regular","3","AP Top 25","3","Oklahoma","Big 8","",""
"1981","regular","3","AP Top 25","4","Georgia","SEC","",""
"1981","regular","3","AP Top 25","5","Penn State","FBS Independents","",""
"1981","regular","3","AP Top 25","6","Texas","Southwest","",""
"1981","regular","3","AP Top 25","7","Pittsburgh","FBS Independents","",""
"1981","regular","3","AP Top 25","8","Ohio State","Big Ten","",""
"1981","regular","3","AP Top 25","9","UCLA","Pac-10","",""
"1981","regular","3","AP Top 25","10","North Carolina","ACC","",""
"1981","regular","3","AP Top 25","11","Michigan","Big Ten","",""
"1981","regular","3","AP Top 25","12","Alabama","SEC","",""
"1981","regular","3","AP Top 25","13","BYU","Western Athletic","",""
"1981","regular","3","AP Top 25","14","Mississippi State","SEC","",""
"1981","regular","3","AP Top 25","15","Washington","Pac-10","",""
"1981","regular","3","AP Top 25","16","Miami","FBS Independents","",""
"1981","regular","3","AP Top 25","17","Nebraska","Big 8","",""
"1981","regular","3","AP Top 25","18","Arizona State","Pac-10","",""
"1981","regular","3","AP Top 25","19","Florida State","FBS Independents","",""
"1981","regular","3","AP Top 25","20","Wisconsin","Big Ten","",""
"1981","regular","2","AP Top 25","1","Michigan","Big Ten","",""
"1981","regular","2","AP Top 25","2","Alabama","SEC","",""
"1981","regular","2","AP Top 25","3","Oklahoma","Big 8","",""
"1981","regular","2","AP Top 25","4","Notre Dame","FBS Independents","",""
"1981","regular","2","AP Top 25","5","USC","Pac-10","",""
"1981","regular","2","AP Top 25","6","Georgia","SEC","",""
"1981","regular","2","AP Top 25","7","Nebraska","Big 8","",""
"1981","regular","2","AP Top 25","8","Texas","Southwest","",""
"1981","regular","2","AP Top 25","9","Penn State","FBS Independents","",""
"1981","regular","2","AP Top 25","10","Pittsburgh","FBS Independents","",""
"1981","regular","2","AP Top 25","11","Ohio State","Big Ten","",""
"1981","regular","2","AP Top 25","12","UCLA","Pac-10","",""
"1981","regular","2","AP Top 25","13","North Carolina","ACC","",""
"1981","regular","2","AP Top 25","14","Mississippi State","SEC","",""
"1981","regular","2","AP Top 25","15","BYU","Western Athletic","",""
"1981","regular","2","AP Top 25","16","Miami","FBS Independents","",""
"1981","regular","2","AP Top 25","17","Washington","Pac-10","",""
"1981","regular","2","AP Top 25","18","Florida State","FBS Independents","",""
"1981","regular","2","AP Top 25","19","Stanford","Pac-10","",""
"1981","regular","2","AP Top 25","20","Arizona State","Pac-10","",""
"1981","regular","1","AP Top 25","1","Michigan","Big Ten","",""
"1981","regular","1","AP Top 25","2","Oklahoma","Big 8","",""
"1981","regular","1","AP Top 25","3","Notre Dame","FBS Independents","",""
"1981","regular","1","AP Top 25","4","Alabama","SEC","",""
"1981","regular","1","AP Top 25","5","USC","Pac-10","",""
"1981","regular","1","AP Top 25","6","Nebraska","Big 8","",""
"1981","regular","1","AP Top 25","7","Penn State","FBS Independents","",""
"1981","regular","1","AP Top 25","8","Pittsburgh","FBS Independents","",""
"1981","regular","1","AP Top 25","9","Texas","Southwest","",""
"1981","regular","1","AP Top 25","10","Georgia","SEC","",""
"1981","regular","1","AP Top 25","11","Ohio State","Big Ten","",""
"1981","regular","1","AP Top 25","12","North Carolina","ACC","",""
"1981","regular","1","AP Top 25","13","UCLA","Pac-10","",""
"1981","regular","1","AP Top 25","14","Mississippi State","SEC","",""
"1981","regular","1","AP Top 25","15","Washington","Pac-10","",""
"1981","regular","1","AP Top 25","16","BYU","Western Athletic","",""
"1981","regular","1","AP Top 25","17","Florida","SEC","",""
"1981","regular","1","AP Top 25","18","Stanford","Pac-10","",""
"1981","regular","1","AP Top 25","19","Florida State","FBS Independents","",""
"1981","regular","1","AP Top 25","20","Arizona State","Pac-10","",""
