"Season","SeasonType","Week","Poll","Rank","School","Conference","FirstPlaceVotes","Points"
"1993","regular","11","AP Top 25","8","Auburn","SEC","",""
"1993","regular","11","AP Top 25","9","Florida","SEC","",""
"1993","regular","11","AP Top 25","10","Texas A&M","Southwest","",""
"1993","regular","11","AP Top 25","11","West Virginia","Big East","",""
"1993","regular","11","AP Top 25","12","UCLA","Pac-10","",""
"1993","regular","11","AP Top 25","13","Louisville","FBS Independents","",""
"1993","regular","11","AP Top 25","14","Arizona","Pac-10","",""
"1993","regular","11","AP Top 25","15","Wisconsin","Big Ten","",""
"1993","regular","11","AP Top 25","16","North Carolina","ACC","",""
"1993","regular","11","AP Top 25","17","Indiana","Big Ten","",""
"1993","regular","11","AP Top 25","18","Kansas State","Big 8","",""
"1993","regular","11","AP Top 25","19","Penn State","Big Ten","",""
"1993","regular","11","AP Top 25","20","Oklahoma","Big 8","",""
"1993","regular","11","AP Top 25","21","Virginia","ACC","",""
"1993","regular","11","AP Top 25","22","NC State","ACC","",""
"1993","regular","11","AP Top 25","23","Colorado","Big 8","",""
"1993","regular","11","AP Top 25","24","Wyoming","Western Athletic","",""
"1993","regular","11","AP Top 25","25","Virginia Tech","Big East","",""
"1993","regular","10","AP Top 25","1","Florida State","ACC","",""
"1993","regular","10","AP Top 25","2","Notre Dame","FBS Independents","",""
"1993","regular","10","AP Top 25","3","Ohio State","Big Ten","",""
"1993","regular","10","AP Top 25","4","Miami","Big East","",""
"1993","regular","10","AP Top 25","5","Alabama","SEC","",""
"1993","regular","10","AP Top 25","6","Nebraska","Big 8","",""
"1993","regular","10","AP Top 25","7","Arizona","Pac-10","",""
"1993","regular","10","AP Top 25","8","Tennessee","SEC","",""
"1993","regular","10","AP Top 25","9","Auburn","SEC","",""
"1993","regular","10","AP Top 25","10","Florida","SEC","",""
"1993","regular","10","AP Top 25","11","Texas A&M","Southwest","",""
"1993","regular","10","AP Top 25","12","Penn State","Big Ten","",""
"1993","regular","10","AP Top 25","13","West Virginia","Big East","",""
"1993","regular","10","AP Top 25","14","Oklahoma","Big 8","",""
"1993","regular","10","AP Top 25","15","UCLA","Pac-10","",""
"1993","regular","10","AP Top 25","16","Virginia","ACC","",""
"1993","regular","10","AP Top 25","17","Louisville","FBS Independents","",""
"1993","regular","10","AP Top 25","18","North Carolina","ACC","",""
"1993","regular","10","AP Top 25","19","Washington","Pac-10","",""
"1993","regular","10","AP Top 25","20","Colorado","Big 8","",""
"1993","regular","10","AP Top 25","21","Wisconsin","Big Ten","",""
"1993","regular","10","AP Top 25","22","Michigan State","Big Ten","",""
"1993","regular","10","AP Top 25","23","Indiana","Big Ten","",""
"1993","regular","10","AP Top 25","24","Michigan","Big Ten","",""
"1993","regular","10","AP Top 25","25","Kansas State","Big 8","",""
"1993","regular","9","AP Top 25","1","Florida State","ACC","",""
"1993","regular","9","AP Top 25","2","Notre Dame","FBS Independents","",""
"1993","regular","9","AP Top 25","3","Ohio State","Big Ten","",""
"1993","regular","9","AP Top 25","4","Alabama","SEC","",""
"1993","regular","9","AP Top 25","5","Nebraska","Big 8","",""
"1993","regular","9","AP Top 25","6","Miami","Big East","",""
"1993","regular","9","AP Top 25","7","Arizona","Pac-10","",""
"1993","regular","9","AP Top 25","8","Tennessee","SEC","",""
"1993","regular","9","AP Top 25","9","Florida","SEC","",""
"1993","regular","9","AP Top 25","10","Auburn","SEC","",""
"1993","regular","9","AP Top 25","11","Texas A&M","Southwest","",""
"1993","regular","9","AP Top 25","12","North Carolina","ACC","",""
"1993","regular","9","AP Top 25","13","Michigan","Big Ten","",""
"1993","regular","9","AP Top 25","14","Penn State","Big Ten","",""
"1993","regular","9","AP Top 25","15","Wisconsin","Big Ten","",""
"1993","regular","9","AP Top 25","16","Colorado","Big 8","",""
"1993","regular","9","AP Top 25","17","Oklahoma","Big 8","",""
"1993","regular","9","AP Top 25","18","West Virginia","Big East","",""
"1993","regular","9","AP Top 25","19","UCLA","Pac-10","",""
"1993","regular","9","AP Top 25","20","Louisville","FBS Independents","",""
"1993","regular","9","AP Top 25","21","Virginia","ACC","",""
"1993","regular","9","AP Top 25","22","Washington","Pac-10","",""
"1993","regular","9","AP Top 25","23","Syracuse","Big East","",""
"1993","regular","9","AP Top 25","24","Michigan State","Big Ten","",""
"1993","regular","9","AP Top 25","25","Washington State","Pac-10","",""
"1993","regular","8","AP Top 25","1","Florida State","ACC","",""
"1993","regular","8","AP Top 25","2","Alabama","SEC","",""
"1993","regular","8","AP Top 25","3","Notre Dame","FBS Independents","",""
"1993","regular","8","AP Top 25","4","Florida","SEC","",""
"1993","regular","8","AP Top 25","5","Ohio State","Big Ten","",""
"1993","regular","8","AP Top 25","6","Nebraska","Big 8","",""
"1993","regular","8","AP Top 25","7","Penn State","Big Ten","",""
"1993","regular","8","AP Top 25","8","Miami","Big East","",""
"1993","regular","8","AP Top 25","9","Oklahoma","Big 8","",""
"1993","regular","8","AP Top 25","10","Tennessee","SEC","",""
"1993","regular","8","AP Top 25","11","Arizona","Pac-10","",""
"1993","regular","8","AP Top 25","12","Washington","Pac-10","",""
"1993","regular","8","AP Top 25","13","Texas A&M","Southwest","",""
"1993","regular","8","AP Top 25","14","North Carolina","ACC","",""
"1993","regular","8","AP Top 25","15","Virginia","ACC","",""
"1993","regular","8","AP Top 25","16","Wisconsin","Big Ten","",""
"1993","regular","8","AP Top 25","17","West Virginia","Big East","",""
"1993","regular","8","AP Top 25","18","Michigan","Big Ten","",""
"1993","regular","8","AP Top 25","19","Auburn","SEC","",""
"1993","regular","8","AP Top 25","20","Colorado","Big 8","",""
"1993","regular","8","AP Top 25","21","California","Pac-10","",""
"1993","regular","8","AP Top 25","22","UCLA","Pac-10","",""
"1993","regular","8","AP Top 25","23","Louisville","FBS Independents","",""
"1993","regular","8","AP Top 25","24","Syracuse","Big East","",""
"1993","regular","8","AP Top 25","25","Michigan State","Big Ten","",""
"1993","regular","7","AP Top 25","1","Florida State","ACC","",""
"1993","regular","7","AP Top 25","2","Alabama","SEC","",""
"1993","regular","7","AP Top 25","3","Miami","Big East","",""
"1993","regular","7","AP Top 25","4","Notre Dame","FBS Independents","",""
"1993","regular","7","AP Top 25","5","Florida","SEC","",""
"1993","regular","7","AP Top 25","6","Ohio State","Big Ten","",""
"1993","regular","7","AP Top 25","7","Nebraska","Big 8","",""
"1993","regular","7","AP Top 25","8","Penn State","Big Ten","",""
"1993","regular","7","AP Top 25","9","Michigan","Big Ten","",""
"1993","regular","7","AP Top 25","10","Oklahoma","Big 8","",""
"1993","regular","7","AP Top 25","11","Tennessee","SEC","",""
"1993","regular","7","AP Top 25","12","Arizona","Pac-10","",""
"1993","regular","7","AP Top 25","13","Washington","Pac-10","",""
"1993","regular","7","AP Top 25","14","Texas A&M","Southwest","",""
"1993","regular","7","AP Top 25","15","North Carolina","ACC","",""
"1993","regular","7","AP Top 25","16","California","Pac-10","",""
"1993","regular","7","AP Top 25","17","Louisville","FBS Independents","",""
"1993","regular","7","AP Top 25","18","Virginia","ACC","",""
"1993","regular","7","AP Top 25","19","BYU","Western Athletic","",""
"1993","regular","7","AP Top 25","20","Colorado","Big 8","",""
"1993","regular","7","AP Top 25","21","Wisconsin","Big Ten","",""
"1993","regular","7","AP Top 25","22","Auburn","SEC","",""
"1993","regular","7","AP Top 25","23","Syracuse","Big East","",""
"1993","regular","7","AP Top 25","24","West Virginia","Big East","",""
"1993","regular","7","AP Top 25","25","UCLA","Pac-10","",""
"1993","regular","6","AP Top 25","1","Florida State","ACC","",""
"1993","regular","6","AP Top 25","2","Alabama","SEC","",""
"1993","regular","6","AP Top 25","3","Miami","Big East","",""
"1993","regular","6","AP Top 25","4","Notre Dame","FBS Independents","",""
"1993","regular","6","AP Top 25","5","Florida","SEC","",""
"1993","regular","6","AP Top 25","6","Nebraska","Big 8","",""
"1993","regular","6","AP Top 25","7","Ohio State","Big Ten","",""
"1993","regular","6","AP Top 25","8","Michigan","Big Ten","",""
"1993","regular","6","AP Top 25","9","Penn State","Big Ten","",""
"1993","regular","6","AP Top 25","10","Oklahoma","Big 8","",""
"1993","regular","6","AP Top 25","11","Tennessee","SEC","",""
"1993","regular","6","AP Top 25","12","Arizona","Pac-10","",""
"1993","regular","6","AP Top 25","13","Syracuse","Big East","",""
"1993","regular","6","AP Top 25","14","Texas A&M","Southwest","",""
"1993","regular","6","AP Top 25","15","Washington","Pac-10","",""
"1993","regular","6","AP Top 25","16","North Carolina","ACC","",""
"1993","regular","6","AP Top 25","17","California","Pac-10","",""
"1993","regular","6","AP Top 25","18","Louisville","FBS Independents","",""
"1993","regular","6","AP Top 25","19","Colorado","Big 8","",""
"1993","regular","6","AP Top 25","20","BYU","Western Athletic","",""
"1993","regular","6","AP Top 25","21","Virginia","ACC","",""
"1993","regular","6","AP Top 25","22","Wisconsin","Big Ten","",""
"1993","regular","6","AP Top 25","23","Auburn","SEC","",""
"1993","regular","6","AP Top 25","24","NC State","ACC","",""
"1993","regular","6","AP Top 25","25","West Virginia","Big East","",""
"1993","regular","5","AP Top 25","1","Florida State","ACC","",""
"1993","regular","5","AP Top 25","2","Alabama","SEC","",""
"1993","regular","5","AP Top 25","3","Miami","Big East","",""
"1993","regular","5","AP Top 25","4","Notre Dame","FBS Independents","",""
"1993","regular","5","AP Top 25","5","Florida","SEC","",""
"1993","regular","5","AP Top 25","6","Nebraska","Big 8","",""
"1993","regular","5","AP Top 25","7","Ohio State","Big Ten","",""
"1993","regular","5","AP Top 25","8","Michigan","Big Ten","",""
"1993","regular","5","AP Top 25","9","Penn State","Big Ten","",""
"1993","regular","5","AP Top 25","10","Oklahoma","Big 8","",""
"1993","regular","5","AP Top 25","11","Tennessee","SEC","",""
"1993","regular","5","AP Top 25","12","Syracuse","Big East","",""
"1993","regular","5","AP Top 25","13","Colorado","Big 8","",""
"1993","regular","5","AP Top 25","14","Texas A&M","Southwest","",""
"1993","regular","5","AP Top 25","15","Arizona","Pac-10","",""
"1993","regular","5","AP Top 25","16","Washington","Pac-10","",""
"1993","regular","5","AP Top 25","17","Stanford","Pac-10","",""
"1993","regular","5","AP Top 25","18","North Carolina","ACC","",""
"1993","regular","5","AP Top 25","19","NC State","ACC","",""
"1993","regular","5","AP Top 25","20","California","Pac-10","",""
"1993","regular","5","AP Top 25","21","BYU","Western Athletic","",""
"1993","regular","5","AP Top 25","22","Virginia","ACC","",""
"1993","regular","5","AP Top 25","23","Wisconsin","Big Ten","",""
"1993","regular","5","AP Top 25","24","Louisville","FBS Independents","",""
"1993","regular","5","AP Top 25","25","Auburn","SEC","",""
"1993","regular","4","AP Top 25","1","Florida State","ACC","",""
"1993","regular","4","AP Top 25","2","Alabama","SEC","",""
"1993","regular","4","AP Top 25","3","Miami","Big East","",""
"1993","regular","4","AP Top 25","4","Notre Dame","FBS Independents","",""
"1993","regular","4","AP Top 25","5","Tennessee","SEC","",""
"1993","regular","4","AP Top 25","6","Syracuse","Big East","",""
"1993","regular","4","AP Top 25","7","Colorado","Big 8","",""
"1993","regular","4","AP Top 25","8","Nebraska","Big 8","",""
"1993","regular","4","AP Top 25","9","Florida","SEC","",""
"1993","regular","4","AP Top 25","10","Michigan","Big Ten","",""
"1993","regular","4","AP Top 25","11","Ohio State","Big Ten","",""
"1993","regular","4","AP Top 25","12","Oklahoma","Big 8","",""
"1993","regular","4","AP Top 25","13","North Carolina","ACC","",""
"1993","regular","4","AP Top 25","14","Penn State","Big Ten","",""
"1993","regular","4","AP Top 25","15","Arizona","Pac-10","",""
"1993","regular","4","AP Top 25","16","Texas A&M","Southwest","",""
"1993","regular","4","AP Top 25","17","NC State","ACC","",""
"1993","regular","4","AP Top 25","18","Washington","Pac-10","",""
"1993","regular","4","AP Top 25","19","BYU","Western Athletic","",""
"1993","regular","4","AP Top 25","20","Stanford","Pac-10","",""
"1993","regular","4","AP Top 25","21","California","Pac-10","",""
"1993","regular","4","AP Top 25","22","Boston College","Big East","",""
"1993","regular","4","AP Top 25","23","Arizona State","Pac-10","",""
"1993","regular","4","AP Top 25","24","Wisconsin","Big Ten","",""
"1993","regular","4","AP Top 25","25","Virginia","ACC","",""
"1993","regular","3","AP Top 25","1","Florida State","ACC","",""
"1993","regular","3","AP Top 25","2","Alabama","SEC","",""
"1993","regular","3","AP Top 25","3","Michigan","Big Ten","",""
"1993","regular","3","AP Top 25","4","Miami","Big East","",""
"1993","regular","3","AP Top 25","5","Texas A&M","Southwest","",""
"1993","regular","3","AP Top 25","6","Syracuse","Big East","",""
"1993","regular","3","AP Top 25","7","Florida","SEC","",""
"1993","regular","3","AP Top 25","8","Tennessee","SEC","",""
"1993","regular","3","AP Top 25","9","Nebraska","Big 8","",""
"1993","regular","3","AP Top 25","10","Colorado","Big 8","",""
"1993","regular","3","AP Top 25","11","Notre Dame","FBS Independents","",""
"1993","regular","3","AP Top 25","12","Washington","Pac-10","",""
"1993","regular","3","AP Top 25","13","Arizona","Pac-10","",""
"1993","regular","3","AP Top 25","14","North Carolina","ACC","",""
"1993","regular","3","AP Top 25","15","Penn State","Big Ten","",""
"1993","regular","3","AP Top 25","16","Ohio State","Big Ten","",""
"1993","regular","3","AP Top 25","17","Oklahoma","Big 8","",""
"1993","regular","3","AP Top 25","18","NC State","ACC","",""
"1993","regular","3","AP Top 25","19","South Carolina","SEC","",""
"1993","regular","3","AP Top 25","20","BYU","Western Athletic","",""
"1993","regular","3","AP Top 25","21","Clemson","ACC","",""
"1993","regular","3","AP Top 25","22","Georgia","SEC","",""
"1993","regular","3","AP Top 25","23","Stanford","Pac-10","",""
"1993","regular","3","AP Top 25","24","Baylor","Southwest","",""
"1993","regular","3","AP Top 25","25","Boston College","Big East","",""
"1993","regular","2","AP Top 25","1","Florida State","ACC","",""
"1993","regular","2","AP Top 25","2","Alabama","SEC","",""
"1993","regular","2","AP Top 25","3","Michigan","Big Ten","",""
"1993","regular","2","AP Top 25","3","Miami","Big East","",""
"1993","regular","2","AP Top 25","5","Texas A&M","Southwest","",""
"1993","regular","2","AP Top 25","6","Syracuse","Big East","",""
"1993","regular","2","AP Top 25","7","Notre Dame","FBS Independents","",""
"1993","regular","2","AP Top 25","8","Florida","SEC","",""
"1993","regular","2","AP Top 25","9","Nebraska","Big 8","",""
"1993","regular","2","AP Top 25","10","Tennessee","SEC","",""
"1993","regular","2","AP Top 25","11","Colorado","Big 8","",""
"1993","regular","2","AP Top 25","12","Washington","Pac-10","",""
"1993","regular","2","AP Top 25","13","Arizona","Pac-10","",""
"1993","regular","2","AP Top 25","14","Georgia","SEC","",""
"1993","regular","2","AP Top 25","15","Stanford","Pac-10","",""
"1993","regular","2","AP Top 25","16","North Carolina","ACC","",""
"1993","regular","2","AP Top 25","17","Penn State","Big Ten","",""
"1993","regular","2","AP Top 25","18","Ohio State","Big Ten","",""
"1993","regular","2","AP Top 25","19","BYU","Western Athletic","",""
"1993","regular","2","AP Top 25","20","Boston College","Big East","",""
"1993","regular","2","AP Top 25","21","Oklahoma","Big 8","",""
"1993","regular","2","AP Top 25","22","Clemson","ACC","",""
"1993","regular","2","AP Top 25","23","Mississippi State","SEC","",""
"1993","regular","2","AP Top 25","24","NC State","ACC","",""
"1993","regular","2","AP Top 25","25","Fresno State","Western Athletic","",""
"1993","regular","1","AP Top 25","1","Florida State","ACC","",""
"1993","regular","1","AP Top 25","2","Alabama","SEC","",""
"1993","regular","1","AP Top 25","3","Michigan","Big Ten","",""
"1993","regular","1","AP Top 25","4","Texas A&M","Southwest","",""
"1993","regular","1","AP Top 25","5","Miami","Big East","",""
"1993","regular","1","AP Top 25","6","Syracuse","Big East","",""
"1993","regular","1","AP Top 25","7","Notre Dame","FBS Independents","",""
"1993","regular","1","AP Top 25","8","Nebraska","Big 8","",""
"1993","regular","1","AP Top 25","9","Florida","SEC","",""
"1993","regular","1","AP Top 25","10","Tennessee","SEC","",""
"1993","regular","1","AP Top 25","11","Colorado","Big 8","",""
"1993","regular","1","AP Top 25","12","Washington","Pac-10","",""
"1993","regular","1","AP Top 25","13","Georgia","SEC","",""
"1993","regular","1","AP Top 25","14","Arizona","Pac-10","",""
"1993","regular","1","AP Top 25","15","Stanford","Pac-10","",""
"1993","regular","1","AP Top 25","16","Penn State","Big Ten","",""
"1993","regular","1","AP Top 25","17","Ohio State","Big Ten","",""
"1993","regular","1","AP Top 25","18","USC","Pac-10","",""
"1993","regular","1","AP Top 25","19","BYU","Western Athletic","",""
"1993","regular","1","AP Top 25","20","North Carolina","ACC","",""
"1993","regular","1","AP Top 25","21","Boston College","Big East","",""
"1993","regular","1","AP Top 25","22","Oklahoma","Big 8","",""
"1993","regular","1","AP Top 25","23","Clemson","ACC","",""
"1993","regular","1","AP Top 25","24","Mississippi State","SEC","",""
"1993","regular","1","AP Top 25","25","NC State","ACC","",""
