"Season","SeasonType","Week","Poll","Rank","School","Conference","FirstPlaceVotes","Points"
"1991","regular","8","AP Top 25","1","Florida State","FBS Independents","",""
"1991","regular","8","AP Top 25","2","Miami","Big East","",""
"1991","regular","8","AP Top 25","3","Washington","Pac-10","",""
"1991","regular","8","AP Top 25","4","Michigan","Big Ten","",""
"1991","regular","8","AP Top 25","5","Notre Dame","FBS Independents","",""
"1991","regular","8","AP Top 25","6","Florida","SEC","",""
"1991","regular","8","AP Top 25","7","California","Pac-10","",""
"1991","regular","8","AP Top 25","8","Tennessee","SEC","",""
"1991","regular","8","AP Top 25","9","Nebraska","Big 8","",""
"1991","regular","8","AP Top 25","10","Penn State","FBS Independents","",""
"1991","regular","8","AP Top 25","11","NC State","ACC","",""
"1991","regular","8","AP Top 25","12","Oklahoma","Big 8","",""
"1991","regular","8","AP Top 25","13","Illinois","Big Ten","",""
"1991","regular","8","AP Top 25","14","Alabama","SEC","",""
"1991","regular","8","AP Top 25","15","Iowa","Big Ten","",""
"1991","regular","8","AP Top 25","16","Baylor","Southwest","",""
"1991","regular","8","AP Top 25","17","Georgia","SEC","",""
"1991","regular","8","AP Top 25","18","Ohio State","Big Ten","",""
"1991","regular","8","AP Top 25","19","Texas A&M","Southwest","",""
"1991","regular","8","AP Top 25","20","Pittsburgh","Big East","",""
"1991","regular","8","AP Top 25","21","Clemson","ACC","",""
"1991","regular","8","AP Top 25","22","Colorado","Big 8","",""
"1991","regular","8","AP Top 25","23","East Carolina","FBS Independents","",""
"1991","regular","8","AP Top 25","24","Syracuse","Big East","",""
"1991","regular","8","AP Top 25","25","Arizona State","Pac-10","",""
"1991","regular","7","AP Top 25","1","Florida State","FBS Independents","",""
"1991","regular","7","AP Top 25","2","Miami","Big East","",""
"1991","regular","7","AP Top 25","3","Washington","Pac-10","",""
"1991","regular","7","AP Top 25","4","Tennessee","SEC","",""
"1991","regular","7","AP Top 25","5","Michigan","Big Ten","",""
"1991","regular","7","AP Top 25","6","Oklahoma","Big 8","",""
"1991","regular","7","AP Top 25","7","Notre Dame","FBS Independents","",""
"1991","regular","7","AP Top 25","8","Baylor","Southwest","",""
"1991","regular","7","AP Top 25","9","Penn State","FBS Independents","",""
"1991","regular","7","AP Top 25","10","Florida","SEC","",""
"1991","regular","7","AP Top 25","11","Ohio State","Big Ten","",""
"1991","regular","7","AP Top 25","12","Pittsburgh","Big East","",""
"1991","regular","7","AP Top 25","13","California","Pac-10","",""
"1991","regular","7","AP Top 25","14","Nebraska","Big 8","",""
"1991","regular","7","AP Top 25","15","Syracuse","Big East","",""
"1991","regular","7","AP Top 25","16","NC State","ACC","",""
"1991","regular","7","AP Top 25","17","Iowa","Big Ten","",""
"1991","regular","7","AP Top 25","18","Clemson","ACC","",""
"1991","regular","7","AP Top 25","19","Alabama","SEC","",""
"1991","regular","7","AP Top 25","20","Illinois","Big Ten","",""
"1991","regular","7","AP Top 25","21","Texas A&M","Southwest","",""
"1991","regular","7","AP Top 25","22","Georgia","SEC","",""
"1991","regular","7","AP Top 25","23","Ole Miss","SEC","",""
"1991","regular","7","AP Top 25","24","Auburn","SEC","",""
"1991","regular","7","AP Top 25","25","Colorado","Big 8","",""
"1991","regular","6","AP Top 25","1","Florida State","FBS Independents","",""
"1991","regular","6","AP Top 25","2","Miami","Big East","",""
"1991","regular","6","AP Top 25","3","Washington","Pac-10","",""
"1991","regular","6","AP Top 25","4","Tennessee","SEC","",""
"1991","regular","6","AP Top 25","5","Oklahoma","Big 8","",""
"1991","regular","6","AP Top 25","6","Clemson","ACC","",""
"1991","regular","6","AP Top 25","7","Michigan","Big Ten","",""
"1991","regular","6","AP Top 25","8","Notre Dame","FBS Independents","",""
"1991","regular","6","AP Top 25","9","Iowa","Big Ten","",""
"1991","regular","6","AP Top 25","10","Syracuse","Big East","",""
"1991","regular","6","AP Top 25","11","Baylor","Southwest","",""
"1991","regular","6","AP Top 25","12","Penn State","FBS Independents","",""
"1991","regular","6","AP Top 25","13","Florida","SEC","",""
"1991","regular","6","AP Top 25","14","Ohio State","Big Ten","",""
"1991","regular","6","AP Top 25","15","Nebraska","Big 8","",""
"1991","regular","6","AP Top 25","16","Auburn","SEC","",""
"1991","regular","6","AP Top 25","17","Pittsburgh","Big East","",""
"1991","regular","6","AP Top 25","18","California","Pac-10","",""
"1991","regular","6","AP Top 25","19","NC State","ACC","",""
"1991","regular","6","AP Top 25","20","Alabama","SEC","",""
"1991","regular","6","AP Top 25","21","Georgia Tech","ACC","",""
"1991","regular","6","AP Top 25","22","Illinois","Big Ten","",""
"1991","regular","6","AP Top 25","23","Texas A&M","Southwest","",""
"1991","regular","6","AP Top 25","24","UCLA","Pac-10","",""
"1991","regular","6","AP Top 25","25","Colorado","Big 8","",""
"1991","regular","5","AP Top 25","1","Florida State","FBS Independents","",""
"1991","regular","5","AP Top 25","2","Miami","Big East","",""
"1991","regular","5","AP Top 25","3","Michigan","Big Ten","",""
"1991","regular","5","AP Top 25","4","Washington","Pac-10","",""
"1991","regular","5","AP Top 25","5","Tennessee","SEC","",""
"1991","regular","5","AP Top 25","6","Oklahoma","Big 8","",""
"1991","regular","5","AP Top 25","7","Clemson","ACC","",""
"1991","regular","5","AP Top 25","8","Notre Dame","FBS Independents","",""
"1991","regular","5","AP Top 25","9","Iowa","Big Ten","",""
"1991","regular","5","AP Top 25","10","Syracuse","Big East","",""
"1991","regular","5","AP Top 25","10","Penn State","FBS Independents","",""
"1991","regular","5","AP Top 25","12","Baylor","Southwest","",""
"1991","regular","5","AP Top 25","13","Auburn","SEC","",""
"1991","regular","5","AP Top 25","14","Florida","SEC","",""
"1991","regular","5","AP Top 25","15","Ohio State","Big Ten","",""
"1991","regular","5","AP Top 25","16","Nebraska","Big 8","",""
"1991","regular","5","AP Top 25","17","Colorado","Big 8","",""
"1991","regular","5","AP Top 25","18","Pittsburgh","Big East","",""
"1991","regular","5","AP Top 25","19","Georgia Tech","ACC","",""
"1991","regular","5","AP Top 25","20","California","Pac-10","",""
"1991","regular","5","AP Top 25","21","Mississippi State","SEC","",""
"1991","regular","5","AP Top 25","22","Alabama","SEC","",""
"1991","regular","5","AP Top 25","23","North Carolina","ACC","",""
"1991","regular","5","AP Top 25","24","Arizona State","Pac-10","",""
"1991","regular","5","AP Top 25","25","Illinois","Big Ten","",""
"1991","regular","4","AP Top 25","1","Florida State","FBS Independents","",""
"1991","regular","4","AP Top 25","2","Miami","Big East","",""
"1991","regular","4","AP Top 25","3","Michigan","Big Ten","",""
"1991","regular","4","AP Top 25","4","Washington","Pac-10","",""
"1991","regular","4","AP Top 25","5","Florida","SEC","",""
"1991","regular","4","AP Top 25","6","Tennessee","SEC","",""
"1991","regular","4","AP Top 25","7","Oklahoma","Big 8","",""
"1991","regular","4","AP Top 25","8","Clemson","ACC","",""
"1991","regular","4","AP Top 25","9","Nebraska","Big 8","",""
"1991","regular","4","AP Top 25","10","Iowa","Big Ten","",""
"1991","regular","4","AP Top 25","11","Notre Dame","FBS Independents","",""
"1991","regular","4","AP Top 25","12","Penn State","FBS Independents","",""
"1991","regular","4","AP Top 25","13","Auburn","SEC","",""
"1991","regular","4","AP Top 25","14","Baylor","Southwest","",""
"1991","regular","4","AP Top 25","15","Texas A&M","Southwest","",""
"1991","regular","4","AP Top 25","16","Ohio State","Big Ten","",""
"1991","regular","4","AP Top 25","17","Georgia Tech","ACC","",""
"1991","regular","4","AP Top 25","18","Syracuse","Big East","",""
"1991","regular","4","AP Top 25","19","Colorado","Big 8","",""
"1991","regular","4","AP Top 25","20","Pittsburgh","Big East","",""
"1991","regular","4","AP Top 25","21","Houston","Southwest","",""
"1991","regular","4","AP Top 25","22","USC","Pac-10","",""
"1991","regular","4","AP Top 25","23","Mississippi State","SEC","",""
"1991","regular","4","AP Top 25","24","California","Pac-10","",""
"1991","regular","4","AP Top 25","25","Georgia","SEC","",""
"1991","regular","3","AP Top 25","1","Florida State","FBS Independents","",""
"1991","regular","3","AP Top 25","2","Miami","Big East","",""
"1991","regular","3","AP Top 25","3","Michigan","Big Ten","",""
"1991","regular","3","AP Top 25","4","Washington","Pac-10","",""
"1991","regular","3","AP Top 25","5","Penn State","FBS Independents","",""
"1991","regular","3","AP Top 25","6","Florida","SEC","",""
"1991","regular","3","AP Top 25","7","Notre Dame","FBS Independents","",""
"1991","regular","3","AP Top 25","8","Clemson","ACC","",""
"1991","regular","3","AP Top 25","9","Oklahoma","Big 8","",""
"1991","regular","3","AP Top 25","10","Houston","Southwest","",""
"1991","regular","3","AP Top 25","11","Tennessee","SEC","",""
"1991","regular","3","AP Top 25","12","Colorado","Big 8","",""
"1991","regular","3","AP Top 25","13","Nebraska","Big 8","",""
"1991","regular","3","AP Top 25","14","Iowa","Big Ten","",""
"1991","regular","3","AP Top 25","15","Auburn","SEC","",""
"1991","regular","3","AP Top 25","16","Alabama","SEC","",""
"1991","regular","3","AP Top 25","17","Georgia Tech","ACC","",""
"1991","regular","3","AP Top 25","18","Michigan State","Big Ten","",""
"1991","regular","3","AP Top 25","19","Ohio State","Big Ten","",""
"1991","regular","3","AP Top 25","20","Texas A&M","Southwest","",""
"1991","regular","3","AP Top 25","21","UCLA","Pac-10","",""
"1991","regular","3","AP Top 25","22","Syracuse","Big East","",""
"1991","regular","3","AP Top 25","23","Baylor","Southwest","",""
"1991","regular","3","AP Top 25","24","Pittsburgh","Big East","",""
"1991","regular","3","AP Top 25","25","Mississippi State","SEC","",""
"1991","regular","2","AP Top 25","1","Florida State","FBS Independents","",""
"1991","regular","2","AP Top 25","2","Michigan","Big Ten","",""
"1991","regular","2","AP Top 25","3","Miami","Big East","",""
"1991","regular","2","AP Top 25","4","Washington","Pac-10","",""
"1991","regular","2","AP Top 25","5","Penn State","FBS Independents","",""
"1991","regular","2","AP Top 25","6","Florida","SEC","",""
"1991","regular","2","AP Top 25","7","Notre Dame","FBS Independents","",""
"1991","regular","2","AP Top 25","8","Clemson","ACC","",""
"1991","regular","2","AP Top 25","9","Oklahoma","Big 8","",""
"1991","regular","2","AP Top 25","10","Houston","Southwest","",""
"1991","regular","2","AP Top 25","11","Tennessee","SEC","",""
"1991","regular","2","AP Top 25","12","Colorado","Big 8","",""
"1991","regular","2","AP Top 25","13","Texas","Southwest","",""
"1991","regular","2","AP Top 25","14","Nebraska","Big 8","",""
"1991","regular","2","AP Top 25","15","Iowa","Big Ten","",""
"1991","regular","2","AP Top 25","16","USC","Pac-10","",""
"1991","regular","2","AP Top 25","17","Georgia Tech","ACC","",""
"1991","regular","2","AP Top 25","18","Auburn","SEC","",""
"1991","regular","2","AP Top 25","19","Michigan State","Big Ten","",""
"1991","regular","2","AP Top 25","20","Alabama","SEC","",""
"1991","regular","2","AP Top 25","21","Texas A&M","Southwest","",""
"1991","regular","2","AP Top 25","22","Ohio State","Big Ten","",""
"1991","regular","2","AP Top 25","23","UCLA","Pac-10","",""
"1991","regular","2","AP Top 25","24","Syracuse","Big East","",""
"1991","regular","2","AP Top 25","25","BYU","Western Athletic","",""
"1991","regular","1","AP Top 25","1","Florida State","FBS Independents","",""
"1991","regular","1","AP Top 25","2","Michigan","Big Ten","",""
"1991","regular","1","AP Top 25","3","Miami","Big East","",""
"1991","regular","1","AP Top 25","4","Washington","Pac-10","",""
"1991","regular","1","AP Top 25","5","Florida","SEC","",""
"1991","regular","1","AP Top 25","6","Notre Dame","FBS Independents","",""
"1991","regular","1","AP Top 25","7","Penn State","FBS Independents","",""
"1991","regular","1","AP Top 25","8","Georgia Tech","ACC","",""
"1991","regular","1","AP Top 25","9","Clemson","ACC","",""
"1991","regular","1","AP Top 25","10","Oklahoma","Big 8","",""
"1991","regular","1","AP Top 25","11","Tennessee","SEC","",""
"1991","regular","1","AP Top 25","12","Houston","Southwest","",""
"1991","regular","1","AP Top 25","13","Colorado","Big 8","",""
"1991","regular","1","AP Top 25","14","Texas","Southwest","",""
"1991","regular","1","AP Top 25","15","Nebraska","Big 8","",""
"1991","regular","1","AP Top 25","16","USC","Pac-10","",""
"1991","regular","1","AP Top 25","17","Auburn","SEC","",""
"1991","regular","1","AP Top 25","18","Iowa","Big Ten","",""
"1991","regular","1","AP Top 25","19","BYU","Western Athletic","",""
"1991","regular","1","AP Top 25","20","Michigan State","Big Ten","",""
"1991","regular","1","AP Top 25","21","Texas A&M","Southwest","",""
"1991","regular","1","AP Top 25","22","Alabama","SEC","",""
"1991","regular","1","AP Top 25","23","Ohio State","Big Ten","",""
"1991","regular","1","AP Top 25","24","UCLA","Pac-10","",""
"1991","regular","1","AP Top 25","25","Syracuse","Big East","",""
