"Season","SeasonType","Week","Poll","Rank","School","Conference","FirstPlaceVotes","Points"
"1995","regular","16","AP Top 25","1","Nebraska","Big 8","",""
"1995","regular","16","AP Top 25","2","Florida","SEC","",""
"1995","regular","16","AP Top 25","3","Northwestern","Big Ten","",""
"1995","regular","16","AP Top 25","4","Ohio State","Big Ten","",""
"1995","regular","16","AP Top 25","4","Tennessee","SEC","",""
"1995","regular","16","AP Top 25","6","Notre Dame","FBS Independents","",""
"1995","regular","16","AP Top 25","7","Colorado","Big 8","",""
"1995","regular","16","AP Top 25","8","Florida State","ACC","",""
"1995","regular","16","AP Top 25","9","Texas","Southwest","",""
"1995","regular","16","AP Top 25","10","Kansas State","Big 8","",""
"1995","regular","16","AP Top 25","11","Kansas","Big 8","",""
"1995","regular","16","AP Top 25","12","Oregon","Pac-10","",""
"1995","regular","16","AP Top 25","13","Virginia Tech","Big East","",""
"1995","regular","16","AP Top 25","14","Michigan","Big Ten","",""
"1995","regular","16","AP Top 25","15","Penn State","Big Ten","",""
"1995","regular","16","AP Top 25","16","Auburn","SEC","",""
"1995","regular","16","AP Top 25","17","USC","Pac-10","",""
"1995","regular","16","AP Top 25","18","Virginia","ACC","",""
"1995","regular","16","AP Top 25","19","Texas A&M","Southwest","",""
"1995","regular","16","AP Top 25","20","Washington","Pac-10","",""
"1995","regular","16","AP Top 25","21","Alabama","SEC","",""
"1995","regular","16","AP Top 25","22","Miami","Big East","",""
"1995","regular","16","AP Top 25","23","Clemson","ACC","",""
"1995","regular","16","AP Top 25","24","Arkansas","SEC","",""
"1995","regular","16","AP Top 25","25","Toledo","Mid-American","",""
"1995","regular","15","AP Top 25","1","Nebraska","Big 8","",""
"1995","regular","15","AP Top 25","2","Florida","SEC","",""
"1995","regular","15","AP Top 25","3","Northwestern","Big Ten","",""
"1995","regular","15","AP Top 25","4","Tennessee","SEC","",""
"1995","regular","15","AP Top 25","5","Ohio State","Big Ten","",""
"1995","regular","15","AP Top 25","6","Notre Dame","FBS Independents","",""
"1995","regular","15","AP Top 25","7","Colorado","Big 8","",""
"1995","regular","15","AP Top 25","8","Florida State","ACC","",""
"1995","regular","15","AP Top 25","9","Texas","Southwest","",""
"1995","regular","15","AP Top 25","10","Kansas State","Big 8","",""
"1995","regular","15","AP Top 25","11","Kansas","Big 8","",""
"1995","regular","15","AP Top 25","12","Oregon","Pac-10","",""
"1995","regular","15","AP Top 25","13","Virginia Tech","Big East","",""
"1995","regular","15","AP Top 25","14","Michigan","Big Ten","",""
"1995","regular","15","AP Top 25","15","Penn State","Big Ten","",""
"1995","regular","15","AP Top 25","16","Texas A&M","Southwest","",""
"1995","regular","15","AP Top 25","17","Auburn","SEC","",""
"1995","regular","15","AP Top 25","18","USC","Pac-10","",""
"1995","regular","15","AP Top 25","19","Virginia","ACC","",""
"1995","regular","15","AP Top 25","20","Washington","Pac-10","",""
"1995","regular","15","AP Top 25","21","Alabama","SEC","",""
