"Season","SeasonType","Week","Poll","Rank","School","Conference","FirstPlaceVotes","Points"
"2021","regular","1","FCS Coaches Poll","13","Central Arkansas","AWC","0","363"
"2021","regular","1","FCS Coaches Poll","14","Eastern Washington","Big Sky","0","287"
"2021","regular","1","FCS Coaches Poll","15","Villanova","CAA","0","284"
"2021","regular","1","FCS Coaches Poll","16","Northern Iowa","MVFC","0","268"
"2021","regular","1","FCS Coaches Poll","17","Southeastern Louisiana","Southland","0","267"
"2021","regular","1","FCS Coaches Poll","18","Chattanooga","Southern","0","204"
"2021","regular","1","FCS Coaches Poll","19","VMI","Southern","0","167"
"2021","regular","1","FCS Coaches Poll","20","Kennesaw State","Big South","0","165"
"2021","regular","1","FCS Coaches Poll","21","UC Davis","Big Sky","0","135"
"2021","regular","1","FCS Coaches Poll","22","Richmond","CAA","0","104"
"2021","regular","1","FCS Coaches Poll","23","Nicholls","Southland","0","88"
"2021","regular","1","FCS Coaches Poll","24","North Carolina A&T","Big South","0","75"
"2021","regular","1","FCS Coaches Poll","25","Austin Peay","OVC","0","65"
"2021","regular","1","AFCA Division II Coaches Poll","1","West Florida","Gulf South","26","698"
"2021","regular","1","AFCA Division II Coaches Poll","2","Minnesota State","Northern Sun","2","673"
"2021","regular","1","AFCA Division II Coaches Poll","3","Ferris State","GLIAC","0","630"
"2021","regular","1","AFCA Division II Coaches Poll","4","Northwest Missouri State","Mid America","1","575"
"2021","regular","1","AFCA Division II Coaches Poll","5","Slippery Rock","Pennsylvania State Athletic","0","544"
"2021","regular","1","AFCA Division II Coaches Poll","6","Lenoir-Rhyne","South Atlantic","0","540"
"2021","regular","1","AFCA Division II Coaches Poll","6","Valdosta State","Gulf South","0","540"
"2021","regular","1","AFCA Division II Coaches Poll","8","Texas A&M-Commerce","Lone Star","0","520"
"2021","regular","1","AFCA Division II Coaches Poll","9","Notre Dame College","Mountain East","0","501"
"2021","regular","1","AFCA Division II Coaches Poll","10","Colorado Mines","Rocky Mountain","0","423"
"2021","regular","1","AFCA Division II Coaches Poll","11","Ouachita Baptist","Great American","0","387"
"2021","regular","1","AFCA Division II Coaches Poll","12","Colorado State-Pueblo","Rocky Mountain","0","327"
"2021","regular","1","AFCA Division II Coaches Poll","13","Central Missouri State","Mid America","0","323"
"2021","regular","1","AFCA Division II Coaches Poll","14","Indianapolis","Great Lakes","0","261"
"2021","regular","1","AFCA Division II Coaches Poll","15","Shepherd","Pennsylvania State Athletic","0","256"
"2021","regular","1","AFCA Division II Coaches Poll","16","Grand Valley State","GLIAC","0","231"
"2021","regular","1","AFCA Division II Coaches Poll","17","Indiana (PA)","Pennsylvania State Athletic","0","220"
"2021","regular","1","AFCA Division II Coaches Poll","18","Bowie State","CIAA","0","210"
"2021","regular","1","AFCA Division II Coaches Poll","19","Tiffin","Great Midwest Athletic","0","188"
"2021","regular","1","AFCA Division II Coaches Poll","20","Kutztown","Pennsylvania State Athletic","0","144"
"2021","regular","1","AFCA Division II Coaches Poll","21","Lindenwood","Great Lakes","0","134"
"2021","regular","1","AFCA Division II Coaches Poll","22","Harding","Great American","0","120"
"2021","regular","1","AFCA Division II Coaches Poll","23","Minnesota-Duluth","Northern Sun","0","100"
"2021","regular","1","AFCA Division II Coaches Poll","24","Wingate","South Atlantic","0","95"
"2021","regular","1","AFCA Division II Coaches Poll","24","Carson-Newman","South Atlantic","0","95"
"2021","regular","2","Coaches Poll","1","Alabama","SEC","64","1624"
"2021","regular","2","Coaches Poll","2","Georgia","SEC","1","1537"
"2021","regular","2","Coaches Poll","3","Ohio State","Big Ten","0","1491"
"2021","regular","2","Coaches Poll","4","Oklahoma","Big 12","0","1397"
"2021","regular","2","Coaches Poll","5","Texas A&M","SEC","0","1334"
"2021","regular","2","Coaches Poll","6","Clemson","ACC","0","1239"
"2021","regular","2","Coaches Poll","7","Notre Dame","FBS Independents","0","1197"
"2021","regular","2","Coaches Poll","8","Cincinnati","American Athletic","0","1113"
"2021","regular","2","Coaches Poll","9","Florida","SEC","0","1058"
"2021","regular","2","Coaches Poll","10","Iowa State","Big 12","0","1057"
"2021","regular","2","Coaches Poll","11","Oregon","Pac-12","0","920"
"2021","regular","2","Coaches Poll","12","Iowa","Big Ten","0","914"
"2021","regular","2","Coaches Poll","13","Penn State","Big Ten","0","872"
"2021","regular","2","Coaches Poll","14","USC","Pac-12","0","828"
"2021","regular","2","Coaches Poll","15","Texas","Big 12","0","653"
"2021","regular","2","Coaches Poll","16","UCLA","Pac-12","0","538"
"2021","regular","2","Coaches Poll","17","Wisconsin","Big Ten","0","359"
"2021","regular","2","Coaches Poll","18","Utah","Pac-12","0","294"
"2021","regular","2","Coaches Poll","19","Coastal Carolina","Sun Belt","0","289"
"2021","regular","2","Coaches Poll","20","Ole Miss","SEC","0","285"
"2021","regular","2","Coaches Poll","21","Virginia Tech","ACC","0","274"
"2021","regular","2","Coaches Poll","22","North Carolina","ACC","0","252"
"2021","regular","2","Coaches Poll","23","Oklahoma State","Big 12","0","243"
"2021","regular","2","Coaches Poll","24","Miami","ACC","0","186"
"2021","regular","2","Coaches Poll","25","Arizona State","Pac-12","0","181"
"2021","regular","2","AP Top 25","1","Alabama","SEC","59","1571"
"2021","regular","2","AP Top 25","2","Georgia","SEC","4","1507"
"2021","regular","2","AP Top 25","3","Ohio State","Big Ten","0","1437"
"2021","regular","2","AP Top 25","4","Oklahoma","Big 12","0","1374"
"2021","regular","2","AP Top 25","5","Texas A&M","SEC","0","1288"
"2021","regular","2","AP Top 25","6","Clemson","ACC","0","1231"
"2021","regular","2","AP Top 25","7","Cincinnati","American Athletic","0","1136"
"2021","regular","2","AP Top 25","8","Notre Dame","FBS Independents","0","1070"
"2021","regular","2","AP Top 25","9","Iowa State","Big 12","0","1045"
"2021","regular","2","AP Top 25","10","Iowa","Big Ten","0","942"
"2021","regular","2","AP Top 25","11","Penn State","Big Ten","0","908"
"2021","regular","2","AP Top 25","12","Oregon","Pac-12","0","883"
"2021","regular","2","AP Top 25","13","Florida","SEC","0","842"
"2021","regular","2","AP Top 25","14","USC","Pac-12","0","789"
"2021","regular","2","AP Top 25","15","Texas","Big 12","0","683"
"2021","regular","2","AP Top 25","16","UCLA","Pac-12","0","668"
"2021","regular","2","AP Top 25","17","Coastal Carolina","Sun Belt","0","384"
"2021","regular","2","AP Top 25","18","Wisconsin","Big Ten","0","376"
"2021","regular","2","AP Top 25","19","Virginia Tech","ACC","0","359"
"2021","regular","2","AP Top 25","20","Ole Miss","SEC","0","335"
"2021","regular","2","AP Top 25","21","Utah","Pac-12","0","334"
"2021","regular","2","AP Top 25","22","Miami","ACC","0","229"
"2021","regular","2","AP Top 25","23","Arizona State","Pac-12","0","222"
"2021","regular","2","AP Top 25","24","North Carolina","ACC","0","198"
"2021","regular","2","AP Top 25","25","Auburn","SEC","0","83"
"2021","regular","2","AFCA Division II Coaches Poll","1","West Florida","Gulf South","28","744"
"2021","regular","2","AFCA Division II Coaches Poll","2","Ferris State","GLIAC","1","703"
"2021","regular","2","AFCA Division II Coaches Poll","3","Minnesota State","Northern Sun","0","668"
"2021","regular","2","AFCA Division II Coaches Poll","4","Northwest Missouri State","Mid America","0","629"
"2021","regular","2","AFCA Division II Coaches Poll","5","Valdosta State","Gulf South","0","599"
"2021","regular","2","AFCA Division II Coaches Poll","6","Lenoir-Rhyne","South Atlantic","1","593"
"2021","regular","2","AFCA Division II Coaches Poll","7","Texas A&M-Commerce","Lone Star","0","560"
"2021","regular","2","AFCA Division II Coaches Poll","8","Slippery Rock","Pennsylvania State Athletic","0","547"
"2021","regular","2","AFCA Division II Coaches Poll","9","Colorado Mines","Rocky Mountain","0","504"
"2021","regular","2","AFCA Division II Coaches Poll","10","Notre Dame College","Mountain East","0","499"
"2021","regular","2","AFCA Division II Coaches Poll","11","Ouachita Baptist","Great American","0","433"
"2021","regular","2","AFCA Division II Coaches Poll","12","Indianapolis","Great Lakes","0","399"
"2021","regular","2","AFCA Division II Coaches Poll","13","Shepherd","Pennsylvania State Athletic","0","368"
"2021","regular","2","AFCA Division II Coaches Poll","14","Grand Valley State","GLIAC","0","308"
"2021","regular","2","AFCA Division II Coaches Poll","15","Indiana (PA)","Pennsylvania State Athletic","0","266"
"2021","regular","2","AFCA Division II Coaches Poll","16","Tiffin","Great Midwest Athletic","0","236"
"2021","regular","2","AFCA Division II Coaches Poll","17","Harding","Great American","0","227"
"2021","regular","2","AFCA Division II Coaches Poll","18","Kutztown","Pennsylvania State Athletic","0","220"
"2021","regular","2","AFCA Division II Coaches Poll","19","Colorado State-Pueblo","Rocky Mountain","0","201"
"2021","regular","2","AFCA Division II Coaches Poll","20","Minnesota-Duluth","Northern Sun","0","189"
"2021","regular","2","AFCA Division II Coaches Poll","21","Wingate","South Atlantic","0","156"
"2021","regular","2","AFCA Division II Coaches Poll","22","Angelo State","Lone Star","0","134"
"2021","regular","2","AFCA Division II Coaches Poll","23","Pittsburg State","Mid America","0","123"
"2021","regular","2","AFCA Division II Coaches Poll","24","West Georgia","Gulf South","0","71"
"2021","regular","2","AFCA Division II Coaches Poll","25","Bowie State","CIAA","0","58"
"2021","regular","2","FCS Coaches Poll","1","Sam Houston State","AWC","23","681"
"2021","regular","2","FCS Coaches Poll","2","James Madison","CAA","1","655"
"2021","regular","2","FCS Coaches Poll","3","South Dakota State","MVFC","3","649"
"2021","regular","2","FCS Coaches Poll","4","North Dakota State","MVFC","0","583"
"2021","regular","2","FCS Coaches Poll","5","Montana","Big Sky","1","573"
"2021","regular","2","FCS Coaches Poll","6","Delaware","CAA","0","537"
"2021","regular","2","FCS Coaches Poll","7","North Dakota","MVFC","0","477"
"2021","regular","2","FCS Coaches Poll","8","Eastern Washington","Big Sky","0","474"
"2021","regular","2","FCS Coaches Poll","9","Southern Illinois","MVFC","0","415"
"2021","regular","2","FCS Coaches Poll","10","Weber State","Big Sky","0","387"
"2021","regular","2","FCS Coaches Poll","11","Villanova","CAA","0","362"
"2021","regular","2","FCS Coaches Poll","12","UC Davis","Big Sky","0","348"
"2021","regular","2","FCS Coaches Poll","13","Montana State","Big Sky","0","334"
"2021","regular","2","FCS Coaches Poll","14","Southeastern Louisiana","Southland","0","298"
"2021","regular","2","FCS Coaches Poll","15","Northern Iowa","MVFC","0","293"
"2021","regular","2","FCS Coaches Poll","16","Central Arkansas","AWC","0","271"
"2021","regular","2","FCS Coaches Poll","17","Jacksonville State","AWC","0","258"
"2021","regular","2","FCS Coaches Poll","18","Austin Peay","OVC","0","218"
"2021","regular","2","FCS Coaches Poll","19","East Tennessee State","Southern","0","202"
"2021","regular","2","FCS Coaches Poll","20","VMI","Southern","0","194"
"2021","regular","2","FCS Coaches Poll","21","Monmouth","Big South","0","188"
"2021","regular","2","FCS Coaches Poll","22","Richmond","CAA","0","145"
"2021","regular","2","FCS Coaches Poll","23","Kennesaw State","Big South","0","144"
"2021","regular","2","FCS Coaches Poll","24","Chattanooga","Southern","0","59"
"2021","regular","2","FCS Coaches Poll","25","Missouri State","MVFC","0","58"
"2021","regular","3","Coaches Poll","1","Alabama","SEC","64","1624"
"2021","regular","3","Coaches Poll","2","Georgia","SEC","1","1558"
"2021","regular","3","Coaches Poll","3","Oklahoma","Big 12","0","1454"
"2021","regular","3","Coaches Poll","4","Oregon","Pac-12","0","1356"
"2021","regular","3","Coaches Poll","5","Texas A&M","SEC","0","1307"
"2021","regular","3","Coaches Poll","6","Clemson","ACC","0","1279"
"2021","regular","3","Coaches Poll","7","Iowa","Big Ten","0","1165"
"2021","regular","3","Coaches Poll","8","Cincinnati","American Athletic","0","1114"
"2021","regular","3","Coaches Poll","9","Florida","SEC","0","1095"
"2021","regular","3","Coaches Poll","10","Notre Dame","FBS Independents","0","1059"
"2021","regular","3","Coaches Poll","11","Ohio State","Big Ten","0","1041"
"2021","regular","3","Coaches Poll","12","Penn State","Big Ten","0","995"
"2021","regular","3","Coaches Poll","13","UCLA","Pac-12","0","787"
"2021","regular","3","Coaches Poll","14","Iowa State","Big 12","0","611"
"2021","regular","3","Coaches Poll","15","Virginia Tech","ACC","0","591"
"2021","regular","3","Coaches Poll","16","Ole Miss","SEC","0","546"
"2021","regular","3","Coaches Poll","17","Wisconsin","Big Ten","0","537"
"2021","regular","3","Coaches Poll","18","Coastal Carolina","Sun Belt","0","492"
"2021","regular","3","Coaches Poll","19","North Carolina","ACC","0","300"
"2021","regular","3","Coaches Poll","20","Auburn","SEC","0","264"
"2021","regular","3","Coaches Poll","21","Arizona State","Pac-12","0","246"
"2021","regular","3","Coaches Poll","22","Oklahoma State","Big 12","0","222"
"2021","regular","3","Coaches Poll","23","BYU","FBS Independents","0","213"
"2021","regular","3","Coaches Poll","24","Arkansas","SEC","0","196"
"2021","regular","3","Coaches Poll","25","Michigan","Big Ten","0","180"
"2021","regular","3","AP Top 25","1","Alabama","SEC","60","1572"
"2021","regular","3","AP Top 25","2","Georgia","SEC","3","1514"
"2021","regular","3","AP Top 25","3","Oklahoma","Big 12","0","1402"
"2021","regular","3","AP Top 25","4","Oregon","Pac-12","0","1355"
"2021","regular","3","AP Top 25","5","Iowa","Big Ten","0","1263"
"2021","regular","3","AP Top 25","6","Clemson","ACC","0","1246"
"2021","regular","3","AP Top 25","7","Texas A&M","SEC","0","1206"
"2021","regular","3","AP Top 25","8","Cincinnati","American Athletic","0","1149"
"2021","regular","3","AP Top 25","9","Ohio State","Big Ten","0","1029"
"2021","regular","3","AP Top 25","10","Penn State","Big Ten","0","1005"
"2021","regular","3","AP Top 25","11","Florida","SEC","0","935"
"2021","regular","3","AP Top 25","12","Notre Dame","FBS Independents","0","926"
"2021","regular","3","AP Top 25","13","UCLA","Pac-12","0","804"
"2021","regular","3","AP Top 25","14","Iowa State","Big 12","0","593"
"2021","regular","3","AP Top 25","15","Virginia Tech","ACC","0","591"
"2021","regular","3","AP Top 25","16","Coastal Carolina","Sun Belt","0","562"
"2021","regular","3","AP Top 25","17","Ole Miss","SEC","0","550"
"2021","regular","3","AP Top 25","18","Wisconsin","Big Ten","0","499"
"2021","regular","3","AP Top 25","19","Arizona State","Pac-12","0","341"
"2021","regular","3","AP Top 25","20","Arkansas","SEC","0","277"
"2021","regular","3","AP Top 25","21","North Carolina","ACC","0","268"
"2021","regular","3","AP Top 25","22","Auburn","SEC","0","233"
"2021","regular","3","AP Top 25","23","BYU","FBS Independents","0","213"
"2021","regular","3","AP Top 25","24","Miami","ACC","0","177"
"2021","regular","3","AP Top 25","25","Michigan","Big Ten","0","163"
"2021","regular","3","FCS Coaches Poll","1","Sam Houston State","AWC","25","697"
"2021","regular","3","FCS Coaches Poll","2","James Madison","CAA","1","657"
"2021","regular","3","FCS Coaches Poll","3","South Dakota State","MVFC","2","641"
"2021","regular","3","FCS Coaches Poll","4","North Dakota State","MVFC","0","601"
"2021","regular","3","FCS Coaches Poll","5","Montana","Big Sky","0","599"
"2021","regular","3","FCS Coaches Poll","6","Eastern Washington","Big Sky","0","522"
"2021","regular","3","FCS Coaches Poll","7","Delaware","CAA","0","521"
"2021","regular","3","FCS Coaches Poll","8","Weber State","Big Sky","0","439"
"2021","regular","3","FCS Coaches Poll","9","Southern Illinois","MVFC","0","422"
"2021","regular","3","FCS Coaches Poll","9","Villanova","CAA","0","422"
"2021","regular","3","FCS Coaches Poll","11","Jacksonville State","AWC","0","397"
"2021","regular","3","FCS Coaches Poll","12","UC Davis","Big Sky","0","383"
"2021","regular","3","FCS Coaches Poll","13","Montana State","Big Sky","0","361"
"2021","regular","3","FCS Coaches Poll","14","North Dakota","MVFC","0","356"
"2021","regular","3","FCS Coaches Poll","15","Northern Iowa","MVFC","0","330"
"2021","regular","3","FCS Coaches Poll","16","Southeastern Louisiana","Southland","0","298"
"2021","regular","3","FCS Coaches Poll","17","East Tennessee State","Southern","0","269"
"2021","regular","3","FCS Coaches Poll","18","Richmond","CAA","0","183"
"2021","regular","3","FCS Coaches Poll","19","Missouri State","MVFC","0","180"
"2021","regular","3","FCS Coaches Poll","20","Monmouth","Big South","0","170"
"2021","regular","3","FCS Coaches Poll","21","Austin Peay","OVC","0","131"
"2021","regular","3","FCS Coaches Poll","22","Chattanooga","Southern","0","103"
"2021","regular","3","FCS Coaches Poll","23","New Hampshire","CAA","0","71"
"2021","regular","3","FCS Coaches Poll","24","Central Arkansas","AWC","0","64"
"2021","regular","3","FCS Coaches Poll","25","Furman","Southern","0","58"
"2021","regular","4","Coaches Poll","1","Alabama","SEC","64","1616"
"2021","regular","4","Coaches Poll","2","Georgia","SEC","1","1558"
"2021","regular","4","Coaches Poll","3","Oklahoma","Big 12","0","1429"
"2021","regular","4","Coaches Poll","4","Oregon","Pac-12","0","1427"
"2021","regular","4","Coaches Poll","5","Texas A&M","SEC","0","1283"
"2021","regular","4","Coaches Poll","6","Iowa","Big Ten","0","1263"
"2021","regular","4","Coaches Poll","7","Clemson","ACC","0","1166"
"2021","regular","4","Coaches Poll","8","Penn State","Big Ten","0","1130"
"2021","regular","4","Coaches Poll","9","Cincinnati","American Athletic","0","1125"
"2021","regular","4","Coaches Poll","10","Notre Dame","FBS Independents","0","1048"
"2021","regular","4","Coaches Poll","11","Florida","SEC","0","1000"
"2021","regular","4","Coaches Poll","12","Ohio State","Big Ten","0","989"
"2021","regular","4","Coaches Poll","13","Ole Miss","SEC","0","759"
"2021","regular","4","Coaches Poll","14","Iowa State","Big 12","0","700"
"2021","regular","4","Coaches Poll","15","Wisconsin","Big Ten","0","589"
"2021","regular","4","Coaches Poll","16","BYU","FBS Independents","0","504"
"2021","regular","4","Coaches Poll","17","Coastal Carolina","Sun Belt","0","500"
"2021","regular","4","Coaches Poll","18","Arkansas","SEC","0","474"
"2021","regular","4","Coaches Poll","19","Michigan","Big Ten","0","423"
"2021","regular","4","Coaches Poll","20","North Carolina","ACC","0","411"
"2021","regular","4","Coaches Poll","21","Michigan State","Big Ten","0","344"
"2021","regular","4","Coaches Poll","22","Oklahoma State","Big 12","0","300"
"2021","regular","4","Coaches Poll","23","Auburn","SEC","0","171"
"2021","regular","4","Coaches Poll","24","UCLA","Pac-12","0","170"
"2021","regular","4","Coaches Poll","25","Fresno State","Mountain West","0","85"
"2021","regular","4","AP Top 25","1","Alabama","SEC","59","1547"
"2021","regular","4","AP Top 25","2","Georgia","SEC","3","1491"
"2021","regular","4","AP Top 25","3","Oregon","Pac-12","0","1385"
"2021","regular","4","AP Top 25","4","Oklahoma","Big 12","0","1302"
"2021","regular","4","AP Top 25","5","Iowa","Big Ten","0","1298"
"2021","regular","4","AP Top 25","6","Penn State","Big Ten","0","1197"
"2021","regular","4","AP Top 25","7","Texas A&M","SEC","0","1158"
"2021","regular","4","AP Top 25","8","Cincinnati","American Athletic","0","1145"
"2021","regular","4","AP Top 25","9","Clemson","ACC","0","1074"
"2021","regular","4","AP Top 25","10","Ohio State","Big Ten","0","976"
"2021","regular","4","AP Top 25","11","Florida","SEC","0","930"
"2021","regular","4","AP Top 25","12","Notre Dame","FBS Independents","0","874"
"2021","regular","4","AP Top 25","13","Ole Miss","SEC","0","717"
"2021","regular","4","AP Top 25","14","Iowa State","Big 12","0","664"
"2021","regular","4","AP Top 25","15","BYU","FBS Independents","0","603"
"2021","regular","4","AP Top 25","16","Arkansas","SEC","0","537"
"2021","regular","4","AP Top 25","17","Coastal Carolina","Sun Belt","0","526"
"2021","regular","4","AP Top 25","18","Wisconsin","Big Ten","0","513"
"2021","regular","4","AP Top 25","19","Michigan","Big Ten","0","456"
"2021","regular","4","AP Top 25","20","Michigan State","Big Ten","0","389"
"2021","regular","4","AP Top 25","21","North Carolina","ACC","0","306"
"2021","regular","4","AP Top 25","22","Fresno State","Mountain West","0","201"
"2021","regular","4","AP Top 25","23","Auburn","SEC","0","166"
"2021","regular","4","AP Top 25","24","UCLA","Pac-12","0","142"
"2021","regular","4","AP Top 25","25","Kansas State","Big 12","0","127"
"2021","regular","4","FCS Coaches Poll","1","Sam Houston State","AWC","24","696"
"2021","regular","4","FCS Coaches Poll","2","James Madison","CAA","3","667"
"2021","regular","4","FCS Coaches Poll","3","South Dakota State","MVFC","1","636"
"2021","regular","4","FCS Coaches Poll","4","Montana","Big Sky","0","586"
"2021","regular","4","FCS Coaches Poll","5","North Dakota State","MVFC","0","583"
"2021","regular","4","FCS Coaches Poll","6","Eastern Washington","Big Sky","0","508"
"2021","regular","4","FCS Coaches Poll","7","Villanova","CAA","0","490"
"2021","regular","4","FCS Coaches Poll","8","Southern Illinois","MVFC","0","455"
"2021","regular","4","FCS Coaches Poll","9","Jacksonville State","AWC","0","447"
"2021","regular","4","FCS Coaches Poll","10","UC Davis","Big Sky","0","403"
"2021","regular","4","FCS Coaches Poll","11","Delaware","CAA","0","399"
"2021","regular","4","FCS Coaches Poll","12","Montana State","Big Sky","0","385"
"2021","regular","4","FCS Coaches Poll","13","North Dakota","MVFC","0","381"
"2021","regular","4","FCS Coaches Poll","14","Northern Iowa","MVFC","0","354"
"2021","regular","4","FCS Coaches Poll","15","Weber State","Big Sky","0","313"
"2021","regular","4","FCS Coaches Poll","16","Southeastern Louisiana","Southland","0","295"
"2021","regular","4","FCS Coaches Poll","17","East Tennessee State","Southern","0","290"
"2021","regular","4","FCS Coaches Poll","18","Missouri State","MVFC","0","209"
"2021","regular","4","FCS Coaches Poll","19","Monmouth","Big South","0","199"
"2021","regular","4","FCS Coaches Poll","20","Austin Peay","OVC","0","143"
"2021","regular","4","FCS Coaches Poll","21","Richmond","CAA","0","126"
"2021","regular","4","FCS Coaches Poll","22","New Hampshire","CAA","0","105"
"2021","regular","4","FCS Coaches Poll","23","Chattanooga","Southern","0","99"
"2021","regular","4","FCS Coaches Poll","24","Kennesaw State","Big South","0","67"
"2021","regular","4","FCS Coaches Poll","24","Central Arkansas","AWC","0","67"
"2021","regular","5","Coaches Poll","1","Alabama","SEC","64","1624"
"2021","regular","5","Coaches Poll","2","Georgia","SEC","1","1558"
"2021","regular","5","Coaches Poll","3","Oregon","Pac-12","0","1467"
"2021","regular","5","Coaches Poll","4","Oklahoma","Big 12","0","1395"
"2021","regular","5","Coaches Poll","5","Iowa","Big Ten","0","1319"
"2021","regular","5","Coaches Poll","6","Penn State","Big Ten","0","1286"
"2021","regular","5","Coaches Poll","7","Notre Dame","FBS Independents","0","1187"
"2021","regular","5","Coaches Poll","8","Cincinnati","American Athletic","0","1185"
"2021","regular","5","Coaches Poll","9","Florida","SEC","0","1101"
"2021","regular","5","Coaches Poll","10","Ohio State","Big Ten","0","1030"
"2021","regular","5","Coaches Poll","11","Arkansas","SEC","0","1016"
"2021","regular","5","Coaches Poll","12","Ole Miss","SEC","0","916"
"2021","regular","5","Coaches Poll","13","Texas A&M","SEC","0","744"
"2021","regular","5","Coaches Poll","14","Michigan","Big Ten","0","674"
"2021","regular","5","Coaches Poll","15","BYU","FBS Independents","0","670"
"2021","regular","5","Coaches Poll","16","Michigan State","Big Ten","0","583"
"2021","regular","5","Coaches Poll","16","Coastal Carolina","Sun Belt","0","583"
"2021","regular","5","Coaches Poll","18","Oklahoma State","Big 12","0","459"
"2021","regular","5","Coaches Poll","19","Clemson","ACC","0","389"
"2021","regular","5","Coaches Poll","20","UCLA","Pac-12","0","312"
"2021","regular","5","Coaches Poll","21","Fresno State","Mountain West","0","251"
"2021","regular","5","Coaches Poll","22","Auburn","SEC","0","244"
