"Season","SeasonType","Week","Poll","Rank","School","Conference","FirstPlaceVotes","Points"
"1988","regular","14","AP Top 25","20","Georgia","SEC","",""
"1988","regular","13","AP Top 25","1","Notre Dame","FBS Independents","",""
"1988","regular","13","AP Top 25","2","USC","Pac-10","",""
"1988","regular","13","AP Top 25","3","Miami","FBS Independents","",""
"1988","regular","13","AP Top 25","4","West Virginia","FBS Independents","",""
"1988","regular","13","AP Top 25","5","Florida State","FBS Independents","",""
"1988","regular","13","AP Top 25","6","UCLA","Pac-10","",""
"1988","regular","13","AP Top 25","7","Nebraska","Big 8","",""
"1988","regular","13","AP Top 25","8","Auburn","SEC","",""
"1988","regular","13","AP Top 25","9","Oklahoma","Big 8","",""
"1988","regular","13","AP Top 25","10","Arkansas","Southwest","",""
"1988","regular","13","AP Top 25","11","LSU","SEC","",""
"1988","regular","13","AP Top 25","12","Michigan","Big Ten","",""
"1988","regular","13","AP Top 25","13","Oklahoma State","Big 8","",""
"1988","regular","13","AP Top 25","14","Syracuse","FBS Independents","",""
"1988","regular","13","AP Top 25","15","Clemson","ACC","",""
"1988","regular","13","AP Top 25","16","Wyoming","Western Athletic","",""
"1988","regular","13","AP Top 25","17","Houston","Southwest","",""
"1988","regular","13","AP Top 25","18","Alabama","SEC","",""
"1988","regular","13","AP Top 25","19","Washington State","Pac-10","",""
"1988","regular","13","AP Top 25","20","Georgia","SEC","",""
"1988","regular","12","AP Top 25","1","Notre Dame","FBS Independents","",""
"1988","regular","12","AP Top 25","2","USC","Pac-10","",""
"1988","regular","12","AP Top 25","3","Miami","FBS Independents","",""
"1988","regular","12","AP Top 25","4","West Virginia","FBS Independents","",""
"1988","regular","12","AP Top 25","5","Florida State","FBS Independents","",""
"1988","regular","12","AP Top 25","6","UCLA","Pac-10","",""
"1988","regular","12","AP Top 25","7","Nebraska","Big 8","",""
"1988","regular","12","AP Top 25","8","Oklahoma","Big 8","",""
"1988","regular","12","AP Top 25","9","Auburn","SEC","",""
"1988","regular","12","AP Top 25","10","Wyoming","Western Athletic","",""
"1988","regular","12","AP Top 25","11","Arkansas","Southwest","",""
"1988","regular","12","AP Top 25","12","LSU","SEC","",""
"1988","regular","12","AP Top 25","13","Michigan","Big Ten","",""
"1988","regular","12","AP Top 25","14","Oklahoma State","Big 8","",""
"1988","regular","12","AP Top 25","15","Syracuse","FBS Independents","",""
"1988","regular","12","AP Top 25","16","Clemson","ACC","",""
"1988","regular","12","AP Top 25","17","Georgia","SEC","",""
"1988","regular","12","AP Top 25","18","Alabama","SEC","",""
"1988","regular","12","AP Top 25","19","Colorado","Big 8","",""
"1988","regular","12","AP Top 25","20","Washington State","Pac-10","",""
"1988","regular","11","AP Top 25","1","Notre Dame","FBS Independents","",""
"1988","regular","11","AP Top 25","2","USC","Pac-10","",""
"1988","regular","11","AP Top 25","3","Miami","FBS Independents","",""
"1988","regular","11","AP Top 25","4","West Virginia","FBS Independents","",""
"1988","regular","11","AP Top 25","5","Florida State","FBS Independents","",""
"1988","regular","11","AP Top 25","6","UCLA","Pac-10","",""
"1988","regular","11","AP Top 25","7","Nebraska","Big 8","",""
"1988","regular","11","AP Top 25","8","Oklahoma","Big 8","",""
"1988","regular","11","AP Top 25","9","Auburn","SEC","",""
"1988","regular","11","AP Top 25","10","Wyoming","Western Athletic","",""
"1988","regular","11","AP Top 25","11","Arkansas","Southwest","",""
"1988","regular","11","AP Top 25","12","Oklahoma State","Big 8","",""
"1988","regular","11","AP Top 25","13","LSU","SEC","",""
"1988","regular","11","AP Top 25","14","Michigan","Big Ten","",""
"1988","regular","11","AP Top 25","15","South Carolina","FBS Independents","",""
"1988","regular","11","AP Top 25","16","Syracuse","FBS Independents","",""
"1988","regular","11","AP Top 25","17","Clemson","ACC","",""
"1988","regular","11","AP Top 25","18","Alabama","SEC","",""
"1988","regular","11","AP Top 25","19","Georgia","SEC","",""
"1988","regular","11","AP Top 25","20","Indiana","Big Ten","",""
"1988","regular","11","AP Top 25","20","BYU","Western Athletic","",""
"1988","regular","10","AP Top 25","1","UCLA","Pac-10","",""
"1988","regular","10","AP Top 25","2","Notre Dame","FBS Independents","",""
"1988","regular","10","AP Top 25","3","USC","Pac-10","",""
"1988","regular","10","AP Top 25","4","Miami","FBS Independents","",""
"1988","regular","10","AP Top 25","5","Nebraska","Big 8","",""
"1988","regular","10","AP Top 25","6","Florida State","FBS Independents","",""
"1988","regular","10","AP Top 25","7","West Virginia","FBS Independents","",""
"1988","regular","10","AP Top 25","8","Oklahoma","Big 8","",""
"1988","regular","10","AP Top 25","9","Auburn","SEC","",""
"1988","regular","10","AP Top 25","10","Wyoming","Western Athletic","",""
"1988","regular","10","AP Top 25","11","Arkansas","Southwest","",""
"1988","regular","10","AP Top 25","12","Oklahoma State","Big 8","",""
"1988","regular","10","AP Top 25","13","LSU","SEC","",""
"1988","regular","10","AP Top 25","14","Michigan","Big Ten","",""
"1988","regular","10","AP Top 25","15","Clemson","ACC","",""
"1988","regular","10","AP Top 25","16","Syracuse","FBS Independents","",""
"1988","regular","10","AP Top 25","17","South Carolina","FBS Independents","",""
"1988","regular","10","AP Top 25","18","Georgia","SEC","",""
"1988","regular","10","AP Top 25","19","Alabama","SEC","",""
"1988","regular","10","AP Top 25","20","Oregon","Pac-10","",""
"1988","regular","9","AP Top 25","1","UCLA","Pac-10","",""
"1988","regular","9","AP Top 25","2","Notre Dame","FBS Independents","",""
"1988","regular","9","AP Top 25","3","USC","Pac-10","",""
"1988","regular","9","AP Top 25","4","Miami","FBS Independents","",""
"1988","regular","9","AP Top 25","5","Nebraska","Big 8","",""
"1988","regular","9","AP Top 25","6","West Virginia","FBS Independents","",""
"1988","regular","9","AP Top 25","7","Florida State","FBS Independents","",""
"1988","regular","9","AP Top 25","8","Oklahoma","Big 8","",""
"1988","regular","9","AP Top 25","9","Clemson","ACC","",""
"1988","regular","9","AP Top 25","10","Auburn","SEC","",""
"1988","regular","9","AP Top 25","11","Georgia","SEC","",""
"1988","regular","9","AP Top 25","12","Wyoming","Western Athletic","",""
"1988","regular","9","AP Top 25","13","Arkansas","Southwest","",""
"1988","regular","9","AP Top 25","14","Indiana","Big Ten","",""
"1988","regular","9","AP Top 25","15","Oklahoma State","Big 8","",""
"1988","regular","9","AP Top 25","16","LSU","SEC","",""
"1988","regular","9","AP Top 25","17","Washington","Pac-10","",""
"1988","regular","9","AP Top 25","18","South Carolina","FBS Independents","",""
"1988","regular","9","AP Top 25","19","Syracuse","FBS Independents","",""
"1988","regular","9","AP Top 25","20","Michigan","Big Ten","",""
"1988","regular","8","AP Top 25","1","Miami","FBS Independents","",""
"1988","regular","8","AP Top 25","2","UCLA","Pac-10","",""
"1988","regular","8","AP Top 25","3","USC","Pac-10","",""
"1988","regular","8","AP Top 25","4","Notre Dame","FBS Independents","",""
"1988","regular","8","AP Top 25","5","Florida State","FBS Independents","",""
"1988","regular","8","AP Top 25","6","West Virginia","FBS Independents","",""
"1988","regular","8","AP Top 25","7","Nebraska","Big 8","",""
"1988","regular","8","AP Top 25","8","South Carolina","FBS Independents","",""
"1988","regular","8","AP Top 25","9","Oklahoma","Big 8","",""
"1988","regular","8","AP Top 25","10","Oklahoma State","Big 8","",""
"1988","regular","8","AP Top 25","11","Clemson","ACC","",""
"1988","regular","8","AP Top 25","12","Auburn","SEC","",""
"1988","regular","8","AP Top 25","13","Georgia","SEC","",""
"1988","regular","8","AP Top 25","14","Wyoming","Western Athletic","",""
"1988","regular","8","AP Top 25","15","Michigan","Big Ten","",""
"1988","regular","8","AP Top 25","16","Washington","Pac-10","",""
"1988","regular","8","AP Top 25","17","Arkansas","Southwest","",""
"1988","regular","8","AP Top 25","18","Indiana","Big Ten","",""
"1988","regular","8","AP Top 25","19","LSU","SEC","",""
"1988","regular","8","AP Top 25","20","Florida","SEC","",""
"1988","regular","7","AP Top 25","1","Miami","FBS Independents","",""
"1988","regular","7","AP Top 25","2","UCLA","Pac-10","",""
"1988","regular","7","AP Top 25","3","USC","Pac-10","",""
"1988","regular","7","AP Top 25","4","Auburn","SEC","",""
"1988","regular","7","AP Top 25","5","Notre Dame","FBS Independents","",""
"1988","regular","7","AP Top 25","6","Florida State","FBS Independents","",""
"1988","regular","7","AP Top 25","7","West Virginia","FBS Independents","",""
"1988","regular","7","AP Top 25","8","South Carolina","FBS Independents","",""
"1988","regular","7","AP Top 25","9","Nebraska","Big 8","",""
"1988","regular","7","AP Top 25","10","Oklahoma","Big 8","",""
"1988","regular","7","AP Top 25","11","Clemson","ACC","",""
"1988","regular","7","AP Top 25","12","Alabama","SEC","",""
"1988","regular","7","AP Top 25","13","Oklahoma State","Big 8","",""
"1988","regular","7","AP Top 25","14","Florida","SEC","",""
"1988","regular","7","AP Top 25","15","Georgia","SEC","",""
"1988","regular","7","AP Top 25","16","Wyoming","Western Athletic","",""
"1988","regular","7","AP Top 25","17","Michigan","Big Ten","",""
"1988","regular","7","AP Top 25","18","Oregon","Pac-10","",""
"1988","regular","7","AP Top 25","19","Washington","Pac-10","",""
"1988","regular","7","AP Top 25","20","Arkansas","Southwest","",""
"1988","regular","6","AP Top 25","1","Miami","FBS Independents","",""
"1988","regular","6","AP Top 25","2","UCLA","Pac-10","",""
"1988","regular","6","AP Top 25","3","USC","Pac-10","",""
"1988","regular","6","AP Top 25","4","Auburn","SEC","",""
"1988","regular","6","AP Top 25","5","Notre Dame","FBS Independents","",""
"1988","regular","6","AP Top 25","6","Florida State","FBS Independents","",""
"1988","regular","6","AP Top 25","7","West Virginia","FBS Independents","",""
"1988","regular","6","AP Top 25","8","South Carolina","FBS Independents","",""
"1988","regular","6","AP Top 25","9","Nebraska","Big 8","",""
"1988","regular","6","AP Top 25","10","Oklahoma","Big 8","",""
"1988","regular","6","AP Top 25","11","Clemson","ACC","",""
"1988","regular","6","AP Top 25","12","Alabama","SEC","",""
"1988","regular","6","AP Top 25","13","Oklahoma State","Big 8","",""
"1988","regular","6","AP Top 25","14","LSU","SEC","",""
"1988","regular","6","AP Top 25","15","Georgia","SEC","",""
"1988","regular","6","AP Top 25","16","Washington","Pac-10","",""
"1988","regular","6","AP Top 25","17","Florida","SEC","",""
"1988","regular","6","AP Top 25","18","Wyoming","Western Athletic","",""
"1988","regular","6","AP Top 25","19","Michigan","Big Ten","",""
"1988","regular","6","AP Top 25","20","Oregon","Pac-10","",""
"1988","regular","5","AP Top 25","1","Miami","FBS Independents","",""
"1988","regular","5","AP Top 25","2","UCLA","Pac-10","",""
"1988","regular","5","AP Top 25","3","Oklahoma","Big 8","",""
"1988","regular","5","AP Top 25","4","Auburn","SEC","",""
"1988","regular","5","AP Top 25","5","USC","Pac-10","",""
"1988","regular","5","AP Top 25","6","Georgia","SEC","",""
"1988","regular","5","AP Top 25","7","LSU","SEC","",""
"1988","regular","5","AP Top 25","8","Notre Dame","FBS Independents","",""
"1988","regular","5","AP Top 25","9","Florida State","FBS Independents","",""
"1988","regular","5","AP Top 25","10","Nebraska","Big 8","",""
"1988","regular","5","AP Top 25","11","West Virginia","FBS Independents","",""
"1988","regular","5","AP Top 25","12","Clemson","ACC","",""
"1988","regular","5","AP Top 25","13","Alabama","SEC","",""
"1988","regular","5","AP Top 25","14","South Carolina","FBS Independents","",""
"1988","regular","5","AP Top 25","15","Penn State","FBS Independents","",""
"1988","regular","5","AP Top 25","16","Pittsburgh","FBS Independents","",""
"1988","regular","5","AP Top 25","17","Washington","Pac-10","",""
"1988","regular","5","AP Top 25","18","Oklahoma State","Big 8","",""
"1988","regular","5","AP Top 25","19","Michigan","Big Ten","",""
"1988","regular","5","AP Top 25","20","Florida","SEC","",""
"1988","regular","4","AP Top 25","1","Miami","FBS Independents","",""
"1988","regular","4","AP Top 25","2","UCLA","Pac-10","",""
"1988","regular","4","AP Top 25","3","Clemson","ACC","",""
"1988","regular","4","AP Top 25","4","Oklahoma","Big 8","",""
"1988","regular","4","AP Top 25","5","USC","Pac-10","",""
"1988","regular","4","AP Top 25","6","Auburn","SEC","",""
"1988","regular","4","AP Top 25","7","Georgia","SEC","",""
"1988","regular","4","AP Top 25","8","Notre Dame","FBS Independents","",""
"1988","regular","4","AP Top 25","9","LSU","SEC","",""
"1988","regular","4","AP Top 25","10","Florida State","FBS Independents","",""
"1988","regular","4","AP Top 25","11","Nebraska","Big 8","",""
"1988","regular","4","AP Top 25","12","West Virginia","FBS Independents","",""
"1988","regular","4","AP Top 25","13","Alabama","SEC","",""
"1988","regular","4","AP Top 25","14","South Carolina","FBS Independents","",""
"1988","regular","4","AP Top 25","15","Michigan","Big Ten","",""
"1988","regular","4","AP Top 25","16","Penn State","FBS Independents","",""
"1988","regular","4","AP Top 25","17","Washington","Pac-10","",""
"1988","regular","4","AP Top 25","18","Ohio State","Big Ten","",""
"1988","regular","4","AP Top 25","19","Iowa","Big Ten","",""
"1988","regular","4","AP Top 25","20","Oklahoma State","Big 8","",""
"1988","regular","3","AP Top 25","1","Miami","FBS Independents","",""
"1988","regular","3","AP Top 25","2","Nebraska","Big 8","",""
"1988","regular","3","AP Top 25","3","Clemson","ACC","",""
"1988","regular","3","AP Top 25","4","Oklahoma","Big 8","",""
"1988","regular","3","AP Top 25","5","UCLA","Pac-10","",""
"1988","regular","3","AP Top 25","6","USC","Pac-10","",""
"1988","regular","3","AP Top 25","7","Auburn","SEC","",""
"1988","regular","3","AP Top 25","8","Georgia","SEC","",""
"1988","regular","3","AP Top 25","9","Michigan","Big Ten","",""
"1988","regular","3","AP Top 25","10","Florida State","FBS Independents","",""
"1988","regular","3","AP Top 25","11","LSU","SEC","",""
"1988","regular","3","AP Top 25","12","West Virginia","FBS Independents","",""
"1988","regular","3","AP Top 25","13","Notre Dame","FBS Independents","",""
"1988","regular","3","AP Top 25","14","Alabama","SEC","",""
"1988","regular","3","AP Top 25","15","Michigan State","Big Ten","",""
"1988","regular","3","AP Top 25","16","South Carolina","FBS Independents","",""
"1988","regular","3","AP Top 25","17","Iowa","Big Ten","",""
"1988","regular","3","AP Top 25","18","Penn State","FBS Independents","",""
"1988","regular","3","AP Top 25","19","Texas","Southwest","",""
"1988","regular","3","AP Top 25","20","Washington","Pac-10","",""
"1988","regular","2","AP Top 25","1","Florida State","FBS Independents","",""
"1988","regular","2","AP Top 25","2","Nebraska","Big 8","",""
"1988","regular","2","AP Top 25","3","Oklahoma","Big 8","",""
"1988","regular","2","AP Top 25","4","Clemson","ACC","",""
"1988","regular","2","AP Top 25","5","UCLA","Pac-10","",""
"1988","regular","2","AP Top 25","6","Miami","FBS Independents","",""
"1988","regular","2","AP Top 25","7","Auburn","SEC","",""
"1988","regular","2","AP Top 25","8","USC","Pac-10","",""
"1988","regular","2","AP Top 25","9","Iowa","Big Ten","",""
"1988","regular","2","AP Top 25","10","Michigan","Big Ten","",""
"1988","regular","2","AP Top 25","11","Texas A&M","Southwest","",""
"1988","regular","2","AP Top 25","12","Georgia","SEC","",""
"1988","regular","2","AP Top 25","13","Notre Dame","FBS Independents","",""
"1988","regular","2","AP Top 25","14","Alabama","SEC","",""
"1988","regular","2","AP Top 25","15","Michigan State","Big Ten","",""
"1988","regular","2","AP Top 25","16","West Virginia","FBS Independents","",""
"1988","regular","2","AP Top 25","17","LSU","SEC","",""
"1988","regular","2","AP Top 25","18","Tennessee","SEC","",""
"1988","regular","2","AP Top 25","19","South Carolina","FBS Independents","",""
"1988","regular","2","AP Top 25","20","Penn State","FBS Independents","",""
"1988","regular","1","AP Top 25","1","Florida State","FBS Independents","",""
"1988","regular","1","AP Top 25","2","Nebraska","Big 8","",""
"1988","regular","1","AP Top 25","3","Oklahoma","Big 8","",""
"1988","regular","1","AP Top 25","4","Clemson","ACC","",""
"1988","regular","1","AP Top 25","5","UCLA","Pac-10","",""
"1988","regular","1","AP Top 25","6","USC","Pac-10","",""
"1988","regular","1","AP Top 25","7","Auburn","SEC","",""
"1988","regular","1","AP Top 25","8","Miami","FBS Independents","",""
"1988","regular","1","AP Top 25","9","Iowa","Big Ten","",""
"1988","regular","1","AP Top 25","10","Texas A&M","Southwest","",""
"1988","regular","1","AP Top 25","11","Michigan","Big Ten","",""
"1988","regular","1","AP Top 25","12","Georgia","SEC","",""
"1988","regular","1","AP Top 25","13","Notre Dame","FBS Independents","",""
"1988","regular","1","AP Top 25","14","Alabama","SEC","",""
"1988","regular","1","AP Top 25","15","Michigan State","Big Ten","",""
"1988","regular","1","AP Top 25","16","West Virginia","FBS Independents","",""
"1988","regular","1","AP Top 25","17","Tennessee","SEC","",""
"1988","regular","1","AP Top 25","18","LSU","SEC","",""
"1988","regular","1","AP Top 25","19","South Carolina","FBS Independents","",""
"1988","regular","1","AP Top 25","20","Penn State","FBS Independents","",""
