"Season","SeasonType","Week","Poll","Rank","School","Conference","FirstPlaceVotes","Points"
"1999","regular","15","AP Top 25","22","Stanford","Pac-10","",""
"1999","regular","15","AP Top 25","23","Miami","Big East","",""
"1999","regular","15","AP Top 25","24","Arkansas","SEC","",""
"1999","regular","15","AP Top 25","25","Boston College","Big East","",""
"1999","regular","14","AP Top 25","1","Florida State","ACC","",""
"1999","regular","14","AP Top 25","2","Virginia Tech","Big East","",""
"1999","regular","14","AP Top 25","3","Nebraska","Big 12","",""
"1999","regular","14","AP Top 25","4","Wisconsin","Big Ten","",""
"1999","regular","14","AP Top 25","5","Florida","SEC","",""
"1999","regular","14","AP Top 25","6","Tennessee","SEC","",""
"1999","regular","14","AP Top 25","7","Texas","Big 12","",""
"1999","regular","14","AP Top 25","8","Alabama","SEC","",""
"1999","regular","14","AP Top 25","9","Kansas State","Big 12","",""
"1999","regular","14","AP Top 25","10","Michigan","Big Ten","",""
"1999","regular","14","AP Top 25","11","Michigan State","Big Ten","",""
"1999","regular","14","AP Top 25","12","Marshall","Mid-American","",""
"1999","regular","14","AP Top 25","13","Minnesota","Big Ten","",""
"1999","regular","14","AP Top 25","14","Southern Mississippi","Conference USA","",""
"1999","regular","14","AP Top 25","15","Penn State","Big Ten","",""
"1999","regular","14","AP Top 25","16","Georgia","SEC","",""
"1999","regular","14","AP Top 25","17","Arkansas","SEC","",""
"1999","regular","14","AP Top 25","18","Mississippi State","SEC","",""
"1999","regular","14","AP Top 25","19","Purdue","Big Ten","",""
"1999","regular","14","AP Top 25","20","Georgia Tech","ACC","",""
"1999","regular","14","AP Top 25","21","East Carolina","Conference USA","",""
"1999","regular","14","AP Top 25","22","Boston College","Big East","",""
"1999","regular","14","AP Top 25","23","Ole Miss","SEC","",""
"1999","regular","14","AP Top 25","24","Texas A&M","Big 12","",""
"1999","regular","14","AP Top 25","25","Louisiana Tech","FBS Independents","",""
"1999","regular","13","AP Top 25","1","Florida State","ACC","",""
"1999","regular","13","AP Top 25","2","Virginia Tech","Big East","",""
"1999","regular","13","AP Top 25","3","Florida","SEC","",""
"1999","regular","13","AP Top 25","4","Nebraska","Big 12","",""
"1999","regular","13","AP Top 25","5","Wisconsin","Big Ten","",""
"1999","regular","13","AP Top 25","6","Texas","Big 12","",""
"1999","regular","13","AP Top 25","7","Tennessee","SEC","",""
"1999","regular","13","AP Top 25","8","Alabama","SEC","",""
"1999","regular","13","AP Top 25","9","Kansas State","Big 12","",""
"1999","regular","13","AP Top 25","10","Michigan","Big Ten","",""
"1999","regular","13","AP Top 25","11","Marshall","Mid-American","",""
"1999","regular","13","AP Top 25","12","Mississippi State","SEC","",""
"1999","regular","13","AP Top 25","13","Penn State","Big Ten","",""
"1999","regular","13","AP Top 25","14","Georgia Tech","ACC","",""
"1999","regular","13","AP Top 25","15","Michigan State","Big Ten","",""
"1999","regular","13","AP Top 25","16","Ole Miss","SEC","",""
"1999","regular","13","AP Top 25","17","Minnesota","Big Ten","",""
"1999","regular","13","AP Top 25","18","Southern Mississippi","Conference USA","",""
"1999","regular","13","AP Top 25","19","Purdue","Big Ten","",""
"1999","regular","13","AP Top 25","19","BYU","Mountain West","",""
"1999","regular","13","AP Top 25","21","Georgia","SEC","",""
"1999","regular","13","AP Top 25","22","Arkansas","SEC","",""
"1999","regular","13","AP Top 25","23","East Carolina","Conference USA","",""
"1999","regular","13","AP Top 25","24","Texas A&M","Big 12","",""
"1999","regular","13","AP Top 25","25","Boston College","Big East","",""
"1999","regular","12","AP Top 25","1","Florida State","ACC","",""
"1999","regular","12","AP Top 25","2","Virginia Tech","Big East","",""
"1999","regular","12","AP Top 25","3","Tennessee","SEC","",""
"1999","regular","12","AP Top 25","4","Florida","SEC","",""
"1999","regular","12","AP Top 25","5","Kansas State","Big 12","",""
"1999","regular","12","AP Top 25","6","Penn State","Big Ten","",""
"1999","regular","12","AP Top 25","7","Nebraska","Big 12","",""
"1999","regular","12","AP Top 25","8","Mississippi State","SEC","",""
"1999","regular","12","AP Top 25","9","Wisconsin","Big Ten","",""
"1999","regular","12","AP Top 25","10","Texas","Big 12","",""
"1999","regular","12","AP Top 25","11","Alabama","SEC","",""
"1999","regular","12","AP Top 25","12","Marshall","Mid-American","",""
"1999","regular","12","AP Top 25","13","Georgia Tech","ACC","",""
"1999","regular","12","AP Top 25","14","Georgia","SEC","",""
"1999","regular","12","AP Top 25","15","BYU","Mountain West","",""
"1999","regular","12","AP Top 25","16","Michigan","Big Ten","",""
"1999","regular","12","AP Top 25","17","Michigan State","Big Ten","",""
"1999","regular","12","AP Top 25","18","Ole Miss","SEC","",""
"1999","regular","12","AP Top 25","19","Miami","Big East","",""
"1999","regular","12","AP Top 25","20","Minnesota","Big Ten","",""
"1999","regular","12","AP Top 25","21","Southern Mississippi","Conference USA","",""
"1999","regular","12","AP Top 25","22","Purdue","Big Ten","",""
"1999","regular","12","AP Top 25","23","Washington","Pac-10","",""
"1999","regular","12","AP Top 25","24","East Carolina","Conference USA","",""
"1999","regular","12","AP Top 25","25","Ohio State","Big Ten","",""
"1999","regular","11","AP Top 25","1","Florida State","ACC","",""
"1999","regular","11","AP Top 25","2","Penn State","Big Ten","",""
"1999","regular","11","AP Top 25","3","Virginia Tech","Big East","",""
"1999","regular","11","AP Top 25","4","Tennessee","SEC","",""
"1999","regular","11","AP Top 25","5","Florida","SEC","",""
"1999","regular","11","AP Top 25","6","Kansas State","Big 12","",""
"1999","regular","11","AP Top 25","7","Georgia Tech","ACC","",""
"1999","regular","11","AP Top 25","8","Mississippi State","SEC","",""
"1999","regular","11","AP Top 25","9","Nebraska","Big 12","",""
"1999","regular","11","AP Top 25","10","Wisconsin","Big Ten","",""
"1999","regular","11","AP Top 25","11","Texas","Big 12","",""
"1999","regular","11","AP Top 25","12","Alabama","SEC","",""
"1999","regular","11","AP Top 25","13","Marshall","Mid-American","",""
"1999","regular","11","AP Top 25","14","Georgia","SEC","",""
"1999","regular","11","AP Top 25","15","BYU","Mountain West","",""
"1999","regular","11","AP Top 25","16","Michigan","Big Ten","",""
"1999","regular","11","AP Top 25","17","Purdue","Big Ten","",""
"1999","regular","11","AP Top 25","18","East Carolina","Conference USA","",""
"1999","regular","11","AP Top 25","19","Michigan State","Big Ten","",""
"1999","regular","11","AP Top 25","20","Ohio State","Big Ten","",""
"1999","regular","11","AP Top 25","21","Texas A&M","Big 12","",""
"1999","regular","11","AP Top 25","22","Miami","Big East","",""
"1999","regular","11","AP Top 25","23","Ole Miss","SEC","",""
"1999","regular","11","AP Top 25","24","Notre Dame","FBS Independents","",""
"1999","regular","11","AP Top 25","25","Southern Mississippi","Conference USA","",""
"1999","regular","10","AP Top 25","1","Florida State","ACC","",""
"1999","regular","10","AP Top 25","2","Penn State","Big Ten","",""
"1999","regular","10","AP Top 25","3","Virginia Tech","Big East","",""
"1999","regular","10","AP Top 25","4","Tennessee","SEC","",""
"1999","regular","10","AP Top 25","5","Florida","SEC","",""
"1999","regular","10","AP Top 25","6","Kansas State","Big 12","",""
"1999","regular","10","AP Top 25","7","Georgia Tech","ACC","",""
"1999","regular","10","AP Top 25","8","Nebraska","Big 12","",""
"1999","regular","10","AP Top 25","8","Mississippi State","SEC","",""
"1999","regular","10","AP Top 25","10","Georgia","SEC","",""
"1999","regular","10","AP Top 25","11","Wisconsin","Big Ten","",""
"1999","regular","10","AP Top 25","12","Texas","Big 12","",""
"1999","regular","10","AP Top 25","13","Marshall","Mid-American","",""
"1999","regular","10","AP Top 25","14","Alabama","SEC","",""
"1999","regular","10","AP Top 25","15","Michigan","Big Ten","",""
"1999","regular","10","AP Top 25","16","BYU","Mountain West","",""
"1999","regular","10","AP Top 25","17","East Carolina","Conference USA","",""
"1999","regular","10","AP Top 25","18","Purdue","Big Ten","",""
"1999","regular","10","AP Top 25","19","Michigan State","Big Ten","",""
"1999","regular","10","AP Top 25","20","Southern Mississippi","Conference USA","",""
"1999","regular","10","AP Top 25","21","Ohio State","Big Ten","",""
"1999","regular","10","AP Top 25","22","Texas A&M","Big 12","",""
"1999","regular","10","AP Top 25","23","Miami","Big East","",""
"1999","regular","10","AP Top 25","24","Oklahoma","Big 12","",""
"1999","regular","10","AP Top 25","25","Ole Miss","SEC","",""
"1999","regular","9","AP Top 25","1","Florida State","ACC","",""
"1999","regular","9","AP Top 25","2","Penn State","Big Ten","",""
"1999","regular","9","AP Top 25","3","Nebraska","Big 12","",""
"1999","regular","9","AP Top 25","4","Virginia Tech","Big East","",""
"1999","regular","9","AP Top 25","5","Tennessee","SEC","",""
"1999","regular","9","AP Top 25","6","Florida","SEC","",""
"1999","regular","9","AP Top 25","7","Kansas State","Big 12","",""
"1999","regular","9","AP Top 25","8","Georgia Tech","ACC","",""
"1999","regular","9","AP Top 25","9","Michigan","Big Ten","",""
"1999","regular","9","AP Top 25","10","Alabama","SEC","",""
"1999","regular","9","AP Top 25","11","Michigan State","Big Ten","",""
"1999","regular","9","AP Top 25","12","Mississippi State","SEC","",""
"1999","regular","9","AP Top 25","13","Texas A&M","Big 12","",""
"1999","regular","9","AP Top 25","14","Georgia","SEC","",""
"1999","regular","9","AP Top 25","15","Marshall","Mid-American","",""
"1999","regular","9","AP Top 25","16","Purdue","Big Ten","",""
"1999","regular","9","AP Top 25","17","Wisconsin","Big Ten","",""
"1999","regular","9","AP Top 25","18","Texas","Big 12","",""
"1999","regular","9","AP Top 25","19","BYU","Mountain West","",""
"1999","regular","9","AP Top 25","20","East Carolina","Conference USA","",""
"1999","regular","9","AP Top 25","21","Southern Mississippi","Conference USA","",""
"1999","regular","9","AP Top 25","22","Ohio State","Big Ten","",""
"1999","regular","9","AP Top 25","23","Miami","Big East","",""
"1999","regular","9","AP Top 25","24","Minnesota","Big Ten","",""
"1999","regular","9","AP Top 25","25","Ole Miss","SEC","",""
"1999","regular","8","AP Top 25","1","Florida State","ACC","",""
"1999","regular","8","AP Top 25","2","Penn State","Big Ten","",""
"1999","regular","8","AP Top 25","3","Nebraska","Big 12","",""
"1999","regular","8","AP Top 25","4","Virginia Tech","Big East","",""
"1999","regular","8","AP Top 25","5","Michigan State","Big Ten","",""
"1999","regular","8","AP Top 25","6","Tennessee","SEC","",""
"1999","regular","8","AP Top 25","7","Florida","SEC","",""
"1999","regular","8","AP Top 25","8","Georgia Tech","ACC","",""
"1999","regular","8","AP Top 25","9","Kansas State","Big 12","",""
"1999","regular","8","AP Top 25","10","Michigan","Big Ten","",""
"1999","regular","8","AP Top 25","11","Alabama","SEC","",""
"1999","regular","8","AP Top 25","12","Mississippi State","SEC","",""
"1999","regular","8","AP Top 25","13","Texas A&M","Big 12","",""
"1999","regular","8","AP Top 25","14","Georgia","SEC","",""
"1999","regular","8","AP Top 25","15","Marshall","Mid-American","",""
"1999","regular","8","AP Top 25","16","Syracuse","Big East","",""
"1999","regular","8","AP Top 25","17","Wisconsin","Big Ten","",""
"1999","regular","8","AP Top 25","18","Ohio State","Big Ten","",""
"1999","regular","8","AP Top 25","19","Texas","Big 12","",""
"1999","regular","8","AP Top 25","20","Purdue","Big Ten","",""
"1999","regular","8","AP Top 25","21","BYU","Mountain West","",""
"1999","regular","8","AP Top 25","22","Ole Miss","SEC","",""
"1999","regular","8","AP Top 25","23","East Carolina","Conference USA","",""
"1999","regular","8","AP Top 25","24","Miami","Big East","",""
"1999","regular","8","AP Top 25","25","Southern Mississippi","Conference USA","",""
"1999","regular","7","AP Top 25","1","Florida State","ACC","",""
"1999","regular","7","AP Top 25","2","Penn State","Big Ten","",""
"1999","regular","7","AP Top 25","3","Michigan","Big Ten","",""
"1999","regular","7","AP Top 25","4","Nebraska","Big 12","",""
"1999","regular","7","AP Top 25","5","Virginia Tech","Big East","",""
"1999","regular","7","AP Top 25","6","Tennessee","SEC","",""
"1999","regular","7","AP Top 25","7","Georgia Tech","ACC","",""
"1999","regular","7","AP Top 25","8","Florida","SEC","",""
"1999","regular","7","AP Top 25","9","Kansas State","Big 12","",""
"1999","regular","7","AP Top 25","10","Georgia","SEC","",""
"1999","regular","7","AP Top 25","11","Michigan State","Big Ten","",""
"1999","regular","7","AP Top 25","12","Alabama","SEC","",""
"1999","regular","7","AP Top 25","13","Texas A&M","Big 12","",""
"1999","regular","7","AP Top 25","14","Mississippi State","SEC","",""
"1999","regular","7","AP Top 25","15","Marshall","Mid-American","",""
"1999","regular","7","AP Top 25","16","East Carolina","Conference USA","",""
"1999","regular","7","AP Top 25","17","Purdue","Big Ten","",""
"1999","regular","7","AP Top 25","18","Syracuse","Big East","",""
"1999","regular","7","AP Top 25","19","Miami","Big East","",""
"1999","regular","7","AP Top 25","20","Wisconsin","Big Ten","",""
"1999","regular","7","AP Top 25","21","Ohio State","Big Ten","",""
"1999","regular","7","AP Top 25","22","USC","Pac-10","",""
"1999","regular","7","AP Top 25","23","Texas","Big 12","",""
"1999","regular","7","AP Top 25","24","BYU","Mountain West","",""
"1999","regular","7","AP Top 25","25","Minnesota","Big Ten","",""
"1999","regular","6","AP Top 25","1","Florida State","ACC","",""
"1999","regular","6","AP Top 25","2","Penn State","Big Ten","",""
"1999","regular","6","AP Top 25","3","Florida","SEC","",""
"1999","regular","6","AP Top 25","4","Michigan","Big Ten","",""
"1999","regular","6","AP Top 25","5","Texas A&M","Big 12","",""
"1999","regular","6","AP Top 25","6","Nebraska","Big 12","",""
"1999","regular","6","AP Top 25","7","Tennessee","SEC","",""
"1999","regular","6","AP Top 25","8","Virginia Tech","Big East","",""
"1999","regular","6","AP Top 25","9","Georgia Tech","ACC","",""
"1999","regular","6","AP Top 25","10","Georgia","SEC","",""
"1999","regular","6","AP Top 25","11","Purdue","Big Ten","",""
"1999","regular","6","AP Top 25","12","Ohio State","Big Ten","",""
"1999","regular","6","AP Top 25","13","Kansas State","Big 12","",""
"1999","regular","6","AP Top 25","14","Michigan State","Big Ten","",""
"1999","regular","6","AP Top 25","15","Texas","Big 12","",""
"1999","regular","6","AP Top 25","16","Mississippi State","SEC","",""
"1999","regular","6","AP Top 25","17","Marshall","Mid-American","",""
"1999","regular","6","AP Top 25","18","Miami","Big East","",""
"1999","regular","6","AP Top 25","19","East Carolina","Conference USA","",""
"1999","regular","6","AP Top 25","20","Arkansas","SEC","",""
"1999","regular","6","AP Top 25","21","Alabama","SEC","",""
"1999","regular","6","AP Top 25","22","Syracuse","Big East","",""
"1999","regular","6","AP Top 25","23","Oklahoma","Big 12","",""
"1999","regular","6","AP Top 25","24","Virginia","ACC","",""
"1999","regular","6","AP Top 25","25","Oregon","Pac-10","",""
"1999","regular","5","AP Top 25","1","Florida State","ACC","",""
"1999","regular","5","AP Top 25","2","Penn State","Big Ten","",""
"1999","regular","5","AP Top 25","3","Florida","SEC","",""
"1999","regular","5","AP Top 25","4","Michigan","Big Ten","",""
"1999","regular","5","AP Top 25","5","Texas A&M","Big 12","",""
"1999","regular","5","AP Top 25","6","Nebraska","Big 12","",""
"1999","regular","5","AP Top 25","7","Tennessee","SEC","",""
"1999","regular","5","AP Top 25","8","Virginia Tech","Big East","",""
"1999","regular","5","AP Top 25","9","Miami","Big East","",""
"1999","regular","5","AP Top 25","10","Georgia Tech","ACC","",""
"1999","regular","5","AP Top 25","11","Georgia","SEC","",""
"1999","regular","5","AP Top 25","12","Ohio State","Big Ten","",""
"1999","regular","5","AP Top 25","13","Purdue","Big Ten","",""
"1999","regular","5","AP Top 25","14","Arkansas","SEC","",""
"1999","regular","5","AP Top 25","15","Kansas State","Big 12","",""
"1999","regular","5","AP Top 25","16","USC","Pac-10","",""
"1999","regular","5","AP Top 25","17","BYU","Mountain West","",""
"1999","regular","5","AP Top 25","18","UCLA","Pac-10","",""
"1999","regular","5","AP Top 25","19","Michigan State","Big Ten","",""
"1999","regular","5","AP Top 25","20","Wisconsin","Big Ten","",""
"1999","regular","5","AP Top 25","21","Marshall","Mid-American","",""
"1999","regular","5","AP Top 25","22","Texas","Big 12","",""
"1999","regular","5","AP Top 25","23","Mississippi State","SEC","",""
"1999","regular","5","AP Top 25","24","Air Force","Mountain West","",""
"1999","regular","5","AP Top 25","25","NC State","ACC","",""
"1999","regular","4","AP Top 25","1","Florida State","ACC","",""
"1999","regular","4","AP Top 25","2","Tennessee","SEC","",""
"1999","regular","4","AP Top 25","3","Penn State","Big Ten","",""
"1999","regular","4","AP Top 25","4","Florida","SEC","",""
"1999","regular","4","AP Top 25","4","Nebraska","Big 12","",""
"1999","regular","4","AP Top 25","6","Michigan","Big Ten","",""
"1999","regular","4","AP Top 25","7","Texas A&M","Big 12","",""
"1999","regular","4","AP Top 25","8","Miami","Big East","",""
"1999","regular","4","AP Top 25","9","Wisconsin","Big Ten","",""
"1999","regular","4","AP Top 25","10","Virginia Tech","Big East","",""
"1999","regular","4","AP Top 25","11","Georgia","SEC","",""
"1999","regular","4","AP Top 25","12","Georgia Tech","ACC","",""
"1999","regular","4","AP Top 25","13","Ohio State","Big Ten","",""
"1999","regular","4","AP Top 25","14","Purdue","Big Ten","",""
"1999","regular","4","AP Top 25","15","Arkansas","SEC","",""
"1999","regular","4","AP Top 25","16","Kansas State","Big 12","",""
"1999","regular","4","AP Top 25","17","USC","Pac-10","",""
"1999","regular","4","AP Top 25","18","Alabama","SEC","",""
"1999","regular","4","AP Top 25","19","Arizona","Pac-10","",""
"1999","regular","4","AP Top 25","20","NC State","ACC","",""
"1999","regular","4","AP Top 25","21","UCLA","Pac-10","",""
"1999","regular","4","AP Top 25","22","Arizona State","Pac-10","",""
"1999","regular","4","AP Top 25","23","Colorado State","Mountain West","",""
"1999","regular","4","AP Top 25","24","Notre Dame","FBS Independents","",""
"1999","regular","4","AP Top 25","25","BYU","Mountain West","",""
"1999","regular","3","AP Top 25","1","Florida State","ACC","",""
"1999","regular","3","AP Top 25","2","Penn State","Big Ten","",""
"1999","regular","3","AP Top 25","3","Tennessee","SEC","",""
"1999","regular","3","AP Top 25","4","Florida","SEC","",""
"1999","regular","3","AP Top 25","5","Nebraska","Big 12","",""
"1999","regular","3","AP Top 25","6","Michigan","Big Ten","",""
"1999","regular","3","AP Top 25","7","Texas A&M","Big 12","",""
"1999","regular","3","AP Top 25","8","Miami","Big East","",""
"1999","regular","3","AP Top 25","9","Wisconsin","Big Ten","",""
"1999","regular","3","AP Top 25","10","Georgia Tech","ACC","",""
"1999","regular","3","AP Top 25","11","Virginia Tech","Big East","",""
"1999","regular","3","AP Top 25","12","Georgia","SEC","",""
"1999","regular","3","AP Top 25","13","Ohio State","Big Ten","",""
"1999","regular","3","AP Top 25","14","UCLA","Pac-10","",""
"1999","regular","3","AP Top 25","15","Arkansas","SEC","",""
"1999","regular","3","AP Top 25","16","Notre Dame","FBS Independents","",""
"1999","regular","3","AP Top 25","17","Kansas State","Big 12","",""
"1999","regular","3","AP Top 25","18","USC","Pac-10","",""
"1999","regular","3","AP Top 25","19","Arizona","Pac-10","",""
"1999","regular","3","AP Top 25","20","Purdue","Big Ten","",""
"1999","regular","3","AP Top 25","21","Alabama","SEC","",""
"1999","regular","3","AP Top 25","22","Virginia","ACC","",""
"1999","regular","3","AP Top 25","23","NC State","ACC","",""
"1999","regular","3","AP Top 25","24","Colorado State","Mountain West","",""
"1999","regular","3","AP Top 25","25","Arizona State","Pac-10","",""
"1999","regular","2","AP Top 25","1","Florida State","ACC","",""
"1999","regular","2","AP Top 25","2","Penn State","Big Ten","",""
"1999","regular","2","AP Top 25","3","Tennessee","SEC","",""
"1999","regular","2","AP Top 25","4","Florida","SEC","",""
"1999","regular","2","AP Top 25","5","Nebraska","Big 12","",""
"1999","regular","2","AP Top 25","6","Texas A&M","Big 12","",""
"1999","regular","2","AP Top 25","7","Michigan","Big Ten","",""
"1999","regular","2","AP Top 25","8","Miami","Big East","",""
"1999","regular","2","AP Top 25","9","Wisconsin","Big Ten","",""
"1999","regular","2","AP Top 25","10","Georgia Tech","ACC","",""
"1999","regular","2","AP Top 25","11","Virginia Tech","Big East","",""
"1999","regular","2","AP Top 25","12","Georgia","SEC","",""
"1999","regular","2","AP Top 25","13","Ohio State","Big Ten","",""
"1999","regular","2","AP Top 25","14","Colorado","Big 12","",""
"1999","regular","2","AP Top 25","15","Arizona","Pac-10","",""
"1999","regular","2","AP Top 25","16","Notre Dame","FBS Independents","",""
"1999","regular","2","AP Top 25","17","UCLA","Pac-10","",""
"1999","regular","2","AP Top 25","18","Arkansas","SEC","",""
"1999","regular","2","AP Top 25","19","Kansas State","Big 12","",""
"1999","regular","2","AP Top 25","20","Alabama","SEC","",""
"1999","regular","2","AP Top 25","21","USC","Pac-10","",""
"1999","regular","2","AP Top 25","22","Purdue","Big Ten","",""
"1999","regular","2","AP Top 25","23","Virginia","ACC","",""
"1999","regular","2","AP Top 25","24","NC State","ACC","",""
"1999","regular","2","AP Top 25","25","Arizona State","Pac-10","",""
"1999","regular","1","AP Top 25","1","Florida State","ACC","",""
"1999","regular","1","AP Top 25","2","Tennessee","SEC","",""
"1999","regular","1","AP Top 25","3","Penn State","Big Ten","",""
"1999","regular","1","AP Top 25","4","Arizona","Pac-10","",""
"1999","regular","1","AP Top 25","5","Florida","SEC","",""
"1999","regular","1","AP Top 25","6","Nebraska","Big 12","",""
"1999","regular","1","AP Top 25","7","Texas A&M","Big 12","",""
"1999","regular","1","AP Top 25","8","Michigan","Big Ten","",""
"1999","regular","1","AP Top 25","9","Ohio State","Big Ten","",""
"1999","regular","1","AP Top 25","10","Wisconsin","Big Ten","",""
"1999","regular","1","AP Top 25","11","Georgia Tech","ACC","",""
"1999","regular","1","AP Top 25","12","Miami","Big East","",""
"1999","regular","1","AP Top 25","13","Virginia Tech","Big East","",""
"1999","regular","1","AP Top 25","14","Georgia","SEC","",""
"1999","regular","1","AP Top 25","15","Colorado","Big 12","",""
"1999","regular","1","AP Top 25","16","UCLA","Pac-10","",""
"1999","regular","1","AP Top 25","17","Texas","Big 12","",""
"1999","regular","1","AP Top 25","18","Notre Dame","FBS Independents","",""
"1999","regular","1","AP Top 25","19","USC","Pac-10","",""
"1999","regular","1","AP Top 25","20","Kansas State","Big 12","",""
"1999","regular","1","AP Top 25","20","Alabama","SEC","",""
"1999","regular","1","AP Top 25","22","Arkansas","SEC","",""
"1999","regular","1","AP Top 25","23","Purdue","Big Ten","",""
"1999","regular","1","AP Top 25","24","Virginia","ACC","",""
"1999","regular","1","AP Top 25","25","Arizona State","Pac-10","",""
