"Season","SeasonType","Week","Poll","Rank","School","Conference","FirstPlaceVotes","Points"
"1985","regular","16","AP Top 25","1","Penn State","FBS Independents","",""
"1985","regular","16","AP Top 25","2","Miami","FBS Independents","",""
"1985","regular","16","AP Top 25","3","Oklahoma","Big 8","",""
"1985","regular","16","AP Top 25","4","Iowa","Big Ten","",""
"1985","regular","16","AP Top 25","5","Michigan","Big Ten","",""
"1985","regular","16","AP Top 25","6","Florida","SEC","",""
"1985","regular","16","AP Top 25","7","Nebraska","Big 8","",""
"1985","regular","16","AP Top 25","8","Tennessee","SEC","",""
"1985","regular","16","AP Top 25","9","BYU","Western Athletic","",""
"1985","regular","16","AP Top 25","10","Air Force","Western Athletic","",""
"1985","regular","16","AP Top 25","11","Texas A&M","Southwest","",""
"1985","regular","16","AP Top 25","12","LSU","SEC","",""
"1985","regular","16","AP Top 25","13","UCLA","Pac-10","",""
"1985","regular","16","AP Top 25","14","Arkansas","Southwest","",""
"1985","regular","16","AP Top 25","15","Alabama","SEC","",""
"1985","regular","16","AP Top 25","16","Auburn","SEC","",""
"1985","regular","16","AP Top 25","17","Ohio State","Big Ten","",""
"1985","regular","16","AP Top 25","18","Florida State","FBS Independents","",""
"1985","regular","16","AP Top 25","19","Oklahoma State","Big 8","",""
"1985","regular","16","AP Top 25","20","Bowling Green","Mid-American","",""
"1985","regular","16","AP Top 25","20","Maryland","ACC","",""
"1985","regular","15","AP Top 25","1","Penn State","FBS Independents","",""
"1985","regular","15","AP Top 25","2","Miami","FBS Independents","",""
"1985","regular","15","AP Top 25","3","Iowa","Big Ten","",""
"1985","regular","15","AP Top 25","4","Oklahoma","Big 8","",""
"1985","regular","15","AP Top 25","5","Michigan","Big Ten","",""
"1985","regular","15","AP Top 25","6","Florida","SEC","",""
"1985","regular","15","AP Top 25","7","Nebraska","Big 8","",""
"1985","regular","15","AP Top 25","8","Tennessee","SEC","",""
"1985","regular","15","AP Top 25","9","BYU","Western Athletic","",""
"1985","regular","15","AP Top 25","10","Air Force","Western Athletic","",""
"1985","regular","15","AP Top 25","11","Texas A&M","Southwest","",""
"1985","regular","15","AP Top 25","12","LSU","SEC","",""
"1985","regular","15","AP Top 25","13","Arkansas","Southwest","",""
"1985","regular","15","AP Top 25","14","UCLA","Pac-10","",""
"1985","regular","15","AP Top 25","15","Alabama","SEC","",""
"1985","regular","15","AP Top 25","16","Auburn","SEC","",""
"1985","regular","15","AP Top 25","17","Ohio State","Big Ten","",""
"1985","regular","15","AP Top 25","18","Florida State","FBS Independents","",""
"1985","regular","15","AP Top 25","19","Oklahoma State","Big 8","",""
"1985","regular","15","AP Top 25","20","Bowling Green","Mid-American","",""
"1985","regular","14","AP Top 25","1","Penn State","FBS Independents","",""
"1985","regular","14","AP Top 25","2","Iowa","Big Ten","",""
"1985","regular","14","AP Top 25","3","Oklahoma","Big 8","",""
"1985","regular","14","AP Top 25","4","Miami","FBS Independents","",""
"1985","regular","14","AP Top 25","5","Michigan","Big Ten","",""
"1985","regular","14","AP Top 25","6","Florida","SEC","",""
"1985","regular","14","AP Top 25","7","Auburn","SEC","",""
"1985","regular","14","AP Top 25","8","Nebraska","Big 8","",""
"1985","regular","14","AP Top 25","9","BYU","Western Athletic","",""
"1985","regular","14","AP Top 25","10","Tennessee","SEC","",""
"1985","regular","14","AP Top 25","11","Air Force","Western Athletic","",""
"1985","regular","14","AP Top 25","12","Florida State","FBS Independents","",""
"1985","regular","14","AP Top 25","13","LSU","SEC","",""
"1985","regular","14","AP Top 25","14","Arkansas","Southwest","",""
"1985","regular","14","AP Top 25","15","Texas A&M","Southwest","",""
"1985","regular","14","AP Top 25","16","UCLA","Pac-10","",""
"1985","regular","14","AP Top 25","17","Oklahoma State","Big 8","",""
"1985","regular","14","AP Top 25","18","Texas","Southwest","",""
"1985","regular","14","AP Top 25","19","Ohio State","Big Ten","",""
"1985","regular","14","AP Top 25","20","Georgia","SEC","",""
"1985","regular","13","AP Top 25","1","Penn State","FBS Independents","",""
"1985","regular","13","AP Top 25","2","Nebraska","Big 8","",""
"1985","regular","13","AP Top 25","3","Iowa","Big Ten","",""
"1985","regular","13","AP Top 25","4","Miami","FBS Independents","",""
"1985","regular","13","AP Top 25","5","Oklahoma","Big 8","",""
"1985","regular","13","AP Top 25","6","Michigan","Big Ten","",""
"1985","regular","13","AP Top 25","7","Oklahoma State","Big 8","",""
"1985","regular","13","AP Top 25","8","UCLA","Pac-10","",""
"1985","regular","13","AP Top 25","9","Florida","SEC","",""
"1985","regular","13","AP Top 25","10","Auburn","SEC","",""
"1985","regular","13","AP Top 25","11","BYU","Western Athletic","",""
"1985","regular","13","AP Top 25","12","Ohio State","Big Ten","",""
"1985","regular","13","AP Top 25","13","Air Force","Western Athletic","",""
"1985","regular","13","AP Top 25","14","Florida State","FBS Independents","",""
"1985","regular","13","AP Top 25","15","Baylor","Southwest","",""
"1985","regular","13","AP Top 25","16","Tennessee","SEC","",""
"1985","regular","13","AP Top 25","17","LSU","SEC","",""
"1985","regular","13","AP Top 25","18","Arkansas","Southwest","",""
"1985","regular","13","AP Top 25","19","Texas A&M","Southwest","",""
"1985","regular","13","AP Top 25","20","Georgia","SEC","",""
"1985","regular","12","AP Top 25","1","Penn State","FBS Independents","",""
"1985","regular","12","AP Top 25","2","Nebraska","Big 8","",""
"1985","regular","12","AP Top 25","3","Ohio State","Big Ten","",""
"1985","regular","12","AP Top 25","4","Air Force","Western Athletic","",""
"1985","regular","12","AP Top 25","5","Iowa","Big Ten","",""
"1985","regular","12","AP Top 25","6","Miami","FBS Independents","",""
"1985","regular","12","AP Top 25","7","Oklahoma","Big 8","",""
"1985","regular","12","AP Top 25","8","Michigan","Big Ten","",""
"1985","regular","12","AP Top 25","9","Arkansas","Southwest","",""
"1985","regular","12","AP Top 25","10","Oklahoma State","Big 8","",""
"1985","regular","12","AP Top 25","11","Florida","SEC","",""
"1985","regular","12","AP Top 25","12","Georgia","SEC","",""
"1985","regular","12","AP Top 25","13","UCLA","Pac-10","",""
