"Season","SeasonType","Week","Poll","Rank","School","Conference","FirstPlaceVotes","Points"
"1994","regular","16","AP Top 25","1","Nebraska","Big 8","",""
"1994","regular","16","AP Top 25","2","Penn State","Big Ten","",""
"1994","regular","16","AP Top 25","3","Miami","Big East","",""
"1994","regular","16","AP Top 25","4","Colorado","Big 8","",""
"1994","regular","16","AP Top 25","5","Florida","SEC","",""
"1994","regular","16","AP Top 25","6","Alabama","SEC","",""
"1994","regular","16","AP Top 25","7","Florida State","ACC","",""
"1994","regular","16","AP Top 25","8","Texas A&M","Southwest","",""
"1994","regular","16","AP Top 25","9","Auburn","SEC","",""
"1994","regular","16","AP Top 25","10","Colorado State","Western Athletic","",""
"1994","regular","16","AP Top 25","11","Kansas State","Big 8","",""
"1994","regular","16","AP Top 25","12","Oregon","Pac-10","",""
"1994","regular","16","AP Top 25","13","Ohio State","Big Ten","",""
"1994","regular","16","AP Top 25","14","Utah","Western Athletic","",""
"1994","regular","16","AP Top 25","15","Arizona","Pac-10","",""
"1994","regular","16","AP Top 25","16","Mississippi State","SEC","",""
"1994","regular","16","AP Top 25","17","Virginia Tech","Big East","",""
"1994","regular","16","AP Top 25","18","Virginia","ACC","",""
"1994","regular","16","AP Top 25","19","North Carolina","ACC","",""
"1994","regular","16","AP Top 25","20","Michigan","Big Ten","",""
"1994","regular","16","AP Top 25","21","USC","Pac-10","",""
"1994","regular","16","AP Top 25","22","BYU","Western Athletic","",""
"1994","regular","16","AP Top 25","23","NC State","ACC","",""
"1994","regular","16","AP Top 25","24","Washington State","Pac-10","",""
"1994","regular","16","AP Top 25","25","Duke","ACC","",""
"1994","regular","15","AP Top 25","1","Nebraska","Big 8","",""
"1994","regular","15","AP Top 25","2","Penn State","Big Ten","",""
"1994","regular","15","AP Top 25","3","Alabama","SEC","",""
"1994","regular","15","AP Top 25","4","Miami","Big East","",""
"1994","regular","15","AP Top 25","5","Colorado","Big 8","",""
"1994","regular","15","AP Top 25","6","Florida","SEC","",""
"1994","regular","15","AP Top 25","7","Florida State","ACC","",""
"1994","regular","15","AP Top 25","8","Texas A&M","Southwest","",""
"1994","regular","15","AP Top 25","9","Auburn","SEC","",""
"1994","regular","15","AP Top 25","10","Colorado State","Western Athletic","",""
"1994","regular","15","AP Top 25","11","Kansas State","Big 8","",""
"1994","regular","15","AP Top 25","12","Oregon","Pac-10","",""
"1994","regular","15","AP Top 25","13","Ohio State","Big Ten","",""
"1994","regular","15","AP Top 25","14","Utah","Western Athletic","",""
"1994","regular","15","AP Top 25","15","Arizona","Pac-10","",""
"1994","regular","15","AP Top 25","16","Mississippi State","SEC","",""
"1994","regular","15","AP Top 25","17","Virginia Tech","Big East","",""
"1994","regular","15","AP Top 25","18","North Carolina","ACC","",""
"1994","regular","15","AP Top 25","19","Virginia","ACC","",""
"1994","regular","15","AP Top 25","20","Michigan","Big Ten","",""
"1994","regular","15","AP Top 25","21","USC","Pac-10","",""
"1994","regular","15","AP Top 25","22","BYU","Western Athletic","",""
"1994","regular","15","AP Top 25","23","NC State","ACC","",""
"1994","regular","15","AP Top 25","24","Washington State","Pac-10","",""
"1994","regular","15","AP Top 25","25","Duke","ACC","",""
"1994","regular","14","AP Top 25","1","Nebraska","Big 8","",""
"1994","regular","14","AP Top 25","2","Penn State","Big Ten","",""
"1994","regular","14","AP Top 25","3","Alabama","SEC","",""
"1994","regular","14","AP Top 25","4","Florida","SEC","",""
"1994","regular","14","AP Top 25","5","Miami","Big East","",""
"1994","regular","14","AP Top 25","6","Colorado","Big 8","",""
"1994","regular","14","AP Top 25","7","Florida State","ACC","",""
"1994","regular","14","AP Top 25","8","Texas A&M","Southwest","",""
"1994","regular","14","AP Top 25","9","Auburn","SEC","",""
"1994","regular","14","AP Top 25","10","Colorado State","Western Athletic","",""
"1994","regular","14","AP Top 25","11","Kansas State","Big 8","",""
"1994","regular","14","AP Top 25","12","Oregon","Pac-10","",""
"1994","regular","14","AP Top 25","13","Virginia","ACC","",""
"1994","regular","14","AP Top 25","14","Ohio State","Big Ten","",""
"1994","regular","14","AP Top 25","15","Utah","Western Athletic","",""
"1994","regular","14","AP Top 25","16","Arizona","Pac-10","",""
"1994","regular","14","AP Top 25","17","USC","Pac-10","",""
