"Season","SeasonType","Week","Poll","Rank","School","Conference","FirstPlaceVotes","Points"
"1987","regular","10","AP Top 25","2","Nebraska","Big 8","",""
"1987","regular","10","AP Top 25","3","Miami","FBS Independents","",""
"1987","regular","10","AP Top 25","4","Florida State","FBS Independents","",""
"1987","regular","10","AP Top 25","5","LSU","SEC","",""
"1987","regular","10","AP Top 25","6","Auburn","SEC","",""
"1987","regular","10","AP Top 25","7","UCLA","Pac-10","",""
"1987","regular","10","AP Top 25","8","Syracuse","FBS Independents","",""
"1987","regular","10","AP Top 25","9","Notre Dame","FBS Independents","",""
"1987","regular","10","AP Top 25","10","Georgia","SEC","",""
"1987","regular","10","AP Top 25","10","Clemson","ACC","",""
"1987","regular","10","AP Top 25","12","Oklahoma State","Big 8","",""
"1987","regular","10","AP Top 25","13","South Carolina","FBS Independents","",""
"1987","regular","10","AP Top 25","13","Alabama","SEC","",""
"1987","regular","10","AP Top 25","15","Michigan State","Big Ten","",""
"1987","regular","10","AP Top 25","16","Penn State","FBS Independents","",""
"1987","regular","10","AP Top 25","17","Florida","SEC","",""
"1987","regular","10","AP Top 25","18","Indiana","Big Ten","",""
"1987","regular","10","AP Top 25","19","Tennessee","SEC","",""
"1987","regular","10","AP Top 25","20","Texas A&M","Southwest","",""
"1987","regular","9","AP Top 25","1","Oklahoma","Big 8","",""
"1987","regular","9","AP Top 25","2","Nebraska","Big 8","",""
"1987","regular","9","AP Top 25","3","Miami","FBS Independents","",""
"1987","regular","9","AP Top 25","4","Florida State","FBS Independents","",""
"1987","regular","9","AP Top 25","5","LSU","SEC","",""
"1987","regular","9","AP Top 25","6","Auburn","SEC","",""
"1987","regular","9","AP Top 25","7","UCLA","Pac-10","",""
"1987","regular","9","AP Top 25","8","Syracuse","FBS Independents","",""
"1987","regular","9","AP Top 25","9","Notre Dame","FBS Independents","",""
"1987","regular","9","AP Top 25","10","Florida","SEC","",""
"1987","regular","9","AP Top 25","11","Indiana","Big Ten","",""
"1987","regular","9","AP Top 25","12","Georgia","SEC","",""
"1987","regular","9","AP Top 25","13","Tennessee","SEC","",""
"1987","regular","9","AP Top 25","14","Clemson","ACC","",""
"1987","regular","9","AP Top 25","15","Ohio State","Big Ten","",""
"1987","regular","9","AP Top 25","16","Alabama","SEC","",""
"1987","regular","9","AP Top 25","17","Oklahoma State","Big 8","",""
"1987","regular","9","AP Top 25","18","Penn State","FBS Independents","",""
"1987","regular","9","AP Top 25","19","South Carolina","FBS Independents","",""
"1987","regular","9","AP Top 25","20","Michigan State","Big Ten","",""
"1987","regular","8","AP Top 25","1","Oklahoma","Big 8","",""
"1987","regular","8","AP Top 25","2","Nebraska","Big 8","",""
"1987","regular","8","AP Top 25","3","Miami","FBS Independents","",""
"1987","regular","8","AP Top 25","4","Florida State","FBS Independents","",""
"1987","regular","8","AP Top 25","5","LSU","SEC","",""
"1987","regular","8","AP Top 25","6","Auburn","SEC","",""
"1987","regular","8","AP Top 25","7","Clemson","ACC","",""
"1987","regular","8","AP Top 25","8","UCLA","Pac-10","",""
"1987","regular","8","AP Top 25","9","Syracuse","FBS Independents","",""
"1987","regular","8","AP Top 25","10","Notre Dame","FBS Independents","",""
"1987","regular","8","AP Top 25","11","Florida","SEC","",""
"1987","regular","8","AP Top 25","12","Georgia","SEC","",""
"1987","regular","8","AP Top 25","13","Tennessee","SEC","",""
"1987","regular","8","AP Top 25","14","Michigan State","Big Ten","",""
"1987","regular","8","AP Top 25","15","Indiana","Big Ten","",""
"1987","regular","8","AP Top 25","16","Ohio State","Big Ten","",""
"1987","regular","8","AP Top 25","17","Alabama","SEC","",""
"1987","regular","8","AP Top 25","18","Penn State","FBS Independents","",""
"1987","regular","8","AP Top 25","19","Oklahoma State","Big 8","",""
"1987","regular","8","AP Top 25","20","Michigan","Big Ten","",""
"1987","regular","7","AP Top 25","1","Oklahoma","Big 8","",""
"1987","regular","7","AP Top 25","2","Nebraska","Big 8","",""
"1987","regular","7","AP Top 25","3","Miami","FBS Independents","",""
"1987","regular","7","AP Top 25","4","Florida State","FBS Independents","",""
"1987","regular","7","AP Top 25","5","Auburn","SEC","",""
"1987","regular","7","AP Top 25","6","LSU","SEC","",""
"1987","regular","7","AP Top 25","7","Clemson","ACC","",""
"1987","regular","7","AP Top 25","8","Tennessee","SEC","",""
"1987","regular","7","AP Top 25","9","UCLA","Pac-10","",""
"1987","regular","7","AP Top 25","10","Penn State","FBS Independents","",""
"1987","regular","7","AP Top 25","11","Notre Dame","FBS Independents","",""
"1987","regular","7","AP Top 25","12","Oklahoma State","Big 8","",""
"1987","regular","7","AP Top 25","13","Syracuse","FBS Independents","",""
"1987","regular","7","AP Top 25","14","Florida","SEC","",""
"1987","regular","7","AP Top 25","15","Arkansas","Southwest","",""
"1987","regular","7","AP Top 25","16","Oregon","Pac-10","",""
"1987","regular","7","AP Top 25","17","Ohio State","Big Ten","",""
"1987","regular","7","AP Top 25","18","Georgia","SEC","",""
"1987","regular","7","AP Top 25","19","Michigan State","Big Ten","",""
"1987","regular","7","AP Top 25","20","Indiana","Big Ten","",""
"1987","regular","6","AP Top 25","1","Oklahoma","Big 8","",""
"1987","regular","6","AP Top 25","2","Nebraska","Big 8","",""
"1987","regular","6","AP Top 25","3","Miami","FBS Independents","",""
"1987","regular","6","AP Top 25","4","Notre Dame","FBS Independents","",""
"1987","regular","6","AP Top 25","5","Auburn","SEC","",""
"1987","regular","6","AP Top 25","6","Florida State","FBS Independents","",""
"1987","regular","6","AP Top 25","7","LSU","SEC","",""
"1987","regular","6","AP Top 25","8","Clemson","ACC","",""
"1987","regular","6","AP Top 25","9","Ohio State","Big Ten","",""
"1987","regular","6","AP Top 25","10","Tennessee","SEC","",""
"1987","regular","6","AP Top 25","11","UCLA","Pac-10","",""
"1987","regular","6","AP Top 25","12","Michigan","Big Ten","",""
"1987","regular","6","AP Top 25","13","Arizona State","Pac-10","",""
"1987","regular","6","AP Top 25","14","Penn State","FBS Independents","",""
"1987","regular","6","AP Top 25","15","Alabama","SEC","",""
"1987","regular","6","AP Top 25","16","Georgia","SEC","",""
"1987","regular","6","AP Top 25","17","Syracuse","FBS Independents","",""
"1987","regular","6","AP Top 25","18","Florida","SEC","",""
"1987","regular","6","AP Top 25","19","Oklahoma State","Big 8","",""
"1987","regular","6","AP Top 25","20","Arkansas","Southwest","",""
"1987","regular","5","AP Top 25","1","Oklahoma","Big 8","",""
"1987","regular","5","AP Top 25","2","Nebraska","Big 8","",""
"1987","regular","5","AP Top 25","3","Miami","FBS Independents","",""
"1987","regular","5","AP Top 25","4","Florida State","FBS Independents","",""
"1987","regular","5","AP Top 25","5","Notre Dame","FBS Independents","",""
"1987","regular","5","AP Top 25","6","Auburn","SEC","",""
"1987","regular","5","AP Top 25","7","LSU","SEC","",""
"1987","regular","5","AP Top 25","8","Clemson","ACC","",""
"1987","regular","5","AP Top 25","9","Ohio State","Big Ten","",""
"1987","regular","5","AP Top 25","10","Tennessee","SEC","",""
"1987","regular","5","AP Top 25","11","UCLA","Pac-10","",""
"1987","regular","5","AP Top 25","12","Michigan","Big Ten","",""
"1987","regular","5","AP Top 25","13","Arizona State","Pac-10","",""
"1987","regular","5","AP Top 25","14","Penn State","FBS Independents","",""
"1987","regular","5","AP Top 25","15","Texas A&M","Southwest","",""
"1987","regular","5","AP Top 25","16","Washington","Pac-10","",""
"1987","regular","5","AP Top 25","17","Alabama","SEC","",""
"1987","regular","5","AP Top 25","17","Iowa","Big Ten","",""
"1987","regular","5","AP Top 25","19","Florida","SEC","",""
"1987","regular","5","AP Top 25","20","Georgia","SEC","",""
"1987","regular","4","AP Top 25","1","Oklahoma","Big 8","",""
"1987","regular","4","AP Top 25","2","Nebraska","Big 8","",""
"1987","regular","4","AP Top 25","3","Auburn","SEC","",""
"1987","regular","4","AP Top 25","4","LSU","SEC","",""
"1987","regular","4","AP Top 25","5","Miami","FBS Independents","",""
"1987","regular","4","AP Top 25","6","Florida State","FBS Independents","",""
"1987","regular","4","AP Top 25","7","Ohio State","Big Ten","",""
"1987","regular","4","AP Top 25","8","Notre Dame","FBS Independents","",""
"1987","regular","4","AP Top 25","9","Clemson","ACC","",""
"1987","regular","4","AP Top 25","10","Arkansas","Southwest","",""
"1987","regular","4","AP Top 25","11","Tennessee","SEC","",""
"1987","regular","4","AP Top 25","12","Arizona State","Pac-10","",""
"1987","regular","4","AP Top 25","13","UCLA","Pac-10","",""
"1987","regular","4","AP Top 25","14","Michigan","Big Ten","",""
"1987","regular","4","AP Top 25","15","Penn State","FBS Independents","",""
"1987","regular","4","AP Top 25","16","Texas A&M","Southwest","",""
"1987","regular","4","AP Top 25","17","Alabama","SEC","",""
"1987","regular","4","AP Top 25","18","Washington","Pac-10","",""
"1987","regular","4","AP Top 25","19","Iowa","Big Ten","",""
"1987","regular","4","AP Top 25","20","Georgia","SEC","",""
"1987","regular","3","AP Top 25","1","Oklahoma","Big 8","",""
"1987","regular","3","AP Top 25","2","Nebraska","Big 8","",""
"1987","regular","3","AP Top 25","3","Auburn","SEC","",""
"1987","regular","3","AP Top 25","4","LSU","SEC","",""
"1987","regular","3","AP Top 25","5","Ohio State","Big Ten","",""
"1987","regular","3","AP Top 25","6","Miami","FBS Independents","",""
"1987","regular","3","AP Top 25","7","Florida State","FBS Independents","",""
"1987","regular","3","AP Top 25","8","Clemson","ACC","",""
"1987","regular","3","AP Top 25","9","Notre Dame","FBS Independents","",""
"1987","regular","3","AP Top 25","10","Washington","Pac-10","",""
"1987","regular","3","AP Top 25","11","Alabama","SEC","",""
"1987","regular","3","AP Top 25","12","Arkansas","Southwest","",""
"1987","regular","3","AP Top 25","13","UCLA","Pac-10","",""
"1987","regular","3","AP Top 25","14","Tennessee","SEC","",""
"1987","regular","3","AP Top 25","15","Arizona State","Pac-10","",""
"1987","regular","3","AP Top 25","16","Pittsburgh","FBS Independents","",""
"1987","regular","3","AP Top 25","17","Michigan State","Big Ten","",""
"1987","regular","3","AP Top 25","18","Georgia","SEC","",""
"1987","regular","3","AP Top 25","19","Michigan","Big Ten","",""
"1987","regular","3","AP Top 25","20","Penn State","FBS Independents","",""
"1987","regular","2","AP Top 25","1","Oklahoma","Big 8","",""
"1987","regular","2","AP Top 25","2","Nebraska","Big 8","",""
"1987","regular","2","AP Top 25","3","UCLA","Pac-10","",""
"1987","regular","2","AP Top 25","4","Auburn","SEC","",""
"1987","regular","2","AP Top 25","5","Ohio State","Big Ten","",""
"1987","regular","2","AP Top 25","6","LSU","SEC","",""
"1987","regular","2","AP Top 25","7","Miami","FBS Independents","",""
"1987","regular","2","AP Top 25","8","Florida State","FBS Independents","",""
"1987","regular","2","AP Top 25","9","Michigan","Big Ten","",""
"1987","regular","2","AP Top 25","10","Clemson","ACC","",""
"1987","regular","2","AP Top 25","11","Penn State","FBS Independents","",""
"1987","regular","2","AP Top 25","12","Washington","Pac-10","",""
"1987","regular","2","AP Top 25","13","Arkansas","Southwest","",""
"1987","regular","2","AP Top 25","14","Tennessee","SEC","",""
"1987","regular","2","AP Top 25","15","Arizona State","Pac-10","",""
"1987","regular","2","AP Top 25","16","Notre Dame","FBS Independents","",""
"1987","regular","2","AP Top 25","17","Michigan State","Big Ten","",""
"1987","regular","2","AP Top 25","18","Pittsburgh","FBS Independents","",""
"1987","regular","2","AP Top 25","19","Alabama","SEC","",""
"1987","regular","2","AP Top 25","20","Georgia","SEC","",""
"1987","regular","1","AP Top 25","1","Oklahoma","Big 8","",""
"1987","regular","1","AP Top 25","2","Nebraska","Big 8","",""
"1987","regular","1","AP Top 25","3","UCLA","Pac-10","",""
"1987","regular","1","AP Top 25","4","Ohio State","Big Ten","",""
"1987","regular","1","AP Top 25","5","Auburn","SEC","",""
"1987","regular","1","AP Top 25","6","LSU","SEC","",""
"1987","regular","1","AP Top 25","7","Michigan","Big Ten","",""
"1987","regular","1","AP Top 25","8","Florida State","FBS Independents","",""
"1987","regular","1","AP Top 25","9","Clemson","ACC","",""
"1987","regular","1","AP Top 25","10","Miami","FBS Independents","",""
"1987","regular","1","AP Top 25","11","Penn State","FBS Independents","",""
"1987","regular","1","AP Top 25","12","Arkansas","Southwest","",""
"1987","regular","1","AP Top 25","13","Washington","Pac-10","",""
"1987","regular","1","AP Top 25","14","Arizona State","Pac-10","",""
"1987","regular","1","AP Top 25","15","Texas A&M","Southwest","",""
"1987","regular","1","AP Top 25","16","Iowa","Big Ten","",""
"1987","regular","1","AP Top 25","17","Tennessee","SEC","",""
"1987","regular","1","AP Top 25","18","Notre Dame","FBS Independents","",""
"1987","regular","1","AP Top 25","19","USC","Pac-10","",""
"1987","regular","1","AP Top 25","20","Georgia","SEC","",""
"1987","regular","1","AP Top 25","20","Florida","SEC","",""
