"Season","SeasonType","Week","Poll","Rank","School","Conference","FirstPlaceVotes","Points"
"2001","regular","1","AP Top 25","1","Florida","SEC","20","0"
"2001","regular","1","AP Top 25","2","Miami","Big East","33","0"
"2001","regular","1","AP Top 25","3","Oklahoma","Big 12","10","0"
"2001","regular","1","AP Top 25","4","Nebraska","Big 12","4","0"
"2001","regular","1","AP Top 25","5","Texas","Big 12","5","0"
"2001","regular","1","AP Top 25","6","Florida State","ACC","0","0"
"2001","regular","1","AP Top 25","7","Oregon","Pac-10","0","0"
"2001","regular","1","AP Top 25","8","Tennessee","SEC","0","0"
"2001","regular","1","AP Top 25","9","Virginia Tech","Big East","0","0"
"2001","regular","1","AP Top 25","10","Georgia Tech","ACC","0","0"
"2001","regular","1","AP Top 25","11","Oregon State","Pac-10","0","0"
"2001","regular","1","AP Top 25","12","Michigan","Big Ten","0","0"
"2001","regular","1","AP Top 25","13","Kansas State","Big 12","0","0"
"2001","regular","1","AP Top 25","14","LSU","SEC","0","0"
"2001","regular","1","AP Top 25","15","Washington","Pac-10","0","0"
"2001","regular","1","AP Top 25","16","Northwestern","Big Ten","0","0"
"2001","regular","1","AP Top 25","17","UCLA","Pac-10","0","0"
"2001","regular","1","AP Top 25","18","Notre Dame","FBS Independents","0","0"
"2001","regular","1","AP Top 25","19","Clemson","ACC","0","0"
"2001","regular","1","AP Top 25","20","Mississippi State","SEC","0","0"
"2001","regular","1","AP Top 25","21","South Carolina","SEC","0","0"
"2001","regular","1","AP Top 25","22","Wisconsin","Big Ten","0","0"
"2001","regular","1","AP Top 25","23","Ohio State","Big Ten","0","0"
"2001","regular","1","AP Top 25","24","Colorado State","Mountain West","0","0"
"2001","regular","1","AP Top 25","25","Alabama","SEC","0","0"
"2001","regular","1","Coaches Poll","1","Florida","SEC","25","1401"
"2001","regular","1","Coaches Poll","2","Miami","Big East","15","1349"
"2001","regular","1","Coaches Poll","3","Oklahoma","Big 12","8","1314"
"2001","regular","1","Coaches Poll","4","Nebraska","Big 12","6","1292"
"2001","regular","1","Coaches Poll","5","Florida State","ACC","1","1249"
"2001","regular","1","Coaches Poll","6","Texas","Big 12","2","1164"
"2001","regular","1","Coaches Poll","7","Tennessee","SEC","1","1042"
"2001","regular","1","Coaches Poll","8","Oregon","Pac-10","1","1038"
"2001","regular","1","Coaches Poll","9","Virginia Tech","Big East","0","899"
"2001","regular","1","Coaches Poll","10","Michigan","Big Ten","1","856"
"2001","regular","1","Coaches Poll","11","Kansas State","Big 12","0","844"
"2001","regular","1","Coaches Poll","12","Oregon State","Pac-10","0","796"
"2001","regular","1","Coaches Poll","13","Georgia Tech","ACC","0","706"
"2001","regular","1","Coaches Poll","14","Washington","Pac-10","0","652"
"2001","regular","1","Coaches Poll","15","UCLA","Pac-10","0","547"
"2001","regular","1","Coaches Poll","16","Notre Dame","FBS Independents","0","534"
"2001","regular","1","Coaches Poll","17","LSU","SEC","0","515"
"2001","regular","1","Coaches Poll","18","Clemson","ACC","0","503"
"2001","regular","1","Coaches Poll","19","Mississippi State","SEC","0","481"
"2001","regular","1","Coaches Poll","20","Northwestern","Big Ten","0","366"
"2001","regular","1","Coaches Poll","21","Ohio State","Big Ten","0","259"
"2001","regular","1","Coaches Poll","22","South Carolina","SEC","0","258"
"2001","regular","1","Coaches Poll","23","Wisconsin","Big Ten","0","204"
"2001","regular","1","Coaches Poll","24","Colorado State","Mountain West","0","168"
"2001","regular","1","Coaches Poll","25","Alabama","SEC","0","131"
"2001","regular","2","AP Top 25","1","Florida","SEC","21","0"
"2001","regular","2","AP Top 25","2","Miami","Big East","33","0"
"2001","regular","2","AP Top 25","3","Oklahoma","Big 12","10","0"
"2001","regular","2","AP Top 25","4","Nebraska","Big 12","3","0"
"2001","regular","2","AP Top 25","5","Texas","Big 12","4","0"
"2001","regular","2","AP Top 25","6","Florida State","ACC","0","0"
"2001","regular","2","AP Top 25","7","Oregon","Pac-10","1","0"
"2001","regular","2","AP Top 25","8","Tennessee","SEC","0","0"
"2001","regular","2","AP Top 25","9","Virginia Tech","Big East","0","0"
"2001","regular","2","AP Top 25","10","Oregon State","Pac-10","0","0"
"2001","regular","2","AP Top 25","11","Georgia Tech","ACC","0","0"
"2001","regular","2","AP Top 25","12","Michigan","Big Ten","0","0"
"2001","regular","2","AP Top 25","13","Kansas State","Big 12","0","0"
"2001","regular","2","AP Top 25","14","LSU","SEC","0","0"
"2001","regular","2","AP Top 25","15","Washington","Pac-10","0","0"
"2001","regular","2","AP Top 25","16","Northwestern","Big Ten","0","0"
