"Season","SeasonType","Week","Poll","Rank","School","Conference","FirstPlaceVotes","Points"
"2009","regular","3","Coaches Poll","13","Georgia Tech","ACC","0","771"
"2009","regular","3","Coaches Poll","14","Virginia Tech","ACC","0","709"
"2009","regular","3","Coaches Poll","15","TCU","Mountain West","0","648"
"2009","regular","3","Coaches Poll","16","Utah","Mountain West","0","533"
"2009","regular","3","Coaches Poll","17","Oklahoma State","Big 12","0","485"
"2009","regular","3","Coaches Poll","18","Nebraska","Big 12","0","471"
"2009","regular","3","Coaches Poll","19","North Carolina","ACC","0","341"
"2009","regular","3","Coaches Poll","20","Georgia","SEC","0","333"
"2009","regular","3","Coaches Poll","21","Cincinnati","Big East","0","328"
"2009","regular","3","Coaches Poll","22","Miami","ACC","0","291"
"2009","regular","3","Coaches Poll","23","Kansas","Big 12","0","195"
"2009","regular","3","Coaches Poll","24","Oregon State","Pac-10","0","118"
"2009","regular","3","Coaches Poll","25","Missouri","Big 12","0","104"
"2009","regular","4","AP Top 25","1","Florida","SEC","55","0"
"2009","regular","4","AP Top 25","2","Texas","Big 12","2","0"
"2009","regular","4","AP Top 25","3","Alabama","SEC","3","0"
"2009","regular","4","AP Top 25","4","Ole Miss","SEC","0","0"
"2009","regular","4","AP Top 25","5","Penn State","Big Ten","0","0"
"2009","regular","4","AP Top 25","6","California","Pac-10","0","0"
"2009","regular","4","AP Top 25","7","LSU","SEC","0","0"
"2009","regular","4","AP Top 25","8","Boise State","Western Athletic","0","0"
"2009","regular","4","AP Top 25","9","Miami","ACC","0","0"
"2009","regular","4","AP Top 25","10","Oklahoma","Big 12","0","0"
"2009","regular","4","AP Top 25","11","Virginia Tech","ACC","0","0"
"2009","regular","4","AP Top 25","12","USC","Pac-10","0","0"
"2009","regular","4","AP Top 25","13","Ohio State","Big Ten","0","0"
"2009","regular","4","AP Top 25","14","Cincinnati","Big East","0","0"
"2009","regular","4","AP Top 25","15","TCU","Mountain West","0","0"
"2009","regular","4","AP Top 25","16","Oklahoma State","Big 12","0","0"
"2009","regular","4","AP Top 25","17","Houston","Conference USA","0","0"
"2009","regular","4","AP Top 25","18","Florida State","ACC","0","0"
"2009","regular","4","AP Top 25","19","BYU","Mountain West","0","0"
"2009","regular","4","AP Top 25","20","Kansas","Big 12","0","0"
"2009","regular","4","AP Top 25","21","Georgia","SEC","0","0"
"2009","regular","4","AP Top 25","22","North Carolina","ACC","0","0"
"2009","regular","4","AP Top 25","23","Michigan","Big Ten","0","0"
"2009","regular","4","AP Top 25","24","Washington","Pac-10","0","0"
"2009","regular","4","AP Top 25","25","Nebraska","Big 12","0","0"
"2009","regular","4","Coaches Poll","1","Florida","SEC","59","1475"
"2009","regular","4","Coaches Poll","2","Texas","Big 12","0","1412"
"2009","regular","4","Coaches Poll","3","Alabama","SEC","0","1355"
"2009","regular","4","Coaches Poll","4","Penn State","Big Ten","0","1274"
"2009","regular","4","Coaches Poll","5","Ole Miss","SEC","0","1182"
"2009","regular","4","Coaches Poll","6","California","Pac-10","0","1149"
"2009","regular","4","Coaches Poll","7","LSU","SEC","0","1122"
"2009","regular","4","Coaches Poll","8","Boise State","Western Athletic","0","976"
"2009","regular","4","Coaches Poll","9","Oklahoma","Big 12","0","917"
"2009","regular","4","Coaches Poll","10","USC","Pac-10","0","905"
"2009","regular","4","Coaches Poll","11","Ohio State","Big Ten","0","900"
"2009","regular","4","Coaches Poll","12","Virginia Tech","ACC","0","853"
"2009","regular","4","Coaches Poll","13","Miami","ACC","0","724"
"2009","regular","4","Coaches Poll","14","TCU","Mountain West","0","701"
"2009","regular","4","Coaches Poll","15","Cincinnati","Big East","0","580"
"2009","regular","4","Coaches Poll","16","Oklahoma State","Big 12","0","576"
"2009","regular","4","Coaches Poll","17","Georgia","SEC","0","457"
"2009","regular","4","Coaches Poll","18","North Carolina","ACC","0","445"
"2009","regular","4","Coaches Poll","19","Kansas","Big 12","0","381"
"2009","regular","4","Coaches Poll","20","BYU","Mountain West","0","279"
"2009","regular","4","Coaches Poll","21","Missouri","Big 12","0","214"
"2009","regular","4","Coaches Poll","22","Michigan","Big Ten","0","205"
"2009","regular","4","Coaches Poll","23","Houston","Conference USA","0","160"
"2009","regular","4","Coaches Poll","24","Nebraska","Big 12","0","158"
"2009","regular","4","Coaches Poll","25","Florida State","ACC","0","154"
"2009","regular","5","AP Top 25","1","Florida","SEC","55","0"
"2009","regular","5","AP Top 25","2","Texas","Big 12","1","0"
"2009","regular","5","AP Top 25","3","Alabama","SEC","4","0"
"2009","regular","5","AP Top 25","4","LSU","SEC","0","0"
"2009","regular","5","AP Top 25","5","Boise State","Western Athletic","0","0"
"2009","regular","5","AP Top 25","6","Virginia Tech","ACC","0","0"
"2009","regular","5","AP Top 25","7","USC","Pac-10","0","0"
"2009","regular","5","AP Top 25","8","Oklahoma","Big 12","0","0"
"2009","regular","5","AP Top 25","9","Ohio State","Big Ten","0","0"
"2009","regular","5","AP Top 25","10","Cincinnati","Big East","0","0"
"2009","regular","5","AP Top 25","11","TCU","Mountain West","0","0"
"2009","regular","5","AP Top 25","12","Houston","Conference USA","0","0"
"2009","regular","5","AP Top 25","13","Iowa","Big Ten","0","0"
"2009","regular","5","AP Top 25","14","Oklahoma State","Big 12","0","0"
"2009","regular","5","AP Top 25","15","Penn State","Big Ten","0","0"
"2009","regular","5","AP Top 25","16","Oregon","Pac-10","0","0"
"2009","regular","5","AP Top 25","17","Miami","ACC","0","0"
"2009","regular","5","AP Top 25","18","Kansas","Big 12","0","0"
"2009","regular","5","AP Top 25","18","Georgia","SEC","0","0"
"2009","regular","5","AP Top 25","20","BYU","Mountain West","0","0"
"2009","regular","5","AP Top 25","21","Ole Miss","SEC","0","0"
"2009","regular","5","AP Top 25","22","Michigan","Big Ten","0","0"
"2009","regular","5","AP Top 25","23","Nebraska","Big 12","0","0"
"2009","regular","5","AP Top 25","24","California","Pac-10","0","0"
"2009","regular","5","AP Top 25","25","Georgia Tech","ACC","0","0"
"2009","regular","5","Coaches Poll","1","Florida","SEC","58","1474"
"2009","regular","5","Coaches Poll","2","Texas","Big 12","1","1410"
"2009","regular","5","Coaches Poll","3","Alabama","SEC","0","1364"
"2009","regular","5","Coaches Poll","4","LSU","SEC","0","1226"
"2009","regular","5","Coaches Poll","5","Boise State","Western Athletic","0","1144"
"2009","regular","5","Coaches Poll","6","Virginia Tech","ACC","0","1091"
"2009","regular","5","Coaches Poll","7","USC","Pac-10","0","1081"
"2009","regular","5","Coaches Poll","8","Oklahoma","Big 12","0","1055"
"2009","regular","5","Coaches Poll","9","Ohio State","Big Ten","0","1036"
"2009","regular","5","Coaches Poll","10","TCU","Mountain West","0","928"
"2009","regular","5","Coaches Poll","11","Cincinnati","Big East","0","848"
"2009","regular","5","Coaches Poll","12","Oklahoma State","Big 12","0","665"
"2009","regular","5","Coaches Poll","13","Penn State","Big Ten","0","627"
"2009","regular","5","Coaches Poll","14","Georgia","SEC","0","616"
"2009","regular","5","Coaches Poll","15","Houston","Conference USA","0","539"
"2009","regular","5","Coaches Poll","16","Kansas","Big 12","0","508"
"2009","regular","5","Coaches Poll","17","Iowa","Big Ten","0","462"
"2009","regular","5","Coaches Poll","18","Ole Miss","SEC","0","424"
"2009","regular","5","Coaches Poll","19","California","Pac-10","0","356"
"2009","regular","5","Coaches Poll","20","Michigan","Big Ten","0","304"
"2009","regular","5","Coaches Poll","21","BYU","Mountain West","0","298"
"2009","regular","5","Coaches Poll","21","Miami","ACC","0","298"
"2009","regular","5","Coaches Poll","23","Missouri","Big 12","0","295"
"2009","regular","5","Coaches Poll","24","Nebraska","Big 12","0","242"
"2009","regular","5","Coaches Poll","25","Oregon","Pac-10","0","198"
"2009","regular","6","AP Top 25","1","Florida","SEC","54","0"
"2009","regular","6","AP Top 25","2","Texas","Big 12","1","0"
"2009","regular","6","AP Top 25","3","Alabama","SEC","5","0"
"2009","regular","6","AP Top 25","4","LSU","SEC","0","0"
"2009","regular","6","AP Top 25","5","Virginia Tech","ACC","0","0"
"2009","regular","6","AP Top 25","6","Boise State","Western Athletic","0","0"
"2009","regular","6","AP Top 25","7","USC","Pac-10","0","0"
"2009","regular","6","AP Top 25","8","Cincinnati","Big East","0","0"
"2009","regular","6","AP Top 25","9","Ohio State","Big Ten","0","0"
"2009","regular","6","AP Top 25","10","TCU","Mountain West","0","0"
"2009","regular","6","AP Top 25","11","Miami","ACC","0","0"
"2009","regular","6","AP Top 25","12","Iowa","Big Ten","0","0"
"2009","regular","6","AP Top 25","13","Oregon","Pac-10","0","0"
"2009","regular","6","AP Top 25","14","Penn State","Big Ten","0","0"
"2009","regular","6","AP Top 25","15","Oklahoma State","Big 12","0","0"
"2009","regular","6","AP Top 25","16","Kansas","Big 12","0","0"
"2009","regular","6","AP Top 25","17","Auburn","SEC","0","0"
"2009","regular","6","AP Top 25","18","BYU","Mountain West","0","0"
"2009","regular","6","AP Top 25","19","Oklahoma","Big 12","0","0"
"2009","regular","6","AP Top 25","20","Ole Miss","SEC","0","0"
"2009","regular","6","AP Top 25","21","Nebraska","Big 12","0","0"
"2009","regular","6","AP Top 25","22","Georgia Tech","ACC","0","0"
"2009","regular","6","AP Top 25","23","South Florida","Big East","0","0"
"2009","regular","6","AP Top 25","24","Missouri","Big 12","0","0"
"2009","regular","6","AP Top 25","25","South Carolina","SEC","0","0"
"2009","regular","6","Coaches Poll","1","Florida","SEC","57","1473"
"2009","regular","6","Coaches Poll","2","Texas","Big 12","1","1408"
"2009","regular","6","Coaches Poll","3","Alabama","SEC","1","1366"
"2009","regular","6","Coaches Poll","4","LSU","SEC","0","1273"
"2009","regular","6","Coaches Poll","5","Virginia Tech","ACC","0","1141"
"2009","regular","6","Coaches Poll","6","Boise State","Western Athletic","0","1133"
"2009","regular","6","Coaches Poll","7","USC","Pac-10","0","1123"
"2009","regular","6","Coaches Poll","8","Ohio State","Big Ten","0","1072"
"2009","regular","6","Coaches Poll","9","TCU","Mountain West","0","965"
"2009","regular","6","Coaches Poll","10","Cincinnati","Big East","0","937"
"2009","regular","6","Coaches Poll","11","Miami","ACC","0","750"
"2009","regular","6","Coaches Poll","12","Penn State","Big Ten","0","713"
"2009","regular","6","Coaches Poll","13","Oklahoma State","Big 12","0","702"
"2009","regular","6","Coaches Poll","14","Iowa","Big Ten","0","655"
"2009","regular","6","Coaches Poll","15","Kansas","Big 12","0","616"
"2009","regular","6","Coaches Poll","16","Ole Miss","SEC","0","460"
"2009","regular","6","Coaches Poll","17","Oregon","Pac-10","0","433"
"2009","regular","6","Coaches Poll","18","Missouri","Big 12","0","386"
"2009","regular","6","Coaches Poll","19","Auburn","SEC","0","369"
"2009","regular","6","Coaches Poll","20","BYU","Mountain West","0","353"
"2009","regular","6","Coaches Poll","21","Oklahoma","Big 12","0","346"
"2009","regular","6","Coaches Poll","22","Nebraska","Big 12","0","329"
"2009","regular","6","Coaches Poll","23","Georgia Tech","ACC","0","278"
"2009","regular","6","Coaches Poll","24","South Florida","Big East","0","220"
"2009","regular","6","Coaches Poll","25","Wisconsin","Big Ten","0","156"
"2009","regular","7","AP Top 25","1","Florida","SEC","50","0"
"2009","regular","7","AP Top 25","2","Alabama","SEC","10","0"
"2009","regular","7","AP Top 25","3","Texas","Big 12","0","0"
"2009","regular","7","AP Top 25","4","Virginia Tech","ACC","0","0"
"2009","regular","7","AP Top 25","5","Boise State","Western Athletic","0","0"
"2009","regular","7","AP Top 25","6","USC","Pac-10","0","0"
"2009","regular","7","AP Top 25","7","Ohio State","Big Ten","0","0"
"2009","regular","7","AP Top 25","8","Cincinnati","Big East","0","0"
"2009","regular","7","AP Top 25","9","Miami","ACC","0","0"
"2009","regular","7","AP Top 25","10","LSU","SEC","0","0"
"2009","regular","7","AP Top 25","11","Iowa","Big Ten","0","0"
"2009","regular","7","AP Top 25","12","TCU","Mountain West","0","0"
"2009","regular","7","AP Top 25","13","Oregon","Pac-10","0","0"
"2009","regular","7","AP Top 25","14","Penn State","Big Ten","0","0"
"2009","regular","7","AP Top 25","15","Nebraska","Big 12","0","0"
"2009","regular","7","AP Top 25","16","Oklahoma State","Big 12","0","0"
"2009","regular","7","AP Top 25","17","Kansas","Big 12","0","0"
"2009","regular","7","AP Top 25","18","BYU","Mountain West","0","0"
"2009","regular","7","AP Top 25","19","Georgia Tech","ACC","0","0"
"2009","regular","7","AP Top 25","20","Oklahoma","Big 12","0","0"
"2009","regular","7","AP Top 25","21","South Florida","Big East","0","0"
"2009","regular","7","AP Top 25","22","South Carolina","SEC","0","0"
"2009","regular","7","AP Top 25","23","Houston","Conference USA","0","0"
"2009","regular","7","AP Top 25","24","Utah","Mountain West","0","0"
"2009","regular","7","AP Top 25","25","Notre Dame","FBS Independents","0","0"
"2009","regular","7","Coaches Poll","1","Florida","SEC","53","1468"
"2009","regular","7","Coaches Poll","2","Texas","Big 12","1","1402"
"2009","regular","7","Coaches Poll","3","Alabama","SEC","5","1378"
"2009","regular","7","Coaches Poll","4","Virginia Tech","ACC","0","1241"
"2009","regular","7","Coaches Poll","5","USC","Pac-10","0","1175"
"2009","regular","7","Coaches Poll","6","Boise State","Western Athletic","0","1170"
"2009","regular","7","Coaches Poll","7","Ohio State","Big Ten","0","1122"
"2009","regular","7","Coaches Poll","8","TCU","Mountain West","0","979"
"2009","regular","7","Coaches Poll","9","Cincinnati","Big East","0","973"
"2009","regular","7","Coaches Poll","10","LSU","SEC","0","944"
"2009","regular","7","Coaches Poll","11","Miami","ACC","0","847"
"2009","regular","7","Coaches Poll","12","Iowa","Big Ten","0","785"
"2009","regular","7","Coaches Poll","13","Penn State","Big Ten","0","782"
"2009","regular","7","Coaches Poll","14","Oklahoma State","Big 12","0","676"
"2009","regular","7","Coaches Poll","15","Kansas","Big 12","0","640"
"2009","regular","7","Coaches Poll","16","Oregon","Pac-10","0","620"
"2009","regular","7","Coaches Poll","17","Nebraska","Big 12","0","491"
"2009","regular","7","Coaches Poll","18","Oklahoma","Big 12","0","447"
"2009","regular","7","Coaches Poll","19","BYU","Mountain West","0","441"
"2009","regular","7","Coaches Poll","20","Georgia Tech","ACC","0","420"
"2009","regular","7","Coaches Poll","21","South Florida","Big East","0","305"
"2009","regular","7","Coaches Poll","22","South Carolina","SEC","0","279"
"2009","regular","7","Coaches Poll","23","Houston","Conference USA","0","96"
"2009","regular","7","Coaches Poll","24","Missouri","Big 12","0","90"
"2009","regular","7","Coaches Poll","25","Notre Dame","FBS Independents","0","76"
"2009","regular","8","BCS Standings","1","Florida","SEC","0","0"
"2009","regular","8","BCS Standings","2","Alabama","SEC","0","0"
"2009","regular","8","BCS Standings","3","Texas","Big 12","0","0"
"2009","regular","8","BCS Standings","4","Boise State","Western Athletic","0","0"
"2009","regular","8","BCS Standings","5","Cincinnati","Big East","0","0"
"2009","regular","8","BCS Standings","6","Iowa","Big Ten","0","0"
"2009","regular","8","BCS Standings","7","USC","Pac-10","0","0"
"2009","regular","8","BCS Standings","8","TCU","Mountain West","0","0"
"2009","regular","8","BCS Standings","9","LSU","SEC","0","0"
"2009","regular","8","BCS Standings","10","Miami","ACC","0","0"
"2009","regular","8","BCS Standings","11","Oregon","Pac-10","0","0"
"2009","regular","8","BCS Standings","12","Georgia Tech","ACC","0","0"
"2009","regular","8","BCS Standings","13","Penn State","Big Ten","0","0"
"2009","regular","8","BCS Standings","14","Virginia Tech","ACC","0","0"
"2009","regular","8","BCS Standings","15","Oklahoma State","Big 12","0","0"
"2009","regular","8","BCS Standings","16","BYU","Mountain West","0","0"
"2009","regular","8","BCS Standings","17","Houston","Conference USA","0","0"
"2009","regular","8","BCS Standings","18","Utah","Mountain West","0","0"
"2009","regular","8","BCS Standings","19","Ohio State","Big Ten","0","0"
"2009","regular","8","BCS Standings","20","Pittsburgh","Big East","0","0"
"2009","regular","8","BCS Standings","21","Wisconsin","Big Ten","0","0"
"2009","regular","8","BCS Standings","22","Arizona","Pac-10","0","0"
"2009","regular","8","BCS Standings","23","West Virginia","Big East","0","0"
"2009","regular","8","BCS Standings","24","South Carolina","SEC","0","0"
"2009","regular","8","BCS Standings","25","Kansas","Big 12","0","0"
"2009","regular","8","AP Top 25","1","Alabama","SEC","39","0"
"2009","regular","8","AP Top 25","2","Florida","SEC","20","0"
"2009","regular","8","AP Top 25","3","Texas","Big 12","0","0"
"2009","regular","8","AP Top 25","4","USC","Pac-10","0","0"
"2009","regular","8","AP Top 25","5","Cincinnati","Big East","0","0"
"2009","regular","8","AP Top 25","6","Boise State","Western Athletic","0","0"
"2009","regular","8","AP Top 25","7","Iowa","Big Ten","0","0"
"2009","regular","8","AP Top 25","8","Miami","ACC","0","0"
"2009","regular","8","AP Top 25","9","LSU","SEC","0","0"
"2009","regular","8","AP Top 25","10","TCU","Mountain West","0","0"
"2009","regular","8","AP Top 25","11","Georgia Tech","ACC","0","0"
"2009","regular","8","AP Top 25","12","Oregon","Pac-10","0","0"
"2009","regular","8","AP Top 25","13","Penn State","Big Ten","0","0"
"2009","regular","8","AP Top 25","14","Oklahoma State","Big 12","0","0"
"2009","regular","8","AP Top 25","15","Virginia Tech","ACC","0","0"
"2009","regular","8","AP Top 25","16","BYU","Mountain West","0","0"
"2009","regular","8","AP Top 25","17","Houston","Conference USA","0","0"
"2009","regular","8","AP Top 25","18","Ohio State","Big Ten","0","0"
"2009","regular","8","AP Top 25","19","Utah","Mountain West","0","0"
"2009","regular","8","AP Top 25","20","Pittsburgh","Big East","0","0"
"2009","regular","8","AP Top 25","21","Texas Tech","Big 12","0","0"
"2009","regular","8","AP Top 25","22","West Virginia","Big East","0","0"
"2009","regular","8","AP Top 25","23","South Carolina","SEC","0","0"
"2009","regular","8","AP Top 25","24","Kansas","Big 12","0","0"
"2009","regular","8","AP Top 25","25","Oklahoma","Big 12","0","0"
"2009","regular","8","Coaches Poll","1","Florida","SEC","49","1464"
"2009","regular","8","Coaches Poll","2","Alabama","SEC","9","1398"
"2009","regular","8","Coaches Poll","3","Texas","Big 12","1","1386"
"2009","regular","8","Coaches Poll","4","USC","Pac-10","0","1237"
"2009","regular","8","Coaches Poll","5","Boise State","Western Athletic","0","1153"
"2009","regular","8","Coaches Poll","6","Cincinnati","Big East","0","1104"
"2009","regular","8","Coaches Poll","7","TCU","Mountain West","0","1069"
"2009","regular","8","Coaches Poll","8","Iowa","Big Ten","0","1037"
"2009","regular","8","Coaches Poll","9","Miami","ACC","0","998"
"2009","regular","8","Coaches Poll","10","LSU","SEC","0","995"
