Id,Season,Week,Season Type,Start Date,Start Time Tbd,Completed,Neutral Site,Conference Game,Attendance,Venue Id,Venue,Home Id,Home Team,Home Conference,Home Division,Home Points,Home Line Scores,Home Post Win Prob,Home Pregame Elo,Home Postgame Elo,Away Id,Away Team,Away Conference,Away Division,Away Points,Away Line Scores,Away Post Win Prob,Away Pregame Elo,Away Postgame Elo,Excitement Index,Highlights,Notes
61042,1997,1,regular,1997-08-23T00:00:00.000Z,,True,False,,,,,77,Northwestern,Big Ten,fbs,24,,,1651.0,1688.0,201,Oklahoma,Big 12,fbs,0,,,1443.0,1406.0,,,
61043,1997,1,regular,1997-08-24T00:00:00.000Z,,True,False,,,,,183,Syracuse,Big East,fbs,34,,,1785.0,1862.0,275,Wisconsin,Big Ten,fbs,0,,,1647.0,1570.0,,,
61045,1997,2,regular,1997-08-28T00:00:00.000Z,,True,False,,,,,2132,Cincinnati,Conference USA,fbs,34,,,1501.0,1506.0,202,Tulsa,Western Athletic,fbs,24,,,1331.0,1326.0,,,
61049,1997,2,regular,1997-08-28T00:00:00.000Z,,True,False,,,,,2711,Western Michigan,Mid-American,fbs,34,,,1367.0,1407.0,218,Temple,Big East,fbs,14,,,1299.0,1259.0,,,
61046,1997,2,regular,1997-08-28T00:00:00.000Z,,True,False,,,,,2305,Kansas,Big 12,fbs,24,,,1506.0,1547.0,5,UAB,FBS Independents,fbs,0,,,1337.0,1296.0,,,
61047,1997,2,regular,1997-08-28T00:00:00.000Z,,True,False,True,,,,195,Ohio,Mid-American,fbs,31,,,1471.0,1483.0,2309,Kent State,Mid-American,fbs,7,,,1008.0,996.0,,,
61048,1997,2,regular,1997-08-28T00:00:00.000Z,,True,False,,,,,194,Ohio State,Big Ten,fbs,24,,,1945.0,1950.0,2751,Wyoming,Western Athletic,fbs,10,,,1663.0,1658.0,,,
61044,1997,2,regular,1997-08-28T00:00:00.000Z,,True,False,True,,,,2117,Central Michigan,Mid-American,fbs,44,,,1440.0,1490.0,2459,Northern Illinois,Mid-American,fbs,10,,,1081.0,1031.0,,,
61075,1997,2,regular,1997-08-30T00:00:00.000Z,,True,False,True,,,,265,Washington State,Pac-10,fbs,37,,,1516.0,1518.0,26,UCLA,Pac-10,fbs,34,,,1594.0,1592.0,,,
61074,1997,2,regular,1997-08-30T00:00:00.000Z,,True,False,True,,,,164,Rutgers,Big East,fbs,19,,,1196.0,1150.0,259,Virginia Tech,Big East,fbs,59,,,1757.0,1803.0,,,
