Id,Season,Week,Season Type,Start Date,Start Time Tbd,Completed,Neutral Site,Conference Game,Attendance,Venue Id,Venue,Home Id,Home Team,Home Conference,Home Division,Home Points,Home Line Scores[0],Home Line Scores[1],Home Line Scores[2],Home Line Scores[3],Home Post Win Prob,Home Pregame Elo,Home Postgame Elo,Away Id,Away Team,Away Conference,Away Division,Away Points,Away Line Scores[0],Away Line Scores[1],Away Line Scores[2],Away Line Scores[3],Away Post Win Prob,Away Pregame Elo,Away Postgame Elo,Excitement Index,Highlights,Notes
312440097,2011,1,regular,2011-09-01T22:00:00.000Z,False,True,False,False,0.0,3873.0,Papa John's Cardinal Stadium,97,Louisville,Big East,fbs,21,14,7,0,0.0,0.9796125947182048,,,93,Murray State,OVC,fcs,9,0,3,0,6.0,0.0203874052817952,,,,,
312440055,2011,1,regular,2011-09-01T23:00:00.000Z,False,True,False,True,,3662.0,JSU Stadium,55,Jacksonville State,OVC,fcs,24,0,7,3,14.0,,,,2630,UT Martin,OVC,fcs,23,7,10,3,3.0,,,,,,
312442466,2011,1,regular,2011-09-01T23:00:00.000Z,False,True,False,False,,3963.0,Harry Turpin Stadium,2466,Northwestern State,Southland,fcs,24,0,0,14,10.0,,,,2170,Delta State,,,23,7,10,0,6.0,,,,,,
312442413,2011,1,regular,2011-09-01T23:00:00.000Z,False,True,False,False,,3774.0,Jayne Stadium,2413,Morehead State,Pioneer,fcs,67,24,17,13,13.0,,,,3077,Kentucky Christian,,,0,0,0,0,0.0,,,,,,
312440218,2011,1,regular,2011-09-01T23:00:00.000Z,False,True,False,False,0.0,3806.0,Lincoln Financial Field,218,Temple,Mid-American,fbs,42,7,14,14,7.0,0.9824172041088284,,,222,Villanova,CAA,fcs,7,0,0,0,7.0,0.0175827958911717,,,,,
312442117,2011,1,regular,2011-09-01T23:00:00.000Z,False,True,False,False,0.0,3786.0,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,fbs,21,7,7,7,0.0,0.7792141859768686,,,2569,South Carolina State,MEAC,fcs,6,3,3,0,0.0,0.2207858140231313,,,,,
312442229,2011,1,regular,2011-09-01T23:00:00.000Z,,True,False,True,0.0,218.0,FIU Stadium,2229,Florida International,Sun Belt,fbs,41,28,3,7,3.0,0.9920887797376532,1407.0,1458.0,249,North Texas,Sun Belt,fbs,16,0,7,0,9.0,0.0079112202623468,1301.0,1250.0,,,
312442617,2011,1,regular,2011-09-01T23:00:00.000Z,False,True,False,False,,3756.0,Homer Bryce Stadium,2617,Stephen F. Austin,Southland,fcs,82,31,22,15,14.0,,,,241,McMurry,,,6,0,6,0,0.0,,,,,,
312442534,2011,1,regular,2011-09-01T23:00:00.000Z,False,True,False,False,,3647.0,Bowers Stadium,2534,Sam Houston State,Southland,fcs,20,3,10,7,0.0,,,,2710,Western Illinois,MVFC,fcs,6,0,0,0,6.0,,,,,,
312442649,2011,1,regular,2011-09-01T23:00:00.000Z,False,True,False,False,0.0,3739.0,Glass Bowl,2649,Toledo,Mid-American,fbs,58,17,13,14,14.0,0.9987487286095642,,,160,New Hampshire,CAA,fcs,22,0,8,7,7.0,0.0012512713904357,,,,,
312440164,2011,1,regular,2011-09-01T23:30:00.000Z,False,True,True,False,0.0,3754.0,High Point Solutions Stadium,164,Rutgers,Big East,fbs,48,7,14,24,3.0,0.8943571414666219,,,2428,North Carolina Central,MEAC,fcs,0,0,0,0,0.0,0.105642858533378,,,,,
312440059,2011,1,regular,2011-09-01T23:30:00.000Z,False,True,False,False,0.0,721.0,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,fbs,63,28,14,14,7.0,0.9694835252964396,,,2717,Western Carolina,Southern,fcs,21,0,21,0,0.0,0.0305164747035604,,,,,
312442197,2011,1,regular,2011-09-01T23:30:00.000Z,False,True,False,False,,3858.0,O'Brien Stadium,2197,Eastern Illinois,OVC,fcs,33,2,10,0,21.0,,,,2287,Illinois State,MVFC,fcs,26,0,9,10,7.0,,,,,,
