Id,Season,Week,Season Type,Start Date,Start Time Tbd,Completed,Neutral Site,Conference Game,Attendance,Venue Id,Venue,Home Id,Home Team,Home Conference,Home Division,Home Points,Home Line Scores,Home Post Win Prob,Home Pregame Elo,Home Postgame Elo,Away Id,Away Team,Away Conference,Away Division,Away Points,Away Line Scores,Away Post Win Prob,Away Pregame Elo,Away Postgame Elo,Excitement Index,Highlights,Notes
56550,1990,1,regular,1990-08-26T00:00:00.000Z,,True,False,,,,,2633,Tennessee,SEC,fbs,31,,,1701.0,1706.0,38,Colorado,Big 8,fbs,31,,,1827.0,1822.0,,,
56551,1990,2,regular,1990-08-31T00:00:00.000Z,,True,False,,,,,30,USC,Pac-10,fbs,34,,,1848.0,1870.0,183,Syracuse,FBS Independents,fbs,16,,,1651.0,1629.0,,,
56553,1990,2,regular,1990-09-01T00:00:00.000Z,,True,False,True,,,,2032,Arkansas State,FBS Independents,fbs,24,,,1485.0,1479.0,235,Memphis,FBS Independents,fbs,24,,,1338.0,1344.0,,,
56554,1990,2,regular,1990-09-01T00:00:00.000Z,,True,False,True,,,,2638,UTEP,Western Athletic,fbs,10,,,1286.0,1272.0,252,BYU,Western Athletic,fbs,30,,,1633.0,1647.0,,,
56557,1990,2,regular,1990-09-01T00:00:00.000Z,,True,False,True,,,,2005,Air Force,Western Athletic,fbs,33,,,1588.0,1584.0,36,Colorado State,Western Athletic,fbs,35,,,1574.0,1578.0,,,
56552,1990,2,regular,1990-09-01T00:00:00.000Z,,True,False,,,,,2006,Akron,FBS Independents,fbs,17,,,,,2287,Illinois State,,,7,,,,,,,
56555,1990,2,regular,1990-09-01T00:00:00.000Z,,True,False,,,,,1000012,Cal State Fullerton,Big West,fbs,38,,,,,1000898,Sonoma State,,,24,,,,,,,
56556,1990,2,regular,1990-09-01T00:00:00.000Z,,True,False,,,,,228,Clemson,ACC,fbs,59,,,1827.0,1920.0,1000006,Long Beach State,Big West,fbs,0,,,1182.0,1089.0,,,
56559,1990,2,regular,1990-09-01T00:00:00.000Z,,True,False,,,,,278,Fresno State,Big West,fbs,41,,,1597.0,1666.0,2199,Eastern Michigan,Mid-American,fbs,10,,,1481.0,1412.0,,,
56560,1990,2,regular,1990-09-01T00:00:00.000Z,,True,False,,,,,96,Kentucky,SEC,fbs,20,,,1533.0,1534.0,2117,Central Michigan,Mid-American,fbs,17,,,1519.0,1518.0,,,
56562,1990,2,regular,1990-09-01T00:00:00.000Z,,True,False,,,,,97,Louisville,FBS Independents,fbs,10,,,1595.0,1589.0,23,San José State,Big West,fbs,10,,,1454.0,1460.0,,,
56563,1990,2,regular,1990-09-01T00:00:00.000Z,,True,False,,,,,120,Maryland,ACC,fbs,20,,,1493.0,1505.0,259,Virginia Tech,FBS Independents,fbs,13,,,1537.0,1525.0,,,
