Id,Season,Week,Season Type,Start Date,Start Time Tbd,Completed,Neutral Site,Conference Game,Attendance,Venue Id,Venue,Home Id,Home Team,Home Conference,Home Division,Home Points,Home Line Scores[0],Home Line Scores[1],Home Line Scores[2],Home Line Scores[3],Home Post Win Prob,Home Pregame Elo,Home Postgame Elo,Away Id,Away Team,Away Conference,Away Division,Away Points,Away Line Scores[0],Away Line Scores[1],Away Line Scores[2],Away Line Scores[3],Away Post Win Prob,Away Pregame Elo,Away Postgame Elo,Excitement Index,Highlights,Notes
400548974,2014,1,regular,2014-08-23T19:30:00.000Z,False,True,False,False,,3906,Roos Field,331,Eastern Washington,Big Sky,fcs,56,7,14,7,28,,,,2534,Sam Houston State,Southland,fcs,35,0,21,0,14,,,,,,
400548403,2014,1,regular,2014-08-27T23:00:00.000Z,False,True,True,False,10140.0,3495,Georgia Dome,2247,Georgia State,Sun Belt,fbs,38,7,14,0,17,0.7040558473410293,,,2000,Abilene Christian,Southland,fcs,37,3,13,14,7,0.2959441526589706,,,9.07877961509999,,
400548402,2014,1,regular,2014-08-28T22:00:00.000Z,,True,False,True,82847.0,3994,Williams-Brice Stadium,2579,South Carolina,SEC,fbs,28,7,7,14,0,0.0056518451933811,1863.0,1787.0,245,Texas A&M,SEC,fbs,52,10,21,14,7,0.9943481548066188,1765.0,1841.0,3.5531582091,,
400548091,2014,1,regular,2014-08-28T23:00:00.000Z,False,True,False,False,12398.0,3764,Brigham Field at Huskie Stadium,2459,Northern Illinois,Mid-American,fbs,55,17,17,21,0,0.9999794290349522,,,2506,Presbyterian College,Big South,fcs,3,0,0,3,0,2.05709650478e-05,,,0.105036553899999,,
400548090,2014,1,regular,2014-08-28T23:00:00.000Z,False,True,False,False,9104.0,3768,Summa Field at InfoCision Stadium,2006,Akron,Mid-American,fbs,41,21,0,13,7,0.9999808191061406,,,47,Howard,MEAC,fcs,0,0,0,0,0,1.91808938594e-05,,,0.3205177698,,
400558134,2014,1,regular,2014-08-28T23:00:00.000Z,False,True,False,False,,4417,Five Star Stadium at the Moye Complex,2382,Mercer,Southern,fcs,45,7,17,14,7,,,,2890,Reinhardt,,,42,7,14,14,7,,,,,,
400557394,2014,1,regular,2014-08-28T23:00:00.000Z,False,True,False,False,,3658,Buccaneer Field,2127,Charleston Southern,Big South,fcs,61,21,21,13,6,,,,3179,Point University,,,9,0,0,0,9,,,,,,
400547829,2014,1,regular,2014-08-28T23:00:00.000Z,,True,False,False,21003.0,3817,Malone Stadium,2433,Louisiana Monroe,Sun Belt,fbs,17,0,0,10,7,0.9897190482041446,1304.0,1318.0,154,Wake Forest,ACC,fbs,10,7,3,0,0,0.0102809517958554,1377.0,1363.0,6.45099184669999,,
400547960,2014,1,regular,2014-08-28T23:00:00.000Z,False,True,False,False,0.0,3953,TCF Bank Stadium,135,Minnesota,Big Ten,fbs,42,7,7,7,21,0.9087074786456912,,,2197,Eastern Illinois,OVC,fcs,20,0,0,0,20,0.0912925213543086,,,3.08472996929999,,
400548092,2014,1,regular,2014-08-28T23:00:00.000Z,False,True,False,False,15793.0,3786,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,fbs,20,0,7,13,0,0.9903185288801162,,,236,Chattanooga,Southern,fcs,16,3,13,0,0,0.0096814711198838,,,5.7886499469,,
400557454,2014,1,regular,2014-08-28T23:00:00.000Z,False,True,False,False,,3963,Harry Turpin Stadium,2466,Northwestern State,Southland,fcs,27,10,14,0,3,,,,2623,Missouri State,MVFC,fcs,34,0,7,7,20,,,,,,
400558474,2014,1,regular,2014-08-28T23:00:00.000Z,False,True,False,False,,3777,Joe Walton Stadium,2523,Robert Morris,NEC,fcs,10,0,3,0,7,,,,2198,Eastern Kentucky,OVC,fcs,29,7,10,6,6,,,,,,
400558114,2014,1,regular,2014-08-28T23:00:00.000Z,False,True,False,False,,3629,Barker-Lane Stadium,2097,Campbell,Pioneer,fcs,9,0,3,0,6,,,,2429,Charlotte,FCS Independents,fcs,33,6,0,21,6,,,,,,
400558005,2014,1,regular,2014-08-28T23:00:00.000Z,False,True,False,False,,3788,Kenneth P. LaValle Stadium,2619,Stony Brook,CAA,fcs,7,0,7,0,0,,,,2803,Bryant,NEC,fcs,13,6,0,7,0,,,,,,
400559171,2014,1,regular,2014-08-28T23:30:00.000Z,False,True,True,False,,3758,Houck Stadium,2546,Southeast Missouri State,OVC,fcs,77,21,28,14,14,,,,2880,Missouri Baptist,,,0,0,0,0,0,,,,,,
