Id,Season,Week,Season Type,Start Date,Start Time Tbd,Completed,Neutral Site,Conference Game,Attendance,Venue Id,Venue,Home Id,Home Team,Home Conference,Home Division,Home Points,Home Line Scores,Home Post Win Prob,Home Pregame Elo,Home Postgame Elo,Away Id,Away Team,Away Conference,Away Division,Away Points,Away Line Scores,Away Post Win Prob,Away Pregame Elo,Away Postgame Elo,Excitement Index,Highlights,Notes
53339,1985,1,regular,1985-08-29T00:00:00.000Z,,True,False,,,,,252,BYU,Western Athletic,fbs,28,,,1835.0,1850.0,103,Boston College,FBS Independents,fbs,14,,,1673.0,1658.0,,,
53348,1985,1,regular,1985-08-31T00:00:00.000Z,,True,False,,,,,221,Pittsburgh,FBS Independents,fbs,31,,,1566.0,1564.0,2509,Purdue,Big Ten,fbs,30,,,1471.0,1473.0,,,
53349,1985,1,regular,1985-08-31T00:00:00.000Z,,True,False,,,,,2579,South Carolina,FBS Independents,fbs,56,,,,,2643,The Citadel,,,17,,,,,,,
53350,1985,1,regular,1985-08-31T00:00:00.000Z,,True,False,,,,,79,Southern Illinois,Missouri Valley,fbs,63,,,,,1000894,Lincoln,,,0,,,,,,,
53340,1985,1,regular,1985-08-31T00:00:00.000Z,,True,False,True,,,,2005,Air Force,Western Athletic,fbs,48,,,1647.0,1715.0,2638,UTEP,Western Athletic,fbs,6,,,1229.0,1161.0,,,
53345,1985,1,regular,1985-08-31T00:00:00.000Z,,True,False,True,,,,309,Louisiana,FBS Independents,fbs,6,,,1517.0,1433.0,235,Memphis,FBS Independents,fbs,37,,,1546.0,1630.0,,,
53347,1985,1,regular,1985-08-31T00:00:00.000Z,,True,False,True,,,,265,Washington State,Pac-10,fbs,39,,,1541.0,1532.0,2483,Oregon,Pac-10,fbs,42,,,1470.0,1479.0,,,
53342,1985,1,regular,1985-08-31T00:00:00.000Z,,True,False,True,,,,2132,Cincinnati,FBS Independents,fbs,31,,,1257.0,1333.0,259,Virginia Tech,FBS Independents,fbs,14,,,1619.0,1543.0,,,
53343,1985,1,regular,1985-08-31T00:00:00.000Z,,True,False,True,,,,2655,Tulane,FBS Independents,fbs,12,,,1467.0,1429.0,52,Florida State,FBS Independents,fbs,38,,,1741.0,1779.0,,,
53344,1985,1,regular,1985-08-31T00:00:00.000Z,,True,False,,,,,62,Hawai'i,Western Athletic,fbs,27,,,1538.0,1522.0,2305,Kansas,Big 8,fbs,33,,,1470.0,1486.0,,,
53346,1985,1,regular,1985-08-31T00:00:00.000Z,,True,False,,,,,2181,Drake,Missouri Valley,fbs,24,,,,,2623,Missouri State,,,31,,,,,,,
53341,1985,1,regular,1985-08-31T00:00:00.000Z,,True,False,,,,,25,California,Pac-10,fbs,48,,,1374.0,1466.0,23,San José State,PCAA,fbs,21,,,1548.0,1456.0,,,
53351,1985,1,regular,1985-09-02T00:00:00.000Z,,True,False,True,,,,61,Georgia,SEC,fbs,16,,,1644.0,1636.0,333,Alabama,SEC,fbs,20,,,1620.0,1628.0,,,
