Id,Season,Week,Season Type,Start Date,Start Time Tbd,Completed,Neutral Site,Conference Game,Attendance,Venue Id,Venue,Home Id,Home Team,Home Conference,Home Division,Home Points,Home Line Scores[0],Home Line Scores[1],Home Line Scores[2],Home Line Scores[3],Home Post Win Prob,Home Pregame Elo,Home Postgame Elo,Away Id,Away Team,Away Conference,Away Division,Away Points,Away Line Scores[0],Away Line Scores[1],Away Line Scores[2],Away Line Scores[3],Away Post Win Prob,Away Pregame Elo,Away Postgame Elo,Excitement Index,Highlights,Notes
401013357,2018,1,regular,2018-08-25T21:30:00.000Z,False,True,False,False,8684.0,3985,Warren McGuirk Alumni Stadium,113,UMass,FBS Independents,fbs,63,21.0,14.0,21.0,7.0,0.9984542422162312,,,2184,Duquesne,NEC,fcs,15,3.0,6.0,0.0,6.0,0.0015457577837688,,,0.2139101303,https://www.youtube.com/watch?v=uwMMvX-tU_U,
401014972,2018,1,regular,2018-08-25T23:00:00.000Z,False,True,False,False,20050.0,3895,Rice Stadium,242,Rice,Conference USA,fbs,31,13.0,6.0,0.0,12.0,0.416111979769047,,,2504,Prairie View,SWAC,fcs,28,0.0,21.0,7.0,0.0,0.5838880202309529,,,5.6012773743,https://www.youtube.com/watch?v=z2VFteZqBBw,
401030241,2018,1,regular,2018-08-25T23:00:00.000Z,False,True,True,False,,3689,Cramton Bowl,55,Jacksonville State,OVC,fcs,17,0.0,3.0,14.0,0.0,,,,2448,North Carolina A&T,MEAC,fcs,20,7.0,0.0,13.0,0.0,,,,,,GUARDIAN CREDIT UNION FCS KICKOFF
401022510,2018,1,regular,2018-08-25T23:30:00.000Z,,True,False,True,31007.0,5388,Canvas Stadium,36,Colorado State,Mountain West,fbs,34,7.0,0.0,13.0,14.0,0.3317397678892768,1529.0,1482.0,62,Hawai'i,Mountain West,fbs,43,10.0,13.0,14.0,6.0,0.6682602321107232,1217.0,1264.0,4.5649361931,https://www.youtube.com/watch?v=1FEy3ogBwpM,
401013437,2018,1,regular,2018-08-26T02:00:00.000Z,,True,False,False,20322.0,3601,Aggie Memorial Stadium,166,New Mexico State,FBS Independents,fbs,7,0.0,0.0,0.0,7.0,0.0042721098463239,1339.0,1304.0,2751,Wyoming,Mountain West,fbs,29,9.0,6.0,7.0,7.0,0.995727890153676,1537.0,1572.0,2.7057118396,https://www.youtube.com/watch?v=S3V1Juvj160,
401030567,2018,1,regular,2018-08-30T22:00:00.000Z,False,True,False,False,,3979,Wagner College Stadium,2681,Wagner,NEC,fcs,40,17.0,14.0,0.0,9.0,,,,2075,Bowie State,CIAA,ii,23,3.0,10.0,7.0,3.0,,,,,,
401029921,2018,1,regular,2018-08-30T23:00:00.000Z,False,True,False,True,,3607,Alfond Stadium,311,Maine,CAA,fcs,35,0.0,22.0,7.0,6.0,,,,160,New Hampshire,CAA,fcs,7,0.0,0.0,0.0,7.0,,,,,,
401030097,2018,1,regular,2018-08-30T23:00:00.000Z,False,True,False,False,,3829,Memorial Stadium,282,Indiana State,MVFC,fcs,49,14.0,7.0,14.0,14.0,,,,2825,Quincy,Great Lakes,ii,0,0.0,0.0,0.0,0.0,,,,,,
401029895,2018,1,regular,2018-08-30T23:00:00.000Z,False,True,False,True,,3695,Delaware Stadium,48,Delaware,CAA,fcs,19,0.0,10.0,3.0,6.0,,,,227,Rhode Island,CAA,fcs,21,0.0,7.0,14.0,0.0,,,,,,
401019470,2018,1,regular,2018-08-30T23:00:00.000Z,,True,False,True,23081.0,3892,Rentschler Field,41,Connecticut,American Athletic,fbs,17,0.0,10.0,0.0,7.0,0.004203463433869,1241.0,1189.0,2116,UCF,American Athletic,fbs,56,14.0,14.0,14.0,14.0,0.995796536566131,1728.0,1780.0,0.830061928399999,https://www.youtube.com/watch?v=ZPI-FjeNw4A,
401029968,2018,1,regular,2018-08-30T23:00:00.000Z,False,True,False,False,,3629,Barker-Lane Stadium,2097,Campbell,Big South,fcs,49,7.0,14.0,21.0,7.0,,,,2804,Chowan,CIAA,ii,26,0.0,0.0,6.0,20.0,,,,,,
401021651,2018,1,regular,2018-08-30T23:00:00.000Z,False,True,False,False,23088.0,4246,Georgia State Stadium,2247,Georgia State,Sun Belt,fbs,24,0.0,14.0,0.0,10.0,0.869590187971506,,,338,Kennesaw State,Big South,fcs,20,7.0,7.0,6.0,0.0,0.130409812028494,,,5.8512641491,https://www.youtube.com/watch?v=kUls9PpCkuc,
401020671,2018,1,regular,2018-08-30T23:00:00.000Z,False,True,False,False,9801.0,3919,Scheumann Stadium,2050,Ball State,Mid-American,fbs,42,7.0,14.0,14.0,7.0,0.9999720937904224,,,2115,Central Connecticut,NEC,fcs,6,0.0,0.0,0.0,6.0,2.79062095777e-05,,,0.760100617799999,,
401013328,2018,1,regular,2018-08-30T23:00:00.000Z,,True,False,False,41291.0,3953,TCF Bank Stadium,135,Minnesota,Big Ten,fbs,48,7.0,28.0,3.0,10.0,0.9999638364577064,1499.0,1582.0,166,New Mexico State,FBS Independents,fbs,10,7.0,3.0,0.0,0.0,3.61635422935e-05,1304.0,1221.0,3.06144440259999,https://www.youtube.com/watch?v=hpuPjxkqUWI,
401030159,2018,1,regular,2018-08-30T23:00:00.000Z,False,True,False,False,,3909,Roy Stewart Stadium,93,Murray State,OVC,fcs,10,3.0,7.0,0.0,0.0,,,,79,Southern Illinois,MVFC,fcs,49,7.0,21.0,14.0,7.0,,,,,,
401030234,2018,1,regular,2018-08-30T23:00:00.000Z,False,True,False,False,,3908,Roy Kidd Stadium,2198,Eastern Kentucky,OVC,fcs,49,18.0,0.0,14.0,17.0,,,,2413,Morehead State,Pioneer,fcs,23,0.0,7.0,0.0,16.0,,,,,,
401030248,2018,1,regular,2018-08-30T23:00:00.000Z,False,True,False,False,,3720,Finley Stadium,236,Chattanooga,Southern,fcs,34,6.0,7.0,21.0,0.0,,,,2635,Tennessee Tech,OVC,fcs,10,0.0,7.0,3.0,0.0,,,,,,
401030402,2018,1,regular,2018-08-30T23:30:00.000Z,False,True,False,False,,3605,Alerus Center,155,North Dakota,FCS Independents,fcs,35,14.0,7.0,7.0,7.0,,,,2400,Mississippi Valley State,SWAC,fcs,7,0.0,7.0,0.0,0.0,,,,,,
401030318,2018,1,regular,2018-08-30T23:30:00.000Z,False,True,False,False,,3925,Seibert Stadium,2535,Samford,Southern,fcs,66,17.0,28.0,7.0,14.0,,,,2560,Shorter,Gulf South,ii,9,0.0,0.0,2.0,7.0,,,,,,
401021655,2018,1,regular,2018-08-31T00:00:00.000Z,False,True,False,False,10137.0,3817,Malone Stadium,2433,Louisiana Monroe,Sun Belt,fbs,34,7.0,9.0,10.0,8.0,0.5720859305615573,,,2545,Southeastern Louisiana,Southland,fcs,31,14.0,7.0,0.0,10.0,0.4279140694384427,,,8.4160129207,,
401013489,2018,1,regular,2018-08-31T00:00:00.000Z,False,True,False,False,50103.0,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,fbs,58,17.0,14.0,14.0,13.0,0.9992698560515084,,,2623,Missouri State,MVFC,fcs,17,0.0,7.0,10.0,0.0,0.0007301439484914,,,0.0663753880999998,https://www.youtube.com/watch?v=qi5_zqyEvDs,
401014979,2018,1,regular,2018-08-31T00:00:00.000Z,False,True,True,False,27124.0,3803,Legion Field,5,UAB,Conference USA,fbs,52,7.0,21.0,10.0,14.0,0.999997345694123,,,2542,Savannah State,MEAC,fcs,0,0.0,0.0,0.0,0.0,2.6543058769e-06,,,0.1406151783,https://www.youtube.com/watch?v=gKQoi3sPeic,
