Id,Season,Week,Season Type,Start Date,Start Time Tbd,Completed,Neutral Site,Conference Game,Attendance,Venue Id,Venue,Home Id,Home Team,Home Conference,Home Division,Home Points,Home Line Scores[0],Home Line Scores[1],Home Line Scores[2],Home Line Scores[3],Home Post Win Prob,Home Pregame Elo,Home Postgame Elo,Away Id,Away Team,Away Conference,Away Division,Away Points,Away Line Scores[0],Away Line Scores[1],Away Line Scores[2],Away Line Scores[3],Away Post Win Prob,Away Pregame Elo,Away Postgame Elo,Excitement Index,Highlights,Notes
332412579,2013,1,regular,2013-08-29T22:00:00.000Z,,True,False,False,81572.0,3994.0,Williams-Brice Stadium,2579,South Carolina,SEC,fbs,27,17,3,7,0,0.6555861551331129,1759.0,1785.0,153,North Carolina,ACC,fbs,10,0,7,3,0,0.3444138448668871,1638.0,1612.0,,,
332412309,2013,1,regular,2013-08-29T22:00:00.000Z,False,True,False,False,20790.0,3696.0,Dix Stadium,2309,Kent State,Mid-American,fbs,17,7,0,0,10,0.3961574609410078,1530.0,1536.0,2335,Liberty,Big South,fcs,10,0,3,7,0,0.6038425390589921,1467.0,1461.0,,,
332410154,2013,1,regular,2013-08-29T22:30:00.000Z,False,True,False,False,26202.0,3630.0,BB&T Field,154,Wake Forest,ACC,fbs,31,3,14,7,7,0.999789097135088,,,2506,Presbyterian College,Big South,fcs,7,7,0,0,0,0.0002109028649118,,,,,
332412198,2013,1,regular,2013-08-29T23:00:00.000Z,False,True,False,False,,3908.0,Roy Kidd Stadium,2198,Eastern Kentucky,OVC,fcs,38,14,14,0,10,,,,2523,Robert Morris,NEC,fcs,6,0,6,0,0,,,,,,
332412710,2013,1,regular,2013-08-29T23:00:00.000Z,False,True,False,False,,3746.0,Hanson Field,2710,Western Illinois,MVFC,fcs,42,8,7,13,14,,,,2261,Hampton,MEAC,fcs,9,0,6,0,3,,,,,,
332412230,2013,1,regular,2013-08-29T23:00:00.000Z,False,True,True,False,,3681.0,Coffey Field,2230,Fordham,Patriot,fcs,51,14,10,14,13,,,,227,Rhode Island,CAA,fcs,26,3,3,13,7,,,,,,
332412116,2013,1,regular,2013-08-29T23:00:00.000Z,,True,False,False,35115.0,3652.0,Bright House Networks Stadium,2116,UCF,American Athletic,fbs,38,14,10,14,0,0.9950796210798764,1656.0,1681.0,2006,Akron,Mid-American,fbs,7,0,0,0,7,0.0049203789201235,1144.0,1119.0,,,
332410135,2013,1,regular,2013-08-29T23:00:00.000Z,,True,False,False,44217.0,3953.0,TCF Bank Stadium,135,Minnesota,Big Ten,fbs,51,3,13,14,21,0.4483215854530675,1417.0,1466.0,2439,UNLV,Mountain West,fbs,23,6,7,3,7,0.5516784145469324,1207.0,1158.0,,,
332410189,2013,1,regular,2013-08-29T23:00:00.000Z,,True,False,False,18142.0,3700.0,Doyt Perry Stadium,189,Bowling Green,Mid-American,fbs,34,3,3,7,21,0.6485347639292574,1450.0,1543.0,202,Tulsa,Conference USA,fbs,7,0,0,0,7,0.3514652360707426,1635.0,1542.0,,,
332410084,2013,1,regular,2013-08-29T23:00:00.000Z,False,True,False,False,40278.0,3830.0,Memorial Stadium,84,Indiana,Big Ten,fbs,73,21,24,21,7,0.999810546521084,,,282,Indiana State,MVFC,fcs,35,7,14,7,7,0.0001894534789158,,,,,
