Id,Season,Week,Season Type,Start Date,Start Time Tbd,Completed,Neutral Site,Conference Game,Attendance,Venue Id,Venue,Home Id,Home Team,Home Conference,Home Division,Home Points,Home Line Scores[0],Home Line Scores[1],Home Line Scores[2],Home Line Scores[3],Home Post Win Prob,Home Pregame Elo,Home Postgame Elo,Away Id,Away Team,Away Conference,Away Division,Away Points,Away Line Scores[0],Away Line Scores[1],Away Line Scores[2],Away Line Scores[3],Away Post Win Prob,Away Pregame Elo,Away Postgame Elo,Excitement Index,Highlights,Notes
401128622,2019,1,regular,2019-08-24T16:00:00.000Z,False,True,False,False,,3617,Andy Kerr Stadium,2142,Colgate,Patriot,fcs,14,0.0,0.0,7.0,7.0,,,,222,Villanova,CAA,fcs,34,0.0,27.0,0.0,7.0,,,,,,
401127303,2019,1,regular,2019-08-24T19:00:00.000Z,False,True,True,False,,3689,Cramton Bowl,2535,Samford,Southern,fcs,22,7.0,0.0,0.0,15.0,,,,2754,Youngstown State,MVFC,fcs,45,14.0,10.0,0.0,21.0,,,,,,GUARDIAN CREDIT UNION FCS KICKOFF
401110723,2019,1,regular,2019-08-24T23:00:00.000Z,,True,True,False,66543.0,4013,Camping World Stadium,57,Florida,SEC,fbs,24,7.0,0.0,10.0,7.0,0.9059534582132264,1683.0,1688.0,2390,Miami,ACC,fbs,20,3.0,10.0,0.0,7.0,0.0940465417867735,1611.0,1606.0,8.7679102419,https://www.youtube.com/watch?v=WeJi4p0jqXA,CAMPING WORLD KICKOFF
401114164,2019,1,regular,2019-08-25T02:30:00.000Z,,True,False,False,22396.0,3610,Aloha Stadium,62,Hawai'i,Mountain West,fbs,45,14.0,14.0,7.0,10.0,0.6886295726282241,1281.0,1302.0,12,Arizona,Pac-12,fbs,38,0.0,21.0,14.0,3.0,0.3113704273717759,1467.0,1446.0,7.84241686779999,https://www.youtube.com/watch?v=eJI8vkRqz0o,
401128597,2019,1,regular,2019-08-29T22:00:00.000Z,False,True,False,False,,3774,Jayne Stadium,2413,Morehead State,Pioneer,fcs,44,7.0,16.0,14.0,7.0,,,,2841,Union College,,,7,0.0,0.0,0.0,7.0,,,,,,
401127042,2019,1,regular,2019-08-29T23:00:00.000Z,False,True,False,False,,2068,E. Claiborne Robins Stadium,257,Richmond,CAA,fcs,38,14.0,17.0,7.0,0.0,,,,294,Jacksonville,Pioneer,fcs,19,0.0,6.0,0.0,13.0,,,,,,
401127043,2019,1,regular,2019-08-29T23:00:00.000Z,False,True,False,False,,3788,Kenneth P. LaValle Stadium,2619,Stony Brook,CAA,fcs,35,7.0,7.0,14.0,7.0,,,,2803,Bryant,NEC,fcs,10,0.0,3.0,0.0,7.0,,,,,,
401117855,2019,1,regular,2019-08-29T23:00:00.000Z,False,True,False,False,19648.0,3892,Rentschler Field,41,Connecticut,American Athletic,fbs,24,7.0,3.0,14.0,0.0,0.7289421137835537,,,2681,Wagner,NEC,fcs,21,0.0,0.0,14.0,7.0,0.2710578862164463,,,1.83435076049999,https://www.youtube.com/watch?v=qkIibi3TYF8,
401128370,2019,1,regular,2019-08-29T23:00:00.000Z,False,True,False,False,,3909,Roy Stewart Stadium,93,Murray State,OVC,fcs,59,17.0,14.0,14.0,14.0,,,,95,Pikeville,,,20,3.0,14.0,3.0,0.0,,,,,,
401119255,2019,1,regular,2019-08-29T23:00:00.000Z,False,True,False,False,18412.0,3965,UB Stadium,2084,Buffalo,Mid-American,fbs,38,21.0,7.0,10.0,0.0,0.9997880630567496,,,2523,Robert Morris,NEC,fcs,10,7.0,3.0,0.0,0.0,0.0002119369432503,,,0.1185875019,,
