Id,Season,Week,Season Type,Start Date,Start Time Tbd,Completed,Neutral Site,Conference Game,Attendance,Venue Id,Venue,Home Id,Home Team,Home Conference,Home Division,Home Points,Home Line Scores[0],Home Line Scores[1],Home Line Scores[2],Home Line Scores[3],Home Post Win Prob,Home Pregame Elo,Home Postgame Elo,Away Id,Away Team,Away Conference,Away Division,Away Points,Away Line Scores[0],Away Line Scores[1],Away Line Scores[2],Away Line Scores[3],Away Post Win Prob,Away Pregame Elo,Away Postgame Elo,Excitement Index,Highlights,Notes
401328215,2021,1,regular,2021-09-02T22:00:00.000Z,False,True,False,False,,5781.0,Irwin Belk Stadium,351,Wingate,South Atlantic,ii,30,14.0,7.0,3.0,6.0,,,,2551,Shaw,CIAA,ii,7,0.0,0.0,0.0,7.0,,,,,,
401328989,2021,1,regular,2021-09-02T22:00:00.000Z,False,True,False,False,,3600.0,Tom Adams Field,131,Wayne State (MI),GLIAC,ii,21,6.0,8.0,7.0,0.0,,,,215,Slippery Rock,Pennsylvania State Athletic,ii,24,7.0,3.0,14.0,0.0,,,,,,
401334756,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,,5263.0,Steele Stadium,2316,Kentucky Wesleyan,Great Midwest Athletic,ii,13,0.0,3.0,3.0,7.0,,,,341,Frostburg State,Mountain East,ii,20,7.0,6.0,7.0,0.0,,,,,,
401328276,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,True,,5870.0,Thone Stadium at Buerkle Field,2033,Arkansas Tech,Great American,ii,20,7.0,0.0,6.0,7.0,,,,199,Southeastern Oklahoma,Great American,ii,38,7.0,17.0,7.0,7.0,,,,,,
401328309,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,True,,5871.0,Convoy Leslie Cotton Boll Stadium,2028,Arkansas-Monticello,Great American,ii,30,7.0,23.0,0.0,0.0,,,,200,Southern Nazarene,Great American,ii,23,0.0,7.0,8.0,8.0,,,,,,
401328397,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,True,,6073.0,Milam Stadium,2927,Southwestern Oklahoma,Great American,ii,13,0.0,0.0,13.0,0.0,,,,2271,Henderson State,Great American,ii,31,7.0,7.0,7.0,10.0,,,,,,
401328432,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,True,,4763.0,Ranger Field,2823,Northwestern Oklahoma State,Great American,ii,13,3.0,0.0,3.0,7.0,,,,2568,Southern Arkansas,Great American,ii,32,6.0,6.0,7.0,13.0,,,,,,
401328466,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,True,,6065.0,Cliff Harris Stadium,2888,Ouachita Baptist,Great American,ii,38,14.0,3.0,7.0,14.0,,,,319,Oklahoma Baptist,Great American,ii,31,0.0,16.0,7.0,8.0,,,,,,
401328605,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,,3749.0,Hunter Stadium,2815,Lindenwood,Great Lakes,ii,20,7.0,7.0,0.0,6.0,,,,2025,Angelo State,Lone Star,ii,40,16.0,7.0,14.0,3.0,,,,,,
401328973,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,,3747.0,Hantz Stadium,2886,Northwood (MI),GLIAC,ii,21,3.0,3.0,0.0,15.0,,,,367,Gannon,Pennsylvania State Athletic,ii,28,7.0,0.0,7.0,7.0,,,,,,
401329015,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,,5935.0,Parker Field at McCool Stadium,2170,Delta State,Gulf South,ii,48,,,,,,,,2064,Bethel (TN),,,14,,,,,,,,,,
401329020,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,,6053.0,Robinson-Hale Stadium,2401,Mississippi College,Gulf South,ii,0,0.0,0.0,0.0,0.0,,,,2013,Albany State (GA),SIAC,ii,24,7.0,7.0,3.0,7.0,,,,,,
401329056,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,,3663.0,Burke-Tarr Stadium,2105,Carson-Newman,South Atlantic,ii,7,7.0,0.0,0.0,0.0,,,,2698,West Georgia,Gulf South,ii,45,14.0,14.0,10.0,7.0,,,,,,
401329651,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,,6046.0,Meares Stadium,2369,Mars Hill,South Atlantic,ii,24,0.0,7.0,7.0,10.0,,,,2804,Chowan,CIAA,ii,30,14.0,3.0,7.0,0.0,,,,,,
401337471,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,,5886.0,West Family Stadium,2699,West Liberty,Mountain East,ii,6,0.0,0.0,0.0,6.0,,,,2682,Walsh,Great Midwest Athletic,ii,27,3.0,14.0,3.0,7.0,,,,,,
401334787,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,,5943.0,Duvall-Rosier Field,2986,Fairmont State,Mountain East,ii,14,0.0,0.0,14.0,0.0,,,,2858,California (PA),Pennsylvania State Athletic,ii,23,10.0,3.0,7.0,3.0,,,,,,
401334786,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,True,,6035.0,"Memorial Stadium (Wayne, NE)",2844,Wayne State (NE),Northern Sun,ii,34,10.0,7.0,10.0,7.0,,,,559,University of Mary,Northern Sun,ii,27,0.0,0.0,14.0,13.0,,,,,,
401329689,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,True,,6030.0,Harms-Eischeid Stadium,389,Upper Iowa,Northern Sun,ii,14,0.0,7.0,0.0,7.0,,,,134,Minnesota-Duluth,Northern Sun,ii,41,7.0,27.0,0.0,7.0,,,,,,
401329270,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,,3859.0,Offutt Field,611,Seton Hill College,Pennsylvania State Athletic,ii,16,0.0,6.0,10.0,0.0,,,,112335,Wheeling Jesuit,Mountain East,ii,14,0.0,7.0,7.0,0.0,,,,,,
401329357,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,,3870.0,Panther Stadium (OH),2477,Ohio Dominican,Great Midwest Athletic,ii,30,7.0,3.0,10.0,10.0,,,,2974,Shepherd,Pennsylvania State Athletic,ii,35,7.0,7.0,7.0,14.0,,,,,,
401329425,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,,4431.0,Chryst Field at Biemesderfer Stadium,210,Millersville,Pennsylvania State Athletic,ii,9,2.0,0.0,0.0,7.0,,,,2022,American International,Northeast 10,ii,14,7.0,7.0,0.0,0.0,,,,,,
401329443,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,True,,6045.0,Dwight T. Reed Stadium,2876,Lincoln (MO),Mid America,ii,12,6.0,6.0,0.0,0.0,,,,2687,Washburn,Mid America,ii,76,21.0,17.0,21.0,17.0,,,,,,
401329491,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,True,,3641.0,Blakeslee Stadium,2364,Minnesota State,Northern Sun,ii,40,7.0,10.0,0.0,17.0,,,,425,Northern State,Northern Sun,ii,34,7.0,10.0,10.0,7.0,,,,,,
401329503,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,True,,6070.0,Bob Young Field,2894,Sioux Falls,Northern Sun,ii,16,0.0,0.0,9.0,7.0,,,,132,Bemidji State,Northern Sun,ii,24,0.0,10.0,14.0,0.0,,,,,,
401328388,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,,844.0,Stambaugh Stadium,2754,Youngstown State,MVFC,fcs,44,14.0,10.0,7.0,10.0,,,,2916,Incarnate Word,Southland,fcs,41,7.0,14.0,13.0,7.0,,,,,,
401357797,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,,4417.0,Five Star Stadium at the Moye Complex,2382,Mercer,Southern,fcs,69,14.0,28.0,14.0,13.0,,,,3179,Point University,,,0,0.0,0.0,0.0,0.0,,,,,,
401328545,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,16236.0,3654.0,Brooks Stadium,324,Coastal Carolina,Sun Belt,fbs,52,7.0,24.0,14.0,7.0,,,,2643,The Citadel,Southern,fcs,14,0.0,0.0,7.0,7.0,,,,,,
401328458,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,,3925.0,Seibert Stadium,2535,Samford,Southern,fcs,52,14.0,3.0,21.0,14.0,,,,2635,Tennessee Tech,OVC,fcs,14,0.0,7.0,7.0,0.0,,,,,,
401309540,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,13149.0,3919.0,Scheumann Stadium,2050,Ball State,Mid-American,fbs,31,7.0,0.0,14.0,10.0,0.9215833962326456,,,2710,Western Illinois,MVFC,fcs,21,0.0,7.0,7.0,7.0,0.0784166037673544,,,2.0262390412,,
401300995,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,43928.0,3652.0,Bright House Networks Stadium,2116,UCF,American Athletic,fbs,36,0.0,14.0,14.0,8.0,0.9342124591737913,1648.0,1651.0,68,Boise State,Mountain West,fbs,31,14.0,10.0,0.0,7.0,0.0657875408262088,1602.0,1599.0,10.2014008911,,
401309542,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,17521.0,3965.0,UB Stadium,2084,Buffalo,Mid-American,fbs,69,14.0,24.0,21.0,10.0,0.9989708487592076,,,2681,Wagner,NEC,fcs,7,0.0,0.0,0.0,7.0,0.0010291512407925,,,1.1537534212,,
401328175,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,True,,3607.0,Alfond Stadium,311,Maine,CAA,fcs,24,0.0,24.0,0.0,0.0,,,,48,Delaware,CAA,fcs,34,7.0,10.0,10.0,7.0,,,,,,
401332315,2021,1,regular,2021-09-02T23:00:00.000Z,False,True,False,False,,3701.0,Drake Stadium,2181,Drake,Pioneer,fcs,45,21.0,14.0,10.0,0.0,,,,455,WV Wesleyan,Mountain East,ii,3,0.0,0.0,0.0,3.0,,,,,,
401329660,2021,1,regular,2021-09-02T23:05:00.000Z,False,True,False,False,,4439.0,Eiler-Martin Stadium,2188,East Stroudsburg,Pennsylvania State Athletic,ii,35,21.0,7.0,0.0,7.0,,,,2487,Pace,Northeast 10,ii,14,0.0,7.0,7.0,0.0,,,,,,
401328404,2021,1,regular,2021-09-02T23:30:00.000Z,False,True,False,False,,3720.0,Finley Stadium,236,Chattanooga,Southern,fcs,20,7.0,7.0,6.0,0.0,,,,2046,Austin Peay,OVC,fcs,30,6.0,10.0,7.0,7.0,,,,,,
401328768,2021,1,regular,2021-09-02T23:30:00.000Z,False,True,False,False,,3960.0,Top Taggart Field,2222,Ferris State,GLIAC,ii,54,20.0,20.0,14.0,0.0,,,,2224,Findlay,Great Midwest Athletic,ii,14,7.0,7.0,0.0,0.0,,,,,,
401328383,2021,1,regular,2021-09-02T23:30:00.000Z,False,True,False,False,,7003.0,Houck Field,2546,Southeast Missouri State,OVC,fcs,21,7.0,0.0,7.0,7.0,,,,79,Southern Illinois,MVFC,fcs,47,14.0,14.0,10.0,9.0,,,,,,
401309834,2021,1,regular,2021-09-02T23:30:00.000Z,False,True,False,False,51511.0,587.0,Rice-Eccles Stadium,254,Utah,Pac-12,fbs,40,13.0,6.0,7.0,14.0,0.9832270850528868,,,2692,Weber State,Big Sky,fcs,17,7.0,0.0,3.0,7.0,0.0167729149471133,,,1.7192597055,,
401300994,2021,1,regular,2021-09-02T23:30:00.000Z,False,True,False,False,15085.0,3674.0,Skelly Field at H. A. Chapman Stadium,202,Tulsa,American Athletic,fbs,17,3.0,7.0,7.0,0.0,,,,302,UC Davis,Big Sky,fcs,19,7.0,3.0,3.0,6.0,,,,,,
401300993,2021,1,regular,2021-09-02T23:30:00.000Z,False,True,False,False,36752.0,3792.0,Kidd Brewer Stadium,2026,Appalachian State,Sun Belt,fbs,33,14.0,6.0,7.0,6.0,0.9981479820345208,1659.0,1666.0,151,East Carolina,American Athletic,fbs,19,6.0,0.0,3.0,10.0,0.0018520179654791,1403.0,1396.0,3.0846558976,,
401282607,2021,1,regular,2021-09-02T23:30:00.000Z,False,True,False,False,52633.0,3670.0,Carter-Finley Stadium,152,NC State,ACC,fbs,45,10.0,14.0,14.0,7.0,0.9987026978526788,1460.0,1565.0,58,South Florida,American Athletic,fbs,0,0.0,0.0,0.0,0.0,0.0012973021473212,1251.0,1146.0,1.7199176694,,
401310696,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,False,15908.0,3971.0,University Stadium,167,New Mexico,Mountain West,fbs,27,14.0,7.0,3.0,3.0,,,,2277,Houston Christian,Southland,fcs,17,0.0,10.0,0.0,7.0,,,,,,
401328138,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,False,,4899.0,Fifth Third Bank Stadium,338,Kennesaw State,Big South,fcs,35,14.0,7.0,7.0,7.0,,,,2890,Reinhardt,,,25,7.0,0.0,12.0,6.0,,,,,,
401282789,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,True,50805.0,3953.0,TCF Bank Stadium,135,Minnesota,Big Ten,fbs,31,0.0,14.0,7.0,10.0,0.170686074828574,1585.0,1582.0,194,Ohio State,Big Ten,fbs,45,7.0,3.0,21.0,14.0,0.829313925171426,1905.0,1908.0,4.281207226,,
401281952,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,False,84314.0,3853.0,Neyland Stadium,2633,Tennessee,SEC,fbs,38,14.0,0.0,14.0,10.0,0.9851715866948813,1489.0,1524.0,189,Bowling Green,Mid-American,fbs,6,0.0,6.0,0.0,0.0,0.0148284133051187,1041.0,1006.0,1.2554934078,,
401282180,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,False,16236.0,3796.0,Houchens Industries-L. T. Smith Stadium,98,Western Kentucky,Conference USA,fbs,59,7.0,21.0,17.0,14.0,0.9974874797982356,,,2630,UT Martin,OVC,fcs,21,7.0,7.0,0.0,7.0,0.0025125202017645,,,3.4696869058,,
401329048,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,False,,5883.0,Marv Kay Stadium at Campbell Field,2146,Colorado Mines,Rocky Mountain,ii,42,14.0,21.0,7.0,0.0,,,,2848,Western Oregon,Great Northwest,ii,3,0.0,3.0,0.0,0.0,,,,,,
401328420,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,False,,3909.0,Roy Stewart Stadium,93,Murray State,OVC,fcs,35,14.0,7.0,7.0,7.0,,,,2400,Mississippi Valley State,SWAC,fcs,0,0.0,0.0,0.0,0.0,,,,,,
401330245,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,False,,5938.0,Al Whitehead Field at Greyhound Stadium,2201,Eastern New Mexico,Lone Star,ii,24,7.0,10.0,7.0,0.0,,,,2120,Central Washington,Great Northwest,ii,66,21.0,14.0,17.0,14.0,,,,,,
401329456,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,True,,6057.0,Ron & Carol Cope Stadium at Foster Field,2438,Nebraska-Kearney,Mid America,ii,38,0.0,14.0,3.0,21.0,,,,2403,Missouri Southern State,Mid America,ii,0,0.0,0.0,0.0,0.0,,,,,,
401329404,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,True,,5890.0,Lewis Field Stadium,2231,Fort Hays State,Mid America,ii,7,0.0,0.0,7.0,0.0,,,,138,Northwest Missouri State,Mid America,ii,15,2.0,7.0,0.0,6.0,,,,,,
401329374,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,True,,5878.0,Wantland Stadium,2122,Central Oklahoma,Mid America,ii,24,10.0,14.0,0.0,0.0,,,,137,Missouri Western,Mid America,ii,20,0.0,7.0,7.0,6.0,,,,,,
401329340,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,True,,4724.0,Audrey J. Walton Stadium at Vernon Kennedy Field,2118,Central Missouri State,Mid America,ii,16,0.0,3.0,6.0,7.0,,,,90,Pittsburg State,Mid America,ii,35,7.0,14.0,7.0,7.0,,,,,,
401329312,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,False,,5882.0,Ralph Stocker Stadium,11,Colorado Mesa,Rocky Mountain,ii,40,0.0,13.0,13.0,14.0,,,,2911,William Jewell College,Great Lakes,ii,3,3.0,0.0,0.0,0.0,,,,,,
401329153,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,False,,4852.0,Neta and Eddie DeRose ThunderBowl,2570,Colorado State-Pueblo,Rocky Mountain,ii,6,3.0,3.0,0.0,0.0,,,,2837,Texas A&M-Commerce,Lone Star,ii,12,0.0,6.0,6.0,0.0,,,,,,
401329058,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,True,,5780.0,Altra Federal Credit Union Stadium,2851,Winona State,Northern Sun,ii,47,7.0,23.0,10.0,7.0,,,,3066,Concordia-St. Paul,Northern Sun,ii,6,0.0,3.0,3.0,0.0,,,,,,
401328681,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,False,,3860.0,O'Harra Stadium,613,South Dakota Mines,Rocky Mountain,ii,34,14.0,7.0,10.0,3.0,,,,2402,Missouri S&T,Great Lakes,ii,31,0.0,3.0,7.0,21.0,,,,,,
401329037,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,True,,6072.0,Schwan Regional Event Center,2587,Southwest Minnesota State,Northern Sun,ii,21,0.0,7.0,7.0,7.0,,,,2817,Minnesota St-Moorhead,Northern Sun,ii,33,7.0,7.0,13.0,6.0,,,,,,
401282051,2021,1,regular,2021-09-03T00:05:00.000Z,False,True,False,False,0.0,218.0,FIU Stadium,2229,Florida International,Conference USA,fbs,48,21.0,7.0,10.0,10.0,,,,2341,Long Island University,NEC,fcs,10,0.0,10.0,0.0,0.0,,,,1.825485544,,
401328011,2021,1,regular,2021-09-03T01:00:00.000Z,False,True,False,False,,2023.0,Walkup Skydome,2464,Northern Arizona,Big Sky,fcs,16,0.0,7.0,9.0,0.0,,,,2534,Sam Houston State,AWC,fcs,42,7.0,14.0,14.0,7.0,,,,,,
401329450,2021,1,regular,2021-09-03T01:00:00.000Z,False,True,False,False,,5884.0,Buffalo Stadium,2704,West Texas A&M,Lone Star,ii,73,28.0,24.0,14.0,7.0,,,,2637,Texas College,,,0,0.0,0.0,0.0,0.0,,,,,,
401310694,2021,1,regular,2021-09-03T02:00:00.000Z,False,True,False,False,21970.0,6501.0,Allegiant Stadium,2439,UNLV,Mountain West,fbs,33,0.0,6.0,0.0,14.0,,,,331,Eastern Washington,Big Sky,fcs,35,0.0,3.0,17.0,0.0,,,,,,
401309835,2021,1,regular,2021-09-03T02:30:00.000Z,False,True,False,False,44456.0,3947.0,Sun Devil Stadium,9,Arizona State,Pac-12,fbs,41,13.0,15.0,6.0,7.0,0.998941726671274,,,253,Southern Utah,Big Sky,fcs,14,7.0,0.0,7.0,0.0,0.0010582733287261,,,1.1008051137,,
401335299,2021,1,regular,2021-09-03T22:00:00.000Z,False,True,False,False,,3624.0,Arute Field,2115,Central Connecticut,NEC,fcs,21,7.0,7.0,0.0,7.0,,,,2583,Southern Connecticut State,Northeast 10,ii,28,0.0,14.0,0.0,14.0,,,,,,
401309937,2021,1,regular,2021-09-03T22:00:00.000Z,False,True,False,True,65632.0,3799.0,Lane Stadium,259,Virginia Tech,ACC,fbs,17,7.0,7.0,0.0,3.0,0.9657623026389908,1535.0,1556.0,153,North Carolina,ACC,fbs,10,0.0,0.0,7.0,3.0,0.0342376973610091,1725.0,1704.0,6.1739447701,,
401344437,2021,1,regular,2021-09-03T22:00:00.000Z,False,True,False,False,,5876.0,Bentley University Football Stadium,2060,Bentley,Northeast 10,ii,41,14.0,13.0,7.0,7.0,,,,223,West Chester,Pennsylvania State Athletic,ii,17,0.0,3.0,0.0,14.0,,,,,,
401309541,2021,1,regular,2021-09-03T23:00:00.000Z,False,True,False,False,16461.0,3912.0,Rynearson Stadium,2199,Eastern Michigan,Mid-American,fbs,35,14.0,14.0,7.0,0.0,,,,2598,St Francis (PA),NEC,fcs,15,0.0,7.0,0.0,8.0,,,,,,
401282608,2021,1,regular,2021-09-03T23:00:00.000Z,False,True,False,False,25673.0,3630.0,BB&T Field,154,Wake Forest,ACC,fbs,42,14.0,14.0,7.0,7.0,,1519.0,1580.0,295,Old Dominion,Conference USA,fbs,10,3.0,0.0,0.0,7.0,,1303.0,1242.0,,,
401282052,2021,1,regular,2021-09-03T23:00:00.000Z,False,True,False,False,14125.0,4418.0,Jerry Richardson Stadium,2429,Charlotte,Conference USA,fbs,31,7.0,3.0,7.0,14.0,0.3802794763077427,1366.0,1366.0,150,Duke,ACC,fbs,28,0.0,14.0,0.0,14.0,0.6197205236922573,1295.0,1295.0,9.9391115015,,
401287888,2021,1,regular,2021-09-04T00:00:00.000Z,False,True,False,False,26103.0,3833.0,Memorial Stadium,2305,Kansas,Big 12,fbs,17,0.0,7.0,3.0,7.0,0.3566755518023538,,,233,South Dakota,MVFC,fcs,14,0.0,0.0,7.0,7.0,0.6433244481976462,,,6.3957990631,,
401310695,2021,1,regular,2021-09-04T01:00:00.000Z,False,True,False,False,32327.0,5388.0,Canvas Stadium,36,Colorado State,Mountain West,fbs,23,0.0,10.0,0.0,13.0,,,,2571,South Dakota State,MVFC,fcs,42,7.0,14.0,14.0,7.0,,,,,,
401282782,2021,1,regular,2021-09-04T01:00:00.000Z,False,True,False,True,34248.0,3911.0,Ryan Field,77,Northwestern,Big Ten,fbs,21,0.0,7.0,0.0,14.0,0.0086887331731554,1639.0,1574.0,127,Michigan State,Big Ten,fbs,38,14.0,7.0,7.0,10.0,0.9913112668268445,1424.0,1489.0,3.3080173367,,
401309836,2021,1,regular,2021-09-04T01:00:00.000Z,False,True,False,False,44153.0,3726.0,Folsom Field,38,Colorado,Pac-12,fbs,35,0.0,14.0,7.0,14.0,0.9986483170794432,,,2458,Northern Colorado,Big Sky,fcs,7,0.0,0.0,7.0,0.0,0.0013516829205566,,,1.3054248484,,
401282772,2021,1,regular,2021-09-04T16:00:00.000Z,False,True,False,False,109295.0,3558.0,Michigan Stadium,130,Michigan,Big Ten,fbs,47,10.0,17.0,6.0,14.0,0.9986865417930266,1591.0,1672.0,2711,Western Michigan,Mid-American,fbs,14,7.0,0.0,0.0,7.0,0.0013134582069733,1510.0,1429.0,2.3235980123,,
401309601,2021,1,regular,2021-09-04T16:00:00.000Z,False,True,False,False,18280.0,4246.0,Georgia State Stadium,2247,Georgia State,Sun Belt,fbs,10,0.0,7.0,3.0,0.0,0.0111107186727791,1410.0,1334.0,349,Army,FBS Independents,fbs,43,14.0,13.0,6.0,10.0,0.9888892813272208,1549.0,1625.0,2.2807184063,,
401282822,2021,1,regular,2021-09-04T16:00:00.000Z,False,True,False,False,52519.0,6577.0,SHI Stadium,164,Rutgers,Big Ten,fbs,61,12.0,14.0,14.0,21.0,0.987692584798006,1393.0,1523.0,218,Temple,American Athletic,fbs,14,0.0,7.0,7.0,0.0,0.0123074152019938,1304.0,1174.0,2.508015306,,
401287889,2021,1,regular,2021-09-04T16:00:00.000Z,False,True,True,False,28668.0,3687.0,AT&T Stadium,2306,Kansas State,Big 12,fbs,24,7.0,7.0,0.0,10.0,0.9885480025786976,1447.0,1497.0,24,Stanford,Pac-12,fbs,7,0.0,0.0,0.0,7.0,0.0114519974213024,1491.0,1441.0,3.0408518701,,
401287894,2021,1,regular,2021-09-04T16:00:00.000Z,False,True,False,False,42206.0,3835.0,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,fbs,40,14.0,23.0,3.0,0.0,0.0213901356301907,1875.0,1869.0,2655,Tulane,American Athletic,fbs,35,14.0,0.0,8.0,13.0,0.9786098643698092,1597.0,1603.0,2.1698702327,,
401282815,2021,1,regular,2021-09-04T16:00:00.000Z,False,True,False,True,76832.0,347.0,Camp Randall Stadium,275,Wisconsin,Big Ten,fbs,10,0.0,0.0,7.0,3.0,0.8185644967745165,1745.0,1728.0,213,Penn State,Big Ten,fbs,16,0.0,0.0,7.0,9.0,0.1814355032254835,1668.0,1685.0,8.6262290777,,
401286188,2021,1,regular,2021-09-04T16:00:00.000Z,False,True,False,False,18782.0,3892.0,Rentschler Field,41,Connecticut,FBS Independents,fbs,28,14.0,7.0,7.0,0.0,0.0250365219794264,,,107,Holy Cross,Patriot,fcs,38,7.0,17.0,7.0,7.0,0.9749634780205736,,,6.4352510272,,
