Id,Season,Week,Season Type,Start Date,Start Time Tbd,Completed,Neutral Site,Conference Game,Attendance,Venue Id,Venue,Home Id,Home Team,Home Conference,Home Division,Home Points,Home Line Scores,Home Post Win Prob,Home Pregame Elo,Home Postgame Elo,Away Id,Away Team,Away Conference,Away Division,Away Points,Away Line Scores,Away Post Win Prob,Away Pregame Elo,Away Postgame Elo,Excitement Index,Highlights,Notes
51280,1982,1,regular,1982-09-02T00:00:00.000Z,,True,False,,,,,2439,UNLV,PCAA,fbs,0,,,1345.0,1325.0,252,BYU,Western Athletic,fbs,27,,,1818.0,1838.0,,,
51292,1982,1,regular,1982-09-04T00:00:00.000Z,,True,False,True,,,,52,Florida State,FBS Independents,fbs,38,,,1568.0,1573.0,2132,Cincinnati,FBS Independents,fbs,31,,,1491.0,1486.0,,,
51310,1982,1,regular,1982-09-04T00:00:00.000Z,,True,False,True,,,,257,Richmond,FBS Independents,fbs,9,,,1411.0,1405.0,259,Virginia Tech,FBS Independents,fbs,20,,,1610.0,1616.0,,,
51307,1982,1,regular,1982-09-04T00:00:00.000Z,,True,False,True,,,,2649,Toledo,Mid-American,fbs,9,,,1575.0,1573.0,2459,Northern Illinois,Mid-American,fbs,3,,,1383.0,1385.0,,,
51305,1982,1,regular,1982-09-04T00:00:00.000Z,,True,False,True,,,,164,Rutgers,FBS Independents,fbs,8,,,1483.0,1431.0,183,Syracuse,FBS Independents,fbs,31,,,1555.0,1607.0,,,
51285,1982,1,regular,1982-09-04T00:00:00.000Z,,True,False,True,,,,189,Bowling Green,Mid-American,fbs,40,,,1525.0,1629.0,195,Ohio,Mid-American,fbs,0,,,1437.0,1333.0,,,
51282,1982,1,regular,1982-09-04T00:00:00.000Z,,True,False,True,,,,2483,Oregon,Pac-10,fbs,3,,,1403.0,1360.0,9,Arizona State,Pac-10,fbs,34,,,1767.0,1810.0,,,
51281,1982,1,regular,1982-09-04T00:00:00.000Z,,True,False,,,,,2704,West Texas A&M,Missouri Valley,fbs,29,,,,,2000,Abilene Christian,,,33,,,,,,,
51283,1982,1,regular,1982-09-04T00:00:00.000Z,,True,False,,,,,239,Baylor,Southwest,fbs,21,,,1565.0,1563.0,249,North Texas,FBS Independents,fbs,17,,,1405.0,1407.0,,,
51284,1982,1,regular,1982-09-04T00:00:00.000Z,,True,False,,,,,245,Texas A&M,Southwest,fbs,16,,,1624.0,1557.0,103,Boston College,FBS Independents,fbs,38,,,1543.0,1610.0,,,
51286,1982,1,regular,1982-09-04T00:00:00.000Z,,True,False,,,,,1000012,Cal State Fullerton,PCAA,fbs,19,,,,,2464,Northern Arizona,,,15,,,,,,,
51313,1982,1,regular,1982-09-04T00:00:00.000Z,,True,False,,,,,1000063,Wichita State,Missouri Valley,fbs,51,,,,,1000320,Missouri-Rolla,,,14,,,,,,,
51312,1982,1,regular,1982-09-04T00:00:00.000Z,,True,False,,,,,2711,Western Michigan,Mid-American,fbs,28,,,,,125,Grand Valley State,,,3,,,,,,,
51311,1982,1,regular,1982-09-04T00:00:00.000Z,,True,False,,,,,154,Wake Forest,ACC,fbs,31,,,,,2717,Western Carolina,,,10,,,,,,,
51309,1982,1,regular,1982-09-04T00:00:00.000Z,,True,False,,,,,254,Utah,Western Athletic,fbs,30,,,,,147,Montana State,,,12,,,,,,,
51308,1982,1,regular,1982-09-04T00:00:00.000Z,,True,False,,,,,202,Tulsa,Missouri Valley,fbs,35,,,1602.0,1622.0,2005,Air Force,Western Athletic,fbs,17,,,1382.0,1362.0,,,
51306,1982,1,regular,1982-09-04T00:00:00.000Z,,True,False,,,,,166,New Mexico State,Missouri Valley,fbs,17,,,1251.0,1235.0,2638,UTEP,Western Athletic,fbs,20,,,1076.0,1092.0,,,
51304,1982,1,regular,1982-09-04T00:00:00.000Z,,True,False,,,,,2572,Southern Mississippi,FBS Independents,fbs,45,,,1768.0,1788.0,2433,Louisiana Monroe,,,27,,,1551.0,1531.0,,,
51303,1982,1,regular,1982-09-04T00:00:00.000Z,,True,False,,,,,2710,Western Illinois,,,7,,,,,79,Southern Illinois,Missouri Valley,fbs,38,,,,,,,
51302,1982,1,regular,1982-09-04T00:00:00.000Z,,True,False,,,,,2579,South Carolina,FBS Independents,fbs,41,,,1591.0,1662.0,1000044,Pacific,PCAA,fbs,6,,,1379.0,1308.0,,,
51300,1982,1,regular,1982-09-04T00:00:00.000Z,,True,False,,,,,152,NC State,ACC,fbs,26,,,,,231,Furman,,,0,,,,,,,
51298,1982,1,regular,1982-09-04T00:00:00.000Z,,True,False,,,,,142,Missouri,Big 8,fbs,28,,,1683.0,1668.0,36,Colorado State,Western Athletic,fbs,14,,,1127.0,1142.0,,,
51297,1982,1,regular,1982-09-04T00:00:00.000Z,,True,False,,,,,2655,Tulane,FBS Independents,fbs,21,,,1609.0,1591.0,344,Mississippi State,SEC,fbs,30,,,1615.0,1633.0,,,
51296,1982,1,regular,1982-09-04T00:00:00.000Z,,True,False,,,,,145,Ole Miss,SEC,fbs,27,,,1403.0,1430.0,235,Memphis,FBS Independents,fbs,10,,,1296.0,1269.0,,,
51295,1982,1,regular,1982-09-04T00:00:00.000Z,,True,False,,,,,276,Marshall,,,30,,,1187.0,1216.0,2309,Kent State,Mid-American,fbs,21,,,1389.0,1360.0,,,
51294,1982,1,regular,1982-09-04T00:00:00.000Z,,True,False,,,,,97,Louisville,FBS Independents,fbs,20,,,1437.0,1455.0,98,Western Kentucky,,,10,,,1454.0,1436.0,,,
51291,1982,1,regular,1982-09-04T00:00:00.000Z,,True,False,,,,,57,Florida,SEC,fbs,17,,,1693.0,1694.0,2390,Miami,FBS Independents,fbs,14,,,1703.0,1702.0,,,
51290,1982,1,regular,1982-09-04T00:00:00.000Z,,True,False,,,,,2197,Eastern Illinois,,,27,,,,,2287,Illinois State,Missouri Valley,fbs,14,,,,,,,
51289,1982,1,regular,1982-09-04T00:00:00.000Z,,True,False,,,,,2633,Tennessee,SEC,fbs,24,,,1541.0,1538.0,150,Duke,ACC,fbs,25,,,1495.0,1498.0,,,
51288,1982,1,regular,1982-09-04T00:00:00.000Z,,True,False,,,,,2181,Drake,Missouri Valley,fbs,40,,,,,2460,Northern Iowa,,,13,,,,,,,
51287,1982,1,regular,1982-09-04T00:00:00.000Z,,True,False,,,,,2117,Central Michigan,Mid-American,fbs,35,,,1609.0,1664.0,282,Indiana State,Missouri Valley,fbs,10,,,1541.0,1486.0,,,
51299,1982,1,regular,1982-09-04T00:00:00.000Z,,True,False,True,,,,2751,Wyoming,Western Athletic,fbs,20,,,1645.0,1563.0,167,New Mexico,Western Athletic,fbs,41,,,1413.0,1495.0,,,
51301,1982,1,regular,1982-09-04T00:00:00.000Z,,True,False,True,,,,213,Penn State,FBS Independents,fbs,31,,,1901.0,1903.0,218,Temple,FBS Independents,fbs,14,,,1504.0,1502.0,,,
51293,1982,1,regular,1982-09-04T00:00:00.000Z,,True,False,True,,,,356,Illinois,Big Ten,fbs,49,,,1456.0,1496.0,77,Northwestern,Big Ten,fbs,13,,,955.0,915.0,,,
51314,1982,1,regular,1982-09-06T00:00:00.000Z,,True,False,,,,,61,Georgia,SEC,fbs,13,,,1844.0,1849.0,228,Clemson,ACC,fbs,7,,,1807.0,1802.0,,,
51315,1982,2,regular,1982-09-09T00:00:00.000Z,,True,False,,,,,221,Pittsburgh,FBS Independents,fbs,7,,,1841.0,1840.0,153,North Carolina,ACC,fbs,6,,,1781.0,1782.0,,,
51333,1982,2,regular,1982-09-11T00:00:00.000Z,,True,False,,,,,2181,Drake,Missouri Valley,fbs,21,,,,,304,Idaho State,,,41,,,,,,,
51337,1982,2,regular,1982-09-11T00:00:00.000Z,,True,False,,,,,2306,Kansas State,Big 8,fbs,23,,,1353.0,1390.0,96,Kentucky,SEC,fbs,9,,,1447.0,1410.0,,,
51338,1982,2,regular,1982-09-11T00:00:00.000Z,,True,False,,,,,242,Rice,Southwest,fbs,14,,,1360.0,1347.0,309,Louisiana,FBS Independents,fbs,21,,,1367.0,1380.0,,,
51339,1982,2,regular,1982-09-11T00:00:00.000Z,,True,False,,,,,2348,Louisiana Tech,,,28,,,1413.0,1474.0,2704,West Texas A&M,Missouri Valley,fbs,7,,,1515.0,1454.0,,,
51340,1982,2,regular,1982-09-11T00:00:00.000Z,,True,False,,,,,2390,Miami,FBS Independents,fbs,31,,,1702.0,1740.0,248,Houston,Southwest,fbs,12,,,1645.0,1607.0,,,
51341,1982,2,regular,1982-09-11T00:00:00.000Z,,True,False,,,,,193,Miami (OH),Mid-American,fbs,35,,,1569.0,1591.0,2729,William & Mary,FBS Independents,fbs,17,,,1376.0,1354.0,,,
51343,1982,2,regular,1982-09-11T00:00:00.000Z,,True,False,,,,,135,Minnesota,Big Ten,fbs,57,,,1481.0,1613.0,195,Ohio,Mid-American,fbs,7,,,1333.0,1201.0,,,
51344,1982,2,regular,1982-09-11T00:00:00.000Z,,True,False,,,,,145,Ole Miss,SEC,fbs,28,,,1430.0,1471.0,2572,Southern Mississippi,FBS Independents,fbs,19,,,1788.0,1747.0,,,
