Id,Season,Week,Season Type,Start Date,Start Time Tbd,Completed,Neutral Site,Conference Game,Attendance,Venue Id,Venue,Home Id,Home Team,Home Conference,Home Division,Home Points,Home Line Scores,Home Post Win Prob,Home Pregame Elo,Home Postgame Elo,Away Id,Away Team,Away Conference,Away Division,Away Points,Away Line Scores,Away Post Win Prob,Away Pregame Elo,Away Postgame Elo,Excitement Index,Highlights,Notes
58472,1993,1,regular,1993-08-28T00:00:00.000Z,,True,False,,,,,52,Florida State,ACC,fbs,42,,,1934.0,2018.0,2305,Kansas,Big 8,fbs,0,,,1645.0,1561.0,,,
58473,1993,1,regular,1993-08-29T00:00:00.000Z,,True,False,,,,,30,USC,Pac-10,fbs,9,,,1619.0,1554.0,153,North Carolina,ACC,fbs,31,,,1551.0,1616.0,,,
58476,1993,2,regular,1993-09-02T00:00:00.000Z,,True,False,,,,,66,Iowa State,Big 8,fbs,54,,,1502.0,1617.0,2459,Northern Illinois,Big West,fbs,10,,,1390.0,1275.0,,,
58477,1993,2,regular,1993-09-02T00:00:00.000Z,,True,False,,,,,2711,Western Michigan,Mid-American,fbs,13,,,,,2754,Youngstown State,,,17,,,,,,,
58474,1993,2,regular,1993-09-02T00:00:00.000Z,,True,False,True,,,,2117,Central Michigan,Mid-American,fbs,13,,,1548.0,1514.0,2006,Akron,Mid-American,fbs,23,,,1401.0,1435.0,,,
58475,1993,2,regular,1993-09-02T00:00:00.000Z,,True,False,True,,,,2,Auburn,SEC,fbs,16,,,1547.0,1552.0,145,Ole Miss,SEC,fbs,12,,,1611.0,1606.0,,,
58500,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,130,Michigan,Big Ten,fbs,41,,,1878.0,1911.0,265,Washington State,Pac-10,fbs,14,,,1552.0,1519.0,,,
58501,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,158,Nebraska,Big 8,fbs,76,,,1885.0,2009.0,249,North Texas,,,14,,,1395.0,1271.0,,,
58502,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,153,North Carolina,ACC,fbs,44,,,1616.0,1688.0,195,Ohio,Mid-American,fbs,3,,,1255.0,1183.0,,,
58503,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,152,NC State,ACC,fbs,20,,,1707.0,1712.0,2509,Purdue,Big Ten,fbs,7,,,1445.0,1440.0,,,
58504,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,87,Notre Dame,FBS Independents,fbs,27,,,1899.0,1881.0,77,Northwestern,Big Ten,fbs,12,,,1273.0,1291.0,,,
58505,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,194,Ohio State,Big Ten,fbs,34,,,1680.0,1726.0,242,Rice,Southwest,fbs,7,,,1475.0,1429.0,,,
58506,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,2628,TCU,Southwest,fbs,3,,,1381.0,1330.0,201,Oklahoma,Big 8,fbs,35,,,1703.0,1754.0,,,
58507,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,36,Colorado State,Western Athletic,fbs,9,,,1414.0,1397.0,2483,Oregon,Pac-10,fbs,23,,,1569.0,1586.0,,,
58508,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,2751,Wyoming,Western Athletic,fbs,16,,,1407.0,1371.0,204,Oregon State,Pac-10,fbs,27,,,1280.0,1316.0,,,
58510,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,2572,Southern Mississippi,FBS Independents,fbs,10,,,1507.0,1489.0,221,Pittsburgh,Big East,fbs,14,,,1335.0,1353.0,,,
58511,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,164,Rutgers,Big East,fbs,68,,,,,2142,Colgate,,,6,,,,,,,
58512,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,21,San Diego State,Western Athletic,fbs,34,,,,,1000887,Cal State Northridge,,,17,,,,,,,
58514,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,30,USC,Pac-10,fbs,49,,,1554.0,1679.0,248,Houston,Southwest,fbs,7,,,1558.0,1433.0,,,
58515,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,183,Syracuse,Big East,fbs,35,,,1718.0,1738.0,2050,Ball State,Mid-American,fbs,12,,,1364.0,1344.0,,,
58516,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,2633,Tennessee,SEC,fbs,50,,,1731.0,1845.0,2348,Louisiana Tech,Big West,fbs,0,,,1464.0,1350.0,,,
58517,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,245,Texas A&M,Southwest,fbs,24,,,1738.0,1766.0,99,LSU,SEC,fbs,0,,,1435.0,1407.0,,,
58493,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,2294,Iowa,Big Ten,fbs,26,,,1555.0,1552.0,202,Tulsa,FBS Independents,fbs,25,,,1425.0,1428.0,,,
58494,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,2305,Kansas,Big 8,fbs,46,,,,,2717,Western Carolina,,,3,,,,,,,
58495,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,2306,Kansas State,Big 8,fbs,34,,,1433.0,1476.0,166,New Mexico State,Big West,fbs,10,,,1281.0,1238.0,,,
58496,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,96,Kentucky,SEC,fbs,35,,,1423.0,1494.0,2309,Kent State,Mid-American,fbs,0,,,1209.0,1138.0,,,
58497,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,97,Louisville,FBS Independents,fbs,31,,,1418.0,1431.0,23,San José State,Big West,fbs,24,,,1482.0,1469.0,,,
58498,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,344,Mississippi State,SEC,fbs,35,,,1595.0,1579.0,235,Memphis,FBS Independents,fbs,45,,,1651.0,1667.0,,,
58523,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,True,,,,264,Washington,Pac-10,fbs,31,,,1762.0,1800.0,24,Stanford,Pac-10,fbs,14,,,1766.0,1728.0,,,
58521,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,True,,,,120,Maryland,ACC,fbs,29,,,1481.0,1465.0,258,Virginia,ACC,fbs,43,,,1647.0,1663.0,,,
58519,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,True,,,,309,Louisiana,Big West,fbs,13,,,1209.0,1178.0,328,Utah State,Big West,fbs,34,,,1416.0,1447.0,,,
58513,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,True,,,,61,Georgia,SEC,fbs,21,,,1754.0,1734.0,2579,South Carolina,SEC,fbs,23,,,1465.0,1485.0,,,
58509,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,True,,,,213,Penn State,Big Ten,fbs,38,,,1755.0,1761.0,135,Minnesota,Big Ten,fbs,20,,,1379.0,1373.0,,,
58499,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,True,,,,103,Boston College,Big East,fbs,7,,,1568.0,1557.0,2390,Miami,Big East,fbs,23,,,1847.0,1858.0,,,
58485,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,True,,,,26,UCLA,Pac-10,fbs,25,,,1508.0,1510.0,25,California,Pac-10,fbs,27,,,1601.0,1599.0,,,
58484,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,True,,,,167,New Mexico,Western Athletic,fbs,31,,,1347.0,1361.0,252,BYU,Western Athletic,fbs,34,,,1666.0,1652.0,,,
58518,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,2641,Texas Tech,Southwest,fbs,55,,,1470.0,1604.0,1000044,Pacific,Big West,fbs,7,,,1381.0,1247.0,,,
58520,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,154,Wake Forest,ACC,fbs,12,,,1517.0,1472.0,238,Vanderbilt,SEC,fbs,27,,,1424.0,1469.0,,,
58522,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,259,Virginia Tech,Big East,fbs,33,,,1555.0,1594.0,189,Bowling Green,Mid-American,fbs,16,,,1575.0,1536.0,,,
58524,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,277,West Virginia,Big East,fbs,48,,,1618.0,1682.0,2199,Eastern Michigan,Mid-American,fbs,6,,,1165.0,1101.0,,,
58525,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,275,Wisconsin,Big Ten,fbs,35,,,1497.0,1534.0,2440,Nevada,Big West,fbs,17,,,1459.0,1422.0,,,
58491,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,62,Hawai'i,Western Athletic,fbs,35,,,1577.0,1610.0,2393,Middle Tennessee,,,14,,,1417.0,1384.0,,,
58489,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,57,Florida,SEC,fbs,44,,,1684.0,1723.0,2032,Arkansas State,Big West,fbs,6,,,1125.0,1086.0,,,
58488,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,38,Colorado,Big 8,fbs,36,,,1707.0,1747.0,251,Texas,Southwest,fbs,14,,,1581.0,1541.0,,,
58487,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,228,Clemson,ACC,fbs,24,,,1555.0,1546.0,2439,UNLV,Big West,fbs,14,,,1156.0,1165.0,,,
58490,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,True,,,,150,Duke,ACC,fbs,7,,,1451.0,1411.0,52,Florida State,ACC,fbs,45,,,2018.0,2058.0,,,
58486,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,2132,Cincinnati,FBS Independents,fbs,42,,,,,2046,Austin Peay,,,10,,,,,,,
58483,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,239,Baylor,Southwest,fbs,42,,,1636.0,1638.0,278,Fresno State,Western Athletic,fbs,39,,,1693.0,1691.0,,,
58482,1993,2,regular,1993-09-04T00:00:00.000Z,,True,False,,,,,2567,SMU,Southwest,fbs,6,,,1375.0,1377.0,8,Arkansas,SEC,fbs,10,,,1513.0,1511.0,,,
