Id,Season,Week,Season Type,Start Date,Start Time Tbd,Completed,Neutral Site,Conference Game,Attendance,Venue Id,Venue,Home Id,Home Team,Home Conference,Home Division,Home Points,Home Line Scores,Home Post Win Prob,Home Pregame Elo,Home Postgame Elo,Away Id,Away Team,Away Conference,Away Division,Away Points,Away Line Scores,Away Post Win Prob,Away Pregame Elo,Away Postgame Elo,Excitement Index,Highlights,Notes
52663,1984,1,regular,1984-08-27T00:00:00.000Z,,True,False,,,,,2390,Miami,FBS Independents,fbs,20,,,1785.0,1785.0,2,Auburn,SEC,fbs,18,,,1744.0,1744.0,,,
52692,1984,2,regular,1984-09-01T00:00:00.000Z,,True,False,,,,,2754,Youngstown State,,,31,,,,,2199,Eastern Michigan,Mid-American,fbs,7,,,,,,,
52691,1984,2,regular,1984-09-01T00:00:00.000Z,,True,False,,,,,2751,Wyoming,Western Athletic,fbs,31,,,,,233,South Dakota,,,13,,,,,,,
52690,1984,2,regular,1984-09-01T00:00:00.000Z,,True,False,,,,,277,West Virginia,FBS Independents,fbs,38,,,1681.0,1744.0,195,Ohio,Mid-American,fbs,0,,,1325.0,1262.0,,,
52673,1984,2,regular,1984-09-01T00:00:00.000Z,,True,False,True,,,,356,Illinois,Big Ten,fbs,24,,,1619.0,1605.0,77,Northwestern,Big Ten,fbs,16,,,1152.0,1166.0,,,
52671,1984,2,regular,1984-09-01T00:00:00.000Z,,True,False,True,,,,52,Florida State,FBS Independents,fbs,48,,,1712.0,1780.0,151,East Carolina,FBS Independents,fbs,17,,,1584.0,1516.0,,,
52689,1984,2,regular,1984-09-01T00:00:00.000Z,,True,False,,,,,254,Utah,Western Athletic,fbs,52,,,,,2692,Weber State,,,16,,,,,,,
52688,1984,2,regular,1984-09-01T00:00:00.000Z,,True,False,True,,,,202,Tulsa,Missouri Valley,fbs,23,,,1632.0,1647.0,79,Southern Illinois,Missouri Valley,fbs,10,,,1511.0,1496.0,,,
52684,1984,2,regular,1984-09-01T00:00:00.000Z,,True,False,True,,,,23,San José State,PCAA,fbs,14,,,1501.0,1516.0,166,New Mexico State,PCAA,fbs,0,,,1341.0,1326.0,,,
52664,1984,2,regular,1984-09-01T00:00:00.000Z,,True,False,True,,,,2005,Air Force,Western Athletic,fbs,34,,,1655.0,1668.0,21,San Diego State,Western Athletic,fbs,16,,,1361.0,1348.0,,,
